chromInfo,chromInfo_filetype,create_time,destination_id,dist_file1,dist_file1_filetype,dist_file2,dist_file2_filetype,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dist_file1,parameters.dist_file1.values,parameters.dist_file2,parameters.dist_file2.values,parameters.flag_in,parameters.nt_spec,parameters.seq_file,parameters.seq_file.values,parameters.threshold,processor_count,runner_name,seq_file,seq_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-15 21:38:43.106059,slurm_normal,361,gg,395,gg,1444945179.0,0,1.0,main_w2_handler0,2405995,10588951,False,,4858662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21545870,,21545871,,"""False""","""ATCG""",21061284,,"""7.0""",32.0,,142,fasta,24643115.0,1444945156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-15 21:39:46.271165,67644.0,23.0
,,2015-10-16 19:03:59.860886,slurm_normal,337,gg,379,gg,1445022334.0,0,1.0,main_w1_handler2,2405995,10604231,False,,4870251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21567314,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445022319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-16 19:05:42.500090,67644.0,15.0
,,2015-10-20 18:56:16.546905,slurm_normal,361,gg,333,gg,1445367430.0,0,1.0,main_w2_handler1,2405995,10662624,False,,4923714.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21545870,,21645817,,"""True""","""ATCG""",21545906,,"""7.0""",32.0,,142,fasta,24643115.0,1445367407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-20 18:57:18.652188,67644.0,23.0
,,2015-10-20 19:06:27.562021,slurm_normal,337,gg,326,gg,1445368018.0,0,1.0,main_w1_handler0,2405995,10662686,False,,4923836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21567314,,21645954,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445368012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-20 19:07:06.991811,67644.0,6.0
,,2015-10-20 19:00:08.776715,slurm_normal,333,gg,395,gg,1445367640.0,0,1.0,main_w1_handler2,2405995,10662630,False,,4923757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21645817,,21545871,,"""True""","""ATCG""",21545906,,"""7.0""",32.0,,142,fasta,24643115.0,1445367630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-20 19:00:46.708640,67644.0,10.0
,,2015-10-20 19:10:02.288081,slurm_normal,326,gg,379,gg,1445368236.0,0,1.0,main_w1_handler0,2405995,10662694,False,,4923887.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21645954,,21567322,,"""True""","""ATCG""",21061283,,"""7.0""",32.0,,139,fasta,24643115.0,1445368224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-10-20 19:10:39.633101,67644.0,12.0
,,2015-11-17 15:34:34.015812,slurm_normal,143201727,txt,143014148,txt,1447774980.0,0,1.0,main_w2_handler1,2477019,10923837,False,,5179040.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721871,,"""False""","""AC""",21678948,,"""7.0""",32.0,,76879886,fasta,26314561.0,1447774504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-17 15:43:05.529474,71683.0,476.0
,,2015-11-17 15:35:21.572353,slurm_normal,143201727,txt,143014148,txt,1447775134.0,0,1.0,main_w1_handler0,2477019,10923845,False,,5179049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721871,,"""False""","""ATCG""",21678948,,"""7.0""",32.0,,76879886,fasta,26314561.0,1447774614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-17 15:45:39.225049,71683.0,520.0
,,2015-11-24 08:13:38.863969,slurm_normal,142837980,txt,142993919,txt,1448353293.0,0,1.0,main_w1_handler2,2477019,10992090,False,,5251621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21721868,,21721864,,"""False""","""ATCG""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448352838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:21:37.602016,71683.0,455.0
,,2015-11-24 08:15:13.560334,slurm_normal,143201727,txt,142993919,txt,1448353724.0,0,1.0,main_w1_handler2,2477019,10992105,False,,5251699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721864,,"""False""","""AC""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448353311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:28:47.258121,71683.0,413.0
,,2015-11-24 08:15:30.754917,slurm_normal,143201727,txt,143014148,txt,1448354134.0,0,1.0,main_w1_handler2,2477019,10992107,False,,5251750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721871,,"""False""","""AC""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448353741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:35:38.190987,71683.0,393.0
,,2015-11-24 08:14:44.718290,slurm_normal,142837980,txt,142993919,txt,1448353698.0,0,1.0,main_w2_handler1,2477019,10992096,False,,5251698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21721868,,21721864,,"""False""","""AC""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448353296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:28:25.189385,71683.0,402.0
,,2015-11-24 08:13:52.898177,slurm_normal,142837980,txt,143014148,txt,1448353285.0,0,1.0,main_w1_handler1,2477019,10992091,False,,5251623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21721868,,21721871,,"""False""","""ATCG""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448352852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:21:28.750410,71683.0,433.0
,,2015-11-24 08:14:57.245465,slurm_normal,142837980,txt,143014148,txt,1448354109.0,0,1.0,main_w1_handler0,2477019,10992099,False,,5251748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21721868,,21721871,,"""False""","""AC""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448353718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:35:14.745984,71683.0,391.0
,,2015-11-24 08:14:27.575102,slurm_normal,143201727,txt,143014148,txt,1448353772.0,0,1.0,main_w1_handler0,2477019,10992094,False,,5251703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721871,,"""False""","""ATCG""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448353314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:29:37.491422,71683.0,458.0
,,2015-11-24 08:14:09.441741,slurm_normal,143201727,txt,142993919,txt,1448353298.0,0,1.0,main_w2_handler1,2477019,10992093,False,,5251625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21748009,,21721864,,"""False""","""ATCG""",21678948,,"""7.0""",32.0,,76879886,fasta,26409134.0,1448352869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2015-11-24 08:21:45.891945,71683.0,429.0
,,2016-03-10 22:16:37.767852,slurm_normal,420,txt,473,txt,1457648259.0,0,1.0,main_w1_handler0,2567619,12100329,False,,6324351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23689738,,23689734,,"""True""","""ATCG""",23577031,,"""7.0""",32.0,,195,fasta,27478686.0,1457648239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-10 22:17:51.175641,,20.0
,,2016-03-10 22:43:58.030650,slurm_normal,392,txt,430,txt,1457649928.0,0,1.0,main_w1_handler1,2567619,12100685,False,,6324686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23692819,,23692815,,"""True""","""ATCG""",23630442,,"""7.0""",32.0,,197,fasta,27478686.0,1457649881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-10 22:45:33.203902,,47.0
,,2016-03-10 22:44:53.215963,slurm_normal,389,txt,431,txt,1457649959.0,0,1.0,main_w1_handler1,2567619,12100695,False,,6324701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23664788,,23664784,,"""True""","""ATCG""",23577030,,"""7.0""",32.0,,191,fasta,27478686.0,1457649944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-10 22:46:03.839517,,15.0
,,2016-03-10 22:48:05.238237,slurm_normal,389,txt,431,txt,1457650406.0,0,1.0,main_w1_handler0,2567619,12100722,False,,6324785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23664788,,23664784,,"""True""","""ATCG""",23577030,,"""7.0""",32.0,,191,fasta,27478686.0,1457650399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-10 22:53:33.138934,,7.0
,,2016-06-19 18:51:21.076883,slurm_normal,11254,txt,11329,txt,1466362300.0,0,1.0,main_w1_handler0,2699963,13204398,False,,7388887.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507cd40044b2f13c4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a24742e251034571'}]","""true""","""AC""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ee5453d44fe8dc9'}]","""7.0""",32.0,,5491,fasta,30113730.0,1466362294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-06-19 18:51:43.662350,,6.0
,,2016-06-20 00:21:47.989346,slurm_normal,11254,txt,11329,txt,1466382127.0,0,1.0,main_w1_handler1,2743701,13206210,False,,7390643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5706a3cf4ceac4443'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574442f29c89160ef'}]","""false""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef83bad879484a7'}]","""100.0""",32.0,,5491,fasta,30113730.0,1466382122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-06-20 00:22:09.239832,,5.0
,,2016-06-20 00:23:38.438332,slurm_normal,11254,txt,11329,txt,1466382238.0,0,1.0,main_w1_handler1,2743701,13206215,False,,7390651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5706a3cf4ceac4443'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574442f29c89160ef'}]","""false""","""AC""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef83bad879484a7'}]","""100.0""",32.0,,5491,fasta,30113730.0,1466382232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-06-20 00:23:59.381750,,6.0
,,2016-06-20 00:29:49.484085,slurm_normal,11254,txt,11329,txt,1466382603.0,0,1.0,main_w2_handler1,2743701,13206230,False,,7390671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5706a3cf4ceac4443'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574442f29c89160ef'}]","""false""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef83bad879484a7'}]","""7.0""",32.0,,5491,fasta,30113730.0,1466382598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-06-20 00:30:04.510035,,5.0
13.0,len,2016-05-02 22:13:38.980366,slurm_normal,13335,txt,12814,txt,1462227264.0,0,1.0,main_w1_handler1,2408387,12740559,False,,6940070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/602/dataset_15602164.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5494b34e10418b44a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552381572dd8febe9'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae8c5aaa8d8296a5'}]","""7.0""",32.0,,3510,fasta,30002699.0,1462227260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-02 22:14:27.854285,67764.0,4.0
,,2016-05-02 23:45:59.430991,slurm_normal,13329,txt,12808,txt,1462232793.0,0,1.0,main_w2_handler1,2408387,12741857,False,,6942336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c02b489a157e8b71'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576adb2ee0136c5f3'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae8c5aaa8d8296a5'}]","""7.0""",32.0,,3510,fasta,29997472.0,1462232789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-02 23:46:38.159016,67764.0,4.0
,,2016-05-04 04:58:16.465739,slurm_normal,13335,txt,12814,txt,1462337938.0,0,1.0,main_w2_handler1,2693880,12764595,False,,6966706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de8b95d3fb64cb6f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cde617c7fed185f'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4c49fddb809627b'}]","""7.0""",32.0,,3510,fasta,29997472.0,1462337930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 04:59:02.428616,67764.0,8.0
,,2016-05-04 05:30:37.223798,slurm_normal,13335,txt,12814,txt,1462339931.0,0,1.0,main_w2_handler0,2693880,12764785,False,,6967173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de8b95d3fb64cb6f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cde617c7fed185f'}]","""true""","""AC""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4c49fddb809627b'}]","""7.0""",32.0,,3510,fasta,29997472.0,1462339873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 05:32:14.325822,67764.0,58.0
,,2016-05-04 05:25:01.482601,slurm_normal,13335,txt,12814,txt,1462339542.0,0,1.0,main_w1_handler0,2693880,12764768,False,,6967094.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de8b95d3fb64cb6f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cde617c7fed185f'}]","""false""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4c49fddb809627b'}]","""7.0""",32.0,,3510,fasta,29997472.0,1462339539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 05:25:44.955012,67764.0,3.0
,,2016-05-04 08:00:50.945155,slurm_normal,251,txt,238,txt,1462348909.0,0,1.0,main_w2_handler1,2693980,12765836,False,,6968948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52970a9349a8e9d3d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a6f4c00308ec5fe'}]","""true""","""AC""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8693580755b96d9'}]","""7.0""",32.0,,73,fasta,29997472.0,1462348906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 08:01:53.960892,67764.0,3.0
,,2016-05-04 08:00:30.846663,slurm_normal,251,txt,238,txt,1462348907.0,0,1.0,main_w2_handler1,2693980,12765835,False,,6968947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c57ef3c39120d6cb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b66ebb5b384511fc'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8693580755b96d9'}]","""7.0""",32.0,,73,fasta,29997472.0,1462348903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 08:01:50.574174,67764.0,4.0
,,2016-05-04 08:03:01.600717,slurm_normal,251,txt,238,txt,1462349034.0,0,1.0,main_w1_handler0,2693980,12765848,False,,6968978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52970a9349a8e9d3d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a6f4c00308ec5fe'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8693580755b96d9'}]","""7.0""",32.0,,73,fasta,29997472.0,1462349030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-04 08:03:55.219747,67764.0,4.0
,,2016-03-16 00:35:29.280825,slurm_normal,430,txt,345,txt,1458089108.0,0,1.0,main_w2_handler0,2567619,12148754,False,,6365255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23576973,,23576971,,"""True""","""ATCG""",23305067,,"""7.0""",32.0,,181,fasta,27478686.0,1458089095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 00:45:09.934656,,13.0
,,2016-03-16 00:34:10.078236,slurm_normal,395,txt,380,txt,1458089527.0,0,1.0,main_w1_handler0,2567619,12148751,False,,6365303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23631304,,23631302,,"""True""","""ATCG""",23630442,,"""7.0""",32.0,,197,fasta,27478686.0,1458089522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 00:52:10.067836,,5.0
,,2016-03-16 00:32:29.195261,slurm_normal,448,txt,407,txt,1458089331.0,0,1.0,main_w1_handler1,2567619,12148744,False,,6365278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23630279,,23630276,,"""True""","""ATCG""",23577031,,"""7.0""",32.0,,195,fasta,27478686.0,1458089323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 00:48:54.499077,,8.0
,,2016-03-16 00:33:18.958661,slurm_normal,372,txt,399,txt,1458089483.0,0,1.0,main_w2_handler1,2567619,12148748,False,,6365294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23626325,,23626327,,"""True""","""ATCG""",23577030,,"""7.0""",32.0,,191,fasta,27478686.0,1458089475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 00:51:26.779549,,8.0
,,2016-03-16 00:34:45.169778,slurm_normal,420,txt,360,txt,1458090146.0,0,1.0,main_w2_handler1,2567619,12148753,False,,6365377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23574712,,23574709,,"""True""","""ATCG""",23304573,,"""7.0""",32.0,,177,fasta,27478686.0,1458090130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 01:02:28.314440,,16.0
,,2016-03-16 00:36:42.643975,slurm_normal,417,txt,315,txt,1458090784.0,0,1.0,main_w2_handler1,2567619,12148756,False,,6365462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23623254,,23623250,,"""True""","""ATCG""",23577029,,"""7.0""",32.0,,162,fasta,27478686.0,1458090779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-03-16 01:13:09.030215,,5.0
,,2016-05-05 15:24:53.887944,slurm_normal,12771,txt,13211,txt,1462461945.0,0,1.0,main_w1_handler2,2695143,12794967,False,,6994655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596db676e0c45646a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5852dc7f648d74dd3'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed83e9eb63cbd331'}]","""7.0""",32.0,,3462,fasta,30002699.0,1462461939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-05 15:25:47.453984,67764.0,6.0
,,2016-05-10 22:25:33.167535,slurm_normal,12096,txt,12567,txt,1462919169.0,0,1.0,main_w2_handler0,2701276,12849124,False,,7049188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b98e4c146239fed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535c239007e805ad5'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abb4ba7c523eebd4'}]","""7.0""",32.0,,3462,fasta,29997472.0,1462919166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-10 22:26:12.809776,67764.0,3.0
,,2016-05-10 22:25:33.882727,slurm_normal,12575,txt,12567,txt,1462919164.0,0,1.0,main_w1_handler0,2701276,12849125,False,,7049187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b61c681c2bcbf64'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535c239007e805ad5'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abb4ba7c523eebd4'}]","""7.0""",32.0,,3462,fasta,29997472.0,1462919159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-10 22:26:06.487570,67764.0,5.0
,,2016-05-10 22:45:04.754370,slurm_normal,12575,txt,12096,txt,1462920352.0,0,1.0,main_w2_handler1,2701276,12849334,False,,7049382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b61c681c2bcbf64'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b98e4c146239fed'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abb4ba7c523eebd4'}]","""7.0""",32.0,,3462,fasta,29997472.0,1462920348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-10 22:45:54.632126,67764.0,4.0
,,2016-05-10 22:45:05.427929,slurm_normal,12567,txt,12096,txt,1462920352.0,0,1.0,main_w2_handler1,2701276,12849336,False,,7049381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535c239007e805ad5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b98e4c146239fed'}]","""true""","""ATCG""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abb4ba7c523eebd4'}]","""7.0""",32.0,,3462,fasta,29997472.0,1462920348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,1.0,,2016-05-10 22:45:57.226530,67764.0,4.0
