create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile_control_cond1,infile_control_cond1_filetype,infile_control_cond2,infile_control_cond2_filetype,infile_pileup_cond1,infile_pileup_cond1_filetype,infile_pileup_cond2,infile_pileup_cond2_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.depth1,parameters.depth2,parameters.infile_control_cond1,parameters.infile_control_cond1.values,parameters.infile_control_cond2,parameters.infile_control_cond2.values,parameters.infile_pileup_cond1,parameters.infile_pileup_cond1.values,parameters.infile_pileup_cond2,parameters.infile_pileup_cond2.values,parameters.maxgap,parameters.minlen,parameters.outputs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-24 14:07:51.191049,slurm_normal,1472048794.0,0,1.0,main_w4_handler0,2714516,13711700,False,818909099,bedgraph,550903844,bedgraph,2420123275,bedgraph,1715001534,bedgraph,,7928304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56505127adb48dc70'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1b55534d9efe0c4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ccd16fe3c90c9a3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51eef0bef5066272d'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,32491401,1472047692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-24 14:26:36.182660,84889.0,1102.0
2016-08-26 10:33:46.164641,slurm_normal,1472207904.0,0,1.0,main_w4_handler0,2793928,13724526,False,454999755,bedgraph,531510700,bedgraph,495329503,bedgraph,475364375,bedgraph,,7941857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""1.0""","""SC5314_A19""","""20""","""20""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556d699cc11e2260f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51af8c81d0802e512'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9cb8380da6176d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4e86610b92d409e'}]","""50""","""100""","[""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32290113,1472207641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-26 10:38:28.748994,77683.0,263.0
2016-08-25 21:53:30.226942,slurm_normal,1472162755.0,0,1.0,main_w3_handler1,2799370,13721230,False,1507647847,bedgraph,1507647847,bedgraph,936902882,bedgraph,1476111651,bedgraph,,7938270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""1.0""","""rn6""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee091a80dce86590'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee091a80dce86590'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ea2809fa895df30'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b27f648da515455'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,31486278,1472162096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-25 22:05:56.374931,17286.0,659.0
2016-08-30 18:12:40.401928,slurm_normal,1472582588.0,0,1.0,main_w4_handler0,2714516,13749835,False,803877681,bedgraph,684657546,bedgraph,3862091568,bedgraph,3947672014,bedgraph,,7970178.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae121f3f665b2be0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7f148ded49036e9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56de9c9dcf5be1808'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faf5c10ce69092bf'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32666185,1472580788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-30 18:43:11.908252,84889.0,1800.0
2016-08-26 10:19:54.896694,slurm_normal,1472207164.0,0,1.0,main_w3_handler1,2793928,13724413,False,454999755,bedgraph,531510700,bedgraph,495329503,bedgraph,475364375,bedgraph,,7941765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""1.0""","""SC5314_A19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556d699cc11e2260f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51af8c81d0802e512'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9cb8380da6176d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4e86610b92d409e'}]","""100""","""200""","[""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32290113,1472206953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-26 10:26:07.032140,77683.0,211.0
2016-08-26 16:23:06.947933,slurm_normal,1472230832.0,0,1.0,main_w3_handler1,2777419,13727197,False,1710989907,bedgraph,1710989907,bedgraph,514399350,bedgraph,777917744,bedgraph,,7944843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50869dc5df6ad0661'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50869dc5df6ad0661'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a510ef9baffa12b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0ecd87d8c307565'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32443915,1472229972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-08-26 17:00:40.525167,80466.0,860.0
2016-09-01 17:38:55.285025,slurm_normal,1472752310.0,0,1.0,main_w4_handler0,2777419,13764382,False,1310143239,bedgraph,1699803791,bedgraph,777917744,bedgraph,514399350,bedgraph,,7985687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50420c635c82b54a4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8c00f853a1b4b55'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0ecd87d8c307565'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5583f28d9a7a64d77'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32660939,1472751558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-01 17:51:52.979072,80466.0,752.0
2016-09-30 11:37:39.216458,slurm_normal,1475236866.0,0,1.0,main_w3_handler0,2834423,13981713,False,1919329128,bedgraph,2086735677,bedgraph,1945189335,bedgraph,2140231904,bedgraph,,8201146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53694616abd7de66b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b558277fd958a11f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5611e93df9e3b8669'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56604de4917358e43'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,33348597,1475235674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-30 12:01:11.494398,91309.0,1192.0
2016-09-02 13:47:35.185075,slurm_normal,1472825426.0,0,1.0,main_w3_handler0,2739523,13769959,False,1840616377,bedgraph,2219814021,bedgraph,1746153218,bedgraph,2319635075,bedgraph,,7991181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""mm9""","""34977642""","""43138742""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d94d85d84b9e962d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5455e8bd903415a11'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553e03c487bacb2aa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5593d6cdac245c3ea'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,30959893,1472824070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-02 14:10:28.304744,36650.0,1356.0
2016-09-02 14:17:08.442077,slurm_normal,1472827416.0,0,1.0,main_w3_handler1,2739523,13770177,False,1840616377,bedgraph,2219814021,bedgraph,1746153218,bedgraph,2319635075,bedgraph,,7991359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""mm9""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d94d85d84b9e962d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5455e8bd903415a11'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553e03c487bacb2aa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5593d6cdac245c3ea'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,30959893,1472825845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-02 14:43:36.758247,36650.0,1571.0
2016-09-06 19:57:34.361897,slurm_normal,1473192959.0,0,1.0,main_w4_handler1,2591086,13791664,False,1967047259,bedgraph,1717793152,bedgraph,1527342758,bedgraph,1598473413,bedgraph,,8012091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""1.0""","""hg38Patch2""","""30""","""30""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c4143dc7e45c25c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f43e1db82c086116'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c932ad87263e263'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57253ad2fdef5aeb6'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32798326,1473191874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 20:16:04.719947,78191.0,1085.0
2016-09-07 15:18:22.546142,slurm_normal,1473263702.0,0,1.0,main_w4_handler0,2739523,13799144,False,1994572132,bedgraph,2219814021,bedgraph,2460169992,bedgraph,2319635075,bedgraph,,8019501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""mm9""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2a2c107872c83fd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f0821340bb20103'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536a79fe9e043c073'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc6809b397f9c770'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32792813,1473261521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-07 15:55:06.624516,36650.0,2181.0
2016-09-30 11:01:48.802204,slurm_normal,1475234656.0,0,1.0,main_w4_handler0,2834423,13981537,False,1919329128,bedgraph,2086735677,bedgraph,1945189335,bedgraph,2140231904,bedgraph,,8200947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53694616abd7de66b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b558277fd958a11f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5611e93df9e3b8669'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56604de4917358e43'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,33348597,1475233422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-30 11:24:18.851723,91309.0,1234.0
2016-10-25 07:09:36.222903,slurm_normal,1477379881.0,0,1.0,main_w4_handler0,2829536,14165136,False,433207838,bedgraph,754686271,bedgraph,1744925803,bedgraph,2045504310,bedgraph,,8377657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5768d3dc0c5f02de7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567e022a58b155432'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fd3bb16e1622296'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e89588524aefe0a'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33166196,1477379379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 07:18:06.076739,90821.0,502.0
2016-09-06 19:27:01.292194,slurm_normal,1473190814.0,0,1.0,main_w4_handler1,2591086,13791146,False,1967047259,bedgraph,1598473413,bedgraph,1527342758,bedgraph,1598473413,bedgraph,,8011556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""1.0""","""hg38Patch2""","""30""","""30""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c4143dc7e45c25c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57253ad2fdef5aeb6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c932ad87263e263'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57253ad2fdef5aeb6'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32798326,1473190040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-06 19:40:19.702981,78191.0,774.0
2016-10-26 21:18:13.786909,slurm_normal,1477520444.0,0,1.0,main_w3_handler0,2852558,14183980,False,1022537418,bedgraph,1362155456,bedgraph,3645343243,bedgraph,1275720567,bedgraph,,8396928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59dc389e39e2c6ae3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0806f883e94b44e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56122b71bd94e30e4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57139de962b0ec829'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33925921,1477519410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-26 22:20:57.601314,6835.0,1034.0
2016-10-27 14:50:54.660326,slurm_normal,1477581350.0,0,1.0,main_w3_handler1,2871293,14191804,False,2156757128,bedgraph,2333520973,bedgraph,2056205307,bedgraph,2378805539,bedgraph,,8404129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de5ed0af5176f60f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f485a5ec693e852'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edd47f26aa477967'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a25bd7a24e9e719'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,33942243,1477579859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-27 15:15:54.133345,27232.0,1491.0
2016-10-04 10:52:57.703361,slurm_normal,1475585383.0,0,1.0,main_w4_handler0,2837396,14003535,False,2760227058,bedgraph,2782103060,bedgraph,973220226,bedgraph,957200400,bedgraph,,8222794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d3b9ac49dff8bc9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d5640aab9853f1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58de44d7b7328a03d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e24a779efc4465e'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33121136,1475584145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-04 12:49:44.906054,16545.0,1238.0
2016-10-04 12:58:52.992889,slurm_normal,1475588545.0,0,1.0,main_w4_handler0,2837396,14004275,False,2760227058,bedgraph,2782103060,bedgraph,973220226,bedgraph,957200400,bedgraph,,8223021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d3b9ac49dff8bc9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d5640aab9853f1b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58de44d7b7328a03d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e24a779efc4465e'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33121136,1475586061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-04 13:42:37.991931,16545.0,2484.0
2016-10-28 13:11:18.836244,slurm_normal,1477662019.0,0,1.0,main_w4_handler0,2852558,14199774,False,1024177401,bedgraph,1362166757,bedgraph,4530573841,bedgraph,2450839781,bedgraph,,8411269.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddbdd473d34a0305'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5597942cb81df67e5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50049781b4f6e4e22'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571e667b66b5b2404'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33962863,1477660750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-28 13:40:22.744317,6835.0,1269.0
2016-10-06 09:16:21.313704,slurm_normal,1475746484.0,0,1.0,main_w4_handler1,2837396,14018310,False,3921918441,bedgraph,2782103060,bedgraph,973220226,bedgraph,957200400,bedgraph,,8236496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""34""","""26""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f434fa4a7d0abdba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da55a8f3bf8ffbce'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a36df71905b43a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587633d9007c9b38e'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,33121136,1475745437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-06 09:34:46.410729,16545.0,1047.0
2016-10-06 10:28:07.610129,slurm_normal,1475750544.0,0,1.0,main_w3_handler1,2837396,14018693,False,3921918441,bedgraph,2782103060,bedgraph,973220226,bedgraph,957200400,bedgraph,,8236856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""34""","""26""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f434fa4a7d0abdba'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da55a8f3bf8ffbce'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a36df71905b43a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587633d9007c9b38e'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,33121136,1475749727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-06 10:42:26.434898,16545.0,817.0
2016-10-06 15:46:59.337860,slurm_normal,1475769137.0,0,1.0,main_w4_handler1,2835334,14021553,False,614756955,bedgraph,403414779,bedgraph,580102609,bedgraph,422149398,bedgraph,,8239492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""1.0""","""danRer7""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f16972aaf9e123f4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ec24d6d27c1c5c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ea9120c54f41ac8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5345f9b0e3e394901'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,33051974,1475768859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-06 15:52:33.135890,90250.0,278.0
2016-11-04 08:21:07.031765,slurm_normal,1478247688.0,0,1.0,main_w3_handler0,2878659,14249027,False,9069666,bedgraph,9047302,bedgraph,9285865,bedgraph,9111833,bedgraph,,8458137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5227005cb60500682'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb5697a99db20313'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b63894139a11d72'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c15085f5d3d1e67'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,34082658,1478247672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-04 08:21:31.162013,6835.0,16.0
2016-11-03 12:35:50.595021,slurm_normal,1478181079.0,0,1.0,main_w3_handler1,2878659,14240531,False,9069666,bedgraph,9047302,bedgraph,9285865,bedgraph,9111833,bedgraph,,8449953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5227005cb60500682'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb5697a99db20313'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b63894139a11d72'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c15085f5d3d1e67'}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,34062175,1478181043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-03 13:51:28.030986,6835.0,36.0
2016-10-07 14:53:35.931807,slurm_normal,1475853617.0,0,1.0,main_w4_handler1,2739523,14030197,False,1994572132,bedgraph,2219814021,bedgraph,2460169992,bedgraph,2319635075,bedgraph,,8247780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""mm9""","""1""","""1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2a2c107872c83fd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f0821340bb20103'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536a79fe9e043c073'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc6809b397f9c770'}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,32940287,1475852084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-07 15:20:23.868476,36650.0,1533.0
2017-01-12 22:28:12.890570,slurm_normal,1484260487.0,0,1.0,main_w3_handler0,2954292,14754386,False,813218398,bedgraph,636843579,bedgraph,872464086,bedgraph,798857872,bedgraph,,8919232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""1.0""","""dm3""","""28""","""25""",,"[{'src': 'hda', 'id': 27912080}]",,"[{'src': 'hda', 'id': 27911900}]",,"[{'src': 'hda', 'id': 27912079}]",,"[{'src': 'hda', 'id': 27911898}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,34849008,1484260097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 22:34:50.012056,59928.0,390.0
