create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.fd,parameters.addition2.fu,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.io,parameters.k,parameters.mdb,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-29 19:04:12.025303,slurm_normal,1483038260.0,0,1.0,main_w4_handler0,2886464,14663741,False,,611257,bed,154907,154907,bed,,,,,,,,,bed,8836552.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 27769876}]","[{'src': 'hda', 'id': 27763658}]","""false""","""1""","""each""","""""","""all""",32.0,,34704799,1483038254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-12-29 19:04:23.065455,9277.0,6.0
2016-12-28 21:37:20.720430,slurm_normal,1482961050.0,0,1.0,main_w4_handler1,2886464,14659806,False,,154907,bed,856796,856796,bed,,,,,,,,,bed,8833044.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 27763658}]","[{'src': 'hda', 'id': 27763652}]","""false""","""2""","""each""","""""","""all""",32.0,,34704799,1482961046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-12-28 21:37:34.567494,9277.0,4.0
2016-12-28 21:25:14.648427,slurm_normal,1482960322.0,0,1.0,main_w4_handler0,2886464,14659679,False,,154907,bed,856796,856796,bed,,,,,,,,,bed,8832942.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 27763658}]","[{'src': 'hda', 'id': 27763652}]","""false""","""2""","""each""","""""","""all""",32.0,,34704799,1482960318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-12-28 21:25:24.065324,9277.0,4.0
2017-05-03 09:54:29.077769,slurm_normal,1493805278.0,0,1.0,main_w3_handler0,2342849,15733324,False,,23372,bed,1870514,1870514,bed,,,,,,,,,bed,9843628.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29447261}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1493805274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-05-03 09:54:39.041122,51408.0,4.0
2017-05-03 09:55:32.598870,slurm_normal,1493805342.0,0,1.0,main_w3_handler0,2342849,15733337,False,,9068,bed,1870514,1870514,bed,,,,,,,,,bed,9843639.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29447264}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1493805337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-05-03 09:55:43.111329,51408.0,5.0
2017-05-03 09:56:21.301362,slurm_normal,1493805389.0,0,1.0,main_w3_handler1,2342849,15733344,False,,30403,bed,1870514,1870514,bed,,,,,,,,,bed,9843649.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29447266}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1493805386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-05-03 09:56:33.891891,51408.0,3.0
2017-05-03 09:49:23.765221,slurm_normal,1493804970.0,0,1.0,main_w3_handler0,2342849,15733286,False,,605,bed,1870514,1870514,bed,,,,,,,,,bed,9843600.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29447259}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1493804967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-05-03 09:49:44.179043,51408.0,3.0
2017-01-04 05:30:25.795274,slurm_normal,1483507840.0,0,1.0,main_w3_handler0,2661970,14685629,False,,907251,bed,907251,907251,bed,,,,,,,,,bed,8855630.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27805865}]","[{'src': 'hda', 'id': 27805865}]","""false""","""1""","""each""","""""","""all""",32.0,,34218550,1483507834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-01-04 05:30:42.662903,82138.0,6.0
2017-03-24 15:00:07.418685,slurm_normal,1490368774.0,0,1.0,main_w4_handler1,2957319,15387090,False,,44448925,bed,2157575,2157575,bed,,,,,,,,,bed,9523177.roundup,slurm,,132112168.0,corral-repl,,"""true""",3,b,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28907030}]","[{'src': 'hda', 'id': 28750643}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1490368757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-24 15:19:58.171661,96018.0,17.0
2017-05-03 09:54:56.983184,slurm_normal,1493805305.0,0,1.0,main_w3_handler1,2342849,15733329,False,,8833,bed,1870514,1870514,bed,,,,,,,,,bed,9843632.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29447263}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1493805301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-05-03 09:55:09.269965,51408.0,4.0
2017-01-06 19:03:55.837416,slurm_normal,1483729445.0,0,1.0,main_w4_handler0,2948561,14705310,False,,12680,bed,5951988,5951988,bed,,,,,,,,,bed,8875029.roundup,slurm,,132111800.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""","[{'src': 'hda', 'id': 27836485}]","[{'src': 'hda', 'id': 27836484}]","""false""","""1""","""each""","""""","""all""",32.0,,35086718,1483729440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-01-06 19:04:08.894760,64909.0,5.0
2017-01-06 19:16:55.394722,slurm_normal,1483730224.0,0,1.0,main_w3_handler1,2948561,14705392,False,,12682,bed,5951988,5951988,bed,,,,,,,,,bed,8875111.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""","[{'src': 'hda', 'id': 27836597}]","[{'src': 'hda', 'id': 27836596}]","""false""","""1""","""each""","""""","""all""",32.0,,35086718,1483730221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-01-06 19:17:06.799829,64909.0,3.0
2017-03-27 08:57:21.586189,slurm_normal,1490605400.0,0,1.0,main_w4_handler1,2806818,15405130,False,,10313,bed,2958228,2958228,bed,,,,,,,,,bed,9539373.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28937536}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,36898519,1490605396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-27 09:05:21.766951,89286.0,4.0
2017-03-27 12:02:44.198271,slurm_normal,1490616174.0,0,1.0,main_w3_handler1,2806818,15406179,False,,3839,bed,2958228,2958228,bed,,,,,,,,,bed,9539781.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28938186}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,36901664,1490616168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-27 12:02:55.953245,89286.0,6.0
2017-02-23 16:24:57.020194,slurm_normal,1487867262.0,0,1.0,main_w3_handler1,2788464,15120260,False,,6932652,bed,14583342,14583342,bed,,,,,,,,,bed,9274410.roundup,slurm,,132112168.0,corral-repl,,"""false""",3,b,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28449586}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35333241,1487867244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 16:27:44.887226,66832.0,18.0
2017-03-27 08:44:33.660213,slurm_normal,1490604281.0,0,1.0,main_w3_handler0,2806818,15404870,False,,10313,bed,2958228,2958228,bed,,,,,,,,,bed,9539205.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28937536}]","[{'src': 'hda', 'id': 26431782}]","""false""","""2""","""each""","""""","""all""",32.0,,36898519,1490604276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-27 08:44:44.418296,89286.0,5.0
2017-03-14 11:33:38.493519,slurm_normal,1489491417.0,0,1.0,main_w4_handler0,2806818,15290735,False,,1202,bed,2958228,2958228,bed,,,,,,,,,bed,9434198.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28750056}]","[{'src': 'hda', 'id': 26431782}]","""false""","""""","""each""","""""","""all""",32.0,,36612141,1489491413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-14 11:40:48.820159,89286.0,4.0
2017-03-29 17:56:39.858473,slurm_normal,1490810239.0,0,1.0,main_w3_handler1,2886279,15426599,False,,3128,bed,1667731,1667731,bed,,,,,,,,,bed,9558658.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28972753}]","[{'src': 'hda', 'id': 27722392}]","""false""","""1""","""each""","""""","""all""",32.0,,36776507,1490810232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-29 17:57:55.104606,94242.0,7.0
2017-02-03 09:25:14.671563,slurm_normal,1486113924.0,0,1.0,main_w4_handler0,2947321,14941394,False,,14888,bed,12058080,12058080,bed,,,,,,,,,bed,9097903.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28195464}]","[{'src': 'hda', 'id': 28184665}]","""false""","""1""","""each""","""""","""first""",32.0,,35782371,1486113919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-03 09:25:25.112209,29502.0,5.0
2017-04-02 21:20:15.194854,slurm_normal,1491168030.0,0,1.0,main_w4_handler0,2804823,15465767,False,,7573,bed,2958228,2958228,bed,,,,,,,,,bed,9594450.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29031490}]","[{'src': 'hda', 'id': 27650776}]","""false""","""1""","""each""","""""","""all""",32.0,,37055727,1491168026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-02 21:20:31.991414,89184.0,4.0
2017-03-15 11:32:06.554609,slurm_normal,1489578137.0,0,1.0,main_w4_handler1,1120822,15301407,False,,650746,bed,31828,31828,bed,,,,,,,,,bed,9441948.roundup,slurm,,132112168.0,corral-repl,,"""true""",3,b,false,false,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28766256}]","[{'src': 'hda', 'id': 28758949}]","""false""","""1""","""each""","""""","""first""",32.0,,36538724,1489578132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-15 11:51:32.612420,26064.0,5.0
2017-03-02 14:25:46.385469,slurm_normal,1488464757.0,0,1.0,main_w4_handler1,2990499,15189274,False,,8044,bed,12058080,12058080,bed,,,,,,,,,bed,9340091.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28587616}]","[{'src': 'hda', 'id': 28573582}]","""false""","""1""","""each""","""""","""first""",32.0,,36389612,1488464751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-02 14:25:59.208644,29502.0,6.0
2017-04-01 17:37:25.980065,slurm_normal,1491068255.0,0,1.0,main_w3_handler1,2802843,15455271,False,,30440,bed,2958228,2958228,bed,,,,,,,,,bed,9586086.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017985}]","[{'src': 'hda', 'id': 27562165}]","""false""","""1""","""each""","""""","""all""",32.0,,37039746,1491068250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 17:37:37.309121,89095.0,5.0
2017-02-23 18:52:40.196195,slurm_normal,1487875990.0,0,1.0,main_w3_handler0,2788464,15121723,False,,13741856,bed,14583342,14583342,bed,,,,,,,,,bed,9275706.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484315}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35483211,1487875966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 18:53:16.321155,66832.0,24.0
2017-02-23 18:59:29.362747,slurm_normal,1487876385.0,0,1.0,main_w4_handler0,2788464,15121792,False,,537509,bed,14583342,14583342,bed,,,,,,,,,bed,9275764.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484290}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35483211,1487876374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 18:59:48.142737,66832.0,11.0
2017-02-13 23:51:29.611604,slurm_normal,1487029901.0,0,1.0,main_w4_handler1,2989763,15027902,False,,1401771,bed,24882,24882,bed,,,,,,,,,bed,9184190.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28334395}]","[{'src': 'hda', 'id': 28334397}]","""false""","""1""","""each""","""""","""all""",32.0,,36014142,1487029893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-13 23:51:42.355904,100047.0,8.0
2017-02-13 23:52:54.375494,slurm_normal,1487029983.0,0,1.0,main_w4_handler0,2989763,15027904,False,,24882,bed,1401771,1401771,bed,,,,,,,,,bed,9184200.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28334397}]","[{'src': 'hda', 'id': 28334395}]","""false""","""1""","""each""","""""","""all""",32.0,,36014142,1487029979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-13 23:53:06.114298,100047.0,4.0
2017-02-13 23:59:50.464445,slurm_normal,1487030400.0,0,1.0,main_w3_handler0,2989763,15027951,False,,412,bed,1401771,1401771,bed,,,,,,,,,bed,9184232.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28334447}]","[{'src': 'hda', 'id': 28334395}]","""false""","""1""","""each""","""""","""all""",32.0,,36014142,1487030395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-14 00:00:02.313006,100047.0,5.0
2017-03-30 23:53:36.231237,slurm_normal,1490918029.0,0,1.0,main_w3_handler1,2788464,15440312,False,,13588411,bed,433146,433146,bed,,,,,,,,,bed,9571451.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28994152}]","[{'src': 'hda', 'id': 28818242}]","""false""","""1""","""each""","""""","""all""",32.0,,35333241,1490918019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-30 23:53:50.706430,66832.0,10.0
2017-02-14 02:48:45.003231,slurm_normal,1487040538.0,0,1.0,main_w3_handler1,2989763,15028783,False,,24882,bed,1401771,1401771,bed,,,,,,,,,bed,9185128.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28334397}]","[{'src': 'hda', 'id': 28334395}]","""false""","""1""","""each""","""""","""all""",32.0,,36014142,1487040533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-14 02:49:04.828912,100047.0,5.0
2017-02-14 02:56:14.705815,slurm_normal,1487040985.0,0,1.0,main_w4_handler1,2989763,15028814,False,,99,bed,1401771,1401771,bed,,,,,,,,,bed,9185173.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28336447}]","[{'src': 'hda', 'id': 28334395}]","""false""","""1""","""each""","""""","""all""",32.0,,36014142,1487040979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-14 02:56:26.593327,100047.0,6.0
2017-04-01 17:16:10.476197,slurm_normal,1491066978.0,0,1.0,main_w3_handler0,2802843,15455054,False,,971,bed,2958228,2958228,bed,,,,,,,,,bed,9585975.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017671}]","[{'src': 'hda', 'id': 27562165}]","""false""","""1""","""each""","""""","""all""",32.0,,37039746,1491066974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 17:16:20.260550,89095.0,4.0
2017-04-01 11:25:36.929687,slurm_normal,1491045944.0,0,1.0,main_w3_handler1,2806818,15453982,False,,3802,bed,2958228,2958228,bed,,,,,,,,,bed,9585173.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29016172}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,37035510,1491045939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 11:25:47.801661,89286.0,5.0
2017-04-01 11:53:39.882570,slurm_normal,1491047636.0,0,1.0,main_w4_handler0,2806818,15454062,False,,1616,bed,2958228,2958228,bed,,,,,,,,,bed,9585248.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29016282}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,37035510,1491047623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 11:53:57.178528,89286.0,13.0
2017-04-01 11:49:43.602479,slurm_normal,1491047399.0,0,1.0,main_w4_handler0,2806818,15454056,False,,2673049,bed,2958228,2958228,bed,,,,,,,,,bed,9585242.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29016277}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,37035510,1491047387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 11:50:00.708187,89286.0,12.0
2017-04-01 15:17:08.291419,slurm_normal,1491060444.0,0,1.0,main_w3_handler0,2806818,15454539,False,,4254,bed,2958228,2958228,bed,,,,,,,,,bed,9585608.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29017089}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,37035510,1491060439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-01 15:27:26.505775,89286.0,5.0
2017-03-31 19:06:01.448626,slurm_normal,1490987198.0,0,1.0,main_w3_handler1,2788464,15450807,False,,217205,bed,14583342,14583342,bed,,,,,,,,,bed,9581807.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28994170}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35333241,1490987167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-31 19:06:42.475962,66832.0,31.0
2017-03-03 11:55:58.866870,slurm_normal,1488542166.0,0,1.0,main_w3_handler1,2990499,15198876,False,,42304,bed,12058080,12058080,bed,,,,,,,,,bed,9349293.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28602580}]","[{'src': 'hda', 'id': 28573582}]","""false""","""1""","""each""","""""","""first""",32.0,,36410145,1488542162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 11:56:08.161033,29502.0,4.0
2017-03-03 13:32:29.151943,slurm_normal,1488547961.0,0,1.0,main_w4_handler1,2788464,15199714,False,,479214,bed,14583342,14583342,bed,,,,,,,,,bed,9349907.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28603916}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1488547952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 13:32:44.046308,66832.0,9.0
2017-02-16 10:44:38.489978,slurm_normal,1487241886.0,0,1.0,main_w3_handler1,605821,15055824,False,,130864,bed,134567,134567,bed,,,,,,,,,bed,9211360.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28380041}]","[{'src': 'hda', 'id': 28380042}]","""false""","""1""","""each""","""""","""all""",32.0,,34508217,1487241882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-16 10:44:47.378124,12956.0,4.0
2017-02-16 10:56:39.355092,slurm_normal,1487242607.0,0,1.0,main_w4_handler0,605821,15055892,False,,130864,bed,134567,134567,bed,,,,,,,,,bed,9211437.roundup,slurm,,132112168.0,corral-repl,,"""true""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28380041}]","[{'src': 'hda', 'id': 28380042}]","""false""","""1""","""each""","""""","""all""",32.0,,34508217,1487242602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-16 10:56:50.510429,12956.0,5.0
2017-04-02 10:29:28.468759,slurm_normal,1491128976.0,0,1.0,main_w3_handler0,2808912,15461209,False,,18814,bed,2958228,2958228,bed,,,,,,,,,bed,9591648.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29025440}]","[{'src': 'hda', 'id': 27350121}]","""false""","""1""","""each""","""""","""all""",32.0,,37048171,1491128971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-02 10:29:39.532607,89381.0,5.0
