chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-22 18:33:59.694931,slurm_normal,1461351511.0,0,,1.0,main_w2_handler0,2681309,12573526,False,,1375085208,fastqsanger,6761968.roundup,slurm,,132112168.0,corral-repl,,"""c658723e08b811e68ed1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bc9573a2946a4e8'}]",,32.0,,28882307.0,1461351355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 18:58:38.846801,80122.0,156.0
,,2016-04-22 18:33:55.166288,slurm_normal,1461351382.0,0,,1.0,main_w1_handler0,2681307,12573517,False,,1219958579,fastqsanger,6761959.roundup,slurm,,132112168.0,corral-repl,,"""c3dfc45808b811e68ed1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7c4389d507bd9c3'}]",,32.0,,28882307.0,1461351271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 18:56:27.883355,80122.0,111.0
,,2016-04-25 02:29:42.662051,slurm_normal,1461552483.0,0,,1.0,main_w1_handler1,2682978,12595800,False,,1219958579,fastqsanger,6799059.roundup,slurm,,132112168.0,corral-repl,,"""8f51cc280a8d11e69881005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571e04b17975a8dac'}]",,32.0,,28882347.0,1461552392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 02:48:09.076821,80131.0,91.0
,,2016-04-25 02:06:29.787239,slurm_normal,1461551821.0,0,,1.0,main_w1_handler2,2679962,12595711,False,,1369519550,fastqsanger,6798959.roundup,slurm,,132112168.0,corral-repl,,"""5227db9c0a8a11e69026005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c6ceac42dc76f31'}]",,32.0,,28882371.0,1461551771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 02:37:02.746378,80133.0,50.0
,,2016-04-25 02:30:35.335684,slurm_normal,1461553013.0,0,,1.0,main_w2_handler1,2682978,12595820,False,,1632283446,fastqsanger,6799193.roundup,slurm,,132112168.0,corral-repl,,"""afda1d920a8d11e69ece005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55478c7c8f7dcebd1'}]",,32.0,,28882347.0,1461552941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 02:56:55.217560,80131.0,72.0
,,2016-04-22 21:52:31.477136,slurm_normal,1461363707.0,0,,1.0,main_w1_handler0,2681504,12578549,False,,1632283446,fastqsanger,6770752.roundup,slurm,,132112168.0,corral-repl,,"""822d514e08d411e69e7e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee56232910f79305'}]",,32.0,,29772294.0,1461363603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 22:21:51.460504,83189.0,104.0
,,2016-04-22 21:52:08.607918,slurm_normal,1461363379.0,0,,1.0,main_w1_handler2,2681503,12578539,False,,1375085208,fastqsanger,6770668.roundup,slurm,,132112168.0,corral-repl,,"""749866c208d411e6bde5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574d82f91c08f1ffc'}]",,32.0,,29772294.0,1461363265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 22:16:21.838590,83189.0,114.0
,,2016-04-22 21:50:42.731334,slurm_normal,1461364797.0,0,,1.0,main_w2_handler1,2681499,12578515,False,,1833863724,fastqsanger,6770927.roundup,slurm,,132112168.0,corral-repl,,"""41db0afa08d411e6b7ea005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a31d6270c83da3'}]",,32.0,,29772294.0,1461364717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 22:39:59.019226,83189.0,80.0
,,2016-04-22 21:51:37.956314,slurm_normal,1461363124.0,0,,1.0,main_w1_handler2,2681502,12578531,False,,1219958579,fastqsanger,6770610.roundup,slurm,,132112168.0,corral-repl,,"""62bee5e808d411e689b7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db58e21ccdc5919f'}]",,32.0,,29772294.0,1461363049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 22:12:08.206389,83189.0,75.0
,,2016-04-23 02:35:12.000348,slurm_normal,1461380186.0,0,,1.0,main_w2_handler0,2681651,12579426,False,,1375085208,fastqsanger,6776931.roundup,slurm,,132112168.0,corral-repl,,"""00117d8e08fc11e6bb39005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5412a7a155fe6ed98'}]",,32.0,,28882368.0,1461380120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 02:56:30.395588,80132.0,66.0
,,2016-04-22 21:50:12.812126,slurm_normal,1461364209.0,0,,1.0,main_w1_handler0,2681498,12578507,False,,1369519550,fastqsanger,6770824.roundup,slurm,,132112168.0,corral-repl,,"""2f390d9808d411e69b54005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b3f9422e8581645'}]",,32.0,,29772294.0,1461364116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-22 22:30:11.774941,83189.0,93.0
,,2016-04-25 02:30:12.567694,slurm_normal,1461552732.0,0,,1.0,main_w1_handler2,2682978,12595808,False,,1375085208,fastqsanger,6799111.roundup,slurm,,132112168.0,corral-repl,,"""a20af40c0a8d11e689f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbd8227df0f80758'}]",,32.0,,28882347.0,1461552597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 02:52:13.691742,80131.0,135.0
,,2016-04-22 23:21:40.867097,slurm_normal,1461373206.0,0,,1.0,main_w1_handler2,2681548,12578959,False,,4124543218,fastqsanger,6773056.roundup,slurm,,132112168.0,corral-repl,,"""f4e75afc08e011e6977a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb2a27c597b75f31'}]",,32.0,,29773519.0,1461373056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 01:00:08.738591,83189.0,150.0
,,2016-04-25 02:28:29.392301,slurm_normal,1461553213.0,0,,1.0,main_w1_handler0,2682978,12595776,False,,1369519550,fastqsanger,6799234.roundup,slurm,,132112168.0,corral-repl,,"""647514100a8d11e6b3c7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0724200b5d8f4ef'}]",,32.0,,28882347.0,1461553160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 03:00:14.423189,80131.0,53.0
,,2016-06-01 14:16:59.209381,slurm_normal,1464795232.0,0,,1.0,main_w2_handler0,2712387,13041158,False,,4518812062,fasta,7221338.roundup,slurm,,132112168.0,corral-repl,,"""7fd4fcaa280311e6b4ff005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d37a4214905b5a72'}]",,32.0,,30545882.0,1464794956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-06-01 15:33:57.082231,84592.0,276.0
,,2016-04-23 02:36:00.760746,slurm_normal,1461380857.0,0,,1.0,main_w1_handler0,2681651,12579443,False,,1369519550,fastqsanger,6777018.roundup,slurm,,132112168.0,corral-repl,,"""1c75fc7a08fc11e69881005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c32e5257905c099e'}]",,32.0,,28882368.0,1461380801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 03:07:39.093523,80132.0,56.0
,,2016-04-23 02:35:33.345439,slurm_normal,1461380578.0,0,,1.0,main_w1_handler0,2681651,12579433,False,,1632283446,fastqsanger,6776999.roundup,slurm,,132112168.0,corral-repl,,"""0cb42d2a08fc11e6aba6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bebeb38c7b6ff7e'}]",,32.0,,28882368.0,1461380507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 03:03:00.568367,80132.0,71.0
,,2016-04-23 02:34:45.681009,slurm_normal,1461379976.0,0,,1.0,main_w1_handler1,2681651,12579419,False,,1219958579,fastqsanger,6776926.roundup,slurm,,132112168.0,corral-repl,,"""f08a4dd208fb11e68477005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3b8a143bec59878'}]",,32.0,,28882368.0,1461379918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 02:52:58.523222,80132.0,58.0
,,2016-04-23 02:36:20.567014,slurm_normal,1461381375.0,0,,1.0,main_w1_handler2,2681651,12579451,False,,1833863724,fastqsanger,6777050.roundup,slurm,,132112168.0,corral-repl,,"""2906672c08fc11e6b7ea005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ab6a95c89f07c35'}]",,32.0,,28882368.0,1461381302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 03:16:16.971955,80132.0,73.0
,,2016-04-25 02:28:51.001482,slurm_normal,1461553686.0,0,,1.0,main_w1_handler2,2682978,12595784,False,,1833863724,fastqsanger,6799320.roundup,slurm,,132112168.0,corral-repl,,"""706882840a8d11e68ed1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5044c75bf8d400d68'}]",,32.0,,28882347.0,1461553612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 03:08:09.021194,80131.0,74.0
,,2016-04-23 02:37:39.045586,slurm_normal,1461384455.0,0,,1.0,main_w1_handler1,2681651,12579461,False,,4124543218,fastqsanger,6777365.roundup,slurm,,132112168.0,corral-repl,,"""57578aa208fc11e68477005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587585633b3bc039c'}]",,32.0,,28882368.0,1461384312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 04:07:37.165832,80132.0,143.0
,,2016-04-25 02:29:19.528630,slurm_normal,1461556747.0,0,,1.0,main_w1_handler0,2682978,12595793,False,,4124543218,fastqsanger,6799756.roundup,slurm,,132112168.0,corral-repl,,"""81eb80100a8d11e6ac7e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562c5ae63062e7a3e'}]",,32.0,,28882347.0,1461556575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 03:59:09.439523,80131.0,172.0
,,2016-04-25 16:53:12.319424,slurm_normal,1461610094.0,0,,1.0,main_w2_handler0,2683863,12609494,False,,4124543218,fastqsanger,6811140.roundup,slurm,,132112168.0,corral-repl,,"""2eb2441e0b0611e69ece005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525b61b0ba3c93946'}]",,32.0,,28882385.0,1461609329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 18:48:23.491388,80134.0,765.0
,,2016-04-23 20:54:45.417738,slurm_normal,1461445078.0,0,,1.0,main_w2_handler0,2679843,12583809,False,,4124543218,fastqsanger,6786722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d158e6557527a7c3'}]",,32.0,,28882309.0,1461444896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 20:58:00.404016,80123.0,182.0
,,2016-04-23 20:58:05.967645,slurm_normal,1461446667.0,0,,1.0,main_w1_handler1,2682193,12583836,False,,1632283446,fastqsanger,6786809.roundup,slurm,,132112168.0,corral-repl,,"""123da574099611e68477005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae1170e3dc656f9f'}]",,32.0,,28882307.0,1461446573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-23 21:24:30.894027,80122.0,94.0
,,2016-04-24 05:45:20.123651,slurm_normal,1461481972.0,0,,1.0,main_w1_handler2,2679575,12584825,False,,4124543218,fastqsanger,6789029.roundup,slurm,,132112168.0,corral-repl,,"""b9d6a4d609df11e6925c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5985dfa6e38626dd1'}]",,32.0,,28882338.0,1461481817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 07:12:55.304743,80127.0,155.0
,,2016-04-24 17:22:19.920560,slurm_normal,1461520358.0,0,,1.0,main_w1_handler0,2682660,12589303,False,,1097104811,fastqsanger,6791897.roundup,slurm,,132112168.0,corral-repl,,"""18cdc3000a4111e6925c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a3edd4c7797c51c'}]",,32.0,,29791614.0,1461520306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 17:52:39.291276,80124.0,52.0
,,2016-04-24 17:17:46.313265,slurm_normal,1461520695.0,0,,1.0,main_w1_handler2,2682657,12588875,False,,1518933309,fastqsanger,6791988.roundup,slurm,,132112168.0,corral-repl,,"""7534bf320a4011e6b7b7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5012ee8b34a95aacf'}]",,32.0,,29791614.0,1461520624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 17:58:17.863464,80124.0,71.0
,,2016-04-24 20:19:36.659246,slurm_normal,1461531160.0,0,,1.0,main_w1_handler1,2679962,12594689,False,,1369519550,fastqsanger,6794266.roundup,slurm,,132112168.0,corral-repl,,"""dcb165e80a5911e69ba7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d005feb92729d542'}]",,32.0,,28900723.0,1461531104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:52:43.978666,80133.0,56.0
,,2016-04-24 19:22:36.072769,slurm_normal,1461531230.0,0,,1.0,main_w2_handler1,2682748,12594525,False,,4124543218,fastqsanger,6794263.roundup,slurm,,132112168.0,corral-repl,,"""e5830b7a0a5111e69ba7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faf83d1f231afd9e'}]",,32.0,,29791787.0,1461531067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:53:52.559266,80122.0,163.0
,,2016-04-24 20:20:21.049017,slurm_normal,1461530325.0,0,,1.0,main_w1_handler2,2679962,12594705,False,,1219958579,fastqsanger,6794030.roundup,slurm,,132112168.0,corral-repl,,"""f76fe1160a5911e69fe6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e49038d22cb93846'}]",,32.0,,28900723.0,1461530245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:38:48.261380,80133.0,80.0
,,2016-04-24 20:20:45.559615,slurm_normal,1461530451.0,0,,1.0,main_w1_handler1,2679962,12594712,False,,1375085208,fastqsanger,6794079.roundup,slurm,,132112168.0,corral-repl,,"""05ed9f440a5a11e68477005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a30fcc9f974dc9a'}]",,32.0,,28900723.0,1461530389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:40:54.610876,80133.0,62.0
,,2016-04-24 20:21:27.125074,slurm_normal,1461530865.0,0,,1.0,main_w1_handler2,2679962,12594730,False,,1632283446,fastqsanger,6794196.roundup,slurm,,132112168.0,corral-repl,,"""1e62c0680a5a11e6977a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566281d6cdf04fc74'}]",,32.0,,28900723.0,1461530781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:47:46.881893,80133.0,84.0
,,2016-04-24 20:19:53.879149,slurm_normal,1461531596.0,0,,1.0,main_w2_handler0,2679962,12594697,False,,1833863724,fastqsanger,6794387.roundup,slurm,,132112168.0,corral-repl,,"""e6e94f940a5911e68868005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5089646b0674c1250'}]",,32.0,,28900723.0,1461531526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 20:59:58.573136,80133.0,70.0
,,2016-04-24 21:04:52.371865,slurm_normal,1461533059.0,0,,1.0,main_w1_handler1,2679962,12594910,False,,1375085208,fastqsanger,6794771.roundup,slurm,,132112168.0,corral-repl,,"""2fd185ae0a6011e6977a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547b9f17fbd571a3a'}]",,32.0,,28900723.0,1461533000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 21:24:21.140809,80133.0,59.0
,,2016-04-24 21:04:15.517664,slurm_normal,1461533641.0,0,,1.0,main_w2_handler1,2679962,12594891,False,,1369519550,fastqsanger,6794901.roundup,slurm,,132112168.0,corral-repl,,"""194595fa0a6011e69026005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54779b3b3bc099e8f'}]",,32.0,,28900723.0,1461533589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 21:34:05.892640,80133.0,52.0
,,2016-04-24 21:04:43.292738,slurm_normal,1461532933.0,0,,1.0,main_w1_handler1,2679962,12594904,False,,1219958579,fastqsanger,6794731.roundup,slurm,,132112168.0,corral-repl,,"""2a4e2c360a6011e695be005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590fc4453dae03171'}]",,32.0,,28900723.0,1461532879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 21:22:15.231597,80133.0,54.0
,,2016-04-24 21:04:26.939456,slurm_normal,1461534183.0,0,,1.0,main_w1_handler0,2679962,12594898,False,,1833863724,fastqsanger,6795044.roundup,slurm,,132112168.0,corral-repl,,"""1fef337a0a6011e6977a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a847e08db853cd8'}]",,32.0,,28900723.0,1461534112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 21:43:05.261416,80133.0,71.0
,,2016-04-24 21:06:22.654604,slurm_normal,1461533449.0,0,,1.0,main_w2_handler1,2679962,12594925,False,,1632283446,fastqsanger,6794843.roundup,slurm,,132112168.0,corral-repl,,"""65887bf80a6011e69cd5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5409169a68b3de8b0'}]",,32.0,,28900723.0,1461533378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 21:30:51.127317,80133.0,71.0
,,2016-04-24 21:06:06.918665,slurm_normal,1461537255.0,0,,1.0,main_w1_handler0,2679962,12594918,False,,4124543218,fastqsanger,6795717.roundup,slurm,,132112168.0,corral-repl,,"""5bd5f3380a6011e6977a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5620e03135b517169'}]",,32.0,,28900723.0,1461537114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-24 22:34:18.297004,80133.0,141.0
,,2016-04-25 11:24:56.999175,slurm_normal,1461583518.0,0,,1.0,main_w1_handler2,2680441,12605212,False,,142652070,fastqsanger,6803329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5d642c613111f54'}]",,32.0,,29761394.0,1461583507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 11:25:19.953243,83165.0,11.0
,,2017-06-19 21:02:28.021754,slurm_normal,1497907873.0,0,,1.0,main_w4_handler0,3163756,16136769,False,,786962652,fastqsanger,10216750.roundup,slurm,,132112168.0,corral-repl,,"""9747af06553211e7918c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30086613}]",,32.0,,,1497907803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2017-06-19 21:31:16.607993,33277.0,70.0
,,2016-04-25 13:42:55.489068,slurm_normal,1461591803.0,0,,1.0,main_w2_handler0,2680441,12606245,False,,166296086,fastqsanger,6805910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d98b51fbde56b38'}]",,32.0,,29761394.0,1461591792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 13:43:25.513203,83165.0,11.0
,,2016-04-25 16:33:52.269991,slurm_normal,1461603384.0,0,,1.0,main_w2_handler1,2683841,12608079,False,,1375085208,fastqsanger,6809896.roundup,slurm,,132112168.0,corral-repl,,"""7cc4942a0b0311e6ad19005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5986d5b1a0db57a0c'}]",,32.0,,28882385.0,1461603292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.0,1.0.0,,2016-04-25 16:56:29.874409,80134.0,92.0
