count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name_in,name_in_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count.values,parameters.dbkey,parameters.dups,parameters.fasta_in.values,parameters.file.__current_case__,parameters.file.filetype,parameters.file.taxonomy.values,parameters.file.taxons,parameters.name_in.values,parameters.taxon,processor_count,runner_name,session_id,start_epoch,state,swaptotal,taxonomy,taxonomy_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
9060.0,mothur.count_table,2017-12-08 09:45:53.989911,slurm_normal,1512726601.0,0,64593.0,fasta,,1.0,main_w3_handler0,3358440,17744753,False,,11811280,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32813528}]","""?""","""true""","[{'src': 'hda', 'id': 32813527}]",,,,,,"""Chloroplast-mitochondria-unknown-eukaryota""",32.0,,42533477.0,1512726597.0,ok,1023996.0,21713,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2017-12-08 09:50:04.657658,72172.0,4.0
1514016.0,mothur.count_table,2018-01-17 18:59:52.364552,slurm_normal,1516215990.0,0,16794781.0,fasta,,1.0,main_w3_handler1,3394430,18064609,False,,12142615,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33357007}]","""?""","""true""","[{'src': 'hda', 'id': 33357006}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43247987.0,1516215982.0,ok,1023996.0,3687728,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-17 19:06:37.653328,113659.0,8.0
1685.0,mothur.count_table,2018-01-17 22:38:08.770407,slurm_normal,1516228705.0,0,6924.0,fasta,,1.0,main_w3_handler1,3392195,18066538,False,,12144691,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359265}]","""?""","""true""","[{'src': 'hda', 'id': 33359264}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43259858.0,1516228696.0,ok,1023996.0,5302,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-17 22:38:28.401751,80446.0,9.0
70085.0,mothur.count_table,2017-12-13 09:16:30.578987,slurm_normal,1513157032.0,0,1110349.0,fasta,,1.0,main_w4_handler1,3363860,17794948,False,,11864204,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32895929}]","""?""","""true""","[{'src': 'hda', 'id': 32895942}]",,,,,,"""Chloroplast-Mitochondria-unknown-Eukaryota""",32.0,,42629910.0,1513157027.0,ok,1023996.0,207390,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2017-12-13 09:23:56.117446,72172.0,5.0
53043.0,mothur.count_table,2017-12-13 09:31:12.820895,slurm_normal,1513157842.0,0,609343.0,fasta,,1.0,main_w3_handler0,3363911,17795060,False,,11864333,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32896109}]","""?""","""true""","[{'src': 'hda', 'id': 32896151}]",,,,,,"""chloroplast-mitochondria-unknown-eukaryota""",32.0,,42630152.0,1513157838.0,ok,1023996.0,192976,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2017-12-13 09:37:26.023227,113456.0,4.0
2247855.0,mothur.count_table,2017-12-13 13:27:33.185778,slurm_normal,1513171676.0,0,17561376.0,fasta,,1.0,main_w3_handler1,3364120,17796638,False,,11865866,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32898891}]","""?""","""true""","[{'src': 'hda', 'id': 32898890}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,42631708.0,1513171666.0,ok,1023996.0,4144299,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2017-12-13 13:27:59.618115,111190.0,10.0
2153000.0,mothur.count_table,2018-01-19 01:31:06.777234,slurm_normal,1516325484.0,0,21767319.0,fasta,,1.0,main_w3_handler1,3397277,18079418,False,,12157716,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33380388}]","""?""","""true""","[{'src': 'hda', 'id': 33380387}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,42668866.0,1516325476.0,ok,1023996.0,3714532,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-19 01:31:25.632340,112430.0,8.0
229292.0,mothur.count_table,2018-03-07 13:40:17.206526,slurm_normal,1520430033.0,0,1110368.0,fasta,7680.0,1.0,main_w4_handler0,3454884,18639383,False,,12735494,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34265106}]","""?""","""true""","[{'src': 'hda', 'id': 34265105}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archeaea-Eukaryota""",32.0,,44061551.0,1520430028.0,ok,1023996.0,387291,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-03-07 13:40:36.893942,121507.0,5.0
,,2018-01-26 15:58:54.515806,slurm_normal,1516982471.0,0,12131527.0,fasta,,1.0,main_w4_handler1,3403530,18167195,False,,12248817,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 33517566}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43222891.0,1516982464.0,ok,1023996.0,4364906,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-26 16:01:20.701472,42087.0,7.0
8301292.0,mothur.count_table,2018-03-08 03:38:52.901622,slurm_normal,1520481882.0,0,51295484.0,fasta,7680.0,1.0,main_w3_handler0,3454832,18650988,False,,12746864,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34284291}]","""?""","""true""","[{'src': 'hda', 'id': 34284290}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,44402750.0,1520481865.0,ok,1023996.0,13539773,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-03-08 04:04:46.524475,123524.0,17.0
2634.0,mothur.count_table,2018-01-29 11:56:40.840448,slurm_normal,1517227223.0,0,18366.0,fasta,,1.0,main_w4_handler1,3408766,18188309,False,,12269558,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33552344}]","""?""","""true""","[{'src': 'hda', 'id': 33552354}]",,,,,,"""Chloroplast-Eukaryota-unknwon-Mitochondria""",32.0,,43508576.0,1517227218.0,ok,1023996.0,6815,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-29 12:00:28.872050,72172.0,5.0
523841.0,mothur.count_table,2018-01-29 15:21:05.704633,slurm_normal,1517239285.0,0,11159035.0,fasta,,1.0,main_w3_handler0,3406584,18189832,False,,12271293,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33554385}]","""?""","""true""","[{'src': 'hda', 'id': 33554384}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43222891.0,1517239277.0,ok,1023996.0,3962949,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-29 15:21:30.511258,42087.0,8.0
46995.0,mothur.count_table,2018-01-30 14:21:45.131632,slurm_normal,1517322194.0,0,302145.0,fasta,,1.0,main_w4_handler1,3409399,18201019,False,,12282109,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33571553}]","""?""","""true""","[{'src': 'hda', 'id': 33571552}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43222891.0,1517322186.0,ok,1023996.0,148444,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-01-30 14:23:19.566702,42087.0,8.0
229292.0,mothur.count_table,2018-03-08 19:07:01.818114,slurm_normal,1520536047.0,0,1110368.0,fasta,7680.0,1.0,main_w4_handler1,3456070,18661904,False,,12757965,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34302398}]","""?""","""true""","[{'src': 'hda', 'id': 34302397}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,44477736.0,1520536041.0,ok,1023996.0,387466,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-03-08 19:07:28.813087,83708.0,6.0
3861.0,mothur.count_table,2018-02-05 15:09:02.287349,slurm_normal,1517843357.0,0,41226.0,fasta,,1.0,main_w3_handler0,3417427,18258892,False,,12340590,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33675577}]","""?""","""true""","[{'src': 'hda', 'id': 33675576}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43627884.0,1517843350.0,ok,1023996.0,10601,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-05 15:09:19.513371,42087.0,7.0
287177.0,mothur.count_table,2018-03-09 12:23:31.525010,slurm_normal,1520598228.0,0,7884517.0,fasta,7680.0,1.0,main_w3_handler1,3457977,18671304,False,,12767819,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34322342}]","""?""","""true""","[{'src': 'hda', 'id': 34322341}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,44116570.0,1520598223.0,ok,1023996.0,1278165,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-03-09 12:23:51.575748,122045.0,5.0
229292.0,mothur.count_table,2018-02-09 13:43:25.761445,slurm_normal,1518183830.0,0,1110368.0,fasta,7680.0,1.0,main_w3_handler0,3423400,18329397,False,,12413592,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33773855}]","""?""","""true""","[{'src': 'hda', 'id': 33773854}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43800362.0,1518183825.0,ok,1023996.0,387344,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-09 13:43:54.663300,121414.0,5.0
17307.0,mothur.count_table,2018-02-13 12:17:25.008584,slurm_normal,1518525433.0,0,215581.0,fasta,7680.0,1.0,main_w4_handler1,3427433,18364441,False,,12449507,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33827291}]","""?""","""true""","[{'src': 'hda', 'id': 33827296}]",,,,,,"""Chloroplast-Mitochondria-unknown-Eukaryota""",32.0,,43883962.0,1518525430.0,ok,1023996.0,52416,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-13 12:37:16.372088,113456.0,3.0
49244404.0,mothur.count_table,2018-02-15 13:44:05.080862,slurm_normal,1518702300.0,0,176870286.0,fasta,7680.0,1.0,main_w3_handler0,3429145,18396297,False,,12481897,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33855951}]","""?""","""true""","[{'src': 'hda', 'id': 33855939}]",,,,,,"""unknown;-Archaea;-Eukaryota;""",32.0,,43899257.0,1518702257.0,ok,1023996.0,48332488,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-15 13:45:07.248541,37766.0,43.0
229292.0,mothur.count_table,2018-02-21 14:51:57.509424,slurm_normal,1519224734.0,0,1110368.0,fasta,7680.0,1.0,main_w4_handler0,3437028,18463068,False,,12557759,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33982007}]","""?""","""true""","[{'src': 'hda', 'id': 33982006}]",,,,,,"""Chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,43942353.0,1519224729.0,ok,1023996.0,387515,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-21 14:52:15.821336,122064.0,5.0
1170907.0,mothur.count_table,2018-02-22 03:42:04.732703,slurm_normal,1519270941.0,0,6889968.0,fasta,7680.0,1.0,main_w4_handler0,3396038,18477549,False,,12572074,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34002892}]","""?""","""true""","[{'src': 'hda', 'id': 34002891}]",,,,,,"""chloroplast-Mitochondria-unknown-Archaea-Eukaryota""",32.0,,44080380.0,1519270935.0,ok,1023996.0,2027427,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,1.36.1.0,,2018-02-22 03:42:26.276052,119338.0,6.0
