bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
56572588,bigwig,103067304,bigwig,2016-10-18 14:49:21.865068,slurm_multi,1476807033.0,0,6.0,main_w4_handler2,2838493,14108821,False,,8324169,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ee47dc059105126'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd36c54debefdd0d'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1476805984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-18 16:11:11.680790,38685,1049.0
697427644,bigwig,433523564,bigwig,2016-10-18 16:04:35.316096,slurm_multi,1476811032.0,0,6.0,main_w4_handler2,2850982,14110296,False,,8324397,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59510ed7a6e2cd2ae'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e165397baa9a5425'}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,33655044,1476807073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-18 17:17:31.218173,89972,3959.0
4304117820,bigwig,4977469611,bigwig,2016-10-20 00:39:26.124719,slurm_multi,1476925675.0,0,6.0,main_w3_handler2,2845126,14124257,False,,8338810,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ca21dc03f2fc306'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5324542afb75e262a'}]","""/galaxy-repl/localdata/chrom/hg18.len""",2,subtract,,"""hg18""","""bigwig""","""""",32.0,,33813564,1476924445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-20 01:08:06.394765,24624,1230.0
9033901,bigwig,9248757,bigwig,2016-10-20 09:02:13.576127,slurm_multi,1476956628.0,0,6.0,main_w4_handler2,2861815,14127348,False,,8342155,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567de1f636bc72f73'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fac1a90ec8fbfbd1'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,33519497,1476956602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-20 09:43:51.274018,77683,26.0
8747200,bigwig,9196023,bigwig,2016-10-20 09:02:43.669637,slurm_multi,1476958061.0,0,6.0,main_w4_handler2,2861815,14127357,False,,8342492,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8cebd5c7f178fdf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57e5f706a77346e36'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,33519497,1476958030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-20 10:07:43.518623,77683,31.0
8830938,bigwig,9196023,bigwig,2016-10-20 09:02:33.628158,slurm_multi,1476958667.0,0,6.0,main_w3_handler2,2861815,14127354,False,,8342720,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5829370a2867aa1b0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57e5f706a77346e36'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,33519497,1476958633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-20 10:17:49.687162,77683,34.0
0,bigwig,9248757,bigwig,2016-10-20 09:02:22.527176,slurm_multi,1476958410.0,0,6.0,main_w3_handler2,2861815,14127349,False,,8342611,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f65a378612ffe02'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fac1a90ec8fbfbd1'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,33519497,1476958372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-20 10:13:33.115563,77683,38.0
5524371,bigwig,4852108,bigwig,2016-10-24 12:07:52.637268,slurm_multi,1477327862.0,0,6.0,main_w3_handler2,1796147,14157627,False,,8368546,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5883e9977340b4ccb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58a6c245fdde7cae9'}]","""/galaxy-repl/localdata/chrom/mm10.len""",1,ratio,0.01,"""mm10""","""bigwig""","""""",32.0,,32727307,1477311557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-24 16:51:04.421066,35884,16305.0
215310263,bigwig,226045657,bigwig,2016-10-21 00:03:45.829747,slurm_multi,1477009485.0,0,6.0,main_w3_handler2,2861396,14135712,False,,8349880,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac8888cbd9eb88ef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5657938261b409bf5'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,33819286,1477008422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 00:24:48.361395,92580,1063.0
210884265,bigwig,226045657,bigwig,2016-10-21 00:03:46.474054,slurm_multi,1477010778.0,0,6.0,main_w3_handler2,2861396,14135713,False,,8349949,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b84f336f5d02798'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5657938261b409bf5'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,33819286,1477009662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 00:46:21.868728,92580,1116.0
14873915,bigwig,6085331,bigwig,2016-10-21 09:38:17.824069,slurm_multi,1477043629.0,0,6.0,main_w3_handler2,1796147,14138227,False,,8351781,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d68881385f9351ef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ced342aaaa9a52'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477043157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 09:53:51.151684,35884,472.0
0,bigwig,0,bigwig,2016-10-21 09:37:29.255183,slurm_multi,1477044286.0,0,6.0,main_w4_handler2,1796147,14138219,False,,8351893,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e61bd5badeb39bb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2ccda810595f6f3'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477043841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 10:04:49.653239,35884,445.0
16636246,bigwig,6085331,bigwig,2016-10-21 09:38:04.173708,slurm_multi,1477047136.0,0,6.0,main_w4_handler2,1796147,14138225,False,,8352458,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7f1cc214b33ebc7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ced342aaaa9a52'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477046619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 10:52:17.907107,35884,517.0
4680379,bigwig,0,bigwig,2016-10-21 09:37:44.604932,slurm_multi,1477044973.0,0,6.0,main_w4_handler2,1796147,14138221,False,,8351945,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0e7b2dbac4413da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2ccda810595f6f3'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477044501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 10:16:18.154019,35884,472.0
0,bigwig,6085331,bigwig,2016-10-21 09:27:12.024319,slurm_multi,1477042860.0,0,6.0,main_w4_handler2,1796147,14138092,False,,8351653,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2ccda810595f6f3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ced342aaaa9a52'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477042385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 09:41:03.764696,35884,475.0
14873915,bigwig,6085331,bigwig,2016-10-21 11:51:04.680822,slurm_multi,1477053018.0,0,6.0,main_w4_handler2,1796147,14139843,False,,8353659,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d68881385f9351ef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ced342aaaa9a52'}]","""/galaxy-repl/localdata/chrom/mm10.len""",4,first,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477052571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 12:30:23.292447,35884,447.0
16636246,bigwig,6085331,bigwig,2016-10-21 12:37:14.799574,slurm_multi,1477055886.0,0,6.0,main_w4_handler2,1796147,14140416,False,,8354135,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7f1cc214b33ebc7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ced342aaaa9a52'}]","""/galaxy-repl/localdata/chrom/mm10.len""",4,first,,"""mm10""","""bigwig""","""""",32.0,,32727307,1477055416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 13:18:12.573533,35884,470.0
10791091,bigwig,10195383,bigwig,2016-10-21 19:08:19.026014,slurm_multi,1477077666.0,0,6.0,main_w4_handler2,2765101,14143465,False,,8356710,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a313cce5e154b498'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92acbace96b522e'}]","""/galaxy-repl/localdata/chrom/?.len""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,33843914,1477077190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-21 19:21:09.036470,87325,476.0
10791091,bigwig,10195383,bigwig,2016-10-24 12:52:57.533225,slurm_multi,1477314543.0,0,6.0,main_w4_handler2,2765101,14157979,False,,8368793,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a313cce5e154b498'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92acbace96b522e'}]","""/galaxy-repl/localdata/chrom/mm10.len""",0,log2,1.0,"""mm10""","""bigwig""","""""",32.0,,33843914,1477314059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-24 13:09:04.668629,87325,484.0
9394941,bigwig,4852108,bigwig,2016-10-24 12:07:53.399874,slurm_multi,1477347554.0,0,6.0,main_w3_handler2,1796147,14157628,False,,8371521,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586447ea2530daa65'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58a6c245fdde7cae9'}]","""/galaxy-repl/localdata/chrom/mm10.len""",1,ratio,0.01,"""mm10""","""bigwig""","""""",32.0,,32727307,1477328431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-24 22:19:17.266653,35884,19123.0
43344866,bigwig,11821294,bigwig,2016-10-24 12:08:52.575084,slurm_multi,1477370611.0,0,6.0,main_w3_handler2,1796147,14157640,False,,8375288,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdadc203d5915a94'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588f96d503e50b113'}]","""/galaxy-repl/localdata/chrom/mm10.len""",1,ratio,0.01,"""mm10""","""bigwig""","""""",32.0,,32727307,1477352809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 04:43:33.658822,35884,17802.0
61901094,bigwig,103067304,bigwig,2016-10-25 07:51:37.589888,slurm_multi,1477382938.0,0,6.0,main_w4_handler2,2838493,14165340,False,,8377904,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5197987ebcf741d90'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd36c54debefdd0d'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477382092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 08:08:59.264967,38685,846.0
194070740,bigwig,236218963,bigwig,2016-10-25 08:12:37.890833,slurm_multi,1477384570.0,0,6.0,main_w3_handler2,2838493,14165421,False,,8378004,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53153fd9531f35390'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b561d543a5f7e2509f'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477383541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 08:36:12.693009,38685,1029.0
61901094,bigwig,103067304,bigwig,2016-10-25 08:14:20.492677,slurm_multi,1477386710.0,0,6.0,main_w3_handler2,2838493,14165431,False,,8378347,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5197987ebcf741d90'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd36c54debefdd0d'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477385952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 09:11:54.440411,38685,758.0
174704353,bigwig,231560013,bigwig,2016-10-25 08:14:48.617839,slurm_multi,1477386779.0,0,6.0,main_w4_handler2,2838493,14165436,False,,8378327,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5787724a9a3d69e9e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477385824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 09:13:02.455467,38685,955.0
185183872,bigwig,231560013,bigwig,2016-10-25 08:13:18.819359,slurm_multi,1477385649.0,0,6.0,main_w4_handler2,2838493,14165426,False,,8378151,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6f5183734971cc5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477384700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 08:54:11.460020,38685,949.0
184962983,bigwig,236218963,bigwig,2016-10-25 08:15:13.530143,slurm_multi,1477387982.0,0,6.0,main_w4_handler2,2838493,14165438,False,,8378419,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f0d27f7155da27a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b561d543a5f7e2509f'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477386951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 09:33:04.442498,38685,1031.0
194328182,bigwig,236907513,bigwig,2016-10-25 08:15:47.950037,slurm_multi,1477389201.0,0,6.0,main_w4_handler2,2838493,14165446,False,,8378664,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e0603e7846bd532'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",1,ratio,1.0,"""?""","""bigwig""","""""",32.0,,32713793,1477388179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 09:53:27.481142,38685,1022.0
30601004,bigwig,11821294,bigwig,2016-10-24 12:08:52.959993,slurm_multi,1477388142.0,0,6.0,main_w3_handler2,1796147,14157641,False,,8377087,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0ad34f7cdd7f4ac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588f96d503e50b113'}]","""/galaxy-repl/localdata/chrom/mm10.len""",1,ratio,0.01,"""mm10""","""bigwig""","""""",32.0,,32727307,1477370821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-25 09:35:44.559377,35884,17321.0
564743993,bigwig,468900780,bigwig,2016-10-26 15:27:19.160839,slurm_multi,1477500599.0,0,6.0,main_w3_handler2,2860995,14181404,False,,8394100,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c56aa5aaa8e5a4d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5040fab81c6876639'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",0,log2,1.0,"""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",32.0,,33291609,1477499291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-26 16:50:01.691096,91117,1308.0
187919943,bigwig,231560013,bigwig,2016-10-09 15:26:38.637108,slurm_multi,1476047609.0,0,6.0,main_w3_handler2,2838493,14039420,False,,8257737,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5bd26902f0673d6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476046656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 21:13:32.328632,38685,953.0
120587046,bigwig,236907513,bigwig,2016-10-09 15:23:56.980916,slurm_multi,1476044157.0,0,6.0,main_w3_handler2,2838493,14039412,False,,8257627,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f7db64b049e10e7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476043236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 20:16:00.034334,38685,921.0
186855838,bigwig,221587754,bigwig,2016-10-09 15:25:19.917669,slurm_multi,1476045364.0,0,6.0,main_w3_handler2,2838493,14039416,False,,8257663,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c96edadde0783dd2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d70e47ab111dc3d'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476044329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 20:36:10.116061,38685,1035.0
4304117820,bigwig,4977469611,bigwig,2016-10-07 04:05:05.120725,slurm_multi,1475819422.0,0,6.0,main_w4_handler2,2845126,14026043,False,,8244272,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ca21dc03f2fc306'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5324542afb75e262a'}]","""/galaxy-repl/localdata/chrom/hg18.len""",1,ratio,1.0,"""hg18""","""bigwig""","""""",32.0,,33513406,1475818311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-07 05:50:24.494670,24624,1111.0
2131,bigwig,2148,bigwig,2016-10-07 12:46:58.990510,slurm_multi,1475845045.0,0,6.0,main_w3_handler2,2846516,14028495,False,,8246327,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59aae85ec6a7e3e15'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e176587c79656daa'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1475845000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-07 12:57:32.154407,54621,45.0
176131744,bigwig,94180679,bigwig,2016-10-07 14:42:29.347978,slurm_multi,1475852041.0,0,6.0,main_w4_handler2,1697300,14029949,False,,8247766,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f02bd0db4e39a62'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f4bb536a596e8e0'}]","""/galaxy-repl/localdata/chrom/dm3.len""",0,log2,1.0,"""dm3""","""bigwig""","""""",32.0,,33525997,1475851968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-07 14:54:07.832824,41835,73.0
72984302,bigwig,12284103,bigwig,2016-11-03 09:00:28.616432,slurm_multi,1478186824.0,0,6.0,main_w4_handler2,2196193,14239320,False,,8450694,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb10151e60c827ff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55cda7ea97ed71922'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",1,ratio,1.0,"""hg_g1k_v37""","""bigwig""","""""",32.0,,34062686,1478186214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-11-03 15:27:05.565102,37892,610.0
12475,bigwig,11508,bigwig,2016-10-07 19:15:21.270267,slurm_multi,1475876422.0,0,6.0,main_w4_handler2,2846516,14032335,False,,8249950,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5683ae7e2570c742f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5167f32ee6af65155'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1475876383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-07 21:40:26.445075,54621,39.0
