bait_bed,bait_bed_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bait_bed,parameters.bait_bed.values,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.out_prefix,parameters.target_bed,parameters.target_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,target_bed,target_bed_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
11870396,interval,2016-06-10 11:56:58.864757,slurm_normal,1465583416.0,0,1.0,main_w2_handler0,2734863,13131920,False,,2738795757,bam,7319210.roundup,slurm,,132112168.0,corral-repl,,"""684399a62f0211e6bdea005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56af3bd8cb968e508'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d2b340f65db2d27'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56af3bd8cb968e508'}]",32.0,,30775284.0,1465583167.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-10 18:30:19.112103,73593.0,249.0
11870396,interval,2016-06-14 08:34:29.748583,slurm_normal,1465893714.0,0,1.0,main_w2_handler0,2736692,13156230,False,,7136837437,bam,7340450.roundup,slurm,,132112168.0,corral-repl,,"""cf918f5e320a11e6b507005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ede182bd32f99a00'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30844458.0,1465893277.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-14 08:41:56.332551,59391.0,437.0
11870396,interval,2016-06-14 08:34:20.707383,slurm_normal,1465893840.0,0,1.0,main_w2_handler0,2736692,13156229,False,,7907335269,bam,7340448.roundup,slurm,,132112168.0,corral-repl,,"""ca307a3e320a11e6a039005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507f0e9686c8c5327'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30844458.0,1465893272.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-14 08:44:02.305822,59391.0,568.0
11870396,interval,2016-06-10 20:24:59.135874,slurm_normal,1465613834.0,0,1.0,main_w1_handler1,2734982,13135841,False,,2941470178,bam,7323079.roundup,slurm,,132112168.0,corral-repl,,"""6340e9d02f4911e6a7c4005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5022009a3c3e967f4'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5738506985bce4a59'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5022009a3c3e967f4'}]",32.0,,30785247.0,1465613642.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-11 02:57:16.168444,65622.0,192.0
11870396,interval,2016-06-10 20:16:07.370685,slurm_normal,1465615891.0,0,1.0,main_w2_handler0,2735437,13135730,False,,3018441270,bam,7323153.roundup,slurm,,132112168.0,corral-repl,,"""26e355f02f4811e6a99e005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eeeb497fad9226c'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5003d98bc55c3c557'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eeeb497fad9226c'}]",32.0,,30784677.0,1465615688.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-11 03:31:34.330296,59391.0,203.0
11870396,interval,2016-06-13 07:33:51.470700,slurm_normal,1465803278.0,0,1.0,main_w2_handler1,2736672,13145310,False,,2701518,bam,7329954.roundup,slurm,,132112168.0,corral-repl,,"""2c7411c4313911e6bc86005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfa6c78ce9895c7c'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc2692cdaaa974ba'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfa6c78ce9895c7c'}]",32.0,,30823407.0,1465803260.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 07:34:40.598260,59391.0,18.0
11870396,interval,2016-06-13 08:54:39.461854,slurm_normal,1465808357.0,0,1.0,main_w2_handler0,2736692,13145626,False,,2647333172,bam,7330280.roundup,slurm,,132112168.0,corral-repl,,"""7616c776314411e68f62005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6e18a069369756b'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30824031.0,1465808092.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 08:59:21.509905,59391.0,265.0
11870396,interval,2016-06-13 08:47:23.815146,slurm_normal,1465807836.0,0,1.0,main_w2_handler0,2736692,13145582,False,,2481138832,bam,7330245.roundup,slurm,,132112168.0,corral-repl,,"""727c63e2314311e69be6005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddd17ca7172d5107'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30824031.0,1465807657.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 08:50:39.340215,59391.0,179.0
11870396,interval,2016-06-13 08:55:12.880496,slurm_normal,1465808286.0,0,1.0,main_w2_handler1,2736692,13145631,False,,2144585416,bam,7330285.roundup,slurm,,132112168.0,corral-repl,,"""89fb97d0314411e6ad55005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50276c746de980d8a'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30824031.0,1465808123.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 08:58:09.183757,59391.0,163.0
11870396,interval,2016-06-13 08:54:53.865016,slurm_normal,1465808294.0,0,1.0,main_w1_handler0,2736692,13145629,False,,2162057759,bam,7330282.roundup,slurm,,132112168.0,corral-repl,,"""7ea1b504314411e6ace1005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56895a63028093ba8'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30824031.0,1465808101.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 08:58:16.778059,59391.0,193.0
11870396,interval,2016-06-13 09:26:45.337163,slurm_normal,1465810230.0,0,1.0,main_w2_handler0,2736692,13145800,False,,2123624992,bam,7330459.roundup,slurm,,132112168.0,corral-repl,,"""f2099b3e314811e689ee005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585b8889b783f7e22'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30824031.0,1465810018.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 09:30:33.402663,59391.0,212.0
11870396,interval,2016-06-13 12:00:15.512542,slurm_normal,1465819851.0,0,1.0,main_w1_handler1,2736692,13146911,False,,6495099999,bam,7331360.roundup,slurm,,132112168.0,corral-repl,,"""63a11fb4315e11e6a8f8005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c3f6050196b5b3a'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465819232.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 12:10:55.174877,59391.0,619.0
11870396,interval,2016-06-13 12:23:26.672240,slurm_normal,1465820911.0,0,1.0,main_w1_handler1,2736692,13147075,False,,2166674750,bam,7331528.roundup,slurm,,132112168.0,corral-repl,,"""a0d7603e316111e69032005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50687619e57e761ec'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465820617.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 12:28:34.061137,59391.0,294.0
11870396,interval,2016-06-13 11:56:14.939103,slurm_normal,1465819515.0,0,1.0,main_w2_handler1,2736692,13146892,False,,6504832135,bam,7331338.roundup,slurm,,132112168.0,corral-repl,,"""d44e0a52315d11e6820a005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52454e997a8f5d74d'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465818988.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 12:05:19.684608,59391.0,527.0
11870396,interval,2016-06-13 11:56:29.419085,slurm_normal,1465819754.0,0,1.0,main_w2_handler0,2736692,13146893,False,,6226574504,bam,7331339.roundup,slurm,,132112168.0,corral-repl,,"""dcc810a6315d11e69032005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540d87906b7b4f272'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465819002.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 12:09:17.314100,59391.0,752.0
11870396,interval,2016-06-13 13:20:21.970364,slurm_normal,1465824604.0,0,1.0,main_w2_handler1,2736692,13147588,False,,6558335460,bam,7332100.roundup,slurm,,132112168.0,corral-repl,,"""94a266da316911e6a78f005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589226b47ce87b1ef'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465824032.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 13:30:14.352153,59391.0,572.0
11870396,interval,2016-06-13 13:19:54.544094,slurm_normal,1465824554.0,0,1.0,main_w2_handler0,2736692,13147585,False,,6126804833,bam,7332097.roundup,slurm,,132112168.0,corral-repl,,"""8422c0d4316911e6a31b005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc67a01dd1814dfa'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465824005.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 13:29:23.272963,59391.0,549.0
11870396,interval,2016-06-13 13:20:07.627779,slurm_normal,1465824664.0,0,1.0,main_w2_handler0,2736692,13147586,False,,7030464124,bam,7332098.roundup,slurm,,132112168.0,corral-repl,,"""8c111430316911e6ace1005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b2ec0276235f8c6'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30826092.0,1465824019.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 13:31:11.311727,59391.0,645.0
11870396,interval,2016-06-13 09:55:00.209574,slurm_normal,1465833934.0,0,1.0,main_w2_handler1,2734983,13145948,False,,2377520671,bam,7334087.roundup,slurm,,132112168.0,corral-repl,,"""dfc00342314c11e6af41005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aeae9326a6d67ef'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c75f9bc4eedcc11'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aeae9326a6d67ef'}]",32.0,,30824709.0,1465833722.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-13 16:05:37.571051,73593.0,212.0
11870396,interval,2016-06-14 12:01:43.385914,slurm_normal,1465906229.0,0,1.0,main_w1_handler0,2736692,13158811,False,,7526747385,bam,7342846.roundup,slurm,,132112168.0,corral-repl,,"""c29283b8322711e689ee005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aa6c9b823c0daec'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30844458.0,1465905714.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-14 12:10:30.628522,59391.0,515.0
11870396,interval,2016-06-14 12:01:54.199310,slurm_normal,1465906280.0,0,1.0,main_w2_handler1,2736692,13158812,False,,7030464124,bam,7342847.roundup,slurm,,132112168.0,corral-repl,,"""c8a60022322711e6adf8005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3d2294a4d1a18af'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57654c6cd40868841'}]",32.0,,30844458.0,1465905729.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-14 12:11:23.080025,59391.0,551.0
11870396,interval,2016-06-14 12:03:19.418309,slurm_normal,1465943941.0,0,1.0,main_w1_handler0,2736938,13158830,False,,4476147914,bam,7348036.roundup,slurm,,132112168.0,corral-repl,,"""f856b050322711e68858005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf5efd32ede88234'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8a306fec2b69d51'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf5efd32ede88234'}]",32.0,,30844458.0,1465943308.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-06-14 22:39:05.208894,59391.0,633.0
11870396,interval,2016-11-14 13:47:03.420329,slurm_normal,1479200234.0,0,1.0,main_w4_handler0,2893657,14334300,False,,6446050007,bam,8548706.roundup,slurm,,132112168.0,corral-repl,,"""ced551caaa7011e6bbb9005056a52a46""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd30ff66fdb25c34'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c7e4678870216e4'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd30ff66fdb25c34'}]",32.0,,34244172.0,1479199591.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-11-15 08:57:17.442429,59391.0,643.0
11870396,interval,2016-11-21 13:11:38.016825,slurm_normal,1479802494.0,0,1.0,main_w4_handler1,2893783,14397954,False,,5051667671,bam,8606795.roundup,slurm,,132112168.0,corral-repl,,"""04eecbeeafec11e68d39005056a51846""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7551e13b17e8c26'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd36ccc687673963'}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7551e13b17e8c26'}]",32.0,,34374915.0,1479802079.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-11-22 08:14:56.379130,64800.0,415.0
21672955,bed,2016-12-09 09:04:17.001700,slurm_normal,1481274458.0,0,1.0,main_w4_handler0,2918819,14527229,False,,2055123957,bam,8709919.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27556418}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27556418}]",32.0,,34746530.0,1481274262.0,ok,1023996.0,21672955,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-09 09:07:40.765986,73593.0,196.0
11870396,interval,2016-11-29 11:19:52.198871,slurm_normal,1481278069.0,0,1.0,main_w3_handler1,2907997,14443470,False,,6446050007,bam,8710481.roundup,slurm,,132112168.0,corral-repl,,"""ae006758b62511e690b5005056a51846""",,"[{'src': 'hda', 'id': 27430145}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27430196}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27430145}]",32.0,,,1481277633.0,ok,1023996.0,11870396,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-09 10:07:50.631321,59391.0,436.0
21672955,bed,2016-12-09 12:45:14.420153,slurm_normal,1481287775.0,0,1.0,main_w4_handler0,2918819,14529714,False,,2077788812,bam,8712756.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27556418}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27556893}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27556418}]",32.0,,34748215.0,1481287519.0,ok,1023996.0,21672955,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-09 12:49:37.201647,73593.0,256.0
9712130,bed,2016-12-09 13:40:01.188637,slurm_normal,1481290980.0,0,1.0,main_w3_handler0,2918819,14530059,False,,2055123957,bam,8713081.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27560448}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27560448}]",32.0,,34748215.0,1481290805.0,ok,1023996.0,9712130,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-09 13:43:01.817103,73593.0,175.0
9712130,bed,2016-12-09 15:03:46.852572,slurm_normal,1481296002.0,0,1.0,main_w3_handler0,2918819,14530933,False,,2055123957,bam,8713939.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27560448}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27560448}]",32.0,,34748215.0,1481295832.0,ok,1023996.0,9712130,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-09 15:06:44.681948,73593.0,170.0
9712130,bed,2016-12-12 08:08:38.581408,slurm_normal,1481530288.0,0,1.0,main_w4_handler0,2918819,14546488,False,,2055123957,bam,8728682.roundup,slurm,,132111800.0,corral-repl,,,,"[{'src': 'hda', 'id': 27560448}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27560448}]",32.0,,34748215.0,1481530121.0,ok,1023996.0,9712130,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-12 08:11:29.977037,73593.0,167.0
9711398,bed,2016-12-12 14:24:20.452246,slurm_normal,1481552816.0,0,1.0,main_w3_handler0,2918819,14551429,False,,2055123957,bam,8732712.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27595359}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27595359}]",32.0,,34803758.0,1481552664.0,ok,1023996.0,9711398,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-12 14:26:59.403271,73593.0,152.0
12181402,bed,2016-12-13 08:25:52.352784,slurm_normal,1481617740.0,0,1.0,main_w3_handler0,2918819,14561967,False,,2055123957,bam,8741242.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27611804}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27611804}]",32.0,,34819318.0,1481617555.0,ok,1023996.0,12181402,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-13 08:29:02.041984,73593.0,185.0
9711398,bed,2016-12-13 08:58:23.914555,slurm_normal,1481619643.0,0,1.0,main_w4_handler1,2918819,14562093,False,,2055123957,bam,8741389.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27611970}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27611970}]",32.0,,34819318.0,1481619507.0,ok,1023996.0,9711398,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-13 09:00:45.983513,73593.0,136.0
9711258,bed,2016-12-13 09:17:45.974373,slurm_normal,1481620840.0,0,1.0,main_w4_handler1,2918819,14562287,False,,2055123957,bam,8741575.roundup,slurm,,132112168.0,corral-repl,,"""018c8bfac11511e6b089005056a51846""",,"[{'src': 'hda', 'id': 27612230}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27612230}]",32.0,,,1481620670.0,ok,1023996.0,9711258,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-13 09:20:42.664722,73593.0,170.0
9709858,bed,2016-12-13 10:23:26.430106,slurm_normal,1481624757.0,0,1.0,main_w4_handler0,2918819,14562892,False,,2055123957,bam,8742142.roundup,slurm,,132112168.0,corral-repl,,"""2de39b68c11e11e6a0aa005056a52a46""",,"[{'src': 'hda', 'id': 27612915}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27612915}]",32.0,,,1481624610.0,ok,1023996.0,9709858,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-13 10:25:59.398062,73593.0,147.0
12179402,bed,2016-12-13 10:23:41.232257,slurm_normal,1481624766.0,0,1.0,main_w3_handler0,2918819,14562896,False,,2055123957,bam,8742144.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 27612999}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27505766}]","""Picard HS Metrics""",,"[{'src': 'hda', 'id': 27612999}]",32.0,,34819318.0,1481624624.0,ok,1023996.0,12179402,bed,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2016-12-13 10:26:08.394633,73593.0,142.0
