create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.option_set.__current_case__,parameters.option_set.change_identical,parameters.option_set.compute_cap,parameters.option_set.extended_baq,parameters.option_set.modify_quality,parameters.option_set.option_sets,parameters.reference_source.__current_case__,parameters.reference_source.ref_fasta,parameters.reference_source.ref_fasta.values,parameters.reference_source.reference_source_selector,processor_count,ref_fasta,ref_fasta_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-18 21:02:13.216469,slurm_normal,1516309449.0,0,,1.0,main_w4_handler1,3223700,18076226,False,,40212,bam,12154872,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332737}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:14.255587,76361.0,13.0
2018-01-18 21:02:11.190056,slurm_normal,1516309447.0,0,,1.0,main_w3_handler1,3223700,18076217,False,,36150,bam,12154873,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332707}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:12.807188,76361.0,8.0
2018-01-18 21:02:16.054816,slurm_normal,1516309504.0,0,,1.0,main_w3_handler0,3223700,18076238,False,,290503,bam,12154891,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332750}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:07.272519,76361.0,11.0
2018-01-18 21:02:12.136407,slurm_normal,1516309516.0,0,,1.0,main_w4_handler0,3223700,18076222,False,,13917,bam,12154894,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332733}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:17.944224,76361.0,14.0
2018-01-18 21:02:04.792737,slurm_normal,1516309464.0,0,,1.0,main_w3_handler0,3223700,18076206,False,,43350,bam,12154875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332632}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:27.467534,76361.0,17.0
2018-01-18 21:02:12.541796,slurm_normal,1516309478.0,0,,1.0,main_w3_handler0,3223700,18076224,False,,21786,bam,12154884,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332735}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:46.009771,76361.0,15.0
2018-01-18 21:02:10.778653,slurm_normal,1516309479.0,0,,1.0,main_w3_handler0,3223700,18076213,False,,559408,bam,12154879,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332705}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:45.997669,76361.0,23.0
2018-01-18 21:02:15.104735,slurm_normal,1516309487.0,0,,1.0,main_w3_handler0,3223700,18076233,False,,22909,bam,12154887,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332745}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:04:48.264173,76361.0,16.0
2018-01-18 21:02:14.694499,slurm_normal,1516309535.0,0,,1.0,main_w4_handler1,3223700,18076231,False,,473088,bam,12154900,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332743}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:43.505949,76361.0,11.0
2018-01-18 21:02:12.341868,slurm_normal,1516309503.0,0,,1.0,main_w3_handler1,3223700,18076223,False,,9845,bam,12154892,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332734}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:06.427741,76361.0,10.0
2018-01-18 21:02:15.674216,slurm_normal,1516309505.0,0,,1.0,main_w3_handler0,3223700,18076236,False,,408424,bam,12154890,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332748}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:05:08.327983,76361.0,15.0
2018-01-18 21:02:18.523055,slurm_normal,1516309560.0,0,,1.0,main_w3_handler0,3223700,18076244,False,,16203,bam,12154908,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332763}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:02.892258,76361.0,11.0
2018-01-18 21:02:14.474533,slurm_normal,1516309571.0,0,,1.0,main_w3_handler1,3223700,18076230,False,,32915,bam,12154911,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332742}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:12.688472,76361.0,12.0
2018-01-18 21:02:15.507214,slurm_normal,1516309589.0,0,,1.0,main_w3_handler1,3223700,18076235,False,,22092,bam,12154922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332747}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:30.598586,76361.0,15.0
2018-01-18 21:02:18.201729,slurm_normal,1516309598.0,0,,1.0,main_w4_handler1,3223700,18076243,False,,33539,bam,12154929,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332761}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516309588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-18 21:06:49.727119,76361.0,10.0
2018-01-19 14:41:24.293155,slurm_normal,1516372955.0,0,,1.0,main_w3_handler0,3223700,18084491,False,,15148,bam,12163715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391942}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:36.040287,76361.0,8.0
2018-01-19 14:41:00.727849,slurm_normal,1516372879.0,0,,1.0,main_w3_handler0,3223700,18084459,False,,18343,bam,12163678,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391891}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:21.148381,76361.0,13.0
2018-01-19 14:41:24.626259,slurm_normal,1516372994.0,0,,1.0,main_w4_handler0,3223700,18084492,False,,10659,bam,12163733,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391944}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:16.413267,76361.0,9.0
2018-01-19 14:41:37.105364,slurm_normal,1516373014.0,0,,1.0,main_w3_handler0,3223700,18084508,False,,17674,bam,12163741,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391981}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:35.273424,76361.0,7.0
2018-01-19 14:41:25.081554,slurm_normal,1516373008.0,0,,1.0,main_w4_handler0,3223700,18084493,False,,1600,bam,12163738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391946}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:32.169285,76361.0,7.0
2018-01-19 14:41:25.411225,slurm_normal,1516373021.0,0,,1.0,main_w4_handler0,3223700,18084494,False,,1262,bam,12163743,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391949}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:44.250232,76361.0,7.0
2018-01-19 14:41:30.096442,slurm_normal,1516373038.0,0,,1.0,main_w4_handler0,3223700,18084502,False,,12519,bam,12163750,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391970}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:44:01.101084,76361.0,7.0
2018-01-19 14:41:19.367764,slurm_normal,1516372894.0,0,,1.0,main_w3_handler0,3223700,18084484,False,,12839,bam,12163688,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391929}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:36.553314,76361.0,6.0
2018-01-19 14:41:14.382514,slurm_normal,1516372922.0,0,,1.0,main_w3_handler0,3223700,18084478,False,,23818,bam,12163695,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391920}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:03.981330,76361.0,7.0
2018-01-19 14:41:27.951688,slurm_normal,1516373028.0,0,,1.0,main_w4_handler0,3223700,18084497,False,,2435,bam,12163747,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391955}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:51.821214,76361.0,8.0
2018-01-19 14:41:12.664667,slurm_normal,1516372912.0,0,,1.0,main_w4_handler1,3223700,18084477,False,,1797,bam,12163693,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391918}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:53.815149,76361.0,8.0
2018-01-19 14:41:23.029549,slurm_normal,1516372985.0,0,,1.0,main_w4_handler1,3223700,18084489,False,,4109,bam,12163727,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391940}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:07.371163,76361.0,9.0
2018-01-19 14:41:15.508259,slurm_normal,1516372923.0,0,,1.0,main_w3_handler1,3223700,18084479,False,,4392,bam,12163696,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391924}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:04.227985,76361.0,8.0
2018-01-19 14:41:42.200118,slurm_normal,1516373047.0,0,,1.0,main_w4_handler0,3223700,18084513,False,,2352,bam,12163753,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391986}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:44:09.270313,76361.0,9.0
2018-01-19 14:41:27.262229,slurm_normal,1516372943.0,0,,1.0,main_w3_handler1,3223700,18084496,False,,2650,bam,12163708,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391951}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:25.618412,76361.0,7.0
2018-01-19 14:41:11.875098,slurm_normal,1516372912.0,0,,1.0,main_w3_handler0,3223700,18084475,False,,3387,bam,12163691,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391916}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:53.994152,76361.0,11.0
2018-01-19 14:41:16.961756,slurm_normal,1516372944.0,0,,1.0,main_w3_handler0,3223700,18084481,False,,4735,bam,12163710,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391925}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:26.914910,76361.0,8.0
2018-01-19 14:41:38.233425,slurm_normal,1516373003.0,0,,1.0,main_w4_handler0,3223700,18084509,False,,6245,bam,12163736,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391982}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:25.536372,76361.0,9.0
2018-01-19 14:41:21.110201,slurm_normal,1516372977.0,0,,1.0,main_w4_handler0,3223700,18084487,False,,2120,bam,12163724,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391935}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:00.442176,76361.0,8.0
2018-01-19 14:41:01.929087,slurm_normal,1516372880.0,0,,1.0,main_w4_handler1,3223700,18084461,False,,4258,bam,12163680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391894}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:22.292913,76361.0,10.0
2018-01-19 14:41:04.267073,slurm_normal,1516372897.0,0,,1.0,main_w4_handler1,3223700,18084463,False,,14367,bam,12163686,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391899}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:39.665305,76361.0,11.0
2018-01-19 14:41:07.472943,slurm_normal,1516372904.0,0,,1.0,main_w3_handler0,3223700,18084467,False,,12980,bam,12163689,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391905}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:45.947905,76361.0,8.0
2018-01-19 14:41:10.442240,slurm_normal,1516372893.0,0,,1.0,main_w3_handler1,3223700,18084473,False,,5462,bam,12163687,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391911}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:34.593250,76361.0,7.0
2018-01-19 14:41:33.798857,slurm_normal,1516372948.0,0,,1.0,main_w3_handler1,3223700,18084506,False,,1982,bam,12163712,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391979}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:30.139954,76361.0,7.0
2018-01-19 14:41:08.434899,slurm_normal,1516372917.0,0,,1.0,main_w3_handler1,3223700,18084468,False,,2014,bam,12163692,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391906}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:59.983140,76361.0,16.0
2018-01-19 14:41:29.734492,slurm_normal,1516372991.0,0,,1.0,main_w3_handler0,3223700,18084501,False,,2425,bam,12163731,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391968}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:13.570436,76361.0,8.0
2018-01-19 14:41:29.097153,slurm_normal,1516372976.0,0,,1.0,main_w3_handler0,3223700,18084499,False,,16149,bam,12163722,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391964}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:57.438345,76361.0,9.0
2018-01-19 14:41:32.813082,slurm_normal,1516373005.0,0,,1.0,main_w3_handler0,3223700,18084505,False,,4117,bam,12163737,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391978}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:26.227231,76361.0,7.0
2018-01-19 14:41:01.372344,slurm_normal,1516372883.0,0,,1.0,main_w3_handler0,3223700,18084460,False,,2985,bam,12163679,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391892}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:41:26.207201,76361.0,17.0
2018-01-19 14:41:28.798392,slurm_normal,1516372964.0,0,,1.0,main_w3_handler0,3223700,18084498,False,,2599,bam,12163719,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391958}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:45.702947,76361.0,7.0
2018-01-19 14:41:34.579866,slurm_normal,1516373009.0,0,,1.0,main_w3_handler0,3223700,18084507,False,,11800,bam,12163739,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391980}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:30.858926,76361.0,7.0
2018-01-19 14:41:39.368019,slurm_normal,1516373025.0,0,,1.0,main_w3_handler0,3223700,18084511,False,,11770,bam,12163746,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391984}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:46.833639,76361.0,8.0
2018-01-19 14:41:18.940999,slurm_normal,1516372929.0,0,,1.0,main_w3_handler1,3223700,18084483,False,,18524,bam,12163699,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391928}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:10.490710,76361.0,7.0
2018-01-19 14:41:42.734215,slurm_normal,1516373030.0,0,,1.0,main_w3_handler0,3223700,18084514,False,,3497,bam,12163749,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391987}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516373023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:51.415461,76361.0,7.0
