create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-28 03:16:35.953729,slurm_normal,1453951018.0,0,1.0,main_w2_handler1,2580620,11619893,False,,929996,bed,30011297,bed,5884316.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064255,,23064321,,"""1e-09""","""""","""""",32.0,,27846851,1453951010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:17:05.511956,77664.0,8.0
2016-01-28 03:20:57.782673,slurm_normal,1453951277.0,0,1.0,main_w2_handler0,2580543,11619961,False,,929996,bed,30011297,bed,5884383.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064349,,23064380,,"""1e-09""","""""","""""",32.0,,27845877,1453951269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:21:22.706051,,8.0
2016-01-28 03:28:29.781121,slurm_normal,1453951729.0,0,1.0,main_w1_handler2,2580585,11620048,False,,929996,bed,30011297,bed,5884461.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064307,,23064487,,"""1e-09""","""""","""""",32.0,,27846477,1453951720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:28:52.515529,77642.0,9.0
2016-01-28 03:32:28.746776,slurm_normal,1453952114.0,0,1.0,main_w2_handler1,2580752,11620099,False,,929996,bed,30011297,bed,5884512.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064363,,23064545,,"""1e-09""","""""","""""",32.0,,27846508,1453951962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:35:19.532029,77651.0,152.0
2016-01-28 03:36:34.426565,slurm_normal,1453952210.0,0,1.0,main_w1_handler2,2580671,11620140,False,,929996,bed,30011297,bed,5884556.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064528,,23064473,,"""1e-09""","""""","""""",32.0,,27846475,1453952202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:36:53.743102,77641.0,8.0
2016-01-28 03:36:44.321405,slurm_normal,1453952231.0,0,1.0,main_w1_handler2,2580592,11620143,False,,929996,bed,30011297,bed,5884558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064336,,23064504,,"""1e-09""","""-A""","""""",32.0,,27846494,1453952212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:37:16.972356,77646.0,19.0
2016-01-28 03:36:55.637360,slurm_normal,1453952237.0,0,1.0,main_w1_handler2,2580605,11620144,False,,929996,bed,30011297,bed,5884560.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064409,,23064422,,"""1e-09""","""""","""""",32.0,,27846529,1453952226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:37:21.296012,77655.0,11.0
2016-01-28 03:41:56.766277,slurm_normal,1453952536.0,0,1.0,main_w2_handler1,2580602,11620210,False,,929996,bed,30011297,bed,5884610.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064372,,23064680,,"""1e-09""","""""","""""",32.0,,27846524,1453952528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:42:21.238466,77654.0,8.0
2016-01-28 03:48:30.442633,slurm_normal,1453952949.0,0,1.0,main_w2_handler0,2580617,11620238,False,,929996,bed,30011297,bed,5884640.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064520,,23064632,,"""1e-09""","""""","""""",32.0,,27846832,1453952926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:49:15.657566,77661.0,23.0
2016-01-28 04:04:08.069040,slurm_normal,1453953929.0,0,1.0,main_w2_handler1,2580628,11620297,False,,929996,bed,1225870,bed,5884709.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064613,,23064614,,"""1e-09""","""""","""""",32.0,,27846939,1453953921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 04:05:38.424396,77667.0,8.0
2016-01-28 03:27:26.709120,slurm_normal,1453951749.0,0,1.0,main_w1_handler1,2580611,11620041,False,,929996,bed,30011297,bed,5884452.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064391,,23064295,,"""1e-09""","""""","""""",32.0,,27846537,1453951658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:29:11.986205,77657.0,91.0
2016-01-28 03:28:54.731344,slurm_normal,1453951825.0,0,1.0,main_w1_handler2,2580589,11620054,False,,929996,bed,30011297,bed,5884463.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064396,,23064509,,"""1e-09""","""""","""""",32.0,,27846488,1453951742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:30:28.423363,77643.0,83.0
2016-01-28 03:36:55.977066,slurm_normal,1453952237.0,0,1.0,main_w1_handler1,2580612,11620145,False,,30011297,bed,929996,bed,5884559.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064320,,23064347,,"""1e-09""","""-A""","""""",32.0,,27846540,1453952225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:37:19.741539,77658.0,12.0
2016-01-28 03:34:39.705030,slurm_normal,1453952278.0,0,1.0,main_w1_handler2,2580614,11620126,False,,929996,bed,30011297,bed,5884533.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064455,,23064499,,"""1e-09""","""""","""""",32.0,,27846659,1453952092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:38:02.159275,77660.0,186.0
2016-01-28 03:28:50.941004,slurm_normal,1453951789.0,0,1.0,main_w2_handler0,2580592,11620053,False,,30011297,bed,929996,bed,5884470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064504,,23064336,,"""1e-09""","""-A""","""""",32.0,,27846494,1453951778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:29:53.966104,77646.0,11.0
2016-01-28 03:35:17.864136,slurm_normal,1453952141.0,0,1.0,main_w2_handler0,2580618,11620130,False,,929996,bed,30011297,bed,5884539.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064460,,23064542,,"""1e-09""","""""","""""",32.0,,27846834,1453952132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:35:46.871106,77662.0,9.0
2016-01-28 03:46:08.917633,slurm_normal,1453952803.0,0,1.0,main_w2_handler0,2580617,11620229,False,,30011297,bed,30011297,bed,5884631.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23064632,,23064632,,"""1e-09""","""""","""""",32.0,,27846832,1453952782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 03:46:47.032713,77661.0,21.0
2016-01-28 12:11:29.515561,slurm_normal,1453983107.0,0,1.0,main_w1_handler0,2524564,11621871,False,,10812,bed,8354354,bed,5886181.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23066966,,23066957,,"""1e-09""","""""","""""",32.0,,26515203,1453983101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-28 12:11:48.647470,,6.0
2016-04-26 19:26:24.496057,slurm_normal,1461698967.0,0,1.0,main_w1_handler0,2671234,12629077,False,,247584542,bed,193492882,bed,6830955.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572b476ac387b74fe'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c677c22c92047763'}]","""1e-09""","""""","""""",32.0,,29409137,1461698900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-04-26 19:29:29.725382,44552.0,67.0
2016-02-01 18:21:53.250843,slurm_normal,1454350938.0,0,1.0,main_w1_handler1,2559664,11660285,False,,46172257,bed,47383972,bed,5919759.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23118890,,23118899,,"""1e-09""","""""","""""",32.0,,28001087,1454350932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-01 18:22:26.097669,76502.0,6.0
2016-02-02 06:50:18.301963,slurm_normal,1454395850.0,0,1.0,main_w1_handler1,2572523,11668958,False,,722850,bed,813519,bed,5928674.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23128406,,23129069,,"""1e-09""","""-A""","""""",32.0,,27046303,1454395847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-02 06:50:55.511120,58746.0,3.0
2016-02-02 07:13:33.979279,slurm_normal,1454397244.0,0,1.0,main_w1_handler2,2572523,11669014,False,,458429,bed,363590,bed,5928863.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23129324,,23129340,,"""1e-09""","""-A""","""""",32.0,,27046303,1454397240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-02 07:14:10.211136,58746.0,4.0
2016-02-02 07:10:01.867088,slurm_normal,1454397034.0,0,1.0,main_w2_handler0,2572523,11669001,False,,458429,bed,17889,bed,5928835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23129324,,23129327,,"""1e-09""","""-A""","""""",32.0,,27046303,1454397030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-02 07:10:39.207925,58746.0,4.0
2016-02-02 18:28:03.441068,slurm_normal,1454437710.0,0,1.0,main_w2_handler1,2559664,11684271,False,,46172257,bed,47383972,bed,5939767.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23118890,,23118899,,"""1e-09""","""""","""""",32.0,,27672864,1454437701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-02 18:28:33.649359,76502.0,9.0
2016-02-02 18:29:47.097815,slurm_normal,1454437817.0,0,1.0,main_w2_handler1,2559664,11684299,False,,47383972,bed,46172257,bed,5939795.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23118899,,23118890,,"""1e-09""","""""","""""",32.0,,27672864,1454437804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-02 18:30:26.726969,76502.0,13.0
2016-06-17 15:42:34.097206,slurm_normal,1466178206.0,0,1.0,main_w1_handler0,2736972,13193707,False,,90727,bed,115740,bed,7378472.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532caef0ef2221e90'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a892962d3d514511'}]","""1e-09""","""-A""","""""",32.0,,30826570,1466178193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-06-17 15:43:43.353618,64016.0,13.0
2016-06-17 15:49:39.965837,slurm_normal,1466178624.0,0,1.0,main_w1_handler0,2736972,13193760,False,,90727,bed,115740,bed,7378528.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532caef0ef2221e90'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a892962d3d514511'}]","""100.0""","""-A""","""""",32.0,,30826570,1466178590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-06-17 15:50:27.311558,64016.0,34.0
2016-02-03 02:18:34.460798,slurm_normal,1454465930.0,0,1.0,main_w1_handler2,2585946,11690085,False,,195843,bed,179676,bed,5946204.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23155090,,23155091,,"""1e-09""","""""","""""",32.0,,28026846,1454465926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-02-03 02:18:52.042874,,4.0
2016-06-17 16:10:32.891568,slurm_normal,1466179853.0,0,1.0,main_w2_handler0,2736972,13193964,False,,90727,bed,75840,bed,7378692.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532caef0ef2221e90'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac0cf1c0612d23af'}]","""1e-09""","""""","""""",32.0,,30826570,1466179846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-06-17 16:10:56.027689,64016.0,7.0
2016-01-01 00:12:40.566496,slurm_normal,1451607188.0,0,1.0,main_w1_handler0,2552391,11354921,False,,2876286,bed,2684447,bed,5627943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22701508,,22701507,,"""1e-09""","""-A""","""""",32.0,,26552201,1451607183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-01 00:13:10.461340,74621.0,5.0
2016-06-17 16:06:15.895366,slurm_normal,1466179591.0,0,1.0,main_w1_handler0,2736972,13193932,False,,90727,bed,164867,bed,7378666.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532caef0ef2221e90'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7cde86cef176ff2'}]","""1e-09""","""""","""""",32.0,,30826570,1466179588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-06-17 16:06:34.426067,64016.0,3.0
2016-01-03 03:38:45.344791,slurm_normal,1451792389.0,0,1.0,main_w2_handler1,2553379,11363999,False,,595159,bed,747967,bed,5636002.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22719059,,22719058,,"""1e-09""","""-A""","""""",32.0,,26552201,1451792384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-03 03:39:53.248145,74621.0,5.0
2016-01-03 03:38:32.176408,slurm_normal,1451792391.0,0,1.0,main_w2_handler1,2553379,11363997,False,,747967,bed,595159,bed,5636001.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22719058,,22719059,,"""1e-09""","""-A""","""""",32.0,,26552201,1451792384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-03 03:39:54.340109,74621.0,7.0
2016-01-03 19:00:18.976975,slurm_normal,1451847653.0,0,1.0,main_w2_handler0,2553858,11366640,False,,6180173,bed,9773342,bed,5639004.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22723023,,22723043,,"""1e-09""","""""","""""",32.0,,27148377,1451847645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-03 19:00:55.996998,52479.0,8.0
2016-01-03 18:57:31.049310,slurm_normal,1451847492.0,0,1.0,main_w1_handler1,2553858,11366611,False,,6180173,bed,9773342,bed,5638977.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22723023,,22723043,,"""1e-09""","""-A""","""""",32.0,,27148377,1451847483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-03 18:58:14.870367,52479.0,9.0
2016-01-03 18:59:05.204175,slurm_normal,1451847590.0,0,1.0,main_w1_handler0,2553858,11366620,False,,6180173,bed,9773342,bed,5638992.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22723023,,22723043,,"""1e-09""","""-N""","""""",32.0,,27148377,1451847582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.22.0,2.22.0,,2016-01-03 18:59:53.488222,52479.0,8.0
