chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-30 22:01:55.279977,slurm_normal,1501464024.0,0,,1.0,main_w3_handler1,3207032,16461932,False,,216924723,bam,10530477.roundup,slurm,,132112168.0,corral-repl,,"""adc6ab78757211e7a6d8005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685070}]",mm10,,cached,32.0,,,,,1501463908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 01:20:26.578765,31580.0,116.0
,,2017-07-30 22:03:09.799759,slurm_normal,1501462276.0,0,,1.0,main_w3_handler1,3207033,16461971,False,,86098520,bam,10530352.roundup,slurm,,132112168.0,corral-repl,,"""d993a4e0757211e78f6b005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685120}]",mm10,,cached,32.0,,,,,1501462186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 00:51:17.427461,31580.0,90.0
,,2017-07-30 22:00:24.596041,slurm_normal,1501462260.0,0,,1.0,main_w4_handler0,3207030,16461908,False,,36814990,bam,10530353.roundup,slurm,,132112168.0,corral-repl,,"""77965a30757211e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685041}]",mm10,,cached,32.0,,,,,1501462210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 00:51:02.558161,31580.0,50.0
,,2017-07-30 22:04:16.963045,slurm_normal,1501464337.0,0,,1.0,main_w4_handler0,3207034,16461994,False,,211366920,bam,10530487.roundup,slurm,,132112168.0,corral-repl,,"""02deaba6757311e79e4d005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685148}]",mm10,,cached,32.0,,,,,1501464226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 01:25:39.657598,31580.0,111.0
,,2017-07-30 22:01:57.531555,slurm_normal,1501463616.0,0,,1.0,main_w4_handler0,3207032,16461936,False,,43647584,bam,10530438.roundup,slurm,,132112168.0,corral-repl,,"""adc6ab78757211e7a6d8005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685077}]",mm10,,cached,32.0,,,,,1501463557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 01:13:37.893235,31580.0,59.0
,,2017-07-30 22:04:19.655726,slurm_normal,1501464253.0,0,,1.0,main_w4_handler0,3207034,16461998,False,,78698872,bam,10530485.roundup,slurm,,132112168.0,corral-repl,,"""02deaba6757311e79e4d005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685155}]",mm10,,cached,32.0,,,,,1501464173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 01:24:17.046775,31580.0,80.0
,,2017-07-31 01:53:59.031050,slurm_normal,1501475442.0,0,,1.0,main_w4_handler0,3207153,16462605,False,,84138620,bam,10531369.roundup,slurm,,132112168.0,corral-repl,,"""1947d424759311e79d43005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30686005}]",mm10,,cached,32.0,,,,,1501475356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 04:30:46.182096,31580.0,86.0
,,2017-07-31 01:32:03.656938,slurm_normal,1501472078.0,0,,1.0,main_w3_handler1,3207137,16462509,False,,36814990,bam,10531119.roundup,slurm,,132112168.0,corral-repl,,"""0937dd0c759011e7bd87005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685857}]",mm10,,cached,32.0,,,,,1501472029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 03:34:39.144793,31580.0,49.0
,,2017-07-31 01:51:58.881756,slurm_normal,1501473743.0,0,,1.0,main_w4_handler1,3207150,16462566,False,,172586118,bam,10531245.roundup,slurm,,132112168.0,corral-repl,,"""d18f0292759211e78cb1005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685939}]",mm10,,cached,32.0,,,,,1501473648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 04:02:26.605855,31580.0,95.0
,,2017-07-31 01:52:00.864192,slurm_normal,1501474281.0,0,,1.0,main_w4_handler0,3207150,16462570,False,,72186814,bam,10531287.roundup,slurm,,132112168.0,corral-repl,,"""d18f0292759211e78cb1005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685946}]",mm10,,cached,32.0,,,,,1501474203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 04:11:22.951475,31580.0,78.0
,,2017-07-31 01:53:56.989278,slurm_normal,1501475677.0,0,,1.0,main_w4_handler1,3207153,16462600,False,,221671727,bam,10531378.roundup,slurm,,132112168.0,corral-repl,,"""1947d424759311e79d43005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30685989}]",mm10,,cached,32.0,,,,,1501475562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 04:34:41.080405,31580.0,115.0
,,2017-07-31 10:09:03.861055,slurm_normal,1501505541.0,0,,1.0,main_w3_handler1,3207533,16465184,False,,81513525,bam,10534984.roundup,slurm,,132112168.0,corral-repl,,"""42bac7fe75d811e7940a005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690347}]",mm10,,cached,32.0,,,,,1501505456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:52:25.841140,31580.0,85.0
,,2017-07-31 10:13:56.032748,slurm_normal,1501503030.0,0,,1.0,main_w4_handler0,3207538,16465283,False,,64864870,bam,10534362.roundup,slurm,,132112168.0,corral-repl,,"""ec7fd3a675d811e79471005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690485}]",mm10,,cached,32.0,,,,,1501502955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:10:32.055073,31580.0,75.0
,,2017-07-31 10:13:51.902298,slurm_normal,1501502799.0,0,,1.0,main_w4_handler0,3207538,16465279,False,,166445692,bam,10534341.roundup,slurm,,132112168.0,corral-repl,,"""ec7fd3a675d811e79471005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690478}]",mm10,,cached,32.0,,,,,1501502710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:06:41.937005,31580.0,89.0
,,2017-07-31 10:10:37.371649,slurm_normal,1501504026.0,0,,1.0,main_w4_handler0,3207536,16465222,False,,72086263,bam,10534545.roundup,slurm,,132112168.0,corral-repl,,"""7aae5a0e75d811e7ad97005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690394}]",mm10,,cached,32.0,,,,,1501503953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:27:09.098440,31580.0,73.0
,,2017-07-31 10:10:35.769424,slurm_normal,1501503680.0,0,,1.0,main_w3_handler1,3207536,16465217,False,,172375769,bam,10534480.roundup,slurm,,132112168.0,corral-repl,,"""7aae5a0e75d811e7ad97005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690386}]",mm10,,cached,32.0,,,,,1501503586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:21:21.846165,31580.0,94.0
,,2017-07-31 10:09:02.555270,slurm_normal,1501505125.0,0,,1.0,main_w3_handler1,3207533,16465180,False,,202068676,bam,10534856.roundup,slurm,,132112168.0,corral-repl,,"""42bac7fe75d811e7940a005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690340}]",mm10,,cached,32.0,,,,,1501505012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 12:45:27.854589,31580.0,113.0
,,2017-07-31 10:15:37.733049,slurm_normal,1501507346.0,0,,1.0,main_w4_handler1,3207540,16465318,False,,96150249,bam,10535368.roundup,slurm,,132112168.0,corral-repl,,"""2b8887f075d911e78cb1005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30690532}]",mm10,,cached,32.0,,,,,1501507245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 13:22:28.646207,31580.0,101.0
,,2017-10-01 10:29:52.580234,slurm_normal,1506853804.0,0,,1.0,main_w3_handler1,3271821,16979783,False,,188763,bam,11047113.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 31488894}]",,"[{'src': 'hda', 'id': 31488879}]",history,32.0,41619.0,fasta,,40977209.0,1506853796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-10-01 10:30:07.076363,,8.0
,,2017-10-01 10:35:39.736912,slurm_normal,1506854150.0,0,,1.0,main_w3_handler1,3271546,16979788,False,,287532,bam,11047117.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 31487256}]",,"[{'src': 'hda', 'id': 31487244}]",history,32.0,33276.0,fasta,,40972376.0,1506854143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-10-01 10:35:52.375179,,7.0
,,2017-07-31 14:25:33.787086,slurm_normal,1501519594.0,0,,1.0,main_w4_handler1,3207844,16468838,False,,77488320,bam,10538790.roundup,slurm,,132112168.0,corral-repl,,"""1730659875fc11e79e4d005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30697444}]",mm10,,cached,32.0,,,,,1501519509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:46:38.130135,31580.0,85.0
,,2017-07-31 14:25:31.807250,slurm_normal,1501519327.0,0,,1.0,main_w3_handler1,3207844,16468834,False,,193807833,bam,10538721.roundup,slurm,,132112168.0,corral-repl,,"""1730659875fc11e79e4d005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30697437}]",mm10,,cached,32.0,,,,,1501519222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:42:10.279026,31580.0,105.0
,,2017-07-31 15:42:06.770714,slurm_normal,1501515864.0,0,,1.0,main_w3_handler0,3207930,16469585,False,,16301469,bam,10537846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 30698639}]",,"[{'src': 'hda', 'id': 30698629}]",history,32.0,463.0,fasta,,39619217.0,1501515848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 15:44:25.259397,49970.0,16.0
,,2017-07-31 14:28:32.071267,slurm_normal,1501517975.0,0,,1.0,main_w3_handler1,3207849,16468915,False,,60445074,bam,10538377.roundup,slurm,,132112168.0,corral-repl,,"""811fa84275fc11e7925e005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30697546}]",mm10,,cached,32.0,,,,,1501517910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:19:38.266964,31580.0,65.0
,,2017-07-31 14:26:54.112019,slurm_normal,1501518849.0,0,,1.0,main_w3_handler1,3207847,16468876,False,,64164340,bam,10538558.roundup,slurm,,132112168.0,corral-repl,,"""46f6ed9275fc11e79b77005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30697490}]",mm10,,cached,32.0,,,,,1501518772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:34:15.172075,31580.0,77.0
,,2017-07-31 14:26:52.072631,slurm_normal,1501518605.0,0,,1.0,main_w4_handler0,3207847,16468872,False,,154465999,bam,10538494.roundup,slurm,,132112168.0,corral-repl,,"""46f6ed9275fc11e79b77005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30697483}]",mm10,,cached,32.0,,,,,1501518518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:30:07.190507,31580.0,87.0
,,2017-07-31 13:57:03.997712,slurm_normal,1501518787.0,0,,1.0,main_w4_handler0,3207782,16468607,False,,96150250,bam,10538532.roundup,slurm,,132112168.0,corral-repl,,"""1b4a471075f811e7bf28005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30696745}]",mm10,,cached,32.0,,,,,1501518678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 16:33:11.067364,31580.0,109.0
,,2017-07-31 18:12:05.434062,slurm_normal,1501531161.0,0,,1.0,main_w4_handler0,3208087,16471368,False,,164324353,bam,10541038.roundup,slurm,,132112168.0,corral-repl,,"""bd77aa96761b11e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701327}]",mm10,,cached,32.0,,,,,1501531054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 19:59:25.900438,31580.0,107.0
,,2017-07-31 18:12:07.643693,slurm_normal,1501531278.0,0,,1.0,main_w3_handler1,3208087,16471372,False,,60796310,bam,10541078.roundup,slurm,,132112168.0,corral-repl,,"""bd77aa96761b11e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701334}]",mm10,,cached,32.0,,,,,1501531205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:01:21.326806,31580.0,73.0
,,2017-07-31 18:09:46.006455,slurm_normal,1501531744.0,0,,1.0,main_w4_handler1,3208083,16471326,False,,63644324,bam,10541146.roundup,slurm,,132112168.0,corral-repl,,"""6999b8f6761b11e7bd87005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701272}]",mm10,,cached,32.0,,,,,1501531679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:09:09.015176,31580.0,65.0
,,2017-07-31 18:09:44.067742,slurm_normal,1501531196.0,0,,1.0,main_w4_handler0,3208083,16471321,False,,174543569,bam,10541052.roundup,slurm,,132112168.0,corral-repl,,"""6999b8f6761b11e7bd87005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701265}]",mm10,,cached,32.0,,,,,1501531093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:00:00.027191,31580.0,103.0
,,2017-10-01 13:47:59.257810,slurm_normal,1506865707.0,0,,1.0,main_w3_handler1,3272231,16980224,False,,306799,bam,11047546.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 31492435}]",,"[{'src': 'hda', 'id': 31491922}]",history,32.0,41582.0,fasta,,40985011.0,1506865700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-10-01 13:48:30.746539,,7.0
,,2017-07-31 18:43:00.762623,slurm_normal,1501534589.0,0,,1.0,main_w3_handler0,3208121,16472293,False,,186362711,bam,10541672.roundup,slurm,,132112168.0,corral-repl,,"""0e50b256762011e79402005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30702490}]",mm10,,cached,32.0,,,,,1501534489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:56:30.984806,31580.0,100.0
,,2017-07-31 18:43:03.946273,slurm_normal,1501534893.0,0,,1.0,main_w4_handler0,3208121,16472298,False,,65499261,bam,10541726.roundup,slurm,,132112168.0,corral-repl,,"""0e50b256762011e79402005056ba55fb""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30702498}]",mm10,,cached,32.0,,,,,1501534827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 21:01:36.467045,31580.0,66.0
,,2017-07-31 18:17:41.195982,slurm_normal,1501533251.0,0,,1.0,main_w4_handler0,3208094,16471455,False,,71738512,bam,10541463.roundup,slurm,,132112168.0,corral-repl,,"""82fc7f30761c11e7b651005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701445}]",mm10,,cached,32.0,,,,,1501533172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:34:14.772675,31580.0,79.0
,,2017-07-31 18:17:37.122665,slurm_normal,1501533338.0,0,,1.0,main_w3_handler1,3208094,16471450,False,,181455138,bam,10541481.roundup,slurm,,132112168.0,corral-repl,,"""82fc7f30761c11e7b651005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30701437}]",mm10,,cached,32.0,,,,,1501533239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-07-31 20:35:40.177508,31580.0,99.0
,,2017-10-01 13:43:25.475610,slurm_normal,1506865415.0,0,,1.0,main_w4_handler1,3272231,16980216,False,,306727,bam,11047536.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 31491933}]",,"[{'src': 'hda', 'id': 31491922}]",history,32.0,41582.0,fasta,,40985011.0,1506865408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-10-01 13:43:38.971794,,7.0
,,2017-10-01 13:39:35.476141,slurm_normal,1506865185.0,0,,1.0,main_w3_handler1,3272231,16980207,False,,317686,bam,11047524.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""5""",1,"[{'src': 'hda', 'id': 31492124}]",,"[{'src': 'hda', 'id': 31491922}]",history,32.0,41582.0,fasta,,40985011.0,1506865178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-10-01 13:39:46.977030,,7.0
,,2017-07-31 23:32:46.531792,slurm_normal,1501556792.0,0,,1.0,main_w3_handler1,3208351,16474187,False,,112452252,bam,10542866.roundup,slurm,,132112168.0,corral-repl,,"""882067c0764811e7937e005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30706075}]",mm10,,cached,32.0,,,,,1501556678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 03:06:34.945644,31580.0,114.0
,,2017-07-31 23:31:10.434260,slurm_normal,1501553997.0,0,,1.0,main_w4_handler1,3208350,16474151,False,,201899070,bam,10542716.roundup,slurm,,132112168.0,corral-repl,,"""5005fada764811e7bd23005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30706020}]",mm10,,cached,32.0,,,,,1501553892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 02:19:59.343190,31580.0,105.0
,,2017-07-31 23:29:59.000617,slurm_normal,1501550464.0,0,,1.0,main_w4_handler1,3208349,16474123,False,,168319227,bam,10542561.roundup,slurm,,132112168.0,corral-repl,,"""2594d992764811e78044005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30705980}]",mm10,,cached,32.0,,,,,1501550371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 01:21:08.395530,31580.0,93.0
,,2017-07-31 23:28:32.003466,slurm_normal,1501551672.0,0,,1.0,main_w4_handler1,3208346,16474090,False,,189633949,bam,10542625.roundup,slurm,,132112168.0,corral-repl,,"""f2f00c1e764711e7bf28005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30705923}]",mm10,,cached,32.0,,,,,1501551567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 01:41:14.274484,31580.0,105.0
,,2017-07-31 23:28:34.267698,slurm_normal,1501551914.0,0,,1.0,main_w3_handler1,3208346,16474094,False,,75571205,bam,10542632.roundup,slurm,,132112168.0,corral-repl,,"""f2f00c1e764711e7bf28005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30705930}]",mm10,,cached,32.0,,,,,1501551834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 01:45:17.689341,31580.0,80.0
,,2017-07-31 23:30:00.992735,slurm_normal,1501550445.0,0,,1.0,main_w4_handler0,3208349,16474127,False,,66395376,bam,10542560.roundup,slurm,,132112168.0,corral-repl,,"""2594d992764811e78044005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30705987}]",mm10,,cached,32.0,,,,,1501550367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 01:20:47.732455,31580.0,78.0
,,2017-07-31 23:31:12.439445,slurm_normal,1501554081.0,0,,1.0,main_w4_handler0,3208350,16474155,False,,84830740,bam,10542719.roundup,slurm,,132112168.0,corral-repl,,"""5005fada764811e7bd23005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30706027}]",mm10,,cached,32.0,,,,,1501553983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 02:21:24.328271,31580.0,98.0
,,2017-08-01 10:25:03.279406,slurm_normal,1501590527.0,0,,1.0,main_w3_handler1,3208804,16476383,False,,206663811,bam,10545649.roundup,slurm,,132112168.0,corral-repl,,"""a982128276a311e79e4d005056ba2773""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 30710044}]",mm10,,cached,32.0,,,,,1501590410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-08-01 12:28:52.285975,31580.0,117.0
