create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.datasets,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,parameters.input2_column_types,parameters.input2_columns,parameters.input2_dbkey,parameters.score_source_type.__current_case__,parameters.score_source_type.datasets,parameters.score_source_type.datasets.__class__,parameters.score_source_type.datasets.value,parameters.score_source_type.input2,parameters.score_source_type.input2.values,parameters.score_source_type.score_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-18 04:47:31.226872,slurm_normal,1513572465.0,0.0,,1.0,main_w4_handler1,3368351,17834002,False,,10374,bed,53843.0,wig,11907618,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32972381}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32972384}]",user,32.0,,42709989.0,1513572461.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 04:47:47.707014,,4.0
2017-12-18 04:48:06.716430,slurm_normal,1513572499.0,0.0,,1.0,main_w4_handler0,3368351,17834007,False,,9903,bed,53843.0,wig,11907623,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32972382}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32972384}]",user,32.0,,42709989.0,1513572494.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 04:48:21.421638,,5.0
2017-12-18 04:51:03.118934,slurm_normal,1513572673.0,0.0,,1.0,main_w4_handler1,3368351,17834027,False,,10374,bed,53843.0,wig,11907638,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32972381}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32972384}]",user,32.0,,42709989.0,1513572669.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 04:51:14.653785,,4.0
2017-12-18 05:45:34.316290,slurm_normal,1513575946.0,0.0,,1.0,main_w4_handler0,3368351,17834340,False,,10374,bed,1533871.0,wig,11908053,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32979951}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32979906}]",user,32.0,,42709989.0,1513575942.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 05:45:48.562974,,4.0
2017-12-18 05:48:28.926500,slurm_normal,1513576121.0,0.0,,1.0,main_w4_handler1,3368351,17834349,False,,10374,bed,53843.0,wig,11908064,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32979951}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32980227}]",user,32.0,,42709989.0,1513576118.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 05:48:43.361172,,3.0
2017-12-18 06:26:36.868798,slurm_normal,1513578408.0,0.0,,1.0,main_w3_handler0,3368351,17834610,False,,496,bed,1533871.0,wig,11908306,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32980537}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32980670}]",user,32.0,,42709989.0,1513578403.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 06:26:50.461774,,5.0
2017-12-18 07:44:12.612181,slurm_normal,1513583063.0,0.0,,1.0,main_w3_handler1,3368924,17834952,False,,673,interval,53861.0,wig,11908728,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32981084}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32981079}]",user,32.0,,42721423.0,1513583059.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 07:44:25.305561,,4.0
2017-09-27 09:39:32.056265,slurm_normal,1506505191.0,0.0,,1.0,main_w4_handler0,605821,16944138,False,,2338499,bed,1710655.0,wig,11013640.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""",,"[{'src': 'hda', 'id': 31431591}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 31438126}]",user,32.0,,40111844.0,1506505182.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-09-27 09:39:53.704572,12956.0,9.0
2017-09-27 09:39:31.238132,slurm_normal,1506505185.0,0.0,,1.0,main_w4_handler1,605821,16944137,False,,546548,bed,1710655.0,wig,11013639.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""",,"""mm9""",,"[{'src': 'hda', 'id': 31399725}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 31438126}]",user,32.0,,40111844.0,1506505178.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-09-27 09:39:48.418208,12956.0,7.0
2017-12-18 10:53:25.959875,slurm_normal,1513594418.0,0.0,,1.0,main_w4_handler0,3368096,17836250,False,,248,bed,127653.0,wig,11910077,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32983025}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32983056}]",user,32.0,,42708995.0,1513594414.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 10:53:40.920811,118757.0,4.0
2017-12-18 10:52:03.690651,slurm_normal,1513594343.0,0.0,,1.0,main_w3_handler0,3368096,17836237,False,,360,bed,127653.0,wig,11910064,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32983004}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32983056}]",user,32.0,,42708995.0,1513594339.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 10:52:25.984672,118757.0,4.0
2017-12-18 11:13:17.623048,slurm_normal,1513595621.0,0.0,,1.0,main_w4_handler0,3369143,17836373,False,,237599,interval,127653.0,wig,11910246,slurm,,132112168.0,corral-repl,,"""6dcce07ee3e411e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32983359}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32983056}]",user,32.0,,,1513595617.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 11:13:43.630152,118757.0,4.0
2017-12-18 11:13:16.638281,slurm_normal,1513595622.0,0.0,,1.0,main_w4_handler1,3369143,17836372,False,,237599,interval,127653.0,wig,11910247,slurm,,132112168.0,corral-repl,,"""6dcce07ee3e411e7b048005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32983359}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32983056}]",user,32.0,,,1513595617.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-18 11:13:43.449886,118757.0,5.0
2017-12-19 03:00:15.032491,slurm_normal,1513652427.0,0.0,,1.0,main_w4_handler1,3368335,17843203,False,,36,bed,1533871.0,wig,11917570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32995883}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32995902}]",user,32.0,,42709512.0,1513652423.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:00:29.667790,,4.0
2017-12-19 05:36:24.430361,slurm_normal,1513661802.0,0.0,,1.0,main_w4_handler0,3368096,17844166,False,,177,bed,1533871.0,wig,11918436,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997060}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997056}]",user,32.0,,42708995.0,1513661797.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:36:46.477703,118757.0,5.0
2017-12-19 03:07:58.120120,slurm_normal,1513652891.0,0.0,,1.0,main_w4_handler1,3368335,17843228,False,,122,bed,1533871.0,wig,11917598,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32995945}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32995946}]",user,32.0,,42709512.0,1513652886.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:08:13.042723,,5.0
2017-12-19 03:15:44.243195,slurm_normal,1513653407.0,0.0,,1.0,main_w4_handler0,3368335,17843252,False,,45031610,bed,127653.0,wig,11917618,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996039}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996042}]",user,32.0,,42709512.0,1513653355.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:16:48.036682,,52.0
2017-12-19 03:18:05.551651,slurm_normal,1513653547.0,0.0,,1.0,main_w4_handler0,3368335,17843257,False,,45031610,bed,1533871.0,wig,11917622,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996039}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996041}]",user,32.0,,42709512.0,1513653495.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:19:09.394836,,52.0
2017-12-19 03:26:36.415168,slurm_normal,1513654010.0,0.0,,1.0,main_w4_handler0,3368335,17843277,False,,36,bed,1533871.0,wig,11917646,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996069}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996041}]",user,32.0,,42709512.0,1513654005.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:26:51.921897,,5.0
2017-12-19 03:07:00.161629,slurm_normal,1513652835.0,0.0,,1.0,main_w3_handler0,3368335,17843226,False,,177,bed,1533871.0,wig,11917595,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32995944}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32995946}]",user,32.0,,42709512.0,1513652831.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:07:16.577397,,4.0
2017-12-19 03:00:42.967891,slurm_normal,1513652459.0,0.0,,1.0,main_w4_handler0,3368335,17843207,False,,36,bed,1533871.0,wig,11917573,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32995886}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32995902}]",user,32.0,,42709512.0,1513652455.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:01:01.547137,,4.0
2017-12-19 03:21:35.263800,slurm_normal,1513653711.0,0.0,,1.0,main_w4_handler0,3368335,17843263,False,,177,bed,1533871.0,wig,11917629,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996054}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996041}]",user,32.0,,42709512.0,1513653707.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 03:21:54.459956,,4.0
2017-12-19 04:13:25.325388,slurm_normal,1513656870.0,0.0,,1.0,main_w3_handler1,3368335,17843885,False,,45031610,bed,127653.0,wig,11917822,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996039}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996042}]",user,32.0,,42709512.0,1513656818.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 04:14:32.774081,,52.0
2017-12-19 04:28:41.321600,slurm_normal,1513658521.0,0.0,,1.0,main_w3_handler1,3368335,17843936,False,,41644372,bed,1533871.0,wig,11917976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996787}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996792}]",user,32.0,,42709512.0,1513657773.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 04:42:02.876603,,748.0
2017-12-19 04:28:12.907618,slurm_normal,1513657765.0,0.0,,1.0,main_w4_handler0,3368335,17843932,False,,45031610,bed,1533871.0,wig,11917965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32996786}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32996792}]",user,32.0,,42709512.0,1513657710.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 04:29:27.693804,,55.0
2017-12-19 05:43:01.078720,slurm_normal,1513662192.0,0.0,,1.0,main_w3_handler0,3368096,17844195,False,,122,bed,127653.0,wig,11918475,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997062}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997168}]",user,32.0,,42708995.0,1513662188.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:43:13.824332,118757.0,4.0
2017-12-19 05:32:50.286707,slurm_normal,1513661581.0,0.0,,1.0,main_w3_handler1,3368096,17844125,False,,177,bed,1533871.0,wig,11918401,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997060}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997056}]",user,32.0,,42708995.0,1513661577.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:33:03.661158,118757.0,4.0
2017-12-19 05:40:00.879895,slurm_normal,1513662013.0,0.0,,1.0,main_w3_handler1,3368096,17844175,False,,248,bed,1533871.0,wig,11918453,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997145}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997056}]",user,32.0,,42708995.0,1513662008.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:40:15.495266,118757.0,5.0
2017-12-19 05:39:46.761455,slurm_normal,1513661999.0,0.0,,1.0,main_w4_handler0,3368096,17844174,False,,360,bed,1533871.0,wig,11918452,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997144}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997056}]",user,32.0,,42708995.0,1513661994.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:40:00.618963,118757.0,5.0
2017-12-19 05:32:01.377444,slurm_normal,1513661533.0,0.0,,1.0,main_w4_handler0,3368096,17844119,False,,177,bed,127653.0,wig,11918395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997060}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32983056}]",user,32.0,,42708995.0,1513661528.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:32:15.090180,118757.0,5.0
2017-12-19 05:33:05.954764,slurm_normal,1513661602.0,0.0,,1.0,main_w4_handler1,3368096,17844126,False,,122,bed,1533871.0,wig,11918402,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997062}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997056}]",user,32.0,,42708995.0,1513661597.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:33:23.908649,118757.0,5.0
2017-12-19 05:42:49.008185,slurm_normal,1513662181.0,0.0,,1.0,main_w3_handler0,3368096,17844193,False,,177,bed,127653.0,wig,11918470,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 32997060}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 32997168}]",user,32.0,,42708995.0,1513662177.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 05:43:03.774317,118757.0,4.0
2017-12-19 15:46:44.905889,slurm_normal,1513698435.0,0.0,,1.0,main_w4_handler0,3370046,17850482,False,,1465872,interval,263523.0,wig,11923569,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33006068}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006046}]",user,32.0,,42749325.0,1513698427.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 15:47:16.916710,,8.0
2017-12-19 14:02:25.111001,slurm_normal,1513692158.0,0.0,,1.0,main_w3_handler1,3370455,17849640,False,,1376,bed,657578.0,wig,11922659,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33004182}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33004627}]",user,32.0,,42756297.0,1513692153.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 14:02:40.316616,,5.0
2017-12-19 14:05:00.648725,slurm_normal,1513692314.0,0.0,,1.0,main_w3_handler1,3370455,17849681,False,,1355,bed,657578.0,wig,11922693,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33004196}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33004627}]",user,32.0,,42756297.0,1513692309.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 14:05:15.756446,,5.0
2017-12-20 12:06:27.537764,slurm_normal,1513771600.0,0.0,,1.0,main_w4_handler1,3368214,17858321,False,,935,bed,1732278.0,wig,11931061,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33018106}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33018100}]",user,32.0,,42707878.0,1513771595.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-20 12:06:41.966668,,5.0
2017-12-20 12:07:39.358421,slurm_normal,1513771673.0,0.0,,1.0,main_w3_handler0,3368214,17858331,False,,900,bed,1732278.0,wig,11931075,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33018110}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33018100}]",user,32.0,,42707878.0,1513771668.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-20 12:07:55.049229,,5.0
2017-12-19 16:04:54.761761,slurm_normal,1513699508.0,0.0,,1.0,main_w4_handler0,3370046,17850677,False,,16010,bed,1436094.0,wig,11923803,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33006224}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006281}]",user,32.0,,42749325.0,1513699503.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:05:10.164630,,5.0
2017-12-19 16:09:15.997588,slurm_normal,1513699773.0,0.0,,1.0,main_w3_handler0,3370046,17850712,False,,14916,bed,1436094.0,wig,11923847,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33006307}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006281}]",user,32.0,,42749325.0,1513699767.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:09:35.501276,,6.0
2017-12-19 15:24:03.845233,slurm_normal,1513697084.0,0.0,,1.0,main_w3_handler1,3370046,17850302,False,,2690239,interval,1436094.0,wig,11923362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33005763}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33004971}]",user,32.0,,42749325.0,1513697074.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 15:24:45.787752,,10.0
2017-12-19 15:45:50.696541,slurm_normal,1513698382.0,0.0,,1.0,main_w3_handler0,3370046,17850477,False,,493288,interval,263523.0,wig,11923565,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33006063}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006046}]",user,32.0,,42749325.0,1513698376.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 15:46:23.411243,,6.0
2017-12-19 16:05:15.083606,slurm_normal,1513699526.0,0.0,,1.0,main_w3_handler0,3370046,17850679,False,,20459,interval,1436094.0,wig,11923806,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33006314}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006281}]",user,32.0,,42749325.0,1513699521.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:05:27.244636,,5.0
2017-12-19 16:45:19.504285,slurm_normal,1513701945.0,0.0,,1.0,main_w3_handler1,3370454,17850989,False,,0,interval,2.0,wig,11924120,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",,"""hg38""",,"[{'src': 'hda', 'id': 33006772}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006467}]",user,32.0,,42756295.0,1513701940.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:45:46.873939,,5.0
2017-12-19 16:50:03.357685,slurm_normal,1513702216.0,0.0,,1.0,main_w3_handler0,3370454,17851030,False,,36,bed,1737957.0,wig,11924159,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",,"""hg38""",,"[{'src': 'hda', 'id': 33006128}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006170}]",user,32.0,,42756295.0,1513702212.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:50:17.614322,,4.0
2017-12-19 16:51:02.748769,slurm_normal,1513702276.0,0.0,,1.0,main_w3_handler1,3370454,17851034,False,,36,bed,1737957.0,wig,11924165,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",,"""hg38""",,"[{'src': 'hda', 'id': 33006131}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006170}]",user,32.0,,42756295.0,1513702271.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 16:51:17.717147,,5.0
2017-12-19 17:02:39.920041,slurm_normal,1513702971.0,0.0,,1.0,main_w3_handler1,3370454,17851154,False,,900,bed,1737957.0,wig,11924269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",,"""hg38""",,"[{'src': 'hda', 'id': 33006974}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006996}]",user,32.0,,42756295.0,1513702966.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 17:02:52.628383,,5.0
2017-12-19 17:02:14.521901,slurm_normal,1513702951.0,0.0,,1.0,main_w4_handler0,3370454,17851153,False,,935,bed,1737957.0,wig,11924267,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",,"""hg38""",,"[{'src': 'hda', 'id': 33006961}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33006996}]",user,32.0,,42756295.0,1513702946.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-19 17:02:33.816139,,5.0
2017-12-20 04:50:03.299343,slurm_normal,1513745418.0,0.0,,1.0,main_w3_handler1,3370429,17855178,False,,965,bed,1732029.0,wig,11927929,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""",,"[{'src': 'hda', 'id': 33013268}]",,,,,,,,,,,,1.0,,,,,"[{'src': 'hda', 'id': 33013296}]",user,32.0,,42755915.0,1513745413.0,ok,1023996.0,aggregate_scores_in_intervals2,1.1.3,,2017-12-20 04:50:20.590979,,5.0
