create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clustering_mode.__current_case__,parameters.clustering_mode.clustering_mode_select,parameters.cons_truncate,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile,parameters.maxaccepts,parameters.maxrejects,parameters.outputs,parameters.qmask,parameters.sizein,parameters.sizeout,parameters.strand,parameters.uc,parameters.usersort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-03 18:52:36.833420,slurm_normal,1454525608.0,0,1.0,main_w1_handler0,2215219,11704114,False,5411556,fasta,,5960129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23172365,"""1""","""32""","[""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454525575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-03 18:53:34.230593,60032.0,33.0
2016-02-03 18:49:57.354232,slurm_normal,1454525426.0,0,1.0,main_w1_handler2,2215219,11704093,False,5411556,fasta,,5960111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",23172365,"""1""","""32""","[""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454525417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-03 18:50:31.658400,60032.0,9.0
2016-02-03 19:01:57.611910,slurm_normal,1454526181.0,0,1.0,main_w1_handler1,2215219,11704170,False,17775495,fasta,,5960234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23172462,"""1""","""32""","[""--centroids"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1454526143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-03 19:03:05.507775,60032.0,38.0
2016-02-03 19:09:12.919781,slurm_normal,1454526792.0,0,1.0,main_w1_handler1,2215219,11704209,False,11918907,fasta,,5960297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23172553,"""1""","""32""","[""--centroids"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454526575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-03 19:13:16.516358,60032.0,217.0
2016-02-06 19:43:06.539797,slurm_normal,1454787816.0,0,1.0,main_w1_handler1,2590623,11729313,False,833087,fasta,,5985956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",23211978,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,28142818,1454787809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-06 19:43:38.752903,,7.0
2016-01-06 23:46:40.588782,slurm_normal,1452124032.0,0,1.0,main_w1_handler1,2556206,11399162,False,263182,fasta,,5666509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22767973,"""1""","""32""","[""--blast6out""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1452124027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-06 23:47:13.765056,76210.0,5.0
2016-01-06 23:52:10.000591,slurm_normal,1452124361.0,0,1.0,main_w2_handler0,2556206,11399173,False,263182,fasta,,5666572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",22767973,"""1""","""32""","[""--consout"", ""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1452124356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-06 23:52:44.490706,76210.0,5.0
2016-03-11 14:49:33.439210,slurm_normal,1457708244.0,0,1.0,main_w1_handler0,2630331,12106931,False,85769131,fasta,,6330935.roundup,slurm,,132112168.0,corral-repl,,"""73cf8c5ae79811e5b08e005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23797185,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28104360,1457708081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 14:57:28.570958,77870.0,163.0
2016-01-09 05:38:43.425735,slurm_normal,1452318391.0,0,1.0,main_w2_handler0,2555061,11429495,False,143900760,fasta,,5693914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22807649,"""1""","""32""","[""--blast6out""]","""none""","""False""","""False""","""plus""","""True""","""False""",32.0,,27298858,1452317949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-09 05:46:33.086765,49108.0,442.0
2016-01-09 16:46:10.197554,slurm_normal,1452359829.0,0,1.0,main_w1_handler2,2555061,11433512,False,2217266467,fasta,,5698941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22804443,"""1""","""32""","[""--blast6out""]","""none""","""False""","""False""","""plus""","""False""","""False""",32.0,,27298858,1452357991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-09 17:17:13.338765,49108.0,1838.0
2016-02-07 18:00:31.057086,slurm_normal,1454868213.0,0,1.0,main_w1_handler2,2215219,11738988,False,33604770,fasta,,5995228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23226143,"""1""","""32""","[""--centroids"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454868052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-07 18:03:35.563406,60032.0,161.0
2016-02-07 18:54:11.700373,slurm_normal,1454871453.0,0,1.0,main_w2_handler1,2215219,11739081,False,33604770,fasta,,5995512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23226143,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454871277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-07 18:57:39.881904,60032.0,176.0
2016-01-10 16:03:30.065344,slurm_normal,1452441849.0,0,1.0,main_w1_handler1,2555061,11441700,False,16045384,fasta,,5706780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22822842,"""1""","""32""","[""--blast6out""]","""none""","""False""","""False""","""plus""","""False""","""False""",32.0,,27298858,1452441829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-10 16:04:11.975222,49108.0,20.0
2016-01-10 16:08:39.425469,slurm_normal,1452442175.0,0,1.0,main_w2_handler1,2555061,11441789,False,16045384,fasta,,5706816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""1""",22822842,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""True""","""False""",32.0,,27298858,1452442144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-10 16:09:40.448529,49108.0,31.0
2016-02-08 09:28:04.099489,slurm_normal,1454923879.0,0,1.0,main_w2_handler0,2215219,11742312,False,35699418,fasta,,5998733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.97""","""2""",23230722,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454923705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 09:31:28.802791,60032.0,174.0
2016-02-08 13:12:55.590095,slurm_normal,1454937333.0,0,1.0,main_w2_handler1,2215219,11746480,False,33719703,fasta,,6002584.roundup,slurm,,132112168.0,corral-repl,,"""aa4fad10ce6511e5b8d5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23235523,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,26689588,1454937199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 13:15:41.021011,60032.0,134.0
2016-02-08 11:46:29.453745,slurm_normal,1454932195.0,0,1.0,main_w2_handler0,2215219,11745574,False,34751682,fasta,,6000877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.96""","""2""",23234284,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""True""","""False""",32.0,,26689588,1454932035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 11:50:16.555763,60032.0,160.0
2016-02-07 21:19:40.229674,slurm_normal,1454880178.0,0,1.0,main_w2_handler0,2215219,11739595,False,36204976,fasta,,5996166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23227119,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454880005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-07 21:23:03.330261,60032.0,173.0
2016-01-15 00:04:50.617457,slurm_normal,1452816423.0,0,1.0,main_w2_handler0,2542157,11508290,False,117684327,fasta,,5776354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22906300,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,26873304,1452816308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-15 00:07:04.999439,,115.0
2016-02-08 13:21:27.176953,slurm_normal,1454937852.0,0,1.0,main_w2_handler0,2215219,11746509,False,33719703,fasta,,6002659.roundup,slurm,,132112168.0,corral-repl,,"""d9d88948ce6611e5b101005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23235523,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,26689588,1454937708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 13:24:20.852458,60032.0,144.0
2016-02-08 13:37:47.879470,slurm_normal,1454938835.0,0,1.0,main_w1_handler2,2215219,11746594,False,30464949,fasta,,6002800.roundup,slurm,,132112168.0,corral-repl,,"""22abfaf4ce6911e59898005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.94""","""2""",23235775,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,26689588,1454938691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 13:40:43.070497,60032.0,144.0
2016-02-08 13:48:50.195814,slurm_normal,1454939496.0,0,1.0,main_w2_handler1,2215219,11747182,False,30464949,fasta,,6002942.roundup,slurm,,132112168.0,corral-repl,,"""adf22ce0ce6a11e5a1e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23235775,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454939358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 13:51:47.238790,60032.0,138.0
2016-02-08 14:18:11.648768,slurm_normal,1454941265.0,0,1.0,main_w2_handler0,2215219,11749198,False,30118985,fasta,,6003483.roundup,slurm,,132112168.0,corral-repl,,"""c82f38cece6e11e58ea7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.92""","""2""",23238484,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454941122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 14:21:23.460445,60032.0,143.0
2016-02-08 15:33:55.179801,slurm_normal,1454945802.0,0,1.0,main_w1_handler0,2215219,11750486,False,28253242,fasta,,6004550.roundup,slurm,,132112168.0,corral-repl,,"""5c2b9d9cce7911e5927d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.88""","""2""",23238741,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454945664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 15:36:48.130135,60032.0,138.0
2016-02-08 15:48:22.894490,slurm_normal,1454946679.0,0,1.0,main_w2_handler1,2215219,11750608,False,28253242,fasta,,6004780.roundup,slurm,,132112168.0,corral-repl,,"""5e976f50ce7b11e5abc4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.9""","""2""",23238741,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454946552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 15:51:41.561972,60032.0,127.0
2016-02-08 16:05:52.154397,slurm_normal,1454947872.0,0,1.0,main_w2_handler0,2215219,11750771,False,27353463,fasta,,6005038.roundup,slurm,,132112168.0,corral-repl,,"""d2481db2ce7d11e58ea7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.89""","""2""",23240924,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1454947605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 16:11:33.080396,60032.0,267.0
2016-02-08 19:21:01.751297,slurm_normal,1454959590.0,0,1.0,main_w1_handler2,2215219,11752402,False,27809812,fasta,,6007515.roundup,slurm,,132112168.0,corral-repl,,"""152df2eece9911e582a0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.88""","""2""",23243387,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454959296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 19:26:41.198074,60032.0,294.0
2016-02-08 19:52:35.782525,slurm_normal,1454961291.0,0,1.0,main_w2_handler0,2215219,11752574,False,27382920,fasta,,6007850.roundup,slurm,,132112168.0,corral-repl,,"""7be87046ce9d11e5b253005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.86""","""2""",23243752,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454961176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 19:55:25.744037,60032.0,115.0
2016-02-08 20:13:22.666229,slurm_normal,1454962597.0,0,1.0,main_w2_handler1,2215219,11752823,False,25541726,fasta,,6008208.roundup,slurm,,132112168.0,corral-repl,,"""6536bff8cea011e5b656005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.83""","""2""",23244103,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27571111,1454962429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-08 20:16:58.199886,60032.0,168.0
2016-03-11 18:52:53.210339,slurm_normal,1457723028.0,0,1.0,main_w1_handler2,2630734,12109579,False,85769131,fasta,,6333214.roundup,slurm,,132112168.0,corral-repl,,"""710fd94ee7ba11e586a3005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23801820,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28104360,1457722873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 19:03:53.942334,77870.0,155.0
2016-03-11 19:30:22.931600,slurm_normal,1457725823.0,0,1.0,main_w1_handler0,2630781,12109861,False,85769131,fasta,,6333599.roundup,slurm,,132112168.0,corral-repl,,"""ae352900e7bf11e5b2df005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23802238,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28104360,1457725628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 19:50:34.252586,77870.0,195.0
2016-02-09 11:13:30.243077,slurm_normal,1455016665.0,0,1.0,main_w2_handler0,2593537,11758330,False,38371710,fasta,,6013472.roundup,slurm,,132112168.0,corral-repl,,"""257b6444cf1e11e583c0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23248741,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455016438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-09 11:18:00.039188,60032.0,227.0
2016-03-11 20:25:53.098175,slurm_normal,1457728497.0,0,1.0,main_w1_handler2,2630830,12110182,False,85769131,fasta,,6333819.roundup,slurm,,132112168.0,corral-repl,,"""70854dd0e7c711e5aac3005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23802678,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28104360,1457728335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 20:35:05.141872,77870.0,162.0
2016-01-18 20:40:53.959454,slurm_normal,1453149700.0,0,1.0,main_w2_handler0,2555061,11538845,False,16044851,fasta,,5805958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22822960,"""1""","""32""","[""--alnout"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27298858,1453149677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-18 20:41:47.596411,49108.0,23.0
2016-01-20 23:12:03.063717,slurm_normal,1453331556.0,0,1.0,main_w1_handler2,2556206,11566429,False,268286,fasta,,5832110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",22984969,"""10""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453331540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 23:12:47.074900,76210.0,16.0
2016-01-21 05:15:43.806208,slurm_normal,1453353367.0,0,1.0,main_w1_handler1,2215219,11568053,False,6724690,fasta,,5833956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22982650,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453353356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-21 05:16:09.087229,60032.0,11.0
2016-01-21 05:20:43.991739,slurm_normal,1453353679.0,0,1.0,main_w2_handler0,2215219,11568078,False,6724690,fasta,,5834018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22982650,"""1""","""32""","[""--blast6out"", ""--fastapairs"", ""--consout"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453353663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-21 05:21:25.818192,60032.0,16.0
2016-01-21 05:37:19.145094,slurm_normal,1453354670.0,0,1.0,main_w2_handler1,2215219,11568182,False,6724690,fasta,,5834145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",1,cluster_smallmem,"""False""","""?""","""""","""2""",22987534,"""1""","""32""","[""--fastapairs"", ""--msaout"", ""--consout"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453354650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-21 05:37:57.784162,60032.0,20.0
2016-01-21 09:40:38.154840,slurm_normal,1453369338.0,0,1.0,main_w2_handler0,2419723,11568860,False,52059146,fasta,,5834770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22988655,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27606093,1453369253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-21 09:42:24.154466,38749.0,85.0
2016-01-21 10:01:39.926818,slurm_normal,1453370553.0,0,1.0,main_w2_handler1,2419723,11568950,False,12307929,fasta,,5834867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22988758,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27606093,1453370524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-21 10:02:45.891648,38749.0,29.0
