create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation_databases,parameters.chromInfo,parameters.dbkey,parameters.ensembl,parameters.infile,parameters.infile.values,parameters.lof,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-20 13:55:50.367408,slurm_normal,1508507762.0,0,,1.0,main_w3_handler1,3293393,17154732,False,201811968,gemini.sqlite,,11213093,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31774731}]","""true""",32.0,,40969650.0,1508507755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-20 13:56:03.886441,88312.0,7.0
2017-10-21 00:05:50.027865,slurm_normal,1508544368.0,0,,1.0,main_w4_handler1,3294417,17160217,False,187641856,gemini.sqlite,,11218978,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31783765}]","""true""",32.0,,41432076.0,1508544360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-21 00:06:11.006441,79119.0,8.0
2017-10-21 02:54:13.472540,slurm_normal,1508554464.0,0,,1.0,main_w4_handler0,3127588,17160974,False,239201280,gemini.sqlite,,11219823,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 29777713}]","""true""",32.0,,41433413.0,1508554457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-21 02:54:25.820007,31294.0,7.0
2017-10-25 17:25:45.313335,slurm_normal,1508952371.0,0,,1.0,main_w4_handler0,3275743,17215801,False,2301706240,gemini.sqlite,,11276542,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31860805}]","""true""",32.0,,41520528.0,1508952359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-25 17:26:15.720265,79119.0,12.0
2017-10-29 19:50:24.504979,slurm_normal,1509306842.0,0,,1.0,main_w4_handler0,3278012,17258643,False,2124353536,gemini.sqlite,,11316939,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31927694}]","""false""",32.0,,41574344.0,1509306648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-10-29 19:54:04.362984,112879.0,194.0
2017-11-07 00:55:01.668281,slurm_normal,1510016142.0,0,,1.0,main_w3_handler0,1366712,17352519,False,1162870784,gemini.sqlite,,11415881,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32088635}]","""true""",32.0,,41684077.0,1510016113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-07 00:55:42.956747,32709.0,29.0
2017-11-08 13:41:19.379450,slurm_normal,1510148500.0,0,,1.0,main_w4_handler0,3309322,17380611,False,181209088,gemini.sqlite,,11442413,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32040590}]","""true""",32.0,,41597503.0,1510148493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-08 13:41:42.570130,69003.0,7.0
2017-11-08 13:42:16.374279,slurm_normal,1510148584.0,0,,1.0,main_w4_handler1,3309322,17380619,False,181209088,gemini.sqlite,,11442430,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32040590}]","""false""",32.0,,41597503.0,1510148578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-08 13:43:15.319002,69003.0,6.0
2017-11-16 21:33:38.724017,slurm_normal,1510868079.0,0,,1.0,main_w3_handler0,3326636,17487081,False,231026688,gemini.sqlite,,11544753,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32344815}]","""false""",32.0,,42051653.0,1510868061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-16 21:34:48.016748,115067.0,18.0
2017-11-16 21:36:30.898013,slurm_normal,1510868208.0,0,,1.0,main_w3_handler1,3326636,17487089,False,231026688,gemini.sqlite,,11544760,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32344815}]","""true""",32.0,,42051653.0,1510868201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-16 21:36:49.332904,115067.0,7.0
2017-11-23 19:06:41.518414,slurm_normal,1511464047.0,0,,1.0,main_w3_handler1,3293243,17565398,False,204933120,gemini.sqlite,,11627257,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31769820}]","""true""",32.0,,42219760.0,1511464006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-23 19:07:29.293137,88312.0,41.0
2017-11-24 05:55:30.193009,slurm_normal,1511502942.0,0,,1.0,main_w3_handler1,3293391,17568962,False,197384192,gemini.sqlite,,11631115,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31770250}]","""true""",32.0,,42219760.0,1511502935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-24 05:55:44.473768,88312.0,7.0
2017-11-24 05:51:09.386879,slurm_normal,1511502682.0,0,,1.0,main_w4_handler0,3293383,17568936,False,191869952,gemini.sqlite,,11631094,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31770068}]","""true""",32.0,,42219760.0,1511502674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-24 05:51:24.861731,88312.0,8.0
2017-11-24 06:03:45.317943,slurm_normal,1511503440.0,0,,1.0,main_w3_handler0,3293793,17568995,False,195622912,gemini.sqlite,,11631154,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31777174}]","""true""",32.0,,42219760.0,1511503430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-24 06:04:01.248514,88312.0,10.0
2017-11-24 06:08:21.595938,slurm_normal,1511503712.0,0,,1.0,main_w3_handler0,3293795,17569014,False,195995648,gemini.sqlite,,11631174,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31777092}]","""true""",32.0,,42219760.0,1511503706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-24 06:08:34.684400,88312.0,6.0
2017-11-28 13:53:48.675841,slurm_normal,1511877252.0,0,,1.0,main_w4_handler1,3323652,17619155,False,231028736,gemini.sqlite,,11680010,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32295227}]","""false""",32.0,,42303642.0,1511877233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-11-28 13:54:13.632394,114804.0,19.0
2017-12-07 16:28:43.018019,slurm_normal,1512664153.0,0,,1.0,main_w4_handler0,3323652,17737801,False,231028736,gemini.sqlite,,11804176,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32801565}]","""false""",32.0,,42514772.0,1512664134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-12-07 16:29:18.778353,114804.0,19.0
2017-12-07 17:14:01.146297,slurm_normal,1512666870.0,0,,1.0,main_w3_handler0,3323652,17738434,False,231028736,gemini.sqlite,,11804759,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32295227}]","""false""",32.0,,42514772.0,1512666853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-12-07 17:14:32.024529,114804.0,17.0
2017-12-11 19:06:52.996366,slurm_normal,1513019243.0,0,,1.0,main_w3_handler1,3361718,17775472,False,231028736,gemini.sqlite,,11844456,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 32861243}]","""false""",32.0,,41967090.0,1513019222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2017-12-11 19:07:25.644277,115057.0,21.0
2018-01-22 10:17:23.629467,slurm_normal,1516616260.0,0,,1.0,main_w4_handler0,3400281,18117013,False,181209088,gemini.sqlite,,12196718,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 33438274}]","""false""",32.0,,43343670.0,1516616252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2018-01-22 10:17:41.662953,108175.0,8.0
2018-01-23 20:41:34.539054,slurm_normal,1516740118.0,0,,1.0,main_w4_handler0,3293243,18137961,False,204933120,gemini.sqlite,,12217695,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 31769820}]","""true""",32.0,,43392950.0,1516740102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2018-01-23 20:41:59.567942,88312.0,16.0
2018-02-28 18:30:20.184306,slurm_normal,1519842634.0,0,7680.0,1.0,main_w4_handler1,3445906,18552478,False,186554368,gemini.sqlite,,12648853,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""68""",,"[{'src': 'hda', 'id': 34123064}]","""false""",32.0,,44168111.0,1519842627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,0.18.1.0,,2018-02-28 18:30:37.126645,45389.0,7.0
