bed_data,bed_data_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bed_data,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.key_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
627747,bed,,,2015-06-29 13:04:43.597954,slurm_normal,1435585633.0,0,1.0,main_w1_handler2,2358995,9758387,False,,134516792,vcf,4061840.roundup,slurm,,132112168.0,corral-repl,,"""533cfad41e5f11e5a8c8005056a51846""",20175629,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175774,"""BED-features5""",32.0,,23850515,1435585589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:47:17.542384,64892.0,44.0
627747,bed,,,2015-06-29 13:03:23.353086,slurm_normal,1435585423.0,0,1.0,main_w1_handler2,2358995,9758319,False,,2064012,vcf,4061798.roundup,slurm,,132112168.0,corral-repl,,"""258749f01e5f11e5a8c8005056a51846""",20175629,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175705,"""BED-features5""",32.0,,23850515,1435585418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:43:45.871932,64892.0,5.0
478635,bed,,,2015-06-29 13:06:00.121111,slurm_normal,1435585151.0,0,1.0,main_w2_handler1,2358995,9758439,False,,421606631,vcf,4061683.roundup,slurm,,132112168.0,corral-repl,,"""908650ca1e5f11e5a8c8005056a51846""",20175601,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175820,"""BED-features2""",32.0,,23850515,1435585049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:39:14.308446,64892.0,102.0
7763148,bed,,,2015-06-29 13:02:13.701232,slurm_normal,1435585786.0,0,1.0,main_w2_handler1,2358995,9758250,False,,14768494,vcf,4061888.roundup,slurm,,132112168.0,corral-repl,,"""f4acb68a1e5e11e5a8c8005056a51846""",20175637,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175636,"""BED-features8""",32.0,,23850515,1435585777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:49:49.965956,64892.0,9.0
7171056,bed,,,2015-06-29 13:03:25.537345,slurm_normal,1435585519.0,0,1.0,main_w1_handler1,2358995,9758322,False,,2067358,vcf,4061819.roundup,slurm,,132112168.0,corral-repl,,"""258749f01e5f11e5a8c8005056a51846""",20175635,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175709,"""BED-features7""",32.0,,23850515,1435585503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:45:22.767548,64892.0,16.0
7763148,bed,,,2015-06-29 13:03:26.107952,slurm_normal,1435585570.0,0,1.0,main_w1_handler2,2358995,9758323,False,,2083141,vcf,4061835.roundup,slurm,,132112168.0,corral-repl,,"""258749f01e5f11e5a8c8005056a51846""",20175637,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175710,"""BED-features8""",32.0,,23850515,1435585566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:46:12.363987,64892.0,4.0
7540097,bed,,,2015-06-29 13:02:02.185516,slurm_normal,1435585656.0,0,1.0,main_w2_handler0,2358995,9758236,False,,14746436,vcf,4061858.roundup,slurm,,132112168.0,corral-repl,,"""f4acb68a1e5e11e5a8c8005056a51846""",20175621,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175612,"""BED-features4""",32.0,,23850515,1435585648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:47:43.672978,64892.0,8.0
7171056,bed,,,2015-06-29 13:06:25.674102,slurm_normal,1435586801.0,0,1.0,main_w2_handler0,2358995,9758462,False,,421939397,vcf,4062134.roundup,slurm,,132112168.0,corral-repl,,"""908650ca1e5f11e5a8c8005056a51846""",20175635,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175851,"""BED-features7""",32.0,,23850515,1435586703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 14:06:44.540655,64892.0,98.0
7763148,bed,,,2015-06-29 13:04:47.280300,slurm_normal,1435585865.0,0,1.0,main_w1_handler1,2358995,9758391,False,,134842283,vcf,4061896.roundup,slurm,,132112168.0,corral-repl,,"""533cfad41e5f11e5a8c8005056a51846""",20175637,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175779,"""BED-features8""",32.0,,23850515,1435585826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:51:08.035817,64892.0,39.0
627747,bed,,,2015-06-29 13:02:05.976322,slurm_normal,1435585686.0,0,1.0,main_w1_handler2,2358995,9758242,False,,14755409,vcf,4061864.roundup,slurm,,132112168.0,corral-repl,,"""f4acb68a1e5e11e5a8c8005056a51846""",20175629,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175623,"""BED-features5""",32.0,,23850515,1435585679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:48:12.407647,64892.0,7.0
627747,bed,,,2015-06-29 13:06:22.581353,slurm_normal,1435586526.0,0,1.0,main_w1_handler0,2358995,9758459,False,,421936775,vcf,4062068.roundup,slurm,,132112168.0,corral-repl,,"""908650ca1e5f11e5a8c8005056a51846""",20175629,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175847,"""BED-features5""",32.0,,23850515,1435586432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 14:02:10.359200,64892.0,94.0
7540097,bed,,,2015-06-29 13:06:19.620827,slurm_normal,1435586356.0,0,1.0,main_w1_handler0,2358995,9758457,False,,421781835,vcf,4062019.roundup,slurm,,132112168.0,corral-repl,,"""908650ca1e5f11e5a8c8005056a51846""",20175621,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20175838,"""BED-features4""",32.0,,23850515,1435586253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 13:59:20.211269,64892.0,103.0
627747,bed,,,2015-06-29 15:27:19.656107,slurm_normal,1435591702.0,0,1.0,main_w1_handler0,2359156,9759576,False,,45937896,vcf,4062947.roundup,slurm,,132112168.0,corral-repl,,"""53a58ae01e7311e58439005056a51846""",20177668,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177617,"""BED-features1""",32.0,,23850515,1435591684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:28:26.810156,64892.0,18.0
2740,bed,,,2015-06-29 15:28:07.822162,slurm_normal,1435591763.0,0,1.0,main_w2_handler0,2359156,9759614,False,,43885067,vcf,4062961.roundup,slurm,,132112168.0,corral-repl,,"""6f2213741e7311e58439005056a51846""",20177670,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177705,"""BED-features2""",32.0,,23850515,1435591744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:25.457459,64892.0,19.0
2740,bed,,,2015-06-29 15:27:45.628203,slurm_normal,1435591731.0,0,1.0,main_w2_handler0,2359156,9759595,False,,4327710,vcf,4062957.roundup,slurm,,132112168.0,corral-repl,,"""633f7f2e1e7311e58439005056a51846""",20177670,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177686,"""BED-features2""",32.0,,23850515,1435591722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:28:55.136612,64892.0,9.0
7171056,bed,,,2015-06-29 15:27:24.228800,slurm_normal,1435591786.0,0,1.0,main_w2_handler1,2359156,9759580,False,,45986392,vcf,4062968.roundup,slurm,,132112168.0,corral-repl,,"""53a58ae01e7311e58439005056a51846""",20177672,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177671,"""BED-featuresA1""",32.0,,23850515,1435591770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:50.693429,64892.0,16.0
627747,bed,,,2015-06-29 15:28:05.409770,slurm_normal,1435591723.0,0,1.0,main_w1_handler2,2359156,9759612,False,,43804031,vcf,4062953.roundup,slurm,,132112168.0,corral-repl,,"""6f2213741e7311e58439005056a51846""",20177668,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177627,"""BED-features1""",32.0,,23850515,1435591706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:28:48.665065,64892.0,17.0
2740,bed,,,2015-06-29 15:27:21.474439,slurm_normal,1435591738.0,0,1.0,main_w2_handler1,2359156,9759578,False,,45986197,vcf,4062956.roundup,slurm,,132112168.0,corral-repl,,"""53a58ae01e7311e58439005056a51846""",20177670,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177669,"""BED-features2""",32.0,,23850515,1435591722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:03.216567,64892.0,16.0
627747,bed,,,2015-06-29 15:27:44.504937,slurm_normal,1435591694.0,0,1.0,main_w1_handler0,2359156,9759593,False,,4313247,vcf,4062948.roundup,slurm,,132112168.0,corral-repl,,"""633f7f2e1e7311e58439005056a51846""",20177668,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177618,"""BED-features1""",32.0,,23850515,1435591687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:28:20.054067,64892.0,7.0
2740,bed,,,2015-06-29 15:28:30.562592,slurm_normal,1435591787.0,0,1.0,main_w1_handler2,2359156,9759633,False,,44672395,vcf,4062969.roundup,slurm,,132112168.0,corral-repl,,"""7dbc732a1e7311e58439005056a51846""",20177670,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177725,"""BED-features2""",32.0,,23850515,1435591770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:49.464708,64892.0,17.0
7171056,bed,,,2015-06-29 15:28:31.980693,slurm_normal,1435591823.0,0,1.0,main_w2_handler0,2359156,9759634,False,,44672542,vcf,4062978.roundup,slurm,,132112168.0,corral-repl,,"""7dbc732a1e7311e58439005056a51846""",20177672,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177726,"""BED-featuresA1""",32.0,,23850515,1435591804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:30:26.734539,64892.0,19.0
627747,bed,,,2015-06-29 15:28:29.344677,slurm_normal,1435591752.0,0,1.0,main_w1_handler0,2359156,9759632,False,,44660996,vcf,4062960.roundup,slurm,,132112168.0,corral-repl,,"""7dbc732a1e7311e58439005056a51846""",20177668,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177629,"""BED-features1""",32.0,,23850515,1435591735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:17.024911,64892.0,17.0
7171056,bed,,,2015-06-29 15:27:47.480167,slurm_normal,1435591760.0,0,1.0,main_w1_handler1,2359156,9759596,False,,4327857,vcf,4062965.roundup,slurm,,132112168.0,corral-repl,,"""633f7f2e1e7311e58439005056a51846""",20177672,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177688,"""BED-featuresA1""",32.0,,23850515,1435591753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:29:22.128254,64892.0,7.0
7171056,bed,,,2015-06-29 15:28:09.563792,slurm_normal,1435591810.0,0,1.0,main_w1_handler2,2359156,9759616,False,,43885763,vcf,4062977.roundup,slurm,,132112168.0,corral-repl,,"""6f2213741e7311e58439005056a51846""",20177672,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20177707,"""BED-featuresA1""",32.0,,23850515,1435591792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 15:30:13.367574,64892.0,18.0
2740,bed,,,2015-06-29 18:13:51.842996,slurm_normal,1435601817.0,0,1.0,main_w2_handler1,2359327,9760567,False,,4327710,vcf,4063811.roundup,slurm,,132112168.0,corral-repl,,"""93e4429c1e8a11e59259005056a51846""",20179269,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179325,"""BED-features2""",32.0,,23894062,1435601810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:17:08.280861,65173.0,7.0
627747,bed,,,2015-06-29 18:14:02.608685,slurm_normal,1435601711.0,0,1.0,main_w1_handler2,2359327,9760579,False,,4313247,vcf,4063783.roundup,slurm,,132112168.0,corral-repl,,"""9e37077a1e8a11e58e44005056a51846""",20179264,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179195,"""BED-features1""",32.0,,23894062,1435601703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:15:17.266149,65173.0,8.0
627747,bed,,,2015-06-29 18:13:19.215380,slurm_normal,1435601645.0,0,1.0,main_w1_handler2,2359327,9760520,False,,45937896,vcf,4063772.roundup,slurm,,132112168.0,corral-repl,,"""84b413101e8a11e58e44005056a51846""",20179264,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179193,"""BED-features1""",32.0,,23894062,1435601628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:14:07.899472,65173.0,17.0
627747,bed,,,2015-06-29 18:13:45.119324,slurm_normal,1435601675.0,0,1.0,main_w1_handler2,2359327,9760558,False,,4313247,vcf,4063778.roundup,slurm,,132112168.0,corral-repl,,"""93e4429c1e8a11e59259005056a51846""",20179264,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179195,"""BED-features1""",32.0,,23894062,1435601669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:14:36.755398,65173.0,6.0
7171056,bed,,,2015-06-29 18:13:29.029596,slurm_normal,1435601828.0,0,1.0,main_w1_handler0,2359327,9760534,False,,45986392,vcf,4063812.roundup,slurm,,132112168.0,corral-repl,,"""84b413101e8a11e58e44005056a51846""",20179274,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179294,"""BED-features8""",32.0,,23894062,1435601811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:17:13.093698,65173.0,17.0
2740,bed,,,2015-06-29 18:13:25.648764,slurm_normal,1435601775.0,0,1.0,main_w1_handler1,2359327,9760527,False,,45986197,vcf,4063796.roundup,slurm,,132112168.0,corral-repl,,"""84b413101e8a11e58e44005056a51846""",20179269,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179287,"""BED-features2""",32.0,,23894062,1435601756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:16:22.175005,65173.0,19.0
627747,bed,,,2015-06-29 18:12:36.455887,slurm_normal,1435601621.0,0,1.0,main_w2_handler1,2359327,9760498,False,,45937896,vcf,4063768.roundup,slurm,,132112168.0,corral-repl,,"""6a3eb15c1e8a11e59259005056a51846""",20179264,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179193,"""BED-features1""",32.0,,23894062,1435601604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:13:46.273189,65173.0,17.0
7171056,bed,,,2015-06-29 18:26:27.040787,slurm_normal,1435602742.0,0,1.0,main_w2_handler1,2359347,9760825,False,,4327857,vcf,4063955.roundup,slurm,,132112168.0,corral-repl,,"""4f6c54401e8c11e59259005056a51846""",20179630,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179730,"""BED-features8""",32.0,,23894062,1435602733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:32:25.701461,65173.0,9.0
2740,bed,,,2015-06-29 18:12:49.302666,slurm_normal,1435601796.0,0,1.0,main_w1_handler2,2359327,9760503,False,,45986197,vcf,4063803.roundup,slurm,,132112168.0,corral-repl,,"""6a3eb15c1e8a11e59259005056a51846""",20179269,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179265,"""BED-features2""",32.0,,23894062,1435601779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:16:40.266498,65173.0,17.0
7171056,bed,,,2015-06-29 18:12:59.173302,slurm_normal,1435601842.0,0,1.0,main_w1_handler0,2359327,9760508,False,,45986392,vcf,4063816.roundup,slurm,,132112168.0,corral-repl,,"""6a3eb15c1e8a11e59259005056a51846""",20179274,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179270,"""BED-features8""",32.0,,23894062,1435601824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:17:26.995438,65173.0,18.0
7171056,bed,,,2015-06-29 18:26:27.326371,slurm_normal,1435602833.0,0,1.0,main_w1_handler0,2359346,9760826,False,,14731303,vcf,4063978.roundup,slurm,,132112168.0,corral-repl,,"""52c2dd441e8c11e5b2ee005056a51846""",20179751,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179738,"""BED-features8""",32.0,,23894062,1435602824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:33:56.099674,65173.0,9.0
627747,bed,,,2015-06-29 18:26:16.351927,slurm_normal,1435602598.0,0,1.0,main_w2_handler1,2359346,9760809,False,,14729664,vcf,4063905.roundup,slurm,,132112168.0,corral-repl,,"""52c2dd441e8c11e5b2ee005056a51846""",20179720,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179574,"""BED-features1""",32.0,,23894062,1435602461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:30:00.676067,65173.0,137.0
7171056,bed,,,2015-06-29 18:25:14.187094,slurm_normal,1435602624.0,0,1.0,main_w2_handler1,2359347,9760778,False,,45986392,vcf,4063926.roundup,slurm,,132112168.0,corral-repl,,"""23200b8e1e8c11e59259005056a51846""",20179630,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179626,"""BED-features8""",32.0,,23894062,1435602606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:30:27.168192,65173.0,18.0
2740,bed,,,2015-06-29 18:25:07.516702,slurm_normal,1435602565.0,0,1.0,main_w1_handler2,2359347,9760773,False,,45986197,vcf,4063917.roundup,slurm,,132112168.0,corral-repl,,"""23200b8e1e8c11e59259005056a51846""",20179625,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179621,"""BED-features2""",32.0,,23894062,1435602545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:29:28.835920,65173.0,20.0
2740,bed,,,2015-06-29 18:26:19.840007,slurm_normal,1435602673.0,0,1.0,main_w1_handler0,2359347,9760814,False,,4327710,vcf,4063935.roundup,slurm,,132112168.0,corral-repl,,"""4f6c54401e8c11e59259005056a51846""",20179625,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179711,"""BED-features2""",32.0,,23894062,1435602666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:31:20.916562,65173.0,7.0
627747,bed,,,2015-06-29 18:26:10.177046,slurm_normal,1435602594.0,0,1.0,main_w1_handler1,2359347,9760804,False,,4313247,vcf,4063923.roundup,slurm,,132112168.0,corral-repl,,"""4f6c54401e8c11e59259005056a51846""",20179620,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179597,"""BED-features1""",32.0,,23894062,1435602584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:29:57.699629,65173.0,10.0
2740,bed,,,2015-06-29 18:27:02.479470,slurm_normal,1435602886.0,0,1.0,main_w2_handler0,2359346,9760873,False,,2039559,vcf,4063996.roundup,slurm,,132112168.0,corral-repl,,"""6c32a0701e8c11e5b2ee005056a51846""",20179736,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179813,"""BED-features2""",32.0,,23894062,1435602881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:34:49.197147,65173.0,5.0
627747,bed,,,2015-06-29 18:24:57.949325,slurm_normal,1435602528.0,0,1.0,main_w1_handler2,2359347,9760768,False,,45937896,vcf,4063912.roundup,slurm,,132112168.0,corral-repl,,"""23200b8e1e8c11e59259005056a51846""",20179620,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179596,"""BED-features1""",32.0,,23894062,1435602509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:28:50.558656,65173.0,19.0
2740,bed,,,2015-06-29 18:26:22.527597,slurm_normal,1435602733.0,0,1.0,main_w2_handler0,2359346,9760818,False,,14731132,vcf,4063951.roundup,slurm,,132112168.0,corral-repl,,"""52c2dd441e8c11e5b2ee005056a51846""",20179736,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179723,"""BED-features2""",32.0,,23894062,1435602726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:32:16.475056,65173.0,7.0
627747,bed,,,2015-06-29 18:26:57.397587,slurm_normal,1435602808.0,0,1.0,main_w1_handler1,2359346,9760866,False,,2036360,vcf,4063976.roundup,slurm,,132112168.0,corral-repl,,"""6c32a0701e8c11e5b2ee005056a51846""",20179720,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179576,"""BED-features1""",32.0,,23894062,1435602803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:33:32.557507,65173.0,5.0
7171056,bed,,,2015-06-29 18:27:07.317794,slurm_normal,1435602949.0,0,1.0,main_w1_handler1,2359346,9760879,False,,2039706,vcf,4064016.roundup,slurm,,132112168.0,corral-repl,,"""6c32a0701e8c11e5b2ee005056a51846""",20179751,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20179819,"""BED-features8""",32.0,,23894062,1435602943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 18:35:51.951162,65173.0,6.0
2740,bed,,,2015-06-29 19:29:08.867711,slurm_normal,1435606257.0,0,1.0,main_w2_handler0,2359408,9761534,False,,45986197,vcf,4064589.roundup,slurm,,132112168.0,corral-repl,,"""1a48876c1e9511e589e3005056a52a46""",20180836,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20180835,"""BED-features2""",32.0,,23894062,1435606236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:31:01.194953,65173.0,21.0
627747,bed,,,2015-06-29 19:29:06.657426,slurm_normal,1435606216.0,0,1.0,main_w1_handler0,2359408,9761532,False,,45937896,vcf,4064584.roundup,slurm,,132112168.0,corral-repl,,"""1a48876c1e9511e589e3005056a52a46""",20180834,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20180788,"""BED-features1""",32.0,,23894062,1435606196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:30:19.081019,65173.0,20.0
627747,bed,,,2015-06-29 19:29:27.867858,slurm_normal,1435606207.0,0,1.0,main_w2_handler1,2359408,9761554,False,,4313247,vcf,4064586.roundup,slurm,,132112168.0,corral-repl,,"""2796edf01e9511e589e3005056a52a46""",20180834,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20180789,"""BED-features1""",32.0,,23894062,1435606199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:30:11.696540,65173.0,8.0
7171056,bed,,,2015-06-29 19:47:17.018595,slurm_normal,1435607604.0,0,1.0,main_w1_handler1,2359434,9761812,False,,2039706,vcf,4064871.roundup,slurm,,132112168.0,corral-repl,,"""a18838f61e9711e5a11f005056a52a46""",20181134,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20181151,"""BED-features3""",32.0,,23894062,1435607583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:53:32.939648,65173.0,21.0
2740,bed,,,2015-06-29 19:40:34.810246,slurm_normal,1435606915.0,0,1.0,main_w1_handler0,2359408,9761674,False,,45986197,vcf,4064719.roundup,slurm,,132112168.0,corral-repl,,"""b1f6e6661e9611e596ee005056a52a46""",20180836,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20180992,"""BED-features2""",32.0,,23894062,1435606895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:41:59.585036,65173.0,20.0
627747,bed,,,2015-06-29 19:40:30.575821,slurm_normal,1435606871.0,0,1.0,main_w1_handler0,2359408,9761673,False,,45937896,vcf,4064712.roundup,slurm,,132112168.0,corral-repl,,"""b1f6e6661e9611e596ee005056a52a46""",20180834,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20180788,"""BED-features1""",32.0,,23894062,1435606851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-06-29 19:41:14.424221,65173.0,20.0
