chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName,parameters.scoreFileName.values,processor_count,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_10|regionsFile,regionsFiles_10|regionsFile_filetype,regionsFiles_11|regionsFile,regionsFiles_11|regionsFile_filetype,regionsFiles_12|regionsFile,regionsFiles_12|regionsFile_filetype,regionsFiles_13|regionsFile,regionsFiles_13|regionsFile_filetype,regionsFiles_14|regionsFile,regionsFiles_14|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,regionsFiles_5|regionsFile,regionsFiles_5|regionsFile_filetype,regionsFiles_6|regionsFile,regionsFiles_6|regionsFile_filetype,regionsFiles_7|regionsFile,regionsFiles_7|regionsFile_filetype,regionsFiles_8|regionsFile,regionsFiles_8|regionsFile_filetype,regionsFiles_9|regionsFile,regionsFiles_9|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-05 05:54:58.333067,slurm_normal,1459835732.0,0,1.0,main_w1_handler2,2657606,12340463,False,,6546094.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,False,TSS,,,,,,,,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24146300}]","""24146237,24146238""",,32.0,1930,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016893,4016893.0,,,,,,,,,,,,,,,,,,,,,bigwig,6395632.0,,,bigwig,,,,,,,,,,,,,,,bigwig,29181783,1459835716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-05 05:55:39.671704,54046.0,16.0
,,2016-04-05 16:04:36.573620,slurm_normal,1459872343.0,0,1.0,main_w2_handler1,2657536,12345134,False,,6550431.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,1000,1000,reference-point,False,center,,,,,,,,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24153448}, {""__index__"": 1, ""regionsFile"": 24153447}]","""24146075,24146076,24146077,24146078,24146112,24146114,24152736,24152737""",,32.0,1538,bed,,,,,,,,,,,6734.0,bed,,,,,,,,,,,,,,,,,,4016893,4016893.0,,,,,,,,,,,,,,,,,,,,,bigwig,6395632.0,,,bigwig,57654915.0,bigwig,15064774.0,bigwig,119831871.0,bigwig,120164940.0,bigwig,70569127.0,bigwig,70365037.0,bigwig,,,bigwig,29224450,1459872312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-05 16:05:48.151172,54046.0,31.0
,,2016-04-05 16:27:52.620286,slurm_normal,1459873727.0,0,1.0,main_w2_handler1,2657536,12345502,False,,6550807.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,1000,1000,reference-point,False,center,,,,,,,,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24153448}, {""__index__"": 1, ""regionsFile"": 24153447}]","""24146112,24146114,24152731,24152732,24152733,24152734,24152735""",,32.0,1538,bed,,,,,,,,,,,6734.0,bed,,,,,,,,,,,,,,,,,,119831871,119831871.0,,,,,,,,,,,,,,,,,,,,,bigwig,120164940.0,,,bigwig,237828103.0,bigwig,246424436.0,bigwig,236640887.0,bigwig,237586254.0,bigwig,236690491.0,bigwig,,,,,bigwig,29224450,1459873685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-05 16:28:50.350465,54046.0,42.0
,,2016-04-05 17:07:18.349977,slurm_normal,1459876083.0,0,1.0,main_w1_handler2,2657536,12345765,False,,6551148.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24154396}, {""__index__"": 1, ""regionsFile"": 24154406}]","""24146075,24146076,24152736,24152737""",,32.0,1735,bed,,,,,,,,,,,10607.0,bed,,,,,,,,,,,,,,,,,,4016893,4016893.0,,,,,,,,,,,,,,,,,,,,,bigwig,6395632.0,,,bigwig,70569127.0,bigwig,70365037.0,bigwig,,,,,,,,,,,bigwig,29224450,1459876052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-05 17:08:08.458108,54046.0,31.0
,,2016-04-05 17:40:54.867193,slurm_normal,1459878095.0,0,1.0,main_w1_handler2,2657536,12346055,False,,6551449.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,2000,1.0,1000,1000,yes,200,200,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24154396}, {""__index__"": 1, ""regionsFile"": 24154406}]","""24146075,24146076,24152736,24152737""",,32.0,1735,bed,,,,,,,,,,,10607.0,bed,,,,,,,,,,,,,,,,,,4016893,4016893.0,,,,,,,,,,,,,,,,,,,,,bigwig,6395632.0,,,bigwig,70569127.0,bigwig,70365037.0,bigwig,,,,,,,,,,,bigwig,29224450,1459878072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-05 17:41:37.744633,54046.0,23.0
,,2016-04-06 00:27:32.529274,slurm_normal,1459904640.0,0,1.0,main_w1_handler0,2593222,12349443,False,,6554386.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24104121}]","""24160791,24160792,24160793,24160794,24160795,24160796,24160797,24160798,24160799,24160800""",,32.0,82992,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429882363,429882363.0,115252967.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,446459209.0,,,bigwig,732585295.0,bigwig,453490880.0,bigwig,479151335.0,bigwig,442714036.0,bigwig,331708545.0,bigwig,191289915.0,bigwig,161061389.0,bigwig,bigwig,27390131,1459904488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-06 01:04:01.996124,40922.0,152.0
,,2016-04-02 03:09:48.319798,slurm_normal,1459578239.0,0,1.0,main_w2_handler0,1639242,12318973,False,,6525776.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,False,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24084704}]","""23944450,23965051,23967635,23967763,23967801,24072024,24073058""",,32.0,3621806,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696135917,696135917.0,,,,,,,,,,,,,,,,,,,,,bigwig,84864129.0,,,bigwig,767239902.0,bigwig,260057999.0,bigwig,1977065906.0,bigwig,116257219.0,bigwig,105516822.0,bigwig,,,,,bigwig,29083295,1459566610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 06:24:01.991328,31997.0,11629.0
,,2016-04-02 03:09:50.712453,slurm_normal,1459589030.0,0,1.0,main_w2_handler1,1639242,12318974,False,,6526085.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,False,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24084875}]","""23944450,23965051,23967635,23967763,23967801,24072024,24073058""",,32.0,3178506,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696135917,696135917.0,,,,,,,,,,,,,,,,,,,,,bigwig,84864129.0,,,bigwig,767239902.0,bigwig,260057999.0,bigwig,1977065906.0,bigwig,116257219.0,bigwig,105516822.0,bigwig,,,,,bigwig,29083295,1459578253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 09:23:54.151418,31997.0,10777.0
,,2016-04-02 03:09:53.986018,slurm_normal,1459603826.0,0,1.0,main_w1_handler0,1639242,12318975,False,,6526086.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,False,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24084926}]","""23944450,23965051,23967635,23967763,23967801,24072024,24073058""",,32.0,7879329,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696135917,696135917.0,,,,,,,,,,,,,,,,,,,,,bigwig,84864129.0,,,bigwig,767239902.0,bigwig,260057999.0,bigwig,1977065906.0,bigwig,116257219.0,bigwig,105516822.0,bigwig,,,,,bigwig,29083295,1459578253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 13:30:29.103303,31997.0,25573.0
,,2016-04-02 18:18:52.090358,slurm_normal,1459629711.0,0,1.0,main_w1_handler1,2605500,12321218,False,,6527925.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,3000,3000,reference-point,False,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24117429}]","""23434262,23436073,24117428""",,32.0,8512612,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305230365,305230365.0,,,,,,,,,,,,,,,,,,,,,bigwig,245780917.0,,,bigwig,582719393.0,bigwig,,,,,,,,,,,,,bigwig,28375977,1459621146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 20:41:55.571351,64236.0,8565.0
,,2016-04-02 21:08:06.075290,slurm_normal,1459631589.0,0,1.0,main_w1_handler2,2653345,12322242,False,,6528948.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,1500,0.0,,,no,,,1,True,False,yes,"[{""__index__"": 0, ""regionsFile"": 24118841}]","""24095819,24106012,24118889,24118890""",,32.0,534035,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730413782,730413782.0,,,,,,,,,,,,,,,,,,,,,bigwig,809201747.0,,,bigwig,635448287.0,bigwig,738385833.0,bigwig,,,,,,,,,,,bigwig,29062679,1459631297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 21:13:10.787697,72736.0,292.0
,,2016-04-02 21:53:52.178197,slurm_normal,1459639487.0,0,1.0,main_w2_handler1,2605500,12322522,False,,6529215.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,3000,3000,reference-point,False,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24117429}]","""23434262,23436073""",,32.0,8512612,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305230365,305230365.0,,,,,,,,,,,,,,,,,,,,,bigwig,245780917.0,,,bigwig,,,,,,,,,,,,,,,bigwig,28375977,1459634046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-02 23:24:49.031782,64236.0,5441.0
,,2016-04-02 17:59:48.530753,slurm_normal,1459651232.0,0,1.0,main_w1_handler1,1639242,12321114,False,,6527864.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1000,1000,reference-point,False,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24117251}]","""23928179,23944450,23965051,23967635,23967763,23967801,24072024,24073058""",,32.0,7879329,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105961752,105961752.0,,,,,,,,,,,,,,,,,,,,,bigwig,696135917.0,,,bigwig,84864129.0,bigwig,767239902.0,bigwig,260057999.0,bigwig,1977065906.0,bigwig,116257219.0,bigwig,105516822.0,bigwig,,,bigwig,28626146,1459620001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-03 02:40:34.690039,31997.0,31231.0
,,2016-04-03 10:20:05.018078,slurm_normal,1459678824.0,0,1.0,main_w1_handler0,2648527,12324619,False,,6531350.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,1000,1000,reference-point,False,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24122185}]","""24122162""",,32.0,1561,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107055720,107055720.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29387200,1459678814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-03 10:20:26.290876,81493.0,10.0
,,2016-04-08 17:36:29.197989,slurm_normal,1460137106.0,0,1.0,main_w2_handler0,2660120,12393373,False,,6589656.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2000,2000,reference-point,False,center,,,,,,,,1,False,False,yes,"[{""__index__"": 0, ""regionsFile"": 24218961}, {""__index__"": 1, ""regionsFile"": 24218958}]","""24174303,24184778,24184779,24184780,24184781,24184782,24184783,24184784,24184785,24184786,24184787,24184788,24184789,24184790,24184791,24184792,24184793,24184794,24184795,24184797""",,32.0,1538,bed,,,,,,,,,,,6734.0,bed,,,,,,,,,,,,,,,,,,95690494,95690494.0,101421499.0,bigwig,123431498.0,bigwig,125000933.0,bigwig,118897568.0,bigwig,125819820.0,bigwig,122760151.0,bigwig,117702449.0,bigwig,112993897.0,bigwig,111625010.0,bigwig,98246772.0,bigwig,bigwig,110602633.0,107159937.0,bigwig,bigwig,109525159.0,bigwig,104479003.0,bigwig,111237767.0,bigwig,123150792.0,bigwig,115688556.0,bigwig,113081785.0,bigwig,91206508.0,bigwig,bigwig,29415589,1460137008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 17:38:28.041048,54046.0,98.0
,,2016-04-08 04:17:58.363116,slurm_normal,1460089111.0,0,1.0,main_w1_handler0,2636453,12378396,False,,6577223.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24200527}]","""24200559""",,32.0,10767,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21606715,21606715.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29034656,1460089091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 04:18:36.383921,,20.0
,,2016-04-08 05:46:01.768632,slurm_normal,1460094392.0,0,1.0,main_w2_handler0,2636453,12379095,False,,6578375.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24200527}]","""24201396""",,32.0,10767,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29034656,1460094379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 05:46:35.968752,,13.0
,,2016-04-08 06:23:03.934472,slurm_normal,1460096617.0,0,1.0,main_w2_handler1,2662005,12379297,False,,6578749.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201567""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254628268,254628268.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1460096607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 06:23:40.112837,3720.0,10.0
,,2016-04-08 06:16:32.674857,slurm_normal,1460096258.0,0,1.0,main_w2_handler0,2662005,12379272,False,,6578692.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201499,24201510,24201558,24201567,24201575""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,103269141.0,,,bigwig,108126620.0,bigwig,254628268.0,bigwig,247283290.0,bigwig,,,,,,,,,bigwig,29491800,1460096230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 06:17:40.617100,3720.0,28.0
,,2016-04-08 06:58:04.886754,slurm_normal,1460098718.0,0,1.0,main_w2_handler1,2662005,12379481,False,,6579038.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,no,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201499,24201510,24201558,24201567,24201575,24201696,24201698""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,103269141.0,,,bigwig,108126620.0,bigwig,254628268.0,bigwig,247283290.0,bigwig,155899161.0,bigwig,292709989.0,bigwig,,,,,bigwig,29491800,1460098697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 06:58:39.580087,3720.0,21.0
,,2016-04-08 06:45:25.696246,slurm_normal,1460097959.0,0,1.0,main_w2_handler0,2662005,12379415,False,,6578956.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,200,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,1000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201499,24201510,24201558,24201567,24201575,24201696,24201698""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,103269141.0,,,bigwig,108126620.0,bigwig,254628268.0,bigwig,247283290.0,bigwig,155899161.0,bigwig,292709989.0,bigwig,,,,,bigwig,29491800,1460097944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 06:46:04.975218,3720.0,15.0
,,2016-04-08 07:20:32.027372,slurm_normal,1460100051.0,0,1.0,main_w1_handler1,2662005,12379657,False,,6579325.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24202146""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63491037,63491037.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1460100045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 07:20:56.929384,3720.0,6.0
,,2016-04-08 07:07:44.695686,slurm_normal,1460099429.0,0,1.0,main_w2_handler1,2662005,12379552,False,,6579150.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,1.0,2000,500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201499,24201510,24201558,24201567,24201575,24201696,24201698""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,103269141.0,,,bigwig,108126620.0,bigwig,254628268.0,bigwig,247283290.0,bigwig,155899161.0,bigwig,292709989.0,bigwig,,,,,bigwig,29491800,1460099278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 07:13:07.765603,3720.0,151.0
,,2016-04-08 07:10:02.203803,slurm_normal,1460099446.0,0,1.0,main_w1_handler0,2662005,12379562,False,,6579173.roundup,slurm,,132112168.0,corral-repl,,,,,,1,sum,50,,,False,,yes,False,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,1.0,2500,500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24201627}]","""24201499,24201510,24201558,24201567,24201575,24201696,24201698""",,32.0,18073,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,103269141.0,,,bigwig,108126620.0,bigwig,254628268.0,bigwig,247283290.0,bigwig,155899161.0,bigwig,292709989.0,bigwig,,,,,bigwig,29491800,1460099417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 07:10:49.097282,3720.0,29.0
,,2016-04-08 07:25:37.160826,slurm_normal,1460100399.0,0,1.0,main_w2_handler1,2662005,12379674,False,,6579371.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24202189}]","""24201567""",,32.0,50417,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254628268,254628268.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1460100379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 07:26:42.901913,3720.0,20.0
,,2016-04-08 07:17:22.993257,slurm_normal,1460105928.0,0,1.0,main_w1_handler1,2661080,12379626,False,,6579257.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,1.0,10000,10000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": 24183458}]","""24201890""",,32.0,5320849,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40315907,40315907.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29443495,1460099855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-08 08:58:53.611861,82047.0,6073.0
