beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds9,beds9_filetype,beds_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,names|beds_1|input,names|beds_1|input_filetype,names|beds_2|input,names|beds_2|input_filetype,names|beds_3|input,names|beds_3|input_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
36270.0,36270.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 15:51:44.158684,slurm_normal,1475164397.0,0,1.0,main_w3_handler1,2821524,13975550,False,,580354,bed,8194863.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6d33f4d825b85d'}]",no,"""""",32.0,,33079710.0,1475164385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 15:53:19.380256,77568.0,12.0
29801.0,29801.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 15:50:50.240826,slurm_normal,1475164365.0,0,1.0,main_w3_handler0,2821524,13975535,False,,580354,bed,8194856.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d796ee2bee19163'}]",no,"""""",32.0,,33079710.0,1475164355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 15:52:50.950329,77568.0,10.0
580354.0,580354.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 15:57:02.933407,slurm_normal,1475164718.0,0,1.0,main_w4_handler1,2821524,13975608,False,,29801,bed,8194926.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d796ee2bee19163'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",no,"""""",32.0,,33079710.0,1475164690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 15:58:42.470538,77568.0,28.0
29801.0,29801.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 15:55:59.131439,slurm_normal,1475164719.0,0,1.0,main_w3_handler0,2821524,13975597,False,,580354,bed,8194915.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d796ee2bee19163'}]",no,"""""",32.0,,33079710.0,1475164631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 15:58:42.234720,77568.0,88.0
36270.0,36270.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 16:07:46.993427,slurm_normal,1475165331.0,0,1.0,main_w3_handler0,2821524,13975781,False,,580354,bed,8195072.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6d33f4d825b85d'}]",no,"""""",32.0,,33079710.0,1475165317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 16:08:56.318152,77568.0,14.0
880222.0,880222.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 12:46:04.454829,slurm_normal,1475153507.0,0,1.0,main_w3_handler0,2568797,13973343,False,,229074,bed,8192563.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b596967975f7a15fa8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519ca7f944f06660f'}]",no,"""""",32.0,,33327022.0,1475153327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 12:51:50.916365,18687.0,180.0
1252428.0,1252428.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 14:08:27.781682,slurm_normal,1475158205.0,0,1.0,main_w4_handler0,2568797,13974273,False,,229074,bed,8193479.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b596967975f7a15fa8'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d918d3faf41e21f'}]",no,"""""",32.0,,33327022.0,1475158199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 14:10:07.568503,18687.0,6.0
580354.0,580354.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-29 15:29:22.709819,slurm_normal,1475163203.0,0,1.0,main_w4_handler0,2821524,13975235,False,,49017,bed,8194628.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53aa4c7aba85b8343'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3e0978b7689a34'}]",no,"""""",32.0,,33079710.0,1475163097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-29 15:33:26.711369,77568.0,106.0
162.0,162.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-06 06:36:40.928106,slurm_normal,1473143836.0,0,1.0,main_w3_handler0,2480912,13785433,False,,80644641,gff3,8007036.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5950550c3dc908b29'}]",no,"""""",32.0,,32289440.0,1473143814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-06 06:37:17.910880,71005.0,22.0
13848996.0,13848996.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-29 03:11:07.347665,slurm_normal,1472440290.0,0,1.0,main_w3_handler1,2804576,13738141,False,,1015661,vcf,7957457.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""true""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca81a894277ddb'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533ab49184e30d734'}]",no,"""""",32.0,,32412864.0,1472440285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-29 03:11:32.284394,81289.0,5.0
69443.0,69443.0,bed,90172.0,bed,25533.0,bed,193063.0,bed,249766.0,bed,13415.0,bed,85790.0,bed,133317.0,bed,,,bed,2016-08-31 06:48:49.760443,slurm_normal,1472626219.0,0,1.0,main_w3_handler1,2480912,13753007,False,,80644641,gff3,7973796.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557742baea6d2bef3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b552366c647520469e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56d1d2a467fee5fd9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fbf38ce6ca506563'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57cc9a3685124cfb5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e1a1cd97e7bf2941'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ae54851297ccad12'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55da6b286f901b5f6'}]",no,"""""",32.0,,30826324.0,1472626170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 06:50:21.670669,71005.0,49.0
25533.0,25533.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:14:24.250039,slurm_normal,1472627722.0,0,1.0,main_w3_handler1,2480912,13753163,False,,80644641,gff3,7973959.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d1d2a467fee5fd9'}]",no,"""""",32.0,,30826324.0,1472627700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:15:24.374592,71005.0,22.0
13415.0,13415.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:30:14.449280,slurm_normal,1472628679.0,0,1.0,main_w3_handler0,2480912,13753199,False,,80644641,gff3,7974031.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1a1cd97e7bf2941'}]",no,"""""",32.0,,30826324.0,1472628647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:31:22.121852,71005.0,32.0
90172.0,90172.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:12:37.222747,slurm_normal,1472627613.0,0,1.0,main_w4_handler1,2480912,13753158,False,,80644641,gff3,7973953.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552366c647520469e'}]",no,"""""",32.0,,30826324.0,1472627590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:13:36.260626,71005.0,23.0
249766.0,249766.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:18:43.836134,slurm_normal,1472627985.0,0,1.0,main_w4_handler1,2480912,13753174,False,,80644641,gff3,7973981.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cc9a3685124cfb5'}]",no,"""""",32.0,,30826324.0,1472627964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:19:47.108981,71005.0,21.0
69443.0,69443.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:08:54.141825,slurm_normal,1472627386.0,0,1.0,main_w4_handler1,2480912,13753140,False,,80644641,gff3,7973922.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557742baea6d2bef3'}]",no,"""""",32.0,,30826324.0,1472627367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:09:49.112229,71005.0,19.0
193063.0,193063.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:15:54.312511,slurm_normal,1472627822.0,0,1.0,main_w3_handler0,2480912,13753168,False,,80644641,gff3,7973974.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fbf38ce6ca506563'}]",no,"""""",32.0,,30826324.0,1472627802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:17:05.971301,71005.0,20.0
2032825.0,2032825.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-30 10:42:52.860424,slurm_normal,1472553869.0,0,1.0,main_w4_handler1,2557381,13747272,False,,2032825,bed,7967643.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e54606f6d37cb03e'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e54606f6d37cb03e'}]",no,"""""",32.0,,31872176.0,1472553861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-30 10:44:30.462459,76241.0,8.0
410580.0,410580.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-30 12:41:30.028437,slurm_normal,1472560925.0,0,1.0,main_w4_handler1,2557381,13747942,False,,3139321,bed,7968347.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58f59029a63a3042c'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe21fb78beab4f25'}]",no,"""""",32.0,,31872176.0,1472560913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-30 12:42:06.868567,76241.0,12.0
12001.0,12001.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-30 13:07:37.154707,slurm_normal,1472562513.0,0,1.0,main_w3_handler1,2557381,13748118,False,,12001,bed,7968552.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54e279def7bf6d505'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e279def7bf6d505'}]",no,"""""",32.0,,31872176.0,1472562485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-30 13:08:34.794874,76241.0,28.0
85790.0,85790.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:33:13.998510,slurm_normal,1472628845.0,0,1.0,main_w3_handler1,2480912,13753223,False,,80644641,gff3,7974056.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae54851297ccad12'}]",no,"""""",32.0,,30826324.0,1472628825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:34:06.513850,71005.0,20.0
133317.0,133317.0,bed,,,,,,,,,,,,,,,,,bed,2016-08-31 07:35:08.782169,slurm_normal,1472628959.0,0,1.0,main_w4_handler0,2480912,13753261,False,,80644641,gff3,7974074.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55da6b286f901b5f6'}]",no,"""""",32.0,,30826324.0,1472628941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-08-31 07:36:01.906213,71005.0,18.0
1172084406.0,1172084406.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-01 16:19:53.571692,slurm_normal,1472746958.0,0,1.0,main_w4_handler1,2269996,13763770,False,,27578,bed,7985041.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mycoGeni.len""","""true""","""mycoGeni""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51fcbc0425e9073d1'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525ca2d5a1f0d30a9'}]",no,"""-s""",32.0,,31781536.0,1472746820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-01 16:22:46.962664,62324.0,138.0
880222.0,880222.0,bed,30519882.0,bed,,,,,,,,,,,,,,,bed,2016-09-30 14:15:21.847771,slurm_normal,1475245004.0,0,1.0,main_w4_handler0,2568797,13982733,False,,227237,bed,8202110.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592b31ec498c14562'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519ca7f944f06660f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52aaa4d891a4b4a67'}]",no,"""""",32.0,,33327022.0,1475244989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-30 14:16:49.139443,18687.0,15.0
5029275.0,5029275.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-11 17:29:47.019451,slurm_normal,1484155888.0,0,1.0,main_w3_handler0,2947813,14742038,False,,4216692,bed,8906798.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 27894074}]",1,,"[{'src': 'hda', 'id': 27894072}]",no,"""""",32.0,,35320258.0,1484155799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-11 17:31:30.821803,97935.0,89.0
216.0,216.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-06 06:36:26.203951,slurm_normal,1473143817.0,0,1.0,main_w3_handler0,2480912,13785432,False,,80644641,gff3,8007035.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d05544381d8a705'}]",no,"""""",32.0,,32289440.0,1473143797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-06 06:36:58.407288,71005.0,20.0
186.0,186.0,bed,,,,,,,,,,,,,,,,,bed,2016-09-06 06:36:53.780110,slurm_normal,1473143842.0,0,1.0,main_w4_handler0,2480912,13785434,False,,80644641,gff3,8007037.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e332563ff51eda1c'}]",no,"""""",32.0,,32289440.0,1473143823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-09-06 06:37:23.615745,71005.0,19.0
2048010.0,2048010.0,bed,,,,,,,,,,,,,,,,,bed,2016-10-02 09:51:15.371139,slurm_normal,1475402050.0,0,1.0,main_w3_handler0,2839747,13990247,False,,14094,bed,8209700.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b551caaad2a1330ef1'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaa7db5501f19f78'}]",no,"""""",32.0,,33382196.0,1475402040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-02 09:54:11.541526,28702.0,10.0
1665893157.0,1665893157.0,bed,,,,,,,,,,,,,,,,,bed,2016-10-02 12:58:44.250097,slurm_normal,1475413561.0,0,1.0,main_w3_handler0,2805819,13990533,False,,1112128,gff3,8209987.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b514fc195b0fabcba0'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af13cda55df0d80b'}]",no,"""""",32.0,,31647279.0,1475413477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-02 13:06:03.424838,86640.0,84.0
1096297.0,1096297.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-11 19:45:30.525347,slurm_normal,1484163951.0,0,1.0,main_w4_handler1,2790904,14742976,False,,162064,bed,8907733.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 27895927}]",1,,"[{'src': 'hda', 'id': 27895905}]",no,"""""",32.0,,34639970.0,1484163944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-11 19:45:53.619496,88448.0,7.0
280902.0,280902.0,bed,,,,,,,,,,,,,,,,,bed,2016-10-02 23:44:02.614299,slurm_normal,1475451963.0,0,1.0,main_w3_handler1,2812267,13992893,False,,38938411,gff,8212223.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50b4fafa476ebe578'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5706e712d0d0104bd'}]",no,"""""",32.0,,32800264.0,1475451936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-02 23:46:11.882137,9477.0,27.0
,,,,,,,,,,,,,,,,,,,,2016-10-04 03:11:20.299522,slurm_normal,1475550751.0,0,1.0,main_w4_handler0,2809388,14001955,False,,460022,vcf,8220883.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""true""","""hg_g1k_v37""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b6c777ac51cca9b'}]",0,[],,yes,"""""",32.0,,31552815.0,1475550748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-04 03:12:33.833792,76784.0,3.0
,,,,,,,,,,,,,,,,,,,,2016-10-27 15:23:11.006226,slurm_normal,1477581834.0,0,1.0,main_w4_handler0,1245022,14192075,False,,3619912,bed,8404406.roundup,slurm,,132112168.0,42449619.0,bed,1336788.0,bed,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5545913a23b85df34'}]",0,"[{'__index__': 0, 'inputName': 'CommonSNPs', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5e90c39f076d7310f'}]}}, {'__index__': 1, 'inputName': 'DiseaseFunDO', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b50b743d99162e626e'}]}}]",,yes,"""""",32.0,,33635313.0,1477581806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-27 15:23:56.509811,29407.0,28.0
891503.0,891503.0,bed,,,,,,,,,,,,,,,,,bed,2016-10-28 13:38:32.247309,slurm_normal,1477662020.0,0,1.0,main_w4_handler1,2480912,14199904,False,,259889478,gff3,8411412.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e8d56d8baffa83'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58794f2732af6f830'}]",no,"""""",32.0,,33242966.0,1477661988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-28 13:40:26.662360,71005.0,32.0
,,,,,,,,,,,,,,,,,,,,2016-10-04 03:27:24.326437,slurm_normal,1475551709.0,0,1.0,main_w4_handler1,2809388,14001997,False,Job output deleted by user before job completed.,460022,vcf,8220925.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""true""","""hg_g1k_v37""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b6c777ac51cca9b'}]",0,[],,yes,"""""",32.0,,31552815.0,1475551706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-04 03:28:31.664342,76784.0,3.0
1278006.0,1278006.0,bed,,,,,,,,,,,,,,,,,bed,2016-10-29 09:01:38.845350,slurm_normal,1477731706.0,0,1.0,main_w3_handler1,2867414,14205037,False,,28221,bed,8416669.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fec0db72c29a6a'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6edd08b2641dfac'}]",no,"""""",32.0,,33897696.0,1477731702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-10-29 09:01:47.592554,93020.0,4.0
