create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addlast,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.orfml,parameters.out_format2,parameters.out_format3,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-18 14:44:23.993240,slurm_normal,1484750672.0,0.0,,1.0,main_w4_handler0,2134369,14800307,False,,1782,fasta,8962759.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27977781}]","""100""","""fasta""","""gff""",32.0,,34856510,1484750668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-18 14:44:34.913724,42991.0,4.0
2017-01-24 03:19:40.692619,slurm_normal,1485227989.0,0.0,,1.0,main_w4_handler1,1564580,14853785,False,,51323,fasta,9013958.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28057746}]","""100""","""fasta""","""gff""",32.0,,35525146,1485227985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-24 03:19:52.478747,23125.0,4.0
2017-01-30 07:44:54.996734,slurm_normal,1485762302.0,0.0,,1.0,main_w4_handler0,2973932,14902467,False,,1520,fasta,9058688.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28134438}]","""100""","""fasta""","""gff""",32.0,,35671430,1485762297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-01-30 07:45:03.658066,99071.0,5.0
2017-04-07 11:06:51.981342,slurm_normal,1491563271.0,0.0,,1.0,main_w3_handler1,3035068,15517814,False,,31235994,fasta,9644502.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""",,"[{'src': 'hda', 'id': 28800095}]","""100""","""fasta""","""gff""",32.0,,36809175,1491563263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-04-07 11:08:38.079859,93395.0,8.0
2017-03-09 10:24:33.725946,slurm_normal,1489055082.0,0.0,,1.0,main_w3_handler1,3025100,15251867,False,,48593,fasta,9398091.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28692496}]","""10""","""fasta""","""gff""",32.0,,36527486,1489055078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-03-09 10:24:44.211931,,4.0
2014-10-15 16:14:45.530114,rodeo_normal,1413389697.0,0.0,,1.0,main_w2_handler1,2086663,7986931,False,,31728,fasta,27032.rodeo,slurm,,16332532.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17239146,,"""100""","""fasta""","""gff""",2.0,,17624559,1413389693.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-10-15 16:15:00.369103,,4.0
2014-11-12 14:50:33.881358,rodeo_normal,1415803845.0,0.0,,1.0,main_w2_handler1,2114815,8150552,False,,8152317,fasta,1992127.roundup,slurm,,132112068.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17512826,,"""100""","""fasta""","""gff""",32.0,,18465434,1415803841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-11-12 14:50:47.849511,54361.0,4.0
2014-11-12 15:36:33.510392,rodeo_normal,1415806617.0,0.0,,1.0,main_w2_handler0,2114815,8150772,False,,139253306,fasta,1992347.roundup,slurm,,132112264.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17512825,,"""100""","""fasta""","""gff""",32.0,,18465434,1415806602.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-11-12 15:37:00.519327,54361.0,15.0
2014-11-13 14:24:06.164291,rodeo_normal,1415888654.0,0.0,,1.0,main_w1_handler1,2117315,8158960,False,,1918,fasta,2002501.roundup,slurm,,132112264.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17527287,,"""100""","""fasta""","""gff""",32.0,,18060956,1415888652.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-11-13 14:24:20.669974,13758.0,2.0
2014-10-27 13:55:39.601275,rodeo_normal,1414418152.0,0.0,,1.0,main_w1_handler0,2098297,8049189,False,,4161,fasta,81163.rodeo,slurm,,16332532.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17340532,,"""100""","""fasta""","""gff""",2.0,,17939309,1414418150.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-10-27 13:55:57.409405,,2.0
2014-12-05 01:03:55.264235,rodeo_normal,1417741453.0,0.0,,1.0,main_w2_handler1,2138720,8323444,False,,1604,fasta,425794.rodeo,slurm,,8059880.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17792107,,"""100""","""fasta""","""gff""",1.0,,19913499,1417741449.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-12-05 01:04:16.237906,,4.0
2015-02-04 17:47:38.513457,rodeo_normal,1423072083.0,0.0,,1.0,main_w1_handler0,2195131,8664325,False,,13463,fasta,2644958.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18412561,,"""100""","""fasta""","""embl""",32.0,,21003438,1423072081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-02-04 17:48:06.319212,59183.0,2.0
2014-12-14 21:25:33.090768,rodeo_normal,1418592350.0,0.0,,1.0,main_w2_handler1,2145423,8414461,False,,31302397,fasta,558494.rodeo,slurm,,16332532.0,corral-repl,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17940692,,"""70""","""fasta""","""embl""",2.0,,20054839,1418592343.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-12-14 21:25:57.588572,56975.0,7.0
2014-12-14 21:09:47.706822,rodeo_normal,1418591401.0,0.0,,1.0,main_w2_handler0,2145423,8414428,False,,31302397,fasta,558449.rodeo,slurm,,16332532.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17940692,,"""70""","""fasta""","""embl""",2.0,,20054839,1418591392.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2014-12-14 21:13:33.639859,56975.0,9.0
2015-02-19 21:24:32.357023,rodeo_normal,1424381084.0,0.0,,1.0,main_w1_handler1,2212607,8771028,False,,384470,fasta,2840024.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18579268,,"""50""","""fasta""","""gff""",32.0,,21346333,1424381082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2015-02-19 21:24:49.844369,,2.0
2017-04-17 22:03:35.353302,slurm_normal,1492466692.0,0.0,,1.0,main_w3_handler1,3041699,15609520,False,,1092468344,fasta,9728692.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29252610}]","""100""","""fasta""","""gff""",32.0,,36784006,1492466627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-04-17 22:04:55.921404,86414.0,65.0
2017-06-06 22:41:45.790380,slurm_normal,1496788929.0,0.0,,1.0,main_w4_handler0,3141672,16032727,False,,1717710,fasta,10123567.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29918593}]","""20""","""fasta""","""gff""",32.0,,38465792,1496788925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-06-06 22:42:15.354431,107156.0,4.0
2017-05-02 11:12:29.680978,slurm_normal,1493723564.0,0.0,,1.0,main_w4_handler0,3093852,15723807,False,,662,fasta,9834700.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29431339}]","""100""","""fasta""","""gff""",32.0,,37690944,1493723554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-05-02 11:12:46.463540,,10.0
2017-05-23 21:39:25.758358,slurm_normal,1495575588.0,0.0,,1.0,main_w4_handler1,3122470,15921531,False,,21843641,fasta,10019612.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29739567}]","""100""","""fasta""","""swiss""",32.0,,38139266,1495575581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-05-23 21:39:51.961635,106371.0,7.0
2017-07-21 08:08:00.106025,slurm_normal,1500624499.0,0.0,,1.0,main_w3_handler0,3192728,16382068,False,,50094465,fasta,10447149.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30512770}]","""100""","""fasta""","""gff""",32.0,,39303686,1500624489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-07-21 08:08:24.974473,,10.0
2017-07-26 04:33:45.150337,slurm_normal,1501043637.0,0.0,,1.0,main_w3_handler1,3195018,16420061,False,,277302,fasta,10485662.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30615017}]","""100""","""fasta""","""gff""",32.0,,39088578,1501043634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-07-26 04:34:01.031327,80465.0,3.0
2017-07-30 10:24:21.254562,slurm_normal,1501410303.0,0.0,,1.0,main_w3_handler0,3206649,16459324,False,,280997032,fasta,10527372.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30677433}]","""100""","""fasta""","""gff""",32.0,,39596126,1501410269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-07-30 10:25:06.758777,,34.0
2017-12-19 12:34:15.814956,slurm_normal,1513686880.0,0.0,,1.0,main_w4_handler0,3357768,17847500,False,,95651775,fasta,11921761,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33001719}]","""100""","""fasta""","""gff""",32.0,,42735135,1513686868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-12-19 12:34:45.370482,118057.0,12.0
2017-10-11 13:15:42.770781,slurm_normal,1507727767.0,0.0,,1.0,main_w3_handler1,3195018,17077936,False,,788428,fasta,11133792.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31649256}]","""100""","""fasta""","""gff""",32.0,,40872708,1507727763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-10-11 13:16:20.157326,80465.0,4.0
2017-10-11 13:05:03.569438,slurm_normal,1507727124.0,0.0,,1.0,main_w3_handler1,3195018,17077864,False,,657670,fasta,11133702.roundup,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31099764}]","""100""","""fasta""","""gff""",32.0,,40872708,1507727121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-10-11 13:06:38.022078,80465.0,3.0
2017-12-24 03:52:18.151091,slurm_normal,1514087546.0,0.0,,1.0,main_w3_handler0,3361071,17888378,False,,48593,fasta,11962060,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33059857}]","""100""","""fasta""","""gff""",32.0,,42140301,1514087542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-12-24 03:52:28.799978,116765.0,4.0
2017-11-27 05:02:49.726276,slurm_normal,1511758980.0,0.0,,1.0,main_w4_handler0,3333385,17598274,False,,226737,fasta,11657447,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32553082}]","""10""","""fasta""","""gff""",32.0,,41904677,1511758976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-11-27 05:03:03.124602,115898.0,4.0
2017-11-27 04:59:48.158551,slurm_normal,1511758797.0,0.0,,1.0,main_w3_handler0,3333385,17598267,False,,48593,fasta,11657435,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32553027}]","""100""","""fasta""","""gff""",32.0,,41904677,1511758793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-11-27 05:00:00.304538,115898.0,4.0
2017-12-07 21:01:59.111386,slurm_normal,1512680553.0,0.0,,1.0,main_w3_handler0,3354577,17740489,False,,201817723,fasta,11806743,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32756804}]","""100""","""fasta""","""gff""",32.0,,42483329,1512680530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2017-12-07 21:02:36.679495,118057.0,23.0
2018-02-10 01:28:31.026028,slurm_normal,1518226121.0,0.0,7680.0,1.0,main_w3_handler1,3410796,18334720,False,,333,fasta,12419079,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33782410}]","""100""","""fasta""","""gff""",32.0,,43555901,1518226119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2018-02-10 01:28:44.343599,120937.0,2.0
2018-02-14 16:48:15.622755,slurm_normal,1518626928.0,0.0,7680.0,1.0,main_w4_handler1,3383134,18384506,False,,104291572,fasta,12469515,slurm,,132112168.0,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33856729}]","""100""","""fasta""","""gff""",32.0,,43006889,1518626905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0,5.0.0,,2018-02-14 16:48:52.623757,,23.0
