chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.print_all,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-22 21:53:43.945843,slurm_normal,1453501287.0,0,,1.0,main_w2_handler1,2572496,11583783,False,,643900870,sam,5849478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/AgamP3.len""","""AgamP3""",23012370,,,"""-p""",32.0,,27670040.0,1453501200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-01-22 22:21:33.000733,33310.0,87.0
,,2016-01-22 21:53:25.093355,slurm_normal,1453503299.0,0,,1.0,main_w1_handler2,2572334,11583779,False,,3028308288,sam,5849588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",23012388,,,"""-p""",32.0,,27670040.0,1453502816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-01-22 22:55:03.617198,33310.0,483.0
,,2016-02-10 14:16:58.079789,slurm_normal,1455115076.0,0,,1.0,main_w2_handler1,2572634,11778092,False,,1939830733,sam,6030477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23280523,,,"""-p""",32.0,,28263839.0,1455114914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 14:38:01.007433,33310.0,162.0
,,2016-02-10 14:16:58.452886,slurm_normal,1455115340.0,0,,1.0,main_w2_handler1,2572634,11778093,False,,2078512883,sam,6030545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23280525,,,"""-p""",32.0,,28263839.0,1455115163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 14:42:28.392307,33310.0,177.0
,,2016-09-08 14:23:48.155562,slurm_normal,1473345220.0,0,,1.0,main_w3_handler0,2813912,13807109,False,,2949659978,sam,8027829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f64425f2b76298c'}]",,"""-p""",32.0,,32835378.0,1473344642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-09-08 14:33:41.159263,33310.0,578.0
,,2016-03-12 00:33:50.120040,slurm_normal,1457745323.0,0,,1.0,main_w2_handler0,2631020,12111997,False,,230935029,sam,6335511.roundup,slurm,,132112168.0,corral-repl,,"""0f7cb532e7ea11e5b90d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23805265,,,"""-p""",32.0,,28110459.0,1457745296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-03-12 01:15:25.217603,77870.0,27.0
,,2016-02-10 14:16:56.908139,slurm_normal,1455114551.0,0,,1.0,main_w2_handler1,2572634,11778088,False,,1389176361,sam,6030318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23280520,,,"""-p""",32.0,,28263839.0,1455114438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 14:29:19.525679,33310.0,113.0
,,2016-02-10 14:16:57.235825,slurm_normal,1455114579.0,0,,1.0,main_w1_handler2,2572634,11778089,False,,1568270451,sam,6030327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23280521,,,"""-p""",32.0,,28263839.0,1455114455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 14:29:42.685595,33310.0,124.0
,,2016-04-28 12:55:50.438587,slurm_normal,1461848621.0,0,,1.0,main_w2_handler1,2688008,12669809,False,,9163632716,sam,6870096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55662eeabd5d3ebbf'}]",,"""-p""",32.0,,29445865.0,1461848194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-04-28 13:03:41.953868,81993.0,427.0
,,2016-01-25 15:38:04.203388,slurm_normal,1453736634.0,0,,1.0,main_w1_handler0,2571362,11597537,False,,3132114184,sam,5862680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23033373,,,"""-p""",32.0,,27547253.0,1453736394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-01-25 15:43:58.046909,22483.0,240.0
,,2016-01-25 15:38:03.912386,slurm_normal,1453736653.0,0,,1.0,main_w2_handler1,2571362,11597536,False,,3793442039,sam,5862682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23033372,,,"""-p""",32.0,,27547253.0,1453736399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-01-25 15:44:18.226443,22483.0,254.0
,,2016-04-28 13:22:53.927789,slurm_normal,1461850415.0,0,,1.0,main_w2_handler1,2651597,12670110,False,,9826655259,sam,6870607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a1a4366f2f1a016'}]",,"""-p""",32.0,,29445865.0,1461849821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-04-28 13:33:38.096097,81993.0,594.0
,,2016-04-28 13:22:53.455146,slurm_normal,1461850397.0,0,,1.0,main_w1_handler0,2651597,12670109,False,,9175222569,sam,6870592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ee4f4e9b1fc0a03'}]",,"""-p""",32.0,,29445865.0,1461849800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-04-28 13:33:20.704878,81993.0,597.0
,,2016-04-28 13:22:52.171159,slurm_normal,1461850410.0,0,,1.0,main_w2_handler1,2651597,12670107,False,,8955974266,sam,6870603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5511c40d7e1353585'}]",,"""-p""",32.0,,29445865.0,1461849819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-04-28 13:33:33.438522,81993.0,591.0
,,2016-02-11 20:24:07.537274,slurm_normal,1455223256.0,0,,1.0,main_w2_handler0,2595795,11795114,False,,294052843,sam,6049007.roundup,slurm,,132112168.0,corral-repl,,"""660755c8d0fd11e5b616005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302722,,,"""-p""",32.0,,28265435.0,1455223223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 20:41:00.060456,32285.0,33.0
,,2016-02-11 20:19:22.784229,slurm_normal,1455223479.0,0,,1.0,main_w1_handler1,2595419,11794891,False,,338387624,sam,6049067.roundup,slurm,,132112168.0,corral-repl,,"""bcdfd45cd0fc11e582f0005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302734,,,"""-p""",32.0,,28265435.0,1455223418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 20:44:41.410539,32285.0,61.0
,,2016-02-11 21:27:05.630271,slurm_normal,1455226083.0,0,,1.0,main_w1_handler2,2596757,11795518,False,,258055240,sam,6049706.roundup,slurm,,132112168.0,corral-repl,,"""323d5770d10611e58dbe005056a52a46""","""/galaxy-repl/localdata/chrom/237.len""","""237""",23302682,,,"""-p""",32.0,,28275316.0,1455226055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:28:05.254830,54097.0,28.0
,,2016-02-11 21:27:06.941239,slurm_normal,1455226092.0,0,,1.0,main_w1_handler2,2596757,11795520,False,,351902664,sam,6049708.roundup,slurm,,132112168.0,corral-repl,,"""323d5770d10611e58dbe005056a52a46""","""/galaxy-repl/localdata/chrom/237.len""","""237""",23302650,,,"""-p""",32.0,,28275316.0,1455226057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:28:16.789677,54097.0,35.0
,,2016-02-11 20:12:54.262706,slurm_normal,1455225922.0,0,,1.0,main_w2_handler1,2595468,11794769,False,,688648300,sam,6049646.roundup,slurm,,132112168.0,corral-repl,,"""d4eed94ad0fb11e5adc7005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302752,,,"""-p""",32.0,,28265435.0,1455225869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:25:26.325543,32285.0,53.0
,,2016-02-11 21:31:03.547696,slurm_normal,1455226311.0,0,,1.0,main_w2_handler1,2596753,11795537,False,,100140422,sam,6049771.roundup,slurm,,132112168.0,corral-repl,,"""c0703300d10611e5af24005056a51846""","""/galaxy-repl/localdata/chrom/237.len""","""237""",23302815,,,"""-p""",32.0,,28275316.0,1455226297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:31:55.650412,54097.0,14.0
,,2016-02-11 20:24:06.511322,slurm_normal,1455225944.0,0,,1.0,main_w1_handler0,2595795,11795112,False,,1106592663,sam,6049647.roundup,slurm,,132112168.0,corral-repl,,"""660755c8d0fd11e5b616005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302714,,,"""-p""",32.0,,28265435.0,1455225872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:25:45.335998,32285.0,72.0
,,2016-02-11 21:31:04.287900,slurm_normal,1455226315.0,0,,1.0,main_w2_handler0,2596753,11795539,False,,234150545,sam,6049769.roundup,slurm,,132112168.0,corral-repl,,"""c0703300d10611e5af24005056a51846""","""/galaxy-repl/localdata/chrom/237.len""","""237""",23302775,,,"""-p""",32.0,,28275316.0,1455226288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:31:57.257623,54097.0,27.0
,,2016-02-11 20:10:04.084225,slurm_normal,1455227780.0,0,,1.0,main_w2_handler0,2595775,11794706,False,,287857064,sam,6050099.roundup,slurm,,132112168.0,corral-repl,,"""6ee8cba6d0fb11e592e1005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302821,,,"""-p""",32.0,,28265435.0,1455227761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:56:23.523845,32285.0,19.0
,,2016-02-11 20:10:02.931221,slurm_normal,1455227744.0,0,,1.0,main_w2_handler0,2595775,11794703,False,,312865922,sam,6050085.roundup,slurm,,132112168.0,corral-repl,,"""6ee8cba6d0fb11e592e1005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302812,,,"""-p""",32.0,,28265435.0,1455227721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:55:47.461374,32285.0,23.0
,,2016-01-27 12:01:56.003700,slurm_normal,1453896142.0,0,,1.0,main_w2_handler0,2565628,11613914,False,,4404415,sam,5878545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23055339,,,"""-p""",32.0,,27817563.0,1453896132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-01-27 12:02:28.133386,76827.0,10.0
,,2016-02-10 16:06:36.179627,slurm_normal,1455120810.0,0,,1.0,main_w1_handler0,2572634,11779511,False,,1568274235,sam,6031961.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23282427,,,"""-p""",32.0,,28265768.0,1455120589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 16:13:38.830749,33310.0,221.0
,,2016-02-10 16:06:35.085972,slurm_normal,1455120707.0,0,,1.0,main_w1_handler1,2572634,11779510,False,,1389180584,sam,6031945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23282426,,,"""-p""",32.0,,28265768.0,1455120514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 16:11:52.246405,33310.0,193.0
,,2016-02-10 16:06:37.192717,slurm_normal,1455121644.0,0,,1.0,main_w2_handler0,2572634,11779513,False,,1768208805,sam,6032076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23282428,,,"""-p""",32.0,,28265768.0,1455121247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 16:27:33.144432,33310.0,397.0
,,2016-02-12 15:32:07.657641,slurm_normal,1455291201.0,0,,1.0,main_w2_handler1,2597937,11811056,False,,258055240,sam,6058182.roundup,slurm,,132112168.0,corral-repl,,"""c6784da4d19d11e58373005056a52a46""","""/galaxy-repl/localdata/chrom/237.len""","""237""",23322277,,,"""-p""",32.0,,28275316.0,1455291171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-12 15:33:27.080460,54097.0,30.0
,,2016-02-10 16:06:38.469072,slurm_normal,1455121859.0,0,,1.0,main_w1_handler0,2572634,11779514,False,,1939834922,sam,6032103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23282429,,,"""-p""",32.0,,28265768.0,1455121479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 16:31:06.329512,33310.0,380.0
,,2016-02-10 16:06:39.951625,slurm_normal,1455121881.0,0,,1.0,main_w2_handler1,2572634,11779516,False,,2078515892,sam,6032119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23282430,,,"""-p""",32.0,,28265768.0,1455121512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 16:31:31.255015,33310.0,369.0
,,2016-02-10 17:43:41.309688,slurm_normal,1455129001.0,0,,1.0,main_w1_handler2,2572634,11780388,False,,1745112067,sam,6033137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284069,,,"""-p""",32.0,,28265768.0,1455128829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 18:30:08.371717,33310.0,172.0
,,2016-02-10 17:43:43.295001,slurm_normal,1455129091.0,0,,1.0,main_w1_handler0,2572634,11780389,False,,1968713021,sam,6033144.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284070,,,"""-p""",32.0,,28265768.0,1455128917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 18:31:38.355967,33310.0,174.0
,,2016-02-10 17:43:40.191319,slurm_normal,1455129012.0,0,,1.0,main_w2_handler0,2572634,11780387,False,,1546169876,sam,6033141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284068,,,"""-p""",32.0,,28265768.0,1455128862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 18:30:24.404836,33310.0,150.0
,,2016-02-10 17:43:46.656703,slurm_normal,1455132750.0,0,,1.0,main_w1_handler2,2572634,11780391,False,,2313508188,sam,6034086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284072,,,"""-p""",32.0,,28265768.0,1455132561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 19:32:37.282494,33310.0,189.0
,,2016-02-10 17:43:45.462914,slurm_normal,1455132626.0,0,,1.0,main_w1_handler0,2572634,11780390,False,,2158969998,sam,6034061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284071,,,"""-p""",32.0,,28265768.0,1455132452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 19:30:29.340352,33310.0,174.0
,,2016-02-10 21:43:16.390112,slurm_normal,1455140660.0,0,,1.0,main_w1_handler2,2595419,11782580,False,,582561997,sam,6036659.roundup,slurm,,132112168.0,corral-repl,,"""4a9ec442d03f11e5b88c005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23282351,,,"""-p""",32.0,,28265435.0,1455140623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 21:44:25.231614,32285.0,37.0
,,2016-02-10 21:48:04.204666,slurm_normal,1455142834.0,0,,1.0,main_w2_handler1,2595468,11782628,False,,1266890824,sam,6037201.roundup,slurm,,132112168.0,corral-repl,,"""f62d1304d03f11e59e92005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23286703,,,"""-p""",32.0,,28265435.0,1455142751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 22:20:36.663991,32285.0,83.0
,,2016-02-10 21:48:05.684744,slurm_normal,1455142731.0,0,,1.0,main_w2_handler0,2595468,11782630,False,,486634058,sam,6037187.roundup,slurm,,132112168.0,corral-repl,,"""f62d1304d03f11e59e92005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23286738,,,"""-p""",32.0,,28265435.0,1455142697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 22:18:59.149669,32285.0,34.0
,,2016-02-10 21:49:20.278362,slurm_normal,1455143874.0,0,,1.0,main_w2_handler0,2595775,11782652,False,,533887082,sam,6037473.roundup,slurm,,132112168.0,corral-repl,,"""23b3d98ed04011e5b88c005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23286965,,,"""-p""",32.0,,28265435.0,1455143755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 22:38:00.151727,32285.0,119.0
,,2016-02-10 21:50:51.879787,slurm_normal,1455149340.0,0,,1.0,main_w1_handler1,2595795,11782682,False,,488133009,sam,6038731.roundup,slurm,,132112168.0,corral-repl,,"""57ed050ed04011e58cf2005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23287214,,,"""-p""",32.0,,28265435.0,1455149313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 00:09:02.393299,32285.0,27.0
,,2016-02-10 21:50:48.407351,slurm_normal,1455147849.0,0,,1.0,main_w2_handler0,2595795,11782680,False,,1976532628,sam,6038605.roundup,slurm,,132112168.0,corral-repl,,"""57ed050ed04011e58cf2005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23287197,,,"""-p""",32.0,,28265435.0,1455147758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 23:44:12.927546,32285.0,91.0
,,2016-02-10 21:49:21.245301,slurm_normal,1455147626.0,0,,1.0,main_w2_handler0,2595775,11782654,False,,484008771,sam,6038576.roundup,slurm,,132112168.0,corral-repl,,"""23b3d98ed04011e5b88c005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23286979,,,"""-p""",32.0,,28265435.0,1455147598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-10 23:40:28.764188,32285.0,28.0
,,2016-02-11 09:11:49.676119,slurm_normal,1455183218.0,0,,1.0,main_w2_handler0,2572634,11785250,False,,1745083879,sam,6040640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291040,,,"""-p""",32.0,,28265768.0,1455183017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 09:33:42.803737,33310.0,201.0
,,2016-02-11 09:11:47.759430,slurm_normal,1455183209.0,0,,1.0,main_w2_handler1,2572634,11785249,False,,1545929252,sam,6040641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291039,,,"""-p""",32.0,,28265768.0,1455183020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 09:33:32.129136,33310.0,189.0
,,2016-02-11 09:11:51.722732,slurm_normal,1455183214.0,0,,1.0,main_w2_handler1,2572634,11785251,False,,1968676489,sam,6040650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291041,,,"""-p""",32.0,,28265768.0,1455183082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 09:33:37.488898,33310.0,132.0
,,2016-02-11 09:11:53.826918,slurm_normal,1455184114.0,0,,1.0,main_w2_handler1,2572634,11785253,False,,2313475377,sam,6040707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291043,,,"""-p""",32.0,,28265768.0,1455183961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 09:48:37.969708,33310.0,153.0
,,2016-02-11 09:11:53.127753,slurm_normal,1455184016.0,0,,1.0,main_w2_handler0,2572634,11785252,False,,2158935417,sam,6040702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291042,,,"""-p""",32.0,,28265768.0,1455183878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 09:46:59.900915,33310.0,138.0
,,2016-02-11 10:02:32.398725,slurm_normal,1455187387.0,0,,1.0,main_w1_handler2,2596226,11785501,False,,2308521654,sam,6041039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23291380,,,"""-p""",32.0,,28265768.0,1455187162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 10:43:09.225433,33310.0,225.0
,,2016-02-11 11:48:14.024367,slurm_normal,1455191677.0,0,,1.0,main_w2_handler0,2586206,11788844,False,,4603237816,sam,6042038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156598,,,"""-p""",32.0,,27991475.0,1455191323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 11:54:41.282069,77753.0,354.0
,,2016-02-11 13:39:27.700384,slurm_normal,1455199741.0,0,,1.0,main_w2_handler0,2596465,11791901,False,,855652278,sam,6043956.roundup,slurm,,132112168.0,corral-repl,,"""dbf012a4d0c411e5ab28005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23298669,,,"""-p""",32.0,,28288139.0,1455199675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 14:09:46.486323,76827.0,66.0
,,2016-02-11 20:12:57.549234,slurm_normal,1455225986.0,0,,1.0,main_w1_handler1,2595468,11794772,False,,291759033,sam,6049676.roundup,slurm,,132112168.0,corral-repl,,"""d4eed94ad0fb11e5adc7005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302759,,,"""-p""",32.0,,28265435.0,1455225963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 21:26:31.183895,32285.0,23.0
,,2016-02-11 20:19:23.862046,slurm_normal,1455223442.0,0,,1.0,main_w1_handler2,2595419,11794893,False,,313983066,sam,6049065.roundup,slurm,,132112168.0,corral-repl,,"""bcdfd45cd0fc11e582f0005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23302739,,,"""-p""",32.0,,28265435.0,1455223408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-11 20:44:09.854410,32285.0,34.0
,,2016-02-14 15:26:24.834595,slurm_normal,1455463653.0,0,,1.0,main_w1_handler1,2545544,11821085,False,,209015554,sam,6070416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23335591,,,"""-p""",32.0,,26938847.0,1455463623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2016-02-14 15:27:34.612971,,30.0
