create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.minlen,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-04 16:53:27.963827,slurm_normal,1454604842.0,0.0,,1.0,main_w1_handler2,2533738,11711617,False,,194486,fasta,5969462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23187446,,"""6""","""gff""",32.0,,26704482,1454604835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-04 16:54:09.891372,,7.0
2016-02-04 16:55:16.022311,slurm_normal,1454604962.0,0.0,,1.0,main_w2_handler0,2533738,11711640,False,,194486,fasta,5969487.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23187446,,"""8""","""gff""",32.0,,26704482,1454604956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-04 16:56:08.554266,,6.0
2016-02-04 16:57:28.897207,slurm_normal,1454605097.0,0.0,,1.0,main_w2_handler0,2533738,11711665,False,,194486,fasta,5969510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23187446,,"""10""","""gff""",32.0,,26704482,1454605091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-04 16:58:29.288073,,6.0
2016-02-05 15:56:45.094171,slurm_normal,1454687854.0,0.0,,1.0,main_w1_handler0,2533738,11723179,False,,990361,fasta,5979464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201600,,"""8""","""gff""",32.0,,26704482,1454687846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 15:57:42.587458,,8.0
2016-02-05 00:23:23.030460,slurm_normal,1454631959.0,0.0,,1.0,main_w2_handler1,2533738,11714621,False,,415484,fasta,5972409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23192088,,"""4""","""gff""",32.0,,26704482,1454631838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 00:26:04.989556,,121.0
2016-02-05 14:41:27.410831,slurm_normal,1454683322.0,0.0,,1.0,main_w1_handler2,2533738,11721465,False,,413106,fasta,5978120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201218,,"""10""","""gff""",32.0,,26704482,1454683318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:42:12.227313,,4.0
2016-02-05 14:49:56.139088,slurm_normal,1454683863.0,0.0,,1.0,main_w1_handler1,2533738,11721623,False,,990361,fasta,5978248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201600,,"""6""","""gff""",32.0,,26704482,1454683854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:51:10.048070,,9.0
2016-02-05 14:39:52.031625,slurm_normal,1454683232.0,0.0,,1.0,main_w1_handler1,2533738,11721395,False,,413106,fasta,5978094.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201218,,"""4""","""gff""",32.0,,26704482,1454683226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:40:37.550869,,6.0
2016-02-05 14:40:08.005327,slurm_normal,1454683267.0,0.0,,1.0,main_w1_handler0,2533738,11721410,False,,413106,fasta,5978106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201218,,"""6""","""gff""",32.0,,26704482,1454683260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:41:15.448119,,7.0
2016-02-05 14:49:46.032349,slurm_normal,1454683835.0,0.0,,1.0,main_w2_handler1,2533738,11721622,False,,990361,fasta,5978242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201600,,"""4""","""gff""",32.0,,26704482,1454683823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:50:39.986895,,12.0
2016-02-05 14:50:05.449629,slurm_normal,1454683889.0,0.0,,1.0,main_w1_handler1,2533738,11721625,False,,990361,fasta,5978253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201600,,"""8""","""gff""",32.0,,26704482,1454683882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:51:35.060720,,7.0
2016-02-05 14:50:19.839593,slurm_normal,1454683929.0,0.0,,1.0,main_w1_handler1,2533738,11721627,False,,990361,fasta,5978262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23201600,,"""10""","""gff""",32.0,,26704482,1454683912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-02-05 14:52:15.168033,,17.0
2016-01-05 22:34:59.547038,slurm_normal,1452033338.0,0.0,,1.0,main_w1_handler2,2533738,11387589,False,,21151,fasta,5658191.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752328,,"""6""","""gff""",32.0,,26704482,1452033321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:35:43.126492,,17.0
2016-01-05 22:36:06.308401,slurm_normal,1452033394.0,0.0,,1.0,main_w1_handler0,2533738,11387599,False,,26954,fasta,5658207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752333,,"""6""","""gff""",32.0,,26704482,1452033388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:36:36.096071,,6.0
2016-01-05 22:35:26.737644,slurm_normal,1452033361.0,0.0,,1.0,main_w1_handler2,2533738,11387594,False,,155145,fasta,5658200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752330,,"""6""","""gff""",32.0,,26704482,1452033357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:36:03.400260,,4.0
2016-01-05 22:33:39.955820,slurm_normal,1452033252.0,0.0,,1.0,main_w2_handler0,2533738,11387581,False,,155145,fasta,5658173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752330,,"""6""","""excel""",32.0,,26704482,1452033247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:34:16.440352,,5.0
2016-01-05 22:32:14.243240,slurm_normal,1452033170.0,0.0,,1.0,main_w2_handler1,2533738,11387569,False,,21151,fasta,5658141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752328,,"""6""","""excel""",32.0,,26704482,1452033165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:32:53.481476,,5.0
2016-01-05 22:35:38.207319,slurm_normal,1452033373.0,0.0,,1.0,main_w1_handler2,2533738,11387597,False,,125469,fasta,5658202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752332,,"""6""","""gff""",32.0,,26704482,1452033369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:36:17.282925,,4.0
2016-01-05 22:36:16.030845,slurm_normal,1452033411.0,0.0,,1.0,main_w1_handler2,2533738,11387601,False,,144250,fasta,5658213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752334,,"""6""","""gff""",32.0,,26704482,1452033407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:36:53.903214,,4.0
2016-01-05 23:19:57.175272,slurm_normal,1452036028.0,0.0,,1.0,main_w1_handler2,2533738,11387907,False,,20083,fasta,5658882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752881,,"""6""","""gff""",32.0,,26704482,1452036019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:20:31.508285,,9.0
2016-01-05 22:36:29.302203,slurm_normal,1452033427.0,0.0,,1.0,main_w1_handler1,2533738,11387603,False,,119365,fasta,5658216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22752335,,"""6""","""gff""",32.0,,26704482,1452033423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 22:37:08.953058,,4.0
2016-01-05 23:32:29.801349,slurm_normal,1452036815.0,0.0,,1.0,main_w1_handler0,2533738,11388009,False,,132015,fasta,5658986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753004,,"""6""","""gff""",32.0,,26704482,1452036810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:33:36.560260,,5.0
2016-01-05 23:32:05.234146,slurm_normal,1452036755.0,0.0,,1.0,main_w1_handler0,2533738,11388006,False,,115224,fasta,5658972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753002,,"""6""","""gff""",32.0,,26704482,1452036751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:32:36.385414,,4.0
2016-01-05 23:32:13.837821,slurm_normal,1452036789.0,0.0,,1.0,main_w1_handler2,2533738,11388007,False,,25360,fasta,5658979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753003,,"""6""","""gff""",32.0,,26704482,1452036785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:33:11.911352,,4.0
2016-01-05 23:31:46.399964,slurm_normal,1452036736.0,0.0,,1.0,main_w1_handler2,2533738,11387998,False,,20083,fasta,5658969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753000,,"""6""","""gff""",32.0,,26704482,1452036730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:32:19.798206,,6.0
2016-01-05 23:31:57.553684,slurm_normal,1452036773.0,0.0,,1.0,main_w1_handler2,2533738,11387999,False,,142395,fasta,5658974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753001,,"""6""","""gff""",32.0,,26704482,1452036765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:32:54.450793,,8.0
2016-01-05 23:32:42.775575,slurm_normal,1452036801.0,0.0,,1.0,main_w1_handler2,2533738,11388011,False,,109357,fasta,5658984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753005,,"""6""","""gff""",32.0,,26704482,1452036796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:33:24.828983,,5.0
2016-01-05 23:30:20.388790,slurm_normal,1452036655.0,0.0,,1.0,main_w2_handler0,2533738,11387987,False,,109357,fasta,5658959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22753005,,"""6""","""gff""",32.0,,26704482,1452036651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-05 23:30:59.098924,,4.0
2016-01-12 14:14:53.375569,slurm_normal,1452608122.0,0.0,,1.0,main_w1_handler2,2539154,11476271,False,,1197203,fasta,5739827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22863289,,"""6""","""excel""",32.0,,26821035,1452608116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-12 14:15:26.535569,,6.0
2016-01-12 14:20:14.796184,slurm_normal,1452608448.0,0.0,,1.0,main_w1_handler0,2539154,11476306,False,,1197203,fasta,5739944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22863289,,"""6""","""gff""",32.0,,26821035,1452608442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-12 14:20:56.704519,,6.0
2016-01-15 20:13:38.704590,slurm_normal,1452888859.0,0.0,,1.0,main_w1_handler2,2533738,11521455,False,,1404575,fasta,5786842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22923493,,"""6""","""gff""",32.0,,26704482,1452888849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-15 20:14:25.442065,,10.0
2016-01-15 20:13:22.141857,slurm_normal,1452888827.0,0.0,,1.0,main_w1_handler0,2533738,11521430,False,,1385926,fasta,5786830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22923490,,"""6""","""gff""",32.0,,26704482,1452888819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,5.0.0,,2016-01-15 20:13:54.139254,,8.0
