create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,nameOrCount,nameOrCount_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cluster,parameters.cutoff,parameters.dbkey,parameters.fasta|__identifier__,parameters.hard,parameters.large,parameters.method,parameters.nameOrCount|__identifier__,parameters.precision,parameters.splitby.__current_case__,parameters.splitby.classic,parameters.splitby.fasta.values,parameters.splitby.matrix.__current_case__,parameters.splitby.matrix.dist.values,parameters.splitby.matrix.format,parameters.splitby.matrix.nameOrCount.values,parameters.splitby.nameOrCount.values,parameters.splitby.splitmethod,parameters.splitby.taxlevel,parameters.splitby.taxonomy.values,parameters.taxonomy|__identifier__,processor_count,runner_name,session_id,splitby|dist,splitby|dist_filetype,splitby|nameOrCount,splitby|nameOrCount_filetype,start_epoch,state,swaptotal,taxonomy,taxonomy_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-01 09:56:00.449547,slurm_normal,1509530313.0,0,117463248.0,mothur.align,,1.0,main_w3_handler0,3302099,17283846,False,,11345144,slurm,,132112168.0,439305.0,mothur.count_table,corral-repl,,"""dbaffb22beea11e7853a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 31999304}]",,,,,"[{'src': 'hda', 'id': 31999305}]",fasta,6,"[{'src': 'hda', 'id': 31999303}]",,32.0,,,,,,,1509530279.0,ok,1023996.0,1138772.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 09:58:41.289455,72172,34.0
2017-11-01 09:05:53.227633,slurm_normal,1509527222.0,0,126213034.0,mothur.align,,1.0,main_w4_handler0,3302101,17283505,False,,11344787,slurm,,132112168.0,472413.0,mothur.count_table,corral-repl,,"""d904bd7ebee311e78f91005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 31998746}]",,,,,"[{'src': 'hda', 'id': 31998747}]",fasta,6,"[{'src': 'hda', 'id': 31998745}]",,32.0,,,,,,,1509527197.0,ok,1023996.0,1215543.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 09:07:11.131289,72172,25.0
2017-11-01 11:10:11.808817,slurm_normal,1509534675.0,0,119454509.0,mothur.align,,1.0,main_w3_handler1,3302094,17284292,False,,11345712,slurm,,132112168.0,446751.0,mothur.count_table,corral-repl,,"""3610ffc6bef511e7853a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000142}]",,,,,"[{'src': 'hda', 'id': 32000143}]",fasta,6,"[{'src': 'hda', 'id': 32000139}]",,32.0,,,,,,,1509534647.0,ok,1023996.0,1155562.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 11:11:18.307701,72172,28.0
2017-11-01 11:09:06.562902,slurm_normal,1509534592.0,0,26815.0,fasta,,1.0,main_w3_handler1,3306806,17284287,False,,11345706,slurm,,132112168.0,3595.0,mothur.count_table,corral-repl,,"""0f30b9b4bef511e7a493005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000131}]",,,,,"[{'src': 'hda', 'id': 32000132}]",fasta,6,"[{'src': 'hda', 'id': 32000130}]",,32.0,,,,,,,1509534585.0,ok,1023996.0,9312.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 11:09:54.213865,72172,7.0
2017-11-01 11:11:14.463076,slurm_normal,1509534832.0,0,89873273.0,mothur.align,,1.0,main_w4_handler1,3302097,17284298,False,,11345725,slurm,,132112168.0,336506.0,mothur.count_table,corral-repl,,"""5df156eebef511e7853a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000168}]",,,,,"[{'src': 'hda', 'id': 32000169}]",fasta,6,"[{'src': 'hda', 'id': 32000167}]",,32.0,,,,,,,1509534810.0,ok,1023996.0,871490.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 11:14:06.643461,72172,22.0
2017-11-01 11:51:09.395383,slurm_normal,1509538278.0,0,1194705.0,fasta,,1.0,main_w4_handler0,3306882,17284660,False,,11346214,slurm,,132112168.0,115127.0,mothur.count_table,corral-repl,,"""f14fa922befa11e7b775005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000927}]",,,,,"[{'src': 'hda', 'id': 32000928}]",fasta,6,"[{'src': 'hda', 'id': 32000926}]",,32.0,,,,,,,1509538272.0,ok,1023996.0,298352.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 12:11:20.303249,72172,6.0
2017-11-01 11:50:19.467743,slurm_normal,1509539923.0,0,2647369.0,fasta,,1.0,main_w3_handler0,3306883,17284656,False,,11346475,slurm,,132112168.0,230644.0,mothur.count_table,corral-repl,,"""ca1a0046befa11e78f9e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000899}]",,,,,"[{'src': 'hda', 'id': 32000900}]",fasta,6,"[{'src': 'hda', 'id': 32000898}]",,32.0,,,,,,,1509539912.0,ok,1023996.0,595434.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 12:38:46.652599,72172,11.0
2017-11-01 11:49:18.925846,slurm_normal,1509541079.0,0,3219311.0,fasta,,1.0,main_w3_handler1,3306884,17284651,False,,11346551,slurm,,132112168.0,283315.0,mothur.count_table,corral-repl,,"""ad633832befa11e7806a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32000890}]",,,,,"[{'src': 'hda', 'id': 32000891}]",fasta,6,"[{'src': 'hda', 'id': 32000889}]",,32.0,,,,,,,1509541065.0,ok,1023996.0,728580.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-01 12:58:01.201859,72172,14.0
2017-11-02 08:03:39.399728,slurm_normal,1509610322.0,0,15588806.0,fasta,,1.0,main_w3_handler1,3307905,17295525,False,,11357859,slurm,,132112168.0,1944865.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32018520}]",,,,,"[{'src': 'hda', 'id': 32018521}]",fasta,4,"[{'src': 'hda', 'id': 32018522}]",,32.0,,41627267.0,,,,,1509609873.0,ok,1023996.0,3686630.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-02 08:12:14.052199,36706,449.0
2017-11-04 14:51:57.996051,slurm_normal,1509807155.0,0,1086699.0,fasta,,1.0,main_w4_handler1,3310785,17327456,False,,11389011,slurm,,132112168.0,219234.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32064781}]",,,,,"[{'src': 'hda', 'id': 32064782}]",fasta,4,"[{'src': 'hda', 'id': 32064783}]",,32.0,,40381825.0,,,,,1509807137.0,ok,1023996.0,378519.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-04 14:52:41.524536,94887,18.0
2017-11-08 02:09:36.379620,slurm_normal,1510109512.0,0,33091583.0,fasta,,1.0,main_w3_handler0,3308920,17376270,False,,11437128,slurm,,132112168.0,3952354.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32141177}]",,,,,"[{'src': 'hda', 'id': 32141178}]",fasta,4,"[{'src': 'hda', 'id': 32141179}]",,32.0,,41628482.0,,,,,1510107034.0,ok,1023996.0,7406345.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-08 02:52:05.766671,110821,2478.0
2017-11-09 12:25:13.491293,slurm_normal,1510230336.0,0,108868.0,fasta,,1.0,main_w3_handler1,3318049,17395678,False,,11457629,slurm,,132112168.0,11667.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32191142}]",,,,,"[{'src': 'hda', 'id': 32191143}]",fasta,3,"[{'src': 'hda', 'id': 32192659}]",,32.0,,41878332.0,,,,,1510230331.0,ok,1023996.0,37012.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-09 12:25:40.070389,112972,5.0
2017-11-09 21:53:53.127939,slurm_normal,1510264978.0,0,16865895.0,fasta,,1.0,main_w4_handler0,3315882,17403746,False,,11465114,slurm,,132112168.0,2158884.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32141700}]",,,,,"[{'src': 'hda', 'id': 32141701}]",fasta,4,"[{'src': 'hda', 'id': 32141699}]",,32.0,,40487806.0,,,,,1510264453.0,ok,1023996.0,3996401.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-09 22:03:00.975373,110860,525.0
2017-11-10 13:00:04.912471,slurm_normal,1510318875.0,0,5109756.0,fasta,,1.0,main_w3_handler0,3304261,17409614,False,,11471477,slurm,,132112168.0,405021.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32229316}]",,,,,"[{'src': 'hda', 'id': 32229317}]",fasta,3,"[{'src': 'hda', 'id': 32229432}]",,32.0,,41624007.0,,,,,1510318807.0,ok,1023996.0,1291568.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-10 13:01:16.608134,114736,68.0
2017-11-10 15:23:28.713195,slurm_normal,1510327495.0,0,5109756.0,fasta,,1.0,main_w4_handler1,3318049,17411279,False,,11473136,slurm,,132112168.0,405022.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32232251}]",,,,,"[{'src': 'hda', 'id': 32232252}]",fasta,3,"[{'src': 'hda', 'id': 32232316}]",,32.0,,41889938.0,,,,,1510327418.0,ok,1023996.0,1291769.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-10 15:24:57.392616,112972,77.0
2017-11-13 06:51:10.567591,slurm_normal,1510556200.0,0,13655578.0,mothur.align,,1.0,main_w3_handler0,3320025,17433910,False,,11491973,slurm,,132112168.0,36244.0,mothur.count_table,corral-repl,,"""06ac51f6c83f11e78a8e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32275386}]",,,,,"[{'src': 'hda', 'id': 32275387}]",fasta,6,"[{'src': 'hda', 'id': 32275385}]",,32.0,,,,,,,1510556194.0,ok,1023996.0,114445.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-13 06:56:46.179556,72172,6.0
2017-11-14 15:16:38.529743,slurm_normal,1510672611.0,0,300305.0,mothur.align,,1.0,main_w4_handler1,3323166,17454625,False,,11512313,slurm,,132112168.0,373.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32309347}]",,,,,"[{'src': 'hda', 'id': 32309348}]",fasta,4,"[{'src': 'hda', 'id': 32309346}]",,32.0,,41960222.0,,,,,1510672606.0,ok,1023996.0,767.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-14 15:16:56.950406,74066,5.0
2017-11-14 15:45:54.685919,slurm_normal,1510674398.0,0,1101115.0,mothur.align,,1.0,main_w4_handler0,3323166,17455084,False,,11512844,slurm,,132112168.0,1297.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32310223}]",,,,,"[{'src': 'hda', 'id': 32310224}]",fasta,4,"[{'src': 'hda', 'id': 32310222}]",,32.0,,41960222.0,,,,,1510674394.0,ok,1023996.0,3111.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-14 15:47:00.372425,74066,4.0
2017-11-15 13:36:49.695977,slurm_normal,1510754002.0,0,278986426.0,mothur.align,,1.0,main_w3_handler1,3307116,17469565,False,,11526780,slurm,,132112168.0,287048.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""3_2.fastq""","""true""","""false""","""average""","""3_2.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317395}]",,,,,"[{'src': 'hda', 'id': 32317396}]",fasta,3,"[{'src': 'hda', 'id': 32319791}]","""3_2.fastq""",32.0,,41551881.0,,,,,1510753248.0,ok,1023996.0,885203.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:53:30.714939,50169,754.0
2017-11-15 13:36:49.998082,slurm_normal,1510753232.0,0,180835350.0,mothur.align,,1.0,main_w4_handler1,3307116,17469566,False,,11526754,slurm,,132112168.0,185712.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""3_1.fastq""","""true""","""false""","""average""","""3_1.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317398}]",,,,,"[{'src': 'hda', 'id': 32317399}]",fasta,3,"[{'src': 'hda', 'id': 32319797}]","""3_1.fastq""",32.0,,41551881.0,,,,,1510753018.0,ok,1023996.0,573009.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:40:35.630722,50169,214.0
2017-11-15 13:36:50.751582,slurm_normal,1510753464.0,0,186541333.0,mothur.align,,1.0,main_w4_handler0,3307116,17469568,False,,11526781,slurm,,132112168.0,191712.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""2_1.fastq""","""true""","""false""","""average""","""2_1.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317404}]",,,,,"[{'src': 'hda', 'id': 32317405}]",fasta,3,"[{'src': 'hda', 'id': 32319808}]","""2_1.fastq""",32.0,,41551881.0,,,,,1510753251.0,ok,1023996.0,590917.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:44:30.411129,50169,213.0
2017-11-15 13:36:50.328073,slurm_normal,1510753654.0,0,261318274.0,mothur.align,,1.0,main_w4_handler1,3307116,17469567,False,,11526755,slurm,,132112168.0,268874.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""2_2.fastq""","""true""","""false""","""average""","""2_2.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317401}]",,,,,"[{'src': 'hda', 'id': 32317402}]",fasta,3,"[{'src': 'hda', 'id': 32319803}]","""2_2.fastq""",32.0,,41551881.0,,,,,1510753025.0,ok,1023996.0,829828.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:47:35.455428,50169,629.0
2017-11-15 13:36:49.337299,slurm_normal,1510753224.0,0,171225491.0,mothur.align,,1.0,main_w3_handler1,3307116,17469564,False,,11526758,slurm,,132112168.0,175845.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""4_1.fastq""","""true""","""false""","""average""","""4_1.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317391}]",,,,,"[{'src': 'hda', 'id': 32317393}]",fasta,3,"[{'src': 'hda', 'id': 32319787}]","""4_1.fastq""",32.0,,41551881.0,,,,,1510753041.0,ok,1023996.0,542518.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:40:35.132847,50169,183.0
2017-11-15 13:36:51.271215,slurm_normal,1510754200.0,0,277535088.0,mothur.align,,1.0,main_w3_handler1,3307116,17469569,False,,11526797,slurm,,132112168.0,285695.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""1_2.fastq""","""true""","""false""","""average""","""1_2.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317407}]",,,,,"[{'src': 'hda', 'id': 32317408}]",fasta,3,"[{'src': 'hda', 'id': 32319812}]","""1_2.fastq""",32.0,,41551881.0,,,,,1510753493.0,ok,1023996.0,880259.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:56:45.833434,50169,707.0
2017-11-15 13:36:48.910771,slurm_normal,1510753673.0,0,261919076.0,mothur.align,,1.0,main_w4_handler0,3307116,17469562,False,,11526761,slurm,,132112168.0,269659.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""4_2.fastq""","""true""","""false""","""average""","""4_2.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317387}]",,,,,"[{'src': 'hda', 'id': 32317388}]",fasta,3,"[{'src': 'hda', 'id': 32319783}]","""4_2.fastq""",32.0,,41551881.0,,,,,1510753052.0,ok,1023996.0,831264.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:48:05.498285,50169,621.0
2017-11-15 13:36:51.765833,slurm_normal,1510753855.0,0,175980398.0,mothur.align,,1.0,main_w3_handler1,3307116,17469570,False,,11526811,slurm,,132112168.0,180763.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""","""1_1.fastq""","""true""","""false""","""average""","""1_1.fastq""","""100""",2,false,"[{'src': 'hda', 'id': 32317410}]",,,,,"[{'src': 'hda', 'id': 32317411}]",fasta,3,"[{'src': 'hda', 'id': 32319816}]","""1_1.fastq""",32.0,,41551881.0,,,,,1510753675.0,ok,1023996.0,557010.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-15 13:51:01.889549,50169,180.0
2017-11-16 08:32:36.925772,slurm_normal,1510822228.0,0,15588806.0,fasta,,1.0,main_w4_handler0,3307905,17478788,False,,11536343,slurm,,132112168.0,1944865.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.25""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32018520}]",,,,,"[{'src': 'hda', 'id': 32018521}]",fasta,4,"[{'src': 'hda', 'id': 32018522}]",,32.0,,42030428.0,,,,,1510821181.0,ok,1023996.0,3686630.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-16 08:50:36.236907,36706,1047.0
2017-11-16 12:20:23.656002,slurm_normal,1510835067.0,0,7323757.0,fasta,,1.0,main_w4_handler0,3318340,17480988,False,,11538938,slurm,,132112168.0,653433.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32351210}]",,,,,"[{'src': 'hda', 'id': 32351211}]",fasta,4,"[{'src': 'hda', 'id': 32351209}]",,32.0,,41242785.0,,,,,1510834845.0,ok,1023996.0,2044059.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-16 12:24:46.865795,113500,222.0
2018-03-06 13:25:52.006209,slurm_normal,1520342780.0,0,1082900.0,fasta,7680.0,1.0,main_w4_handler1,3443094,18623593,False,,12719942,slurm,,132112168.0,218458.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 34238286}]",,,,,"[{'src': 'hda', 'id': 34238287}]",fasta,4,"[{'src': 'hda', 'id': 34238288}]",,32.0,,44368180.0,,,,,1520342760.0,ok,1023996.0,377025.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2018-03-06 13:26:22.300097,122824,20.0
2017-11-18 13:18:54.050228,slurm_normal,1511011169.0,0,1082900.0,fasta,,1.0,main_w4_handler0,3329759,17502242,False,,11562382,slurm,,132112168.0,218458.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32387610}]",,,,,"[{'src': 'hda', 'id': 32387611}]",fasta,4,"[{'src': 'hda', 'id': 32387612}]",,32.0,,42083511.0,,,,,1511011150.0,ok,1023996.0,377090.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-18 13:19:35.770614,113498,19.0
2017-11-20 11:30:21.252051,slurm_normal,1511177659.0,0,76531768.0,mothur.align,,1.0,main_w4_handler0,3331903,17517246,False,,11576953,slurm,,132112168.0,493793.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32415640}]",,,,,"[{'src': 'hda', 'id': 32415642}]",fasta,4,"[{'src': 'hda', 'id': 32416045}]",,32.0,,42061428.0,,,,,1511177425.0,ok,1023996.0,829835.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-20 11:34:21.758368,113971,234.0
2017-11-20 11:30:26.069077,slurm_normal,1511177664.0,0,76464419.0,mothur.align,,1.0,main_w3_handler1,3331905,17517249,False,,11576956,slurm,,132112168.0,493366.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32415626}]",,,,,"[{'src': 'hda', 'id': 32415627}]",fasta,4,"[{'src': 'hda', 'id': 32416036}]",,32.0,,42008651.0,,,,,1511177433.0,ok,1023996.0,828995.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-20 11:34:26.822244,116299,231.0
2017-11-20 11:31:03.121154,slurm_normal,1511177487.0,0,1101918.0,fasta,,1.0,main_w3_handler1,3332070,17517251,False,,11576957,slurm,,132112168.0,227553.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.15""","""?""",,"""true""","""false""","""average""",,"""100""",2,false,"[{'src': 'hda', 'id': 32416198}]",,,,,"[{'src': 'hda', 'id': 32416199}]",fasta,4,"[{'src': 'hda', 'id': 32416197}]",,32.0,,42008653.0,,,,,1511177467.0,ok,1023996.0,383769.0,mothur.seq.taxonomy,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,1.36.1.0,,2017-11-20 11:31:30.214262,116300,20.0
