chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.header,parameters.inputA.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-31 13:05:55.000603,slurm_normal,1477919217.0,0,1.0,3137162640,tabular,main_w3_handler0,2692204,14215648,False,,371529,bed,8426089.roundup,slurm,,132112168.0,corral-repl,,,0,b,3000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53ce2018aff4dfc15'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512f33486440b70f9'}]","""false""","""false""",32.0,,32710320.0,1477919159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-31 13:07:00.716062,72450.0,58.0
,,2016-10-05 14:26:11.483014,slurm_normal,1475677812.0,0,1.0,584,gg,main_w3_handler1,2841702,14012650,False,,2169230439,bed,8231015.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,125,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58dcd395abdf9f97e'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59a779dd2e19857bb'}]","""false""","""true""",32.0,,33125447.0,1475677675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-05 14:30:16.213705,84687.0,137.0
,,2016-10-06 14:23:39.847405,slurm_normal,1475764118.0,0,1.0,584,gg,main_w4_handler1,2841702,14020661,False,,2837822276,bed,8238663.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,125,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58dcd395abdf9f97e'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5295ebb4a31907823'}]","""false""","""true""",32.0,,33427827.0,1475763849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-06 14:28:46.841182,84687.0,269.0
,,2016-10-10 22:58:47.918834,slurm_normal,1476140475.0,0,1.0,3095694146,tabular,main_w4_handler1,2755162,14049041,False,,165416,bed,8266715.roundup,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5baf57780fcb2d83a'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506343e65366389f9'}]","""false""","""false""",32.0,,33559382.0,1476140406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-10 23:01:21.953490,74111.0,69.0
,,2016-10-06 21:39:36.232560,slurm_normal,1475790163.0,0,1.0,584,gg,main_w3_handler1,2841702,14024502,False,,2326691720,bed,8242624.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,125,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58dcd395abdf9f97e'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c21f5489ac7cc3cd'}]","""false""","""true""",32.0,,33427827.0,1475790019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-06 21:42:45.096382,84687.0,144.0
,,2017-03-20 22:09:50.181625,slurm_normal,1490047832.0,0,1.0,1971,gg,main_w4_handler1,2799745,15348187,False,,612,bed,9487655.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849345}]","""false""","""false""",32.0,,36734298.0,1490047828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 22:11:53.909993,88896.0,4.0
,,2017-03-20 22:21:40.569118,slurm_normal,1490048620.0,0,1.0,1971,gg,main_w3_handler0,2799745,15348262,False,,334,bed,9487725.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849462}]","""false""","""false""",32.0,,36734298.0,1490048611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 22:23:44.293866,88896.0,9.0
,,2017-03-20 23:16:43.743533,slurm_normal,1490051839.0,0,1.0,1971,gg,main_w3_handler1,2799745,15348494,False,,110,bed,9487995.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849792}]","""false""","""false""",32.0,,36734298.0,1490051826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:21.955536,88896.0,13.0
,,2017-03-20 23:16:44.265726,slurm_normal,1490051818.0,0,1.0,1971,gg,main_w3_handler0,2799745,15348495,False,,2682936,bed,9487989.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849793}]","""false""","""false""",32.0,,36734298.0,1490051807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:01.630438,88896.0,11.0
,,2017-03-20 23:16:42.593465,slurm_normal,1490051811.0,0,1.0,1971,gg,main_w3_handler1,2799745,15348492,False,,55,bed,9487988.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849790}]","""false""","""false""",32.0,,36734298.0,1490051807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:16:53.814696,88896.0,4.0
,,2017-03-20 23:16:45.680087,slurm_normal,1490051829.0,0,1.0,1971,gg,main_w4_handler0,2799745,15348497,False,,56,bed,9487994.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849795}]","""false""","""false""",32.0,,36734298.0,1490051825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:11.507839,88896.0,4.0
,,2017-03-20 23:16:46.440148,slurm_normal,1490051816.0,0,1.0,1971,gg,main_w3_handler0,2799745,15348498,False,,56,bed,9487990.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849796}]","""false""","""false""",32.0,,36734298.0,1490051812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:16:58.387286,88896.0,4.0
,,2017-03-20 23:16:40.417499,slurm_normal,1490051808.0,0,1.0,1971,gg,main_w3_handler0,2799745,15348489,False,,56,bed,9487986.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849787}]","""false""","""false""",32.0,,36734298.0,1490051804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:16:51.338935,88896.0,4.0
,,2017-03-20 23:16:44.849167,slurm_normal,1490051869.0,0,1.0,1971,gg,main_w4_handler0,2799745,15348496,False,,56,bed,9487992.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849794}]","""false""","""false""",32.0,,36734298.0,1490051818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:53.332701,88896.0,51.0
,,2017-03-20 23:16:42.127431,slurm_normal,1490051818.0,0,1.0,1971,gg,main_w4_handler1,2799745,15348491,False,,55,bed,9487991.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849789}]","""false""","""false""",32.0,,36734298.0,1490051815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:00.665118,88896.0,3.0
,,2017-03-20 23:16:41.742539,slurm_normal,1490051817.0,0,1.0,1971,gg,main_w3_handler0,2799745,15348490,False,,106,bed,9487987.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849788}]","""false""","""false""",32.0,,36734298.0,1490051807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:01.471969,88896.0,10.0
,,2017-03-20 23:16:43.192957,slurm_normal,1490051826.0,0,1.0,1971,gg,main_w3_handler1,2799745,15348493,False,,55,bed,9487993.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849791}]","""false""","""false""",32.0,,36734298.0,1490051822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:17:10.019178,88896.0,4.0
,,2017-03-20 23:26:41.575312,slurm_normal,1490052433.0,0,1.0,1971,gg,main_w4_handler1,2799745,15348526,False,,58,bed,9488046.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28849837}]","""false""","""false""",32.0,,36734298.0,1490052430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-20 23:27:14.487327,88896.0,3.0
,,2016-10-08 04:47:42.770812,slurm_normal,1475902122.0,0,1.0,66344789,bedgraph,main_w4_handler1,2830954,14034391,False,,582214,bed,8251942.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594cb24b49588845b'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd95cb69e099ec53'}]","""true""","""false""",32.0,,32088976.0,1475902111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-08 04:48:44.112488,67966.0,11.0
,,2016-11-06 16:50:46.557507,slurm_normal,1478451079.0,0,1.0,3137162640,tabular,main_w3_handler0,2878200,14265082,False,,48920,bed,8473491.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54be08fd736ef1f56'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5965dd704707be962'}]","""false""","""false""",32.0,,33969650.0,1478451049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-06 16:51:22.906013,72450.0,30.0
,,2016-11-06 15:21:13.998701,slurm_normal,1478446538.0,0,1.0,3137162640,tabular,main_w4_handler0,2878200,14264573,False,,201035,bed,8473045.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54be08fd736ef1f56'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58f4600992a6d4947'}]","""false""","""false""",32.0,,33969650.0,1478446519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-06 15:35:40.699345,72450.0,19.0
,,2016-10-10 22:44:31.222648,slurm_normal,1476140173.0,0,1.0,3095694146,tabular,main_w4_handler0,2755162,14048984,False,,453530,bed,8266694.roundup,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5baf57780fcb2d83a'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5158f261e577a1059'}]","""false""","""false""",32.0,,33559382.0,1476140149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-10-10 22:56:17.088333,74111.0,24.0
,,2017-01-13 09:58:42.524394,slurm_normal,1484301530.0,0,1.0,1971,gg,main_w3_handler0,2952241,14757130,False,,72099,bed,8921639.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27888580}]","""false""","[{'src': 'hda', 'id': 27882729}]","""false""","""false""",32.0,,35345483.0,1484301527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-13 09:58:52.363262,88896.0,3.0
,,2017-01-13 10:45:29.374227,slurm_normal,1484304339.0,0,1.0,1971,gg,main_w3_handler1,2952241,14757549,False,,72099,bed,8921924.roundup,slurm,,132111800.0,corral-repl,,,0,b,25000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27888580}]","""false""","[{'src': 'hda', 'id': 27882729}]","""false""","""false""",32.0,,35345483.0,1484304334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-13 10:45:42.807070,88896.0,5.0
,,2017-03-21 09:11:21.853175,slurm_normal,1490087507.0,0,1.0,1971,gg,main_w4_handler0,2799745,15351342,False,,110,bed,9490724.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28854740}]","""false""","""false""",32.0,,36746649.0,1490087502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-21 09:11:50.788660,88896.0,5.0
,,2016-11-09 09:01:04.083598,slurm_normal,1478682113.0,0,1.0,3137162640,tabular,main_w3_handler0,2887211,14293003,False,,191927,bed,8501368.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0d86849838cab85'}]","""false""","""false""",32.0,,32710320.0,1478682066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:01:54.991006,72450.0,47.0
,,2016-11-09 08:39:32.524636,slurm_normal,1478681804.0,0,1.0,3137162640,tabular,main_w4_handler1,2887211,14292777,False,,785286,bed,8501304.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecfc263b3268646c'}]","""false""","""false""",32.0,,32710320.0,1478681693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 08:56:49.326846,72450.0,111.0
,,2016-11-09 09:47:11.139270,slurm_normal,1478684846.0,0,1.0,3137162640,tabular,main_w4_handler1,2887211,14293318,False,,13175822,bed,8501673.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b517b2d5e7c24100b8'}]","""false""","""false""",32.0,,32710320.0,1478684834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:47:28.714157,72450.0,12.0
,,2016-11-09 09:45:51.786805,slurm_normal,1478684765.0,0,1.0,3137162640,tabular,main_w4_handler1,2887211,14293308,False,,23707,bed,8501664.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ceb01dd3e31a9bf8'}]","""false""","""false""",32.0,,32710320.0,1478684756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:46:08.275819,72450.0,9.0
,,2016-11-09 09:47:10.668885,slurm_normal,1478684900.0,0,1.0,3137162640,tabular,main_w3_handler0,2887211,14293317,False,,65640029,bed,8501672.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594a58b6cd3661fe6'}]","""false""","""false""",32.0,,32710320.0,1478684834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:48:22.492935,72450.0,66.0
,,2016-11-09 09:47:11.873366,slurm_normal,1478684891.0,0,1.0,3137162640,tabular,main_w4_handler0,2887211,14293320,False,,785286,bed,8501675.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b548bfc8850f1f9ee5'}]","""false""","""false""",32.0,,32710320.0,1478684837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:48:13.729192,72450.0,54.0
,,2016-11-09 09:47:11.505579,slurm_normal,1478685024.0,0,1.0,3137162640,tabular,main_w3_handler0,2887211,14293319,False,,3204573,bed,8501674.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b5b8ebd2ddfe59f'}]","""false""","""false""",32.0,,32710320.0,1478684837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:50:27.402087,72450.0,187.0
,,2016-11-09 09:47:12.214430,slurm_normal,1478684844.0,0,1.0,3137162640,tabular,main_w3_handler1,2887211,14293321,False,,191927,bed,8501676.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff5cce9b06d60c4'}]","""false""","""false""",32.0,,32710320.0,1478684837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:48:58.617716,72450.0,7.0
,,2016-11-09 09:47:12.549412,slurm_normal,1478685113.0,0,1.0,3137162640,tabular,main_w4_handler1,2887211,14293322,False,,46623,bed,8501677.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbe256e6bd6fd59f'}]","""false""","""false""",32.0,,32710320.0,1478684837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-09 09:51:55.869706,72450.0,276.0
,,2016-11-21 12:36:07.964965,slurm_normal,1479731805.0,0,1.0,3137162640,tabular,main_w3_handler1,2887211,14397667,False,,7886839,bed,8602778.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506f8b3dadf8ebfa2'}]","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56f25b1a305361b40'}]","""false""","""false""",32.0,,32710320.0,1479731771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-11-21 12:36:48.351298,72450.0,34.0
,,2016-12-01 20:38:51.769245,slurm_normal,1480624741.0,0,1.0,1971,gg,main_w4_handler1,2799745,14466289,False,,1927,bed,8660123.roundup,slurm,,132111800.0,corral-repl,,,0,b,250,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 27464501}]","""false""","""false""",32.0,,34575665.0,1480624735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-01 20:39:03.546821,88896.0,6.0
,,2016-12-01 20:29:06.803586,slurm_normal,1480624153.0,0,1.0,1971,gg,main_w3_handler0,2799745,14466199,False,,2627,bed,8660037.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 27464354}]","""false""","""false""",32.0,,34575665.0,1480624150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-01 20:29:18.650017,88896.0,3.0
,,2017-03-22 20:58:38.008484,slurm_normal,1490218037.0,0,1.0,1956,gg,main_w4_handler1,2802843,15370324,False,,6355,bed,9508793.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26289211}]","""false""","[{'src': 'hda', 'id': 28884850}]","""false""","""false""",32.0,,36789881.0,1490218030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-22 21:28:36.255591,89095.0,7.0
,,2017-03-22 19:30:11.772926,slurm_normal,1490212941.0,0,1.0,342,tabular,main_w3_handler0,3041549,15369705,False,,12185,bed,9508298.roundup,slurm,,132112168.0,corral-repl,,,0,b,3000,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28883755}]","""false""","[{'src': 'hda', 'id': 28883618}]","""false""","""true""",32.0,,36781061.0,1490212936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-22 20:02:25.850206,26085.0,5.0
,,2017-03-23 10:13:59.319058,slurm_normal,1490264047.0,0,1.0,1971,gg,main_w3_handler0,2799745,15374090,False,,48,bed,9512234.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891500}]","""false""","""false""",32.0,,36801837.0,1490264043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 10:14:09.377810,88896.0,4.0
4894.0,len,2016-12-11 05:50:07.191728,slurm_normal,1481435470.0,0,1.0,2067897045,tabular,main_w3_handler1,2925404,14541584,False,,239913485,bed,8724346.roundup,slurm,,132111800.0,corral-repl,,,0,b,10000,,,"""/galaxy-repl/main/files/018/138/dataset_18138008.dat""","""?""","[{'src': 'hda', 'id': 27579557}]","""false""","[{'src': 'hda', 'id': 27581115}]","""false""","""false""",32.0,,34785090.0,1481435412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-11 05:51:13.437392,96678.0,58.0
,,2017-03-23 10:19:33.343390,slurm_normal,1490264433.0,0,1.0,1971,gg,main_w4_handler0,2799745,15374144,False,,55,bed,9512269.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891606}]","""false""","""false""",32.0,,36801837.0,1490264429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 10:20:38.647492,88896.0,4.0
,,2017-03-23 10:28:26.095938,slurm_normal,1490264914.0,0,1.0,1971,gg,main_w4_handler1,2799745,15374207,False,,55,bed,9512335.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891685}]","""false""","""false""",32.0,,36801837.0,1490264910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 10:28:36.469892,88896.0,4.0
