create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.families,parameters.filter.__current_case__,parameters.filter.filter_selector,parameters.gt_pl_max,parameters.infile.values,parameters.lenient,parameters.min_gq,parameters.min_kindreds,parameters.only_affected,parameters.report.__current_case__,parameters.report.report_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-23 07:10:50.856219,slurm_normal,1495538774.0,0,,1.0,main_w3_handler0,3123121,15913957,False,2528231424,gemini.sqlite,,10013971.roundup,slurm,,132112168.0,corral-repl,,"""e9fbb4d43f8611e7809a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29728120}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1495538763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-05-23 11:26:16.324891,42102,11.0
2017-05-23 07:04:38.132988,slurm_normal,1495538236.0,0,,1.0,main_w4_handler1,3121386,15913899,False,2528231424,gemini.sqlite,,10013893.roundup,slurm,,132112168.0,corral-repl,,"""0e7e135c3f8611e7816e005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 29728062}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1495538227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-05-23 11:17:20.302464,42102,9.0
2017-06-17 02:45:02.390934,slurm_normal,1497667531.0,0,,1.0,main_w4_handler0,3159255,16120898,False,2512643072,gemini.sqlite,,10202443.roundup,slurm,,132112168.0,corral-repl,,"""f28591cc530611e7adbd005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30061302}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497667521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-17 02:45:33.010182,42102,10.0
2017-06-18 07:56:06.081556,slurm_normal,1497772668.0,0,,1.0,main_w4_handler0,3160845,16124921,False,2548345856,gemini.sqlite,,10205893.roundup,slurm,,132112168.0,corral-repl,,"""918c355653fb11e7a3f4005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30066711}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497772664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-18 07:57:50.936456,42102,4.0
2017-06-18 07:53:46.670678,slurm_normal,1497772472.0,0,,1.0,main_w4_handler1,3160844,16124907,False,2512643072,gemini.sqlite,,10205879.roundup,slurm,,132112168.0,corral-repl,,"""37d832c653fb11e79ca9005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30061302}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497772468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-18 07:54:34.492808,42102,4.0
2017-06-18 08:01:05.253971,slurm_normal,1497772975.0,0,,1.0,main_w3_handler1,3160847,16124946,False,2700510208,gemini.sqlite,,10205906.roundup,slurm,,132112168.0,corral-repl,,"""4443a79c53fc11e7b4ca005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30067881}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497772971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-18 08:02:58.069895,42102,4.0
2017-06-20 06:43:35.191056,slurm_normal,1497941076.0,0,,1.0,main_w4_handler1,3164372,16139713,False,2700510208,gemini.sqlite,,10219430.roundup,slurm,,132112168.0,corral-repl,,"""b922f1ac558311e78f08005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30067881}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1497941072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-06-20 06:44:38.421784,42102,4.0
2017-08-01 03:21:57.427910,slurm_normal,1501557893.0,0,,1.0,main_w3_handler1,3208468,16474553,False,2527497216,gemini.sqlite,,10542924.roundup,slurm,,132112168.0,corral-repl,,"""8fdb7db8766811e79318005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 30068654}]","""false""","""0""","""1""","""false""",0,all,32.0,,,1501557888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-08-01 03:24:55.876592,42102,5.0
2017-11-08 13:41:55.826574,slurm_normal,1510148544.0,0,,1.0,main_w4_handler0,3309322,17380614,False,181209088,gemini.sqlite,,11442418,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 32040590}]","""false""","""0""","""1""","""false""",0,all,32.0,,41597503.0,1510148532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-11-08 13:42:32.076866,69003,12.0
2017-12-03 02:33:10.789216,slurm_normal,1512268428.0,0,,1.0,main_w4_handler0,3326636,17678754,False,231026688,gemini.sqlite,,11741452,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0""","""hg19""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 32344815}]","""false""","""0""","""1""","""false""",0,all,32.0,,42051653.0,1512268399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2017-12-03 02:33:50.125393,115067,29.0
2018-02-18 23:27:34.614646,slurm_normal,1518996503.0,0,7680.0,1.0,main_w4_handler0,3433824,18429629,False,309479424,gemini.sqlite,,12523780,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0""","""?""","""""",0,no,"""-1""","[{'src': 'hda', 'id': 33929936}]","""false""","""0""","""1""","""false""",0,all,32.0,,43992869.0,1518996464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_mendel_errors/gemini_mendel_errors/0.18.1.0,0.18.1.0,,2018-02-18 23:28:24.808279,94077,39.0
