chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,kraken_output,kraken_output_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.kraken_output.values,parameters.kraken_output|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-23 20:15:36.759620,slurm_normal,1498250830.0,0,1.0,main_w4_handler1,3162962,16171628,False,,10248251.roundup,slurm,85483,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30087941}]",,32.0,,38776795.0,1498250776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-06-23 20:47:21.183922,31294.0,54.0
,,2017-06-26 10:14:05.201275,slurm_normal,1498472343.0,0,1.0,main_w3_handler1,2943711,16187414,False,,10263881.roundup,slurm,1125078736,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 30158145}]",,32.0,,38915114.0,1498472215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-06-26 10:19:08.525193,97527.0,128.0
,,2017-06-26 19:46:19.324185,slurm_normal,1498506760.0,0,1.0,main_w3_handler0,2943711,16191623,False,,10267638.roundup,slurm,1121323909,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30158839}]",,32.0,,38915114.0,1498506639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-06-26 19:52:44.884475,97527.0,121.0
,,2017-06-27 19:22:10.538763,slurm_normal,1498591495.0,0,1.0,main_w3_handler0,3173819,16203677,False,,10279954.roundup,slurm,18628006,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30185233}]",,32.0,,38953817.0,1498591425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-06-27 19:24:59.072466,64617.0,70.0
,,2017-06-29 17:42:32.603296,slurm_normal,1498758618.0,0,1.0,main_w4_handler1,2991328,16225076,False,,10301074.roundup,slurm,61323570,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30237673}]",,32.0,,38588918.0,1498758593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-06-29 17:50:19.468672,92765.0,25.0
,,2017-07-07 10:23:48.355072,slurm_normal,1499432604.0,0,1.0,main_w3_handler1,3183844,16281985,False,,10353928.roundup,slurm,7579980,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347299}]",,32.0,,37326092.0,1499432525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 13:03:28.206354,21426.0,79.0
,,2017-07-11 19:19:49.039327,slurm_normal,1499801471.0,0,1.0,main_w3_handler1,3189327,16313619,False,,10380848.roundup,slurm,1590297,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30393639}]",,32.0,,37326092.0,1499801401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-11 19:31:28.928913,21426.0,70.0
,,2017-07-07 10:23:50.369269,slurm_normal,1499433603.0,0,1.0,main_w4_handler1,3183844,16281989,False,,10354058.roundup,slurm,10369855,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347331}]",,32.0,,37326092.0,1499433556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 13:20:08.204109,21426.0,47.0
,,2017-07-06 14:26:05.494382,slurm_normal,1499351210.0,0,1.0,main_w3_handler0,3183844,16273202,False,,10343763.roundup,slurm,10562523,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 30333178}]",,32.0,,37326092.0,1499351183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 14:26:53.508621,21426.0,27.0
,,2017-07-06 14:48:26.665564,slurm_normal,1499352546.0,0,1.0,main_w3_handler1,3183844,16273490,False,,10344083.roundup,slurm,10942237,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30333180}]",,32.0,,37326092.0,1499352520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 14:49:07.795789,21426.0,26.0
,,2017-07-06 14:48:27.191479,slurm_normal,1499352547.0,0,1.0,main_w4_handler0,3183844,16273491,False,,10344088.roundup,slurm,12010483,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30333770}]",,32.0,,37326092.0,1499352526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 14:49:10.389260,21426.0,21.0
,,2017-07-06 14:48:26.276351,slurm_normal,1499352550.0,0,1.0,main_w4_handler0,3183844,16273488,False,,10344087.roundup,slurm,10562523,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30333178}]",,32.0,,37326092.0,1499352526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 14:49:14.725363,21426.0,24.0
,,2017-07-06 14:48:27.770297,slurm_normal,1499353240.0,0,1.0,main_w3_handler0,3183844,16273492,False,,10344251.roundup,slurm,46983561,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30333793}]",,32.0,,37326092.0,1499353195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 15:00:43.044788,21426.0,45.0
,,2017-07-06 17:36:22.406790,slurm_normal,1499362647.0,0,1.0,main_w4_handler1,3008319,16274880,False,,10345540.roundup,slurm,223286,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30336138}]",,32.0,,38867482.0,1499362601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 17:37:30.984017,100820.0,46.0
,,2017-07-06 18:12:00.443691,slurm_normal,1499365004.0,0,1.0,main_w3_handler1,3008319,16275092,False,,10345800.roundup,slurm,223286,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30336480}]",,32.0,,38867482.0,1499364956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 18:20:23.209238,100820.0,48.0
,,2017-07-06 20:30:55.460592,slurm_normal,1499373118.0,0,1.0,main_w3_handler1,3008319,16276411,False,,10347169.roundup,slurm,216259,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 30338562}]",,32.0,,39142475.0,1499373072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-06 20:32:00.575022,100820.0,46.0
,,2017-07-07 07:57:47.358163,slurm_normal,1499417275.0,0,1.0,main_w3_handler1,3183844,16280000,False,,10350978.roundup,slurm,5481210,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30344587}]",,32.0,,37326092.0,1499417219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 08:47:57.241351,21426.0,56.0
,,2017-07-07 07:57:48.448372,slurm_normal,1499417569.0,0,1.0,main_w4_handler1,3183844,16280002,False,,10351025.roundup,slurm,6930975,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30344591}]",,32.0,,37326092.0,1499417521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 08:52:53.402151,21426.0,48.0
,,2017-07-07 07:57:47.988234,slurm_normal,1499418032.0,0,1.0,main_w3_handler0,3183844,16280001,False,,10351106.roundup,slurm,11970832,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30344589}]",,32.0,,37326092.0,1499417968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 09:00:49.982130,21426.0,64.0
,,2017-07-07 07:44:11.424859,slurm_normal,1499419065.0,0,1.0,main_w3_handler1,3183844,16279914,False,,10351412.roundup,slurm,43825005,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30344554}]",,32.0,,37326092.0,1499418998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 09:17:48.994027,21426.0,67.0
,,2017-07-07 10:23:50.719842,slurm_normal,1499432175.0,0,1.0,main_w4_handler1,3183844,16281990,False,,10353839.roundup,slurm,10901988,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347346}]",,32.0,,37326092.0,1499432087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 12:56:17.633416,21426.0,88.0
,,2017-07-07 10:23:51.042681,slurm_normal,1499434589.0,0,1.0,main_w3_handler0,3183844,16281991,False,,10354255.roundup,slurm,10060664,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347359}]",,32.0,,37326092.0,1499434542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 13:36:30.380800,21426.0,47.0
,,2017-07-07 10:23:47.985472,slurm_normal,1499430369.0,0,1.0,main_w4_handler1,3183844,16281984,False,,10353550.roundup,slurm,9869115,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347296}]",,32.0,,37326092.0,1499430320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 12:26:51.696311,21426.0,49.0
,,2017-07-07 10:23:48.821651,slurm_normal,1499430894.0,0,1.0,main_w4_handler0,3183844,16281986,False,,10353600.roundup,slurm,9080151,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347300}]",,32.0,,37326092.0,1499430843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 12:34:59.165510,21426.0,51.0
,,2017-07-07 10:23:49.901439,slurm_normal,1499431410.0,0,1.0,main_w3_handler0,3183844,16281988,False,,10353690.roundup,slurm,8753463,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347304}]",,32.0,,37326092.0,1499431360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 12:44:39.004937,21426.0,50.0
,,2017-07-07 10:23:49.487924,slurm_normal,1499433069.0,0,1.0,main_w4_handler1,3183844,16281987,False,,10353986.roundup,slurm,9049503,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30347302}]",,32.0,,37326092.0,1499433026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 13:11:17.714873,21426.0,43.0
,,2017-07-07 20:09:52.382408,slurm_normal,1499458613.0,0,1.0,main_w4_handler1,3183844,16286375,False,,10356603.roundup,slurm,17594469,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30353654}]",,32.0,,37326092.0,1499458565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 20:16:56.626996,21426.0,48.0
,,2017-07-07 18:08:08.479575,slurm_normal,1499453770.0,0,1.0,main_w4_handler0,3183844,16285699,False,,10356265.roundup,slurm,0,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30352842}]",,32.0,,37326092.0,1499453719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 18:56:13.341270,21426.0,51.0
,,2017-07-07 18:57:44.803342,slurm_normal,1499455737.0,0,1.0,main_w3_handler0,3183844,16285986,False,,10356381.roundup,slurm,3649458873,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30353249}]",,32.0,,37326092.0,1499455533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 19:30:40.334182,21426.0,204.0
,,2017-07-07 20:09:53.638771,slurm_normal,1499461626.0,0,1.0,main_w4_handler1,3183844,16286378,False,,10356818.roundup,slurm,2848629,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30353710}]",,32.0,,37326092.0,1499461582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 21:07:10.061379,21426.0,44.0
,,2017-07-07 20:09:53.298645,slurm_normal,1499460967.0,0,1.0,main_w3_handler1,3183844,16286377,False,,10356781.roundup,slurm,18950813,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30353683}]",,32.0,,37326092.0,1499460914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 21:12:42.094130,21426.0,53.0
,,2017-07-07 20:09:52.906649,slurm_normal,1499460275.0,0,1.0,main_w3_handler1,3183844,16286376,False,,10356723.roundup,slurm,16557696,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30353673}]",,32.0,,37326092.0,1499460209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 20:58:35.031372,21426.0,66.0
,,2017-07-07 20:42:07.248276,slurm_normal,1499462103.0,0,1.0,main_w3_handler1,3183844,16286534,False,,10356846.roundup,slurm,30820301,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30354010}]",,32.0,,37326092.0,1499462057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 21:36:12.856549,21426.0,46.0
,,2017-07-07 20:53:08.107957,slurm_normal,1499469301.0,0,1.0,main_w3_handler0,3183844,16286583,False,,10357261.roundup,slurm,14507815,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30354068}]",,32.0,,37326092.0,1499469232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 23:18:03.288293,21426.0,69.0
,,2017-07-07 20:53:06.925451,slurm_normal,1499467605.0,0,1.0,main_w4_handler0,3183844,16286580,False,,10357177.roundup,slurm,5946068,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30354060}]",,32.0,,37326092.0,1499467533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 22:46:49.404071,21426.0,72.0
,,2017-07-07 20:53:07.388092,slurm_normal,1499468654.0,0,1.0,main_w3_handler1,3183844,16286581,False,,10357223.roundup,slurm,18967383,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30354061}]",,32.0,,37326092.0,1499468628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 23:11:04.007757,21426.0,26.0
,,2017-07-07 20:53:07.765111,slurm_normal,1499470349.0,0,1.0,main_w4_handler1,3183844,16286582,False,,10357327.roundup,slurm,20009767,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30354065}]",,32.0,,37326092.0,1499470304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-07 23:32:32.879465,21426.0,45.0
,,2017-07-10 09:44:18.505790,slurm_normal,1499679913.0,0,1.0,main_w3_handler0,3187287,16296424,False,,10365140.roundup,slurm,47442388,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367005}]",,32.0,,39203228.0,1499679869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 09:45:16.277015,108752.0,44.0
,,2017-07-10 12:16:26.259506,slurm_normal,1499689100.0,0,1.0,main_w3_handler0,3187287,16297468,False,,10366009.roundup,slurm,46342355,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367945}]",,32.0,,39203228.0,1499689009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:18:22.833075,108752.0,91.0
,,2017-07-10 08:25:53.186836,slurm_normal,1499675209.0,0,1.0,main_w3_handler1,3187287,16295877,False,,10364635.roundup,slurm,316600,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366195}]",,32.0,,39201901.0,1499675164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 08:26:50.441974,108752.0,45.0
,,2017-07-10 08:25:52.988393,slurm_normal,1499675211.0,0,1.0,main_w3_handler1,3187287,16295876,False,,10364634.roundup,slurm,558318,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366184}]",,32.0,,39201901.0,1499675164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 08:26:52.450725,108752.0,47.0
,,2017-07-10 08:55:30.402770,slurm_normal,1499677017.0,0,1.0,main_w3_handler1,3187287,16296073,False,,10364824.roundup,slurm,847316,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366583}]",,32.0,,39201901.0,1499676946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 08:56:59.022007,108752.0,71.0
,,2017-07-10 09:02:38.172601,slurm_normal,1499677427.0,0,1.0,main_w4_handler1,3187287,16296135,False,,10364886.roundup,slurm,1343394,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366691}]",,32.0,,39201901.0,1499677374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 09:03:49.323109,108752.0,53.0
,,2017-07-10 09:12:15.940488,slurm_normal,1499677997.0,0,1.0,main_w4_handler0,3187287,16296195,False,,10364941.roundup,slurm,12596033,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366788}]",,32.0,,39203228.0,1499677949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 09:13:20.973308,108752.0,48.0
,,2017-07-10 09:27:40.123264,slurm_normal,1499678963.0,0,1.0,main_w3_handler1,3187287,16296314,False,,10365038.roundup,slurm,61495283,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366800}]",,32.0,,39203228.0,1499678870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 09:29:25.620347,108752.0,93.0
,,2017-07-10 09:31:34.760380,slurm_normal,1499679156.0,0,1.0,main_w4_handler0,3173269,16296351,False,,10365072.roundup,slurm,35490,xls,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30366658}]",,32.0,,38944570.0,1499679113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 09:32:38.579898,108241.0,43.0
,,2017-07-10 10:20:26.336983,slurm_normal,1499682069.0,0,1.0,main_w4_handler0,3187287,16296605,False,,10365310.roundup,slurm,104652499,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367004}]",,32.0,,39203228.0,1499682039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 10:21:11.496332,108752.0,30.0
,,2017-07-10 10:20:26.630403,slurm_normal,1499682069.0,0,1.0,main_w3_handler1,3187287,16296606,False,,10365311.roundup,slurm,54639069,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367006}]",,32.0,,39203228.0,1499682042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 10:21:12.096148,108752.0,27.0
,,2017-07-10 10:20:26.870353,slurm_normal,1499682097.0,0,1.0,main_w3_handler1,3187287,16296607,False,,10365312.roundup,slurm,74411396,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367007}]",,32.0,,39203228.0,1499682045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 10:21:39.982740,108752.0,52.0
,,2017-07-10 12:00:28.057037,slurm_normal,1499688092.0,0,1.0,main_w3_handler0,3187287,16297364,False,,10365929.roundup,slurm,48553152,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367942}]",,32.0,,39203228.0,1499688045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:01:34.996300,108752.0,47.0
,,2017-07-10 12:00:28.377317,slurm_normal,1499688093.0,0,1.0,main_w4_handler0,3187287,16297365,False,,10365930.roundup,slurm,48406455,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367943}]",,32.0,,39203228.0,1499688045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:01:34.268066,108752.0,48.0
,,2017-07-10 12:03:39.794876,slurm_normal,1499688276.0,0,1.0,main_w4_handler1,3187287,16297391,False,,10365945.roundup,slurm,48596925,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30367941}]",,32.0,,39203228.0,1499688247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:04:38.791853,108752.0,29.0
,,2017-07-10 12:42:24.250733,slurm_normal,1499690631.0,0,1.0,main_w4_handler0,3187287,16297611,False,,10366118.roundup,slurm,48109256,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30368420}]",,32.0,,39203228.0,1499690559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:43:53.224991,108752.0,72.0
,,2017-07-10 13:15:41.681707,slurm_normal,1499692604.0,0,1.0,main_w3_handler0,3187287,16297828,False,,10366312.roundup,slurm,35033776,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30368423}]",,32.0,,39203228.0,1499692560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 13:16:48.100457,108752.0,44.0
,,2017-07-10 12:46:48.184764,slurm_normal,1499690864.0,0,1.0,main_w4_handler0,3187287,16297647,False,,10366142.roundup,slurm,46078674,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30368421}]",,32.0,,39203228.0,1499690820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-07-10 12:47:46.871787,108752.0,44.0
