chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.maxDiff,parameters.minIDbases,parameters.minMeanQ,parameters.optDupeDist,parameters.out_prefix,parameters.readRegex,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-04 20:24:27.259486,slurm_normal,1430771219.0,0,1.0,main_w2_handler1,2277194,9390600,False,,116849022,bam,3723348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19566030,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430771192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-04 20:27:04.082065,62650.0,27.0
,,2015-03-17 15:56:55.550176,rodeo_normal,1426607923.0,0,1.0,main_w1_handler0,2215219,8968693,False,,3010313396,sam,3204146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18849845,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,21556595,1426607828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-03-17 15:58:46.213599,60032.0,95.0
,,2015-03-17 21:03:35.103780,rodeo_normal,1426626715.0,0,1.0,main_w1_handler0,1858808,8971888,False,,2127820669,bam,3210098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18876815,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,21841600,1426626232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-03-17 21:11:57.338176,47244.0,483.0
,,2015-05-05 14:17:06.499556,slurm_normal,1430835470.0,0,1.0,main_w1_handler0,2294223,9399776,False,,53760788,bam,3730754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19586886,"""0.03""","""5""","""20""","""100""","""Library Complexity HyperPlus""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22682843,1430835451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 14:17:54.909899,62631.0,19.0
,,2015-05-05 15:16:23.546239,slurm_normal,1430841633.0,0,1.0,main_w1_handler1,2180559,9400389,False,,16855233796,bam,3731304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19585892,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,21033610,1430838999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 16:00:43.764950,44041.0,2634.0
,,2015-05-05 20:17:32.441470,slurm_normal,1430857437.0,0,1.0,main_w1_handler0,2277194,9403410,False,,283600068,bam,3734195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19568816,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:24:02.352794,62650.0,146.0
,,2015-05-05 20:16:50.737642,slurm_normal,1430857051.0,0,1.0,main_w1_handler0,2277194,9403393,False,,139016631,bam,3734147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19567018,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:19:01.718244,62650.0,29.0
,,2015-05-05 20:16:53.413992,slurm_normal,1430857164.0,0,1.0,main_w1_handler0,2277194,9403394,False,,85736727,bam,3734158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19567079,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:19:27.877454,62650.0,14.0
,,2015-05-05 20:16:34.146808,slurm_normal,1430857066.0,0,1.0,main_w1_handler0,2277194,9403386,False,,146685996,bam,3734139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19566526,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:19:01.836486,62650.0,53.0
,,2015-05-05 20:17:02.226135,slurm_normal,1430857174.0,0,1.0,main_w2_handler0,2277194,9403399,False,,58313573,bam,3734161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19567459,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:19:37.662502,62650.0,21.0
,,2015-05-05 20:17:52.450076,slurm_normal,1430857213.0,0,1.0,main_w2_handler1,2277194,9403416,False,,243801223,bam,3734166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569489,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:20:22.416094,62650.0,30.0
,,2015-05-05 20:19:54.868139,slurm_normal,1430857246.0,0,1.0,main_w2_handler1,2277194,9403471,False,,198780256,bam,3734176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570282,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:20:51.072439,62650.0,27.0
,,2015-05-05 20:17:10.816857,slurm_normal,1430857291.0,0,1.0,main_w2_handler0,2277194,9403403,False,,199272847,bam,3734169.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19567936,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:21:38.091530,62650.0,102.0
,,2015-05-05 20:16:38.120478,slurm_normal,1430857297.0,0,1.0,main_w2_handler1,2277194,9403388,False,,160710798,bam,3734186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19566676,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:21:42.519142,62650.0,50.0
,,2015-05-05 20:17:34.051901,slurm_normal,1430857483.0,0,1.0,main_w1_handler0,2277194,9403411,False,,280688766,bam,3734203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19568961,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:24:45.896488,62650.0,155.0
,,2015-05-05 20:20:31.988402,slurm_normal,1430858308.0,0,1.0,main_w1_handler0,2277194,9403493,False,,127646664,bam,3734373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570519,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430858291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:38:30.443346,62650.0,17.0
,,2015-05-05 20:17:39.164052,slurm_normal,1430857560.0,0,1.0,main_w1_handler0,2277194,9403413,False,,181441938,bam,3734232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569367,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:26:57.169227,62650.0,54.0
,,2015-05-05 20:16:46.612265,slurm_normal,1430857649.0,0,1.0,main_w2_handler1,2277194,9403390,False,,153356455,bam,3734240.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19566805,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:27:36.669615,62650.0,33.0
,,2015-05-05 20:18:24.970822,slurm_normal,1430857883.0,0,1.0,main_w1_handler0,2277194,9403430,False,,234957791,bam,3734296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569807,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:32:42.260152,62650.0,29.0
,,2015-05-05 20:17:54.739094,slurm_normal,1430857664.0,0,1.0,main_w1_handler0,2277194,9403417,False,,263394996,bam,3734242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569510,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:27:47.025673,62650.0,45.0
,,2015-05-05 20:17:57.438908,slurm_normal,1430857698.0,0,1.0,main_w1_handler0,2277194,9403418,False,,210201236,bam,3734258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569530,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:28:23.884064,62650.0,36.0
,,2015-09-15 12:16:00.063626,slurm_normal,1442320642.0,0,1.0,main_w2_handler0,1952756,10322955,False,,8367866475,bam,4606924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21092280,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,24404712,1442319381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-09-15 12:37:24.925151,50258.0,1261.0
,,2015-05-05 20:18:04.101295,slurm_normal,1430857710.0,0,1.0,main_w1_handler0,2277194,9403421,False,,220843621,bam,3734259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569606,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:28:33.843743,62650.0,40.0
,,2015-05-05 20:18:22.028846,slurm_normal,1430857843.0,0,1.0,main_w2_handler1,2277194,9403427,False,,289470896,bam,3734283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569764,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:30:46.726633,62650.0,40.0
,,2015-05-05 20:18:51.172311,slurm_normal,1430857960.0,0,1.0,main_w2_handler1,2277194,9403441,False,,125282904,bam,3734304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569960,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:32:45.440830,62650.0,17.0
,,2015-05-05 20:17:24.977870,slurm_normal,1430857687.0,0,1.0,main_w2_handler1,2277194,9403407,False,,198747123,bam,3734249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19568250,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:28:45.529704,62650.0,60.0
,,2015-05-05 20:18:18.850402,slurm_normal,1430857780.0,0,1.0,main_w2_handler1,2277194,9403426,False,,286541684,bam,3734272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569751,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:29:44.788008,62650.0,50.0
,,2015-05-05 20:17:28.018359,slurm_normal,1430857786.0,0,1.0,main_w2_handler1,2277194,9403408,False,,302490411,bam,3734268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19568464,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:29:56.409482,62650.0,66.0
,,2015-05-05 20:19:21.887869,slurm_normal,1430858187.0,0,1.0,main_w2_handler1,2277194,9403454,False,,241169596,bam,3734350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570147,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430858145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:36:34.153861,62650.0,42.0
,,2015-05-05 20:19:11.587140,slurm_normal,1430858093.0,0,1.0,main_w2_handler1,2277194,9403451,False,,278765388,bam,3734328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570094,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430858032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:34:56.943317,62650.0,61.0
,,2015-05-05 20:18:43.457433,slurm_normal,1430857917.0,0,1.0,main_w2_handler0,2277194,9403437,False,,237213726,bam,3734282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19569901,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:32:01.136117,62650.0,118.0
,,2015-05-05 20:19:24.907946,slurm_normal,1430857935.0,0,1.0,main_w2_handler0,2277194,9403456,False,,234665960,bam,3734303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570155,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:32:18.368034,62650.0,25.0
,,2015-05-05 20:20:41.717019,slurm_normal,1430858018.0,0,1.0,main_w2_handler0,2277194,9403499,False,,222916828,bam,3734312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570720,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430857970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:33:42.705350,62650.0,48.0
,,2015-05-05 20:20:36.579313,slurm_normal,1430858472.0,0,1.0,main_w2_handler1,2277194,9403496,False,,177438790,bam,3734384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570525,"""0.03""","""5""","""20""","""100""","""Library Complexity""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""",32.0,,22641180,1430858350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/rgEstLibComp/1.56.0,1.56.0,,2015-05-05 20:41:18.541042,62650.0,122.0
