chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_database,input_database_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_database,parameters.input_database.values,parameters.input_database|__identifier__,parameters.tables,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-18 08:27:39.528677,slurm_normal,1460968113.0,0,,1.0,main_w1_handler1,2635418,12501241,False,,856091648,sqlite,6693101.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfe2d62adc76f279'}]",,"[""--tables genes_count""]",32.0,,29035852,1460968097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-04-18 08:28:36.458692,41361.0,16.0
,,2016-04-19 05:38:08.745669,slurm_normal,1461084012.0,0,,1.0,main_w1_handler1,2441413,12516753,False,,428630016,sqlite,6712178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae98d0fbb4fe463a'}]",,"[""--tables isoform_exp_diff""]",32.0,,29597386,1461083939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-04-19 16:40:15.063444,69466.0,73.0
,,2016-04-25 04:07:49.204239,slurm_normal,1461557376.0,0,,1.0,main_w1_handler1,2664484,12596187,False,,0,sqlite,6799849.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e36548c09686445'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,29534612,1461557285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-04-25 04:09:41.095723,82239.0,91.0
,,2016-04-23 21:57:34.002558,slurm_normal,1461448684.0,0,,1.0,main_w1_handler0,2682076,12583961,False,,6488064,sqlite,6787332.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db3173241966f506'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,27967571,1461448673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-04-23 21:58:11.863419,77782.0,11.0
,,2016-06-04 05:52:59.437780,slurm_normal,1465019651.0,0,,1.0,main_w1_handler0,2707189,13066129,False,,328615936,sqlite,7252166.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b1c87344ac74aa8'}]",,"[""--tables isoform_exp_diff"", ""--tables isoform_fpkm""]",32.0,,30533427,1465019622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-04 05:54:12.600186,71370.0,29.0
124.0,len,2016-07-19 23:26:17.395669,slurm_normal,1468972723.0,0,,1.0,main_w1_handler0,2734932,13448523,False,,15988736,sqlite,7661515.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/479/dataset_16479753.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59947ea398ef6a4b4'}]",,"[""--tables isoform_exp_diff""]",32.0,,31573641,1468972719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-19 23:58:44.572027,85907.0,4.0
,,2016-10-19 18:20:34.962927,slurm_normal,1476901248.0,0,,1.0,main_w3_handler0,2753477,14121007,False,,150812672,sqlite,8335534.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd551441b358e0'}]",,"[""--tables genes_fpkm""]",32.0,,33805668,1476901238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-10-19 18:20:51.228340,86583.0,10.0
,,2016-10-19 18:24:07.707425,slurm_normal,1476901495.0,0,,1.0,main_w3_handler0,2753477,14121049,False,,150812672,sqlite,8335555.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd551441b358e0'}]",,"[""--tables genes_fpkm"", ""--tables isoform_exp_diff"", ""--tables isoform_fpkm""]",32.0,,33805668,1476901455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-10-19 18:24:59.793078,86583.0,40.0
,,2016-10-19 18:22:25.007468,slurm_normal,1476901363.0,0,,1.0,main_w3_handler0,2753477,14121035,False,,150812672,sqlite,8335545.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd551441b358e0'}]",,"[""--tables cds_exp_diff""]",32.0,,33805668,1476901348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-10-19 18:22:46.180512,86583.0,15.0
,,2016-07-20 21:38:26.264233,slurm_normal,1469062440.0,0,,1.0,main_w1_handler0,2771588,13456260,False,,738861056,sqlite,7671482.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c27eba8de7cb59aa'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,30887597,1469062215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-21 00:54:08.153120,69780.0,225.0
,,2016-06-04 05:42:41.702257,slurm_normal,1465019010.0,0,,1.0,main_w2_handler1,2707189,13066123,False,,328615936,sqlite,7252154.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b1c87344ac74aa8'}]",,"[""--tables gene_exp_diff"", ""--tables genes_fpkm""]",32.0,,30533427,1465018991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-04 05:43:33.869403,71370.0,19.0
,,2016-06-04 05:40:02.239442,slurm_normal,1465019005.0,0,,1.0,main_w2_handler0,2707189,13066117,False,,328615936,sqlite,7252148.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b1c87344ac74aa8'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,30533427,1465018835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-04 05:43:39.636124,71370.0,170.0
,,2016-06-09 13:14:14.095429,slurm_normal,1465478352.0,0,,1.0,main_w1_handler0,2591762,13120769,False,,1160397824,sqlite,7304899.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c1d9607c8ed5430'}]",,"[""--tables isoform_exp_diff"", ""--tables isoform_fpkm""]",32.0,,30376084,1465478241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-09 13:19:19.462587,48306.0,111.0
,,2016-07-25 09:39:31.466571,slurm_normal,1469439797.0,0,,1.0,main_w2_handler0,2769346,13482996,False,,604261376,sqlite,7698840.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563b93a583547c350'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,31686516,1469439585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-25 09:43:25.694453,85529.0,212.0
,,2016-06-13 05:28:18.286201,slurm_normal,1465795727.0,0,,1.0,main_w1_handler0,2731699,13144685,False,,391947264,sqlite,7329335.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eabec13697c1ba40'}]",,"[""--tables gene_exp_diff"", ""--tables promoters_diff"", ""--tables splicing_diff""]",32.0,,30771092,1465795711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-13 05:28:48.971158,85525.0,16.0
,,2016-06-13 14:28:02.247113,slurm_normal,1465828116.0,0,,1.0,main_w1_handler0,2703969,13148561,False,,157379584,sqlite,7332868.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515b93f5fabe5396c'}]",,"[""--tables isoform_exp_diff""]",32.0,,30239276,1465828096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-13 14:28:38.995689,84349.0,20.0
,,2016-07-25 04:30:11.147847,slurm_normal,1469421033.0,0,,1.0,main_w1_handler1,2770721,13481851,False,,748225536,sqlite,7697761.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d221ffde69e7a646'}]",,"[""--tables gene_exp_diff""]",32.0,,31606113,1469421022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-25 04:30:34.501214,87587.0,11.0
,,2016-06-15 16:11:37.660379,slurm_normal,1466007136.0,0,,1.0,main_w2_handler1,2731028,13170951,False,,124888064,sqlite,7354896.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f780b1c6581f3df'}]",,"[""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables read_groups""]",32.0,,30374181,1466007118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-15 16:12:25.245129,79126.0,18.0
,,2016-06-16 06:36:34.244984,slurm_normal,1466059024.0,0,,1.0,main_w2_handler0,2717533,13180100,False,,349946880,sqlite,7364597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545b7edcebb0939eb'}]",,"[""--tables isoform_exp_diff""]",32.0,,30419842,1466059006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-16 06:37:05.642483,85055.0,18.0
,,2016-06-16 07:47:04.938426,slurm_normal,1466063260.0,0,,1.0,main_w1_handler1,2717533,13180390,False,,579156992,sqlite,7364933.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c2f90aecae91855'}]",,"[""--tables isoform_exp_diff""]",32.0,,30419842,1466063240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-16 07:47:41.814310,85055.0,20.0
,,2016-06-16 08:53:26.933218,slurm_normal,1466067239.0,0,,1.0,main_w1_handler1,2717533,13180869,False,,544635904,sqlite,7365376.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e7736115030e863'}]",,"[""--tables isoform_exp_diff""]",32.0,,30419842,1466067220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-16 08:54:00.925877,85055.0,19.0
,,2016-06-16 09:08:51.870193,slurm_normal,1466068156.0,0,,1.0,main_w1_handler1,2732798,13181053,False,,114902016,sqlite,7365591.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/014/112/dataset_14112914.dat""","""miRBASE""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548779959aa2d6d2b'}]",,"[""--tables read_groups""]",32.0,,30877341,1466068151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-06-16 09:09:21.516613,55600.0,5.0
,,2016-07-27 02:32:00.049357,slurm_normal,1469586967.0,0,,1.0,main_w1_handler1,2770693,13504766,False,,567865344,sqlite,7720175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a1bb0266aff5506'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,31726270,1469586757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-27 02:36:14.261908,85578.0,210.0
,,2016-07-27 04:55:47.950253,slurm_normal,1469595368.0,0,,1.0,main_w1_handler0,2770721,13505156,False,,86828032,sqlite,7720546.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a724ad34bec2cf63'}]",,"[""--tables gene_exp_diff""]",32.0,,31579137,1469595364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-27 04:56:10.155847,87587.0,4.0
,,2016-07-27 14:34:18.856593,slurm_normal,1469630703.0,0,,1.0,main_w1_handler0,2716222,13507748,False,,1358210048,sqlite,7723273.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51530275a0f3537dc'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,30879007,1469630089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-27 14:45:14.458551,84659.0,614.0
,,2016-07-29 04:50:19.785909,slurm_normal,1469767861.0,0,,1.0,main_w2_handler1,2768897,13521389,False,,99163136,sqlite,7736891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cad279c2eef1dc30'}]",,"[""--tables gene_exp_diff"", ""--tables isoform_exp_diff""]",32.0,,31782135,1469767827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-29 04:51:04.771184,87479.0,34.0
,,2016-07-30 15:53:18.320369,slurm_normal,1469894062.0,0,,1.0,main_w1_handler1,2768897,13531030,False,,333462528,sqlite,7745521.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8c255d9e87d72a6'}]",,"[""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables gene_exp_diff"", ""--tables isoform_exp_diff"", ""--tables promoters_diff"", ""--tables splicing_diff"", ""--tables tss_group_exp""]",32.0,,31535119,1469894014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-30 15:54:25.801958,87479.0,48.0
,,2016-07-31 01:28:04.035050,slurm_normal,1469928649.0,0,,1.0,main_w1_handler1,2776786,13537124,False,,265143296,sqlite,7749751.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eed06264e2e6f1a8'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,31372161,1469928506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-31 01:30:58.458444,64127.0,143.0
,,2016-07-31 10:04:07.321858,slurm_normal,1469959468.0,0,,1.0,main_w2_handler1,2776222,13541136,False,,227440640,sqlite,7752109.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b62cc3ae4799550c'}]",,"[""--tables gene_exp_diff""]",32.0,,31759764,1469959461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-31 10:04:29.926969,76817.0,7.0
,,2016-07-31 21:49:34.147791,slurm_normal,1470001790.0,0,,1.0,main_w1_handler1,2774578,13545365,False,,303294464,sqlite,7757527.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576604ccab4e284b0'}]",,"[""--tables gene_exp_diff""]",32.0,,31579137,1470001784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-07-31 21:49:51.895124,87587.0,6.0
,,2016-08-03 19:20:59.165295,slurm_normal,1470252089.0,0,,1.0,main_w1_handler1,2774578,13581383,False,,931463168,sqlite,7790432.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a58c5d0db856de9f'}]",,"[""--tables gene_exp_diff""]",32.0,,31579137,1470252079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-08-03 19:21:32.360237,87587.0,10.0
,,2016-08-03 21:13:58.794357,slurm_normal,1470258990.0,0,,1.0,main_w2_handler0,2772606,13582765,False,,125981696,sqlite,7791779.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c61d3edf93ce58c'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,31820872,1470258862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-08-03 21:16:51.586530,55122.0,128.0
,,2016-08-05 09:00:59.900328,slurm_normal,1470388327.0,0,,1.0,main_w1_handler0,2716222,13599486,False,,1617678336,sqlite,7811425.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ba144ccb49eef7a'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,30879007,1470387719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-08-05 09:12:22.997487,84659.0,608.0
,,2016-08-05 10:07:08.978554,slurm_normal,1470392183.0,0,,1.0,main_w2_handler0,2716222,13599953,False,Job output deleted by user before job completed.,1617678336,sqlite,7811961.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ba144ccb49eef7a'}]",,"[""--tables cds_count"", ""--tables cds_diff"", ""--tables cds_exp_diff"", ""--tables cds_fpkm"", ""--tables cds_rg"", ""--tables gene_exp_diff"", ""--tables genes_count"", ""--tables genes_fpkm"", ""--tables gene_rg"", ""--tables isoform_exp_diff"", ""--tables isoform_count"", ""--tables isoform_fpkm"", ""--tables isoform_rg"", ""--tables promoters_diff"", ""--tables read_groups"", ""--tables run_info"", ""--tables splicing_diff"", ""--tables tss_group_exp"", ""--tables tss_count_tracking"", ""--tables tss_fpkm"", ""--tables tss_rg"", ""--tables var_model""]",32.0,,31705285,1470391688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1,1.0.1,,2016-08-05 10:16:30.202577,84659.0,495.0
