create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-28 15:34:19.071414,slurm_normal,1519832690.0,0,7680.0,1.0,main_w4_handler0,2937813,18549966,False,,1009254360,bam_native,12646133,slurm,,132112168.0,corral-repl,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34118982}]",32.0,,43814773,1519832250.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 15:44:53.492331,96837.0,440.0
2018-02-28 15:30:27.245718,slurm_normal,1519836372.0,0,7680.0,1.0,main_w3_handler0,2729151,18549936,False,,3318071296,bam_native,12646090,slurm,,132111800.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34118968}]",32.0,,43746341,1519831979.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 16:46:15.950152,57012.0,4393.0
2018-02-28 14:59:28.734222,slurm_normal,1519834423.0,0,7680.0,1.0,main_w3_handler0,3437020,18549459,False,,8432704767,bam_native,12645697,slurm,,132109816.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34118172}]",32.0,,44218824,1519830084.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 16:13:49.069852,122457.0,4339.0
2018-02-28 16:20:47.316876,slurm_normal,1519835775.0,0,7680.0,1.0,main_w3_handler1,2729151,18550848,False,,2779665207,bam_native,12647053,slurm,,132109816.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34120524}]",32.0,,43746341,1519834860.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 16:36:20.527901,57012.0,915.0
2018-02-28 15:34:20.806754,slurm_normal,1519836435.0,0,7680.0,1.0,main_w4_handler0,2937813,18549968,False,,8104159417,bam_native,12646134,slurm,,132112168.0,corral-repl,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34118983}]",32.0,,43814773,1519832250.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 16:47:17.594318,96837.0,4185.0
2018-02-28 18:57:07.054623,slurm_normal,1519844941.0,0,7680.0,1.0,main_w3_handler1,2937813,18552873,False,,1572285069,bam_native,12649214,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123935}]",32.0,,43814773,1519844240.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:09:03.727065,96837.0,701.0
2018-02-28 18:56:50.100445,slurm_normal,1519844862.0,0,7680.0,1.0,main_w3_handler0,2937813,18552865,False,,1380813646,bam_native,12649206,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123937}]",32.0,,43814773,1519844220.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:07:44.631401,96837.0,642.0
2018-02-28 18:56:59.174924,slurm_normal,1519844876.0,0,7680.0,1.0,main_w3_handler1,2937813,18552871,False,,1368081846,bam_native,12649211,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123936}]",32.0,,43814773,1519844230.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:08:00.905427,96837.0,646.0
2018-02-28 18:57:17.620489,slurm_normal,1519844862.0,0,7680.0,1.0,main_w4_handler1,2937813,18552875,False,,1349341137,bam_native,12649216,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123933}]",32.0,,43814773,1519844246.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:07:45.976408,96837.0,616.0
2018-02-28 18:57:48.763991,slurm_normal,1519846780.0,0,7680.0,1.0,main_w4_handler1,2937813,18552893,False,,4202305621,bam_native,12649399,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123927}]",32.0,,43814773,1519844884.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:39:43.448734,96837.0,1896.0
2018-02-28 18:58:23.915673,slurm_normal,1519848679.0,0,7680.0,1.0,main_w4_handler1,2937813,18552908,False,,5557862062,bam_native,12649711,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123924}]",32.0,,43814773,1519846221.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 20:11:24.114916,96837.0,2458.0
2018-02-28 18:57:35.532277,slurm_normal,1519846203.0,0,7680.0,1.0,main_w4_handler0,2937813,18552885,False,,2859673831,bam_native,12649390,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123928}]",32.0,,43814773,1519844871.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:30:07.523559,96837.0,1332.0
2018-02-28 18:58:11.411229,slurm_normal,1519845710.0,0,7680.0,1.0,main_w3_handler1,2937813,18552906,False,,1657043851,bam_native,12649431,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123925}]",32.0,,43814773,1519844945.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:21:53.664847,96837.0,765.0
2018-02-28 18:57:25.731048,slurm_normal,1519846211.0,0,7680.0,1.0,main_w3_handler1,2937813,18552881,False,,2891771673,bam_native,12649391,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123932}]",32.0,,43814773,1519844871.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:30:13.220852,96837.0,1340.0
2018-02-28 18:58:37.174657,slurm_normal,1519847266.0,0,7680.0,1.0,main_w4_handler0,2937813,18552921,False,,2360611881,bam_native,12649710,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123922}]",32.0,,43814773,1519846211.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:47:50.620670,96837.0,1055.0
2018-02-28 18:57:58.137176,slurm_normal,1519847274.0,0,7680.0,1.0,main_w4_handler0,2937813,18552901,False,,3548174578,bam_native,12649602,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34123926}]",32.0,,43814773,1519845716.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-28 19:47:57.268741,96837.0,1558.0
2018-03-01 08:29:53.213258,slurm_normal,1519894515.0,0,7680.0,1.0,main_w4_handler0,3437020,18560719,False,,3452409470,bam_native,12657593,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34137520}]",32.0,,44252238,1519893004.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 08:55:17.538766,122457.0,1511.0
2018-03-01 14:14:59.946266,slurm_normal,1519925401.0,0,7680.0,1.0,main_w3_handler0,3437020,18565253,False,,30664447880,bam_native,12659963,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34144528}]",32.0,,44252238,1519913707.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 17:30:02.942477,122457.0,11694.0
2018-03-01 18:26:20.494666,slurm_normal,1519928797.0,0,7680.0,1.0,main_w4_handler0,3435847,18570834,False,,609610,bam_native,12663096,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34153908}]",32.0,,44168644,1519928793.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 18:26:39.260193,122367.0,4.0
2018-03-01 18:26:22.058862,slurm_normal,1519928800.0,0,7680.0,1.0,main_w4_handler0,3435847,18570839,False,,745677,bam_native,12663097,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34153913}]",32.0,,44168644,1519928796.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 18:26:43.172679,122367.0,4.0
2018-03-01 18:26:18.727977,slurm_normal,1519928791.0,0,7680.0,1.0,main_w3_handler1,3435847,18570826,False,,357213,bam_native,12663094,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34153902}]",32.0,,44168644,1519928785.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 18:26:33.936900,122367.0,6.0
2018-03-01 19:36:53.175471,slurm_normal,1519934367.0,0,7680.0,1.0,main_w4_handler1,3446761,18571758,False,,1383572402,bam_native,12664318,slurm,,132112168.0,corral-repl,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 34150205}]",32.0,,44238274,1519933833.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-03-01 20:08:33.095227,123042.0,534.0
2018-02-20 16:51:18.407841,slurm_normal,1519146027.0,0,7680.0,1.0,main_w3_handler0,3436190,18449642,False,,1164715420,bam_native,12544619,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33962441}]",32.0,,44036496,1519145488.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-20 17:00:29.688079,,539.0
2018-02-26 21:12:03.864679,slurm_normal,1519680265.0,0,7680.0,1.0,main_w4_handler0,3443093,18528004,False,,1129187620,bam_native,12623893,slurm,,132111800.0,corral-repl,,,0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34083081}]",32.0,,44107311,1519679633.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-26 21:24:30.942005,122654.0,632.0
2018-02-23 21:46:54.364750,slurm_normal,1519428373.0,0,7680.0,1.0,main_w4_handler0,2937813,18502990,False,,3869236497,bam_native,12598653,slurm,,132112168.0,corral-repl,,,,0.0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34041846}]",32.0,,43814773,1519422425.0,ok,1023996.0,CONVERTER_bam_native_to_bam,1.0.0,,2018-02-23 23:26:16.433738,96837.0,5948.0
