chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.A,parameters.D.__current_case__,parameters.D.input,parameters.D.input.values,parameters.D.seq_dictionary,parameters.F,parameters.G,parameters.N,parameters.S,parameters.__workflow_invocation_uuid__,parameters.b,parameters.c,parameters.chromInfo,parameters.dbkey,parameters.e,parameters.g,parameters.i.__current_case__,parameters.i.alt_indel_snp_ratio,parameters.i.ratio,parameters.input,parameters.input.values,parameters.p.__current_case__,parameters.p.float_value,parameters.p.variant_filter,parameters.t.__current_case__,parameters.t.mutation_rate,parameters.t.rate,parameters.u,parameters.v,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-06 14:33:06.756250,slurm_normal,1428330814.0,0.0,,1.0,main_w2_handler0,2260892,9149798,False,,5632659.0,bcf,3432659.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""","""false""","""true""",1,false,,19159788,,1,,false,1,false,,"""false""","""true""",32.0,,22271533.0,1428330799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-06 14:33:37.436162,61977.0,15.0
,,2015-04-02 02:56:38.111662,slurm_normal,1427947309.0,0.0,,1.0,main_w2_handler0,2257667,9121243,False,,6817331.0,bcf,3406270.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19116689,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1427947306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-02 04:01:51.274231,58544.0,3.0
,,2015-04-03 01:50:21.763860,slurm_normal,1428042162.0,0.0,,1.0,main_w1_handler1,2258673,9129639,False,,7311722.0,bcf,3414953.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""c5e8aa48d9a311e481c7005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19131432,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1428042158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-03 06:22:44.336900,58544.0,4.0
,,2015-04-03 01:24:52.754743,slurm_normal,1428024959.0,0.0,,1.0,main_w2_handler0,2257693,9129550,False,,7936359.0,bcf,3413874.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19131309,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1428024956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-03 01:36:00.583596,58544.0,3.0
,,2015-07-27 14:22:02.677043,slurm_normal,1438006966.0,0.0,,1.0,main_w2_handler0,2391618,10007014,False,,284967687.0,bcf,4289131.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,20576828,,1,,false,1,false,,"""false""","""true""",32.0,,24333970.0,1438006940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-07-27 14:22:50.430716,48876.0,26.0
,,2015-06-19 18:00:28.386829,slurm_normal,1434738787.0,0.0,,1.0,main_w1_handler0,2349363,9694246,False,,634932103.0,bcf,4003331.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""043046ee16ad11e589c7005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20072120,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434738753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 18:33:09.037610,39842.0,34.0
,,2015-04-03 17:20:36.211189,slurm_normal,1428094596.0,0.0,,1.0,main_w2_handler0,2259178,9135349,False,,7597192.0,bcf,3419627.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""b9ffafe2da2511e48369005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19138611,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1428094592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-03 20:56:39.188296,58544.0,4.0
,,2015-04-03 17:30:18.227157,slurm_normal,1428094475.0,0.0,,1.0,main_w2_handler0,2259187,9135509,False,,6981467.0,bcf,3419612.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""162d7b36da2711e496e5005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19138785,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1428094472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-03 20:54:37.609535,58544.0,3.0
,,2015-04-03 17:36:19.327270,slurm_normal,1428102427.0,0.0,,1.0,main_w1_handler0,2259196,9135561,False,,7533526.0,bcf,3420077.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""ed42b41ada2711e48369005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19138895,,1,,false,1,false,,"""false""","""true""",32.0,,20591633.0,1428102422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-03 23:07:10.206837,58544.0,5.0
,,2015-04-06 19:26:15.071307,slurm_normal,1428348461.0,0.0,,1.0,main_w2_handler0,2258218,9151939,False,,1021507145.0,bcf,3434628.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19162716,,1,,false,1,false,,"""false""","""true""",32.0,,22272280.0,1428348384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-06 19:27:46.743778,24355.0,77.0
,,2015-04-06 19:26:14.597630,slurm_normal,1428348424.0,0.0,,1.0,main_w1_handler0,2258218,9151938,False,,484071343.0,bcf,3434627.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19162714,,1,,false,1,false,,"""false""","""true""",32.0,,22272280.0,1428348384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-06 19:27:05.424052,24355.0,40.0
,,2015-04-05 08:09:06.873773,slurm_normal,1428229454.0,0.0,,1.0,main_w2_handler1,2260066,9142907,False,,148732779.0,bcf,3426551.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""",,"""false""","""true""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""false""","""true""",1,false,,19149466,,1,,false,1,false,,"""false""","""true""",32.0,,22114778.0,1428229445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-05 10:24:16.129463,35745.0,9.0
,,2015-04-05 19:38:04.155632,slurm_normal,1428263334.0,0.0,,1.0,main_w2_handler1,2260418,9145607,False,,5860784.0,bcf,3428678.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""440cc610dbcb11e4a56f005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19153875,,1,,false,1,false,,"""false""","""true""",32.0,,20656366.0,1428263322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-05 19:48:59.599013,58549.0,12.0
,,2015-04-05 19:40:32.149483,slurm_normal,1428263510.0,0.0,,1.0,main_w1_handler0,2260416,9145619,False,,5860784.0,bcf,3428686.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""9d60859edbcb11e48ee4005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19153888,,1,,false,1,false,,"""false""","""true""",32.0,,20656366.0,1428263496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-05 19:51:52.659168,58549.0,14.0
,,2015-04-05 20:03:51.116930,slurm_normal,1428265016.0,0.0,,1.0,main_w1_handler1,2260429,9145670,False,,5862445.0,bcf,3428747.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""dbfbae7adbce11e4a239005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19153961,,1,,false,1,false,,"""false""","""true""",32.0,,20656366.0,1428265005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-05 20:16:58.469382,58549.0,11.0
,,2015-04-05 22:55:35.024097,slurm_normal,1428276056.0,0.0,,1.0,main_w1_handler1,2260490,9146199,False,,6485005.0,bcf,3429341.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""d83e5716dbe611e4bf2a005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19154770,,1,,false,1,false,,"""false""","""true""",32.0,,20656366.0,1428276044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-05 23:20:58.348922,58549.0,12.0
,,2015-04-07 03:43:11.889628,slurm_normal,1428389284.0,0.0,,1.0,main_w2_handler0,2185930,9154032,False,,6577646.0,bcf,3436971.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""30fe6b60dcd811e481e7005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19166997,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428389280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 06:48:08.587005,58547.0,4.0
,,2015-04-07 03:42:24.170147,slurm_normal,1428388904.0,0.0,,1.0,main_w1_handler1,2185930,9154023,False,,6817332.0,bcf,3436954.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""14a00488dcd811e4acd9005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19166987,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428388901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 06:41:46.002506,58547.0,3.0
,,2015-06-19 20:09:43.343355,slurm_normal,1434750674.0,0.0,,1.0,main_w2_handler1,2349474,9695366,False,,766773757.0,bcf,4004869.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""0fe8aaaa16bf11e5bb1b005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073528,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434750636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 21:51:18.980924,39842.0,38.0
,,2015-06-19 23:06:28.098948,slurm_normal,1434756668.0,0.0,,1.0,main_w2_handler1,2349588,9696871,False,,2086671.0,bcf,4005703.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""98c443a816d711e5ad9d005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20075611,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434756658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 23:31:10.661374,39842.0,10.0
,,2015-04-07 03:45:36.450190,slurm_normal,1428404592.0,0.0,,1.0,main_w1_handler1,2185930,9154050,False,,7936358.0,bcf,3439172.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""86ecb324dcd811e4b1d0005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19167018,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428404589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 11:03:17.361471,58547.0,3.0
,,2015-04-07 03:44:33.305638,slurm_normal,1428404476.0,0.0,,1.0,main_w1_handler1,2185930,9154040,False,,7566289.0,bcf,3439150.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""62ae1516dcd811e490cf005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19167007,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428404473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 11:01:18.351515,58547.0,3.0
,,2015-04-07 03:47:16.614733,slurm_normal,1428411671.0,0.0,,1.0,main_w2_handler0,2185930,9154073,False,,7597193.0,bcf,3439834.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""c3596d98dcd811e4b1d0005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19167043,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428411668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 13:01:14.308081,58547.0,3.0
,,2015-04-07 03:46:32.856596,slurm_normal,1428411278.0,0.0,,1.0,main_w2_handler0,2185930,9154058,False,,7311723.0,bcf,3439774.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""a8b813aedcd811e49ef2005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19167027,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428411275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 12:54:40.914866,58547.0,3.0
,,2015-06-19 20:08:40.832689,slurm_normal,1434747188.0,0.0,,1.0,main_w2_handler1,2349473,9695235,False,,463281211.0,bcf,4004316.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""ebc4823416be11e58c70005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073392,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434747164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 20:53:10.552609,39842.0,24.0
,,2015-06-19 20:09:13.793006,slurm_normal,1434749453.0,0.0,,1.0,main_w1_handler0,2349473,9695303,False,,2744659.0,bcf,4004686.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""ebc4823416be11e58c70005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073467,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434749443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 21:30:57.366565,39842.0,10.0
,,2015-06-19 20:09:12.808820,slurm_normal,1434749526.0,0.0,,1.0,main_w1_handler2,2349473,9695300,False,,2741303.0,bcf,4004695.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""ebc4823416be11e58c70005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073463,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434749514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 21:32:08.936518,39842.0,12.0
,,2015-06-19 18:00:26.492720,slurm_normal,1434739649.0,0.0,,1.0,main_w2_handler1,2349363,9694244,False,,729080659.0,bcf,4003428.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""043046ee16ad11e589c7005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20072117,,1,,false,1,false,,"""false""","""true""",32.0,,23591985.0,1434739531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 18:47:33.871010,39842.0,118.0
,,2015-06-19 20:07:59.846823,slurm_normal,1434748505.0,0.0,,1.0,main_w1_handler1,2349472,9695179,False,,2083936.0,bcf,4004547.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""c2360cc616be11e5a29f005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073331,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434748495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 21:15:08.078857,39842.0,10.0
,,2015-06-19 20:09:15.573579,slurm_normal,1434749452.0,0.0,,1.0,main_w2_handler1,2349473,9695307,False,,3859873.0,bcf,4004683.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""ebc4823416be11e58c70005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,20073474,,1,,false,1,false,,"""false""","""false""",32.0,,23591985.0,1434749440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-06-19 21:30:54.852844,39842.0,12.0
,,2015-04-07 16:07:52.427505,slurm_normal,1428435822.0,0.0,,1.0,main_w1_handler0,2262381,9160780,False,,6817331.0,bcf,3444518.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""39ca850edd4011e4b78b005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19176747,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428435818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 19:43:43.201650,58547.0,4.0
,,2015-04-07 16:08:21.876086,slurm_normal,1428436145.0,0.0,,1.0,main_w2_handler0,2262381,9160792,False,,6577646.0,bcf,3444556.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""4bed9d48dd4011e48369005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19176760,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428436142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 19:49:12.345224,58547.0,3.0
,,2015-04-07 21:25:20.466915,slurm_normal,1428446045.0,0.0,,1.0,main_w2_handler0,2262880,9163684,False,,1095662283.0,bcf,3445513.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""6af46362dd6c11e4adef005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19181567,,1,,false,1,false,,"""false""","""true""",32.0,,22304852.0,1428445968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 22:34:10.296463,31372.0,77.0
,,2015-04-07 21:25:27.919555,slurm_normal,1428446155.0,0.0,,1.0,main_w2_handler1,2262880,9163686,False,,1087079683.0,bcf,3445527.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""6af46362dd6c11e4adef005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19181572,,1,,false,1,false,,"""false""","""true""",32.0,,22304852.0,1428446107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 22:35:59.484137,31372.0,48.0
,,2015-04-07 21:26:57.532997,slurm_normal,1428448004.0,0.0,,1.0,main_w2_handler1,2262880,9163712,False,,10081995.0,bcf,3445766.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""6af46362dd6c11e4adef005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19181609,,1,,false,1,false,,"""false""","""false""",32.0,,22304852.0,1428447992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 23:06:49.041753,31372.0,12.0
,,2015-04-07 21:27:01.517426,slurm_normal,1428448005.0,0.0,,1.0,main_w1_handler0,2262880,9163713,False,,10108478.0,bcf,3445770.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""6af46362dd6c11e4adef005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19181612,,1,,false,1,false,,"""false""","""false""",32.0,,22304852.0,1428447992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 23:06:47.214463,31372.0,13.0
,,2015-04-07 22:44:29.000887,slurm_normal,1428450601.0,0.0,,1.0,main_w2_handler1,2262939,9164360,False,,1095662283.0,bcf,3446089.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9b11e2f8dd7711e490cf005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19182655,,1,,false,1,false,,"""false""","""true""",32.0,,22304852.0,1428450551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 23:50:07.212383,31372.0,50.0
,,2015-04-07 22:44:56.518787,slurm_normal,1428452293.0,0.0,,1.0,main_w1_handler0,2262939,9164385,False,,10108477.0,bcf,3446224.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9b11e2f8dd7711e490cf005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19182689,,1,,false,1,false,,"""false""","""false""",32.0,,22304852.0,1428452282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-08 00:18:14.268825,31372.0,11.0
,,2015-04-07 22:44:31.611866,slurm_normal,1428450677.0,0.0,,1.0,main_w2_handler0,2262939,9164362,False,,1087079684.0,bcf,3446093.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9b11e2f8dd7711e490cf005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19182660,,1,,false,1,false,,"""false""","""true""",32.0,,22304852.0,1428450632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-07 23:51:20.826405,31372.0,45.0
,,2015-04-07 22:44:55.695790,slurm_normal,1428452293.0,0.0,,1.0,main_w2_handler0,2262939,9164384,False,,10081994.0,bcf,3446227.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""true""","""false""","""9b11e2f8dd7711e490cf005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",1,false,,19182687,,1,,false,1,false,,"""false""","""false""",32.0,,22304852.0,1428452282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-08 00:18:19.422073,31372.0,11.0
,,2015-04-07 16:08:58.551575,slurm_normal,1428452766.0,0.0,,1.0,main_w1_handler1,2262381,9160803,False,,7566290.0,bcf,3446305.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,,,false,"""false""","""false""","""false""","""false""","""61007160dd4011e4b78b005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""true""",1,false,,19176771,,1,,false,1,false,,"""false""","""true""",32.0,,21545695.0,1428452762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1,0.0.1,,2015-04-08 00:26:08.276844,58547.0,4.0
