chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage_cap,parameters.dbkey,parameters.inputFile,parameters.minimum_base_quality,parameters.minimum_mapping_quality,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
34.0,len,2015-06-17 14:16:22.109278,slurm_normal_16gb,1434551907.0,0,1.0,main_w2_handler0,2346134,9673951,False,,100764155,bam,3983916.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040543,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:38:31.550000,46265.0,19.0
,,2015-06-17 15:31:44.031507,slurm_normal_16gb,1434556195.0,0,1.0,main_w2_handler1,2346245,9674763,False,,85892315,bam,3984629.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041614,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434556177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:49:57.271473,46265.0,18.0
34.0,len,2015-06-17 14:16:19.095728,slurm_normal_16gb,1434552002.0,0,1.0,main_w1_handler2,2346134,9673948,False,,89865719,bam,3983946.roundup,slurm,,132112168.0,corral-repl,,"""5749b65214fb11e59ab7005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20040541,"""20""","""20""",1,20038265,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434551983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 14:40:05.566212,46265.0,19.0
,,2015-06-17 14:55:44.605845,slurm_normal_16gb,1434553495.0,0,1.0,main_w1_handler2,2346217,9674471,False,,93450084,bam,3984208.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041246,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434553461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:04:56.969955,46265.0,34.0
,,2015-06-17 14:55:45.825882,slurm_normal_16gb,1434553882.0,0,1.0,main_w1_handler2,2346217,9674472,False,,94205942,bam,3984261.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041247,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434553851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:11:24.886356,46265.0,31.0
,,2015-06-17 14:55:50.278765,slurm_normal_16gb,1434553959.0,0,1.0,main_w2_handler0,2346217,9674476,False,,89390333,bam,3984272.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041252,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434553903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:12:40.894291,46265.0,56.0
,,2015-06-17 15:31:39.581873,slurm_normal_16gb,1434555641.0,0,1.0,main_w2_handler0,2346245,9674758,False,,93879768,bam,3984478.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041609,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434555622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:40:45.833128,46265.0,19.0
,,2015-06-17 14:55:41.136990,slurm_normal_16gb,1434553341.0,0,1.0,main_w1_handler1,2346217,9674469,False,,95306032,bam,3984176.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041241,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434553286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:02:24.453582,46265.0,55.0
,,2015-06-17 15:31:40.435607,slurm_normal_16gb,1434555915.0,0,1.0,main_w1_handler0,2346245,9674759,False,,99500050,bam,3984518.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041610,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434555834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:45:18.478710,46265.0,81.0
,,2015-06-17 14:55:48.444471,slurm_normal_16gb,1434554161.0,0,1.0,main_w2_handler0,2346217,9674474,False,,94668869,bam,3984303.roundup,slurm,,132112168.0,corral-repl,,"""d6151d0a150011e5ae24005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041249,"""20""","""20""",1,20040102,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434554144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:16:03.226532,46265.0,17.0
,,2015-06-17 15:31:38.158454,slurm_normal_16gb,1434555568.0,0,1.0,main_w2_handler0,2346245,9674757,False,,96445407,bam,3984454.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041608,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434555495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:39:30.908258,46265.0,73.0
,,2015-06-17 15:31:43.092306,slurm_normal_16gb,1434556076.0,0,1.0,main_w1_handler0,2346245,9674762,False,,100532823,bam,3984585.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041613,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434556054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:47:57.990964,46265.0,22.0
,,2015-06-17 15:31:41.215801,slurm_normal_16gb,1434556341.0,0,1.0,main_w1_handler2,2346245,9674760,False,,99126168,bam,3984637.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041611,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434556279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:52:24.038352,46265.0,62.0
,,2015-06-17 15:31:37.203062,slurm_normal_16gb,1434555484.0,0,1.0,main_w2_handler1,2346245,9674756,False,,83883378,bam,3984440.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041607,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434555422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:38:06.736314,46265.0,62.0
,,2015-06-17 16:12:21.775971,slurm_normal_16gb,1434558638.0,0,1.0,main_w2_handler0,2346297,9675218,False,,86629264,bam,3985016.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042114,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:30:41.220336,46265.0,18.0
,,2015-06-17 15:31:42.132885,slurm_normal_16gb,1434555951.0,0,1.0,main_w2_handler0,2346245,9674761,False,,99524757,bam,3984544.roundup,slurm,,132112168.0,corral-repl,,"""e1d0e8fe150511e5891f005056a52a46""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20041612,"""20""","""20""",1,20040101,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434555932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 15:45:54.558825,46265.0,19.0
,,2015-06-17 16:12:22.860095,slurm_normal_16gb,1434558046.0,0,1.0,main_w1_handler2,2346297,9675220,False,,92674757,bam,3984911.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042115,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:20:50.773648,46265.0,17.0
,,2015-06-17 16:12:04.959754,slurm_normal_16gb,1434558516.0,0,1.0,main_w1_handler1,2346297,9675216,False,,93425649,bam,3984971.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042112,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:28:37.567704,46265.0,140.0
,,2015-06-17 16:12:23.935358,slurm_normal_16gb,1434558802.0,0,1.0,main_w1_handler2,2346297,9675221,False,,96934368,bam,3985047.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042116,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:33:25.079866,46265.0,45.0
,,2015-06-17 16:12:03.054467,slurm_normal_16gb,1434558171.0,0,1.0,main_w1_handler0,2346297,9675215,False,,86471655,bam,3984939.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042111,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:22:53.470231,46265.0,18.0
,,2015-06-17 16:12:02.070896,slurm_normal_16gb,1434557846.0,0,1.0,main_w2_handler1,2346297,9675214,False,,96689225,bam,3984868.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042110,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434557826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:17:27.586210,46265.0,20.0
,,2015-06-17 16:12:24.837152,slurm_normal_16gb,1434558702.0,0,1.0,main_w1_handler2,2346297,9675222,False,,89648416,bam,3985027.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042117,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:31:44.287119,46265.0,45.0
,,2015-06-17 16:12:08.033106,slurm_normal_16gb,1434558608.0,0,1.0,main_w1_handler2,2346297,9675217,False,,88790260,bam,3984996.roundup,slurm,,132112168.0,corral-repl,,"""7d1ae792150b11e59afb005056a51846""","""/galaxy-repl/main/files/011/578/dataset_11578195.dat""","""250""","""E.coli K12 MG1655""",20042113,"""20""","""20""",1,20040100,history,"""LENIENT""",32.0,4708048.0,fasta,,23675044,1434558537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-17 16:30:12.283175,46265.0,71.0
,,2015-06-18 00:43:25.186011,slurm_normal_16gb,1434591160.0,0,1.0,main_w2_handler1,2347016,9678244,False,,122386745,bam,3988069.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046662,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434591140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:32:42.346778,46265.0,20.0
,,2015-06-18 00:30:50.449103,slurm_normal_16gb,1434588318.0,0,1.0,main_w1_handler2,2346505,9678129,False,,73939722,bam,3987781.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046523,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:45:22.737745,46265.0,14.0
,,2015-06-18 00:39:55.542365,slurm_normal_16gb,1434589032.0,0,1.0,main_w1_handler0,2347013,9678190,False,,93240942,bam,3987829.roundup,slurm,,132112168.0,corral-repl,,"""7c66f0ba155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046597,"""20""","""20""",1,20046500,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:57:14.642716,46265.0,16.0
,,2015-06-18 00:30:48.608960,slurm_normal_16gb,1434588167.0,0,1.0,main_w2_handler1,2346505,9678128,False,,91974659,bam,3987768.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046522,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:42:49.999611,46265.0,18.0
,,2015-06-18 00:30:46.277810,slurm_normal_16gb,1434588028.0,0,1.0,main_w1_handler0,2346505,9678125,False,,67256786,bam,3987756.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046519,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434587991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:40:30.202017,46265.0,37.0
,,2015-06-18 00:30:51.647665,slurm_normal_16gb,1434588283.0,0,1.0,main_w1_handler1,2346505,9678132,False,,95544556,bam,3987774.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046525,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:44:48.530143,46265.0,42.0
,,2015-06-18 00:43:30.196639,slurm_normal_16gb,1434589679.0,0,1.0,main_w1_handler1,2347016,9678249,False,,101408144,bam,3987889.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046666,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:08:03.282159,46265.0,16.0
,,2015-06-18 00:43:29.178297,slurm_normal_16gb,1434590287.0,0,1.0,main_w1_handler0,2347016,9678248,False,,100068499,bam,3987937.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046665,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434590271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:18:08.082973,46265.0,16.0
,,2015-06-18 00:46:48.034050,slurm_normal_16gb,1434591406.0,0,1.0,main_w2_handler0,2347017,9678297,False,,90775524,bam,3988109.roundup,slurm,,132112168.0,corral-repl,,"""725f8518155311e5b445005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046716,"""20""","""20""",1,20046499,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434591390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:36:48.165124,46265.0,16.0
,,2015-06-18 00:43:26.285605,slurm_normal_16gb,1434589125.0,0,1.0,main_w1_handler2,2347016,9678245,False,,93018335,bam,3987836.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046663,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:58:46.829417,46265.0,40.0
,,2015-06-18 00:30:47.071993,slurm_normal_16gb,1434587741.0,0,1.0,main_w1_handler0,2346505,9678126,False,,78344901,bam,3987740.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046520,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434587714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:35:43.650839,46265.0,27.0
,,2015-06-18 00:30:50.983210,slurm_normal_16gb,1434588559.0,0,1.0,main_w1_handler1,2346505,9678131,False,,74992737,bam,3987800.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046524,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:49:21.076812,46265.0,24.0
,,2015-06-18 00:39:56.334026,slurm_normal_16gb,1434590098.0,0,1.0,main_w2_handler0,2347013,9678191,False,,89348212,bam,3987927.roundup,slurm,,132112168.0,corral-repl,,"""7c66f0ba155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046598,"""20""","""20""",1,20046500,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434590081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:15:00.549908,46265.0,17.0
,,2015-06-18 00:39:58.437833,slurm_normal_16gb,1434589260.0,0,1.0,main_w1_handler2,2347013,9678193,False,,98499983,bam,3987845.roundup,slurm,,132112168.0,corral-repl,,"""7c66f0ba155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046600,"""20""","""20""",1,20046500,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:01:04.648401,46265.0,23.0
,,2015-06-18 00:30:52.407703,slurm_normal_16gb,1434588462.0,0,1.0,main_w2_handler0,2346505,9678133,False,,90851787,bam,3987787.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046526,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:47:45.613268,46265.0,36.0
,,2015-06-18 00:30:47.744925,slurm_normal_16gb,1434588098.0,0,1.0,main_w1_handler1,2346505,9678127,False,,90784494,bam,3987763.roundup,slurm,,132112168.0,corral-repl,,"""31dc7d86155111e59ed2005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046521,"""20""","""20""",1,20046480,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:41:40.204820,46265.0,26.0
,,2015-06-18 00:43:28.053857,slurm_normal_16gb,1434589484.0,0,1.0,main_w2_handler1,2347016,9678246,False,,120644433,bam,3987861.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046664,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:04:47.154920,46265.0,55.0
,,2015-06-18 00:43:30.741543,slurm_normal_16gb,1434590479.0,0,1.0,main_w2_handler1,2347016,9678250,False,,96005842,bam,3987955.roundup,slurm,,132112168.0,corral-repl,,"""f4ab8d24155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046667,"""20""","""20""",1,20046498,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434590424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:21:21.309617,46265.0,55.0
,,2015-06-18 00:39:54.843873,slurm_normal_16gb,1434588650.0,0,1.0,main_w1_handler0,2347013,9678189,False,,93280673,bam,3987803.roundup,slurm,,132112168.0,corral-repl,,"""7c66f0ba155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046596,"""20""","""20""",1,20046500,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434588618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 00:50:53.245734,46265.0,32.0
,,2015-06-18 00:39:57.178136,slurm_normal_16gb,1434589216.0,0,1.0,main_w2_handler1,2347013,9678192,False,,94811352,bam,3987841.roundup,slurm,,132112168.0,corral-repl,,"""7c66f0ba155211e5a072005056a52a46""","""/galaxy-repl/localdata/chrom/rhodSpha_2_4_1.len""","""250""","""rhodSpha_2_4_1""",20046599,"""20""","""20""",1,20046500,history,"""LENIENT""",32.0,4661086.0,fasta,,23691704,1434589182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,1.126.0,,2015-06-18 01:00:19.723514,46265.0,34.0
