chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disp_name,parameters.firstorf,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.lastorf,parameters.length,parameters.margin,parameters.mstart,parameters.number,parameters.offset,parameters.orfminsize,parameters.out_format2,parameters.reverse,parameters.table,parameters.uppercase,parameters.width,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-03 18:48:22.496747,slurm_normal,1493837317.0,0.0,,1.0,main_w4_handler1,2885188,15739079,False,,9260,fasta,9848582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455458}]","""HML-2 5p12.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:45.562600,94122.0,6.0
,,2017-05-03 18:47:47.630590,slurm_normal,1493837321.0,0.0,,1.0,main_w4_handler0,2885188,15739006,False,,2588,fasta,9848575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455525}]","""HML-2 Xq28a.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:58.167225,94122.0,15.0
,,2017-05-03 18:47:46.440860,slurm_normal,1493837347.0,0.0,,1.0,main_w3_handler0,2885188,15739003,False,,7048,fasta,9848593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455527}]","""HML-2 Yp11.2.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:49:59.787647,94122.0,4.0
,,2017-05-03 18:48:04.462226,slurm_normal,1493837347.0,0.0,,1.0,main_w3_handler1,2885188,15739041,False,,9638,fasta,9848594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455493}]","""HML-2 11q12.3.FAS        ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:50:03.180072,94122.0,4.0
,,2017-05-03 18:48:10.900029,slurm_normal,1493837431.0,0.0,,1.0,main_w3_handler1,2885188,15739049,False,,9596,fasta,9848610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455483}]","""HML-2 9q34.3.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:50:35.573145,94122.0,5.0
,,2017-05-03 18:48:00.281735,slurm_normal,1493837366.0,0.0,,1.0,main_w4_handler1,2885188,15739034,False,,5705,fasta,9848597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455501}]","""HML-2 12q24.33.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:50:19.484281,94122.0,7.0
,,2017-05-03 18:47:46.972275,slurm_normal,1493837418.0,0.0,,1.0,main_w3_handler0,2885188,15739004,False,,7448,fasta,9848603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455526}]","""HML-2 Xq28b.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:50:20.722992,94122.0,6.0
,,2017-05-03 18:47:48.146657,slurm_normal,1493837438.0,0.0,,1.0,main_w4_handler1,2885188,15739007,False,,2091,fasta,9848620.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455524}]","""HML-2 Xq12.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:50:46.965544,94122.0,4.0
,,2017-05-03 18:47:50.499568,slurm_normal,1493837456.0,0.0,,1.0,main_w4_handler0,2885188,15739015,False,,8422,fasta,9848628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455518}]","""HML-2 21q21.1.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:51:00.293036,94122.0,4.0
,,2017-05-03 18:48:24.916110,slurm_normal,1493837461.0,0.0,,1.0,main_w4_handler1,2885188,15739082,False,,2276,fasta,9848629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455456}]","""HML-2 4q32.1.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:51:14.471411,94122.0,7.0
,,2017-05-03 18:47:49.622974,slurm_normal,1493837310.0,0.0,,1.0,main_w3_handler1,2885188,15739013,False,,9318,fasta,9848578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455521}]","""HML-2 K105.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:35.550740,94122.0,4.0
,,2017-03-09 10:33:01.229543,slurm_normal,1489055589.0,0.0,,1.0,main_w3_handler0,3025100,15251905,False,,48593,fasta,9398118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 28692496}]",,"""yes""","""0""","""10""","""no""","""yes""","""1""","""1""","""fasta""","""no""","""0""","""""","""60""",32.0,,36527486,1489055585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-03-09 10:33:13.350946,,4.0
,,2017-05-03 18:47:39.724702,slurm_normal,1493837277.0,0.0,,1.0,main_w3_handler1,2885188,15738994,False,,9696,fasta,9848555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455532}]","""HML-2 4p16.1a.FAS""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:02.060024,94122.0,10.0
,,2017-05-03 18:47:40.482287,slurm_normal,1493837281.0,0.0,,1.0,main_w4_handler1,2885188,15738995,False,,5739,fasta,9848556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455531}]","""HML-2 1q24.1.FAS""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:05.911277,94122.0,14.0
,,2017-05-03 18:47:45.308435,slurm_normal,1493837293.0,0.0,,1.0,main_w3_handler1,2885188,15739000,False,,3256,fasta,9848565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455529}]","""HML-2 Yq11.23b.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:17.826217,94122.0,6.0
,,2017-05-03 18:47:45.864033,slurm_normal,1493837293.0,0.0,,1.0,main_w4_handler1,2885188,15739002,False,,3255,fasta,9848568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455528}]","""HML-2 Yq11.23a.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:48:19.839598,94122.0,5.0
,,2017-05-03 18:47:49.148565,slurm_normal,1493837444.0,0.0,,1.0,main_w3_handler0,2885188,15739010,False,,9670,fasta,9848613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455522}]","""HML-2 Pan K105.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:51:54.325140,94122.0,13.0
,,2017-05-03 18:47:52.834473,slurm_normal,1493837497.0,0.0,,1.0,main_w3_handler0,2885188,15739021,False,,9652,fasta,9848642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455514}]","""HML-2 19q13.12b.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:07.564377,94122.0,5.0
,,2017-05-03 18:48:15.350415,slurm_normal,1493837503.0,0.0,,1.0,main_w3_handler1,2885188,15739063,False,,4975,fasta,9848641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455474}]","""HML-2 7q34.FAS       ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:10.776981,94122.0,15.0
,,2017-05-03 18:47:48.646237,slurm_normal,1493837594.0,0.0,,1.0,main_w4_handler1,2885188,15739008,False,,2552,fasta,9848662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455523}]","""HML-2 Xq11.1.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:19.449477,94122.0,4.0
,,2017-05-03 18:48:20.286000,slurm_normal,1493837597.0,0.0,,1.0,main_w3_handler1,2885188,15739073,False,,5721,fasta,9848664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455464}]","""HML-2 6p11.2.FAS   ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:31.657590,94122.0,4.0
,,2017-05-03 18:48:03.764025,slurm_normal,1493837626.0,0.0,,1.0,main_w4_handler0,2885188,15739040,False,,9599,fasta,9848689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455494}]","""HML-2 11q22.1.FAS         ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:50.980231,94122.0,5.0
,,2017-05-03 18:47:53.706412,slurm_normal,1493837619.0,0.0,,1.0,main_w3_handler0,2885188,15739023,False,,8671,fasta,9848684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455512}]","""HML-2 19q11.FAS   ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:44.338430,94122.0,5.0
,,2017-05-03 18:48:37.719140,slurm_normal,1493837629.0,0.0,,1.0,main_w3_handler1,2885188,15739111,False,,6481,fasta,9848694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455435}]","""HML-2 1p31.1.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:53.950730,94122.0,5.0
,,2017-05-03 18:48:26.339334,slurm_normal,1493837634.0,0.0,,1.0,main_w4_handler1,2885188,15739086,False,,4372,fasta,9848691.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455453}]","""HML-2 4p16.3a.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:01.577135,94122.0,6.0
,,2017-05-03 18:48:21.932844,slurm_normal,1493837641.0,0.0,,1.0,main_w3_handler1,2885188,15739077,False,,9578,fasta,9848701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455459}]","""HML-2 5p13.3.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:03.297818,94122.0,4.0
,,2017-05-03 18:48:02.789686,slurm_normal,1493837644.0,0.0,,1.0,main_w4_handler0,2885188,15739038,False,,9287,fasta,9848704.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455496}]","""HML-2 12p11.1.FAS         ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:10.305492,94122.0,4.0
,,2017-05-03 18:48:01.461423,slurm_normal,1493837644.0,0.0,,1.0,main_w4_handler1,2885188,15739036,False,,9590,fasta,9848702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455499}]","""HML-2 12q14.1.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:10.508362,94122.0,5.0
,,2017-05-03 18:48:28.720201,slurm_normal,1493837652.0,0.0,,1.0,main_w3_handler1,2885188,15739092,False,,9237,fasta,9848708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455448}]","""HML-2 3q13.2.FAS    ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:15.145449,94122.0,3.0
,,2017-05-03 18:47:52.367806,slurm_normal,1493837656.0,0.0,,1.0,main_w4_handler0,2885188,15739020,False,,6465,fasta,9848709.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455515}]","""HML-2 19q13.41.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:19.113849,94122.0,5.0
,,2017-05-03 18:47:57.131644,slurm_normal,1493837652.0,0.0,,1.0,main_w3_handler0,2885188,15739029,False,,1536,fasta,9848711.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455506}]","""HML-2 16p13.3.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:22.503912,94122.0,3.0
,,2017-05-03 18:47:58.982712,slurm_normal,1493837674.0,0.0,,1.0,main_w3_handler0,2885188,15739032,False,,2938,fasta,9848723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455503}]","""HML-2 14q32.33.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:54:38.474789,94122.0,3.0
,,2017-05-03 18:47:51.929240,slurm_normal,1493837601.0,0.0,,1.0,main_w4_handler1,2885188,15739019,False,,4766,fasta,9848668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455516}]","""HML-2 19q13.42.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:53:27.538378,94122.0,4.0
,,2017-05-03 18:48:17.837982,slurm_normal,1493837735.0,0.0,,1.0,main_w3_handler0,2885188,15739069,False,,2875,fasta,9848764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455469}]","""HML-2 6q25.1.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:38.479308,94122.0,4.0
,,2017-05-03 18:48:20.953361,slurm_normal,1493837730.0,0.0,,1.0,main_w4_handler0,2885188,15739074,False,,9309,fasta,9848760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455463}]","""HML-2 5q33.3.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:38.016650,94122.0,4.0
,,2017-05-03 18:47:58.420182,slurm_normal,1493837732.0,0.0,,1.0,main_w4_handler1,2885188,15739031,False,,3402,fasta,9848761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455504}]","""HML-2 15q25.2.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:39.095248,94122.0,4.0
,,2017-05-03 18:48:25.875452,slurm_normal,1493837735.0,0.0,,1.0,main_w3_handler0,2885188,15739085,False,,9716,fasta,9848765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455454}]","""HML-2 4p16.3b.FAS  ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:38.757110,94122.0,4.0
,,2017-05-03 18:48:28.221260,slurm_normal,1493837750.0,0.0,,1.0,main_w3_handler0,2885188,15739091,False,,8583,fasta,9848771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455449}]","""HML-2 3q21.2.FAS     ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:55.046579,94122.0,4.0
,,2017-05-03 18:48:21.463157,slurm_normal,1493837749.0,0.0,,1.0,main_w4_handler0,2885188,15739076,False,,8825,fasta,9848770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""no""",,"[{'src': 'hda', 'id': 29455462}]","""HML-2 5q33.2.FAS ""","""yes""","""0""","""10""","""no""","""yes""","""1""","""10""","""fasta""","""yes""","""0""","""""","""60""",32.0,,37717160,1493837745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0,5.0.0,,2017-05-03 18:55:56.033714,94122.0,4.0
