chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input11,fastq_input11_filetype,fastq_input12,fastq_input12_filetype,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,long,long_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq_input1|__identifier__,parameters.graph_clean.min_component_size,parameters.graph_clean.min_dead_end_size,parameters.linear_seqs,parameters.long.values,parameters.min_fasta_length,parameters.mode,parameters.paired_unpaired.__current_case__,parameters.paired_unpaired.fastq_input1.values,parameters.paired_unpaired.fastq_input2.values,parameters.paired_unpaired.fastq_input_selector,parameters.pilon.min_polish_size,parameters.pilon.no_pilon,parameters.spades.depth_filter,parameters.spades.kmer_count,parameters.spades.max_kmer_frac,parameters.spades.min_kmer_frac,parameters.spades.no_correct,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
24.0,len,2018-02-05 17:38:50.894390,bridges_normal,1517863037.0,0,161506432.0,,,,,fastqsanger,161889118.0,fastqsanger,11.0,main_w4_handler2,2980527,18260639,False,,18260639,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/galaxy-repl/main/files/019/830/dataset_19830893.dat""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33678106}]","[{'src': 'hda', 'id': 33678110}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43693805.0,1517861230.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-05 20:38:53.018689,99240,1807.0
,,2018-02-05 15:35:43.485474,bridges_normal,1517864803.0,0,,393539802.0,fastqsanger,389695332.0,fastqsanger,,,,11.0,main_w4_handler2,3396820,18259246,False,,18259246,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",1,"[{'src': 'hdca', 'id': 103313}]",,paired_collection,1000,false,0.25,10,0.95,0.2,false,64.0,,41959525.0,1517861280.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-05 21:06:52.451301,111084,3523.0
,,2018-02-06 01:23:34.732700,bridges_normal,1517880975.0,0,177097869.0,,,,,fastqsanger,,,10.0,main_w4_handler2,3418144,18264237,False,,18264237,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",2,"[{'src': 'hda', 'id': 33684598}]",,single,1000,false,0.25,10,0.95,0.2,false,64.0,,43704320.0,1517880232.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-06 01:36:29.070586,121364,743.0
,,2018-02-06 05:55:21.798843,bridges_normal,1517899785.0,0,177097869.0,,,,,fastqsanger,,,11.0,main_w4_handler2,3418144,18266432,False,,18266432,pulsar_bridges,,344242386.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33687839}]","""100""","""normal""",2,"[{'src': 'hda', 'id': 33687846}]",,single,1000,false,0.25,10,0.95,0.2,false,64.0,,43704320.0,1517896550.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-06 06:50:10.351279,121364,3235.0
,,2018-02-06 11:12:45.550599,bridges_normal,1517921642.0,0,1783777760.0,,,,,fastqsanger,1491450230.0,fastqsanger,11.0,main_w3_handler2,2792141,18269037,False,,18269037,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33691169}]","[{'src': 'hda', 'id': 33691170}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43669931.0,1517915639.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-06 12:54:12.501813,87753,6003.0
24.0,len,2018-02-06 11:22:05.548174,bridges_normal,1517919492.0,0,287571661.0,,,,,fastqsanger,286685607.0,fastqsanger,11.0,main_w4_handler2,2980527,18269109,False,,18269109,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/galaxy-repl/main/files/019/830/dataset_19830893.dat""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33691289}]","[{'src': 'hda', 'id': 33691237}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43693805.0,1517916153.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-06 12:18:42.698391,99240,3339.0
,,2018-02-06 19:28:07.517128,bridges_normal,1517957915.0,0,1050402048.0,,,,,fastqsanger,1018755942.0,fastqsanger,11.0,main_w4_handler2,2744832,18276527,False,,18276527,pulsar_bridges,,12806578.0,fasta,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33698227}]","""500""","""normal""",0,"[{'src': 'hda', 'id': 33702204}]","[{'src': 'hda', 'id': 33702206}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43723191.0,1517945337.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-06 22:58:51.250590,86404,12578.0
,,2018-02-06 22:52:51.381756,bridges_normal,1517965550.0,0,556974573.0,,,,,fastqsanger,557029851.0,fastqsanger,11.0,main_w3_handler2,3419629,18280497,False,,18280497,pulsar_bridges,,163371846.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33706413}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33706411}]","[{'src': 'hda', 'id': 33706412}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,42549788.0,1517959097.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 01:06:16.048750,118332,6453.0
,,2018-02-07 01:16:22.196202,bridges_normal,1517968367.0,0,177097869.0,,,,,fastqsanger,,,11.0,main_w3_handler2,3418144,18281342,False,,18281342,pulsar_bridges,,326731341.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33708483}]","""100""","""normal""",2,"[{'src': 'hda', 'id': 33708486}]",,single,1000,false,0.25,10,0.95,0.2,false,64.0,,43704320.0,1517966207.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 01:53:09.488506,121364,2160.0
,,2018-02-07 02:47:02.941834,bridges_normal,1517977848.0,0,2153093308.0,,,,,fastqsanger,2153060398.0,fastqsanger,11.0,main_w4_handler2,3419528,18281818,False,,18281818,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33707842}]","[{'src': 'hda', 'id': 33707833}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43731441.0,1517971808.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 04:31:04.869593,121461,6040.0
,,2018-02-07 01:55:05.801712,bridges_normal,1517974536.0,0,556974573.0,,,,,fastqsanger,557029851.0,fastqsanger,11.0,main_w3_handler2,3419626,18281529,False,,18281529,pulsar_bridges,,163371846.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33706278}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33706276}]","[{'src': 'hda', 'id': 33706277}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,42549788.0,1517968541.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 03:35:59.590527,118332,5995.0
,,2018-02-05 16:29:19.095862,bridges_normal,1517994280.0,0,4375044259.0,,,,,fastqsanger,4375014073.0,fastqsanger,11.0,main_w3_handler2,3417517,18259994,False,,18259994,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33677960}]","[{'src': 'hda', 'id': 33677969}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43223547.0,1517861962.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 09:05:03.030165,117496,132318.0
,,2018-02-07 08:02:51.095568,bridges_normal,1517996657.0,0,1977465857.0,,,,,fastqsanger,1708315183.0,fastqsanger,9.0,main_w3_handler2,2792141,18283437,False,,18283437,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33697327}]","[{'src': 'hda', 'id': 33697328}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43669931.0,1517990649.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 09:44:36.940356,87753,6008.0
,,2018-02-07 10:27:10.654310,bridges_normal,1518002707.0,0,369768847.0,,,,,fastqsanger,363467423.0,fastqsanger,9.0,main_w4_handler2,3418883,18286088,False,,18286088,pulsar_bridges,,182096135.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33714445}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33714446}]","[{'src': 'hda', 'id': 33714447}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43744784.0,1517999261.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 11:25:59.554341,120775,3446.0
,,2018-02-07 11:23:49.937047,bridges_normal,1518004726.0,0,148658490.0,,,,,fastqsanger,148658490.0,fastqsanger,11.0,main_w3_handler2,3420264,18287486,False,,18287486,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""50""","""normal""",0,"[{'src': 'hda', 'id': 33716273}]","[{'src': 'hda', 'id': 33716274}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43242295.0,1518002653.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 11:59:04.600153,120064,2073.0
,,2018-03-09 11:24:43.547951,bridges_normal,1520602072.0,0,259641775.0,,,,,fastqsanger,213514483.0,fastqsanger,11.0,main_w4_handler2,3456488,18670893,False,,18670893,pulsar_bridges,,1250898733.0,fasta,3170322324.0,corral-repl,,0,no,"""75cb23ca238c11e89c41005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""40""","[{'src': 'hda', 'id': 34321921}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 34321931}]","[{'src': 'hda', 'id': 34321940}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,,1520594731.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 13:28:18.725214,122619,7341.0
,,2018-03-09 13:04:59.023826,bridges_normal,1520601263.0,0,110666607.0,,,,,fastqsanger,,,11.0,main_w4_handler2,3458281,18671669,False,,18671669,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",2,"[{'src': 'hda', 'id': 34323030}]",,single,1000,false,0.25,10,0.95,0.2,false,64.0,,44505171.0,1520600714.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 13:14:43.645994,123733,549.0
,,2018-02-07 17:27:24.799010,bridges_normal,1518024833.0,0,3363078.0,,,,,fastqsanger,,,11.0,main_w4_handler2,3420765,18299787,False,,18299787,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",2,"[{'src': 'hda', 'id': 33730380}]",,single,1000,false,0.25,10,0.95,0.2,false,80.0,,43757133.0,1518024587.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 17:34:07.924337,99240,246.0
,,2018-02-07 14:55:15.697726,bridges_normal,1518025456.0,0,696839856.0,,,,,fastqsanger.gz,741337934.0,fastqsanger.gz,11.0,main_w4_handler2,3406459,18296024,False,,18296024,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33518416}]","[{'src': 'hda', 'id': 33518460}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43752315.0,1518015353.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 17:44:40.054855,621,10103.0
,,2018-02-07 19:03:22.873053,bridges_normal,1518031514.0,0,330753632.0,,,,,fastqsanger,295426920.0,fastqsanger,11.0,main_w3_handler2,3420892,18301555,False,,18301555,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33732953}]","[{'src': 'hda', 'id': 33732954}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43354942.0,1518030237.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 19:25:35.037799,119469,1277.0
,,2018-02-07 13:53:22.790840,bridges_normal,1518033084.0,0,1751992905.0,,,,,fastqsanger,1790842797.0,fastqsanger,11.0,main_w3_handler2,3188720,18294356,False,,18294356,pulsar_bridges,,1289525.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33723129}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33226705}]","[{'src': 'hda', 'id': 33226974}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43750124.0,1518011672.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 19:51:39.345811,101447,21412.0
,,2018-02-07 19:33:22.270154,bridges_normal,1518033026.0,0,214839802.0,,,,,fastqsanger,193596796.0,fastqsanger,11.0,main_w4_handler2,3420892,18301856,False,,18301856,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33733248}]","[{'src': 'hda', 'id': 33733249}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43354942.0,1518032071.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 19:50:38.869743,119469,955.0
,,2018-02-07 20:17:29.469592,bridges_normal,1518035999.0,0,403136229.0,,,,,fastqsanger,334788299.0,fastqsanger,11.0,main_w4_handler2,3420892,18302369,False,,18302369,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33733276}]","[{'src': 'hda', 'id': 33733277}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43354942.0,1518034694.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 20:40:12.022422,119469,1305.0
,,2018-02-07 18:57:33.867824,bridges_normal,1518037670.0,0,1050402048.0,,,,,fastqsanger,1018755942.0,fastqsanger,11.0,main_w4_handler2,2744832,18301507,False,,18301507,pulsar_bridges,,25034855.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33698285}]","""500""","""normal""",0,"[{'src': 'hda', 'id': 33702204}]","[{'src': 'hda', 'id': 33702206}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43761332.0,1518029996.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 21:08:14.508696,86404,7674.0
,,2018-03-09 15:11:56.614367,bridges_normal,1520608759.0,0,1641689.0,,,,,fastqsanger,1641689.0,fastqsanger,11.0,main_w4_handler2,3458453,18673172,False,,18673172,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34325353}]","[{'src': 'hda', 'id': 34325354}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44511244.0,1520608422.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 15:19:35.416527,123749,337.0
,,2018-02-07 21:00:03.825052,bridges_normal,1518047350.0,0,657411054.0,,,,,fastqsanger,657411054.0,fastqsanger,11.0,main_w3_handler2,3419016,18302846,False,,18302846,pulsar_bridges,,1137584753.0,fastqsanger,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33733341}]","""100""","""bold""",0,"[{'src': 'hda', 'id': 33695733}]","[{'src': 'hda', 'id': 33695737}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,43359096.0,1518037378.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-07 23:49:48.045253,3591,9972.0
,,2018-03-09 13:54:04.527757,bridges_normal,1520610627.0,0,4433766592.0,,,,,fastqsanger,4433766592.0,fastqsanger,11.0,main_w4_handler2,1865957,18672436,False,,18672436,pulsar_bridges,,3859761.0,fasta,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 34093306}]","""100""","""normal""",0,"[{'src': 'hda', 'id': 33680744}]","[{'src': 'hda', 'id': 33682242}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43696188.0,1520603840.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 15:50:52.656052,47568,6787.0
,,2018-02-07 19:13:18.246538,bridges_normal,1518054611.0,0,657411054.0,,,,,fastqsanger,657411054.0,fastqsanger,11.0,main_w3_handler2,3419016,18301680,False,,18301680,pulsar_bridges,,3649553421.0,fastqsanger,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""","[{'src': 'hda', 'id': 33733340}]","""100""","""bold""",0,"[{'src': 'hda', 'id': 33695733}]","[{'src': 'hda', 'id': 33695737}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43359096.0,1518030897.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-08 01:50:50.987944,3591,23714.0
,,2018-03-09 17:25:05.616503,bridges_normal,1520616914.0,0,203270540.0,,,,,fastqsanger,179201550.0,fastqsanger,11.0,main_w4_handler2,3456720,18674535,False,,18674535,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34327342}]","[{'src': 'hda', 'id': 34327360}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44513404.0,1520616390.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 17:35:28.321795,123733,524.0
,,2018-03-09 17:54:16.784930,bridges_normal,1520618614.0,0,234762813.0,,,,,fastqsanger,201858331.0,fastqsanger,11.0,main_w4_handler2,3456720,18674882,False,,18674882,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34328091}]","[{'src': 'hda', 'id': 34328026}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44513404.0,1520618132.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 18:04:50.839452,123733,482.0
,,2018-03-09 17:27:05.308045,bridges_normal,1520617080.0,0,159376101.0,,,,,fastqsanger,140726633.0,fastqsanger,11.0,main_w4_handler2,3456720,18674557,False,,18674557,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34327409}]","[{'src': 'hda', 'id': 34327467}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44513404.0,1520616511.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 17:38:13.714312,123733,569.0
,,2018-03-09 17:44:47.311720,bridges_normal,1520618368.0,0,332373962.0,,,,,fastqsanger,295398258.0,fastqsanger,11.0,main_w3_handler2,3456720,18674752,False,,18674752,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34327831}]","[{'src': 'hda', 'id': 34327883}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44513404.0,1520617719.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 17:59:39.183177,123733,649.0
,,2018-03-09 17:51:32.844122,bridges_normal,1520618490.0,0,193918483.0,,,,,fastqsanger,173922835.0,fastqsanger,11.0,main_w3_handler2,3456720,18674858,False,,18674858,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34327922}]","[{'src': 'hda', 'id': 34327961}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,44513404.0,1520617961.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 18:04:44.565001,123733,529.0
,,2018-03-09 17:59:06.149140,bridges_normal,1520618864.0,0,207898158.0,,,,,fastqsanger,178205386.0,fastqsanger,11.0,main_w4_handler2,3456720,18674985,False,,18674985,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34328137}]","[{'src': 'hda', 'id': 34328232}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44513404.0,1520618372.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 18:08:08.016806,123733,492.0
,,2018-03-09 17:43:28.798472,bridges_normal,1520618710.0,0,637694145.0,,,,,fastqsanger,563105065.0,fastqsanger,11.0,main_w4_handler2,3456720,18674727,False,,18674727,pulsar_bridges,,,,3170320084.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 34327594}]","[{'src': 'hda', 'id': 34327721}]",paired,1000,false,0.25,10,0.95,0.2,false,80.0,,44513404.0,1520617599.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-03-09 18:05:22.981980,123733,1111.0
,,2018-02-07 23:33:56.696421,bridges_normal,1518097805.0,0,2153093308.0,,,,,fastqsanger,2153060398.0,fastqsanger,11.0,main_w3_handler2,3419528,18304741,False,,18304741,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33707842}]","[{'src': 'hda', 'id': 33707833}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43731441.0,1518091104.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-08 13:50:21.732949,121461,6701.0
,,2018-02-08 04:54:44.256652,bridges_normal,1518099087.0,0,887062934.0,,,,,fastqsanger,887062934.0,fastqsanger,11.0,main_w3_handler2,3381325,18306863,False,,18306863,pulsar_bridges,,,,3170322324.0,corral-repl,,0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1000,1000,"""0""",,"""100""","""normal""",0,"[{'src': 'hda', 'id': 33742074}]","[{'src': 'hda', 'id': 33742168}]",paired,1000,false,0.25,10,0.95,0.2,false,64.0,,43105683.0,1518090625.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1.1,0.4.1.1,,2018-02-08 14:11:38.583222,119337,8462.0
