chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.silent,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-05-05 10:11:27.310843,slurm_normal,1462443128.0,0,,1.0,main_w1_handler2,2677086,12790699,False,32411395,bed,,6988995.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/(_exon_|_0_chr)/\\t/g""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c11e4f9e5b6ba81d'}]",,32.0,,29698982.0,1462443119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 10:12:10.067929,4070.0,9.0
,,2016-05-05 10:18:38.055639,slurm_normal,1462443557.0,0,,1.0,main_w1_handler1,2677086,12790872,False,32411395,bed,,6989089.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/_exon_([0-9]*)_0_/\\t\\1\\t/g""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c11e4f9e5b6ba81d'}]",,32.0,,29698982.0,1462443548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 10:19:19.250318,4070.0,9.0
,,2016-05-05 10:24:01.748070,slurm_normal,1462443927.0,0,,1.0,main_w1_handler2,2695274,12790921,False,1507910,fasta,,6989202.roundup,slurm,,132112168.0,corral-repl,,"""7b801a9e12ab11e6ba73005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/choHof1.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""choHof1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0190da9519f299a'}]",,32.0,,28525375.0,1462443924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 10:25:30.728810,35039.0,3.0
,,2016-06-24 11:26:21.914353,slurm_normal,1466767624.0,0,,1.0,main_w2_handler0,2747266,13253809,False,51823355,bed,,7440785.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/chr//""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f325bed02c0a2f23'}]",,32.0,,31058670.0,1466767618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-24 11:27:06.278461,86484.0,6.0
,,2016-06-24 12:08:33.171197,slurm_normal,1466770157.0,0,,1.0,main_w1_handler0,2597925,13253960,False,51823355,bed,,7440935.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/chr// ""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac825aa71b33d137'}]",,32.0,,31060089.0,1466770151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-24 12:09:18.853140,72096.0,6.0
,,2016-06-26 04:12:14.459345,slurm_normal,1466914388.0,0,,1.0,main_w2_handler0,2749843,13261003,False,191446891,fasta,,7448792.roundup,slurm,,132112168.0,corral-repl,,"""296761823b5411e684d0005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/criGri1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""criGri1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae052ccb7a47ec15'}]",,32.0,,30362023.0,1466914376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 04:13:10.109092,35039.0,12.0
,,2016-05-05 11:45:11.635987,slurm_normal,1462448759.0,0,,1.0,main_w2_handler1,2677086,12792165,False,1463903,interval,,6991198.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/_exon_([0-9]*)_0_/\\t\\1\\t/g""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506dd199bbe20cd6a'}]",,32.0,,29698982.0,1462448745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 11:46:06.238710,4070.0,14.0
,,2016-05-05 12:39:50.640712,slurm_normal,1462452032.0,0,,1.0,main_w2_handler0,2668669,12792694,False,45365983,gff,,6991956.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/\""gene_id/gene_id/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5430e389c0cad6596'}]",,32.0,,29778681.0,1462452023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 12:40:36.532124,81983.0,9.0
,,2016-05-05 12:58:56.761655,slurm_normal,1462453177.0,0,,1.0,main_w1_handler0,2668669,12792923,False,45162306,gff,,6992206.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/gene_id ([^ ]+)/gene_id \""\\1\""/\ns/ ;/;/\ns/transcript_id ([^ ]+)/transcript_id\""\\1\""/\ns/ ;/;/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d61b5c740ff32831'}]",,32.0,,29778681.0,1462453167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 12:59:40.360582,81983.0,10.0
,,2016-05-05 13:02:05.462434,slurm_normal,1462453376.0,0,,1.0,main_w1_handler0,2668669,12792949,False,45162306,gff,,6992249.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/gene_id ([^ ]+)/gene_id \""\\1\""/\ns/ ;/;/\ns/transcript_id ([^ ]+)/transcript_id \""\\1\""/\ns/ ;/;/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d61b5c740ff32831'}]",,32.0,,29778681.0,1462453365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 13:02:59.366235,81983.0,11.0
,,2016-06-25 22:31:20.544744,slurm_normal,1466893976.0,0,,1.0,main_w1_handler1,2749843,13260472,False,872257731,fasta,,7448213.roundup,slurm,,132112168.0,corral-repl,,"""89cc7c723b2411e69775005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/dasNov3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""dasNov3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d401a550aa185325'}]",,32.0,,30362023.0,1466893938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-25 22:32:57.835232,35039.0,38.0
,,2016-05-05 18:16:58.756395,slurm_normal,1462472289.0,0,,1.0,main_w2_handler0,2668669,12797161,False,1410069381,gtf,,6996758.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/chr#/#/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a684c2da46f0fb49'}]",,32.0,,29778681.0,1462472253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 18:18:12.367623,81983.0,36.0
,,2016-06-26 04:39:24.694147,slurm_normal,1466916012.0,0,,1.0,main_w2_handler1,2749843,13261084,False,191446891,fasta,,7448865.roundup,slurm,,132112168.0,corral-repl,,"""f4fdbe063b5711e6b15e005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/criGri1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""criGri1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d887bf89c4a6f703'}]",,32.0,,30362023.0,1466916001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 04:40:14.900243,35039.0,11.0
,,2016-05-05 16:08:10.219975,slurm_normal,1462464605.0,0,,1.0,main_w2_handler0,2695274,12795305,False,7341216,fasta,,6995002.roundup,slurm,,132112168.0,corral-repl,,"""8f45e40212db11e68ba1005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/speTri2.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""speTri2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d66977ca06b1afd4'}]",,32.0,,28525375.0,1462464562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 16:10:07.777989,35039.0,43.0
,,2016-06-25 23:27:19.167632,slurm_normal,1466897305.0,0,,1.0,main_w2_handler0,2749843,13260610,False,477045216,fasta,,7448351.roundup,slurm,,132112168.0,corral-repl,,"""5bc904503b2c11e6989f005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/loxAfr3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""loxAfr3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abdb32cffaf70c3c'}]",,32.0,,30362023.0,1466897286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-25 23:28:26.089535,35039.0,19.0
,,2016-05-05 17:06:07.313969,slurm_normal,1462468054.0,0,,1.0,main_w1_handler0,2695274,12795750,False,24848743,fasta,,6995637.roundup,slurm,,132112168.0,corral-repl,,"""a725297212e311e697d7005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/saiBol1.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""saiBol1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5038efd3a8f618e21'}]",,32.0,,28525375.0,1462468050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 17:07:35.340546,35039.0,4.0
,,2016-06-25 23:36:57.384476,slurm_normal,1466897873.0,0,,1.0,main_w1_handler1,2749843,13260633,False,345607921,fasta,,7448371.roundup,slurm,,132112168.0,corral-repl,,"""b46963e23b2d11e69424005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""oryCun2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ea751755cab3636'}]",,32.0,,30362023.0,1466897857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-25 23:37:55.670982,35039.0,16.0
,,2016-06-25 23:20:55.644097,slurm_normal,1466896951.0,0,,1.0,main_w1_handler0,2749843,13260584,False,872257731,fasta,,7448326.roundup,slurm,,132112168.0,corral-repl,,"""7700bc503b2b11e684a2005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/dasNov3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""dasNov3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522d166e91fdeed25'}]",,32.0,,30362023.0,1466896914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-25 23:22:33.707942,35039.0,37.0
,,2016-05-05 17:13:51.370146,slurm_normal,1462468496.0,0,,1.0,main_w1_handler2,2695274,12795892,False,20489285,fasta,,6995748.roundup,slurm,,132112168.0,corral-repl,,"""ba6a0bd212e411e6b0e4005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/tarSyr2.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""tarSyr2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b21192a6744f76ba'}]",,32.0,,28525375.0,1462468492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 17:15:00.835897,35039.0,4.0
,,2016-05-05 17:37:17.607358,slurm_normal,1462469912.0,0,,1.0,main_w1_handler0,2695274,12796543,False,7203250,fasta,,6996098.roundup,slurm,,132112168.0,corral-repl,,"""023152a612e811e69b04005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/echTel2.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""echTel2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576462bf51fad4a64'}]",,32.0,,28525375.0,1462469908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 17:38:35.427792,35039.0,4.0
,,2016-05-05 17:29:03.252090,slurm_normal,1462469414.0,0,,1.0,main_w1_handler1,2695274,12796408,False,13083220,fasta,,6995964.roundup,slurm,,132112168.0,corral-repl,,"""db36f99012e611e6b03c005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/sarHar1.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""sarHar1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b20b76734fd4c002'}]",,32.0,,28525375.0,1462469410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 17:30:16.709361,35039.0,4.0
,,2016-05-05 17:45:02.115347,slurm_normal,1462470373.0,0,,1.0,main_w1_handler0,2695274,12796632,False,278968,fasta,,6996237.roundup,slurm,,132112168.0,corral-repl,,"""17143ef812e911e6a244005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/tupBel1.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""tupBel1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bffe8683beea862f'}]",,32.0,,28525375.0,1462470370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 17:46:15.055419,35039.0,3.0
,,2016-05-05 18:10:38.316555,slurm_normal,1462471895.0,0,,1.0,main_w1_handler1,2668669,12797013,False,1402361916,gtf,,6996666.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/^/chr&/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ab218ef720a047d'}]",,32.0,,29778681.0,1462471867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 18:11:38.470387,81983.0,28.0
,,2016-05-05 18:16:38.987637,slurm_normal,1462472272.0,0,,1.0,main_w1_handler0,2695274,12797076,False,2643364,fasta,,6996764.roundup,slurm,,132112168.0,corral-repl,,"""8191ca7612ed11e68cc9005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/macEug2.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""macEug2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcce4af4c87b83ae'}]",,32.0,,28531605.0,1462472268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 18:17:54.792207,35039.0,4.0
,,2016-05-05 18:23:23.342355,slurm_normal,1462472647.0,0,,1.0,main_w2_handler1,2668669,12797291,False,29638930,gff,,6996918.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/^/chr&/""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b2f826f7ceea59b'}]",,32.0,,29778681.0,1462472637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-05 18:24:09.314075,81983.0,10.0
,,2016-06-26 06:45:11.870533,slurm_normal,1466923549.0,0,,1.0,main_w2_handler0,2749843,13261338,False,4111137,fasta,,7449079.roundup,slurm,,132112168.0,corral-repl,,"""87b398a43b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""danRer10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7171a22604f0c94'}]",,32.0,,30362023.0,1466923544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:45:50.028737,35039.0,5.0
,,2016-06-26 06:45:14.827915,slurm_normal,1466923556.0,0,,1.0,main_w2_handler1,2749843,13261348,False,2332078,fasta,,7449082.roundup,slurm,,132112168.0,corral-repl,,"""891e6ff23b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/oreNil2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""oreNil2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5ba4bf1f72acae3'}]",,32.0,,30362023.0,1466923551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:45:57.867387,35039.0,5.0
,,2016-06-26 06:37:59.243264,slurm_normal,1466923138.0,0,,1.0,main_w1_handler1,2749843,13261293,False,113587049,fasta,,7449057.roundup,slurm,,132112168.0,corral-repl,,"""85ca73423b6811e6b15e005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/ochPri3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""ochPri3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eeeb395f9d8bbcb4'}]",,32.0,,30362023.0,1466923128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:39:00.162878,35039.0,10.0
,,2016-06-26 06:45:05.812971,slurm_normal,1466923574.0,0,,1.0,main_w1_handler0,2749843,13261317,False,383819906,fasta,,7449086.roundup,slurm,,132112168.0,corral-repl,,"""840478c23b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/sarHar1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""sarHar1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5646dcf529c2ae544'}]",,32.0,,30362023.0,1466923556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:46:16.174127,35039.0,18.0
,,2016-06-26 06:45:08.499994,slurm_normal,1466923567.0,0,,1.0,main_w1_handler1,2749843,13261328,False,182873946,fasta,,7449085.roundup,slurm,,132112168.0,corral-repl,,"""857396b63b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/eriEur2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""eriEur2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe9daef0553160f9'}]",,32.0,,30362023.0,1466923554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:46:08.224390,35039.0,13.0
,,2016-06-25 23:45:39.332735,slurm_normal,1466898362.0,0,,1.0,main_w2_handler0,2749843,13260652,False,4111137,fasta,,7448388.roundup,slurm,,132112168.0,corral-repl,,"""eb7804be3b2e11e694cb005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""danRer10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5198f5a5d22030bda'}]",,32.0,,30362023.0,1466898358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-25 23:46:03.985789,35039.0,4.0
,,2016-06-26 06:45:25.467797,slurm_normal,1466923604.0,0,,1.0,main_w2_handler1,2749843,13261368,False,335877463,fasta,,7449094.roundup,slurm,,132112168.0,corral-repl,,"""8f923d503b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/turTru2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""turTru2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564dd16cd471422f3'}]",,32.0,,30362023.0,1466923587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:46:47.286531,35039.0,17.0
,,2016-06-26 06:45:38.571412,slurm_normal,1466923582.0,0,,1.0,main_w2_handler0,2749843,13261388,False,13616145,fasta,,7449090.roundup,slurm,,132112168.0,corral-repl,,"""9734c67c3b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/xenTro7.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""xenTro7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5865ff95fc7995049'}]",,32.0,,30362023.0,1466923576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:46:23.866227,35039.0,6.0
,,2016-06-26 06:45:20.199273,slurm_normal,1466923581.0,0,,1.0,main_w2_handler1,2749843,13261358,False,331710,fasta,,7449091.roundup,slurm,,132112168.0,corral-repl,,"""8c91fd983b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/gasAcu1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""gasAcu1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fdd99418b49c35b'}]",,32.0,,30362023.0,1466923576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:46:26.406934,35039.0,5.0
,,2016-06-26 06:45:02.818487,slurm_normal,1466923545.0,0,,1.0,main_w2_handler0,2749843,13261307,False,122400122,fasta,,7449077.roundup,slurm,,132112168.0,corral-repl,,"""8210e30c3b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/echTel2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""echTel2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53247e80e6d4dab08'}]",,32.0,,30362023.0,1466923536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:45:49.286103,35039.0,9.0
,,2016-06-26 06:45:32.205438,slurm_normal,1466923627.0,0,,1.0,main_w2_handler1,2749843,13261378,False,226478702,fasta,,7449102.roundup,slurm,,132112168.0,corral-repl,,"""93665fa63b6911e6bfc7005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/speTri2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""speTri2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5631df33890bcae45'}]",,32.0,,30362023.0,1466923614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-26 06:47:10.324421,35039.0,13.0
,,2016-05-07 23:08:58.496337,slurm_normal,1462662639.0,0,,1.0,main_w2_handler0,2697456,12818996,False,306838117,fasta,,7020094.roundup,slurm,,132112168.0,corral-repl,,"""acdedd5614a811e6baa4005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""/^[^>]/s/[^ATGCatgc]/ZZZZZZZZ/g""","""papAnu2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c858598c8bc7f124'}]",,32.0,,28531605.0,1462662624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-07 23:10:41.378402,35039.0,15.0
,,2016-05-07 22:02:18.703528,slurm_normal,1462658612.0,0,,1.0,main_w2_handler1,2697456,12818612,False,160636487,fasta,,7019725.roundup,slurm,,132112168.0,corral-repl,,"""5d51a0c4149f11e69dd3005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/vicPac2.len""","""/^[^>]/s/[^ATGCatgc]/NNNNNNNN/g""","""vicPac2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ab95f27bfd9df73'}]",,32.0,,28531605.0,1462658603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-05-07 22:03:33.663007,35039.0,9.0
,,2016-03-04 20:53:08.893088,slurm_normal,1457124827.0,0,,1.0,main_w1_handler1,2620583,12023980,False,104917,tabular,,6253184.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/hg19_ct_SNVposition2_9128//""","""hg19""",23675162,,,32.0,,28703722.0,1457124818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-03-04 20:53:50.249432,79515.0,9.0
,,2016-03-04 20:59:24.354075,slurm_normal,1457125338.0,0,,1.0,main_w1_handler2,2620583,12024034,False,104917,tabular,,6253241.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/hg19_ct-SNVpositions2_9128_//""","""hg19""",23675231,,,32.0,,28703722.0,1457125332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-03-04 21:02:20.732132,79515.0,6.0
,,2016-03-04 21:00:25.992089,slurm_normal,1457125532.0,0,,1.0,main_w1_handler2,2620583,12024036,False,104917,tabular,,6253248.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/range=//""","""hg19""",23675307,,,32.0,,28703722.0,1457125366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-03-04 21:05:36.469439,79515.0,166.0
