chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.ignore_case,parameters.infile.values,parameters.infile|__identifier__,parameters.sortkeys,parameters.unique,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-21 06:47:50.268173,slurm_normal,1516517283.0,0,,1.0,main_w3_handler1,2280978,18099242,False,3987684,bed,,12179184,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 33415043}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43319747.0,1516517276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 06:48:03.912109,60015.0,7.0
,,2018-01-04 19:36:13.690419,slurm_normal,1515094583.0,0,,1.0,main_w3_handler0,3376085,17947207,False,1146728,tabular,,12023539,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","""false""","[{'src': 'hda', 'id': 33176577}]",,"[{""column"": ""5"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42865548.0,1515094578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 19:36:25.992332,119130.0,5.0
,,2018-01-04 21:10:50.252165,slurm_normal,1515100262.0,0,,1.0,main_w3_handler1,3377725,17948551,False,1181,interval,,12024897,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}]","""false""",32.0,,42895051.0,1515100253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:11:04.243912,,9.0
,,2018-01-04 21:08:13.635513,slurm_normal,1515100104.0,0,,1.0,main_w4_handler1,3377725,17948510,False,1181,interval,,12024868,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""V"", ""order"": """"}]","""false""",32.0,,42895051.0,1515100097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:08:25.105569,,7.0
,,2018-01-04 21:09:21.503887,slurm_normal,1515100173.0,0,,1.0,main_w4_handler0,3377725,17948543,False,1181,interval,,12024882,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515100166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:09:34.831100,,7.0
,,2018-01-04 21:10:19.425823,slurm_normal,1515100228.0,0,,1.0,main_w4_handler0,3377725,17948549,False,1181,interval,,12024893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""g"", ""order"": """"}]","""false""",32.0,,42895051.0,1515100223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:10:30.295256,,5.0
,,2018-01-04 21:11:41.651490,slurm_normal,1515100311.0,0,,1.0,main_w4_handler0,3377725,17948562,False,1181,interval,,12024907,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""h"", ""order"": """"}]","""false""",32.0,,42895051.0,1515100306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:11:52.636738,,5.0
,,2018-01-04 21:13:16.093296,slurm_normal,1515100404.0,0,,1.0,main_w3_handler1,3377725,17948584,False,1181,interval,,12024928,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""R"", ""order"": """"}]","""false""",32.0,,42895051.0,1515100399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:13:26.770749,,5.0
,,2018-01-04 21:23:10.984682,slurm_normal,1515101259.0,0,,1.0,main_w3_handler0,3367489,17948940,False,3556851313,bed,,12025051,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33177012}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42690304.0,1515100995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:27:42.794286,118714.0,264.0
,,2018-01-04 21:28:47.085274,slurm_normal,1515101336.0,0,,1.0,main_w4_handler1,3377725,17948994,False,686,interval,,12025176,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33178784}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}]","""false""",32.0,,42895051.0,1515101330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:28:59.160375,,6.0
,,2018-01-04 21:34:55.708600,slurm_normal,1515101709.0,0,,1.0,main_w3_handler1,3377725,17949045,False,686,interval,,12025295,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33178925}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515101704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:35:12.378000,,5.0
,,2018-01-04 21:48:00.066279,slurm_normal,1515102489.0,0,,1.0,main_w3_handler1,3377725,17949103,False,1181,interval,,12025460,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}]","""false""",32.0,,42895051.0,1515102482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:48:09.654524,,7.0
,,2018-01-04 21:51:03.060185,slurm_normal,1515102671.0,0,,1.0,main_w3_handler0,3377725,17949135,False,686,interval,,12025494,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33178784}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515102665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:51:12.361378,,6.0
,,2018-01-04 21:55:59.884344,slurm_normal,1515102968.0,0,,1.0,main_w3_handler0,3377725,17949176,False,1181,interval,,12025536,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515102963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:56:09.106760,,5.0
,,2018-01-04 21:56:40.381027,slurm_normal,1515103012.0,0,,1.0,main_w4_handler1,3377725,17949189,False,1181,interval,,12025550,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33177772}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515103004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:56:53.579320,,8.0
,,2018-01-04 21:58:07.981111,slurm_normal,1515103096.0,0,,1.0,main_w3_handler1,3377725,17949195,False,686,interval,,12025555,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33178784}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42895051.0,1515103090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-04 21:58:16.945644,,6.0
,,2018-01-06 15:49:18.912391,slurm_normal,1515253768.0,0,,1.0,main_w4_handler1,3378605,17962265,False,10245,tabular,,12038893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 33199094}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42253678.0,1515253763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-06 15:49:30.050535,28329.0,5.0
,,2018-01-06 18:51:48.722583,slurm_normal,1515264719.0,0,,1.0,main_w4_handler0,3378741,17962821,False,10245,tabular,,12039498,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 33199963}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42807914.0,1515264714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-06 18:52:01.172077,74334.0,5.0
,,2018-03-05 12:22:05.750464,slurm_normal,1520252537.0,0,7680.0,1.0,main_w4_handler1,3445821,18609240,False,645943,tabular,,12704640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34211450}]",,"[{""column"": ""3"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,44227608.0,1520252532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 12:22:19.477944,109075.0,5.0
,,2018-01-25 12:04:43.705127,slurm_normal,1516881923.0,0,,1.0,main_w4_handler0,3405006,18153599,False,323940,tabular,,12234832,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33495157}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43433913.0,1516881917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-25 12:05:28.182876,120626.0,6.0
,,2018-01-07 04:50:10.310309,slurm_normal,1515300618.0,0,,1.0,main_w3_handler0,3383804,17963928,False,686,interval,,12040569,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33201741}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43019398.0,1515300612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 04:50:19.901545,,6.0
,,2018-01-07 04:57:41.266133,slurm_normal,1515301071.0,0,,1.0,main_w3_handler0,3383804,17963941,False,1181,interval,,12040580,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33201733}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43019398.0,1515301064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 04:57:52.627334,,7.0
,,2018-01-07 04:51:36.087270,slurm_normal,1515300705.0,0,,1.0,main_w4_handler1,3383804,17963931,False,686,interval,,12040572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33201741}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43019398.0,1515300698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 04:51:46.693160,,7.0
,,2018-01-21 06:47:51.002670,slurm_normal,1516517282.0,0,,1.0,main_w3_handler0,2280978,18099244,False,1904512,bed,,12179185,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 33415126}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43319747.0,1516517276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 06:48:03.718158,60015.0,6.0
,,2018-01-21 06:47:50.736237,slurm_normal,1516517287.0,0,,1.0,main_w4_handler0,2280978,18099243,False,2241560,bed,,12179187,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 33415081}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": """", ""order"": """"}, {""column"": ""2"", ""__index__"": 1, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43319747.0,1516517282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-21 06:48:08.986936,60015.0,5.0
,,2018-01-07 06:20:04.920713,slurm_normal,1515306014.0,0,,1.0,main_w3_handler1,3380530,17964100,False,1412,interval,,12040724,slurm,,132112168.0,corral-repl,,"""cadda4f4f37211e7a4f3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33201994}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,,1515306008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 06:20:16.692967,119456.0,6.0
,,2018-01-07 06:20:06.124480,slurm_normal,1515306045.0,0,,1.0,main_w4_handler0,3380530,17964104,False,686,interval,,12040730,slurm,,132112168.0,corral-repl,,"""cadda4f4f37211e7a4f3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","""0""","""false""","[{'src': 'hda', 'id': 33202002}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,,1515306039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 06:20:47.735690,119456.0,6.0
,,2018-01-07 08:45:26.400697,slurm_normal,1515314733.0,0,,1.0,main_w4_handler1,3378982,17964518,False,10245,tabular,,12041106,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33202577}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43020371.0,1515314728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 08:45:35.076113,119088.0,5.0
,,2018-03-05 13:05:29.298956,slurm_normal,1520255145.0,0,7680.0,1.0,main_w3_handler1,3445821,18609890,False,40438,tabular,,12705310,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34215517}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,44227608.0,1520255140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 13:05:47.824693,109075.0,5.0
,,2018-01-07 14:03:02.200606,slurm_normal,1515333791.0,0,,1.0,main_w3_handler0,3379103,17965825,False,10245,tabular,,12042468,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33204326}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43024102.0,1515333786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 14:03:12.415125,117267.0,5.0
,,2018-01-07 14:12:28.359628,slurm_normal,1515334356.0,0,,1.0,main_w4_handler0,3383889,17965867,False,10245,tabular,,12042497,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33204370}]",,"[{""column"": ""10"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,43024223.0,1515334351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-07 14:12:38.619663,117270.0,5.0
,,2018-01-25 19:20:21.948710,slurm_normal,1516908099.0,0,,1.0,main_w4_handler1,3403949,18157568,False,190,tabular,,12238821,slurm,,132112168.0,corral-repl,,"""c7e43614020411e8aaee005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33500990}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,,1516908094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-25 19:21:40.383162,120521.0,5.0
,,2018-03-05 15:51:11.986826,slurm_normal,1520265085.0,0,7680.0,1.0,main_w4_handler0,3395096,18612099,False,1634445,tabular,,12707805,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34219008}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42876599.0,1520265079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:51:27.477338,,6.0
,,2018-03-05 15:52:10.377569,slurm_normal,1520265155.0,0,7680.0,1.0,main_w4_handler1,3395096,18612105,False,1634445,tabular,,12707813,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34219008}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42876599.0,1520265149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:52:39.990140,,6.0
,,2018-03-05 15:53:27.224356,slurm_normal,1520265220.0,0,7680.0,1.0,main_w3_handler0,3395096,18612113,False,366585,tabular,,12707822,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34219006}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42876599.0,1520265215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:53:42.662822,,5.0
,,2018-01-08 20:01:13.884626,slurm_normal,1515441681.0,0,,1.0,main_w3_handler1,3384440,17975682,False,7269,tabular,,12052107,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33209463}]",,"[{""column"": ""3"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42585796.0,1515441676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-08 20:01:21.659119,118414.0,5.0
,,2018-01-08 20:11:24.695636,slurm_normal,1515442292.0,0,,1.0,main_w4_handler1,3384440,17975755,False,43171,tabular,,12052179,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 33209421}]",,"[{""column"": ""3"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42585796.0,1515442287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-08 20:11:34.422095,118414.0,5.0
,,2018-01-08 13:11:24.944007,slurm_normal,1515417107.0,0,,1.0,main_w3_handler0,3384920,17972168,False,655127619,bed,,12048782,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33215538}]",,"[{""column"": ""7"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,43033457.0,1515417088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-08 13:11:49.920796,119000.0,19.0
,,2018-01-08 13:27:00.606285,slurm_normal,1515418034.0,0,,1.0,main_w4_handler1,3384922,17972301,False,53910079,bed,,12048920,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33215551}]",,"[{""column"": ""7"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,42801068.0,1515418024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-08 13:27:16.149398,118996.0,10.0
,,2018-01-25 12:37:39.812673,slurm_normal,1516884034.0,0,,1.0,main_w4_handler0,3405074,18153899,False,323940,tabular,,12235161,slurm,,132112168.0,corral-repl,,"""74535bca01cc11e8a1ed005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0""","""false""","[{'src': 'hda', 'id': 33495809}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": ""r""}]","""false""",32.0,,,1516884029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-01-25 12:40:52.737463,120626.0,5.0
,,2018-03-05 15:52:09.829093,slurm_normal,1520265142.0,0,7680.0,1.0,main_w3_handler0,3395096,18612104,False,366585,tabular,,12707811,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34219006}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42876599.0,1520265135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:52:24.168463,,7.0
,,2018-03-05 15:43:06.725305,slurm_normal,1520264601.0,0,7680.0,1.0,main_w4_handler0,3267114,18612008,False,220394,tabular,,12707691,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0""","""false""","[{'src': 'hda', 'id': 34218888}]",,"[{""column"": ""2"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,44310073.0,1520264595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:43:23.787823,110874.0,6.0
,,2018-03-05 15:50:14.303095,slurm_normal,1520265044.0,0,7680.0,1.0,main_w3_handler1,3395096,18612085,False,366585,tabular,,12707796,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""","""false""","[{'src': 'hda', 'id': 34219006}]",,"[{""column"": ""1"", ""__index__"": 0, ""style"": ""n"", ""order"": """"}]","""false""",32.0,,42876599.0,1520265039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.0,1.1.0,,2018-03-05 15:50:47.934350,,5.0
