bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.__class__,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveRawCounts,parameters.output.showOutputSettings,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
8440571160,8440571160,,,,,,,,,,,,,,,,,,,,,bam,6143912933.0,,,,,,,,,,,,,,,,,,,,,bam,4909054608.0,,,bam,,,,,,,,,,,,,bam,2016-03-20 14:53:56.548046,slurm_normal,1458487260.0,0,1.0,main_w1_handler2,2312125,12203718,False,,6415302.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23928930,23928931,23928932""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458485724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-20 15:21:03.287654,29072.0,1536.0
8440571160,8440571160,,,,,,,,,,,,,,,,,,,,,bam,6143912933.0,,,,,,,,,,,,,,,,,,,,,bam,4909054608.0,,,bam,,,,,,,,,,,,,bam,2016-03-21 12:46:21.780181,slurm_normal,1458566364.0,0,1.0,main_w1_handler2,2312125,12214508,False,,6424896.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23928588,23928589,23928590""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458564587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-21 13:19:26.143807,29072.0,1777.0
8490197409,8490197409,,,,,,,,,,,,,,,,,,,,,bam,6619337593.0,,,,,,,,,,,,,,,,,,,,,bam,5457874500.0,,,bam,,,,,,,,,,,,,bam,2016-03-21 13:29:49.540544,slurm_normal,1458568518.0,0,1.0,main_w2_handler0,2312125,12214925,False,,6425431.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23906286,23910676,23927128""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458567054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-21 13:55:20.396719,29072.0,1464.0
8080708036,8080708036,,,,,,,,,,,,,,,,,,,,,bam,6309742734.0,,,,,,,,,,,,,,,,,,,,,bam,5161124622.0,,,bam,,,,,,,,,,,,,bam,2016-03-21 16:23:56.341412,slurm_normal,1458579464.0,0,1.0,main_w2_handler0,2312125,12218148,False,,6428806.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458577590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-21 16:57:47.631417,29072.0,1874.0
8440571160,8440571160,,,,,,,,,,,,,,,,,,,,,bam,6143912933.0,,,,,,,,,,,,,,,,,,,,,bam,4909054608.0,,,bam,,,,,,,,,,,,,bam,2016-03-21 16:24:24.437903,slurm_normal,1458580077.0,0,1.0,main_w1_handler1,2312125,12218161,False,,6428887.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23957738,23954857,23954858""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458577918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-21 17:08:01.177563,29072.0,2159.0
8080708036,8080708036,,,,,,,,,,,,,,,,,,,,,bam,6309742734.0,,,,,,,,,,,,,,,,,,,,,bam,5161124622.0,,,bam,,,,,,,,,,,,,bam,2016-03-22 09:30:51.345678,slurm_normal,1458640575.0,0,1.0,main_w1_handler0,2312125,12223829,False,,6437171.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28975786.0,1458639199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-22 09:56:17.267111,29072.0,1376.0
162331675,162331675,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-03-25 04:36:45.185036,slurm_normal,1458880883.0,0,1.0,main_w1_handler0,2642768,12248427,False,,6460715.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23977208""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,0,,,no,"""""",32.0,,28436996.0,1458880672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-25 04:41:25.278561,78786.0,211.0
133905198,133905198,,,,,,,,,,,,,,,,,,,,,bam,193763226.0,,,,,,,,,,,,,,,,,,,,,bam,285256495.0,,,bam,250639272.0,bam,239330552.0,bam,119809460.0,bam,,,,,,,bam,2016-03-25 04:57:11.951996,slurm_normal,1458882027.0,0,1.0,main_w2_handler0,2642768,12248467,False,,6460756.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23977232,23977233,23977242,23977243,23977252,23977253""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,0,,,no,"""""",32.0,,28436996.0,1458881904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-25 05:00:29.965835,78786.0,123.0
162331675,162331675,193763226.0,bam,236296962.0,bam,268436920.0,bam,238431655.0,bam,246033596.0,bam,249514238.0,bam,216206043.0,bam,222592380.0,bam,250509618.0,bam,285256495.0,bam,bam,188671102.0,250639272.0,bam,443954441.0,bam,277608253.0,bam,343410459.0,bam,219600036.0,bam,253861648.0,bam,218284942.0,bam,204119916.0,bam,169727026.0,bam,239330552.0,bam,bam,119780202.0,119809460.0,bam,bam,322595595.0,bam,234031195.0,bam,175617421.0,bam,178350349.0,bam,119160070.0,bam,133905198.0,bam,bam,2016-03-25 05:28:53.491564,slurm_normal,1458884435.0,0,1.0,main_w1_handler1,2642768,12248555,False,,6460821.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23977208,23977209,23977211,23977212,23977215,23977222,23977229,23977231,23977232,23977233,23977234,23977235,23977236,23977237,23977238,23977239,23977240,23977241,23977242,23977243,23977244,23977245,23977246,23977247,23977248,23977249,23977250,23977251,23977252,23977253""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,0,,,no,"""""",32.0,,28436996.0,1458883828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-25 05:40:38.997596,78786.0,607.0
993917651,993917651,,,,,,,,,,,,,,,,,,,,,bam,771989965.0,,,,,,,,,,,,,,,,,,,,,bam,707632322.0,,,bam,736470620.0,bam,,,,,,,,,,,bam,2016-03-30 01:44:59.708974,slurm_normal,1459302493.0,0,1.0,main_w2_handler1,2648527,12279463,False,,6488484.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,True,0.0,no,,True,1,100000,,,,yes,False,"""24054187,24054188,24054189,24054190""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,1,png,False,yes,"""""",32.0,,29279251.0,1459302322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 01:48:15.879159,81493.0,171.0
162331675,162331675,193763226.0,bam,236296962.0,bam,268436920.0,bam,238431655.0,bam,246033596.0,bam,249514238.0,bam,216206043.0,bam,222592380.0,bam,250509618.0,bam,285256495.0,bam,bam,188671102.0,250639272.0,bam,443954441.0,bam,277608253.0,bam,343410459.0,bam,219600036.0,bam,253861648.0,bam,218284942.0,bam,204119916.0,bam,169727026.0,bam,239330552.0,bam,bam,119780202.0,119809460.0,bam,bam,322595595.0,bam,234031195.0,bam,175617421.0,bam,178350349.0,bam,119160070.0,bam,133905198.0,bam,bam,2016-03-28 04:52:02.686903,slurm_normal,1459142300.0,0,1.0,main_w2_handler1,2648239,12259887,False,,6471031.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24027977,24027978,24027979,24027980,24027981,24027982,24027983,24027984,24027985,24027986,24027987,24027988,24027989,24027990,24027991,24027992,24027993,24027994,24027995,24027996,24027997,24027998,24027999,24028000,24028001,24028002,24028003,24028004,24028005,24028006""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29009079.0,1459141540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 05:18:23.748923,80620.0,760.0
1537612869,1537612869,,,,,,,,,,,,,,,,,,,,,bam,1380491585.0,,,,,,,,,,,,,,,,,,,,,bam,1442972757.0,,,bam,1353814067.0,bam,1469203714.0,bam,1474180833.0,bam,1095067952.0,bam,1439328472.0,bam,,,bam,2016-03-28 06:00:57.088156,slurm_normal,1459146735.0,0,1.0,main_w1_handler2,2229015,12260206,False,,6471266.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""18751000,18751001,18751002,18751003,20933902,20933903,20933904,20933905""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,29231769.0,1459144888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 06:32:17.129129,60604.0,1847.0
845956452,845956452,,,,,,,,,,,,,,,,,,,,,bam,1199854398.0,,,,,,,,,,,,,,,,,,,,,bam,745728900.0,,,bam,,,,,,,,,,,,,bam,2016-03-28 11:25:12.200398,slurm_normal,1459164929.0,0,1.0,main_w2_handler0,793997,12261089,False,,6472167.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""13124429,13124430,13124431""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,29233761.0,1459164331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 11:35:32.349895,18099.0,598.0
1326315534,1326315534,,,,,,,,,,,,,,,,,,,,,bam,1707359339.0,,,,,,,,,,,,,,,,,,,,,bam,1323010384.0,,,bam,1338229443.0,bam,1269600259.0,bam,1368229445.0,bam,,,,,,,bam,2016-03-28 16:54:31.016379,slurm_normal,1459184866.0,0,1.0,main_w1_handler0,2647066,12263067,False,,6473609.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,True,1,100000,,,,yes,False,"""24018509,24018510,24018512,24018513,24018514,24018515""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,1,png,False,yes,"""chr1""",32.0,,29224450.0,1459184232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 17:07:51.025168,54046.0,634.0
1326315534,1326315534,,,,,,,,,,,,,,,,,,,,,bam,1707359339.0,,,,,,,,,,,,,,,,,,,,,bam,1323010384.0,,,bam,1338229443.0,bam,1269600259.0,bam,1368229445.0,bam,,,,,,,bam,2016-03-28 17:38:26.099481,slurm_normal,1459187106.0,0,1.0,main_w1_handler1,2647066,12263332,False,,6474459.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,True,1,100000,,,,yes,False,"""24018509,24018510,24018512,24018513,24018514,24018515""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,1,png,False,yes,"""""",32.0,,29224450.0,1459186719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 17:45:09.936276,54046.0,387.0
1656735989,1656735989,,,,,,,,,,,,,,,,,,,,,bam,2845286166.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-28 20:03:08.263776,slurm_normal,1459195539.0,0,1.0,main_w1_handler2,2644281,12264352,False,,6475196.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,POlii 5191 i 5193,,,yes,True,"""24021588,24021621""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,,1,pdf,False,yes,"""""",32.0,,29188146.0,1459195400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-28 20:05:42.985021,71722.0,139.0
17040657,17040657,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-03-29 01:09:08.794067,slurm_normal,1459213820.0,0,1.0,main_w2_handler0,1046986,12265775,False,,6475777.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24036590""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29191649.0,1459213763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-29 01:10:24.044399,24226.0,57.0
1281933677,1281933677,,,,,,,,,,,,,,,,,,,,,bam,949498072.0,,,,,,,,,,,,,,,,,,,,,bam,932899321.0,,,bam,878940569.0,bam,,,,,,,,,,,bam,2016-03-30 01:10:11.368356,slurm_normal,1459301101.0,0,1.0,main_w2_handler1,2648527,12279302,False,,6488303.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24038236,24038237,24038238,24038239""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,29260257.0,1459300254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 01:25:04.190744,81493.0,847.0
245986123,245986123,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-03-30 17:49:41.874197,slurm_normal,1459360497.0,0,1.0,main_w1_handler1,2645953,12288753,False,,6493473.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,,,,yes,False,"""24025631""",,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,,,,1,png,False,yes,"""""",32.0,,29168776.0,1459360214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 17:54:59.130386,81291.0,283.0
1656735989,1656735989,,,,,,,,,,,,,,,,,,,,,bam,2845286166.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-30 17:16:11.863318,slurm_normal,1459369357.0,0,1.0,main_w1_handler0,2644281,12288345,False,,6493986.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,True,0.0,no,,True,1,100000,POlii 5191 input 5193,,,yes,True,"""24021588,24021621""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,,1,png,False,yes,"""""",32.0,,29188146.0,1459368878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 20:22:56.953711,71722.0,479.0
1172662556,1172662556,,,,,,,,,,,,,,,,,,,,,bam,1911591701.0,,,,,,,,,,,,,,,,,,,,,bam,2409718400.0,,,bam,1470799150.0,bam,2297582622.0,bam,,,,,,,,,bam,2016-03-30 15:54:15.223893,slurm_normal,1459373226.0,0,1.0,main_w1_handler2,2649535,12287924,False,,6494302.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24059873,24059874,24059875,24059876,24059877""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,29294441.0,1459371323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 21:27:13.435020,81561.0,1903.0
1002236948,1002236948,,,,,,,,,,,,,,,,,,,,,bam,1388749344.0,,,,,,,,,,,,,,,,,,,,,bam,2177331103.0,,,bam,783350878.0,bam,1948372702.0,bam,,,,,,,,,bam,2016-03-30 15:56:51.718093,slurm_normal,1459381334.0,0,1.0,main_w1_handler0,2649535,12287935,False,,6495380.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24065615,24065616,24065617,24065618,24065619""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,29294441.0,1459379839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-30 23:42:23.795443,81561.0,1495.0
3209044526,3209044526,,,,,,,,,,,,,,,,,,,,,bam,2677156327.0,,,,,,,,,,,,,,,,,,,,,bam,2661259006.0,,,bam,,,,,,,,,,,,,bam,2016-03-31 10:29:34.087876,slurm_normal,1459421120.0,0,1.0,main_w2_handler1,2610830,12297284,False,,6505090.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23525493,24027462,24028342""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28026402.0,1459420192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-31 10:45:26.249600,64236.0,928.0
2591392810,2591392810,,,,,,,,,,,,,,,,,,,,,bam,2957318987.0,,,,,,,,,,,,,,,,,,,,,bam,2540303386.0,,,bam,,,,,,,,,,,,,bam,2016-03-31 10:29:50.918892,slurm_normal,1459422084.0,0,1.0,main_w1_handler0,2610830,12297286,False,,6505206.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24028417,24028482,24043086""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,28026402.0,1459421135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-31 11:01:28.332065,64236.0,949.0
5119261983,5119261983,,,,,,,,,,,,,,,,,,,,,bam,7899974870.0,,,,,,,,,,,,,,,,,,,,,bam,6228730107.0,,,bam,,,,,,,,,,,,,bam,2016-03-31 14:18:05.430416,slurm_normal,1459436716.0,0,1.0,main_w1_handler2,2312125,12300268,False,,6508183.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24051124,24052024,24052025""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29297634.0,1459434270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-03-31 15:05:22.093531,29072.0,2446.0
23515,23515,,,,,,,,,,,,,,,,,,,,,bam,38514.0,,,,,,,,,,,,,,,,,,,,,bam,67266.0,,,bam,,,,,,,,,,,,,bam,2016-04-01 07:50:20.361484,slurm_normal,1459497065.0,0,1.0,main_w1_handler2,1372215,12307943,False,,6515803.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,test,,,yes,True,"""24091158,24091159,24091160""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,27460700.0,1459497051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-01 07:51:10.478231,32813.0,14.0
141909432,141909432,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-06 10:28:32.382897,slurm_normal,1459938569.0,0,1.0,main_w2_handler0,2658014,12352152,False,,6556688.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,False,0.0,no,,False,1,100000,SplenB_plotfingerprint(5),,,yes,False,"""24149145""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,,1,png,True,yes,"""""",32.0,,27435633.0,1459938534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-06 10:29:34.610149,68374.0,35.0
2188755918,2188755918,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-05 12:59:20.761177,slurm_normal,1459861378.0,0,1.0,main_w1_handler2,2634023,12342908,False,,6548309.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24121602""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""chr10""",32.0,,29353376.0,1459861185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-05 13:03:02.049584,38442.0,193.0
252056179,252056179,,,,,,,,,,,,,,,,,,,,,bam,53521517.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-05 15:36:22.153840,slurm_normal,1459874921.0,0,1.0,main_w1_handler0,2624475,12344709,False,,6550097.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""23726680,23726681""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,0,,,no,"""""",32.0,,28648787.0,1459870598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-05 16:48:45.653675,54241.0,4323.0
100155625,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-06 04:56:08.277558,slurm_normal,1459919097.0,0,1.0,main_w2_handler1,2387677,12350792,False,,6555387.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,,,,yes,False,"""20508166""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1459918585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-06 05:05:00.400878,63534.0,512.0
85688206,85688206,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-06 05:07:00.486869,slurm_normal,1459920062.0,0,1.0,main_w2_handler0,2387677,12350813,False,,6555413.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,,,,yes,False,"""20508165,20508166""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1459919252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-06 05:21:03.293585,63534.0,810.0
