create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-23 07:30:47.146676,slurm_multi,1495647878.0,0.0,6.0,main_w4_handler2,3123151,15914122,False,,14860765647,tabular,10012204,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""bb1383563f8911e782c2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29728325}]",32.0,,,1495525969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-24 17:44:40.871592,84316,121909.0
2017-05-26 00:17:30.592306,slurm_multi,1495818059.0,0.0,6.0,main_w4_handler2,3127608,15941846,False,,6285214588,tabular,10040745,slurm,,132112168.0,corral-repl,,0,no,,"""b2c167ce41a811e7b8d0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29777595}]",32.0,,,1495758544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-26 17:01:01.197337,73233,59515.0
2017-05-26 19:11:22.835741,slurm_multi,1495913080.0,0.0,6.0,main_w4_handler2,3128857,15948373,False,,6285214588,tabular,10046889,slurm,,132112168.0,corral-repl,,0,no,,"""18169baa424711e7b6a6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29787584}]",32.0,,,1495826602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-27 19:24:41.895125,73233,86478.0
2017-05-27 20:55:03.195570,slurm_multi,1495997408.0,0.0,6.0,main_w3_handler2,3127625,15953105,False,,6050825246,tabular,10051192,slurm,,132112168.0,corral-repl,,0,no,,"""bec42a4e431e11e78ede005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29794456}]",32.0,,,1495919246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-28 18:50:09.802847,73233,78162.0
2017-05-27 21:00:25.164905,slurm_multi,1496051537.0,0.0,6.0,main_w4_handler2,3127627,15953152,False,,4872495888,tabular,10053966,slurm,,132111800.0,corral-repl,,0,no,,"""7fd9e160431f11e7bdf9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29794511}]",32.0,,,1495997417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-29 09:52:19.626997,73233,54120.0
2017-05-28 19:39:11.799044,slurm_multi,1496105213.0,0.0,6.0,main_w3_handler2,3127629,15956555,False,,4949710968,tabular,10056757,slurm,,132112168.0,corral-repl,,0,no,,"""503f6e0c43dd11e7b88e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29800019}]",32.0,,,1496051544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-05-30 00:46:56.076117,73233,53669.0
2017-06-19 15:03:35.319707,slurm_multi,1497941962.0,0.0,6.0,main_w4_handler2,3163085,16132962,False,,6539405402,tabular,10213080,slurm,,132111800.0,corral-repl,,0,no,,"""73f04ac2550011e789b9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30081196}]",32.0,,,1497886575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-06-20 06:59:24.312769,73233,55387.0
2017-06-21 12:11:24.333118,slurm_multi,1498185803.0,0.0,6.0,main_w3_handler2,3166561,16152927,False,,16808815170,tabular,10231967,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""bc125cac567a11e7ac99005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30110253}]",32.0,,,1498050138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-06-23 02:43:53.485736,84316,135665.0
2017-06-23 19:37:41.116781,slurm_multi,1498407033.0,0.0,6.0,main_w4_handler2,3169304,16171441,False,,16808815170,tabular,10248569,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""688c24aa584b11e78dc8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30137094}]",32.0,,,1498252358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-06-25 16:10:34.708032,84316,154675.0
2017-06-26 15:20:52.923028,slurm_multi,1498637461.0,0.0,6.0,main_w3_handler2,3172188,16189821,False,,16808815170,tabular,10266633,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""08c886465a8311e7b818005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30162215}]",32.0,,,1498495798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-06-28 08:11:02.698538,84316,141663.0
2017-06-28 13:31:14.056342,slurm_multi,1498839283.0,0.0,6.0,main_w4_handler2,3175050,16211638,False,,24761478692,tabular,10288176,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""0c0b30905c0611e7a71a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30196399}]",32.0,,,1498659163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-06-30 16:14:45.862018,84316,180120.0
2017-07-12 08:18:08.571081,slurm_multi,1499961681.0,0.0,6.0,main_w3_handler2,3180012,16317528,False,,13528060560,tabular,10384455,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30270587}]",32.0,,38920646.0,1499847806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-13 16:01:23.508465,84316,113875.0
2017-07-20 13:36:55.392744,slurm_multi,1500812765.0,0.0,6.0,main_w4_handler2,3197363,16375186,False,,7558306261,tabular,10440302,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,"""7c80e1706d5011e7beda005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30539263}]",32.0,,,1500558715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-23 12:26:07.457099,84316,254050.0
2017-07-24 20:15:46.458383,slurm_multi,1500927365.0,0.0,6.0,main_w4_handler2,3018229,16407921,False,,2158,tabular,10472817,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28607848}]",32.0,,39473454.0,1500927353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-24 20:16:06.948440,28,12.0
2017-07-26 21:46:28.262309,slurm_multi,1501150587.0,0.0,6.0,main_w4_handler2,3203570,16428824,False,,4315724738,tabular,10495826,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30630529}]",32.0,,39254820.0,1501105809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-27 10:16:28.883629,105358,44778.0
2017-07-27 21:48:59.389968,slurm_multi,1501234159.0,0.0,6.0,main_w3_handler2,3203570,16438112,False,,3845130244,tabular,10505892,slurm,,132112168.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30644884}]",32.0,,39254820.0,1501192318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-28 09:29:22.307356,105358,41841.0
2017-07-27 08:52:03.078642,slurm_multi,1501411681.0,0.0,6.0,main_w3_handler2,3204118,16431634,False,,7325604192,tabular,10498834,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""d99f140072a811e79ef3005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30634649}]",32.0,,,1501146498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-07-30 10:48:03.815798,84316,265183.0
2017-07-31 13:27:20.813879,slurm_multi,1501668999.0,0.0,6.0,main_w4_handler2,3207712,16467691,False,,8458656160,tabular,10536459,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""f83147be75f311e79318005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30694866}]",32.0,,,1501508551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-02 10:16:41.595838,61346,160448.0
2017-07-31 14:28:59.974492,slurm_multi,1501746337.0,0.0,6.0,main_w3_handler2,3207850,16468931,False,,7558306261,tabular,10537282,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,"""955cc2c275fc11e7a820005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30697562}]",32.0,,,1501512036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-03 07:45:40.305952,84316,234301.0
2017-08-02 13:36:43.875261,slurm_multi,1502305214.0,0.0,6.0,main_w3_handler2,3207713,16488231,False,,6333500776,tabular,10584320,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30696911}]",32.0,,39612598.0,1502021926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-09 19:00:16.688933,61346,283288.0
2017-08-07 13:31:01.917229,slurm_multi,1502384846.0,0.0,6.0,main_w3_handler2,3211851,16520417,False,,7325604192,tabular,10589925,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30747443}]",32.0,,39751579.0,1502112676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-10 17:08:47.518338,84316,272170.0
2017-08-10 14:26:01.614600,slurm_multi,1502437520.0,0.0,6.0,main_w3_handler2,2770488,16550661,False,,428530898,tabular,10621760,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30827541}]",32.0,,39807869.0,1502375214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-11 07:46:12.121561,15917,62306.0
2017-08-08 20:50:53.399893,jetstream_iu_multi,1502517962.0,0.0,10.0,main_w4_handler2,3216646,16533257,False,,2417509872,tabular,16533257,pulsar_jetstream_iu,,30717280.0,corral-repl,,1,yes,jetstream_multi,"""3072906e7c7b11e783c9005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30802236}]",10.0,,,1502229934.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-12 06:09:43.890080,61346,288028.0
2017-07-31 13:07:15.073014,jetstream_iu_multi,1502547715.0,0.0,10.0,main_w4_handler2,3207711,16467267,False,,11962171614,tabular,16467267,pulsar_jetstream_iu,,30717280.0,corral-repl,,1,yes,jetstream_multi,"""2ab815a875f111e7ad97005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30694358}]",10.0,,,1502206271.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-12 14:39:34.037316,61346,341444.0
2017-08-11 08:21:10.631487,slurm_multi,1502691913.0,0.0,6.0,main_w3_handler2,3219336,16556447,False,,7325604192,tabular,10627586,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""0654ff5c7e6e11e7a30c005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30836523}]",32.0,,,1502440549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-14 06:25:15.299813,84316,251364.0
2017-08-17 23:34:49.751955,slurm_multi,1503092064.0,0.0,6.0,main_w3_handler2,3225368,16605530,False,,1506080750,tabular,10677477,slurm,,132111800.0,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""","[{'src': 'hda', 'id': 30909936}]",32.0,,39940326.0,1503012906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-18 21:34:26.490186,107277,79158.0
2017-08-28 14:44:36.789520,slurm_multi,1504125402.0,0.0,6.0,main_w4_handler2,3235347,16673625,False,,7558306261,tabular,10745993,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,"""66b648da8bff11e7929f005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31015472}]",32.0,,,1503932224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-08-30 20:36:45.443523,84316,193178.0
2017-09-04 06:05:08.995088,slurm_multi,1504614358.0,0.0,6.0,main_w3_handler2,3241675,16728413,False,,7558306261,tabular,10796820,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""f663cf20913611e7b2b6005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31097900}]",32.0,,,1504505383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-09-05 12:26:01.610891,84316,108975.0
2017-09-08 11:27:33.311604,slurm_multi,1504955389.0,0.0,6.0,main_w4_handler2,3246731,16770582,False,,7558306261,tabular,10838085,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""afa2de28948811e7b628005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31158061}]",32.0,,,1504871155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-09-09 11:09:52.060901,84316,84234.0
2017-09-27 18:16:38.769430,slurm_multi,1506545217.0,0.0,6.0,main_w3_handler2,3268684,16951781,False,,1385626094,tabular,11019171.roundup,slurm,,132112168.0,corral-repl,,0,no,,"""f74f41b8a3af11e788dd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31450061}]",32.0,,,1506536632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-09-27 20:47:05.381362,73233,8585.0
2017-09-27 23:16:58.833734,slurm_multi,1506569504.0,0.0,6.0,main_w3_handler2,3268925,16954008,False,,1385626094,tabular,11022348.roundup,slurm,,132109816.0,corral-repl,,0,no,,"""f2f6e93ea3d911e78c12005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31453474}]",32.0,,,1506554580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-09-28 03:31:48.585948,73233,14924.0
2017-09-28 14:47:24.293659,slurm_multi,1506620574.0,0.0,6.0,main_w3_handler2,3269621,16962602,False,,1385626094,tabular,11030150.roundup,slurm,,132112168.0,corral-repl,,0,no,,"""ea7e72a4a45b11e78cb6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31466202}]",32.0,,,1506610422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-09-28 17:43:00.046396,73233,10152.0
2017-10-05 18:32:46.504329,slurm_multi,1507400971.0,0.0,6.0,main_w4_handler2,3266957,17033774,False,,5181490458,tabular,11090573.roundup,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""8cca013ca9fb11e78ccb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31574408}]",32.0,,,1507229365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-07 18:29:37.213612,61346,171606.0
2017-10-08 13:57:51.140643,slurm_multi,1507552519.0,0.0,6.0,main_w4_handler2,3263885,17051193,False,,4872184638,tabular,11107659.roundup,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31538201}]",32.0,,39612598.0,1507471075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-09 12:35:20.254752,61346,81444.0
2017-10-09 12:40:57.058292,slurm_multi,1507742953.0,0.0,6.0,main_w3_handler2,3263882,17055253,False,,4066786552,tabular,11112361.roundup,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31574533}]",32.0,,39612598.0,1507552865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-11 17:29:30.135700,61346,190088.0
2017-10-09 12:40:13.061158,slurm_multi,1507733807.0,0.0,6.0,main_w4_handler2,3266956,17055246,False,,3673802554,tabular,11112352.roundup,slurm,,132111800.0,corral-repl,,1,yes,slurm_multi,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31574988}]",32.0,,39612598.0,1507552816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-11 14:57:00.473828,61346,180991.0
2017-10-09 14:37:19.139793,slurm_multi,1507891580.0,0.0,6.0,main_w3_handler2,3263892,17056120,False,,2941725066,tabular,11137371.roundup,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,"""4c2a402cacff11e7b412005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31611664}]",32.0,,,1507762448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-13 10:46:25.055437,61346,129132.0
2017-10-09 14:39:58.862807,slurm_multi,1507920697.0,0.0,6.0,main_w4_handler2,3263884,17056164,False,,3564979404,tabular,11138818.roundup,slurm,,132109816.0,corral-repl,,1,yes,slurm_multi,"""b0bd2e28acff11e79de8005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31611717}]",32.0,,,1507773443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-13 18:51:38.962817,61346,147254.0
2017-10-19 20:25:39.611503,slurm_multi,1508451475.0,0.0,6.0,main_w3_handler2,3293102,17149119,False,,977371806,tabular,11207007,slurm,,132112168.0,corral-repl,,0,no,,"""9fa0cadcb50b11e7a224005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31765597}]",32.0,,,1508445181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-19 22:18:01.730368,73233,6294.0
2017-10-20 15:52:59.416340,slurm_multi,1508527098.0,0.0,6.0,main_w3_handler2,3294019,17156036,False,,977371806,tabular,11214556,slurm,,132112168.0,corral-repl,,0,no,,"""ba432f08b5ae11e791c3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31777423}]",32.0,,,1508515176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/0.7,0.7,,2017-10-20 19:18:21.129213,73233,11922.0
