chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.file_format.__current_case__,parameters.file_format.seq_file,parameters.file_format.seq_file.values,parameters.file_format.type,parameters.length,parameters.mapping_file.__current_case__,parameters.mapping_file.param_a,parameters.mapping_file.param_best,parameters.mapping_file.param_five,parameters.mapping_file.param_k,parameters.mapping_file.param_m,parameters.mapping_file.param_three,parameters.mapping_file.param_v,parameters.mapping_file.type,parameters.reference_file,parameters.reference_file.values,parameters.seq_file|__identifier__,parameters.shift,parameters.t_end,processor_count,reference_file,reference_file_filetype,runner_name,seq_file,seq_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-20 23:36:17.003125,slurm_normal,1437435561.0,0,1.0,main_w1_handler1,2369617,9922053,False,,4209781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20271962.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20442166,,,"""1""","""five_end""",32.0,152,fasta,,94361821,fasta,24056369.0,1437435391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-07-20 23:39:24.158090,,170.0
,,2015-07-20 23:36:18.873468,slurm_normal,1437436910.0,0,1.0,main_w2_handler0,2369617,9922056,False,,4209854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20271965.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20442166,,,"""1""","""five_end""",32.0,152,fasta,,101365789,fasta,24056369.0,1437436745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-07-21 00:01:52.843812,,165.0
,,2015-12-09 20:20:52.061073,slurm_normal,1449692498.0,0,1.0,main_w2_handler0,2474848,11132624,False,,5398399.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,22373495.0,,fasta,"""8""",1,False,False,0,1,-1,0,3,user,22347157,,,"""1""","""five_end""",32.0,147,fasta,,225095,fasta,25734778.0,1449692479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-12-09 20:21:43.764962,,19.0
,,2015-07-23 11:11:29.674599,slurm_normal,1437651862.0,0,1.0,main_w2_handler1,2269996,9952520,False,,4237424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/nostSp.len""","""nostSp""",0,19286332.0,,fastq,"""21""",0,,,,,,,,default,19286769,,,"""1""","""five_end""",32.0,414022,fasta,,1845603151,fastq,24273878.0,1437649904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-07-23 11:44:27.020356,62324.0,1958.0
,,2015-09-18 09:21:19.877115,slurm_normal,1442568210.0,0,1.0,main_w1_handler1,2348654,10351622,False,,4634273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21156847.0,,fasta,"""21""",0,,,,,,,,default,21156846,,,"""1""","""three_end""",32.0,5491,fasta,,4669748,fasta,25243914.0,1442568094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-18 09:23:32.710757,65069.0,116.0
,,2015-09-19 05:41:44.351306,slurm_normal,1442641433.0,0,1.0,main_w2_handler1,2348654,10359231,False,,4641419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21156848.0,,fasta,"""21""",0,,,,,,,,default,21156846,,,"""1""","""three_end""",32.0,5491,fasta,,4677802,fasta,25243914.0,1442641330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-19 05:43:56.242585,65069.0,103.0
,,2015-09-19 08:49:15.601210,slurm_normal,1442652671.0,0,1.0,main_w1_handler2,2444390,10359433,False,,4641623.roundup,slurm,,132112168.0,corral-repl,,"""4c4575305eab11e588c3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21156847.0,,fasta,"""21""",0,,,,,,,,default,21156846,,,"""1""","""three_end""",32.0,5491,fasta,,4669748,fasta,25243914.0,1442652583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-19 08:51:13.083049,65069.0,88.0
,,2015-09-19 08:49:13.934852,slurm_normal,1442652682.0,0,1.0,main_w1_handler2,2444390,10359432,False,,4641622.roundup,slurm,,132112168.0,corral-repl,,"""4c4575305eab11e588c3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21156848.0,,fasta,"""21""",0,,,,,,,,default,21156846,,,"""1""","""three_end""",32.0,5491,fasta,,4677802,fasta,25243914.0,1442652580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-19 08:51:24.618005,65069.0,102.0
,,2015-08-19 20:28:57.236794,slurm_normal,1440017005.0,0,1.0,main_w2_handler1,2412931,10152186,False,,4422201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828169.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,258756154,fasta,24748931.0,1440016163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 20:43:32.338184,,842.0
,,2015-08-19 20:28:56.474320,slurm_normal,1440016362.0,0,1.0,main_w1_handler0,2412931,10152185,False,,4422202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828168.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,65214593,fasta,24748931.0,1440016169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 20:32:48.213824,,193.0
,,2015-08-19 20:28:58.897619,slurm_normal,1440017137.0,0,1.0,main_w2_handler0,2412931,10152188,False,,4422315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828171.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,48962691,fasta,24748931.0,1440017023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 20:45:41.872836,,114.0
,,2015-08-19 20:28:59.939509,slurm_normal,1440017916.0,0,1.0,main_w1_handler2,2412931,10152190,False,,4422401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828173.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,99590870,fasta,24748931.0,1440017693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 20:58:43.659423,,223.0
,,2015-08-19 20:28:59.481689,slurm_normal,1440017667.0,0,1.0,main_w1_handler2,2412931,10152189,False,,4422312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828172.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,223227246,fasta,24748931.0,1440017020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 20:54:32.542109,,647.0
,,2015-08-19 20:28:58.188202,slurm_normal,1440018129.0,0,1.0,main_w2_handler1,2412931,10152187,False,,4422450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828170.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,20828121,,,"""1""","""five_end""",32.0,197,fasta,,92628842,fasta,24748931.0,1440017938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 21:02:13.385632,,191.0
,,2015-08-19 22:44:30.655155,slurm_normal,1440025444.0,0,1.0,main_w2_handler0,2412931,10153164,False,,4423205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828168.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,65214593,fasta,24748931.0,1440025208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 23:04:07.211871,,236.0
,,2015-08-19 22:44:33.643698,slurm_normal,1440024866.0,0,1.0,main_w1_handler0,2412931,10153167,False,,4423118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828171.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,48962691,fasta,24748931.0,1440024300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 22:54:32.751023,,566.0
,,2015-08-19 22:44:31.447700,slurm_normal,1440025193.0,0,1.0,main_w1_handler2,2412931,10153165,False,,4423116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828169.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,258756154,fasta,24748931.0,1440024296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 22:59:58.391565,,897.0
,,2015-08-19 22:44:36.212098,slurm_normal,1440027093.0,0,1.0,main_w1_handler2,2412931,10153169,False,,4423348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828173.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,99590870,fasta,24748931.0,1440026853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 23:31:46.711943,,240.0
,,2015-08-20 00:35:12.443752,slurm_normal,1440031042.0,0,1.0,main_w1_handler1,2412931,10153656,False,,4423646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828171.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,48962691,fasta,24748931.0,1440030941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 00:37:25.627874,,101.0
,,2015-08-19 22:44:32.074762,slurm_normal,1440026831.0,0,1.0,main_w1_handler2,2412931,10153166,False,,4423276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828170.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,92628842,fasta,24748931.0,1440026172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 23:27:16.254473,,659.0
,,2015-08-19 22:44:34.633073,slurm_normal,1440026157.0,0,1.0,main_w1_handler0,2412931,10153168,False,,4423225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828172.0,,fasta,"""10""",0,,,,,,,,default,20828120,,,"""1""","""five_end""",32.0,195,fasta,,223227246,fasta,24748931.0,1440025459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-19 23:16:00.452649,,698.0
,,2015-08-20 00:35:15.794464,slurm_normal,1440032339.0,0,1.0,main_w1_handler1,2412931,10153658,False,,4423729.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828173.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,99590870,fasta,24748931.0,1440032173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 00:59:01.343867,,166.0
,,2015-08-20 00:35:14.136132,slurm_normal,1440031437.0,0,1.0,main_w1_handler1,2412931,10153657,False,,4423653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828172.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,223227246,fasta,24748931.0,1440031052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 00:44:03.700237,,385.0
,,2015-08-20 00:35:07.769297,slurm_normal,1440031663.0,0,1.0,main_w2_handler0,2412931,10153653,False,,4423681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828168.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,65214593,fasta,24748931.0,1440031455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 00:47:46.440795,,208.0
,,2015-08-20 00:35:10.418593,slurm_normal,1440032516.0,0,1.0,main_w2_handler0,2412931,10153655,False,,4423738.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828170.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,92628842,fasta,24748931.0,1440032359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 01:01:57.998114,,157.0
,,2015-08-20 00:35:08.725818,slurm_normal,1440032158.0,0,1.0,main_w2_handler0,2412931,10153654,False,,4423695.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20828169.0,,fasta,"""10""",0,,,,,,,,default,20828119,,,"""1""","""five_end""",32.0,191,fasta,,258756154,fasta,24748931.0,1440031682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-20 00:56:02.395622,,476.0
,,2015-08-21 18:03:52.736072,slurm_normal,1440180303.0,0,1.0,main_w2_handler1,2411181,10166736,False,,4435420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/18809.len""","""18809""",0,20853130.0,,fastq,"""21""",0,,,,,,,,default,20853057,,,"""1""","""five_end""",32.0,7768547,fasta,,8977470,fastqsanger,24778535.0,1440180247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-08-21 18:05:07.318941,37910.0,56.0
,,2015-09-21 05:39:09.458131,slurm_normal,1442815154.0,0,1.0,main_w1_handler2,2445722,10370256,False,,4651372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21189550.0,,fasta,"""23""",0,,,,,,,,default,21189443,,,"""1""","""five_end""",32.0,504,fasta,,20589698,fasta,25294964.0,1442813970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-21 05:59:17.885171,,1184.0
,,2015-09-22 17:33:08.120832,slurm_normal,1442943425.0,0,1.0,main_w2_handler1,2444484,10383862,False,,4664754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,21210562.0,,fastq,"""21""",0,,,,,,,,default,21173082,,,"""1""","""five_end""",32.0,1014,fasta,,295981834,fastqsanger,24120604.0,1442943217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-22 17:37:12.903831,58640.0,208.0
,,2015-09-05 11:59:27.526403,slurm_normal,1441454487.0,0,1.0,main_w2_handler0,2348654,10264520,False,,4551486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21016982.0,,fasta,"""21""",0,,,,,,,,default,21016980,,,"""1""","""three_end""",32.0,5491,fasta,,4677802,fasta,23719017.0,1441454386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-05 12:01:30.817040,65069.0,101.0
,,2015-09-22 17:33:05.393827,slurm_normal,1442943348.0,0,1.0,main_w1_handler2,2444484,10383861,False,,4664757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,21210561.0,,fastq,"""21""",0,,,,,,,,default,21173082,,,"""1""","""five_end""",32.0,1014,fasta,,162141429,fastqsanger,24120604.0,1442943218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-22 17:35:53.868458,58640.0,130.0
,,2015-09-22 18:27:31.569937,slurm_normal,1442946656.0,0,1.0,main_w1_handler0,2444484,10384371,False,,4665286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,21210562.0,,fastq,"""21""",0,,,,,,,,default,21173082,,,"""1""","""five_end""",32.0,1014,fasta,,295981834,fastqsanger,24120604.0,1442946476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-22 18:30:59.764747,58640.0,180.0
,,2015-09-22 18:27:12.072802,slurm_normal,1442946750.0,0,1.0,main_w2_handler1,2444484,10384363,False,,4665281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,21210561.0,,fastq,"""21""",0,,,,,,,,default,21173082,,,"""1""","""five_end""",32.0,1014,fasta,,162141429,fastqsanger,24120604.0,1442946447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-22 18:32:34.002454,58640.0,303.0
,,2015-09-09 18:29:27.989311,slurm_normal,1441823512.0,0,1.0,main_w1_handler0,2405995,10289087,False,,4574432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061851.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,2671130,fasta,24643115.0,1441823394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:31:58.522265,67644.0,118.0
,,2015-09-09 18:29:35.336309,slurm_normal,1441823557.0,0,1.0,main_w2_handler0,2405995,10289096,False,,4574449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061872.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,4768895,fasta,24643115.0,1441823522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:32:39.306269,67644.0,35.0
,,2015-09-09 18:29:28.890088,slurm_normal,1441823420.0,0,1.0,main_w1_handler2,2405995,10289088,False,,4574430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061852.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,7185378,fasta,24643115.0,1441823394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:30:26.576745,67644.0,26.0
,,2015-09-09 18:29:31.140370,slurm_normal,1441823417.0,0,1.0,main_w2_handler1,2405995,10289091,False,,4574428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061855.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,2920691,fasta,24643115.0,1441823390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:30:20.649102,67644.0,27.0
,,2015-09-09 18:29:34.898223,slurm_normal,1441823596.0,0,1.0,main_w2_handler0,2405995,10289095,False,,4574442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061867.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,36160305,fasta,24643115.0,1441823525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:33:19.810806,67644.0,71.0
,,2015-09-09 18:29:33.023353,slurm_normal,1441823585.0,0,1.0,main_w1_handler1,2405995,10289093,False,,4574454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061860.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,2884589,fasta,24643115.0,1441823565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:33:13.521894,67644.0,20.0
,,2015-09-09 18:29:31.962421,slurm_normal,1441823584.0,0,1.0,main_w1_handler1,2405995,10289092,False,,4574450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061856.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,4703232,fasta,24643115.0,1441823525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:33:06.702214,67644.0,59.0
,,2015-09-09 18:29:29.806836,slurm_normal,1441823463.0,0,1.0,main_w1_handler0,2405995,10289089,False,,4574431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061853.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,4809650,fasta,24643115.0,1441823394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:31:09.070908,67644.0,69.0
,,2015-09-09 18:29:34.243661,slurm_normal,1441823500.0,0,1.0,main_w1_handler0,2405995,10289094,False,,4574443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061864.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,3464961,fasta,24643115.0,1441823477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:31:46.394170,67644.0,23.0
,,2015-09-09 18:29:30.564842,slurm_normal,1441823459.0,0,1.0,main_w1_handler1,2405995,10289090,False,,4574429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061854.0,,fasta,"""8""",1,False,True,0,1,-1,0,3,user,21061283,,,"""1""","""five_end""",32.0,139,fasta,,7527569,fasta,24643115.0,1441823394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 18:31:06.707381,67644.0,65.0
,,2015-09-22 18:40:04.219758,slurm_normal,1442948204.0,0,1.0,main_w2_handler0,2444484,10384434,False,,4665377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,21173085.0,,fastq,"""21""",0,,,,,,,,default,21173082,,,"""1""","""five_end""",32.0,1014,fasta,,1091756995,fastqsanger,24120604.0,1442947220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-22 18:56:47.734548,58640.0,984.0
,,2015-09-09 20:04:03.713611,slurm_normal,1441829122.0,0,1.0,main_w2_handler0,2405995,10289703,False,,4575009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061851.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,21061284,,,"""1""","""five_end""",32.0,142,fasta,,2671130,fasta,24643115.0,1441829067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 20:05:25.503266,67644.0,55.0
,,2015-09-09 20:48:58.218707,slurm_normal,1441831792.0,0,1.0,main_w2_handler0,2405995,10289931,False,,4575235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061853.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,21063568,,,"""1""","""five_end""",32.0,152,fasta,,4809650,fasta,24643115.0,1441831767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 20:49:56.984065,67644.0,25.0
,,2015-09-09 20:04:05.172553,slurm_normal,1441829183.0,0,1.0,main_w2_handler0,2405995,10289704,False,,4575017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061852.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,21061284,,,"""1""","""five_end""",32.0,142,fasta,,7185378,fasta,24643115.0,1441829132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 20:06:30.150278,67644.0,51.0
,,2015-09-09 20:04:07.356906,slurm_normal,1441829128.0,0,1.0,main_w2_handler1,2405995,10289706,False,,4575008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,21061854.0,,fasta,"""8""",1,True,True,0,1,-1,0,3,user,21061284,,,"""1""","""five_end""",32.0,142,fasta,,7527569,fasta,24643115.0,1441829067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0,1.0,,2015-09-09 20:05:34.532886,67644.0,61.0
