bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams13,bams13_filetype,bams14,bams14_filetype,bams15,bams15_filetype,bams16,bams16_filetype,bams17,bams17_filetype,bams18,bams18_filetype,bams19,bams19_filetype,bams1_filetype,bams2,bams20,bams20_filetype,bams21,bams21_filetype,bams22,bams22_filetype,bams23,bams23_filetype,bams24,bams24_filetype,bams25,bams25_filetype,bams26,bams26_filetype,bams27,bams27_filetype,bams28,bams28_filetype,bams29,bams29_filetype,bams2_filetype,bams3,bams30,bams30_filetype,bams31,bams31_filetype,bams32,bams32_filetype,bams33,bams33_filetype,bams34,bams34_filetype,bams35,bams35_filetype,bams36,bams36_filetype,bams37,bams37_filetype,bams38,bams38_filetype,bams3_filetype,bams4,bams4_filetype,bams5,bams5_filetype,bams6,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3384140878,3384140878,,,,,,,,,,,,,,,,,,,,,bam,2393590439.0,,,,,,,,,,,,,,,,,,,,,bam,2983367829.0,,,,,,,,,,,,,,,,,,,bam,2865976192.0,bam,3414651555.0,bam,2843316226.0,bam,,,,,,,bam,2017-07-31 20:55:34.843217,slurm_normal,1501534548.0,0,,1.0,main_w4_handler1,2968058,16473363,False,,95,bed,10541679.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30476919}, {'src': 'hda', 'id': 30477316}, {'src': 'hda', 'id': 30483542}, {'src': 'hda', 'id': 30491268}, {'src': 'hda', 'id': 30491292}, {'src': 'hda', 'id': 30491304}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30704935}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39622985,1501534543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-07-31 20:55:52.715749,98744.0,5.0
304314,304314,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-01 14:18:38.238900,slurm_normal,1506867528.0,0,,1.0,main_w4_handler0,3271485,16980292,False,,75,bed,11047617.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31492391}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31492515}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40972595,1506867521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-01 14:18:51.115985,112522.0,7.0
675323,675323,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-01 14:19:17.655023,slurm_normal,1506867568.0,0,,1.0,main_w3_handler0,3271485,16980295,False,,75,bed,11047621.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31492392}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31492515}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40972595,1506867562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-01 14:19:30.665058,112522.0,6.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-08-01 16:17:41.812117,slurm_normal,1501604540.0,0,,1.0,main_w3_handler1,3197647,16479736,False,,951956,bed,10548434.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30699697}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39631091,1501604271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-01 16:22:24.070584,109194.0,269.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-08-01 17:00:06.436366,slurm_normal,1501606841.0,0,,1.0,main_w3_handler1,3197647,16480106,False,,2451,bed,10548848.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30715540}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39631091,1501606837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-01 17:00:46.894325,109194.0,4.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-08-01 17:04:49.089461,slurm_normal,1501607119.0,0,,1.0,main_w4_handler1,3197647,16480124,False,,1403,bed,10548877.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30715563}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39631091,1501607112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-01 17:05:25.540708,109194.0,7.0
581735671,581735671,,,,,,,,,,,,,,,,,,,,,bam,585399246.0,,,,,,,,,,,,,,,,,,,,,bam,614780832.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-08-01 17:09:17.377114,slurm_normal,1501607377.0,0,,1.0,main_w3_handler0,3197647,16480166,False,,2451,bed,10548912.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30575702}, {'src': 'hda', 'id': 30575704}, {'src': 'hda', 'id': 30575705}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30715540}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39631091,1501607367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-01 17:09:41.869347,109194.0,10.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-08-01 17:22:35.797890,slurm_normal,1501608196.0,0,,1.0,main_w3_handler1,3197647,16480224,False,,29892,bed,10549006.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30715718}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39631091,1501608181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-01 17:23:20.258105,109194.0,15.0
2139163958,2139163958,,,,,,,,,,,,,,,,,,,,,bam,2123701622.0,,,,,,,,,,,,,,,,,,,,,bam,2001441759.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-10-02 11:26:59.284154,slurm_normal,1506944277.0,0,,1.0,main_w3_handler1,2716612,16984696,False,,2682931,bed,11051810.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169088}, {'src': 'hda', 'id': 31169090}, {'src': 'hda', 'id': 31169091}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31498746}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40996464,1506943623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-02 11:37:58.728140,70907.0,654.0
271648391,271648391,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-03 19:36:58.636326,slurm_normal,1501789034.0,0,,1.0,main_w4_handler1,3210869,16501707,False,,71124,bed,10571117.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30747155}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30752983}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39703305,1501789026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-03 19:37:16.727761,109716.0,8.0
3407251,3407251,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-02 09:02:09.667176,slurm_normal,1506934947.0,0,,1.0,main_w3_handler1,3267160,16983938,False,,1432845,bed,11051050.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31483247}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","""false""","""false""","[{'src': 'hda', 'id': 31497728}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40880572,1506934942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-02 09:02:30.670363,112319.0,5.0
2395957906,2395957906,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-05 19:04:15.975484,slurm_normal,1501960180.0,0,,1.0,main_w4_handler1,2716612,16511347,False,,1716491,bed,10581392.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30768975}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30769317}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39728522,1501959868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-05 19:09:43.590230,70907.0,312.0
2454340626,2454340626,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-05 19:04:30.402646,slurm_normal,1501960259.0,0,,1.0,main_w4_handler0,2716612,16511348,False,,2297384,bed,10581398.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30768976}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30769318}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39728522,1501959881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-05 19:11:01.000559,70907.0,378.0
2001441759,2001441759,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-05 19:04:50.139588,slurm_normal,1501960337.0,0,,1.0,main_w4_handler1,2716612,16511351,False,,2926961,bed,10581403.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30768977}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30769319}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39728522,1501959900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-05 19:12:20.151049,70907.0,437.0
13278934295,13278934295,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-02 12:42:39.522650,slurm_normal,1506948694.0,0,,1.0,main_w4_handler1,3085766,16985103,False,,1542794,bed,11052223.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 29349657}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 29435640}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40960421,1506948164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-02 12:51:35.869201,68293.0,530.0
10578349173,10578349173,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-02 12:48:06.475291,slurm_normal,1506948772.0,0,,1.0,main_w3_handler1,3099683,16985141,False,,1918715,bed,11052259.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 29485452}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 29485609}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40999221,1506948491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-02 12:52:54.475661,81351.0,281.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-07 09:24:56.806876,slurm_normal,1502097908.0,0,,1.0,main_w3_handler1,3196291,16518959,False,,1442,bed,10588422.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30780371}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502097903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 09:25:11.216343,68293.0,5.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-07 09:26:41.317864,slurm_normal,1502098017.0,0,,1.0,main_w4_handler1,3196291,16518973,False,,26492,bed,10588438.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30780641}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502098007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 09:26:58.851452,68293.0,10.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-07 09:03:55.729266,slurm_normal,1502096688.0,0,,1.0,main_w4_handler1,3196291,16518868,False,,64999,bed,10588319.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30780787}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502096673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 09:04:51.236138,68293.0,15.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-07 09:03:47.195961,slurm_normal,1502096664.0,0,,1.0,main_w3_handler0,3196291,16518867,False,,57730,bed,10588311.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30780357}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502096638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 09:04:25.652711,68293.0,26.0
64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,2017-08-07 19:34:54.459934,slurm_normal,1502134668.0,0,,1.0,main_w4_handler0,3165111,16523623,False,,25306,bed,10593134.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hdca', 'id': 60946}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""false""","[{'src': 'hda', 'id': 30114580}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39754999,1502134507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 19:37:52.261544,78150.0,161.0
64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,2017-08-07 20:34:57.116064,slurm_normal,1502138284.0,0,,1.0,main_w3_handler0,3165111,16523931,False,,25306,bed,10593421.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hdca', 'id': 60946}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30114580}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39754999,1502138104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 20:38:07.343081,78150.0,180.0
64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,2017-08-07 20:42:09.673957,slurm_normal,1502138723.0,0,,1.0,main_w4_handler1,3165111,16523966,False,,25306,bed,10593460.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hdca', 'id': 60946}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30114580}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,39754999,1502138542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-07 20:45:26.828224,78150.0,181.0
64761744,64761744,39677185.0,bam,41223129.0,bam,51230124.0,bam,39675901.0,bam,39589030.0,bam,47071590.0,bam,39389536.0,bam,37048998.0,bam,38104551.0,bam,24699837.0,bam,bam,49692559.0,28231325.0,bam,26633124.0,bam,25079740.0,bam,57229307.0,bam,42769331.0,bam,32697457.0,bam,38751671.0,bam,41405331.0,bam,27105097.0,bam,33608926.0,bam,bam,45591702.0,42433242.0,bam,48009587.0,bam,49499275.0,bam,,,,,,,,,,,,,bam,29505580.0,bam,22924765.0,bam,29682844.0,bam,42053031.0,bam,62180304.0,bam,50068734.0,bam,bam,2017-08-08 18:52:32.042115,slurm_normal,1502218664.0,0,,1.0,main_w4_handler0,3165111,16532292,False,,25306,bed,10602769.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hdca', 'id': 60946}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30114580}]","""1e-09""","""false""","""0""","""true""","""true""","""""",32.0,,38822065,1502218481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-08 19:04:16.291403,78150.0,183.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-09 12:37:24.268422,slurm_normal,1502282332.0,0,,1.0,main_w4_handler0,3196291,16538792,False,,47023,bed,10609497.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30810482}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502282253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-09 12:38:54.599996,68293.0,79.0
10780502668,10780502668,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-09 12:35:19.951864,slurm_normal,1502282138.0,0,,1.0,main_w4_handler0,3196291,16538781,False,,26492,bed,10609484.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30780783}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 30780641}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,39749387,1502282128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-09 12:35:42.249513,68293.0,10.0
11582578,11582578,,,,,,,,,,,,,,,,,,,,,bam,93817504.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-12 19:06:10.670683,slurm_normal,1502564786.0,0,,1.0,main_w3_handler0,3081496,16566472,False,,33145,bed,10637620.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30851591}, {'src': 'hda', 'id': 30851706}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 30851783}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,38775263,1502564778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-12 19:06:28.351145,81867.0,8.0
63792610,63792610,,,,,,,,,,,,,,,,,,,,,bam,10523733.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-08-12 19:46:50.034692,slurm_normal,1502567223.0,0,,1.0,main_w3_handler0,3081496,16566540,False,,8923,bed,10637695.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30851931}, {'src': 'hda', 'id': 30851932}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30264879}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,39842084,1502567217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-12 19:47:06.705696,81867.0,6.0
49690654,49690654,71926752.0,bam,72001588.0,bam,73460757.0,bam,34597365.0,bam,55683817.0,bam,36302349.0,bam,66789443.0,bam,57877553.0,bam,56224428.0,bam,43496469.0,bam,bam,49928823.0,64031305.0,bam,68705202.0,bam,80527105.0,bam,54034700.0,bam,55710715.0,bam,73381991.0,bam,63973923.0,bam,44822976.0,bam,48927930.0,bam,78451332.0,bam,bam,53207602.0,35433986.0,bam,49978081.0,bam,45939288.0,bam,62406335.0,bam,38378288.0,bam,44006620.0,bam,46058599.0,bam,44004509.0,bam,56097214.0,bam,bam,54471098.0,bam,49862499.0,bam,52012905.0,bam,51133644.0,bam,58235824.0,bam,69650201.0,bam,bam,2017-08-14 18:39:22.789393,slurm_normal,1502736313.0,0,,1.0,main_w3_handler1,3219898,16579086,False,,25306,bed,10650166.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hdca', 'id': 66098}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 30871146}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,38780964,1502736305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-08-14 18:45:17.246350,78150.0,8.0
