chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.condition,parameters.dbkey,parameters.description,parameters.filter,parameters.input,parameters.input.values,parameters.tag,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-09 11:40:33.947823,slurm_normal,1460223424.0,255,,1.0,main_w2_handler0,2660632,12399428,False,,70440407532,vcf,6601494.roundup,slurm,,132112168.0,corral-repl,,"""de3e9afcfe4711e58d3c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",24228570,,"""FORMAT/FREQ""",32.0,,29518848.0,1460223411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-09 17:37:07.246397,82084.0,13.0
,,2016-04-10 20:42:02.190721,slurm_normal,1460320950.0,255,,1.0,main_w2_handler1,2664438,12411313,False,,4020700,vcf,6610868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",24245683,,"""""",32.0,,29194818.0,1460320946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-10 20:42:33.369896,25195.0,4.0
,,2016-09-20 23:16:47.933529,slurm_normal,1474413439.0,255,,1.0,main_w3_handler0,2826963,13901068,False,,214760,vcf,8123891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597d0a8e0a855cd00'}]","""""",32.0,,33022672.0,1474413425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-09-20 23:17:21.690722,90440.0,14.0
,,2016-09-21 07:34:31.749579,slurm_normal,1474443292.0,255,,1.0,main_w3_handler0,2824133,13903085,False,,1209218814,vcf,8125914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a44f699938117c69'}]","""""",32.0,,33022276.0,1474443289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-09-21 07:34:53.459848,52041.0,3.0
,,2016-04-15 00:33:07.403234,slurm_normal,1460680420.0,255,,1.0,main_w2_handler1,2670457,12459365,False,,20129,vcf,6654593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511b20e24d88d51c9'}]","""""",32.0,,29615755.0,1460680416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-15 00:33:42.012838,82542.0,4.0
,,2016-04-15 07:27:14.446134,slurm_normal,1460705279.0,255,,1.0,main_w1_handler1,2516268,12462321,False,,11416252,vcf,6657363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""<0.01""","""hg19Patch10""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ee125b136345431'}]","""FREQ""",32.0,,29583005.0,1460705276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-15 07:28:00.883149,74026.0,3.0
,,2017-01-10 20:17:15.264081,slurm_normal,1484080256.0,255,,1.0,main_w3_handler1,2950036,14733900,False,,1184571,vcf,8897343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""\"">= [desired allele freq]\""""","""?""","""""","""\"">= [desired allele freq]\""""",,"[{'src': 'hda', 'id': 27849188}]","""""",32.0,,35094290.0,1484080229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-01-10 20:31:07.291604,91177.0,27.0
,,2016-04-18 11:25:20.434932,slurm_normal,1460983458.0,255,,1.0,main_w1_handler1,2670947,12503463,False,,9178082941,vcf,6696284.roundup,slurm,,132112168.0,corral-repl,,"""39d761e8055811e6bc04005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304dea98c5e074d1'}]","""""",32.0,,29577152.0,1460983454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-18 12:44:21.584187,82436.0,4.0
,,2016-04-21 06:53:40.146572,slurm_normal,1461221667.0,255,,1.0,main_w2_handler0,2676992,12545968,False,,13226,vcf,6734027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_EC4115.len""","""""","""eschColi_EC4115""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbe52efe81eb8d27'}]","""""",32.0,,29655920.0,1461221662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-21 06:54:29.909576,82500.0,5.0
50265.0,len,2016-05-30 18:40:07.988341,slurm_normal,1464633638.0,255,,1.0,main_w1_handler0,478953,13025019,False,,65281,vcf,7206321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/493/dataset_15493406.dat""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5841ae8ef95587275'}]","""##FORMAT=<ID=FREQ,Number=1,Type=String,Description=\""Variant allele frequency\"">""",32.0,,29816846.0,1464633632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-05-30 18:40:39.283826,8314.0,6.0
,,2016-04-25 06:47:27.682911,slurm_normal,1461566864.0,255,,1.0,main_w2_handler1,2676992,12596780,False,,13226,vcf,6800403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_EC4115.len""","""""","""eschColi_EC4115""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbe52efe81eb8d27'}]","""""",32.0,,29655920.0,1461566860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-25 06:47:46.210310,82500.0,4.0
,,2016-04-25 08:29:46.457818,slurm_normal,1461572999.0,255,,1.0,main_w2_handler0,2676992,12597386,False,,0,vcf,6800986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db81dc87073e75e7'}]","""""",32.0,,29655920.0,1461572996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-25 08:30:01.606826,82500.0,3.0
,,2016-04-25 23:00:15.434328,slurm_normal,1461625230.0,255,,1.0,main_w1_handler1,1309833,12616674,False,,70856,vcf,6816365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532c01d33682fb085'}]","""brca""",32.0,,29749307.0,1461625226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-25 23:00:33.506432,31182.0,4.0
,,2016-04-25 23:01:45.331920,slurm_normal,1461625338.0,255,,1.0,main_w2_handler1,1309833,12616676,False,,8381043,vcf,6816409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef47898107126604'}]","""""",32.0,,29749307.0,1461625334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-04-25 23:02:22.680711,31182.0,4.0
,,2017-01-10 20:59:42.179579,slurm_normal,1484082787.0,0,,1.0,main_w4_handler1,2941953,14734177,False,,8184388,vcf,8897998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""",""">=0.8""","""ce10""","""Allele Freq""","""Freq""",,"[{'src': 'hda', 'id': 27861107}]","""FORMAT/FREQ""",32.0,,35281597.0,1484082772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-01-10 21:13:12.793215,97492.0,15.0
,,2016-05-31 20:07:35.799629,slurm_normal,1464725305.0,255,,1.0,main_w1_handler0,2713625,13033576,False,,38443911,vcf,7213079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50181ae2976d24f00'}]","""""",32.0,,30362927.0,1464725302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-05-31 20:08:28.794295,84856.0,3.0
99554.0,len,2016-06-03 00:46:38.641110,slurm_normal,1464914851.0,255,,1.0,main_w1_handler1,2719448,13054764,False,,5235364428,vcf,7240913.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/009/dataset_16009418.dat""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a87e94305a6dbc4'}]","""""",32.0,,29858389.0,1464914842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-03 00:47:36.669978,83374.0,9.0
,,2016-09-23 02:11:28.118364,slurm_normal,1474596726.0,255,,1.0,main_w4_handler0,2829957,13922155,False,,1257377,vcf,8144632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">= 10""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f8b4ed0a1ced0a8'}]","""FORMAT/FREQ""",32.0,,33111083.0,1474596722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-09-23 02:12:07.433518,27735.0,4.0
,,2016-09-23 02:15:37.138199,slurm_normal,1474596986.0,255,,1.0,main_w4_handler0,2829957,13922160,False,,1257377,vcf,8144637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">=200""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f8b4ed0a1ced0a8'}]","""FORMAT/RD""",32.0,,33111083.0,1474596982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-09-23 02:16:29.328340,27735.0,4.0
,,2016-10-19 21:07:18.941911,slurm_normal,1476911257.0,255,,1.0,main_w4_handler1,2861251,14123000,False,,28507278,vcf,8337560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522ebecd71b6f8cc8'}]","""""",32.0,,33811222.0,1476911247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-10-19 21:07:41.205619,,10.0
,,2016-06-06 06:33:47.669831,slurm_normal,1465194862.0,255,,1.0,main_w1_handler0,2728012,13078538,False,,165042852,vcf,7263922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586e57ef8d58a7aba'}]","""""",32.0,,30657187.0,1465194858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-06 06:34:24.690964,84388.0,4.0
,,2016-06-06 08:58:06.376292,slurm_normal,1465203521.0,255,,1.0,main_w1_handler0,2716567,13079208,False,,1854135,vcf,7264552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""\"">=[0]\""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c42b15853fa97a80'}]","""""",32.0,,30661247.0,1465203517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-06 08:58:42.880043,85019.0,4.0
,,2016-06-06 09:42:55.534148,slurm_normal,1465206203.0,255,,1.0,main_w1_handler1,2716567,13079950,False,,1854135,vcf,7265249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""perl convert2annovar.pl -format vcf4 ex2.vcf""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c42b15853fa97a80'}]","""""",32.0,,30661247.0,1465206201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-06 09:43:25.217406,85019.0,2.0
,,2016-06-06 11:19:27.909392,slurm_normal,1465212114.0,255,,1.0,main_w1_handler1,2726485,13083130,False,,1155931,vcf,7267314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",""">=[0.90]""","""?""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a71770406d1109ac'}]","""FORMAT/freq""",32.0,,30604884.0,1465212018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-06 11:21:57.011521,83822.0,96.0
,,2016-06-06 14:01:05.874545,slurm_normal,1465221697.0,255,,1.0,main_w1_handler1,2716567,13085034,False,,1854135,vcf,7269170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">=${ALLELE_FREQ}""","""hg19""","""MinAF[${ALLELE_FREQ}]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c42b15853fa97a80'}]","""FORMAT/FREQ""",32.0,,30661247.0,1465221693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-06 14:01:40.157414,85019.0,4.0
,,2016-06-03 21:58:18.069142,slurm_normal,1464991126.0,255,,1.0,main_w1_handler1,2726766,13064929,False,,438221,vcf,7250963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554d1c92f1b72c19d'}]","""""",32.0,,30295035.0,1464991123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-03 21:58:48.744982,84629.0,3.0
,,2016-06-03 21:58:17.386371,slurm_normal,1464991145.0,255,,1.0,main_w2_handler0,2726766,13064928,False,,1185648,vcf,7250966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5811e65ce69d4d9a7'}]","""""",32.0,,30295035.0,1464991142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-03 21:59:07.149524,84629.0,3.0
,,2016-06-03 21:58:16.784606,slurm_normal,1464991145.0,255,,1.0,main_w2_handler0,2726766,13064927,False,,1244291,vcf,7250964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8a4a2947cf07c17'}]","""""",32.0,,30295035.0,1464991142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-03 21:59:06.892766,84629.0,3.0
,,2016-06-04 13:44:10.743651,slurm_normal,1465047903.0,255,,1.0,main_w2_handler0,2724995,13067790,False,,318133,vcf,7253686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53887a679fa118030'}]","""""",32.0,,30589055.0,1465047899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-04 13:45:05.003801,43306.0,4.0
,,2016-06-04 21:57:09.561122,slurm_normal,1465077764.0,0,,1.0,main_w2_handler1,2727771,13070407,False,,332354,vcf,7255980.roundup,slurm,,132112168.0,corral-repl,,"""46b5909e2a9f11e68b16005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f3f797de4e0a8e1'}]","""FORMAT/FREQ""",32.0,,30630792.0,1465077760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-04 22:02:47.479894,78179.0,4.0
,,2016-06-05 00:39:22.394196,slurm_normal,1465087600.0,0,,1.0,main_w1_handler1,2727799,13070806,False,,217414,vcf,7256379.roundup,slurm,,132112168.0,corral-repl,,"""ecf640142ab511e68b16005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fd67b9ae4c59354'}]","""FORMAT/FREQ""",32.0,,30630792.0,1465087596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-05 00:46:41.254077,78179.0,4.0
,,2016-06-05 17:39:02.854790,slurm_normal,1465148370.0,255,,1.0,main_w1_handler1,2728258,13074604,False,,58504166,vcf,7259963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5500f2b25eb62cce0'}]","""""",32.0,,30647862.0,1465148367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-05 17:39:31.841152,84388.0,3.0
,,2016-06-10 06:20:53.766037,slurm_normal,1465539682.0,255,,1.0,main_w1_handler1,2725072,13129629,False,,151320,vcf,7314195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f0ddf0da83ced5d'}]","""""",32.0,,30770919.0,1465539679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-10 06:21:23.642869,85044.0,3.0
,,2016-10-20 09:05:57.114298,slurm_normal,1476954368.0,255,,1.0,main_w4_handler0,2858877,14127371,False,,59902090,vcf,8341813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564d0e845cf79c199'}]","""jurkat""",32.0,,33776910.0,1476954364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-10-20 09:06:11.133760,,4.0
,,2016-10-20 09:06:33.664836,slurm_normal,1476954400.0,255,,1.0,main_w4_handler0,2858877,14127377,False,,317429441,vcf,8341821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528c99dc4a5a920da'}]","""molt4""",32.0,,33776910.0,1476954396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-10-20 09:06:42.585644,,4.0
,,2016-07-23 04:28:20.307755,slurm_normal,1469248116.0,255,,1.0,main_w1_handler0,2771691,13475316,False,,1210526,vcf,7690685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5882c2d8ddd5a84a8'}]","""""",32.0,,31465364.0,1469248113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-07-23 04:28:38.397639,80717.0,3.0
,,2016-06-09 16:26:44.015040,slurm_normal,1465489672.0,255,,1.0,main_w1_handler0,2516268,13123926,False,,11462547,vcf,7307967.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""""","""hg19Patch10""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f883fd2836f1a1f'}]","""""",32.0,,29583005.0,1465489668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-09 16:27:59.169130,74026.0,4.0
,,2016-06-09 17:56:14.155847,slurm_normal,1465495056.0,255,,1.0,main_w1_handler0,2720391,13125140,False,,39591,vcf,7309404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch5.len""","""""","""hg19Patch5""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b2b8b1d8e6cdbd6'}]","""""",32.0,,30462241.0,1465495052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-09 17:57:40.167047,,4.0
,,2016-06-10 08:43:31.894004,slurm_normal,1465548251.0,255,,1.0,main_w2_handler1,2723986,13130232,False,,630098,vcf,7314796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b33e51fb68ba0fdb'}]","""""",32.0,,30771109.0,1465548247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-10 08:44:13.040435,85101.0,4.0
,,2016-06-10 10:42:15.267068,slurm_normal,1465555381.0,255,,1.0,main_w1_handler0,2733983,13131411,False,,50351725,vcf,7316053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""== \""PASS\""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ee19554ecd1f4f3'}]","""FILTER""",32.0,,29733080.0,1465555376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-10 10:43:03.138824,75132.0,5.0
,,2016-09-26 06:15:09.751718,slurm_normal,1474870603.0,255,,1.0,main_w4_handler0,2832314,13940793,False,,543431,vcf,8163027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aef24d3fcbbc266e'}]","""del""",32.0,,33201886.0,1474870597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-09-26 06:16:46.348861,88473.0,6.0
,,2016-06-10 13:24:38.882454,slurm_normal,1465565133.0,255,,1.0,main_w2_handler1,2734815,13132405,False,,230926,vcf,7316994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5189d8951c6041b63'}]","""""",32.0,,30773499.0,1465565115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-10 13:25:34.748779,85902.0,18.0
,,2016-06-11 02:58:51.721643,slurm_normal,1465623270.0,255,,1.0,main_w2_handler0,2663324,13138266,False,,11578458167,vcf,7323328.roundup,slurm,,132112168.0,corral-repl,,"""6c203d802f8011e6b2ca005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548f2be5f78fd25e5'}]","""FORMAT/FREQ""",32.0,,29634951.0,1465623265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-11 05:34:32.554948,82084.0,5.0
,,2016-06-11 06:55:40.947566,slurm_normal,1465628158.0,255,,1.0,main_w1_handler1,2663324,13138520,False,,11578458167,vcf,7323396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548f2be5f78fd25e5'}]","""FORMAT/FREQ""",32.0,,29634951.0,1465628153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-11 06:56:00.180629,82084.0,5.0
,,2016-06-12 07:26:13.035271,slurm_normal,1465724384.0,0,,1.0,main_w1_handler1,2736177,13141812,False,,7659496,vcf,7326751.roundup,slurm,,132112168.0,corral-repl,,"""efdb0350306e11e68f62005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= 0.1""","""hg19""","""MinAF [0.1]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527530f91a23f770f'}]","""FORMAT/FREQ""",32.0,,30660227.0,1465724375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-12 09:39:46.058947,26394.0,9.0
,,2016-06-13 02:15:36.868438,slurm_normal,1465793049.0,0,,1.0,main_w2_handler1,2736172,13144159,False,,11207364,vcf,7329247.roundup,slurm,,132112168.0,corral-repl,,"""b365e482310c11e6921b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",""">= 0.1""","""hg19""","""MinAF [0.1]""","""MinAF""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a133686d2f46e4f0'}]","""FORMAT/FREQ""",32.0,,30660227.0,1465793038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2016-06-13 04:44:11.916882,26394.0,11.0
