create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.idc,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-06 14:19:12.156315,slurm_normal,1509978009.0,0.0,,1.0,main_w3_handler0,3298075,17345719,False,,96819,fasta,11408989,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32092415}]","""excel""",32.0,,41488928,1509978004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 14:20:24.330097,,5.0
2017-11-06 12:34:38.604194,slurm_normal,1509971709.0,0.0,,1.0,main_w4_handler1,3298077,17344529,False,,53004,fasta,11407714,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32090804}]","""excel""",32.0,,41488922,1509971705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 12:35:12.223153,,4.0
2017-11-06 12:34:38.972415,slurm_normal,1509971710.0,0.0,,1.0,main_w3_handler1,3298077,17344530,False,,96819,fasta,11407715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32090805}]","""excel""",32.0,,41488922,1509971705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 12:35:20.098593,,5.0
2017-11-06 14:19:11.751591,slurm_normal,1509977983.0,0.0,,1.0,main_w4_handler1,3298075,17345717,False,,53004,fasta,11408978,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32092412}]","""excel""",32.0,,41488928,1509977979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 14:19:46.566552,,4.0
2017-11-06 14:18:55.926505,slurm_normal,1509977973.0,0.0,,1.0,main_w3_handler1,3298079,17345708,False,,157276,fasta,11408973,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32092469}]","""excel""",32.0,,41488941,1509977967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 14:19:40.912627,,6.0
2017-11-06 19:11:17.589538,slurm_normal,1509995512.0,0.0,,1.0,main_w4_handler0,3313784,17349392,False,,104474,fasta,11412674,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32098037}]","""excel""",32.0,,41791076,1509995506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 19:11:59.457419,,6.0
2017-11-06 19:11:17.735790,slurm_normal,1509995546.0,0.0,,1.0,main_w4_handler1,3313784,17349393,False,,69849,fasta,11412680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32098038}]","""excel""",32.0,,41791076,1509995540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-06 19:12:36.750354,,6.0
2017-11-07 10:33:57.634050,slurm_normal,1510050878.0,0.0,,1.0,main_w4_handler0,3314738,17359307,False,,53004,fasta,11420842,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32113977}]","""excel""",32.0,,41809735,1510050872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 10:34:44.943196,,6.0
2017-11-07 11:03:16.790446,slurm_normal,1510052693.0,0.0,,1.0,main_w4_handler1,3314774,17360846,False,,69849,fasta,11421234,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32116566}]","""excel""",32.0,,41810053,1510052688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 11:05:01.130781,,5.0
2017-11-07 11:03:16.550249,slurm_normal,1510052658.0,0.0,,1.0,main_w4_handler0,3314774,17360844,False,,96819,fasta,11421231,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32116564}]","""excel""",32.0,,41810053,1510052652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 11:04:21.948333,,6.0
2017-11-07 16:12:40.041931,slurm_normal,1510071352.0,0.0,,1.0,main_w3_handler0,3314998,17369111,False,,96819,fasta,11426875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32130136}]","""excel""",32.0,,41813083,1510071346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 16:15:58.417910,,6.0
2017-11-07 16:12:40.472358,slurm_normal,1510071441.0,0.0,,1.0,main_w3_handler0,3314998,17369112,False,,53004,fasta,11426909,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32130137}]","""excel""",32.0,,41813083,1510071437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 16:17:25.123851,,4.0
2017-11-07 16:20:22.766322,slurm_normal,1510071975.0,0.0,,1.0,main_w4_handler0,3298065,17369285,False,,96819,fasta,11427094,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32130568}]","""excel""",32.0,,41488923,1510071970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 16:26:27.114079,,5.0
2017-11-07 16:20:22.599303,slurm_normal,1510072119.0,0.0,,1.0,main_w4_handler0,3298065,17369284,False,,53004,fasta,11427144,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32130567}]","""excel""",32.0,,41488923,1510072114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-07 16:28:53.875992,,5.0
2017-11-09 15:50:41.048901,slurm_normal,1510242685.0,0.0,,1.0,main_w4_handler1,3298072,17398249,False,,53004,fasta,11459982,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32197217}]","""excel""",32.0,,41488935,1510242679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-09 15:51:31.323487,,6.0
2017-11-09 15:50:40.365767,slurm_normal,1510242657.0,0.0,,1.0,main_w3_handler1,3298072,17398248,False,,96819,fasta,11459976,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32197216}]","""excel""",32.0,,41488935,1510242651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-09 15:50:59.153237,,6.0
2017-11-11 18:28:59.703069,slurm_normal,1510424948.0,0.0,,1.0,main_w3_handler1,3305671,17418993,False,,107954,fasta,11481152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32249013}]","""tagseq""",32.0,,41635703,1510424944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-11 18:29:09.544982,,4.0
2017-11-12 11:00:05.977557,slurm_normal,1510484416.0,0.0,,1.0,main_w4_handler0,3305671,17425630,False,,107954,fasta,11485248,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32249013}]","""excel""",32.0,,41635703,1510484409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-12 11:00:18.164575,,7.0
2017-11-12 11:03:40.082132,slurm_normal,1510484631.0,0.0,,1.0,main_w4_handler1,3305671,17425634,False,,107954,fasta,11485251,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32249013}]","""motif""",32.0,,41635703,1510484625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-12 11:03:52.536375,,6.0
2017-11-21 06:15:34.140391,slurm_normal,1511244942.0,0.0,,1.0,main_w4_handler0,3333363,17531039,False,,371,fasta,11590199,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""6""",,"[{'src': 'hda', 'id': 32441448}]","""tagseq""",32.0,,42141003,1511244938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-21 06:15:43.848186,,4.0
2017-11-26 16:32:58.309217,slurm_normal,1511713987.0,0.0,,1.0,main_w3_handler1,3305671,17590243,False,,107954,fasta,11648819,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32542765}]","""tagseq""",32.0,,41990923,1511713982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-26 16:33:09.212867,116251.0,5.0
2017-11-27 20:42:31.040075,slurm_normal,1511815382.0,0.0,,1.0,main_w3_handler0,3341946,17610235,False,,1660044,fasta,11670530,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32571084}]","""tagseq""",32.0,,41990923,1511815366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-27 20:43:05.396605,116251.0,16.0
2017-11-27 22:30:11.554289,slurm_normal,1511821819.0,0.0,,1.0,main_w4_handler0,3341946,17611502,False,,482268,fasta,11672178,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32573078}]","""tagseq""",32.0,,41990923,1511821815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-27 22:30:20.662870,116251.0,4.0
2017-11-29 07:53:40.509934,slurm_normal,1511942029.0,0.0,,1.0,main_w3_handler1,3344497,17630557,False,,19,fasta,11691025,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32606502}]","""tagseq""",32.0,,42320737,1511942025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-11-29 07:53:51.709578,,4.0
2017-12-03 23:40:17.631565,slurm_normal,1512344430.0,0.0,,1.0,main_w4_handler0,3347419,17684854,False,,17711,txt,11749347,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32709444}]","""tagseq""",32.0,,42370646,1512344426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-12-03 23:40:31.372975,117664.0,4.0
2017-12-03 23:25:39.343286,slurm_normal,1512343552.0,0.0,,1.0,main_w3_handler0,3347419,17684825,False,,13376,fasta,11749314,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32709402}]","""motif""",32.0,,42370646,1512343548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-12-03 23:25:54.478678,117664.0,4.0
2017-12-05 01:51:21.306520,slurm_normal,1512438693.0,0.0,,1.0,main_w4_handler0,3353050,17697587,False,,13317,fasta,11762188,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 32729698}]","""table""",32.0,,42458816,1512438689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2017-12-05 01:51:35.822382,,4.0
2018-01-18 08:45:30.151979,slurm_normal,1516265140.0,0.0,,1.0,main_w4_handler1,3396314,18069674,False,,354,txt,12148230,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365827}]","""tagseq""",32.0,,43273090,1516265136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:45:42.517993,,4.0
2018-01-18 08:46:17.825531,slurm_normal,1516265185.0,0.0,,1.0,main_w3_handler1,3396313,18069679,False,,360,fasta,12148234,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365837}]","""tagseq""",32.0,,43273089,1516265181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:46:26.936020,,4.0
2018-01-18 08:43:16.165242,slurm_normal,1516265006.0,0.0,,1.0,main_w4_handler0,3396323,18069642,False,,360,fasta,12148196,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365836}]","""tagseq""",32.0,,43273100,1516265002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:43:28.163850,,4.0
2018-01-18 08:43:24.344131,slurm_normal,1516265011.0,0.0,,1.0,main_w4_handler0,3396318,18069644,False,,355,fasta,12148198,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365964}]","""tagseq""",32.0,,43273094,1516265007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:43:32.801193,,4.0
2018-01-18 08:44:38.205080,slurm_normal,1516265085.0,0.0,,1.0,main_w4_handler1,3396310,18069669,False,,360,fasta,12148222,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365844}]","""tagseq""",32.0,,43273082,1516265081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:47.363990,,4.0
2018-01-18 08:48:21.566217,slurm_normal,1516265311.0,0.0,,1.0,main_w3_handler1,3396315,18069692,False,,360,fasta,12148246,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366269}]","""tagseq""",32.0,,43273091,1516265308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:48:33.516546,,3.0
2018-01-18 08:44:37.218198,slurm_normal,1516265085.0,0.0,,1.0,main_w3_handler0,3396320,18069668,False,,360,fasta,12148221,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365854}]","""tagseq""",32.0,,43273096,1516265081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:47.534953,,4.0
2018-01-18 08:44:20.630134,slurm_normal,1516265071.0,0.0,,1.0,main_w3_handler1,3396305,18069660,False,,389,fasta,12148214,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366131}]","""tagseq""",32.0,,43273051,1516265067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:33.829841,,4.0
2018-01-18 08:44:20.518100,slurm_normal,1516265068.0,0.0,,1.0,main_w4_handler1,3396308,18069659,False,,360,fasta,12148212,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365838}]","""tagseq""",32.0,,43273076,1516265064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:30.394237,,4.0
2018-01-18 08:44:22.188078,slurm_normal,1516265071.0,0.0,,1.0,main_w4_handler0,3396328,18069662,False,,360,fasta,12148213,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365839}]","""tagseq""",32.0,,43273119,1516265067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:34.451794,120179.0,4.0
2018-01-18 08:44:25.165959,slurm_normal,1516265072.0,0.0,,1.0,main_w4_handler0,3396325,18069665,False,,354,txt,12148216,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365851}]","""tagseq""",32.0,,43273109,1516265068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:34.539480,,4.0
2018-01-18 08:44:57.940469,slurm_normal,1516265104.0,0.0,,1.0,main_w4_handler0,3396321,18069672,False,,355,fasta,12148227,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366224}]","""tagseq""",32.0,,43273098,1516265100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:45:05.148692,,4.0
2018-01-18 08:44:22.403250,slurm_normal,1516265073.0,0.0,,1.0,main_w3_handler0,3396312,18069663,False,,360,fasta,12148217,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365843}]","""tagseq""",32.0,,43273088,1516265070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:34.974121,,3.0
2018-01-18 08:44:22.714871,slurm_normal,1516265074.0,0.0,,1.0,main_w3_handler0,3396304,18069664,False,,360,fasta,12148218,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365841}]","""tagseq""",32.0,,43273049,1516265070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:36.271562,,4.0
2018-01-18 08:44:26.246733,slurm_normal,1516265073.0,0.0,,1.0,main_w4_handler1,3396324,18069666,False,,360,fasta,12148219,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366132}]","""tagseq""",32.0,,43273102,1516265070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:35.016357,,3.0
2018-01-18 08:44:34.679483,slurm_normal,1516265082.0,0.0,,1.0,main_w3_handler0,3396322,18069667,False,,360,fasta,12148220,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366225}]","""tagseq""",32.0,,43273101,1516265078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:43.906076,,4.0
2018-01-18 08:44:44.889369,slurm_normal,1516265093.0,0.0,,1.0,main_w3_handler0,3396316,18069671,False,,360,fasta,12148224,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33366121}]","""tagseq""",32.0,,43273092,1516265089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:54.710643,,4.0
2018-01-18 08:44:43.112236,slurm_normal,1516265091.0,0.0,,1.0,main_w4_handler1,3396317,18069670,False,,360,fasta,12148223,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33365842}]","""tagseq""",32.0,,43273093,1516265086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-18 08:44:52.941474,,5.0
2018-01-26 15:56:36.995162,slurm_normal,1516982256.0,0.0,,1.0,main_w4_handler1,3406485,18167179,False,,4132,fasta,12248774,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33517585}]","""tagseq""",32.0,,43460541,1516982248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-26 15:57:44.065629,,8.0
2018-01-28 17:40:31.211567,slurm_normal,1517161245.0,0.0,,1.0,main_w4_handler1,3407842,18180323,False,,360,fasta,12262093,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33538147}]","""tagseq""",32.0,,43493022,1517161241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-28 17:40:47.249954,,4.0
2018-01-29 05:31:27.338291,slurm_normal,1517203900.0,0.0,,1.0,main_w4_handler1,3408446,18185345,False,,826,fasta,12266668,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33547090}]","""tagseq""",32.0,,43505606,1517203895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-01-29 05:31:42.167044,,5.0
2018-03-09 18:58:07.917902,slurm_normal,1520621905.0,0.0,7680.0,1.0,main_w4_handler1,3458699,18675573,False,,339,fasta,12771689,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 34328918}]","""tagseq""",32.0,,44520583,1520621901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-03-09 18:58:27.666907,,4.0
2018-02-16 07:54:34.592103,slurm_normal,1518767686.0,0.0,7680.0,1.0,main_w3_handler1,3431337,18407030,False,,824,fasta,12492784,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 33890979}]","""tagseq""",32.0,,43952758,1518767684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-02-16 07:54:48.797057,,2.0
2018-02-26 04:15:59.605148,slurm_normal,1519618571.0,0.0,7680.0,1.0,main_w4_handler1,3442400,18518678,False,,68,txt,12614880,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0""",,"[{'src': 'hda', 'id': 34066101}]","""tagseq""",32.0,,44161278,1519618568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2018-02-26 04:16:11.722313,,3.0
2015-03-27 13:16:17.424989,rodeo_normal,1427462195.0,0.0,,1.0,main_w1_handler0,2251141,9060063,False,,338,fasta,3345216.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",19026640,,"""tagseq""",32.0,,22067995,1427462192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,5.0.0,,2015-03-27 13:16:40.506017,,3.0
