chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.conditions,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.rule_configuration.__current_case__,parameters.rule_configuration.rules_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-03 20:49:52.928234,slurm_normal,1496523028.0,0,,1.0,main_w4_handler1,3120021,16006255,False,,33915021,bam,10099818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}]}, {""__index__"": 1, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""isProperPair"", ""bam_property_value"": ""true"", ""__current_case__"": 11}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29878163}]",,0,false,32.0,,38418804.0,1496523006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-03 20:50:32.957728,105598.0,22.0
,,2017-06-05 01:39:00.398013,slurm_normal,1496626757.0,0,,1.0,main_w4_handler1,3139032,16011562,False,,5819894,bam,10104476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""*I*"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29879280}]",,0,false,32.0,,38328538.0,1496626752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 01:39:18.681278,98683.0,5.0
,,2017-06-05 08:27:07.291838,slurm_normal,1496651510.0,0,,1.0,main_w3_handler0,3133926,16013563,False,,2588999136,bam,10106312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29885873}]",,0,false,32.0,,38092460.0,1496651244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 08:31:52.690666,105679.0,266.0
,,2017-06-05 06:40:53.576436,slurm_normal,1496644877.0,0,,1.0,main_w3_handler1,3140173,16013089,False,,30308353,bam,10105890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29888709}]",,0,false,32.0,,37946262.0,1496644870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 06:41:19.887186,59195.0,7.0
,,2017-06-05 01:38:59.997714,slurm_normal,1496626765.0,0,,1.0,main_w3_handler0,3139032,16011561,False,,7159649,bam,10104478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""*I*"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29879279}]",,0,false,32.0,,38328538.0,1496626760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 01:39:27.466212,98683.0,5.0
,,2017-06-05 01:38:59.216562,slurm_normal,1496626755.0,0,,1.0,main_w3_handler1,3139032,16011559,False,,5971145,bam,10104475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""*I*"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29879277}]",,0,false,32.0,,38328538.0,1496626749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 01:39:16.821404,98683.0,6.0
,,2017-06-05 01:38:59.575234,slurm_normal,1496626757.0,0,,1.0,main_w3_handler0,3139032,16011560,False,,5132549,bam,10104477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""*I*"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29879278}]",,0,false,32.0,,38328538.0,1496626752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 01:39:21.230658,98683.0,5.0
,,2017-06-05 02:45:24.239978,slurm_normal,1496630745.0,0,,1.0,main_w4_handler1,3140021,16012031,False,,30895521,bam,10104927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}]}]","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29887497}]",,0,false,32.0,,37946262.0,1496630738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 02:45:46.636167,59195.0,7.0
,,2017-06-05 02:44:12.818271,slurm_normal,1496630675.0,0,,1.0,main_w3_handler1,3140021,16012015,False,,30736952,bam,10104917.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}]}]","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29887498}]",,0,false,32.0,,37946262.0,1496630668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 02:44:37.718695,59195.0,7.0
,,2017-06-05 05:43:13.390963,slurm_normal,1496641416.0,0,,1.0,main_w4_handler0,3140173,16012901,False,,31401118,bam,10105724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""20"", ""__current_case__"": 14}}, {""__index__"": 1, ""bam_property"": {""bam_property_selector"": ""isProperPair"", ""bam_property_value"": ""true"", ""__current_case__"": 11}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29888658}]",,0,false,32.0,,37946262.0,1496641408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 05:43:37.716869,59195.0,8.0
,,2017-06-05 09:00:50.108725,slurm_normal,1496654218.0,0,,1.0,main_w3_handler1,3133926,16013799,False,,2588999136,bam,10106516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""mapQuality"", ""bam_property_value"": ""\"">20\"""", ""__current_case__"": 14}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29885873}]",,0,false,32.0,,38092460.0,1496653264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 09:17:03.610816,105679.0,954.0
,,2017-06-05 09:23:46.005192,slurm_normal,1496657578.0,0,,1.0,main_w4_handler1,3139848,16014135,False,,5003091217,bam,10106660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""50M"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29889255}]",,0,false,32.0,,38415543.0,1496654648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 10:13:00.524927,106999.0,2930.0
,,2017-06-05 11:00:25.979985,slurm_normal,1496663481.0,0,,1.0,main_w3_handler0,3139693,16014959,False,,4513088816,bam,10107622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""60M"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29884729}]",,0,false,32.0,,38415543.0,1496660872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 11:51:22.896521,106999.0,2609.0
,,2017-06-05 12:03:47.692645,slurm_normal,1496664278.0,0,,1.0,main_w3_handler1,3140467,16015397,False,,8219672,bam,10108003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""isProperPair"", ""bam_property_value"": ""false"", ""__current_case__"": 11}}]}]","""hg19""",,"[{'src': 'hda', 'id': 29892118}]",,0,false,32.0,,38168885.0,1496664272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 12:04:42.682099,106490.0,6.0
,,2017-06-20 19:36:17.403962,slurm_normal,1497987444.0,0,,1.0,main_w4_handler1,3165058,16147152,False,,353934977,bam,10225912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""tag"", ""bam_property_value"": ""NM:<3"", ""__current_case__"": 21}}]}]","""?""",,"[{'src': 'hda', 'id': 30096545}]",,0,false,32.0,,38817425.0,1497987397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-20 19:37:26.898621,107667.0,47.0
,,2017-06-05 10:16:53.649104,slurm_normal,1496660864.0,0,,1.0,main_w3_handler1,3139848,16014634,False,,5003091217,bam,10107210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""60M"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29889255}]",,0,false,32.0,,38415543.0,1496657831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 11:07:47.877049,106999.0,3033.0
,,2017-06-05 11:55:23.265053,slurm_normal,1496666571.0,0,,1.0,main_w3_handler0,3138878,16015338,False,,4926517599,bam,10107921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""cigar"", ""bam_property_value"": ""60M"", ""__current_case__"": 1}}]}]","""?""",,"[{'src': 'hda', 'id': 29878307}]",,0,false,32.0,,38415543.0,1496663744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 12:42:55.165750,106999.0,2827.0
,,2017-06-05 13:58:13.078858,slurm_normal,1496671719.0,0,,1.0,main_w3_handler1,3139848,16016235,False,,4603796364,bam,10108694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""position"", ""bam_property_value"": "">40"", ""__current_case__"": 18}}]}]","""?""",,"[{'src': 'hda', 'id': 29885852}]",,0,false,32.0,,38415543.0,1496671106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 14:08:42.385823,106999.0,613.0
,,2017-06-05 14:15:07.048183,slurm_normal,1496672134.0,0,,1.0,main_w4_handler1,3139848,16016416,False,,1084436,bam,10108855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""position"", ""bam_property_value"": "">60"", ""__current_case__"": 18}}]}]","""?""",,"[{'src': 'hda', 'id': 29893252}]",,0,false,32.0,,38415543.0,1496672119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 14:15:38.212873,106999.0,15.0
,,2017-06-05 14:21:41.888706,slurm_normal,1496675123.0,0,,1.0,main_w4_handler0,3139848,16016448,False,,4603796364,bam,10108908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""position"", ""bam_property_value"": ""<40"", ""__current_case__"": 18}}]}]","""?""",,"[{'src': 'hda', 'id': 29885852}]",,0,false,32.0,,38415543.0,1496672515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 15:05:26.029515,106999.0,2608.0
,,2017-06-05 15:58:50.964367,slurm_normal,1496680932.0,0,,1.0,main_w3_handler0,3139848,16017209,False,,4603796364,bam,10109587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""position"", ""bam_property_value"": ""!>60"", ""__current_case__"": 18}}]}]","""?""",,"[{'src': 'hda', 'id': 29885852}]",,0,false,32.0,,38415543.0,1496678349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 16:42:14.258846,106999.0,2583.0
,,2017-06-05 16:03:46.441288,reserved,1496679118.0,0,,1.0,main_w3_handler0,3118559,16017260,False,,2407512724,bam,10109626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""isMapped"", ""bam_property_value"": ""false"", ""__current_case__"": 6}}]}]","""mm10""",,"[{'src': 'hda', 'id': 29741389}]",,0,false,32.0,,38237302.0,1496678642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 16:12:01.733141,5254.0,476.0
,,2017-06-05 16:03:46.066353,reserved,1496679102.0,0,,1.0,main_w3_handler1,3118559,16017259,False,,2382725945,bam,10109625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""filters"": [{""__index__"": 0, ""bam_property"": {""bam_property_selector"": ""isMapped"", ""bam_property_value"": ""false"", ""__current_case__"": 6}}]}]","""mm10""",,"[{'src': 'hda', 'id': 29693956}]",,0,false,32.0,,38237302.0,1496678640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.4.1,2.4.1,,2017-06-05 16:11:43.515256,5254.0,462.0
