chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_vcfs_0|input_vcf,input_vcfs_0|input_vcf_filetype,input_vcfs_10|input_vcf,input_vcfs_10|input_vcf_filetype,input_vcfs_11|input_vcf,input_vcfs_11|input_vcf_filetype,input_vcfs_12|input_vcf,input_vcfs_12|input_vcf_filetype,input_vcfs_13|input_vcf,input_vcfs_13|input_vcf_filetype,input_vcfs_14|input_vcf,input_vcfs_14|input_vcf_filetype,input_vcfs_15|input_vcf,input_vcfs_15|input_vcf_filetype,input_vcfs_16|input_vcf,input_vcfs_16|input_vcf_filetype,input_vcfs_17|input_vcf,input_vcfs_17|input_vcf_filetype,input_vcfs_18|input_vcf,input_vcfs_18|input_vcf_filetype,input_vcfs_19|input_vcf,input_vcfs_19|input_vcf_filetype,input_vcfs_1|input_vcf,input_vcfs_1|input_vcf_filetype,input_vcfs_20|input_vcf,input_vcfs_20|input_vcf_filetype,input_vcfs_21|input_vcf,input_vcfs_21|input_vcf_filetype,input_vcfs_22|input_vcf,input_vcfs_22|input_vcf_filetype,input_vcfs_23|input_vcf,input_vcfs_23|input_vcf_filetype,input_vcfs_24|input_vcf,input_vcfs_24|input_vcf_filetype,input_vcfs_25|input_vcf,input_vcfs_25|input_vcf_filetype,input_vcfs_26|input_vcf,input_vcfs_26|input_vcf_filetype,input_vcfs_27|input_vcf,input_vcfs_27|input_vcf_filetype,input_vcfs_28|input_vcf,input_vcfs_28|input_vcf_filetype,input_vcfs_29|input_vcf,input_vcfs_29|input_vcf_filetype,input_vcfs_2|input_vcf,input_vcfs_2|input_vcf_filetype,input_vcfs_30|input_vcf,input_vcfs_30|input_vcf_filetype,input_vcfs_31|input_vcf,input_vcfs_31|input_vcf_filetype,input_vcfs_32|input_vcf,input_vcfs_32|input_vcf_filetype,input_vcfs_33|input_vcf,input_vcfs_33|input_vcf_filetype,input_vcfs_34|input_vcf,input_vcfs_34|input_vcf_filetype,input_vcfs_35|input_vcf,input_vcfs_35|input_vcf_filetype,input_vcfs_36|input_vcf,input_vcfs_36|input_vcf_filetype,input_vcfs_37|input_vcf,input_vcfs_37|input_vcf_filetype,input_vcfs_38|input_vcf,input_vcfs_38|input_vcf_filetype,input_vcfs_39|input_vcf,input_vcfs_39|input_vcf_filetype,input_vcfs_3|input_vcf,input_vcfs_3|input_vcf_filetype,input_vcfs_40|input_vcf,input_vcfs_40|input_vcf_filetype,input_vcfs_41|input_vcf,input_vcfs_41|input_vcf_filetype,input_vcfs_42|input_vcf,input_vcfs_42|input_vcf_filetype,input_vcfs_43|input_vcf,input_vcfs_43|input_vcf_filetype,input_vcfs_44|input_vcf,input_vcfs_44|input_vcf_filetype,input_vcfs_45|input_vcf,input_vcfs_45|input_vcf_filetype,input_vcfs_46|input_vcf,input_vcfs_46|input_vcf_filetype,input_vcfs_47|input_vcf,input_vcfs_47|input_vcf_filetype,input_vcfs_48|input_vcf,input_vcfs_48|input_vcf_filetype,input_vcfs_49|input_vcf,input_vcfs_49|input_vcf_filetype,input_vcfs_4|input_vcf,input_vcfs_4|input_vcf_filetype,input_vcfs_50|input_vcf,input_vcfs_50|input_vcf_filetype,input_vcfs_51|input_vcf,input_vcfs_51|input_vcf_filetype,input_vcfs_52|input_vcf,input_vcfs_52|input_vcf_filetype,input_vcfs_53|input_vcf,input_vcfs_53|input_vcf_filetype,input_vcfs_54|input_vcf,input_vcfs_54|input_vcf_filetype,input_vcfs_55|input_vcf,input_vcfs_55|input_vcf_filetype,input_vcfs_56|input_vcf,input_vcfs_56|input_vcf_filetype,input_vcfs_57|input_vcf,input_vcfs_57|input_vcf_filetype,input_vcfs_58|input_vcf,input_vcfs_58|input_vcf_filetype,input_vcfs_59|input_vcf,input_vcfs_59|input_vcf_filetype,input_vcfs_5|input_vcf,input_vcfs_5|input_vcf_filetype,input_vcfs_60|input_vcf,input_vcfs_60|input_vcf_filetype,input_vcfs_61|input_vcf,input_vcfs_61|input_vcf_filetype,input_vcfs_62|input_vcf,input_vcfs_62|input_vcf_filetype,input_vcfs_63|input_vcf,input_vcfs_63|input_vcf_filetype,input_vcfs_64|input_vcf,input_vcfs_64|input_vcf_filetype,input_vcfs_65|input_vcf,input_vcfs_65|input_vcf_filetype,input_vcfs_66|input_vcf,input_vcfs_66|input_vcf_filetype,input_vcfs_67|input_vcf,input_vcfs_67|input_vcf_filetype,input_vcfs_68|input_vcf,input_vcfs_68|input_vcf_filetype,input_vcfs_69|input_vcf,input_vcfs_69|input_vcf_filetype,input_vcfs_6|input_vcf,input_vcfs_6|input_vcf_filetype,input_vcfs_70|input_vcf,input_vcfs_70|input_vcf_filetype,input_vcfs_71|input_vcf,input_vcfs_71|input_vcf_filetype,input_vcfs_72|input_vcf,input_vcfs_72|input_vcf_filetype,input_vcfs_73|input_vcf,input_vcfs_73|input_vcf_filetype,input_vcfs_74|input_vcf,input_vcfs_74|input_vcf_filetype,input_vcfs_75|input_vcf,input_vcfs_75|input_vcf_filetype,input_vcfs_76|input_vcf,input_vcfs_76|input_vcf_filetype,input_vcfs_77|input_vcf,input_vcfs_77|input_vcf_filetype,input_vcfs_78|input_vcf,input_vcfs_78|input_vcf_filetype,input_vcfs_79|input_vcf,input_vcfs_79|input_vcf_filetype,input_vcfs_7|input_vcf,input_vcfs_7|input_vcf_filetype,input_vcfs_80|input_vcf,input_vcfs_80|input_vcf_filetype,input_vcfs_81|input_vcf,input_vcfs_81|input_vcf_filetype,input_vcfs_82|input_vcf,input_vcfs_82|input_vcf_filetype,input_vcfs_83|input_vcf,input_vcfs_83|input_vcf_filetype,input_vcfs_84|input_vcf,input_vcfs_84|input_vcf_filetype,input_vcfs_85|input_vcf,input_vcfs_85|input_vcf_filetype,input_vcfs_86|input_vcf,input_vcfs_86|input_vcf_filetype,input_vcfs_87|input_vcf,input_vcfs_87|input_vcf_filetype,input_vcfs_88|input_vcf,input_vcfs_88|input_vcf_filetype,input_vcfs_89|input_vcf,input_vcfs_89|input_vcf_filetype,input_vcfs_8|input_vcf,input_vcfs_8|input_vcf_filetype,input_vcfs_90|input_vcf,input_vcfs_90|input_vcf_filetype,input_vcfs_91|input_vcf,input_vcfs_91|input_vcf_filetype,input_vcfs_92|input_vcf,input_vcfs_92|input_vcf_filetype,input_vcfs_93|input_vcf,input_vcfs_93|input_vcf_filetype,input_vcfs_94|input_vcf,input_vcfs_94|input_vcf_filetype,input_vcfs_95|input_vcf,input_vcfs_95|input_vcf_filetype,input_vcfs_9|input_vcf,input_vcfs_9|input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcfs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-26 04:17:07.602406,rodeo_normal,1422245916.0,0,1.0,main_w1_handler0,2177479,8604961,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,145937,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563990.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274672}]",32.0,,20611248.0,1422245913.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:37.432017,44221.0,3.0
,,2015-01-26 04:17:12.892882,rodeo_normal,1422245923.0,0,1.0,main_w1_handler0,2177479,8604966,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,171654,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834423.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274678}]",2.0,,20611248.0,1422245920.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:46.650562,44221.0,3.0
,,2015-01-26 04:16:54.210310,rodeo_normal,1422245892.0,0,1.0,main_w2_handler1,2177479,8604949,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,165682,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563970.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274594}]",32.0,,20611248.0,1422245881.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:14.878035,44221.0,11.0
,,2015-01-26 04:17:09.668164,rodeo_normal,1422245902.0,0,1.0,main_w2_handler1,2177479,8604963,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,167292,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563984.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274674}]",32.0,,20611248.0,1422245900.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:24.106397,44221.0,2.0
,,2015-01-26 04:17:14.962328,rodeo_normal,1422245913.0,0,1.0,main_w2_handler1,2177479,8604968,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,160229,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563987.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274681}]",32.0,,20611248.0,1422245910.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:34.384776,44221.0,3.0
,,2015-01-26 04:17:19.731927,rodeo_normal,1422245936.0,0,1.0,main_w2_handler1,2177479,8604972,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,166205,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563993.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274685}]",32.0,,20611248.0,1422245920.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:58.931610,44221.0,16.0
,,2015-01-26 04:17:17.167259,rodeo_normal,1422245901.0,0,1.0,main_w2_handler0,2177479,8604970,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,182694,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563980.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274683}]",32.0,,20611248.0,1422245893.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:23.322883,44221.0,8.0
,,2015-01-26 04:17:08.622456,rodeo_normal,1422245913.0,0,1.0,main_w1_handler1,2177479,8604962,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,164759,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834419.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274673}]",2.0,,20611248.0,1422245910.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:18:36.258328,44221.0,3.0
,,2015-01-26 04:17:20.450440,rodeo_normal,1422245942.0,0,1.0,main_w1_handler1,2177479,8604973,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,167752,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834432.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274686}]",2.0,,20611248.0,1422245939.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:19:05.806595,44221.0,3.0
,,2015-01-26 04:17:26.375444,rodeo_normal,1422245974.0,0,1.0,main_w1_handler1,2177479,8604978,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,161490,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564007.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18297785}, {""__index__"": 1, ""input_vcf"": 18274691}]",32.0,,20611248.0,1422245949.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 04:19:36.880154,44221.0,25.0
,,2015-01-26 20:04:23.326023,rodeo_normal,1422302680.0,0,1.0,main_w2_handler1,2177479,8609294,False,,168574,vcf,,,,,,,,,,,,,,,,,,,,,197444,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839194.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18274834}, {""__index__"": 1, ""input_vcf"": 18304531}]",2.0,,20611248.0,1422302677.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 20:04:41.361687,44221.0,3.0
,,2015-01-26 20:19:44.421628,rodeo_normal,1422303598.0,0,1.0,main_w2_handler1,2177479,8609404,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,168574,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839321.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18304531}, {""__index__"": 1, ""input_vcf"": 18274834}]",2.0,,20611248.0,1422303595.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 20:19:59.852082,44221.0,3.0
,,2015-01-26 22:32:58.899869,rodeo_normal,1422311598.0,0,1.0,main_w2_handler0,2177479,8610146,False,,75171,vcf,,,,,,,,,,,,,,,,,,,,,168574,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840014.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18305576}, {""__index__"": 1, ""input_vcf"": 18274834}]",2.0,,20611248.0,1422311595.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 22:33:20.844885,44221.0,3.0
,,2015-01-26 22:46:31.827864,rodeo_normal,1422312412.0,0,1.0,main_w2_handler0,2177479,8610215,False,,168574,vcf,,,,,,,,,,,,,,,,,,,,,197444,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571775.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18274834}, {""__index__"": 1, ""input_vcf"": 18304531}]",32.0,,20611248.0,1422312409.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 22:46:54.241884,44221.0,3.0
,,2015-01-26 23:10:13.643132,rodeo_normal,1422313830.0,0,1.0,main_w2_handler0,2177479,8610297,False,,198222,vcf,,,,,,,,,,,,,,,,,,,,,168574,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571835.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18305848}, {""__index__"": 1, ""input_vcf"": 18274834}]",32.0,,20551944.0,1422313827.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 23:10:30.738391,44221.0,3.0
,,2015-01-27 01:18:50.847402,rodeo_normal,1422321564.0,0,1.0,main_w2_handler1,2177479,8610696,False,,197444,vcf,,,,,,,,,,,,,,,,,,,,,188420,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572573.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18304531}, {""__index__"": 1, ""input_vcf"": 18297881}]",32.0,,20551944.0,1422321544.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-27 01:19:26.143737,44221.0,20.0
,,2015-01-26 23:23:15.210028,rodeo_normal,1422314616.0,0,1.0,main_w1_handler0,2052019,8610362,False,,50954,vcf,,,,,,,,,,,,,,,,,,,,,75171,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571875.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 16893802}, {""__index__"": 1, ""input_vcf"": 16923339}]",32.0,,20551944.0,1422314614.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-26 23:23:38.177202,44221.0,2.0
,,2014-10-21 14:37:45.317199,rodeo_normal,1413902286.0,0,1.0,main_w1_handler1,2076562,8017022,False,,161905,vcf,,,,,,,,,,,,,,,,,,,,,149422,vcf,,,,,,,,,,,,,,,,,,,,,134084.0,vcf,,,,,,,,,,,,,,,,,,,,,175145.0,vcf,,,,,,,,,,,,,,,,,,,,,78795.0,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52719.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","[{""__index__"": 0, ""input_vcf"": 17293605}, {""__index__"": 1, ""input_vcf"": 17293608}, {""__index__"": 2, ""input_vcf"": 17293609}, {""__index__"": 3, ""input_vcf"": 17293610}, {""__index__"": 4, ""input_vcf"": 17293614}]",2.0,,17422452.0,1413902283.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2014-10-21 14:38:10.372803,,3.0
,,2015-01-23 12:45:51.224573,rodeo_normal,1422017172.0,0,1.0,main_w2_handler1,2181633,8593609,False,,82633301,vcf,,,,,,,,,,,,,,,,,,,,,82633301,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544859.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""input_vcf"": 18278862}, {""__index__"": 1, ""input_vcf"": 18278862}]",32.0,,20606490.0,1422017168.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-23 12:46:14.198392,,4.0
,,2015-01-23 15:47:48.691549,rodeo_normal,1422028097.0,0,1.0,main_w1_handler1,2182777,8594551,False,,4668765,vcf,,,,,,,,,,,,,,,,,,,,,4407128,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546178.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""","[{""__index__"": 0, ""input_vcf"": 18279728}, {""__index__"": 1, ""input_vcf"": 18279877}]",32.0,,20620270.0,1422028087.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-23 15:48:20.229368,57573.0,10.0
,,2015-01-23 15:47:45.758704,rodeo_normal,1422028080.0,0,1.0,main_w1_handler1,2182777,8594545,False,,486675,vcf,,,,,,,,,,,,,,,,,,,,,1972809,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823438.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""","[{""__index__"": 0, ""input_vcf"": 18279713}, {""__index__"": 1, ""input_vcf"": 18279872}]",2.0,,20620270.0,1422028075.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-23 15:48:02.329840,57573.0,5.0
,,2015-01-23 15:47:47.383271,rodeo_normal,1422028096.0,0,1.0,main_w2_handler1,2182777,8594548,False,,4728425,vcf,,,,,,,,,,,,,,,,,,,,,5539997,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546176.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""","[{""__index__"": 0, ""input_vcf"": 18279725}, {""__index__"": 1, ""input_vcf"": 18279875}]",32.0,,20620270.0,1422028084.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcombine/vcfcombine/0.0.2,0.0.2,,2015-01-23 15:48:18.413323,57573.0,12.0
