chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.g_option,parameters.input,parameters.null_filler,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-12 08:21:28.793667,slurm_normal,1434157417.0,0,1.0,main_w1_handler1,1860811,9640324,False,,44511747,vcf,3958694.roundup,slurm,,132112168.0,corral-repl,,"""fd64929c10db11e5bd37005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984663,"""""",32.0,,23605315,1434157394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-13 01:03:38.366622,40724.0,23.0
,,2015-06-12 05:58:33.602595,slurm_normal,1434102222.0,0,1.0,main_w1_handler0,2065089,9639824,False,,37094271,vcf,3952022.roundup,slurm,,132112168.0,corral-repl,,"""0c0a200010c811e5a9d8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984158,"""""",32.0,,23605315,1434102200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-12 09:43:46.241117,40724.0,22.0
,,2015-06-12 08:21:33.164364,slurm_normal,1434122171.0,0,1.0,main_w2_handler0,1860811,9640326,False,,2540105,vcf,3954903.roundup,slurm,,132112168.0,corral-repl,,"""fd64929c10db11e5bd37005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984664,"""""",32.0,,23605315,1434122138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-12 15:16:15.974075,40724.0,33.0
,,2015-06-12 06:12:48.674521,slurm_normal,1434131686.0,0,1.0,main_w1_handler1,2065089,9639872,False,,2787365,vcf,3956448.roundup,slurm,,132112168.0,corral-repl,,"""07191b8a10ca11e5877a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984195,"""""",32.0,,23605315,1434131679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-12 17:54:53.522449,40724.0,7.0
,,2015-06-12 08:20:07.399371,slurm_normal,1434139659.0,0,1.0,main_w2_handler0,1860811,9640311,False,,34451200,vcf,3957778.roundup,slurm,,132112168.0,corral-repl,,"""d23495a410db11e5be4d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984651,"""""",32.0,,23605315,1434139637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-12 20:07:42.868165,40724.0,22.0
,,2015-06-12 08:20:08.192584,slurm_normal,1434146795.0,0,1.0,main_w1_handler2,1860811,9640312,False,,1809472,vcf,3958289.roundup,slurm,,132112168.0,corral-repl,,"""d23495a410db11e5be4d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",19984652,"""""",32.0,,23605315,1434146791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-12 22:06:36.979682,40724.0,4.0
,,2015-06-16 08:58:51.299449,slurm_normal,1434454183.0,0,1.0,main_w1_handler1,1860811,9661325,False,,28950124,vcf,3972370.roundup,slurm,,132112168.0,corral-repl,,"""e4dad2c2140511e59ccf005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20019124,"""""",32.0,,23653774,1434454164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-16 11:29:44.938301,40724.0,19.0
,,2015-06-16 08:58:52.801040,slurm_normal,1434470454.0,0,1.0,main_w1_handler2,1860811,9661326,False,,1205380,vcf,3975134.roundup,slurm,,132112168.0,corral-repl,,"""e4dad2c2140511e59ccf005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20019125,"""""",32.0,,23653774,1434470448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-16 16:00:56.878017,40724.0,6.0
,,2015-06-16 08:57:42.423622,slurm_normal,1434463835.0,0,1.0,main_w1_handler2,1860811,9661316,False,,43409353,vcf,3973814.roundup,slurm,,132112168.0,corral-repl,,"""bbff9bf8140511e5a044005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20019114,"""""",32.0,,23653774,1434463813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-16 14:10:37.786234,40724.0,22.0
,,2015-06-16 08:57:43.189048,slurm_normal,1434480000.0,0,1.0,main_w2_handler1,1860811,9661317,False,,2265038,vcf,3976897.roundup,slurm,,132112168.0,corral-repl,,"""bbff9bf8140511e5a044005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20019115,"""""",32.0,,23653774,1434479995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-06-16 18:40:02.144151,40724.0,5.0
,,2015-07-09 14:09:42.937119,slurm_normal,1436451054.0,0,1.0,main_w1_handler0,2370293,9821231,False,,43419510,vcf,4120899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20277413,""".""",32.0,,24065501,1436451012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-09 14:10:57.924182,,42.0
,,2015-07-08 19:24:27.001021,slurm_normal,1436383516.0,0,1.0,main_w2_handler1,2357027,9816346,False,,2080649,vcf,4116197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20156363,"""""",32.0,,23676452,1436383503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-08 19:25:18.042300,64907.0,13.0
,,2015-08-03 01:13:25.503536,slurm_normal,1438572044.0,0,1.0,main_w2_handler0,2165314,10052652,False,,6549269,vcf,4332420.roundup,slurm,,132112168.0,corral-repl,,"""d52a2d72397c11e599bb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669814,"""""",32.0,,24431082,1438572032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:20:47.659669,40724.0,12.0
,,2015-08-03 01:13:24.893106,slurm_normal,1438573816.0,0,1.0,main_w1_handler2,2165314,10052651,False,,6088270,vcf,4332499.roundup,slurm,,132112168.0,corral-repl,,"""d52a2d72397c11e599bb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669813,"""""",32.0,,24431082,1438573805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:50:20.883804,40724.0,11.0
,,2015-08-03 01:14:50.810115,slurm_normal,1438569143.0,0,1.0,main_w1_handler1,2165314,10052657,False,,10393296,vcf,4332347.roundup,slurm,,132112168.0,corral-repl,,"""078fdde8397d11e5afe3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669820,"""""",32.0,,24431082,1438569129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 02:32:25.199500,40724.0,14.0
,,2015-07-10 18:50:09.605744,slurm_normal,1436554245.0,0,1.0,main_w1_handler2,2371856,9833821,False,,124027,vcf,4131608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",20299992,"""""",32.0,,24090404,1436554239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-10 18:50:48.774446,50040.0,6.0
,,2015-07-10 18:56:50.731149,slurm_normal,1436554650.0,0,1.0,main_w1_handler1,2371856,9833882,False,,124027,vcf,4131675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",20299992,""".""",32.0,,24090404,1436554645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-10 18:57:36.097124,50040.0,5.0
,,2015-07-10 19:24:17.289297,slurm_normal,1436556287.0,0,1.0,main_w2_handler1,2371856,9834131,False,,124027,vcf,4131968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""",20299992,"""""",32.0,,24090404,1436556282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-10 19:24:49.130603,50040.0,5.0
,,2015-07-10 19:23:42.629439,slurm_normal,1436556254.0,0,1.0,main_w2_handler0,2371856,9834128,False,,164916,vcf,4131965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""",20299986,""".""",32.0,,24090404,1436556250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-10 19:24:18.189757,50040.0,4.0
,,2015-07-15 11:58:27.484497,slurm_normal,1436961939.0,0,1.0,main_w1_handler0,2376949,9871827,False,,1228529040,vcf,4161272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20363703,""".""",32.0,,24148764,1436961540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-15 12:05:42.486614,23413.0,399.0
,,2015-07-13 19:08:20.739969,slurm_normal,1436814550.0,0,1.0,main_w2_handler0,2374621,9853969,False,,3665396,vcf,4148810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""True""",20336485,"""""",32.0,,24125249,1436814534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-13 19:09:17.600554,66084.0,16.0
,,2015-08-02 06:27:07.623996,slurm_normal,1438496941.0,0,1.0,main_w1_handler1,2397804,10049613,False,,371373597,vcf,4329503.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20663817,"""""",32.0,,24415248,1438496844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-02 06:29:03.805930,67276.0,97.0
,,2015-08-04 01:52:03.787431,slurm_normal,1438656771.0,0,1.0,main_w1_handler1,2165314,10059154,False,,11300395,vcf,4338072.roundup,slurm,,132112168.0,corral-repl,,"""64ef29203a4b11e59e1a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20681339,"""""",32.0,,24453318,1438656757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 02:52:53.791903,40724.0,14.0
,,2015-08-02 06:43:42.742155,slurm_normal,1438497840.0,0,1.0,main_w1_handler2,2397804,10049627,False,,5893,vcf,4329517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20663856,"""""",32.0,,24415248,1438497835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-02 06:44:02.149490,67276.0,5.0
,,2015-08-04 08:21:10.064364,slurm_normal,1438676537.0,0,1.0,main_w2_handler1,2304544,10059934,False,,51183737,vcf,4338982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20682422,"""""",32.0,,23054091,1438676494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 08:22:19.849822,18687.0,43.0
,,2015-08-04 01:53:24.616534,slurm_normal,1438660562.0,0,1.0,main_w1_handler1,2165314,10059161,False,,17706562,vcf,4338200.roundup,slurm,,132112168.0,corral-repl,,"""94f8b4ce3a4b11e582b7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20681347,"""""",32.0,,24453318,1438660546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 03:56:07.511302,40724.0,16.0
,,2015-08-04 01:53:25.878102,slurm_normal,1438658687.0,0,1.0,main_w2_handler1,2165314,10059162,False,,17062556,vcf,4338129.roundup,slurm,,132112168.0,corral-repl,,"""94f8b4ce3a4b11e582b7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20681348,"""""",32.0,,24453318,1438658668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 03:24:48.439082,40724.0,19.0
,,2015-07-14 14:57:39.606766,slurm_normal,1436885930.0,0,1.0,main_w1_handler1,2349343,9865915,False,,55808527,vcf,4156618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20354977,"""""",32.0,,23313916,1436885901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-14 14:58:54.227241,64212.0,29.0
,,2015-08-03 01:06:04.221496,slurm_normal,1438565846.0,0,1.0,main_w1_handler0,2165314,10052630,False,,9451559,vcf,4332270.roundup,slurm,,132112168.0,corral-repl,,"""cdd019f2397b11e58826005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669788,"""""",32.0,,24431082,1438565834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 01:37:28.057589,40724.0,12.0
,,2015-08-03 01:10:00.676423,slurm_normal,1438571351.0,0,1.0,main_w1_handler1,2165314,10052641,False,,8156766,vcf,4332390.roundup,slurm,,132112168.0,corral-repl,,"""5a5ea3d4397c11e5965c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669801,"""""",32.0,,24431082,1438571340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:09:14.420964,40724.0,11.0
,,2015-08-03 01:14:51.714312,slurm_normal,1438573066.0,0,1.0,main_w1_handler2,2165314,10052658,False,,10842973,vcf,4332469.roundup,slurm,,132112168.0,corral-repl,,"""078fdde8397d11e5afe3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669821,"""""",32.0,,24431082,1438573052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:37:49.174374,40724.0,14.0
,,2015-08-03 01:06:03.305596,slurm_normal,1438566936.0,0,1.0,main_w2_handler1,2165314,10052629,False,,8783776,vcf,4332282.roundup,slurm,,132112168.0,corral-repl,,"""cdd019f2397b11e58826005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669787,"""""",32.0,,24431082,1438566925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 01:55:39.909526,40724.0,11.0
,,2015-08-03 01:07:42.978066,slurm_normal,1438568108.0,0,1.0,main_w1_handler0,2165314,10052634,False,,9438918,vcf,4332302.roundup,slurm,,132112168.0,corral-repl,,"""0856164e397c11e5860a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669793,"""""",32.0,,24431082,1438568097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 02:15:10.585720,40724.0,11.0
,,2015-08-03 01:07:46.457867,slurm_normal,1438570152.0,0,1.0,main_w1_handler2,2165314,10052635,False,,10156223,vcf,4332367.roundup,slurm,,132112168.0,corral-repl,,"""0856164e397c11e5860a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669794,"""""",32.0,,24431082,1438570138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 02:49:13.925818,40724.0,14.0
,,2015-08-03 01:11:51.868848,slurm_normal,1438570853.0,0,1.0,main_w2_handler1,2165314,10052646,False,,1955049,vcf,4332378.roundup,slurm,,132112168.0,corral-repl,,"""9d3a3178397c11e58821005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669807,"""""",32.0,,24431082,1438570845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:00:56.218803,40724.0,8.0
,,2015-08-03 01:11:52.577509,slurm_normal,1438570496.0,0,1.0,main_w1_handler2,2165314,10052647,False,,1959621,vcf,4332374.roundup,slurm,,132112168.0,corral-repl,,"""9d3a3178397c11e58821005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669808,"""""",32.0,,24431082,1438570490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 02:55:00.223794,40724.0,6.0
,,2015-08-03 01:09:59.997398,slurm_normal,1438572894.0,0,1.0,main_w1_handler2,2165314,10052640,False,,7789908,vcf,4332461.roundup,slurm,,132112168.0,corral-repl,,"""5a5ea3d4397c11e5965c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20669800,"""""",32.0,,24431082,1438572884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 03:34:56.165608,40724.0,10.0
,,2015-08-03 09:41:17.949148,slurm_normal,1438594934.0,0,1.0,main_w1_handler0,2304544,10053791,False,,43509406,vcf,4333308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20672446,"""""",32.0,,23054091,1438594899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 09:42:15.949888,18687.0,35.0
,,2015-08-03 12:50:25.784749,slurm_normal,1438606257.0,0,1.0,main_w2_handler0,2397804,10054541,False,,1271921,vcf,4334007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",20664677,"""""",32.0,,24415248,1438606248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 12:51:00.451572,67276.0,9.0
,,2015-08-03 12:53:25.083554,slurm_normal,1438606440.0,0,1.0,main_w2_handler1,2397804,10054560,False,,1271921,vcf,4334029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20664677,"""""",32.0,,24415248,1438606434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 12:54:04.376315,67276.0,6.0
,,2015-08-03 18:29:32.852719,slurm_normal,1438626594.0,0,1.0,main_w1_handler1,2158966,10057101,False,,4953294,vcf,4336249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20678258,"""""",32.0,,24438175,1438626585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 18:29:57.879005,2722.0,9.0
,,2015-08-03 18:29:20.934961,slurm_normal,1438626586.0,0,1.0,main_w2_handler1,2158966,10057100,False,,2319,vcf,4336248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20678256,"""""",32.0,,24438175,1438626582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-03 18:29:51.291392,2722.0,4.0
,,2015-08-04 01:52:05.224976,slurm_normal,1438655515.0,0,1.0,main_w1_handler2,2165314,10059155,False,,12364617,vcf,4338040.roundup,slurm,,132112168.0,corral-repl,,"""64ef29203a4b11e59e1a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20681340,"""""",32.0,,24453318,1438655502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 02:31:56.741775,40724.0,13.0
,,2015-07-18 10:55:51.953537,slurm_normal,1437217036.0,0,1.0,main_w1_handler0,2284733,9900909,False,,105567516,vcf,4189537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20410288,"""""",32.0,,22830793,1437216984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-18 10:57:17.843919,18687.0,52.0
,,2015-07-19 03:41:29.857831,slurm_normal,1437278864.0,0,1.0,main_w2_handler1,2379021,9905529,False,,12241327281,vcf,4194075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20387475,"""""",32.0,,23647052,1437277329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-19 04:07:49.193522,64907.0,1535.0
,,2015-07-18 11:37:15.580807,slurm_normal,1437219511.0,0,1.0,main_w2_handler1,2284733,9901306,False,,73258355,vcf,4189749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20410783,"""""",32.0,,22830793,1437219463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-18 11:38:35.483115,18687.0,48.0
,,2015-07-15 15:53:41.693196,slurm_normal,1436976009.0,0,1.0,main_w1_handler0,2376949,9873202,False,,952130126,vcf,4163560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20363759,""".""",32.0,,24148764,1436975648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-15 16:00:13.334339,23413.0,361.0
,,2015-07-16 05:08:58.353010,slurm_normal,1437023477.0,0,1.0,main_w1_handler1,2370859,9878368,False,,373465221,vcf,4168582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""",20349198,"""""",32.0,,24075125,1437023378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-16 05:11:20.264115,44233.0,99.0
,,2015-07-16 06:52:49.860641,slurm_normal,1437029644.0,0,1.0,main_w2_handler1,2304544,9878727,False,,88855649,vcf,4168982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20373424,"""""",32.0,,23054091,1437029596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-16 06:54:08.857430,18687.0,48.0
,,2015-07-16 09:02:49.175003,slurm_normal,1437037460.0,0,1.0,main_w2_handler1,2374620,9879455,False,,206711236,vcf,4169704.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20372923,"""""",32.0,,24155538,1437037407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-16 09:04:24.526411,58801.0,53.0
,,2015-08-04 13:38:07.305845,slurm_normal,1438695529.0,0,1.0,main_w1_handler2,2052829,10060982,False,,28499196,vcf,4339970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/241.len""","""241""","""True""",19443313,"""""",32.0,,24439029,1438695508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 13:38:52.739159,50721.0,21.0
,,2015-08-04 14:47:58.805855,slurm_normal,1438699715.0,0,1.0,main_w1_handler1,2354234,10061440,False,,12567694,vcf,4340430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20684634,"""""",32.0,,23801313,1438699694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-04 14:48:39.763717,65232.0,21.0
,,2015-07-17 20:48:25.297116,slurm_normal,1437166135.0,0,1.0,main_w2_handler1,2377513,9897743,False,,1553213,vcf,4185598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",20387971,"""*""",32.0,,24155460,1437166129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-17 20:49:01.518786,65807.0,6.0
,,2015-07-19 08:46:07.121820,slurm_normal,1437295633.0,0,1.0,main_w1_handler1,2284733,9906175,False,,76724104,vcf,4194778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20417985,"""""",32.0,,22830793,1437295589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-07-19 08:47:15.595249,18687.0,44.0
,,2015-08-06 03:32:35.840824,slurm_normal,1438837042.0,0,1.0,main_w1_handler2,2165314,10070507,False,,18995174,vcf,4348736.roundup,slurm,,132112168.0,corral-repl,,"""c5de4f6c3beb11e597a5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",20699373,"""""",32.0,,24529315,1438837024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-08-06 04:57:26.414264,40724.0,18.0
