chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.input_type.__current_case__,parameters.input_type.genome.values,parameters.input_type.input.values,parameters.input_type.input_type_select,parameters.input|__identifier__,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-19 13:04:39.424662,slurm_normal,1505826425.0,0,,1.0,312617.0,bed,main_w3_handler1,3259256,16865376,False,,360326826,bed,10932436.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31305871}]","[{'src': 'hda', 'id': 31306312}]",bed,,0,,bg,0.082731058,false,"""false""","""""","""false""",32.0,,40150552.0,1505826287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:07:09.909017,75605.0,138.0
,,2017-09-19 13:11:41.305768,slurm_normal,1505826909.0,0,,1.0,,,main_w3_handler0,2974277,16865449,False,,33881,bam,10932515.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31305611}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,39493089.0,1505826832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:16:30.316230,60860.0,77.0
,,2017-09-19 07:07:04.470593,slurm_normal,1505804847.0,0,,1.0,261603.0,bed,main_w4_handler0,2950306,16862673,False,,261603,bed,10929629.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","""false""",0,"[{'src': 'hda', 'id': 31302836}]","[{'src': 'hda', 'id': 31302836}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,39977916.0,1505804833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 07:07:28.744417,97683.0,14.0
,,2017-09-19 13:04:05.867202,slurm_normal,1505826494.0,0,,1.0,312617.0,bed,main_w4_handler0,3259256,16865373,False,,901435141,bed,10932429.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31305871}]","[{'src': 'hda', 'id': 31306310}]",bed,,0,,bg,0.033268201,false,"""false""","""""","""false""",32.0,,40150552.0,1505826258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:08:18.215980,75605.0,236.0
,,2017-09-19 13:04:21.088083,slurm_normal,1505826459.0,0,,1.0,312617.0,bed,main_w3_handler1,3259256,16865374,False,,765287015,bed,10932433.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31305871}]","[{'src': 'hda', 'id': 31306311}]",bed,,0,,bg,0.039194939,false,"""false""","""""","""false""",32.0,,40150552.0,1505826273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:07:44.798170,75605.0,186.0
,,2017-09-19 13:04:54.558280,slurm_normal,1505826438.0,0,,1.0,312617.0,bed,main_w4_handler0,3259256,16865378,False,,486401269,bed,10932438.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31305871}]","[{'src': 'hda', 'id': 31306313}]",bed,,0,,bg,0.061465728,false,"""false""","""""","""false""",32.0,,40150552.0,1505826301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:07:20.530218,75605.0,137.0
,,2017-09-19 13:12:05.866096,slurm_normal,1505826909.0,0,,1.0,,,main_w4_handler1,2974277,16865453,False,,27705,bam,10932509.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31305615}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,39493089.0,1505826818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 13:15:10.001772,60860.0,91.0
482.0,len,2017-09-19 21:55:19.088280,slurm_normal,1505858216.0,0,,1.0,,,main_w3_handler1,1763655,16869955,False,,193885051,bam,10934817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""false""","""?""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31184535}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40642839.0,1505858167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 21:57:02.352352,43771.0,49.0
,,2017-09-19 21:55:18.589160,slurm_normal,1505858273.0,0,,1.0,,,main_w3_handler1,1763655,16869953,False,,1127082076,bam,10934815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""false""","""Neurospora_crassa_v12_fixed-LGVI""","""false""","""false""",1,,"[{'src': 'hda', 'id': 28288525}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40642839.0,1505858153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 21:58:00.439369,43771.0,120.0
,,2017-09-19 21:38:37.356473,slurm_normal,1505857208.0,0,,1.0,,,main_w3_handler0,2418892,16869874,False,,348904771,bam,10934721.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31306136}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,40648162.0,1505857129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 21:40:10.848590,68237.0,79.0
,,2017-09-19 21:55:18.824026,slurm_normal,1505858197.0,0,,1.0,,,main_w3_handler1,1763655,16869954,False,,172953885,bam,10934816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""false""","""Neurospora_crassa_v12_fixed-LGVI""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31184531}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40642839.0,1505858153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 21:56:43.110131,43771.0,44.0
,,2017-09-19 21:55:18.317653,slurm_normal,1505858213.0,0,,1.0,,,main_w4_handler1,1763655,16869952,False,,720630089,bam,10934813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/679/dataset_18679766.dat""","""false""","""Neurospora_crassa_v12_fixed-LGVI""","""false""","""false""",1,,"[{'src': 'hda', 'id': 28288501}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40642839.0,1505858131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-19 21:56:56.031271,43771.0,82.0
,,2017-09-21 09:54:02.060806,slurm_normal,1505987893.0,0,,1.0,1270.0,tabular,main_w3_handler1,3261216,16887497,False,,901435141,bed,10954653.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342398}]",bed,,0,,bg,0.033268201,false,"""false""","""""","""false""",32.0,,40674269.0,1505987662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:58:22.160293,75605.0,231.0
,,2017-09-21 09:55:30.620574,slurm_normal,1505987988.0,0,,1.0,1270.0,tabular,main_w3_handler1,3261216,16887510,False,,360326826,bed,10954717.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342975}]",bed,,0,,bg,0.082731058,false,"""false""","""""","""false""",32.0,,40674269.0,1505987910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:59:55.644019,75605.0,78.0
,,2017-09-21 09:56:02.971579,slurm_normal,1505988219.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887515,False,,2280172529,bed,10954730.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342978}]",bed,,0,,bg,0.013130187,false,"""false""","""""","""false""",32.0,,40674269.0,1505987969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:03:40.299585,75605.0,250.0
,,2017-09-21 03:53:29.799589,slurm_normal,1505971454.0,0,,1.0,,,main_w4_handler0,3252551,16885666,False,,635976477,bam,10951174.roundup,slurm,,132112168.0,corral-repl,,"""6c93b93e9e8011e782e8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31342780}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,,1505971213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 05:24:17.682521,104401.0,241.0
,,2017-09-21 09:53:45.226968,slurm_normal,1505987799.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887485,False,,503154694,bed,10954652.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342397}]",bed,,0,,bg,0.05954899,false,"""false""","""""","""false""",32.0,,40674269.0,1505987655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:56:41.236404,75605.0,144.0
,,2017-09-21 09:57:03.451086,slurm_normal,1505988509.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887526,False,,1660996609,bed,10954779.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342982}]",bed,,0,,bg,0.01807451,false,"""false""","""""","""false""",32.0,,40674269.0,1505988228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:08:31.241669,75605.0,281.0
,,2017-09-21 09:54:33.141170,slurm_normal,1505987834.0,0,,1.0,1270.0,tabular,main_w4_handler1,3261216,16887501,False,,581053365,bed,10954658.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342971}]",bed,,0,,bg,0.051383994,false,"""false""","""""","""false""",32.0,,40674269.0,1505987690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:57:18.647262,75605.0,144.0
,,2017-09-21 09:55:02.286311,slurm_normal,1505987959.0,0,,1.0,1270.0,tabular,main_w3_handler0,3261216,16887507,False,,386966732,bed,10954711.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342973}]",bed,,0,,bg,0.077024785,false,"""false""","""""","""false""",32.0,,40674269.0,1505987884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:59:24.935626,75605.0,75.0
,,2017-09-21 09:40:43.859911,slurm_normal,1505986957.0,0,,1.0,,,main_w4_handler0,2805819,16887332,False,,760492100,bam,10954433.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29963988}]",bam,,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,40712876.0,1505986864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:42:40.018689,86640.0,93.0
,,2017-09-21 09:56:49.141591,slurm_normal,1505988222.0,0,,1.0,1270.0,tabular,main_w3_handler1,3261216,16887524,False,,1064994167,bed,10954735.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342981}]",bed,,0,,bg,0.028188893,false,"""false""","""""","""false""",32.0,,40674269.0,1505988003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:03:49.749644,75605.0,219.0
,,2017-09-21 09:55:47.331605,slurm_normal,1505988053.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887512,False,,486401269,bed,10954723.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342976}]",bed,,0,,bg,0.061465728,false,"""false""","""""","""false""",32.0,,40674269.0,1505987949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:00:57.064502,75605.0,104.0
,,2017-09-21 09:54:18.736768,slurm_normal,1505987869.0,0,,1.0,1270.0,tabular,main_w3_handler0,3261216,16887499,False,,765287015,bed,10954657.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342399}]",bed,,0,,bg,0.039194939,false,"""false""","""""","""false""",32.0,,40674269.0,1505987687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:57:56.319059,75605.0,182.0
,,2017-09-21 09:57:21.240316,slurm_normal,1505988565.0,0,,1.0,1270.0,tabular,main_w3_handler0,3261216,16887531,False,,1890556533,bed,10954780.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342983}]",bed,,0,,bg,0.015884616,false,"""false""","""""","""false""",32.0,,40674269.0,1505988233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:09:31.569860,75605.0,332.0
,,2017-09-21 09:56:24.807106,slurm_normal,1505988240.0,0,,1.0,1270.0,tabular,main_w3_handler0,3261216,16887520,False,,1999561004,bed,10954736.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342979}]",bed,,0,,bg,0.014975639,false,"""false""","""""","""false""",32.0,,40674269.0,1505988003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:04:07.217597,75605.0,237.0
,,2017-09-21 09:54:49.090564,slurm_normal,1505987940.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887505,False,,421942241,bed,10954700.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342972}]",bed,,0,,bg,0.070675773,false,"""false""","""""","""false""",32.0,,40674269.0,1505987843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:59:05.828778,75605.0,97.0
,,2017-09-21 09:56:35.995150,slurm_normal,1505988345.0,0,,1.0,1270.0,tabular,main_w4_handler0,3261216,16887522,False,,2493169947,bed,10954747.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342980}]",bed,,0,,bg,0.01200977,false,"""false""","""""","""false""",32.0,,40674269.0,1505988065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 10:05:50.405338,75605.0,280.0
,,2017-09-21 09:55:17.398737,slurm_normal,1505987982.0,0,,1.0,1270.0,tabular,main_w3_handler1,3261216,16887509,False,,684929538,bed,10954693.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""false""","""false""",0,"[{'src': 'hda', 'id': 31342340}]","[{'src': 'hda', 'id': 31342974}]",bed,,0,,bg,0.043659838,false,"""false""","""""","""false""",32.0,,40674269.0,1505987814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 09:59:47.615725,75605.0,168.0
,,2017-10-04 18:02:25.796973,slurm_normal,1507142122.0,0,,1.0,,,main_w4_handler1,3274371,17025798,False,,6181000624,bam,11081394.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31560949}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,41023968.0,1507141036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-10-04 18:35:30.943525,108581.0,1086.0
,,2017-09-21 19:46:07.048163,slurm_normal,1506023209.0,0,,1.0,,,main_w3_handler1,3260750,16892660,False,,1561459,bam,10961087.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31354822}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40693599.0,1506023191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-21 19:46:55.599700,13374.0,18.0
,,2017-09-22 03:52:16.320155,slurm_normal,1506052621.0,0,,1.0,,,main_w3_handler0,3107223,16895644,False,,50793609,bam,10964480.roundup,slurm,,132112168.0,corral-repl,,"""681a435e9f4911e79fd9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31361673}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,,1506052575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-22 03:57:07.359881,104401.0,46.0
,,2017-10-06 19:42:56.179978,slurm_normal,1507319484.0,0,,1.0,,,main_w4_handler0,3239227,17043195,False,,1263263008,bam,11100515.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31575766}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40189785.0,1507319217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-10-06 19:51:34.735028,110825.0,267.0
,,2017-09-22 11:42:09.414815,slurm_normal,1506082448.0,0,,1.0,,,main_w4_handler1,3183644,16898098,False,,543783004,bam,10967298.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 30347138}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,39129727.0,1506082333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-22 12:29:18.022811,73828.0,115.0
,,2017-09-22 12:15:47.790847,slurm_normal,1506083587.0,0,,1.0,,,main_w4_handler1,2418892,16898558,False,,553390662,bam,10967475.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31357299}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,40757329.0,1506083470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-22 12:37:57.973394,68237.0,117.0
,,2017-09-25 11:23:28.640389,slurm_normal,1506338940.0,0,,1.0,1972.0,gg,main_w3_handler0,3191575,16921254,False,,2512901332,bed,10990237.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",0,"[{'src': 'hda', 'id': 30744770}]","[{'src': 'hda', 'id': 31400276}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40644141.0,1506338750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-25 11:29:03.527383,108826.0,190.0
,,2017-10-04 18:02:12.666454,slurm_normal,1507141193.0,0,,1.0,,,main_w4_handler1,3274371,17025793,False,,5737824088,bam,11081270.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31560948}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,41023968.0,1507140248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-10-04 18:20:05.174856,108581.0,945.0
,,2017-09-25 11:11:31.218253,slurm_normal,1506338119.0,0,,1.0,1972.0,gg,main_w3_handler0,3191575,16921024,False,,2208415782,bed,10990117.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",0,"[{'src': 'hda', 'id': 30744770}]","[{'src': 'hda', 'id': 31400268}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40644141.0,1506337903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-25 11:15:23.175088,108826.0,216.0
,,2017-10-04 19:59:14.659153,slurm_normal,1507147309.0,0,,1.0,,,main_w3_handler0,2418892,17026521,False,,167334435,bam,11082205.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 31562135}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,41047640.0,1507147162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-10-04 20:01:53.989048,68237.0,147.0
,,2017-09-25 11:12:18.594517,slurm_normal,1506338091.0,0,,1.0,1972.0,gg,main_w3_handler1,3191575,16921030,False,,1323462026,bed,10990121.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""false""","""false""",0,"[{'src': 'hda', 'id': 30744770}]","[{'src': 'hda', 'id': 31400272}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,40644141.0,1506337948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-09-25 11:14:53.713290,108826.0,143.0
