chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-15 20:18:29.114350,slurm_normal,1489609117.0,0.0,,1.0,main_w4_handler1,3029962,15306565,False,,25730790,fasta,9448712.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28773547}]","""fasta""",32.0,,36628338,1489609111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-03-15 20:18:41.415235,28561.0,6.0
,,2015-03-09 17:22:04.507580,rodeo_normal,1425921739.0,0.0,,1.0,main_w1_handler1,2231893,8899188,False,,14503,fasta,3073523.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18790841,,"""fasta""",32.0,,21670937,1425921737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-03-09 17:22:23.640242,,2.0
,,2014-09-19 16:45:23.361558,roundup_single,1411145133.0,0.0,,1.0,main_w2_handler1,2051529,7818879,False,,155555,fasta,1803443,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16936595,,"""fasta""",32.0,,17000981,1411145130.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-09-19 16:45:34.605198,52881.0,3.0
,,2014-09-30 14:31:58.260968,roundup_single,1412087737.0,0.0,,1.0,main_w2_handler0,2043673,7900487,False,,5638948,fasta,1881030,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17096300,,"""fasta""",32.0,,16848792,1412087733.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-09-30 14:35:38.800200,,4.0
,,2017-04-03 16:53:49.666881,slurm_normal,1491238441.0,0.0,,1.0,main_w4_handler0,2950793,15474048,False,,15139700,fasta,9602834.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29048220}]","""fasta""",32.0,,35274563,1491238435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-03 16:54:08.211388,97814.0,6.0
,,2014-11-12 03:09:08.530500,rodeo_normal,1415761810.0,0.0,,1.0,main_w1_handler1,2091959,8147818,False,,755010111,fasta,1988741.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",17320829,,"""fasta""",32.0,,17793589,1415761755.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-11-12 03:10:13.932358,,55.0
,,2014-11-20 22:31:08.198700,rodeo_normal,1416522725.0,0.0,,1.0,main_w1_handler0,2116889,8214741,False,,365384216,fasta,275615.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17544936,,"""fasta""",2.0,,18517089,1416522676.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-11-20 22:32:09.490294,,49.0
,,2014-12-08 17:53:30.980951,rodeo_normal,1418061220.0,0.0,,1.0,main_w2_handler1,2122357,8373830,False,,642581,fasta,502338.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17680585,,"""fasta""",2.0,,19774770,1418061216.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-12-08 17:53:45.323806,54658.0,4.0
,,2014-12-10 16:18:38.967370,rodeo_normal,1418228330.0,0.0,,1.0,main_w2_handler0,2144324,8390705,False,,31385,fasta,526678.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17895608,,"""fasta""",1.0,,19996429,1418228327.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2014-12-10 16:18:52.688173,,3.0
15.0,len,2015-03-04 19:30:01.370685,rodeo_normal,1425497474.0,0.0,,1.0,main_w1_handler0,2017047,8865802,False,,38970761,fasta,3015467.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/010/452/dataset_10452164.dat""","""?""",18732028,,"""ncbi""",32.0,,21326421,1425497414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-03-04 19:31:18.668592,52171.0,60.0
,,2015-03-05 12:00:35.210530,rodeo_normal,1425556844.0,0.0,,1.0,main_w2_handler0,2228070,8870787,False,,1483,fasta,3024613.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18739497,,"""fasta""",32.0,,21598476,1425556841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2015-03-05 12:00:48.299482,,3.0
,,2017-04-04 07:17:44.481553,slurm_normal,1491290272.0,0.0,,1.0,main_w4_handler0,2950793,15479639,False,,15154761,fasta,9608200.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29057548}]","""fasta""",32.0,,35274563,1491290267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-04 07:17:54.404423,97814.0,5.0
,,2017-04-11 20:59:12.702751,slurm_normal,1491944400.0,0.0,,1.0,main_w4_handler1,2065083,15559533,False,,41095,fasta,9683257.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29178112}]","""fasta""",32.0,,37277656,1491944394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-11 21:00:00.932931,14304.0,6.0
,,2017-04-17 17:13:11.780553,slurm_normal,1492449238.0,0.0,,1.0,main_w3_handler0,3076529,15607064,False,,61900,fasta,9726557.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249510}]","""fasta""",32.0,,37378552,1492449223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:01.229473,104231.0,15.0
,,2017-04-17 17:13:58.516518,slurm_normal,1492449265.0,0.0,,1.0,main_w4_handler1,3076529,15607074,False,,78431,fasta,9726565.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249452}]","""fasta""",32.0,,37378552,1492449261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:31.888390,104231.0,4.0
,,2017-04-17 17:13:59.108461,slurm_normal,1492449276.0,0.0,,1.0,main_w3_handler1,3076529,15607077,False,,90781,fasta,9726569.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249456}]","""fasta""",32.0,,37378552,1492449273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:39.265561,104231.0,3.0
,,2017-04-17 17:13:59.765956,slurm_normal,1492449294.0,0.0,,1.0,main_w3_handler1,3076529,15607079,False,,218585,fasta,9726577.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249460}]","""fasta""",32.0,,37378552,1492449290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:55.803171,104231.0,4.0
,,2017-04-17 17:13:59.473207,slurm_normal,1492449283.0,0.0,,1.0,main_w4_handler1,3076529,15607078,False,,91241,fasta,9726572.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249458}]","""fasta""",32.0,,37378552,1492449279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:47.434062,104231.0,4.0
,,2017-04-17 17:14:00.032215,slurm_normal,1492449282.0,0.0,,1.0,main_w4_handler0,3076529,15607080,False,,113083,fasta,9726571.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29249463}]","""fasta""",32.0,,37378552,1492449276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 17:14:43.335684,104231.0,6.0
,,2017-04-17 14:03:39.271706,slurm_normal,1492437835.0,0.0,,1.0,main_w3_handler0,3073213,15605290,False,,54422,fasta,9725174.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29246799}]","""fasta""",32.0,,37330034,1492437831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 14:03:56.475889,,4.0
,,2017-04-17 15:15:57.694904,slurm_normal,1492442187.0,0.0,,1.0,main_w4_handler1,3076327,15605846,False,,56568,fasta,9725659.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29247716}]","""fasta""",32.0,,37377315,1492442176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 15:16:29.246611,,11.0
,,2017-04-17 14:03:55.201421,slurm_normal,1492437856.0,0.0,,1.0,main_w3_handler1,3073213,15605294,False,,47308,fasta,9725179.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29246801}]","""fasta""",32.0,,37330034,1492437852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 14:04:19.793869,,4.0
,,2017-04-17 14:04:02.470303,slurm_normal,1492437867.0,0.0,,1.0,main_w4_handler1,3073213,15605295,False,,37215,fasta,9725180.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29246802}]","""fasta""",32.0,,37330034,1492437864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 14:04:29.622529,,3.0
,,2017-04-17 14:03:49.402050,slurm_normal,1492437843.0,0.0,,1.0,main_w4_handler1,3073213,15605291,False,,41176,fasta,9725175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29246800}]","""fasta""",32.0,,37330034,1492437839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 14:04:05.255236,,4.0
,,2017-04-17 15:16:14.247423,slurm_normal,1492442205.0,0.0,,1.0,main_w4_handler1,3076327,15605855,False,,45832,fasta,9725665.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29247712}]","""fasta""",32.0,,37377315,1492442197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 15:16:48.108997,,8.0
,,2017-04-17 15:16:05.961310,slurm_normal,1492442223.0,0.0,,1.0,main_w3_handler1,3076327,15605847,False,,108511,fasta,9725670.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29247714}]","""fasta""",32.0,,37377315,1492442219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 15:17:06.970064,,4.0
,,2017-04-17 15:14:36.429491,slurm_normal,1492442095.0,0.0,,1.0,main_w3_handler0,3076327,15605829,False,,45960,fasta,9725640.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29247719}]","""fasta""",32.0,,37377315,1492442091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-04-17 15:14:57.605742,,4.0
,,2017-05-01 03:51:33.036575,slurm_normal,1493610702.0,0.0,,1.0,main_w3_handler1,2833254,15713246,False,,171126,fasta,9824696.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414693}]","""fasta""",32.0,,37676984,1493610697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-01 03:51:44.400489,90958.0,5.0
,,2017-05-01 03:51:14.760627,slurm_normal,1493610685.0,0.0,,1.0,main_w4_handler1,2833254,15713244,False,,66826,fasta,9824694.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414691}]","""fasta""",32.0,,37676984,1493610680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-01 03:51:26.746106,90958.0,5.0
,,2017-05-01 03:51:22.854978,slurm_normal,1493610693.0,0.0,,1.0,main_w4_handler0,2833254,15713245,False,,72225,fasta,9824695.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414692}]","""fasta""",32.0,,37676984,1493610688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-01 03:51:33.559489,90958.0,5.0
,,2017-05-01 03:52:01.414105,slurm_normal,1493610730.0,0.0,,1.0,main_w4_handler1,2833254,15713247,False,,111219,fasta,9824697.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414694}]","""fasta""",32.0,,37676984,1493610725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-01 03:52:11.837133,90958.0,5.0
,,2017-05-01 03:51:04.625050,slurm_normal,1493610674.0,0.0,,1.0,main_w3_handler0,2833254,15713243,False,,83741,fasta,9824691.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29414690}]","""fasta""",32.0,,37676984,1493610669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-01 03:51:16.354218,90958.0,5.0
,,2017-05-08 21:05:10.999447,slurm_normal,1494277519.0,0.0,,1.0,main_w3_handler1,3103054,15784258,False,,7581,fasta,9890548.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29523999}]","""fasta""",32.0,,37837426,1494277515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-08 21:05:21.881812,105500.0,4.0
,,2017-05-16 17:22:53.716065,slurm_normal,1494955382.0,0.0,,1.0,main_w4_handler0,2950793,15856623,False,,3580006,fasta,9956932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29629562}]","""fasta""",32.0,,38004995,1494955378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-16 17:23:07.783612,97814.0,4.0
,,2017-05-16 18:08:16.966327,slurm_normal,1494958108.0,0.0,,1.0,main_w3_handler0,2950793,15857112,False,,3178278,fasta,9957454.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29630635}]","""fasta""",32.0,,38004995,1494958103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-16 18:08:32.943571,97814.0,5.0
,,2017-05-21 08:31:53.508026,slurm_normal,1495374652.0,0.0,,1.0,main_w4_handler0,3031380,15899499,False,,23820299,txt,9998631.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29705086}]","""embl""",32.0,,38041250,1495355522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-21 13:50:54.397856,102045.0,19130.0
,,2017-05-22 02:07:34.368006,slurm_normal,1495438258.0,0.0,,1.0,main_w3_handler0,3031380,15902349,False,,23820299,txt,10001075.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29705086}]","""fasta""",32.0,,38041250,1495418869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-22 07:31:01.094502,102045.0,19389.0
,,2017-05-23 20:09:36.792497,slurm_normal,1495570196.0,0.0,,1.0,main_w3_handler1,3115614,15920796,False,,9799907,fasta,10018716.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29738061}]","""fasta""",32.0,,38034452,1495570191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-05-23 20:10:01.585084,,5.0
,,2017-07-11 16:16:50.663984,slurm_normal,1499789829.0,0.0,,1.0,main_w3_handler1,3188979,16311651,False,,2109486,txt,10378926.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388045}]","""fasta""",32.0,,39241809,1499789825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:17:14.547988,108829.0,4.0
,,2017-07-11 16:12:37.657631,slurm_normal,1499789658.0,0.0,,1.0,main_w4_handler1,3188979,16311610,False,,2110066,txt,10378873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388039}]","""fasta""",32.0,,39241809,1499789654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:14:23.505785,108829.0,4.0
,,2017-07-11 16:21:16.216770,slurm_normal,1499790098.0,0.0,,1.0,main_w4_handler0,3188979,16311702,False,,2098718,txt,10378982.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388049}]","""fasta""",32.0,,39241809,1499790093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:21:40.444027,108829.0,5.0
,,2017-07-11 16:18:28.079850,slurm_normal,1499789940.0,0.0,,1.0,main_w3_handler0,3188979,16311672,False,,2146632,txt,10378953.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388048}]","""fasta""",32.0,,39241809,1499789934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:19:02.260672,108829.0,6.0
,,2017-07-11 16:22:42.944184,slurm_normal,1499790186.0,0.0,,1.0,main_w3_handler0,3188979,16311706,False,,2144796,fasta,10378995.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388042}]","""fasta""",32.0,,39241809,1499790181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:23:08.460877,108829.0,5.0
,,2017-07-11 16:28:21.987485,slurm_normal,1499790524.0,0.0,,1.0,main_w3_handler1,3188979,16311820,False,,2115521,fasta,10379094.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30388044}]","""fasta""",32.0,,39241809,1499790520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-07-11 16:28:46.577710,108829.0,4.0
,,2018-01-30 14:55:40.803470,slurm_normal,1517325072.0,0.0,,1.0,main_w4_handler1,3354228,18201505,False,,11970,tabular,12282456,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33571809}]","""fasta""",32.0,,42279031,1517325067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2018-01-30 15:11:15.286001,117329.0,5.0
,,2017-11-21 21:13:09.116429,slurm_normal,1511298800.0,0.0,,1.0,main_w4_handler0,3333976,17542004,False,,12342,fasta,11601480,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32460632}]","""fasta""",32.0,,42149885,1511298796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-11-21 21:13:21.614970,,4.0
,,2017-11-21 20:48:43.626630,slurm_normal,1511297332.0,0.0,,1.0,main_w3_handler0,3333976,17541714,False,,5128089,fasta,11601149,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32459182}]","""fasta""",32.0,,42149885,1511297327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-11-21 20:48:54.079688,,5.0
,,2017-11-21 21:13:02.008384,slurm_normal,1511298791.0,0.0,,1.0,main_w3_handler0,3333976,17542003,False,,59935,fasta,11601479,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32460631}]","""fasta""",32.0,,42149885,1511298786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2017-11-21 21:13:13.070251,,5.0
,,2018-01-15 16:20:27.231202,slurm_normal,1516033233.0,0.0,,1.0,main_w3_handler1,3393101,18040006,False,,1028455,fasta,12117226,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33319890}]","""fasta""",32.0,,43206463,1516033229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2018-01-15 16:20:35.572312,,4.0
,,2018-02-01 21:19:50.601383,slurm_normal,1517520033.0,0.0,,1.0,main_w4_handler1,3413775,18228554,False,,63960,fasta,12308827,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33619226}]","""fasta""",32.0,,43434733,1517519999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: degapseq20/5.0.0,5.0.0,,2018-02-01 21:20:34.116607,119601.0,34.0
