create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf,gtf_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.fdr_cutoff,parameters.gtf.values,parameters.rep_factorName,parameters.report,processor_count,rep_factorName_0|countFiles1,rep_factorName_0|countFiles11,rep_factorName_0|countFiles11_filetype,rep_factorName_0|countFiles12,rep_factorName_0|countFiles12_filetype,rep_factorName_0|countFiles13,rep_factorName_0|countFiles13_filetype,rep_factorName_0|countFiles14,rep_factorName_0|countFiles14_filetype,rep_factorName_0|countFiles15,rep_factorName_0|countFiles15_filetype,rep_factorName_0|countFiles1_filetype,rep_factorName_0|countFiles2,rep_factorName_0|countFiles21,rep_factorName_0|countFiles21_filetype,rep_factorName_0|countFiles22,rep_factorName_0|countFiles22_filetype,rep_factorName_0|countFiles23,rep_factorName_0|countFiles23_filetype,rep_factorName_0|countFiles24,rep_factorName_0|countFiles24_filetype,rep_factorName_0|countFiles25,rep_factorName_0|countFiles25_filetype,rep_factorName_0|countFiles2_filetype,rep_factorName_1|countFiles1,rep_factorName_1|countFiles11,rep_factorName_1|countFiles11_filetype,rep_factorName_1|countFiles12,rep_factorName_1|countFiles12_filetype,rep_factorName_1|countFiles13,rep_factorName_1|countFiles13_filetype,rep_factorName_1|countFiles14,rep_factorName_1|countFiles14_filetype,rep_factorName_1|countFiles1_filetype,rep_factorName_1|countFiles2,rep_factorName_1|countFiles21,rep_factorName_1|countFiles21_filetype,rep_factorName_1|countFiles22,rep_factorName_1|countFiles22_filetype,rep_factorName_1|countFiles23,rep_factorName_1|countFiles23_filetype,rep_factorName_1|countFiles24,rep_factorName_1|countFiles24_filetype,rep_factorName_1|countFiles2_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-09 22:55:48.924711,slurm_multi,1510269513.0,0,,6.0,61657,gtf,main_w3_handler2,3317979,17404154,False,,11465576,slurm,,132112168.0,corral-repl,,1.0,yes,slurm_multi,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 32185864}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32185961}, {""src"": ""hda"", ""id"": 32185963}, {""src"": ""hda"", ""id"": 32185965}]}, ""factorLevel2"": ""control"", ""factorLevel1"": ""knockdown"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32185966}, {""src"": ""hda"", ""id"": 32185968}, {""src"": ""hda"", ""id"": 32185970}, {""src"": ""hda"", ""id"": 32185971}]}, ""__index__"": 0}, {""factorName"": ""libtype"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32185961}, {""src"": ""hda"", ""id"": 32185966}, {""src"": ""hda"", ""id"": 32185968}]}, ""factorLevel2"": ""pairedend"", ""factorLevel1"": ""singleend"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32185963}, {""src"": ""hda"", ""id"": 32185965}, {""src"": ""hda"", ""id"": 32185970}, {""src"": ""hda"", ""id"": 32185971}]}, ""__index__"": 1}]","""true""",32.0,5738,5738,tabular,5694,tabular,5706.0,tabular,,,,,tabular,5707,5707,tabular,5735,tabular,5685.0,tabular,5692.0,tabular,,,tabular,5738.0,5738.0,tabular,5707.0,tabular,5735.0,tabular,,,tabular,5694.0,5694.0,tabular,5706.0,tabular,5685.0,tabular,5692.0,tabular,tabular,,41611119,1510269442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-09 23:18:50.148403,52034,71.0
2017-11-10 10:55:40.991753,slurm_multi,1510312716.0,0,,6.0,14191787,gtf,main_w3_handler2,3319861,17408858,False,,11470770,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","""0.05""","[{'src': 'hda', 'id': 32217285}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32216490}, {""src"": ""hda"", ""id"": 32216491}, {""src"": ""hda"", ""id"": 32216492}]}, ""factorLevel2"": ""untreated"", ""factorLevel1"": ""treated"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32216487}, {""src"": ""hda"", ""id"": 32216488}, {""src"": ""hda"", ""id"": 32216489}, {""src"": ""hda"", ""id"": 32216493}]}, ""__index__"": 0}]","""true""",32.0,1513177,1513177,tabular,1514153,tabular,1520924.0,tabular,,,,,tabular,1510942,1510942,tabular,1518867,tabular,1519031.0,tabular,1516032.0,tabular,,,tabular,,,,,,,,,,,,,,,,,,,,,,41909223,1510311410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-11-10 11:18:41.423857,18003,1306.0
2018-01-12 11:48:20.262816,slurm_multi,1515771362.0,0,,6.0,133857472,gtf,main_w3_handler2,3389781,18014416,False,,12091774,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 33273681}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33273719}, {""src"": ""hda"", ""id"": 33274894}]}, ""factorLevel2"": ""e10"", ""factorLevel1"": ""ctrl"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33273716}, {""src"": ""hda"", ""id"": 33273717}]}, ""__index__"": 0}]","""true""",32.0,60089347,60089347,tabular,60039997,tabular,,,,,,,tabular,60085557,60085557,tabular,60045821,tabular,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,43133656,1515757705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-12 15:36:06.294479,24016,13657.0
2018-01-13 21:42:15.431946,slurm_multi,1515920624.0,0,,6.0,146555266,gtf,main_w4_handler2,3381194,18027730,False,,12105006,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.1""","[{'src': 'hda', 'id': 33269646}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33298847}, {""src"": ""hda"", ""id"": 33298849}, {""src"": ""hda"", ""id"": 33298851}]}, ""factorLevel2"": ""epc"", ""factorLevel1"": ""veh"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33298846}, {""src"": ""hda"", ""id"": 33298848}, {""src"": ""hda"", ""id"": 33298850}]}, ""__index__"": 0}]","""true""",32.0,20183986,20183986,tabular,20201522,tabular,20202483.0,tabular,,,,,tabular,20184007,20184007,tabular,20194223,tabular,20202090.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,43179064,1515879741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-14 09:04:11.457349,76356,40883.0
2018-03-06 15:47:06.379521,slurm_multi,1520359446.0,0,30720.0,6.0,65828885,gtf,main_w4_handler2,2418892,18625327,False,,12721655,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.05""","[{'src': 'hda', 'id': 34072495}]","[{""factorName"": ""Condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 34201141}, {""src"": ""hda"", ""id"": 34201143}, {""src"": ""hda"", ""id"": 34201144}]}, ""factorLevel2"": ""MDS-RS marrow"", ""factorLevel1"": ""Normal marrow"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 34201196}, {""src"": ""hda"", ""id"": 34201200}, {""src"": ""hda"", ""id"": 34201203}]}, ""__index__"": 0}]","""false""",32.0,18876795,18876795,tabular,18739705,tabular,18745526.0,tabular,,,,,tabular,18741412,18741412,tabular,18740057,tabular,18742799.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,43232494,1520351257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-03-06 18:04:08.220992,68237,8189.0
2018-01-16 10:04:46.188329,slurm_multi,1516136405.0,0,,6.0,96718426,gtf,main_w4_handler2,3341334,18046480,False,,12126540,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 33320286}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33328826}, {""src"": ""hda"", ""id"": 33328828}, {""src"": ""hda"", ""id"": 33328829}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""DKO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33328830}, {""src"": ""hda"", ""id"": 33328832}, {""src"": ""hda"", ""id"": 33328833}]}, ""__index__"": 0}]","""true""",32.0,13836412,13836412,tabular,13821603,tabular,13822602.0,tabular,,,,,tabular,13818281,13818281,tabular,13818010,tabular,13822559.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516114018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-16 21:05:14.356808,79131,22387.0
2018-03-06 20:14:40.248765,slurm_multi,1520381853.0,0,30720.0,6.0,65828885,gtf,main_w4_handler2,2418892,18629647,False,,12725880,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.05""","[{'src': 'hda', 'id': 34072495}]","[{""factorName"": ""Condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 34201141}, {""src"": ""hda"", ""id"": 34201143}, {""src"": ""hda"", ""id"": 34201144}, {""src"": ""hda"", ""id"": 34201145}, {""src"": ""hda"", ""id"": 34201146}]}, ""factorLevel2"": ""MDS-RS"", ""factorLevel1"": ""Normal marrow"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 34201172}, {""src"": ""hda"", ""id"": 34201175}, {""src"": ""hda"", ""id"": 34201176}, {""src"": ""hda"", ""id"": 34201178}, {""src"": ""hda"", ""id"": 34201191}]}, ""__index__"": 0}]","""false""",32.0,18876795,18876795,tabular,18739705,tabular,18745526.0,tabular,18739924.0,tabular,18736633.0,tabular,tabular,18857155,18857155,tabular,18881329,tabular,18738987.0,tabular,18741718.0,tabular,18740697.0,tabular,tabular,,,,,,,,,,,,,,,,,,,,,,43232494,1520369593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-03-07 00:17:37.546606,68237,12260.0
2018-03-06 14:55:13.737779,slurm_multi,1520381735.0,0,30720.0,6.0,117711191,gtf,main_w3_handler2,3412961,18624593,False,,12720903,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.05""","[{'src': 'hda', 'id': 34202737}]","[{""factorName"": ""FactorName"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 34239610}, {""src"": ""hda"", ""id"": 34239826}, {""src"": ""hda"", ""id"": 34239828}]}, ""factorLevel2"": ""FactorLevel2"", ""factorLevel1"": ""FactorLevel1"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 34239609}, {""src"": ""hda"", ""id"": 34239858}]}, ""__index__"": 0}]","""false""",32.0,13094825,13094825,tabular,13119939,tabular,13075999.0,tabular,,,,,tabular,13187621,13187621,tabular,13191696,tabular,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,44115813,1520348136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-03-07 00:15:40.172730,109776,33599.0
2018-01-16 09:48:42.374865,slurm_multi,1516115720.0,0,,6.0,96718426,gtf,main_w3_handler2,3346572,18046358,False,,12123728,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 33320111}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33328638}, {""src"": ""hda"", ""id"": 33328643}, {""src"": ""hda"", ""id"": 33328645}]}, ""factorLevel2"": ""ADAR1KO"", ""factorLevel1"": ""WT"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33328633}, {""src"": ""hda"", ""id"": 33328635}, {""src"": ""hda"", ""id"": 33328636}]}, ""__index__"": 0}]","""true""",32.0,13811562,13811562,tabular,13830498,tabular,13805569.0,tabular,,,,,tabular,13806572,13806572,tabular,13830938,tabular,13813070.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516096129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-16 15:15:30.393711,79131,19591.0
2017-12-05 14:01:03.156306,slurm_multi,1512490741.0,0,,6.0,51438846,gtf,main_w4_handler2,3346572,17703310,False,,11767823,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 32727093}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32740225}, {""src"": ""hda"", ""id"": 32740240}, {""src"": ""hda"", ""id"": 32740249}]}, ""factorLevel2"": ""Wildtype"", ""factorLevel1"": ""ADAR1-Knockout"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32740253}, {""src"": ""hda"", ""id"": 32740258}, {""src"": ""hda"", ""id"": 32740261}]}, ""__index__"": 0}]","""true""",32.0,11427841,11427841,tabular,11446583,tabular,11433196.0,tabular,,,,,tabular,11432465,11432465,tabular,11447496,tabular,11426721.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1512482493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-12-05 16:20:08.422621,79131,8248.0
2017-12-05 21:00:51.909113,slurm_multi,1512514709.0,0,,6.0,51438846,gtf,main_w3_handler2,3346609,17709576,False,,11774297,slurm,,132109816.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 32727266}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32754425}, {""src"": ""hda"", ""id"": 32754446}, {""src"": ""hda"", ""id"": 32754512}]}, ""factorLevel2"": ""Wildtype"", ""factorLevel1"": ""ADAR2-KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32754523}, {""src"": ""hda"", ""id"": 32754532}, {""src"": ""hda"", ""id"": 32754616}]}, ""__index__"": 0}]","""true""",32.0,11476609,11476609,tabular,11453726,tabular,11455461.0,tabular,,,,,tabular,11480108,11480108,tabular,11486619,tabular,11463012.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1512507667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-12-05 22:58:33.109617,79131,7042.0
2017-12-05 22:17:06.214227,slurm_multi,1512520893.0,0,,6.0,51438846,gtf,main_w4_handler2,3341334,17710176,False,,11774958,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.05""","[{'src': 'hda', 'id': 32727291}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32755631}, {""src"": ""hda"", ""id"": 32755736}, {""src"": ""hda"", ""id"": 32755743}]}, ""factorLevel2"": ""Wildtype"", ""factorLevel1"": ""Double-KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32755801}, {""src"": ""hda"", ""id"": 32755811}, {""src"": ""hda"", ""id"": 32755844}]}, ""__index__"": 0}]","""true""",32.0,11446506,11446506,tabular,11434632,tabular,11435616.0,tabular,,,,,tabular,11432229,11432229,tabular,11432311,tabular,11434607.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1512512388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-12-06 00:44:43.146524,79131,8505.0
2018-01-17 07:30:27.202117,slurm_multi,1516215247.0,0,,6.0,117140900,gff,main_w3_handler2,3394642,18057016,False,,12134730,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 33340511}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33340563}, {""src"": ""hda"", ""id"": 33340566}, {""src"": ""hda"", ""id"": 33340581}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""ADAR1KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33340559}, {""src"": ""hda"", ""id"": 33340572}, {""src"": ""hda"", ""id"": 33340591}]}, ""__index__"": 0}]","""true""",32.0,14370183,14370183,tabular,14412472,tabular,14344699.0,tabular,,,,,tabular,14337719,14337719,tabular,14363325,tabular,14366866.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516174770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-17 19:04:36.671935,79131,40477.0
2018-01-17 07:31:47.594238,slurm_multi,1516203566.0,0,,6.0,117140900,gff,main_w3_handler2,3394642,18057024,False,,12134738,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 33340511}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33340526}, {""src"": ""hda"", ""id"": 33340555}, {""src"": ""hda"", ""id"": 33340609}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""ADAR2KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33340519}, {""src"": ""hda"", ""id"": 33340538}, {""src"": ""hda"", ""id"": 33340606}]}, ""__index__"": 0}]","""true""",32.0,14339195,14339195,tabular,14286287,tabular,14235905.0,tabular,,,,,tabular,14331272,14331272,tabular,14354789,tabular,14306119.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516174830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-17 15:41:08.648143,79131,28736.0
2018-01-18 18:41:05.846547,slurm_multi,1516345336.0,0,,6.0,117140900,gff,main_w3_handler2,3394642,18074786,False,,12153378,slurm,,132111800.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 33340511}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33374220}, {""src"": ""hda"", ""id"": 33374224}, {""src"": ""hda"", ""id"": 33374225}]}, ""factorLevel2"": ""WT"", ""factorLevel1"": ""ADAR1/2-DoubleKO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33374227}, {""src"": ""hda"", ""id"": 33374232}, {""src"": ""hda"", ""id"": 33374236}]}, ""__index__"": 0}]","""true""",32.0,14084073,14084073,tabular,14048296,tabular,14054191.0,tabular,,,,,tabular,14035977,14035977,tabular,14037282,tabular,14043437.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516302516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-19 07:07:26.848748,79131,42820.0
2017-12-13 10:35:11.188400,slurm_multi,1513199494.0,0,,6.0,143773671,gtf,main_w4_handler2,3348423,17795530,False,,11864778,slurm,,132109816.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""0.05""","[{'src': 'hda', 'id': 32798396}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 32802537}, {""src"": ""hda"", ""id"": 32802539}, {""src"": ""hda"", ""id"": 32802540}]}, ""factorLevel2"": ""del11B"", ""factorLevel1"": ""WT"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 32802545}, {""src"": ""hda"", ""id"": 32802547}, {""src"": ""hda"", ""id"": 32802549}]}, ""__index__"": 0}]","""true""",32.0,19956396,19956396,tabular,19942166,tabular,19936874.0,tabular,,,,,tabular,19935635,19935635,tabular,19917606,tabular,19924515.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,41880931,1513161321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2017-12-13 21:11:44.442321,114330,38173.0
2018-01-18 21:21:46.524930,slurm_multi,1516351625.0,0,,6.0,117711191,gtf,main_w3_handler2,3201157,18076474,False,,12155111,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 30842996}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 30844876}, {""src"": ""hda"", ""id"": 30844879}]}, ""factorLevel2"": ""FoxQ1"", ""factorLevel1"": ""LacZ"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 30843325}, {""src"": ""hda"", ""id"": 30844882}]}, ""__index__"": 0}]","""true""",32.0,13117401,13117401,tabular,13082853,tabular,,,,,,,tabular,13115518,13115518,tabular,13065859,tabular,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,43290648,1516313280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-19 08:50:33.428889,107924,38345.0
2018-01-19 23:21:31.648911,slurm_multi,1516406402.0,0,,6.0,14191787,gtf,main_w4_handler2,3273496,18090017,False,,12169286,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.05""","[{'src': 'hda', 'id': 31523152}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""untreat"", ""factorLevel1"": ""treat"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 0}, {""factorName"": ""sequencing"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 31512653}, {""src"": ""hda"", ""id"": 31512654}, {""src"": ""hda"", ""id"": 31512656}, {""src"": ""hda"", ""id"": 31512657}]}, ""factorLevel2"": ""SE"", ""factorLevel1"": ""PE"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 31512652}, {""src"": ""hda"", ""id"": 31512655}, {""src"": ""hda"", ""id"": 31512658}]}, ""__index__"": 1}]","""true""",32.0,1513177,1513177,tabular,1514153,tabular,1520924.0,tabular,,,,,tabular,1510942,1510942,tabular,1518867,tabular,1519031.0,tabular,1516032.0,tabular,,,tabular,1518867.0,1518867.0,tabular,1519031.0,tabular,1514153.0,tabular,1520924.0,tabular,tabular,1510942.0,1510942.0,tabular,1513177.0,tabular,1516032.0,tabular,,,tabular,,42691248,1516404102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-20 00:03:52.697149,5254,2300.0
2018-01-22 22:24:13.122416,slurm_multi,1516684456.0,0,,6.0,117140900,gff,main_w4_handler2,3400746,18126511,False,,12205620,slurm,,132112168.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.1""","[{'src': 'hda', 'id': 33443255}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33443361}, {""src"": ""hda"", ""id"": 33443365}, {""src"": ""hda"", ""id"": 33443372}]}, ""factorLevel2"": ""BoneMarrow-WT"", ""factorLevel1"": ""BoneMarrow-ADAR1KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33443375}, {""src"": ""hda"", ""id"": 33443381}, {""src"": ""hda"", ""id"": 33443384}]}, ""__index__"": 0}]","""true""",32.0,13993407,13993407,tabular,13999105,tabular,14000109.0,tabular,,,,,tabular,13993790,13993790,tabular,14000497,tabular,13998802.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516659861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-23 05:14:33.298014,79131,24595.0
2018-01-23 16:27:54.513627,slurm_multi,1516751061.0,0,,6.0,117140900,gff,main_w3_handler2,3401989,18135597,False,,12215183,slurm,,132109816.0,corral-repl,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""0.1""","[{'src': 'hda', 'id': 33458035}]","[{""factorName"": ""condition"", ""countFiles1"": {""values"": [{""src"": ""hda"", ""id"": 33458039}, {""src"": ""hda"", ""id"": 33458040}, {""src"": ""hda"", ""id"": 33458041}]}, ""factorLevel2"": ""Liver-WT"", ""factorLevel1"": ""Liver-ADAR1KO"", ""countFiles2"": {""values"": [{""src"": ""hda"", ""id"": 33458036}, {""src"": ""hda"", ""id"": 33458037}, {""src"": ""hda"", ""id"": 33458038}]}, ""__index__"": 0}]","""true""",32.0,14018592,14018592,tabular,13992395,tabular,13993166.0,tabular,,,,,tabular,14027618,14027618,tabular,13989749,tabular,13993994.0,tabular,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,42442696,1516724910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.20.1,1.20.1,,2018-01-23 23:44:26.257921,79131,26151.0
