create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.header,parameters.inputA.values,parameters.inputA|__identifier__,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-24 16:47:38.504167,slurm_normal,1493052474.0,0,,1.0,1971,gg,main_w4_handler1,2806818,15664471,False,,1927,bed,9780221.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28678346}]","""false""","[{'src': 'hda', 'id': 29339227}]",,"""false""","""false""",32.0,,37530228.0,1493052469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-04-24 16:48:09.285158,89286.0,5.0
2017-05-01 13:55:28.899993,slurm_normal,1493647719.0,0,,1.0,1971,gg,main_w3_handler1,2808912,15715496,False,,7223,bed,9826708.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28127012}]","""false""","[{'src': 'hda', 'id': 29417837}]",,"""false""","""false""",32.0,,37684259.0,1493647715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-01 14:11:28.046656,89381.0,4.0
2017-05-02 10:10:02.541732,slurm_normal,1493719811.0,0,,1.0,25602,bed,main_w3_handler1,3094460,15723479,False,,7735,bed,9834396.roundup,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29430547}]","""false""","[{'src': 'hda', 'id': 29430111}]",,"""false""","""false""",32.0,,37705605.0,1493719806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-02 10:10:15.303603,6949.0,5.0
2017-05-02 09:09:26.539705,slurm_normal,1493716175.0,0,,1.0,7735,bed,main_w4_handler0,3094460,15723144,False,,7735,bed,9834087.roundup,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29430111}]","""false""","[{'src': 'hda', 'id': 29430111}]",,"""false""","""false""",32.0,,37704899.0,1493716170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-02 09:09:38.080187,,5.0
2017-05-03 00:34:28.055180,slurm_normal,1493771677.0,0,,1.0,1972,gg,main_w4_handler0,3059799,15730813,False,,78992,bed,9841334.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29443313}]","""false""","[{'src': 'hda', 'id': 29436505}]",,"""false""","""false""",32.0,,37206485.0,1493771674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-03 00:34:39.791706,103646.0,3.0
2017-05-03 00:30:54.546578,slurm_normal,1493771464.0,0,,1.0,1972,gg,main_w4_handler1,3059799,15730801,False,,88049,bed,9841321.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29443313}]","""false""","[{'src': 'hda', 'id': 29436642}]",,"""false""","""false""",32.0,,37206485.0,1493771459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-03 00:31:05.657947,103646.0,5.0
2017-05-03 00:34:09.998603,slurm_normal,1493771659.0,0,,1.0,1972,gg,main_w3_handler0,3059799,15730812,False,,88049,bed,9841332.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29443313}]","""false""","[{'src': 'hda', 'id': 29436642}]",,"""false""","""false""",32.0,,37206485.0,1493771654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-03 00:34:22.028432,103646.0,5.0
2017-05-03 00:32:07.507826,slurm_normal,1493771537.0,0,,1.0,1972,gg,main_w3_handler0,3059799,15730805,False,,78992,bed,9841326.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29443313}]","""false""","[{'src': 'hda', 'id': 29436505}]",,"""false""","""false""",32.0,,37206485.0,1493771532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-03 00:32:19.162767,103646.0,5.0
2017-05-03 13:52:10.809029,slurm_normal,1493819539.0,0,,1.0,1972,gg,main_w3_handler1,3059799,15735381,False,,116272,bed,9845448.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29443313}]","""false""","[{'src': 'hda', 'id': 29339124}]",,"""false""","""false""",32.0,,37206485.0,1493819535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-03 13:52:23.454287,103646.0,4.0
2017-05-05 11:36:10.897035,slurm_normal,1493984184.0,0,,1.0,110344401,gff3,main_w4_handler0,3080287,15757548,False,,33208,bed,9865834.roundup,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29305353}]","""false""","[{'src': 'hda', 'id': 29397621}]",,"""false""","""false""",32.0,,37427687.0,1493984176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-05 11:37:17.101707,82192.0,8.0
2017-05-05 11:44:58.491146,slurm_normal,1493984708.0,0,,1.0,110344401,gff3,main_w4_handler1,3080287,15757606,False,,33208,bed,9865892.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29305353}]","""false""","[{'src': 'hda', 'id': 29397621}]",,"""false""","""false""",32.0,,37427687.0,1493984702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-05 11:45:11.171303,82192.0,6.0
2017-06-09 14:54:00.551620,slurm_normal,1497020065.0,0,,1.0,10339,bed,main_w4_handler0,2042663,16065333,False,,10339,bed,10153987.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29969696}]","""false""","[{'src': 'hda', 'id': 29969696}]",,"""false""","""false""",32.0,,38505867.0,1497020055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-09 14:54:26.591590,6588.0,10.0
2017-05-08 08:27:38.178397,slurm_normal,1494232068.0,0,,1.0,110344401,gff3,main_w4_handler0,2663447,15777602,False,,38585,bed,9884055.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29513479}]","""false""","[{'src': 'hda', 'id': 29394673}]",,"""false""","""false""",32.0,,37427687.0,1494232062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-08 08:27:51.499082,82192.0,6.0
2017-06-12 12:21:32.411968,slurm_normal,1497270117.0,0,,1.0,11312,bed,main_w3_handler0,2042663,16080979,False,,11312,bed,10167756.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29994225}]","""false""","[{'src': 'hda', 'id': 29994225}]",,"""false""","""false""",32.0,,38505867.0,1497270113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-12 12:21:58.373119,6588.0,4.0
2017-05-10 06:33:40.907868,slurm_normal,1494398030.0,0,,1.0,25602,bed,main_w3_handler0,3068908,15799892,False,,10244,bed,9904787.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,25,25,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29545782}]","""false""","[{'src': 'hda', 'id': 29545484}]",,"""false""","""true""",32.0,,37539793.0,1494398026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-10 06:33:52.869970,6949.0,4.0
2017-05-10 06:25:33.216412,slurm_normal,1494397539.0,0,,1.0,25602,bed,main_w3_handler1,3068908,15799878,False,,10244,bed,9904767.roundup,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29545782}]","""false""","[{'src': 'hda', 'id': 29545484}]",,"""false""","""false""",32.0,,37539793.0,1494397535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-10 06:25:42.774838,6949.0,4.0
2017-05-11 12:18:53.754193,slurm_normal,1494505144.0,0,,1.0,110344401,gff3,main_w3_handler0,2663447,15816912,False,,28131,bed,9919889.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29513479}]","""false""","[{'src': 'hda', 'id': 29567098}]",,"""false""","""false""",32.0,,37427687.0,1494505137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-11 12:19:07.673755,82192.0,7.0
2017-05-13 21:37:58.792113,slurm_normal,1494711508.0,0,,1.0,110344401,gff3,main_w3_handler1,3108952,15832524,False,,5500395,bed,9934084.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29581145}]","""false""","[{'src': 'hda', 'id': 29593174}]",,"""false""","""false""",32.0,,37600392.0,1494711499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-13 21:38:30.404312,82192.0,9.0
2017-05-13 21:38:00.041993,slurm_normal,1494711509.0,0,,1.0,110344401,gff3,main_w4_handler1,3108952,15832526,False,,5274403,bed,9934085.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29581145}]","""false""","[{'src': 'hda', 'id': 29593176}]",,"""false""","""false""",32.0,,37600392.0,1494711499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-13 21:38:31.904699,82192.0,10.0
2017-05-15 08:25:54.767854,slurm_normal,1494836818.0,0,,1.0,365,gg,main_w3_handler0,2995790,15836089,False,,1483373196,bed,9937212.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,150,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28367971}]","""false""","[{'src': 'hda', 'id': 29598331}]",,"""false""","""true""",32.0,,37966697.0,1494836759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-15 08:26:59.913818,50472.0,59.0
2017-05-15 16:17:20.114903,slurm_normal,1494865051.0,0,,1.0,110344401,gff3,main_w3_handler0,3108952,15840085,False,,66714,bed,9940991.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29581145}]","""false""","[{'src': 'hda', 'id': 29581155}]",,"""false""","""false""",32.0,,37600392.0,1494865044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-15 16:17:34.802512,82192.0,7.0
2017-05-15 16:17:20.709380,slurm_normal,1494865053.0,0,,1.0,110344401,gff3,main_w3_handler0,3108952,15840086,False,,33208,bed,9940992.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29581145}]","""false""","[{'src': 'hda', 'id': 29581166}]",,"""false""","""false""",32.0,,37600392.0,1494865047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-15 16:17:34.960440,82192.0,6.0
2017-06-29 17:22:15.259913,slurm_normal,1498757003.0,0,,1.0,596,bed,main_w3_handler1,2752214,16224912,False,,1044263781,bed,10300896.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,74,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30237168}]","""false""","[{'src': 'hda', 'id': 30235427}]",,"""false""","""true""",32.0,,38376569.0,1498756950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-29 17:23:27.356265,34777.0,53.0
2017-06-29 17:22:15.719770,slurm_normal,1498756970.0,0,,1.0,596,bed,main_w3_handler1,2752214,16224913,False,,189634579,bed,10300897.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,74,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30237168}]","""false""","[{'src': 'hda', 'id': 30235428}]",,"""false""","""true""",32.0,,38376569.0,1498756950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-29 17:22:54.821074,34777.0,20.0
2017-05-17 11:39:00.224167,slurm_normal,1495021163.0,0,,1.0,110344401,gff3,main_w4_handler1,2663447,15866636,False,,105035,bed,9966829.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29513479}]","""false""","[{'src': 'hda', 'id': 29646562}]",,"""false""","""false""",32.0,,37427687.0,1495021156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-17 11:39:25.589184,82192.0,7.0
2017-05-17 11:33:02.651489,slurm_normal,1495020804.0,0,,1.0,110344401,gff3,main_w3_handler0,3080287,15866608,False,,52245,bed,9966796.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29305353}]","""false""","[{'src': 'hda', 'id': 29646476}]",,"""false""","""false""",32.0,,37427687.0,1495020798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-17 11:33:29.301669,82192.0,6.0
2017-06-15 09:04:02.379258,slurm_normal,1497517465.0,0,,1.0,1971,gg,main_w4_handler0,3156205,16106901,False,,10399,bed,10190572.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30038016}]","""false""","[{'src': 'hda', 'id': 30037935}]",,"""false""","""false""",32.0,,38682822.0,1497517460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-15 09:04:26.580015,43522.0,5.0
2017-06-15 09:03:49.667209,slurm_normal,1497517447.0,0,,1.0,1971,gg,main_w4_handler1,3156205,16106899,False,,130290,bed,10190569.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30038016}]","""false""","[{'src': 'hda', 'id': 30038012}]",,"""false""","""false""",32.0,,38682822.0,1497517442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-15 09:04:13.340644,43522.0,5.0
2017-06-15 09:04:14.685425,slurm_normal,1497517483.0,0,,1.0,1971,gg,main_w3_handler0,3156205,16106902,False,,909494,bed,10190576.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30038016}]","""false""","[{'src': 'hda', 'id': 30037937}]",,"""false""","""false""",32.0,,38682822.0,1497517478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-15 09:04:47.557529,43522.0,5.0
2017-06-15 14:14:46.295197,slurm_normal,1497536108.0,0,,1.0,3123,tabular,main_w3_handler0,3154843,16109507,False,,369544,bed,10192873.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30041867}]","""false""","[{'src': 'hda', 'id': 30041886}]",,"""false""","""false""",32.0,,38661075.0,1497536104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-15 14:15:12.616829,,4.0
2017-06-15 14:44:27.631787,slurm_normal,1497537909.0,0,,1.0,11672,gg,main_w3_handler0,3154843,16109787,False,,399676,bed,10193124.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30042436}]","""false""","[{'src': 'hda', 'id': 30042461}]",,"""false""","""false""",32.0,,38661075.0,1497537903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-15 14:45:14.546495,,6.0
2017-05-18 14:04:49.279035,slurm_normal,1495116324.0,0,,1.0,110344401,gff3,main_w4_handler1,3116617,15880035,False,,55275,bed,9979606.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,75,75,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29670723}]","""false""","[{'src': 'hda', 'id': 29671686}]",,"""false""","""false""",32.0,,37427687.0,1495116319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-18 14:05:27.794824,82192.0,5.0
2017-05-18 14:04:50.042146,slurm_normal,1495116335.0,0,,1.0,110344401,gff3,main_w3_handler0,3116617,15880037,False,,27014,bed,9979607.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,75,75,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29670723}]","""false""","[{'src': 'hda', 'id': 29671688}]",,"""false""","""false""",32.0,,37427687.0,1495116330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-18 14:05:38.392538,82192.0,5.0
2017-05-23 20:40:17.874389,slurm_normal,1495572044.0,0,,1.0,145264567,tabular,main_w4_handler1,2981145,15921093,False,,3772749,bed,10019094.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,150,250,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738279}]","""false""","[{'src': 'hda', 'id': 29738526}]",,"""false""","""false""",32.0,,36909340.0,1495572033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-23 20:40:49.673408,79753.0,11.0
2017-05-23 20:26:42.670623,slurm_normal,1495571279.0,0,,1.0,145264567,tabular,main_w3_handler1,2981145,15920919,False,,12110343,gff,10018839.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,150,250,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738279}]","""false""","[{'src': 'hda', 'id': 29738085}]",,"""false""","""false""",32.0,,36909340.0,1495571265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-23 20:28:05.884164,79753.0,14.0
2017-05-23 21:24:31.270701,slurm_normal,1495574693.0,0,,1.0,145264567,tabular,main_w4_handler1,2981145,15921469,False,,12110343,gff,10019525.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,150,250,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738279}]","""true""","[{'src': 'hda', 'id': 29738085}]",,"""false""","""true""",32.0,,36909340.0,1495574680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-23 21:24:54.544206,79753.0,13.0
2017-05-24 07:31:40.275245,slurm_normal,1495611117.0,0,,1.0,1405,bed,main_w3_handler0,3030631,15924552,False,,1794337,bed,10022526.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29746361}]","""false""","[{'src': 'hda', 'id': 29746269}]",,"""false""","""false""",32.0,,36599585.0,1495611113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-24 07:32:01.429186,57602.0,4.0
2017-05-24 07:31:22.462298,slurm_normal,1495611095.0,0,,1.0,1405,bed,main_w3_handler0,3030631,15924549,False,,1548847,bed,10022523.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29746361}]","""false""","[{'src': 'hda', 'id': 29746264}]",,"""false""","""false""",32.0,,36599585.0,1495611091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-24 07:31:37.769090,57602.0,4.0
2017-05-24 18:06:50.720040,slurm_normal,1495649241.0,0,,1.0,12110343,gff,main_w3_handler0,2981145,15930302,False,,12110343,gff,10028183.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,150,250,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738085}]","""false""","[{'src': 'hda', 'id': 29738085}]",,"""false""","""true""",32.0,,36909340.0,1495649230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-05-24 18:07:28.554536,79753.0,11.0
2017-06-21 08:22:34.702959,slurm_normal,1498033407.0,0,,1.0,1971,gg,main_w3_handler0,2808912,16151353,False,,97377,bed,10230120.roundup,slurm,,132112168.0,corral-repl,,,0,b,10000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28127012}]","""false""","[{'src': 'hda', 'id': 30107751}]",,"""false""","""false""",32.0,,38827630.0,1498033401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-21 08:23:53.696965,89381.0,6.0
2017-06-21 08:32:54.132162,slurm_normal,1498033996.0,0,,1.0,1971,gg,main_w4_handler1,2808912,16151390,False,,97377,bed,10230154.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28127012}]","""false""","[{'src': 'hda', 'id': 30107751}]",,"""false""","""false""",32.0,,38827630.0,1498033991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-21 08:33:20.228409,89381.0,5.0
2017-06-26 12:12:42.614486,slurm_normal,1498479175.0,0,,1.0,654,bed,main_w4_handler1,3168736,16188320,False,,1599854,bed,10264804.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30160082}]","""false""","[{'src': 'hda', 'id': 30133175}]",,"""false""","""false""",32.0,,38861158.0,1498479169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-26 12:12:57.305611,40000.0,6.0
2017-06-27 23:47:44.277201,slurm_normal,1498607281.0,0,,1.0,1405,gg,main_w3_handler0,3104982,16206198,False,,48420,bed,10282554.roundup,slurm,,132112168.0,corral-repl,,,0,b,50,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30189326}]","""false""","[{'src': 'hda', 'id': 30171817}]",,"""false""","""false""",32.0,,37867880.0,1498607277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-27 23:48:05.531267,,4.0
2017-06-28 08:16:29.977018,slurm_normal,1498637875.0,0,,1.0,11672,tabular,main_w4_handler0,3171882,16208043,False,,1619639112,bed,10284229.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,89,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30191697}]","""false""","[{'src': 'hda', 'id': 30176590}]",,"""false""","""true""",32.0,,37966697.0,1498637803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.26.0.0,2.26.0.0,,2017-06-28 08:17:59.483066,50472.0,72.0
