create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ignore,parameters.ignore_warnings,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.is_bisulfite_sequenced,parameters.max_output,parameters.mode,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validate_index,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-16 21:12:27.704779,slurm_normal,1516137159.0,1,,1.0,main_w4_handler1,3394445,18053031,False,,409474383,sam,12130578,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""","[{'src': 'hda', 'id': 33338426}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,43229622.0,1516137151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-16 21:12:40.978935,,8.0
2018-01-24 10:21:46.937220,slurm_normal,1516807836.0,1,,1.0,main_w3_handler1,3403150,18141928,False,,7996002053,bam,12225219,slurm,,132112168.0,corral-repl,,"""594ece2c00f011e8bb6e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33476756}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516807527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 15:30:37.967363,15586.0,309.0
2018-01-24 15:18:52.519478,slurm_normal,1516819630.0,1,,1.0,main_w3_handler0,3403139,18144754,False,,5695495596,bam,12227558,slurm,,132112168.0,corral-repl,,"""e04039e2011911e8a981005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33481060}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516819619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 18:47:11.598984,15586.0,11.0
2017-12-07 15:34:23.508998,slurm_normal,1512660886.0,1,,1.0,main_w3_handler0,3355565,17737159,False,,131001541,bam,11803630,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 32800291}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,41919788.0,1512660876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2017-12-07 15:34:48.204495,114497.0,10.0
2018-01-18 08:50:51.493847,slurm_normal,1516265539.0,1,,1.0,main_w3_handler0,3394977,18069723,False,,85172585,sam,12148307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33366278}]",,"""false""","""100""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,42940718.0,1516265533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-18 08:52:20.660629,119263.0,6.0
2018-01-18 08:50:51.220193,slurm_normal,1516265540.0,1,,1.0,main_w4_handler0,3394977,18069722,False,,13572436,bam,12148281,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33366259}]",,"""false""","""100""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,42940718.0,1516265458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-18 08:52:21.569301,119263.0,82.0
2018-01-18 09:42:39.994919,slurm_normal,1516268622.0,0,,1.0,main_w4_handler0,3394977,18070318,False,,13767805,bam,12148877,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33367287}]",,"""false""","""100""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,42940718.0,1516268563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-18 09:43:43.362047,119263.0,59.0
2018-01-18 09:16:40.408658,slurm_normal,1516267021.0,1,,1.0,main_w4_handler1,3394977,18070149,False,,80960440,sam,12148665,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33367000}]",,"""false""","""100""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,42940718.0,1516267015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-18 09:17:03.593198,119263.0,6.0
2018-01-18 09:32:15.098461,slurm_normal,1516267950.0,1,,1.0,main_w4_handler1,3394977,18070263,False,,13778483,bam,12148809,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33367131}]",,"""false""","""100""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,42940718.0,1516267938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-18 09:32:31.725782,119263.0,12.0
2018-01-21 14:58:01.811701,slurm_normal,1516550451.0,1,,1.0,main_w3_handler1,3399509,18100969,False,,6177334729,bam,12181635,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33417986}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,43189469.0,1516550415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-21 16:00:52.341133,15586.0,36.0
2018-01-21 14:58:44.217171,slurm_normal,1516549528.0,1,,1.0,main_w4_handler1,3399509,18100972,False,,5684272833,bam,12181528,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33417988}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,43189469.0,1516549292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-21 15:45:31.174739,15586.0,236.0
2018-01-22 10:57:03.352381,slurm_normal,1516630600.0,1,,1.0,main_w3_handler0,3400464,18117370,False,,5531371434,bam,12198429,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33438746}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,43344112.0,1516630521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-22 14:16:42.394538,15586.0,79.0
2018-01-22 14:46:31.755628,slurm_normal,1516632419.0,1,,1.0,main_w3_handler1,3399283,18119169,False,,4920441186,bam,12198832,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"""false""","[{'src': 'hda', 'id': 33440838}]",,"""false""","""100""","""SUMMARY""",0,danRer10,,cached,"""true""",32.0,,,,43347475.0,1516632399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-22 14:47:00.716289,120044.0,20.0
2018-01-22 16:49:06.533470,slurm_normal,1516639826.0,1,,1.0,main_w4_handler0,3399283,18120496,False,,11666144104,bam,12200116,slurm,,132112168.0,corral-repl,,"""278ce264ff9411e7b147005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"""false""","[{'src': 'hda', 'id': 33443974}]",,"""false""","""100""","""VERBOSE""",0,vicPac1,,cached,"""true""",32.0,,,,,1516639757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-22 16:50:28.347866,120044.0,69.0
2018-01-22 12:42:05.201307,slurm_normal,1516637893.0,1,,1.0,main_w4_handler1,3400464,18118102,False,,6078974178,bam,12199950,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33440349}]",,"""false""","""1000""","""VERBOSE""",0,vicPac1,,cached,"""true""",32.0,,,,43347129.0,1516637831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-22 16:18:15.338415,15586.0,62.0
2018-01-23 02:04:02.749383,slurm_normal,1516682592.0,1,,1.0,main_w3_handler0,3400407,18127799,False,,6249649720,bam,12208263,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33454481}]",,"""false""","""1000""","""VERBOSE""",0,hg38,,cached,"""true""",32.0,,,,43364949.0,1516681955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-23 04:43:13.816199,15586.0,637.0
2018-01-23 16:27:28.348964,slurm_normal,1516724901.0,1,,1.0,main_w3_handler0,3399283,18135590,False,,6772666856,bam,12215169,slurm,,132112168.0,corral-repl,,"""4b0aff48005a11e89632005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"""false""","[{'src': 'hda', 'id': 33465572}]",,"""false""","""100""","""VERBOSE""",0,vicPac1,,cached,"""true""",32.0,,,,,1516724868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-23 16:28:23.938303,120044.0,33.0
2018-01-23 23:08:01.562754,slurm_normal,1516748965.0,1,,1.0,main_w4_handler1,3399283,18138990,False,,4183808596,bam,12218870,slurm,,132112168.0,corral-repl,,"""4159ba92009211e8a981005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"""false""","[{'src': 'hda', 'id': 33471411}]",,"""false""","""100""","""VERBOSE""",0,vicPac1,,cached,"""true""",32.0,,,,,1516748894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-23 23:09:27.229308,120044.0,71.0
2018-01-24 01:46:54.107870,slurm_normal,1516758572.0,0,,1.0,main_w4_handler1,3403028,18139724,False,,1877,bam,12219681,slurm,,132112168.0,corral-repl,,"""727f02b000a811e89008005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33473017}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516758567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 01:49:34.745485,15586.0,5.0
2018-01-24 04:55:26.440403,slurm_normal,1516782073.0,1,,1.0,main_w3_handler1,3403139,18140397,False,,6196058979,bam,12221108,slurm,,132112168.0,corral-repl,,"""c874e54e00c211e8bf92005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33473964}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516782034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 08:21:15.088165,15586.0,39.0
2018-01-24 04:52:35.078801,slurm_normal,1516782135.0,1,,1.0,main_w3_handler0,3403139,18140388,False,,5689350274,bam,12221094,slurm,,132112168.0,corral-repl,,"""624ca8b000c211e8b2bc005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"""false""","[{'src': 'hda', 'id': 33473945}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516781902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 08:22:16.369980,15586.0,233.0
2018-01-24 15:20:47.752030,slurm_normal,1516821051.0,1,,1.0,main_w3_handler1,3403139,18144774,False,,6204415884,bam,12227895,slurm,,132112168.0,corral-repl,,"""24696daa011a11e883e4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""false""","[{'src': 'hda', 'id': 33481092}]",,"""false""","""100""","""VERBOSE""",0,hg19,,cached,"""true""",32.0,,,,,1516821040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/2.7.1.0,2.7.1.0,,2018-01-24 19:10:52.733843,15586.0,11.0
