chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-31 03:19:03.872826,slurm_normal,1459395931.0,0,1.0,main_w2_handler1,2652171,12292118,False,,2050494981,bed,261360,261360,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24074782,,"""24074609""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459395872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 03:45:33.267420,71114.0,59.0
,,2016-03-31 03:48:43.585151,slurm_normal,1459396768.0,0,1.0,main_w2_handler1,2651741,12292425,False,,192377999,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075235,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459396738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 03:59:34.439038,71114.0,30.0
,,2016-03-31 03:19:30.528745,slurm_normal,1459395982.0,0,1.0,main_w1_handler2,2652171,12292193,False,,169037227,bed,261360,261360,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24074857,,"""24074609""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459395969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 03:46:29.838735,71114.0,13.0
,,2016-03-31 03:19:32.718990,slurm_normal,1459395988.0,0,1.0,main_w1_handler2,2652171,12292200,False,,5105515,bed,261360,261360,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24074864,,"""24074609""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459395982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 03:46:32.805889,71114.0,6.0
,,2016-03-31 03:48:55.771591,slurm_normal,1459397519.0,0,1.0,main_w1_handler2,2651741,12292458,False,,2119829,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075268,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:12:05.104095,71114.0,8.0
,,2016-03-31 03:49:18.575787,slurm_normal,1459398138.0,0,1.0,main_w1_handler2,2651741,12292515,False,,17154008,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075325,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459398127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:22:22.059479,71114.0,11.0
,,2016-03-31 03:48:50.644402,slurm_normal,1459397028.0,0,1.0,main_w1_handler2,2651741,12292439,False,,20571619,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075249,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:03:49.630595,71114.0,24.0
,,2016-03-31 03:48:47.213355,slurm_normal,1459397257.0,0,1.0,main_w1_handler2,2651741,12292433,False,,485697359,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075243,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:07:39.719844,71114.0,41.0
,,2016-03-31 03:48:55.031624,slurm_normal,1459397465.0,0,1.0,main_w1_handler2,2651741,12292456,False,,176962501,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075266,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:11:09.063181,71114.0,19.0
,,2016-03-31 03:49:15.952955,slurm_normal,1459397935.0,0,1.0,main_w1_handler1,2651741,12292509,False,,14996589,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075319,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:19:02.251609,71114.0,9.0
,,2016-03-31 03:49:05.919655,slurm_normal,1459397943.0,0,1.0,main_w1_handler2,2651741,12292482,False,,75942746,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075292,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:19:08.108572,71114.0,11.0
,,2016-03-31 03:49:15.197193,slurm_normal,1459398081.0,0,1.0,main_w1_handler2,2651741,12292507,False,,20374436,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075317,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459398072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:21:26.433626,71114.0,9.0
,,2016-03-31 03:48:51.377702,slurm_normal,1459397178.0,0,1.0,main_w2_handler1,2651741,12292443,False,,2101193,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075253,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:06:22.513566,71114.0,7.0
,,2016-03-31 03:48:52.207430,slurm_normal,1459397275.0,0,1.0,main_w1_handler1,2651741,12292450,False,,6671778,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499512.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075258,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:08:00.140157,71114.0,10.0
,,2016-03-31 03:49:00.738298,slurm_normal,1459397503.0,0,1.0,main_w1_handler1,2651741,12292470,False,,29987628,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075280,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:11:48.369104,71114.0,11.0
,,2016-03-31 03:49:14.338930,slurm_normal,1459397716.0,0,1.0,main_w2_handler1,2651741,12292505,False,,169037227,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075315,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:15:18.405089,71114.0,15.0
,,2016-03-31 03:48:56.476779,slurm_normal,1459396998.0,0,1.0,main_w2_handler0,2651741,12292460,False,,19270997,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075270,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459396987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:03:22.010901,71114.0,11.0
,,2016-03-31 03:48:48.294277,slurm_normal,1459397380.0,0,1.0,main_w1_handler2,2651741,12292435,False,,2365428,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075245,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:09:45.564023,71114.0,8.0
,,2016-03-31 03:49:09.430957,slurm_normal,1459398057.0,0,1.0,main_w1_handler0,2651741,12292493,False,,63188749,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499923.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075303,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459398046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:21:04.204585,71114.0,11.0
,,2016-03-31 03:49:17.679978,slurm_normal,1459397957.0,0,1.0,main_w1_handler1,2651741,12292513,False,,6007842,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075323,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:19:21.026965,71114.0,5.0
,,2016-03-31 03:48:42.887027,slurm_normal,1459396821.0,0,1.0,main_w2_handler0,2651741,12292423,False,,462558101,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075233,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459396792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:00:24.261792,71114.0,29.0
,,2016-03-31 03:48:52.965649,slurm_normal,1459397273.0,0,1.0,main_w1_handler0,2651741,12292452,False,,111358,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075262,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:07:56.281646,71114.0,11.0
,,2016-03-31 03:49:00.045094,slurm_normal,1459397383.0,0,1.0,main_w2_handler1,2651741,12292468,False,,19481115,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075278,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:09:50.822380,71114.0,10.0
,,2016-03-31 03:48:58.106885,slurm_normal,1459397689.0,0,1.0,main_w2_handler0,2651741,12292464,False,,10143150,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075274,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:14:53.733890,71114.0,8.0
,,2016-03-31 03:48:49.471303,slurm_normal,1459397428.0,0,1.0,main_w1_handler2,2651741,12292437,False,,2264742,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075247,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:10:32.207296,71114.0,6.0
,,2016-03-31 03:49:06.626057,slurm_normal,1459397880.0,0,1.0,main_w1_handler2,2651741,12292484,False,,8612283,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075294,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:18:06.322032,71114.0,8.0
,,2016-03-31 03:49:04.372119,slurm_normal,1459397835.0,0,1.0,main_w1_handler2,2651741,12292478,False,,63301538,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075288,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:17:18.448370,71114.0,12.0
,,2016-03-31 03:48:54.265032,slurm_normal,1459397480.0,0,1.0,main_w2_handler1,2651741,12292454,False,,1865004,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075264,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:11:25.467848,71114.0,7.0
,,2016-05-26 22:06:29.302985,slurm_normal,1464300449.0,0,1.0,main_w1_handler0,2692049,12995991,False,Job output deleted by user before job completed.,2413733,bed,18163,18163,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7182475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae2ee12db2f38d2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530513fb2e650ae3d'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,30383957.0,1464300445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-26 22:07:32.661287,83711.0,4.0
,,2016-03-31 03:49:02.847457,slurm_normal,1459397552.0,0,1.0,main_w2_handler0,2651741,12292474,False,,10143150,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075284,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:12:34.690219,71114.0,10.0
,,2016-03-31 03:49:11.167746,slurm_normal,1459397611.0,0,1.0,main_w2_handler1,2651741,12292497,False,,271886565,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075307,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:13:35.159160,71114.0,20.0
,,2016-03-31 03:49:08.741125,slurm_normal,1459397738.0,0,1.0,main_w1_handler0,2651741,12292491,False,,16667493,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499738.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075301,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:15:40.166901,71114.0,10.0
,,2016-03-31 03:49:16.789870,slurm_normal,1459397849.0,0,1.0,main_w2_handler1,2651741,12292511,False,,5105515,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075321,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:17:31.359992,71114.0,5.0
,,2016-03-31 03:49:11.902033,slurm_normal,1459397672.0,0,1.0,main_w2_handler1,2651741,12292499,False,,80105511,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075309,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:14:37.975963,71114.0,12.0
,,2016-03-31 03:49:07.352310,slurm_normal,1459397798.0,0,1.0,main_w2_handler1,2651741,12292487,False,,94873949,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075296,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:16:43.545635,71114.0,23.0
,,2016-03-31 03:48:44.661237,slurm_normal,1459397808.0,0,1.0,main_w2_handler0,2651741,12292427,False,,2050494981,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075237,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:16:52.972487,71114.0,80.0
,,2016-03-31 03:49:13.429743,slurm_normal,1459398057.0,0,1.0,main_w1_handler2,2651741,12292501,False,,45475171,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075311,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459398047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:21:02.554245,71114.0,10.0
,,2016-03-31 03:49:03.740173,slurm_normal,1459397905.0,0,1.0,main_w1_handler1,2651741,12292476,False,,50191172,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075286,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:18:27.046690,71114.0,12.0
,,2016-03-31 03:49:08.066417,slurm_normal,1459397969.0,0,1.0,main_w1_handler2,2651741,12292489,False,,16827002,bed,1663354,1663354,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6499869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24075299,,"""24075131""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,29238289.0,1459397961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-03-31 04:19:34.886839,71114.0,8.0
,,2016-04-02 20:23:22.737518,slurm_normal,1459628845.0,0,1.0,main_w2_handler1,2653312,12321773,False,,11186793,bed,25337,25337,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6528478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",24090709,,"""24091404""",,"""False""","""False""","[""-wo""]","""False""","""False""","""""",32.0,,28403310.0,1459628841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-02 20:27:28.998711,70266.0,4.0
