beds_0|input,beds_0|input1,beds_0|input1_filetype,beds_0|input_filetype,beds_10|input,beds_10|input1,beds_10|input1_filetype,beds_10|input_filetype,beds_11|input,beds_11|input1,beds_11|input1_filetype,beds_11|input_filetype,beds_12|input,beds_12|input1,beds_12|input1_filetype,beds_12|input_filetype,beds_13|input,beds_13|input1,beds_13|input1_filetype,beds_13|input_filetype,beds_14|input,beds_14|input1,beds_14|input1_filetype,beds_14|input_filetype,beds_15|input,beds_15|input1,beds_15|input1_filetype,beds_15|input_filetype,beds_16|input,beds_16|input1,beds_16|input1_filetype,beds_16|input_filetype,beds_17|input,beds_17|input1,beds_17|input1_filetype,beds_17|input_filetype,beds_1|input,beds_1|input1,beds_1|input1_filetype,beds_1|input_filetype,beds_2|input,beds_2|input1,beds_2|input1_filetype,beds_2|input_filetype,beds_3|input,beds_3|input1,beds_3|input1_filetype,beds_3|input_filetype,beds_4|input,beds_4|input1,beds_4|input1_filetype,beds_4|input_filetype,beds_5|input,beds_5|input1,beds_5|input1_filetype,beds_5|input_filetype,beds_6|input,beds_6|input1,beds_6|input1_filetype,beds_6|input_filetype,beds_7|input,beds_7|input1,beds_7|input1_filetype,beds_7|input_filetype,beds_8|input,beds_8|input1,beds_8|input1_filetype,beds_8|input_filetype,beds_9|input,beds_9|input1,beds_9|input1_filetype,beds_9|input_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs1_filetype,inputs2,inputs2_filetype,inputs3,inputs3_filetype,inputs4,inputs4_filetype,inputs5,inputs5_filetype,inputs6,inputs6_filetype,inputs7,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.cluster,parameters.dbkey,parameters.filler,parameters.genome,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.beds,parameters.tag.inputs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|beds_0|input,tag|beds_0|input1,tag|beds_0|input1_filetype,tag|beds_0|input_filetype,tag|beds_1|input,tag|beds_1|input1,tag|beds_1|input1_filetype,tag|beds_1|input_filetype,tag|beds_2|input,tag|beds_2|input1,tag|beds_2|input1_filetype,tag|beds_2|input_filetype,tag|beds_3|input,tag|beds_3|input1,tag|beds_3|input1_filetype,tag|beds_3|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 19:16:51.673972,slurm_normal,1457467118.0,0,1.0,2905488,bed,main_w1_handler0,2626145,12073386,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6297077.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23744569,,"""False""",0,,"23744551,23744569",,tag,"""False""",32.0,,28882295,1457467103.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 19:58:46.508842,80120.0,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 19:45:41.043270,slurm_normal,1457467342.0,0,1.0,5088588,bed,main_w1_handler2,2626177,12073722,False,,2905488.0,2905488.0,,,,,,,,,,,,,,,,,,,bed,5088588.0,bed,,,,,,,,,,,,,,,bed,6297127.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23744879,,"""False""",0,,"23744791,23744879",,tag,"""False""",32.0,,28882368,1457467320.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 20:02:25.117137,80132.0,22.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 19:37:06.696713,slurm_normal,1457467583.0,0,1.0,5088588,bed,main_w1_handler2,2626173,12073613,False,,2905488.0,2905488.0,,,,,,,,,,,,,,,,,,,bed,5088588.0,bed,,,,,,,,,,,,,,,bed,6297160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23744273,,"""False""",0,,"23744266,23744273",,tag,"""False""",32.0,,28882344,1457467576.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 20:06:26.440809,80130.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 19:46:46.247553,slurm_normal,1457468124.0,0,1.0,2905488,bed,main_w1_handler1,2626185,12073739,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6297282.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23745032,,"""False""",0,,"23745029,23745032",,tag,"""False""",32.0,,28882399,1457468110.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 20:15:30.376034,80138.0,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 20:13:25.675977,slurm_normal,1457468700.0,0,1.0,7324261,interval,main_w1_handler2,2626094,12074138,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6297399.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23743276,,"""False""",0,,"23744410,23744423",,tag,"""True""",32.0,,28881636,1457468689.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 20:25:06.616358,80117.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 20:20:49.887216,slurm_normal,1457469263.0,0,1.0,2905488,bed,main_w2_handler0,2626182,12074229,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6297478.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23745360,,"""False""",0,,"23745356,23745360",,tag,"""False""",32.0,,28882391,1457469240.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 20:34:25.469123,80136.0,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 21:21:39.481750,slurm_normal,1457472396.0,0,1.0,102071,tabular,main_w1_handler0,2616791,12074666,False,,492179.0,492179.0,,,,,,,,,,,,,,,,,,,bed,3945739.0,bed,,,,,,,,,,,,,,,bed,6298292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23740776,,"""False""",0,,"23737596,23746662",,tag,"""True""",32.0,,28734687,1457472389.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 21:26:38.953744,17244.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 21:31:35.112662,slurm_normal,1457472842.0,0,1.0,49753073,tabular,main_w2_handler1,2616791,12074743,False,,492179.0,492179.0,,,,,,,,,,,,,,,,,,,bed,3945739.0,bed,,,,,,,,,,,,,,,bed,6298460.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23746755,,"""True""",0,,"23737596,23746662",,tag,"""False""",32.0,,28734687,1457472830.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 21:34:04.516378,17244.0,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 22:08:34.543108,slurm_normal,1457474975.0,0,1.0,2905488,bed,main_w1_handler1,2626170,12075116,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6299024.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23747231,,"""False""",0,,"23747197,23747231",,tag,"""False""",32.0,,28882338,1457474966.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 22:09:37.606726,80127.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 23:45:40.106193,slurm_normal,1457480818.0,0,1.0,2905488,bed,main_w2_handler1,2626180,12076914,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6300833.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23749256,,"""False""",0,,"23749253,23749256",,tag,"""False""",32.0,,28882385,1457480794.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-08 23:47:02.022414,80134.0,24.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 04:40:02.348608,slurm_normal,1457498436.0,0,1.0,2905488,bed,main_w2_handler1,2626172,12079789,False,,2905488.0,2905488.0,,,,,,,,,,,,,,,,,,,bed,5088588.0,bed,,,,,,,,,,,,,,,bed,6304375.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23752718,,"""False""",0,,"23752718,23752743",,tag,"""False""",32.0,,28882342,1457498427.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 04:40:38.718022,80129.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 04:40:02.836453,slurm_normal,1457498454.0,0,1.0,5088588,bed,main_w2_handler0,2626172,12079790,False,,2905488.0,2905488.0,,,,,,,,,,,,,,,,,,,bed,5088588.0,bed,,,,,,,,,,,,,,,bed,6304378.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23752743,,"""False""",0,,"23752718,23752743",,tag,"""False""",32.0,,28882342,1457498444.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 04:40:57.691994,80129.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 14:53:43.049511,slurm_normal,1458572171.0,0,1.0,205979,bed,main_w2_handler0,2637209,12216663,False,,122072.0,122072.0,,,,,,,,,,,,,,,,,,,bed,249075.0,bed,205979.0,bed,,,,,,,,,,,,,bed,6427153,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23958161,,"""False""",0,,"23958159,23958160,23958161",,tag,"""False""",32.0,,28855235,1458572166.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 14:56:36.803431,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 15:13:22.285041,slurm_normal,1458573541.0,0,1.0,122072,bed,main_w1_handler2,2637209,12217154,False,,122072.0,122072.0,,,,,,,,,,,,,,,,,,,bed,249075.0,bed,205979.0,bed,120127.0,bed,243726.0,bed,208820.0,bed,,,,,,,bed,6427681.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23958159,,"""False""",0,,"23958159,23958160,23958161,23961627,23961628,23961630",,tag,"""False""",32.0,,28855235,1458573314.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 15:19:04.940977,,227.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 14:56:16.752272,slurm_normal,1458573193.0,0,1.0,120127,bed,main_w2_handler0,2637209,12216746,False,,120127.0,120127.0,,,,,,,,,,,,,,,,,,,bed,243726.0,bed,208820.0,bed,,,,,,,,,,,,,bed,6427616.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23961627,,"""False""",0,,"23961627,23961628,23961630",,tag,"""False""",32.0,,28855235,1458573188.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 15:13:16.046663,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 13:40:06.303066,slurm_normal,1457530987.0,0,1.0,4543229064,tabular,main_w1_handler1,2480912,12082915,False,,312957.0,312957.0,,,,,,,,,,,,,,,,,,,bed,9306400.0,bed,,,,,,,,,,,,,,,bed,6308034.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23758409,,"""False""",0,,"23758407,23758408",,tag,"""False""",32.0,,28183578,1457530982.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 13:43:10.704431,71005.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 15:26:57.398323,slurm_normal,1457538356.0,0,1.0,2905488,bed,main_w1_handler1,2626165,12084050,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6308988.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23759773,,"""False""",0,,"23759764,23759773",,tag,"""False""",32.0,,28882305,1457537498.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 15:46:07.456546,80121.0,858.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 16:38:05.436176,slurm_normal,1458578999.0,0,1.0,11835,bed,main_w2_handler1,2637209,12218293,False,,122072.0,122072.0,,,,,,,,,,,,,,,,,,,bed,249075.0,bed,205979.0,bed,120127.0,bed,243726.0,bed,208820.0,bed,11835.0,bed,,,,,bed,6429028.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23964195,,"""False""",0,,"23958159,23958160,23958161,23961627,23961628,23961630,23964195",,tag,"""False""",32.0,,28855235,1458578992.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 16:50:02.636050,,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 16:37:34.856583,slurm_normal,1458579332.0,0,1.0,11835,bed,main_w1_handler0,2637209,12218286,False,,122072.0,122072.0,,,,,,,,,,,,,,,,,,,bed,120127.0,bed,11835.0,bed,,,,,,,,,,,,,bed,6429074.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23964195,,"""False""",0,,"23958159,23961627,23964195",,tag,"""False""",32.0,,28855235,1458579327.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 16:55:36.252402,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 20:04:21.898659,slurm_normal,1457553888.0,0,1.0,5088588,bed,main_w2_handler1,1830451,12087590,False,,2905488.0,2905488.0,,,,,,,,,,,,,,,,,,,bed,5088588.0,bed,,,,,,,,,,,,,,,bed,6312368.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",18852488,,"""False""",0,,"18852483,18852488",,tag,"""False""",32.0,,28881904,1457553881.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 20:04:51.546771,19614.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 21:16:47.431610,slurm_normal,1458595563.0,0,1.0,4846,bed,main_w2_handler0,2637209,12220451,False,,4846.0,4846.0,,,,,,,,,,,,,,,,,,,bed,3855.0,bed,4689.0,bed,,,,,,,,,,,,,bed,6431928.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23967935,,"""False""",0,,"23967935,23967937,23967939",,tag,"""False""",32.0,,28855235,1458595559.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 21:26:05.700884,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 21:18:55.412517,slurm_normal,1458595575.0,0,1.0,4846,bed,main_w2_handler1,2637209,12220459,False,,4846.0,4846.0,,,,,,,,,,,,,,,,,,,bed,4819.0,bed,3855.0,bed,4100.0,bed,4689.0,bed,4945.0,bed,,,,,,,bed,6431930.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23967935,,"""False""",0,,"23967935,23967936,23967937,23967938,23967939,23967940",,tag,"""False""",32.0,,28855235,1458595571.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 21:26:18.542561,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 21:27:07.910820,slurm_normal,1458595662.0,0,1.0,11835,bed,main_w1_handler0,2637209,12220505,False,,11835.0,11835.0,,,,,,,,,,,,,,,,,,,bed,4846.0,bed,4819.0,bed,,,,,,,,,,,,,bed,6431941.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23964195,,"""False""",0,,"23964195,23967935,23967936",,tag,"""False""",32.0,,28855235,1458595659.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 21:27:44.405599,,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 21:18:07.713877,slurm_normal,1458595790.0,0,1.0,4819,bed,main_w1_handler1,2637209,12220456,False,,4819.0,4819.0,,,,,,,,,,,,,,,,,,,bed,4100.0,bed,4945.0,bed,,,,,,,,,,,,,bed,6431948.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23967936,,"""False""",0,,"23967936,23967938,23967940",,tag,"""False""",32.0,,28855235,1458595786.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 21:29:52.865931,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21 21:27:42.610300,slurm_normal,1458596078.0,0,1.0,11835,bed,main_w1_handler1,2637209,12220507,False,,11835.0,11835.0,,,,,,,,,,,,,,,,,,,bed,4846.0,bed,4819.0,bed,3855.0,bed,4100.0,bed,4689.0,bed,4945.0,bed,,,,,bed,6431992.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23964195,,"""False""",0,,"23964195,23967935,23967936,23967937,23967938,23967939,23967940",,tag,"""False""",32.0,,28855235,1458596073.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-21 21:34:42.713153,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 17:40:35.203348,slurm_normal,1457545291.0,0,1.0,2905488,bed,main_w1_handler1,2626178,12085398,False,,5088588.0,5088588.0,,,,,,,,,,,,,,,,,,,bed,2905488.0,bed,,,,,,,,,,,,,,,bed,6310135.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",23762775,,"""False""",0,,"23762760,23762775",,tag,"""False""",32.0,,28900723,1457545280.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-09 17:41:38.345381,80133.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-17 14:12:52.699386,slurm_normal,1463494429.0,0,1.0,88807,bed,main_w1_handler1,2708904,12919779,False,,46507.0,46507.0,,,,,,,,,,,,,,,,,,,bed,39781.0,bed,587081.0,bed,88807.0,bed,,,,,,,,,,,bed,7113692.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bee2ad22a1cb6a4'}]","""false""",0,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5308f38ea55dc5db9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3cd966e88b9b48c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5db0e3e56a560228e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56bee2ad22a1cb6a4'}]",tag,"""false""",32.0,,30284076,1463494424.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-17 14:13:53.715343,84606.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-17 08:19:28.651954,slurm_normal,1463473206.0,0,1.0,883656,bed,main_w1_handler1,2701463,12915921,False,,711333.0,711333.0,,,,,,,,,,,,,,,,,,,bed,883656.0,bed,,,,,,,,,,,,,,,bed,7110682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58450df1bf9b82323'}]","""false""",0,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50518687951354497'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58450df1bf9b82323'}]",tag,"""false""",32.0,,30157185,1463473200.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-17 08:20:10.194914,,6.0
