chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_type,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,parameters.vcf_input.values,parameters.vcf_input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2015-12-03 00:34:56.790611,slurm_normal,1449103187.0,0,,1.0,main_w2_handler1,2526451,11071169,False,,5324177.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",22267995,,,32.0,,26520602,1449102925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-03 00:39:49.310616,74518.0,496604357,vcf,262.0
331.0,len,2016-02-02 02:50:47.628612,slurm_normal,1454381476.0,0,,1.0,main_w2_handler1,2570984,11666186,False,,5925810.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/main/files/014/025/dataset_14025872.dat""","""macaque""",23126135,,,32.0,,27553680,1454381471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-02 02:51:25.181620,23751.0,99013,vcf,5.0
,,2015-12-04 00:12:34.045671,slurm_normal,1449188049.0,0,,1.0,main_w2_handler0,1928830,11083281,False,,5336032.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22292542,,,32.0,,26578659,1449187985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-04 00:14:15.214652,3032.0,774033492,vcf,64.0
,,2015-12-04 00:55:14.166215,slurm_normal,1449190807.0,0,,1.0,main_w1_handler0,1928830,11083557,False,,5336252.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22293052,,,32.0,,26578659,1449190546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-04 01:00:11.575210,3032.0,3163849758,vcf,261.0
,,2015-12-08 23:10:39.870092,slurm_normal,1449616275.0,0,,1.0,main_w1_handler2,2532713,11122678,False,,5388513.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22357557,,,32.0,,26291409,1449616271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-08 23:11:16.770426,72957.0,1181393,vcf,4.0
331.0,len,2016-02-02 02:46:08.958021,slurm_normal,1454381192.0,0,,1.0,main_w2_handler0,2570984,11666163,False,,5925781.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/014/025/dataset_14025872.dat""","""macaque""",23126135,,,32.0,,27553680,1454381187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-02 02:46:38.297400,23751.0,99013,vcf,5.0
331.0,len,2016-02-02 02:50:33.976610,slurm_normal,1454381472.0,0,,1.0,main_w2_handler1,2570984,11666185,False,,5925809.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/main/files/014/025/dataset_14025872.dat""","""macaque""",23126135,,,32.0,,27553680,1454381464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-02 02:51:24.331080,23751.0,99013,vcf,8.0
,,2015-12-20 14:48:58.059689,slurm_normal,1450622988.0,0,,1.0,main_w1_handler2,2540453,11264196,False,,5542317.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22482332,,,32.0,,26775235,1450622984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-20 14:50:03.736530,65786.0,706638,vcf,4.0
,,2015-12-20 13:00:47.747111,slurm_normal,1450616477.0,0,,1.0,main_w1_handler0,2540453,11259500,False,,5538612.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22482332,,,32.0,,26775235,1450616470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-20 13:01:23.776095,65786.0,706638,vcf,7.0
,,2015-12-20 13:00:59.381048,slurm_normal,1450616499.0,0,,1.0,main_w1_handler2,2540453,11259501,False,,5538616.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22482332,,,32.0,,26775235,1450616492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-20 13:01:41.747556,65786.0,706638,vcf,7.0
,,2015-12-08 23:10:22.830304,slurm_normal,1449616261.0,0,,1.0,main_w1_handler2,2532713,11122673,False,,5388507.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22357557,,,32.0,,26291409,1449616257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-08 23:11:03.433637,72957.0,1181393,vcf,4.0
,,2015-12-21 14:23:24.496742,slurm_normal,1450707845.0,0,,1.0,main_w2_handler0,2430634,11283222,False,,5562512.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22439206,,,32.0,,26773908,1450707830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-21 14:24:09.039581,68666.0,72572766,vcf,15.0
,,2015-12-21 14:22:32.869608,slurm_normal,1450707818.0,0,,1.0,main_w1_handler2,2430634,11283168,False,,5562497.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22439206,,,32.0,,26773908,1450707800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-21 14:23:58.884827,68666.0,72572766,vcf,18.0
,,2015-12-21 14:23:11.046673,slurm_normal,1450707854.0,0,,1.0,main_w1_handler0,2430634,11283203,False,,5562518.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22439206,,,32.0,,26773908,1450707839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-21 14:24:27.608533,68666.0,72572766,vcf,15.0
,,2015-12-22 22:28:44.830500,slurm_normal,1450823356.0,0,,1.0,main_w1_handler2,2518463,11313471,False,,5592027.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22630307,,,32.0,,26429794,1450823351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-22 22:29:18.599706,,96567,vcf,5.0
,,2015-12-22 22:28:19.551468,slurm_normal,1450823333.0,0,,1.0,main_w2_handler1,2518463,11313468,False,,5592023.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22630307,,,32.0,,26429794,1450823321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-22 22:28:57.556036,,96567,vcf,12.0
,,2015-12-23 14:33:16.013555,slurm_normal,1450881228.0,0,,1.0,main_w1_handler1,2546960,11318110,False,,5594985.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22636835,,,32.0,,26329686,1450881224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2015-12-23 14:33:51.094408,,2004,vcf,4.0
,,2016-02-06 06:20:21.830238,slurm_normal,1454739657.0,0,,1.0,main_w2_handler1,2590868,11727530,False,,5984208.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23212057,,,32.0,,28156750,1454739649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-06 06:21:02.441572,78184.0,11913992,vcf,8.0
,,2016-01-06 18:08:07.270952,slurm_normal,1452103719.0,0,,1.0,main_w2_handler0,2551729,11395886,False,,5663620.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22763356,,,32.0,,27053143,1452103714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-06 18:08:44.221995,52987.0,205433,vcf,5.0
,,2016-01-17 21:05:04.693072,slurm_normal,1453064727.0,0,,1.0,main_w1_handler0,2466246,11531543,False,,5799020.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22936724,,,32.0,,26923457,1453064723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-17 21:05:29.149957,20517.0,170554,vcf,4.0
,,2016-01-17 21:02:03.698778,slurm_normal,1453064538.0,0,,1.0,main_w2_handler1,2466246,11531542,False,,5799019.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22936724,,,32.0,,26923457,1453064534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-17 21:02:20.152268,20517.0,170554,vcf,4.0
,,2016-01-17 21:05:28.732074,slurm_normal,1453065474.0,0,,1.0,main_w2_handler1,2466246,11531544,False,,5799021.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22936701,,,32.0,,26923457,1453064744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-17 21:17:57.910702,20517.0,3993885467,vcf,730.0
,,2016-01-19 14:47:28.045675,slurm_normal,1453214898.0,0,,1.0,main_w2_handler0,2570561,11547811,False,,5812985.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22958054,,,32.0,,27547180,1453214873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-19 14:48:21.233076,,243197089,vcf,25.0
,,2016-02-09 18:09:32.054898,slurm_normal,1455041398.0,0,,1.0,main_w1_handler0,2585251,11765754,False,,6019475.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23176563,,"""FreeBayes on data 3817 (variants)""",32.0,,27551185,1455041390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-09 18:10:04.615803,77099.0,15003,vcf,8.0
,,2016-02-09 18:09:35.892435,slurm_normal,1455041416.0,0,,1.0,main_w2_handler1,2585251,11765757,False,,6019478.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23176562,,"""FreeBayes on data 3812 (variants)""",32.0,,27551185,1455041410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-09 18:10:28.174691,77099.0,43677,vcf,6.0
,,2016-02-09 18:09:39.827876,slurm_normal,1455041425.0,0,,1.0,main_w2_handler1,2585251,11765758,False,,6019482.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23176561,,"""FreeBayes on data 3807 (variants)""",32.0,,27551185,1455041416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-09 18:10:38.113063,77099.0,45657,vcf,9.0
,,2016-01-26 15:32:57.817365,slurm_normal,1453822402.0,0,,1.0,main_w2_handler0,2578564,11608184,False,,5872988.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23047916,,,32.0,,27769188,1453822390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-26 15:33:26.894015,,37704422,vcf,12.0
,,2016-01-26 13:16:40.392008,slurm_normal,1453814244.0,0,,1.0,main_w1_handler2,2574602,11606402,False,,5871223.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23043205,,,32.0,,27762530,1453814223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-26 13:17:29.934619,76840.0,2295654,vcf,21.0
,,2016-01-22 21:19:03.839462,slurm_normal,1453497590.0,0,,1.0,main_w2_handler0,2466246,11583612,False,,5849167.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23011557,,,32.0,,27668084,1453497577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-01-22 21:20:02.961740,20517.0,61255,vcf,13.0
,,2016-06-19 01:41:22.748106,slurm_normal,1466300499.0,0,,1.0,main_w2_handler0,2708203,13201862,False,,7386366.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f58db25709c349fc'}]",,32.0,,30389217,1466300493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-06-19 01:41:41.661389,84160.0,6939653,vcf,6.0
,,2016-02-14 11:24:47.607915,slurm_normal,1455449140.0,0,,1.0,main_w2_handler0,2584062,11819988,False,,6069402.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23334574,,,32.0,,27967571,1455449129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-14 11:25:42.922869,77782.0,1325943,vcf,11.0
,,2016-05-02 20:07:38.310495,slurm_normal,1462219746.0,0,,1.0,main_w1_handler0,2679546,12738172,False,,6937481.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d1d518fed35d404'}]",,32.0,,28479011,1462219739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-02 20:09:11.015146,78904.0,272365,vcf,7.0
,,2016-06-19 18:53:20.380959,slurm_normal,1466362420.0,0,,1.0,main_w1_handler0,2708203,13204405,False,,7388892.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5062bdc2d0e6d61e3'}]",,32.0,,30389217,1466362414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-06-19 18:53:42.484659,84160.0,6696997,vcf,6.0
,,2016-04-29 17:22:16.662958,slurm_normal,1461950584.0,0,,1.0,main_w1_handler2,1440583,12690915,False,,6891569.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5c245cc5faea818'}]",,32.0,,29954256,1461950577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-04-29 17:23:07.829048,20110.0,37565187,vcf,7.0
,,2016-02-22 19:05:39.106766,slurm_normal,1456169230.0,0,,1.0,main_w1_handler2,2593537,11902380,False,,6140880.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23419408,,,32.0,,26689588,1456169102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-22 19:27:13.213370,60032.0,3293513,vcf,128.0
,,2016-02-22 19:05:03.176400,slurm_normal,1456169132.0,0,,1.0,main_w1_handler2,2593537,11902378,False,,6140878.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23419408,,,32.0,,26689588,1456169072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-22 19:25:39.613947,60032.0,3293513,vcf,60.0
,,2016-02-22 19:05:27.558392,slurm_normal,1456169132.0,0,,1.0,main_w1_handler0,2593537,11902379,False,,6140879.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23419408,,,32.0,,26689588,1456169072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-22 19:25:38.511506,60032.0,3293513,vcf,60.0
,,2016-02-22 15:44:14.457024,slurm_normal,1456155926.0,0,,1.0,main_w1_handler0,2607462,11900865,False,,6139656.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23449793,,,32.0,,28447239,1456155893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-22 15:45:33.400916,78819.0,459930,vcf,33.0
,,2016-05-01 19:14:18.564059,slurm_normal,1462130096.0,0,,1.0,main_w2_handler0,2674313,12716979,False,,6920275.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c051de42b958755e'}]",,32.0,,29792411,1462130093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-01 19:15:00.203866,83234.0,2849,vcf,3.0
,,2016-05-01 19:55:02.111505,slurm_normal,1462132534.0,0,,1.0,main_w1_handler1,2674313,12717079,False,,6920765.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c051de42b958755e'}]",,32.0,,29792411,1462132531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-01 19:55:35.517837,83234.0,2849,vcf,3.0
,,2016-02-24 16:42:47.167438,slurm_normal,1456332246.0,0,,1.0,main_w1_handler0,2611162,11930437,False,,6159354.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23499354,,,32.0,,28592528,1456332241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-24 16:44:08.502142,57539.0,3087350,vcf,5.0
,,2016-05-01 21:47:34.658286,slurm_normal,1462139293.0,0,,1.0,main_w1_handler0,2674313,12717376,False,,6921861.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c051de42b958755e'}]",,32.0,,29792411,1462139290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-01 21:48:15.023028,83234.0,2849,vcf,3.0
,,2016-02-25 04:39:48.281339,slurm_normal,1456375243.0,0,,1.0,main_w1_handler0,2611484,11935259,False,,6164977.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23506715,,,32.0,,28598642,1456375239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-25 04:40:47.614583,72316.0,5629132,vcf,4.0
,,2016-09-09 06:39:05.532837,slurm_normal,1473403163.0,0,,1.0,main_w4_handler0,2815043,13813179,False,,8034528.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5278a669694794355'}]",,32.0,,32860193,1473403156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-09-09 06:39:25.298368,89822.0,1577488,vcf,7.0
,,2016-02-26 16:11:32.895256,slurm_normal,1456503156.0,0,,1.0,main_w1_handler1,2613954,11952025,False,,6185392.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23529894,,,32.0,,28643800,1456503130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-02-26 16:12:40.081678,,17106,vcf,26.0
,,2016-05-02 20:07:28.213769,slurm_normal,1462219744.0,0,,1.0,main_w1_handler1,2679546,12738170,False,,6937477.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d1d518fed35d404'}]",,32.0,,28479011,1462219685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-02 20:09:10.688071,78904.0,272365,vcf,59.0
,,2016-05-02 20:30:50.744155,slurm_normal,1462221143.0,0,,1.0,main_w1_handler0,2679546,12738464,False,,6937997.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510bd5c8560e0f817'}]",,32.0,,28479011,1462221094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-02 20:32:31.943171,78904.0,272384,vcf,49.0
,,2016-05-02 20:31:20.000120,slurm_normal,1462221151.0,0,,1.0,main_w1_handler0,2679546,12738467,False,,6938003.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536df628a341dd2b7'}]",,32.0,,28479011,1462221113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-02 20:32:38.394659,78904.0,239296,vcf,38.0
,,2016-09-09 23:13:37.447732,slurm_normal,1473462835.0,0,,1.0,main_w3_handler1,2815839,13819288,False,,8040926.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585de48587e35d232'}]",,32.0,,32721262,1473462831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-09-09 23:13:56.791580,89365.0,124087,vcf,4.0
,,2016-09-10 11:54:29.730538,slurm_normal,1473522844.0,0,,1.0,main_w3_handler0,2816001,13820380,False,,8042041.roundup,slurm,,132112168.0,corral-repl,,,"""count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543c2b808529570c5'}]",,32.0,,32882133,1473508487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-09-10 15:54:05.785707,42102.0,40600939705,vcf,14357.0
,,2016-05-04 21:58:12.205126,slurm_normal,1462399321.0,0,,1.0,main_w1_handler1,2658574,12785787,False,,6979678.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5feddcc1278d421ce'}]",,32.0,,29427402,1462399130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-04 22:02:05.805732,,1256977706,vcf,191.0
,,2016-05-05 18:31:24.594142,slurm_normal,1462473131.0,0,,1.0,main_w1_handler1,2696114,12797489,False,,6997111.roundup,slurm,,132112168.0,corral-repl,,,"""ratio""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b19dd8d9756a465'}]",,32.0,,30058594,1462473129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-05-05 18:32:14.990608,,118923,vcf,2.0
,,2016-06-28 21:47:04.016916,slurm_normal,1467150554.0,0,,1.0,main_w1_handler0,2672756,13281528,False,,7471117.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c73751c85bde5080'}]",,32.0,,29649483,1467150474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-06-28 21:49:20.739565,82637.0,11040876,vcf,80.0
,,2016-07-01 02:27:45.802293,slurm_normal,1467340118.0,0,,1.0,main_w2_handler1,2754555,13301703,False,,7503492.roundup,slurm,,132112168.0,corral-repl,,,"""allele_count""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551c2fbb66f4e7942'}]",,32.0,,31121181,1467340114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom/0.0.3,0.0.3,,2016-07-01 02:28:40.512481,85221.0,1552106,vcf,4.0
