create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-14 12:01:30.763493,slurm_normal,1510660949.0,0,,1.0,main_w4_handler1,3323031,17451856,False,,31299606,vcf,32324047,vcf,11509482,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32281359}]","[{'src': 'hda', 'id': 32281568}]",32.0,,41784388,1510660933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-11-14 12:02:35.131633,115408.0,16.0
2018-01-11 10:12:57.969887,slurm_normal,1515693746.0,0,,1.0,main_w3_handler1,2232551,18001752,False,,94511515189,vcf,96665302702,vcf,12078666,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33227494}]","[{'src': 'hda', 'id': 33244950}]",32.0,,43121371,1515665581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-11 18:02:27.616683,60720.0,28165.0
2018-01-11 21:47:39.154131,slurm_normal,1515735707.0,0,,1.0,main_w3_handler0,2232551,18007730,False,,96665302702,vcf,94511515189,vcf,12084960,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33244950}]","[{'src': 'hda', 'id': 33227494}]",32.0,,43121371,1515707333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-12 05:41:48.734221,60720.0,28374.0
2018-01-16 09:02:34.414768,slurm_normal,1516093364.0,0,,1.0,main_w3_handler0,2923102,18045935,False,,160685,vcf,167529,vcf,12123268,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33327836}]","[{'src': 'hda', 'id': 33327837}]",32.0,,41564839,1516093358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-16 09:02:45.734075,80775.0,6.0
2017-12-05 19:32:26.975753,slurm_normal,1512502372.0,0,,1.0,main_w4_handler0,3295694,17708327,False,,24805786,vcf,28157078,vcf,11773038,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32752221}]","[{'src': 'hda', 'id': 32752243}]",32.0,,42129604,1512502356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-05 19:32:54.703780,114159.0,16.0
2017-12-06 02:35:00.475910,slurm_normal,1512527719.0,0,,1.0,main_w4_handler1,2060273,17712369,False,,13564485,vcf,22712497,vcf,11777463,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32759169}]","[{'src': 'hda', 'id': 32759159}]",32.0,,41745625,1512527709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-06 02:35:20.589710,53301.0,10.0
2017-12-07 07:03:58.583467,slurm_normal,1512630254.0,0,,1.0,main_w4_handler0,3356459,17729687,False,,622109,vcf,456727,vcf,11796124,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32785755}]","[{'src': 'hda', 'id': 32785543}]",32.0,,42504470,1512630249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-07 07:04:16.848646,117993.0,5.0
2017-12-13 01:49:48.791995,slurm_normal,1513129823.0,0,,1.0,main_w3_handler1,3362805,17792008,False,,57423763,vcf,542630054,vcf,11861125,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32889377}]","[{'src': 'hda', 'id': 32889381}]",32.0,,42467966,1513129796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-13 01:50:26.389523,108548.0,27.0
2017-12-13 01:49:16.208699,slurm_normal,1513129800.0,0,,1.0,main_w3_handler0,3362805,17792003,False,,85010316,vcf,542630054,vcf,11861118,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32879711}]","[{'src': 'hda', 'id': 32889381}]",32.0,,42467966,1513129765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-12-13 01:50:01.421456,108548.0,35.0
2018-01-19 22:27:11.437497,slurm_normal,1516400845.0,0,,1.0,main_w4_handler0,2916175,18089539,False,,2542,vcf,2589054185,vcf,12168713,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33400504}]","[{'src': 'hda', 'id': 31145982}]",32.0,,42682545,1516400841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-19 22:27:27.494353,96205.0,4.0
2018-01-26 18:25:58.798575,slurm_normal,1516991177.0,0,,1.0,main_w4_handler0,3406628,18169399,False,,972330,vcf,325894,vcf,12250462,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33521406}]","[{'src': 'hda', 'id': 33521314}]",32.0,,43461385,1516991169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-01-26 18:26:18.744151,119875.0,8.0
2018-02-06 14:38:38.053201,slurm_normal,1517927947.0,0,7680.0,1.0,main_w4_handler0,3409034,18271707,False,,20570580,vcf,10796220779,vcf,12353580,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33691129}]","[{'src': 'hda', 'id': 33653494}]",32.0,,43714929,1517927934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-06 14:39:08.004052,84504.0,13.0
2018-02-12 15:13:48.734506,slurm_normal,1518448441.0,0,7680.0,1.0,main_w4_handler0,3327843,18351171,False,,73022,vcf,77750,vcf,12435937,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33809345}]","[{'src': 'hda', 'id': 33809344}]",32.0,,42044527,1518448436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-12 15:14:02.608738,,5.0
2018-02-14 11:59:07.557358,slurm_normal,1518609565.0,0,7680.0,1.0,main_w4_handler1,3426116,18381786,False,,41187180,vcf,76663002,vcf,12466713,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33830189}]","[{'src': 'hda', 'id': 33830210}]",32.0,,43855074,1518609554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-14 11:59:27.412817,,11.0
2018-02-21 17:26:13.215702,slurm_normal,1519234007.0,0,7680.0,1.0,main_w3_handler0,3399974,18470271,False,,339263,vcf,267951,vcf,12563590,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33989398}]","[{'src': 'hda', 'id': 33989376}]",32.0,,43336874,1519234001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-21 17:26:48.375980,,6.0
2018-02-20 22:42:05.340349,slurm_normal,1519166555.0,0,7680.0,1.0,main_w3_handler0,3389781,18453674,False,,25767472,vcf,29677099,vcf,12548613,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33965146}]","[{'src': 'hda', 'id': 33965148}]",32.0,,43667090,1519166536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-20 22:42:38.754849,24016.0,19.0
2018-02-27 09:32:39.931456,slurm_normal,1519724137.0,0,7680.0,1.0,main_w4_handler0,3444145,18532399,False,,951075448,vcf,142905498,vcf,12628851,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34089825}]","[{'src': 'hda', 'id': 34089935}]",32.0,,44189489,1519723970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-27 09:35:38.565846,,167.0
2017-04-26 10:36:15.393806,slurm_normal,1493203000.0,0,,1.0,main_w4_handler1,3077615,15679993,False,,8691948,vcf,8654457,vcf,9794642.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29364466}]","[{'src': 'hda', 'id': 29364472}]",32.0,,37396499,1493202991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-26 10:36:43.308582,87603.0,9.0
2016-10-12 09:23:14.671076,slurm_normal,1476264244.0,0,,1.0,main_w3_handler1,2850634,14062212,False,,126099195,vcf,35747235,vcf,8278855.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/TRAC.len""","""TRAC""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54ce627dbc58fea36'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1e06b6c13f20755'}]",32.0,,33597037,1476264210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 09:24:07.610524,91998.0,34.0
2016-10-12 09:21:14.180135,slurm_normal,1476264122.0,0,,1.0,main_w3_handler1,2850634,14062192,False,,35747235,vcf,126099195,vcf,8278833.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/TRAC.len""","""TRAC""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1e06b6c13f20755'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54ce627dbc58fea36'}]",32.0,,33597037,1476264090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-12 09:22:06.440572,91998.0,32.0
2016-10-17 20:56:40.012770,slurm_normal,1476738002.0,0,,1.0,main_w3_handler0,2139108,14102357,False,,55518635,vcf,55048103,vcf,8317455.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b542c501c1dc76025d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b519b9740813d05dda'}]",32.0,,33765222,1476737965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-17 21:00:04.750941,12007.0,37.0
2016-10-15 05:30:21.184925,slurm_normal,1476509532.0,0,,1.0,main_w3_handler0,2782063,14087365,False,,354073613,vcf,306495100,vcf,8304093.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58802514d1fa5a6e7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac563a2191def56d'}]",32.0,,33645601,1476509430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-15 05:32:14.227568,19390.0,102.0
2016-10-15 21:30:22.711556,slurm_normal,1476567054.0,0,,1.0,main_w4_handler1,2834933,14089968,False,,25572563,vcf,15749801,vcf,8306372.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594f46ed21aba433f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ceb223c49c94e972'}]",32.0,,33417819,1476567037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-15 21:30:57.118959,91451.0,17.0
2016-10-17 20:12:42.226034,slurm_normal,1476735214.0,0,,1.0,main_w4_handler1,2139108,14102089,False,,55517325,vcf,55048103,vcf,8317173.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50baec8f6fbb91936'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b519b9740813d05dda'}]",32.0,,33765222,1476735202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-17 20:13:37.120686,12007.0,12.0
2017-05-29 18:49:37.340368,slurm_normal,1496083794.0,0,,1.0,main_w4_handler0,3130899,15962244,False,,24885,vcf,21310,vcf,10059148.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29808333}]","[{'src': 'hda', 'id': 29808332}]",32.0,,38290909,1496083789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-29 18:49:56.180919,47785.0,5.0
2017-06-20 16:09:29.036087,slurm_normal,1497975008.0,0,,1.0,main_w4_handler1,3159970,16144987,False,,184580,vcf,98342,vcf,10224017.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098749}]","[{'src': 'hda', 'id': 30098645}]",32.0,,38810815,1497975004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:10:10.634210,47785.0,4.0
