chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta,parameters.fastq.values,parameters.fastq|__identifier__,parameters.format,parameters.oligo.__current_case__,parameters.oligo.add,parameters.pacbio,parameters.qfile,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-17 04:19:51.709707,slurm_normal,1492402831.0,0,193820936,fastq,1.0,main_w4_handler1,3070125,15603074,False,,9723245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 29243070}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36799209.0,1492402826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-17 04:20:32.346134,67113.0,5.0
,,2017-04-18 13:46:47.046866,slurm_normal,1492523267.0,0,129596762,fastq,1.0,main_w3_handler0,2846575,15614049,False,,9732648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 26914418}]",,"""sanger""",0,no,"""true""","""true""",32.0,,37395163.0,1492523249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-18 13:47:52.014561,51782.0,18.0
,,2017-04-18 17:00:09.689085,slurm_normal,1492534951.0,0,41728693,fastqsanger,1.0,main_w3_handler1,3036841,15616077,False,,9734320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29262162}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36772319.0,1492534944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-18 17:03:24.234798,102319.0,7.0
,,2017-06-06 21:46:23.469771,slurm_normal,1496785597.0,0,387973121,fastqillumina,1.0,main_w3_handler0,3135463,16032124,False,,10123093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29918371}]",,"""solexa""",0,no,"""false""","""false""",32.0,,38359794.0,1496785593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-06 21:46:41.509533,106984.0,4.0
,,2017-04-19 04:17:28.799504,slurm_normal,1492575486.0,0,5128137,fastq,1.0,main_w3_handler0,3057452,15620866,False,,9739901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29270747}]",,"""illumina""",0,no,"""false""","""true""",32.0,,37075120.0,1492575480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-19 04:18:12.750457,,6.0
,,2017-04-19 20:00:23.328278,slurm_normal,1492632053.0,0,14545733769,fastq,1.0,main_w3_handler1,2715495,15628805,False,,9747476.roundup,slurm,,132112168.0,corral-repl,,"""cdfc56aa253a11e79a18005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28200400}]",,"""sanger""",0,no,"""false""","""true""",32.0,,,1492632048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-19 20:00:58.306535,84954.0,5.0
,,2017-04-19 20:30:35.132947,slurm_normal,1492633860.0,0,14545733769,fastq,1.0,main_w4_handler0,2715495,15629128,False,,9747743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28200400}]",,"""sanger""",0,no,"""false""","""true""",32.0,,35616224.0,1492633844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-19 20:31:01.938949,84954.0,16.0
,,2017-04-21 00:44:08.892406,slurm_normal,1492735465.0,0,1242732474,fastq,1.0,main_w4_handler1,3079616,15640832,False,,9758616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29301907}]",,"""sanger""",0,no,"""false""","""false""",32.0,,37448936.0,1492735459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-21 00:44:27.548962,104406.0,6.0
,,2017-04-21 00:51:31.534512,slurm_normal,1492735908.0,0,1242732474,fastq,1.0,main_w4_handler1,3079616,15640863,False,,9758645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29301907}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,37448936.0,1492735903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-21 00:51:50.158555,104406.0,5.0
,,2017-04-21 00:40:00.250996,slurm_normal,1492735215.0,0,1242732474,fastq,1.0,main_w4_handler0,3079616,15640815,False,,9758597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29301907}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37448936.0,1492735209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-21 00:40:17.755624,104406.0,6.0
,,2017-04-23 13:35:58.083888,slurm_normal,1492954573.0,0,59736907,fastq,1.0,main_w3_handler0,3082820,15654472,False,,9771115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29324804}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,37493661.0,1492954566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-23 13:36:13.895955,1495.0,7.0
,,2017-04-23 14:24:02.148213,slurm_normal,1492957453.0,0,59736907,fastq,1.0,main_w3_handler0,3082820,15654643,False,,9771287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29324804}]",,"""solexa""",0,no,"""false""","""true""",32.0,,37493661.0,1492957449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-23 14:24:15.728427,1495.0,4.0
,,2017-04-23 14:24:59.880363,slurm_normal,1492957512.0,0,59736907,fastq,1.0,main_w3_handler1,3082820,15654648,False,,9771292.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29324804}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37493661.0,1492957508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-23 14:25:13.269863,1495.0,4.0
,,2017-04-23 14:46:59.704925,slurm_normal,1492958831.0,0,59736907,fastq,1.0,main_w3_handler0,3082820,15654747,False,,9771382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29324804}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37493661.0,1492958827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-23 14:47:14.275579,1495.0,4.0
,,2017-04-23 14:47:14.585501,slurm_normal,1492958847.0,0,129404402,fastq,1.0,main_w3_handler1,3082820,15654748,False,,9771383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29325422}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37493661.0,1492958843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-23 14:47:29.211601,1495.0,4.0
,,2017-04-26 21:10:22.303899,slurm_normal,1493241029.0,0,168303119,fastq,1.0,main_w3_handler0,2859900,15685123,False,,9799133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29373161}]",,"""illumina""",0,no,"""false""","""true""",32.0,,37587801.0,1493241025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-26 21:10:31.972847,92488.0,4.0
,,2017-04-27 03:33:51.801867,slurm_normal,1493264040.0,0,70424861,fastq,1.0,main_w3_handler0,3087302,15686997,False,,9800826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29362568}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37519155.0,1493264036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-27 03:34:02.059150,104580.0,4.0
,,2017-04-27 23:33:47.891053,slurm_normal,1493336038.0,0,19565936,fastq,1.0,main_w4_handler0,3090010,15696763,False,,9809797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29391676}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,37616202.0,1493336033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-27 23:34:02.230501,,5.0
,,2017-04-29 23:56:33.886628,slurm_normal,1493510316.0,0,18111032,fastq,1.0,main_w4_handler1,3092119,15709155,False,,9821220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29408968}]",,"""illumina""",0,no,"""false""","""true""",32.0,,37658645.0,1493510311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-04-30 00:00:31.500926,,5.0
,,2017-05-02 20:08:52.768228,slurm_normal,1493755744.0,0,1314,fastq,1.0,main_w3_handler0,3095350,15728948,False,,9839496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29440554}]",,"""illumina""",0,no,"""false""","""true""",32.0,,37714452.0,1493755739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-02 20:09:05.571853,,5.0
,,2017-05-04 01:52:30.455743,slurm_normal,1493862759.0,0,222118500,fastq,1.0,main_w4_handler1,1982832,15741966,False,,9851602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29445554}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,37725242.0,1493862754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-04 01:52:42.838992,51209.0,5.0
,,2017-06-09 11:27:37.479904,slurm_normal,1497007673.0,0,631711856,fastq,1.0,main_w4_handler0,3145010,16063535,False,,10152382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949665}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37071162.0,1497007669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-09 11:27:55.740026,68461.0,4.0
,,2017-06-10 16:59:23.048680,slurm_normal,1497113993.0,0,50367736,fastq,1.0,main_w4_handler1,3145058,16071327,False,,10159583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952625}]","""Chip3-CS1-GC_S57_L004_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:54.395048,107319.0,6.0
,,2017-06-10 16:58:56.156066,slurm_normal,1497113960.0,0,112284500,fastq,1.0,main_w4_handler0,3145058,16071319,False,,10159571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949706}]","""Chip1-CS1-GC_S1_L004_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:21.489707,107319.0,7.0
,,2017-06-10 16:58:58.514141,slurm_normal,1497113970.0,0,122481074,fastq,1.0,main_w4_handler1,3145058,16071325,False,,10159575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949695}]","""Chip1-CS1-GC_S1_L001_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:32.788332,107319.0,6.0
,,2017-06-10 16:58:56.752722,slurm_normal,1497113980.0,0,116428155,fastq,1.0,main_w4_handler0,3145058,16071321,False,,10159577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949704}]","""Chip1-CS1-GC_S1_L003_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:41.206835,107319.0,6.0
,,2017-06-10 16:58:58.115426,slurm_normal,1497113960.0,0,122494802,fastq,1.0,main_w3_handler0,3145058,16071324,False,,10159570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949698}]","""Chip1-CS1-GC_S1_L001_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:21.475618,107319.0,7.0
,,2017-06-10 16:58:55.814463,slurm_normal,1497113964.0,0,112303886,fastq,1.0,main_w4_handler0,3145058,16071318,False,,10159569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949707}]","""Chip1-CS1-GC_S1_L004_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:25.873482,107319.0,11.0
,,2017-06-10 16:58:57.021271,slurm_normal,1497113962.0,0,110910734,fastq,1.0,main_w4_handler1,3145058,16071322,False,,10159568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949701}]","""Chip1-CS1-GC_S1_L002_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:25.351020,107319.0,12.0
,,2017-06-10 16:58:56.406241,slurm_normal,1497113977.0,0,116440775,fastq,1.0,main_w4_handler0,3145058,16071320,False,,10159576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949705}]","""Chip1-CS1-GC_S1_L003_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:39.472735,107319.0,6.0
,,2017-06-10 16:59:23.931418,slurm_normal,1497113999.0,0,52594124,fastq,1.0,main_w4_handler0,3145058,16071329,False,,10159584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952623}]","""Chip3-CS1-GC_S57_L003_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:00:01.489392,107319.0,6.0
,,2017-06-10 16:59:24.329929,slurm_normal,1497113984.0,0,49992556,fastq,1.0,main_w3_handler1,3145058,16071330,False,,10159580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952622}]","""Chip3-CS1-GC_S57_L002_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:46.640225,107319.0,5.0
,,2017-06-10 16:59:25.290152,slurm_normal,1497113990.0,0,55605016,fastq,1.0,main_w3_handler1,3145058,16071334,False,,10159581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952618}]","""Chip3-CS1-GC_S57_L001_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:51.074218,107319.0,6.0
,,2017-06-10 16:58:57.496206,slurm_normal,1497113991.0,0,110897286,fastq,1.0,main_w4_handler0,3145058,16071323,False,,10159582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949700}]","""Chip1-CS1-GC_S1_L002_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 16:59:54.011239,107319.0,6.0
,,2017-06-10 16:59:25.017932,slurm_normal,1497114006.0,0,55606902,fastq,1.0,main_w4_handler0,3145058,16071333,False,,10159586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952620}]","""Chip3-CS1-GC_S57_L001_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497114000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:00:08.364171,107319.0,6.0
,,2017-06-10 16:59:24.676039,slurm_normal,1497114007.0,0,49988468,fastq,1.0,main_w3_handler0,3145058,16071332,False,,10159587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952621}]","""Chip3-CS1-GC_S57_L002_R1_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497114002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:00:09.095638,107319.0,5.0
,,2017-06-10 16:59:23.487335,slurm_normal,1497114002.0,0,52597946,fastq,1.0,main_w3_handler0,3145058,16071328,False,,10159585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952624}]","""Chip3-CS1-GC_S57_L003_R2_001.fastq""","""sanger""",0,no,"""true""","""true""",32.0,,38525870.0,1497113996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:00:03.176699,107319.0,6.0
,,2017-06-10 17:17:22.247734,slurm_normal,1497115062.0,0,112284500,fastq,1.0,main_w3_handler0,3145058,16071453,False,,10159666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949706}]","""Chip1-CS1-GC_S1_L004_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:17:43.470838,107319.0,6.0
,,2017-06-10 17:17:23.343930,slurm_normal,1497115084.0,0,110910734,fastq,1.0,main_w3_handler1,3145058,16071456,False,,10159672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949701}]","""Chip1-CS1-GC_S1_L002_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:06.073500,107319.0,6.0
,,2017-06-10 17:18:07.490760,slurm_normal,1497115107.0,0,49988468,fastq,1.0,main_w4_handler1,3145058,16071468,False,,10159676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952621}]","""Chip3-CS1-GC_S57_L002_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:29.381899,107319.0,6.0
,,2017-06-10 17:17:23.027220,slurm_normal,1497115061.0,0,116428155,fastq,1.0,main_w4_handler1,3145058,16071455,False,,10159664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949704}]","""Chip1-CS1-GC_S1_L003_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:17:44.224837,107319.0,6.0
,,2017-06-10 17:18:06.064699,slurm_normal,1497115107.0,0,50367736,fastq,1.0,main_w3_handler0,3145058,16071464,False,,10159675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952625}]","""Chip3-CS1-GC_S57_L004_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:28.172890,107319.0,6.0
,,2017-06-10 17:17:21.879203,slurm_normal,1497115068.0,0,112303886,fastq,1.0,main_w4_handler0,3145058,16071452,False,,10159667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949707}]","""Chip1-CS1-GC_S1_L004_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:17:50.132915,107319.0,6.0
,,2017-06-10 17:17:22.713690,slurm_normal,1497115062.0,0,116440775,fastq,1.0,main_w4_handler0,3145058,16071454,False,,10159668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949705}]","""Chip1-CS1-GC_S1_L003_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:17:45.073602,107319.0,4.0
,,2017-06-10 17:17:23.680739,slurm_normal,1497115077.0,0,110897286,fastq,1.0,main_w3_handler0,3145058,16071457,False,,10159669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949700}]","""Chip1-CS1-GC_S1_L002_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:17:59.241283,107319.0,6.0
,,2017-06-10 17:17:24.355143,slurm_normal,1497115080.0,0,122481074,fastq,1.0,main_w4_handler1,3145058,16071459,False,,10159671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949695}]","""Chip1-CS1-GC_S1_L001_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:01.365914,107319.0,6.0
