chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.mask_type,parameters.quality_score,parameters.score_comparison,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-12 22:57:36.490024,rodeo_normal,1423781884.0,0,1.0,main_w1_handler0,2196988,8716147,False,,606848,fastqsanger,2741771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494497,,"""N""","""30""","""le""",32.0,,21047923.0,1423781881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:58:07.560533,59323.0,3.0
,,2015-02-12 22:57:08.674662,rodeo_normal,1423781858.0,0,1.0,main_w1_handler0,2204708,8716139,False,,479304,fastqsanger,2741757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494635,,"""N""","""30""","""le""",32.0,,21047568.0,1423781855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:57:39.554737,59306.0,3.0
,,2015-02-12 22:57:21.634849,rodeo_normal,1423781862.0,0,1.0,main_w1_handler1,2204703,8716140,False,,479304,fastqsanger,2741759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494626,,"""N""","""30""","""le""",32.0,,21045481.0,1423781859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:57:48.302098,26226.0,3.0
,,2015-02-12 22:57:44.861973,rodeo_normal,1423781890.0,0,1.0,main_w1_handler1,2196980,8716148,False,,479304,fastqsanger,2741779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494631,,"""N""","""30""","""le""",32.0,,21231507.0,1423781888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:58:16.274170,59322.0,2.0
,,2015-02-12 23:06:17.493973,rodeo_normal,1423782402.0,0,1.0,main_w1_handler1,2204718,8716218,False,,606848,fastqsanger,2741908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495128,,"""N""","""30""","""gt""",32.0,,21231563.0,1423782400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:06:46.204337,59308.0,2.0
,,2015-02-12 22:57:50.733895,rodeo_normal,1423781890.0,0,1.0,main_w1_handler1,2196977,8716150,False,,479304,fastqsanger,2741781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494651,,"""N""","""20""","""le""",32.0,,21231535.0,1423781888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:58:16.624921,59321.0,2.0
,,2015-02-12 22:57:52.538231,rodeo_normal,1423781903.0,0,1.0,main_w1_handler1,2204707,8716151,False,,479304,fastqsanger,2741785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494484,,"""N""","""30""","""le""",32.0,,21047411.0,1423781900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:58:28.032501,59301.0,3.0
,,2015-02-12 22:57:46.397989,rodeo_normal,1423781884.0,0,1.0,main_w1_handler0,2204709,8716149,False,,479304,fastqsanger,2741773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18494508,,"""N""","""30""","""le""",32.0,,21047532.0,1423781881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 22:58:07.750023,59304.0,3.0
,,2015-02-12 23:06:58.809042,rodeo_normal,1423782443.0,0,1.0,main_w2_handler1,2204718,8716223,False,,479304,fastqsanger,2741919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495118,,"""N""","""30""","""gt""",32.0,,21231563.0,1423782440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:07:26.188886,59308.0,3.0
,,2015-02-12 23:23:36.131059,rodeo_normal,1423783437.0,0,1.0,main_w2_handler1,2196937,8716297,False,,2203378,fastqsanger,2742108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",18495241,,"""N""","""30""","""le""",32.0,,21231506.0,1423783435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:23:59.018021,59305.0,2.0
,,2015-02-12 23:19:31.084390,rodeo_normal,1423783193.0,0,1.0,main_w1_handler1,2204733,8716281,False,,606848,fastqsanger,2742067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495221,,"""N""","""30""","""le""",32.0,,21047726.0,1423783189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:19:56.807159,57123.0,4.0
,,2015-02-12 23:28:16.927399,rodeo_normal,1423783723.0,0,1.0,main_w2_handler1,2204725,8716338,False,,606848,fastqsanger,2742194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495239,,"""N""","""30""","""le""",32.0,,21231601.0,1423783720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:28:45.861632,59303.0,3.0
,,2015-02-12 23:31:24.527098,rodeo_normal,1423783908.0,0,1.0,main_w2_handler1,2204718,8716366,False,,479304,fastqsanger,2742266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495164,,"""N""","""20""","""le""",32.0,,21231563.0,1423783905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:31:50.269163,59308.0,3.0
,,2015-02-12 23:19:42.282340,rodeo_normal,1423783202.0,0,1.0,main_w2_handler0,2204733,8716282,False,,479304,fastqsanger,2742069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495222,,"""N""","""30""","""le""",32.0,,21047726.0,1423783199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:20:04.331934,57123.0,3.0
,,2015-02-12 23:21:03.983889,rodeo_normal,1423783293.0,0,1.0,main_w2_handler0,2196937,8716288,False,,2203378,fastqsanger,2742080.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",18425829,,"""N""","""30""","""le""",32.0,,21231506.0,1423783289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:21:35.241151,59305.0,4.0
,,2015-02-12 23:32:44.400085,rodeo_normal,1423783986.0,0,1.0,main_w1_handler1,2204718,8716371,False,,606848,fastqsanger,2742276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495128,,"""N""","""20""","""le""",32.0,,21231563.0,1423783984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:33:09.127608,59308.0,2.0
,,2015-02-12 23:28:32.986582,rodeo_normal,1423783739.0,0,1.0,main_w2_handler1,2204725,8716341,False,,479304,fastqsanger,2742202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495250,,"""N""","""30""","""le""",32.0,,21231601.0,1423783737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:29:01.724275,59303.0,2.0
,,2015-02-12 23:42:10.790933,rodeo_normal,1423784554.0,0,1.0,main_w2_handler1,2204718,8716447,False,,479304,fastqsanger,2742416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495164,,"""N""","""20""","""le""",32.0,,21231563.0,1423784551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:42:37.787840,59308.0,3.0
,,2015-02-12 23:34:00.799613,rodeo_normal,1423784062.0,0,1.0,main_w1_handler0,2204718,8716389,False,,479304,fastqsanger,2742302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495164,,"""N""","""20""","""le""",32.0,,21231563.0,1423784059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:34:24.347775,59308.0,3.0
,,2015-02-12 23:46:08.307134,rodeo_normal,1423784785.0,0,1.0,main_w2_handler0,2204718,8716470,False,,479304,fastqsanger,2742485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18495118,,"""N""","""20""","""le""",32.0,,21231563.0,1423784783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-12 23:46:29.083132,59308.0,2.0
,,2015-02-18 00:16:46.015131,rodeo_normal,1424218665.0,0,1.0,main_w1_handler0,2210202,8749230,False,,111216673,fastqsanger,2800335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18548199,,"""N""","""20""","""lt""",32.0,,21311294.0,1424218614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-18 00:17:48.094593,51515.0,51.0
,,2015-02-21 10:46:13.454619,rodeo_normal,1424515590.0,0,1.0,main_w2_handler0,2213026,8782462,False,,12466448,fastqsanger,2860529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18584458,,"""N""","""20""","""le""",32.0,,21374404.0,1424515584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-21 10:46:31.722125,59908.0,6.0
,,2015-02-26 10:22:54.543060,rodeo_normal,1424946192.0,0,1.0,main_w2_handler1,2220053,8818688,False,,7228284,fastqsanger,2926327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18654366,,"""N""","""20""","""lt""",32.0,,20489006.0,1424946184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-26 10:23:14.483400,51515.0,8.0
,,2015-02-27 06:46:13.770952,rodeo_normal,1425028655.0,0,1.0,main_w2_handler0,2221477,8826674,False,,11838480,fastqsanger,2942396.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18666255,,"""N""","""0""","""le""",32.0,,21492563.0,1425028648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-02-27 09:17:38.375348,,7.0
,,2015-03-01 08:17:45.017090,rodeo_normal,1425197877.0,0,1.0,main_w2_handler0,2223292,8835945,False,,1013376,fastqsanger,2959280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18684855,,"""N""","""20""","""lt""",32.0,,20489006.0,1425197873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-01 08:18:01.702101,51515.0,4.0
,,2015-03-01 22:37:28.665024,rodeo_normal,1425249461.0,0,1.0,main_w1_handler1,2223296,8838046,False,,8031870,fastqsanger,2963028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18689317,,"""N""","""20""","""lt""",32.0,,20489006.0,1425249455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-01 22:37:43.132124,51515.0,6.0
,,2015-03-01 22:53:01.088282,rodeo_normal,1425250395.0,0,1.0,main_w1_handler0,2223295,8838110,False,,10346400,fastqsanger,2963156.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18689462,,"""N""","""20""","""lt""",32.0,,20489006.0,1425250389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-01 22:53:17.349806,51515.0,6.0
,,2015-03-03 12:31:14.679252,rodeo_normal,1425385886.0,0,1.0,main_w1_handler0,2223298,8850399,False,,7579928,fastqsanger,2986615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18708612,,"""N""","""20""","""lt""",32.0,,20489006.0,1425385881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-03 12:31:31.560080,51515.0,5.0
,,2015-03-03 12:26:01.941434,rodeo_normal,1425385575.0,0,1.0,main_w1_handler0,2223297,8850369,False,,6022390,fastqsanger,2986548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18708580,,"""N""","""20""","""lt""",32.0,,20489006.0,1425385569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-03 12:26:17.240009,51515.0,6.0
,,2015-03-03 12:19:36.035164,rodeo_normal,1425385254.0,0,1.0,main_w2_handler0,2223294,8850326,False,,11567400,fastqsanger,2986484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18708508,,"""N""","""20""","""lt""",32.0,,20489006.0,1425385247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-03 12:20:57.124563,51515.0,7.0
,,2015-03-05 08:51:08.516632,rodeo_normal,1425545513.0,0,1.0,main_w1_handler0,2154447,8870005,False,,78910134,fastqsanger,3023000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18733493,,"""N""","""0""","""le""",32.0,,21596629.0,1425545475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-05 08:51:55.159850,57402.0,38.0
,,2015-03-12 10:39:08.273729,rodeo_normal,1426156762.0,0,1.0,main_w2_handler0,2235226,8925854,False,,832134,fastqsanger,3126040.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18828504,,"""N""","""20""","""le""",32.0,,21746571.0,1426156759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2015-03-12 10:39:28.506372,60802.0,3.0
,,2017-04-04 01:21:27.328777,slurm_normal,1491269766.0,0,1.0,main_w4_handler1,3058085,15477835,False,,901409,fastqsanger,9606759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054857}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:36:07.920717,,6.0
,,2017-04-04 01:21:18.779266,slurm_normal,1491269775.0,0,1.0,main_w3_handler1,3058085,15477834,False,,2024063,fastqsanger,9606760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054856}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:36:18.444744,,5.0
,,2017-04-04 01:22:11.226033,slurm_normal,1491269829.0,0,1.0,main_w3_handler1,3058085,15477840,False,,30220017,fastqsanger,9606770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054865}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:37:10.640142,,17.0
,,2017-04-04 01:20:40.418802,slurm_normal,1491269805.0,0,1.0,main_w4_handler1,3058085,15477830,False,,196200,fastqsanger,9606769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054850}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:36:48.912188,,4.0
,,2017-04-04 03:14:15.345993,slurm_normal,1491275713.0,0,1.0,main_w3_handler1,3058115,15478283,False,,2312222,fastqsanger,9607126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29055540}]","""N""","""37""","""lt""",32.0,,36302619.0,1491275709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 03:15:16.018637,,4.0
,,2017-04-04 00:55:11.092694,slurm_normal,1491267514.0,0,1.0,main_w4_handler1,3053537,15477703,False,,312083,fastqsanger,9606593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054576}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:36.974180,,3.0
,,2017-04-04 00:54:35.031239,slurm_normal,1491267370.0,0,1.0,main_w4_handler0,3053537,15477699,False,,406896,fastqsanger,9606575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054572}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:57:34.819071,,4.0
,,2017-04-04 00:56:13.554581,slurm_normal,1491267498.0,0,1.0,main_w4_handler0,3053537,15477710,False,,771681,fastqsanger,9606590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054584}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:20.759312,,4.0
,,2017-04-04 00:56:37.848162,slurm_normal,1491267491.0,0,1.0,main_w3_handler1,3053537,15477712,False,,1988006,fastqsanger,9606589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054588}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:12.243002,,4.0
,,2017-04-04 00:55:46.247683,slurm_normal,1491267469.0,0,1.0,main_w3_handler1,3053537,15477706,False,,740065,fastqsanger,9606585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054581}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:57:50.997636,,4.0
,,2017-04-04 00:54:47.834214,slurm_normal,1491267506.0,0,1.0,main_w4_handler1,3053537,15477701,False,,141555,fastqsanger,9606592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054574}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:27.950470,,3.0
,,2017-04-04 00:55:55.253158,slurm_normal,1491267483.0,0,1.0,main_w3_handler1,3053537,15477708,False,,896095,fastqsanger,9606588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054582}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:04.893321,,4.0
,,2017-04-04 00:55:34.831935,slurm_normal,1491267462.0,0,1.0,main_w3_handler1,3053537,15477705,False,,739309,fastqsanger,9606583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054580}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:57:43.637664,,5.0
,,2017-04-04 00:56:26.809262,slurm_normal,1491267483.0,0,1.0,main_w3_handler0,3053537,15477711,False,,88886,fastqsanger,9606587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054585}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:05.071597,,4.0
,,2017-04-04 00:54:57.909177,slurm_normal,1491267462.0,0,1.0,main_w4_handler0,3053537,15477702,False,,823056,fastqsanger,9606584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054575}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:57:43.780464,,5.0
,,2017-04-04 00:55:25.105189,slurm_normal,1491267475.0,0,1.0,main_w3_handler0,3053537,15477704,False,,316708,fastqsanger,9606586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054577}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:57:56.770816,,3.0
,,2017-04-04 00:56:04.623082,slurm_normal,1491267523.0,0,1.0,main_w4_handler1,3053537,15477709,False,,739404,fastqsanger,9606594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054583}]","""N""","""38""","""lt""",32.0,,36302619.0,1491267519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 00:58:44.410668,,4.0
,,2017-04-04 01:20:51.887158,slurm_normal,1491269774.0,0,1.0,main_w4_handler0,3058085,15477831,False,,146156,fastqsanger,9606761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054853}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:36:15.654328,,4.0
,,2017-04-04 01:09:43.939301,slurm_normal,1491268191.0,0,1.0,main_w3_handler1,3053537,15477771,False,,2548732,fastqsanger,9606654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054589}]","""N""","""38""","""lt""",32.0,,36302619.0,1491268186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:09:53.664307,,5.0
,,2017-04-04 01:21:35.036973,slurm_normal,1491269806.0,0,1.0,main_w3_handler1,3058085,15477836,False,,1017910,fastqsanger,9606768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29054858}]","""N""","""38""","""lt""",32.0,,36302619.0,1491269801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.0.0,1.0.0,,2017-04-04 01:36:47.568993,,5.0
