chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.base_column.__class__,parameters.format_type.base_column.value,parameters.format_type.cvrg_column,parameters.format_type.cvrg_column.__class__,parameters.format_type.cvrg_column.value,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.loc_column.__class__,parameters.format_type.loc_column.value,parameters.format_type.seq_column,parameters.format_type.seq_column.__class__,parameters.format_type.seq_column.value,parameters.format_type.which_base,parameters.input,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-10-07 11:26:51.596006,roundup_single,1412706824.0,0,1.0,main_w2_handler1,1099587,7940740,False,,354139310,pileup,1920208,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17156258,2.0,,17350658,1412706807.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-07 18:34:01.080046,25571.0,17.0
,,2014-11-08 18:55:33.966663,rodeo_normal,1415473222.0,0,1.0,main_w1_handler1,2111006,8127855,False,,4186285356,tabular,156804.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",0,,,,,,,six,,,,,,,,17468585,2.0,,17385172,1415472938.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-08 19:00:26.660962,53548.0,284.0
,,2014-10-09 13:28:16.954342,roundup_single,1412861318.0,0,1.0,main_w2_handler1,1945918,7954812,False,,1842241,tabular,1931719,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17183113,32.0,,17486084,1412861315.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-09 13:28:42.331303,50267.0,3.0
,,2014-10-09 13:28:40.579775,roundup_single,1412861335.0,0,1.0,main_w1_handler1,1945918,7954822,False,,701736,tabular,1931727,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17183114,2.0,,17486084,1412861330.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-09 13:28:57.803848,50267.0,5.0
,,2014-10-09 13:28:03.738723,roundup_single,1412861301.0,0,1.0,main_w2_handler1,1945918,7954807,False,,712023,tabular,1931713,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17183111,32.0,,17486084,1412861298.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-09 13:28:24.503509,50267.0,3.0
,,2014-10-09 19:48:26.165742,rodeo_normal,1412884125.0,0,1.0,main_w2_handler0,2075868,7957191,False,,133253383,tabular,561.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,first,17147928,2.0,,17496182,1412884116.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-09 19:48:49.337257,2390.0,9.0
,,2014-10-10 08:04:16.209613,rodeo_normal,1412928268.0,0,1.0,main_w2_handler0,1945918,7959995,False,,1842241,tabular,3501.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17192000,2.0,,17486084,1412928265.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 08:04:32.447153,50267.0,3.0
,,2014-10-10 08:04:07.196852,rodeo_normal,1412928261.0,0,1.0,main_w2_handler1,1945918,7959994,False,,712023,tabular,3500.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17191996,2.0,,17486084,1412928256.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 08:04:25.793171,50267.0,5.0
,,2014-10-10 08:04:28.619653,rodeo_normal,1412928285.0,0,1.0,main_w2_handler1,1945918,7959996,False,,701736,tabular,3503.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17192002,2.0,,17486084,1412928280.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 08:04:48.722422,50267.0,5.0
,,2014-10-10 09:05:51.972003,rodeo_normal,1412931964.0,0,1.0,main_w2_handler1,1945918,7960226,False,,1842241,tabular,3751.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,,,,,six,,,,,,,,17192275,2.0,,17486084,1412931960.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 09:06:09.303795,50267.0,4.0
,,2014-10-10 09:20:40.605774,rodeo_normal,1412932855.0,0,1.0,main_w1_handler1,1945918,7960349,False,,712023,tabular,3864.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,,,,,six,,,,,,,,17192413,2.0,,17486084,1412932850.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 09:20:58.798797,50267.0,5.0
,,2014-10-10 09:24:06.368520,rodeo_normal,1412933057.0,0,1.0,main_w2_handler1,1945918,7960375,False,,701736,tabular,3893.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,,,,,six,,,,,,,,17192446,2.0,,17486084,1412933054.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-10 09:24:21.032784,50267.0,3.0
,,2014-11-10 19:22:38.156421,rodeo_normal,1415647368.0,0,1.0,main_w2_handler1,1352864,8137719,False,,4186141,tabular,1975600.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,second,17483563,32.0,,18417658,1415647366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-10 19:22:52.452161,32334.0,2.0
,,2015-01-14 22:45:16.766164,rodeo_normal,1421275532.0,0,1.0,main_w2_handler0,2116419,8548611,False,,20279289,tabular,771427.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""","""hg19""",0,,,,,,,six,,,,,,,,18163274,2.0,,19757010,1421275526.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-01-14 22:45:43.237260,55794.0,6.0
,,2014-10-14 09:11:13.862483,rodeo_normal,1413277898.0,0,1.0,main_w2_handler0,1424486,7978230,False,,141305642,tabular,19153.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""3""","""eschColi_K12""",0,,,,,,,six,,,,,,,,17218920,2.0,,17583092,1413277882.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-14 09:11:42.076263,34170.0,16.0
,,2014-10-14 10:57:03.625917,rodeo_normal,1413285546.0,0,1.0,main_w2_handler1,1768268,7978654,False,,13829125908,tabular,19576.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17220604,2.0,,17504994,1413284236.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-14 11:19:08.383346,40060.0,1310.0
,,2014-10-17 20:04:50.857480,rodeo_normal,1413576304.0,0,1.0,main_w1_handler0,2082015,8000918,False,,20624269,tabular,38029.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17261979,2.0,,17700333,1413576302.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-17 20:05:08.984978,54162.0,2.0
,,2014-10-18 02:56:40.580826,rodeo_normal,1413601015.0,0,1.0,main_w1_handler1,2089158,8002161,False,,104590446,tabular,39234.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""hg19""",1,,,,,,,ten,,,,,,,second,17266980,2.0,,17109656,1413601008.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-18 02:56:57.211633,9209.0,7.0
,,2014-10-18 02:58:25.253360,rodeo_normal,1413601118.0,0,1.0,main_w2_handler0,2089158,8002167,False,,104590446,tabular,39240.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""hg19""",1,,,,,,,ten,,,,,,,first,17266980,2.0,,17109656,1413601113.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-18 02:58:41.084977,9209.0,5.0
,,2015-01-20 06:57:49.115450,rodeo_normal,1421737091.0,0,1.0,main_w2_handler1,2178650,8572343,False,,375687,tabular,2510474.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18248480,32.0,,20547434,1421737087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-01-20 06:58:12.952046,,4.0
,,2015-02-09 07:10:06.352657,rodeo_normal,1423465829.0,0,1.0,main_w1_handler1,2199700,8685437,False,,29300924,tabular,2684870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18448142,32.0,,21125262,1423465823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-09 07:10:32.384069,,6.0
,,2015-01-21 15:53:53.443978,rodeo_normal,1421855662.0,0,1.0,main_w1_handler0,2168181,8579998,False,,211794145,pileup,806472.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/81.len""","""2""","""81""",0,,,,,,,six,,,,,,,,18258070,2.0,,20400958,1421855649.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-01-21 15:54:27.029613,,13.0
,,2015-01-22 15:13:45.508230,rodeo_normal,1421939653.0,0,1.0,main_w2_handler1,2175412,8587003,False,,8881630,tabular,2534462.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""5""","""90""",0,,,,,,,six,,,,,,,,18269245,32.0,,20575936,1421939644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-01-22 15:14:16.651409,57573.0,9.0
,,2014-10-23 22:42:42.614102,rodeo_normal,1414104860.0,0,1.0,main_w1_handler0,2042722,8034093,False,,5767049876,tabular,67634.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""50""","""mm9""",0,,,,,,,six,,,,,,,,17318381,2.0,,17894689,1414104167.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-23 22:54:24.660347,4421.0,693.0
,,2014-10-23 23:14:03.608395,rodeo_normal,1414106589.0,0,1.0,main_w2_handler0,2042722,8034201,False,,4240752709,tabular,67709.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""50""","""mm9""",0,,,,,,,six,,,,,,,,17318665,2.0,,17894689,1414106057.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-23 23:23:11.231254,4421.0,532.0
,,2014-10-23 23:48:23.428175,rodeo_normal,1414108717.0,0,1.0,main_w1_handler1,2042722,8034289,False,,4789000463,tabular,67855.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""50""","""mm9""",0,,,,,,,six,,,,,,,,17318767,2.0,,17894689,1414108115.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-23 23:58:41.513728,4421.0,602.0
,,2014-10-23 23:48:07.147201,rodeo_normal,1414108744.0,0,1.0,main_w1_handler0,2042722,8034287,False,,5369539115,tabular,67853.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""50""","""mm9""",0,,,,,,,six,,,,,,,,17318766,2.0,,17894689,1414108097.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-23 23:59:07.441242,4421.0,647.0
,,2014-10-24 08:22:11.234693,rodeo_normal,1414138944.0,0,1.0,main_w1_handler0,1842458,8036067,False,,3380550,tabular,69419.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17314289,2.0,,17828382,1414138941.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-24 08:22:27.073549,46576.0,3.0
,,2014-12-15 15:48:55.496636,rodeo_normal,1418659031.0,0,1.0,main_w1_handler0,2135543,8418367,False,,6417627391,tabular,564141.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,,,,,,,six,,,,,,,,17967299,2.0,,20026740,1418658813.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-15 15:57:15.466201,36252.0,218.0
,,2014-10-28 00:58:08.970373,rodeo_normal,1414457923.0,0,1.0,main_w1_handler1,1136685,8052399,False,,216603580,pileup,83777.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17351953,1.0,,17940140,1414457905.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-10-28 00:58:47.688509,26522.0,18.0
,,2015-02-09 12:07:05.762668,rodeo_normal,1423486064.0,0,1.0,main_w1_handler1,2047711,8686449,False,,22001306883,tabular,2686875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18449323,32.0,,20554697,1423483647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-09 12:47:47.274588,44140.0,2417.0
,,2014-11-19 18:25:52.781434,rodeo_normal,1416421567.0,0,1.0,main_w2_handler0,1923315,8204454,False,,39101102,pileup,2057844.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,17607171,32.0,,16436954,1416421562.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-19 18:26:11.241586,15824.0,5.0
,,2014-11-21 19:47:00.505447,rodeo_normal,1416599236.0,0,1.0,main_w1_handler0,2125987,8224478,False,,24784,bedgraph,2084103.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",0,,,,,,,six,,,,,,,,17640648,32.0,,19648666,1416599231.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-21 19:47:20.364361,56250.0,5.0
,,2014-11-23 23:08:02.398622,rodeo_normal,1416784099.0,0,1.0,main_w2_handler0,2124679,8233662,False,,12088381,pileup,304366.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17656781,2.0,,19624162,1416784093.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-23 23:08:22.933513,,6.0
,,2015-01-30 01:58:12.652050,rodeo_normal,1422583116.0,0,1.0,main_w1_handler0,2188629,8635714,False,,19014,pileup,878285.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18348434,2.0,,20762735,1422583112.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-01-30 01:58:40.779588,58680.0,4.0
,,2014-11-25 11:40:05.837440,rodeo_normal,1416915622.0,0,1.0,main_w1_handler0,2129139,8245823,False,,5180355,bedgraph,2110087.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17674019,32.0,,19765684,1416915618.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-25 11:40:29.988152,56437.0,4.0
,,2014-11-25 11:42:47.351888,rodeo_normal,1416915789.0,0,1.0,main_w2_handler1,2129139,8245847,False,,75177818,tabular,2110124.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17674258,32.0,,19765684,1416915778.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-25 11:43:12.057674,56437.0,11.0
,,2014-11-29 19:41:08.694563,rodeo_normal,1417290085.0,0,1.0,main_w2_handler0,2132078,8269276,False,,18211304,pileup,352933.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,,,,,ten,,,,,,,first,17707747,1.0,,19814029,1417290080.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-29 19:41:28.385052,54153.0,5.0
,,2014-11-30 17:27:28.439289,rodeo_normal,1417368465.0,0,1.0,main_w1_handler0,2130479,8272696,False,,5091180,bedgraph,2141785.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17708893,32.0,,19822733,1417368461.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-30 17:27:47.055794,56528.0,4.0
,,2014-11-30 17:30:44.553446,rodeo_normal,1417368657.0,0,1.0,main_w2_handler0,2130479,8272724,False,Job output deleted by user before job completed.,5091180,bedgraph,358387.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17708893,2.0,,19822733,1417368652.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-11-30 17:31:01.092129,56528.0,5.0
,,2015-02-08 20:25:30.997851,rodeo_normal,1423427151.0,0,1.0,main_w2_handler0,2188629,8683920,False,,26910,tabular,2681692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18348506,32.0,,20610347,1423427147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-08 20:25:52.279670,58680.0,4.0
,,2014-12-04 15:11:51.701283,rodeo_normal,1417705925.0,0,1.0,main_w1_handler1,2138122,8318533,False,,12088381,tabular,2196343.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,17783933,32.0,,19900074,1417705921.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-04 15:12:07.943994,,4.0
,,2015-02-02 21:57:45.167460,rodeo_normal,1422914292.0,0,1.0,main_w2_handler1,2192687,8653156,False,,93721998,tabular,2624112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",0,,,,,,,six,,,,,,,,18388243,32.0,,19958128,1422914281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-02 21:58:15.759261,50494.0,11.0
,,2014-12-09 22:58:50.605508,rodeo_normal,1418165941.0,0,1.0,main_w1_handler1,2125024,8385249,False,,59879306,tabular,518348.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,,,,,six,,,,,,,,17887647,1.0,,19629763,1418165938.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-09 22:59:03.722642,56264.0,3.0
,,2014-12-11 17:59:24.567769,rodeo_normal,1418320791.0,0,1.0,main_w1_handler0,2125024,8399550,False,,88830916,tabular,2297723.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,second,17911439,32.0,,19629763,1418320770.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-11 17:59:54.537185,56264.0,21.0
,,2014-12-11 18:05:00.561123,rodeo_normal,1418321117.0,0,1.0,main_w2_handler0,2125024,8399607,False,,88830916,tabular,538686.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",1,,,,,,,ten,,,,,,,second,17911439,2.0,,19629763,1418321110.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-11 18:05:19.808075,56264.0,7.0
,,2014-12-15 09:39:21.185608,rodeo_normal,1418636680.0,0,1.0,main_w1_handler0,2135543,8416194,False,,7456595979,tabular,561177.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,,,,,,,six,,,,,,,,17952345,2.0,,20026740,1418636364.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-15 09:44:43.301515,36252.0,316.0
,,2014-12-15 11:57:25.489551,rodeo_normal,1418644848.0,0,1.0,main_w2_handler0,2135543,8416828,False,,6263879637,tabular,2316245.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,,,,,,,six,,,,,,,,17957186,32.0,,20026740,1418644653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-15 12:00:50.600525,36252.0,195.0
,,2014-12-15 15:48:33.069853,rodeo_normal,1418658982.0,0,1.0,main_w1_handler0,2135543,8418361,False,,6195452127,tabular,2318075.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,,,,,,,six,,,,,,,,17967296,32.0,,20026740,1418658781.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-15 15:56:23.702973,36252.0,201.0
,,2014-12-18 11:43:15.697806,rodeo_normal,1418903026.0,0,1.0,main_w2_handler0,2137716,8439236,False,,76542078,pileup,2341684.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18020011,32.0,,20076270,1418903017.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-18 11:43:47.525459,51774.0,9.0
,,2015-02-05 19:09:44.469776,rodeo_normal,1423163426.0,0,1.0,main_w1_handler0,2189989,8671357,False,,439091382,pileup,2657701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18422902,32.0,,20759408,1423163399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-05 19:10:28.996357,37662.0,27.0
,,2015-02-05 19:01:32.484524,rodeo_normal,1423162941.0,0,1.0,main_w2_handler0,2189989,8671326,False,,422323064,tabular,2657632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18421695,32.0,,20759408,1423162913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-05 19:02:23.118021,37662.0,28.0
,,2015-02-05 19:18:08.011125,rodeo_normal,1423163968.0,0,1.0,main_w2_handler0,2189989,8671415,False,,422323064,pileup,2657797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18422985,32.0,,20759408,1423163942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-05 19:19:31.676509,37662.0,26.0
,,2015-02-05 19:21:03.007368,rodeo_normal,1423164135.0,0,1.0,main_w2_handler0,2189989,8671437,False,,422323064,pileup,2657835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18423008,32.0,,20759408,1423164109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-05 19:22:22.162981,37662.0,26.0
