chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_source.__current_case__,parameters.fasta_source.fasta.values,parameters.fasta_source.fasta_id,parameters.fasta_source.fasta_source_selector,parameters.input.values,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-27 08:55:27.493475,slurm_normal,1519721768.0,0,2776390702.0,fasta,7680.0,1.0,main_w3_handler0,3423314,18532194,False,,87679,bed,12628651,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 33985835}]",,history,"[{'src': 'hda', 'id': 34089712}]","""false""","""false""","""false""","""false""",32.0,,44003256,1519721735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 08:56:11.776487,6342.0,33.0
,,2018-02-27 10:40:26.616354,slurm_normal,1519728073.0,0,,,7680.0,1.0,main_w4_handler0,3412961,18533140,False,,150112,bed,12629685,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34090784}]","""false""","""false""","""false""","""false""",32.0,,44115813,1519728033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 10:41:15.553411,109776.0,40.0
,,2018-02-27 13:35:37.085094,slurm_normal,1519738570.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler0,3210869,18535047,False,,6881,bed,12631596,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 31081577}]",,history,"[{'src': 'hda', 'id': 34095013}]","""false""","""false""","""false""","""false""",32.0,,44196303,1519738544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 13:36:11.342281,109716.0,26.0
,,2018-02-27 16:36:06.615677,slurm_normal,1519749473.0,0,,,7680.0,1.0,main_w4_handler1,3412961,18537608,False,,149729,bed,12634076,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34099368}]","""false""","""false""","""false""","""false""",32.0,,44115813,1519749401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 16:37:54.823852,109776.0,72.0
,,2018-02-27 16:21:03.807983,slurm_normal,1519748676.0,0,,,7680.0,1.0,main_w3_handler0,3412961,18537438,False,,417538,bed,12633918,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34099114}]","""false""","""false""","""false""","""false""",32.0,,44115813,1519748501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 16:24:38.503863,109776.0,175.0
,,2018-02-27 16:41:24.217443,slurm_normal,1519749755.0,0,,,7680.0,1.0,main_w3_handler0,3412961,18537679,False,,258344,bed,12634156,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34099530}]","""false""","""false""","""false""","""false""",32.0,,44115813,1519749704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 16:42:37.436084,109776.0,51.0
,,2018-02-27 20:57:51.900883,slurm_normal,1519765137.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler0,2886279,18540340,False,,29037,bed,12636724,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 27268889}]",,history,"[{'src': 'hda', 'id': 34103701}]","""false""","""false""","""false""","""false""",32.0,,43943959,1519765081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 20:59:11.727958,94242.0,56.0
,,2018-02-27 20:58:08.594413,slurm_normal,1519765138.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler1,2886279,18540341,False,,29037,bed,12636726,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 27268889}]",,history,"[{'src': 'hda', 'id': 34103782}]","""false""","""false""","""false""","""false""",32.0,,43943959,1519765108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 20:59:05.995433,94242.0,30.0
,,2018-02-27 20:58:46.352729,slurm_normal,1519765160.0,0,3199905909.0,fasta,7680.0,1.0,main_w3_handler0,2886279,18540345,False,,24101,bed,12636730,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 27268889}]",,history,"[{'src': 'hda', 'id': 34103803}]","""false""","""false""","""false""","""false""",32.0,,43943959,1519765138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 20:59:22.103311,94242.0,22.0
,,2018-02-27 20:58:28.600784,slurm_normal,1519765138.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler0,2886279,18540343,False,,29037,bed,12636728,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 27268889}]",,history,"[{'src': 'hda', 'id': 34103782}]","""false""","""false""","""false""","""false""",32.0,,43943959,1519765127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 20:59:11.933831,94242.0,11.0
,,2018-02-27 21:21:06.244419,slurm_normal,1519766483.0,0,3199905909.0,fasta,7680.0,1.0,main_w3_handler1,2886279,18540483,False,,28604,bed,12636905,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 27268889}]",,history,"[{'src': 'hda', 'id': 34104021}]","""false""","""false""","""false""","""false""",32.0,,43943959,1519766477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-27 21:21:26.181359,94242.0,6.0
,,2018-02-28 02:03:19.929812,slurm_normal,1519783418.0,0,,,7680.0,1.0,main_w4_handler1,3443501,18542859,False,,1140,bed,12639399,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34108228}]","""false""","""false""","""false""","""false""",32.0,,44178141,1519783410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-28 02:03:40.176601,,8.0
,,2018-02-28 12:54:57.443678,slurm_normal,1519822555.0,0,2776390702.0,fasta,7680.0,1.0,main_w4_handler1,3423314,18547239,False,,87679,bed,12643983,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 33985835}]",,history,"[{'src': 'hda', 'id': 34115093}]","""false""","""false""","""false""","""false""",32.0,,44003256,1519822520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-28 12:55:58.151798,6342.0,35.0
,,2018-02-28 17:08:00.650517,slurm_normal,1519837917.0,0,1755368061.0,fasta,7680.0,1.0,main_w4_handler0,3445458,18551683,False,,16949231,bed,12647893,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 34108550}]",,history,"[{'src': 'hda', 'id': 34105814}]","""false""","""false""","""false""","""false""",32.0,,44184266,1519837721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-28 17:11:59.873876,122872.0,196.0
,,2018-03-01 02:34:41.976749,slurm_normal,1519871711.0,0,,,7680.0,1.0,main_w3_handler0,3447178,18558480,False,,116064,bed,12655050,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,,hg19,preloaded,"[{'src': 'hda', 'id': 34133862}]","""false""","""false""","""false""","""false""",32.0,,44246175,1519871701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-01 02:35:14.453563,123056.0,10.0
,,2018-03-02 09:22:37.693443,slurm_normal,1519982648.0,0,,,7680.0,1.0,main_w4_handler0,2936266,18577965,False,,39670,bed,12672402,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,mm10,preloaded,"[{'src': 'hda', 'id': 33628749}]","""true""","""false""","""false""","""false""",32.0,,42540200,1519982571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 09:24:09.483069,68782.0,77.0
,,2018-03-02 09:25:33.878346,slurm_normal,1519982784.0,0,,,7680.0,1.0,main_w4_handler1,2936266,18577994,False,,39670,bed,12672437,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,mm10,preloaded,"[{'src': 'hda', 'id': 33628749}]","""false""","""false""","""false""","""false""",32.0,,42540200,1519982740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 09:26:26.596284,68782.0,44.0
,,2018-03-02 12:48:14.200812,slurm_normal,1519994911.0,0,,,7680.0,1.0,main_w3_handler1,3449330,18579986,False,,3850,bed,12674494,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34168501}]","""false""","""false""","""false""","""false""",32.0,,44287881,1519994907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 12:48:34.334170,,4.0
,,2018-03-02 12:53:37.449402,slurm_normal,1519995230.0,0,,,7680.0,1.0,main_w3_handler0,3449330,18580025,False,,14324,bed,12674560,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34168568}]","""false""","""false""","""false""","""false""",32.0,,44287881,1519995225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 12:53:51.665424,,5.0
,,2018-03-02 12:51:09.684141,slurm_normal,1519995085.0,0,,,7680.0,1.0,main_w3_handler0,3449330,18580003,False,,23004,bed,12674532,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34168537}]","""false""","""false""","""false""","""false""",32.0,,44287881,1519995081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 12:51:26.664942,,4.0
,,2018-03-02 12:35:03.954165,slurm_normal,1519994114.0,0,4684141.0,fasta,7680.0,1.0,main_w3_handler1,3401878,18579613,False,,6165347,gtf,12674297,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34167998}]",,history,"[{'src': 'hda', 'id': 33458610}]","""false""","""false""","""false""","""false""",32.0,,44285650,1519994110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 12:35:17.080311,120355.0,4.0
,,2018-03-02 12:45:36.908442,slurm_normal,1519994750.0,0,,,7680.0,1.0,main_w3_handler1,3449330,18579960,False,,3552,bed,12674453,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34168390}]","""false""","""false""","""false""","""false""",32.0,,44287881,1519994746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 12:45:51.570162,,4.0
,,2018-03-02 14:57:42.916263,slurm_normal,1520002725.0,0,,,7680.0,1.0,main_w4_handler0,3388197,18581912,False,,75986,bed,12676534,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,mm10,preloaded,"[{'src': 'hda', 'id': 34171267}]","""true""","""false""","""false""","""false""",32.0,,43945109,1520002669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-02 14:58:46.835077,115477.0,56.0
,,2018-03-03 00:22:21.674685,slurm_normal,1520036555.0,0,1712498.0,fasta,7680.0,1.0,main_w3_handler0,3448282,18587962,False,,104042,bed,12682910,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34180796}]",,history,"[{'src': 'hda', 'id': 34180820}]","""false""","""false""","""false""","""false""",32.0,,44268684,1520036551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-03 00:22:36.757948,123118.0,4.0
,,2018-03-03 00:31:59.140431,slurm_normal,1520037130.0,0,1712498.0,fasta,7680.0,1.0,main_w4_handler1,3448282,18588011,False,,101752,bed,12682980,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34180796}]",,history,"[{'src': 'hda', 'id': 34180899}]","""false""","""false""","""false""","""false""",32.0,,44268684,1520037127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-03 00:32:12.161053,123118.0,3.0
,,2018-02-26 12:05:57.721344,slurm_normal,1519646784.0,0,2776390702.0,fasta,7680.0,1.0,main_w3_handler0,3423314,18521470,False,,390332,bed,12617580,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 33985835}]",,history,"[{'src': 'hda', 'id': 34070577}]","""false""","""false""","""false""","""false""",32.0,,44003256,1519646765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-02-26 12:06:25.334061,6342.0,19.0
,,2018-03-01 16:49:45.249306,slurm_normal,1519923009.0,0,3199905909.0,fasta,7680.0,1.0,main_w3_handler1,3444613,18566614,False,,6407,bed,12660781,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34149595}]",,history,"[{'src': 'hda', 'id': 34149599}]","""false""","""false""","""false""","""false""",32.0,,44053761,1519922993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-01 16:50:09.942929,122465.0,16.0
,,2018-03-05 01:16:20.773389,slurm_normal,1520212596.0,0,,,7680.0,1.0,main_w3_handler0,3317471,18604128,False,,2782924,gtf,12699446,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 34047733}]","""true""","""false""","""false""","""false""",32.0,,44135651,1520212588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 01:16:39.115231,114267.0,8.0
,,2018-03-05 01:18:02.872286,slurm_normal,1520212695.0,0,,,7680.0,1.0,main_w3_handler1,3317471,18604136,False,,2782924,gtf,12699453,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,,hg38,preloaded,"[{'src': 'hda', 'id': 34047733}]","""false""","""false""","""false""","""false""",32.0,,44135651,1520212691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 01:18:17.599582,114267.0,4.0
,,2018-03-05 10:48:05.439208,slurm_normal,1520246962.0,0,,,7680.0,1.0,main_w4_handler1,3105635,18608194,False,,32060,bed,12703623,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34213047}]","""false""","""false""","""false""","""false""",32.0,,44336244,1520246913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 10:49:24.806804,58598.0,49.0
,,2018-03-05 10:48:06.402756,slurm_normal,1520246939.0,0,,,7680.0,1.0,main_w3_handler0,3105635,18608197,False,,9900,bed,12703624,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34213051}]","""false""","""false""","""false""","""false""",32.0,,44336244,1520246913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 10:49:02.119960,58598.0,26.0
,,2018-03-05 14:53:28.646671,slurm_normal,1520261734.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler0,3444613,18611385,False,,72291,bed,12707007,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34149595}]",,history,"[{'src': 'hda', 'id': 34217936}]","""false""","""false""","""false""","""false""",32.0,,44053761,1520261634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 14:55:36.795393,122465.0,100.0
,,2018-03-05 14:50:04.570097,slurm_normal,1520261443.0,0,,,7680.0,1.0,main_w3_handler0,3105635,18611321,False,,5925,bed,12706954,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34217789}]","""false""","""false""","""false""","""false""",32.0,,44336244,1520261427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 14:50:46.616661,58598.0,16.0
,,2018-03-05 14:50:24.920160,slurm_normal,1520261464.0,0,,,7680.0,1.0,main_w4_handler1,3105635,18611328,False,,6905,bed,12706961,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,mm9,preloaded,"[{'src': 'hda', 'id': 34217795}]","""false""","""false""","""false""","""false""",32.0,,44336244,1520261449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 14:51:08.370146,58598.0,15.0
,,2018-03-05 15:07:03.088885,slurm_normal,1520262468.0,0,3199905909.0,fasta,7680.0,1.0,main_w4_handler1,3444613,18611587,False,,72291,bed,12707193,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34149595}]",,history,"[{'src': 'hda', 'id': 34218283}]","""false""","""false""","""false""","""false""",32.0,,44053761,1520262436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 15:07:52.217159,122465.0,32.0
,,2018-03-05 15:26:21.363197,slurm_normal,1520263595.0,0,3274683.0,fasta,7680.0,1.0,main_w3_handler0,3345045,18611804,False,,110447,gtf,12707458,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34218335}]",,history,"[{'src': 'hda', 'id': 34218328}]","""false""","""false""","""false""","""false""",32.0,,44067163,1520263591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 15:26:37.481699,6656.0,4.0
,,2018-03-05 16:17:59.041043,slurm_normal,1520266689.0,0,153243.0,fasta,7680.0,1.0,main_w3_handler1,3309436,18612292,False,,15087,gtf,12708062,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32084274}]",,history,"[{'src': 'hda', 'id': 32061228}]","""false""","""false""","""false""","""false""",32.0,,43651603,1520266686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 16:18:11.082391,108729.0,3.0
,,2018-03-05 21:43:36.139605,slurm_normal,1520286227.0,0,1884209.0,fasta,7680.0,1.0,main_w4_handler0,3418040,18615720,False,,65,gff3,12711610,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 34225659}]",,history,"[{'src': 'hda', 'id': 34225684}]","""false""","""false""","""false""","""false""",32.0,,43700614,1520286223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 21:43:49.440822,,4.0
,,2018-03-05 23:10:00.293315,slurm_normal,1520291412.0,0,10213.0,fasta,7680.0,1.0,main_w3_handler1,3437618,18616485,False,,3845,bed,12712459,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 34227044}]",,history,"[{'src': 'hda', 'id': 34227050}]","""false""","""false""","""false""","""false""",32.0,,44351112,1520291407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.27.0.1,2.27.0.1,,2018-03-05 23:10:16.569867,123344.0,5.0
