create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile1_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.add_mate_cigar,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-08 07:52:55.070444,slurm_normal,1510141316.0,0,,1.0,main_w3_handler0,3316264,17377681,False,,1996817537,1996817537,bam,bam,11440988,slurm,,132112168.0,corral-repl,,"""c4d2fbd8c45911e78c6a005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32143264}]","""LENIENT""",32.0,,,1510140166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 11:42:08.200356,96965,1150.0
2017-11-08 07:57:40.028271,slurm_normal,1510142139.0,0,,1.0,main_w4_handler0,3316269,17377748,False,,2305205326,2305205326,bam,bam,11441148,slurm,,132112168.0,corral-repl,,"""7a0d41fcc45a11e7b3a8005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32143384}]","""LENIENT""",32.0,,,1510140818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 11:55:45.133997,96979,1321.0
2017-11-08 07:54:14.805306,slurm_normal,1510142315.0,0,,1.0,main_w3_handler1,3316260,17377711,False,,2316555429,2316555429,bam,bam,11441188,slurm,,132112168.0,corral-repl,,"""f8904e1cc45911e78188005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32143318}]","""LENIENT""",32.0,,,1510141014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-08 11:58:45.708908,96965,1301.0
2017-11-09 02:04:27.262976,slurm_normal,1510195580.0,0,,1.0,main_w4_handler0,3317629,17389805,False,,5823851402,5823851402,sam,sam,11451842,slurm,,132112168.0,corral-repl,,"""48e8c18ac4f211e79164005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32177640}]","""LENIENT""",32.0,,,1510194980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-09 02:46:29.021296,114535,600.0
2017-11-09 02:04:31.358164,slurm_normal,1510195579.0,0,,1.0,main_w4_handler0,3317629,17389809,False,,5646642818,5646642818,sam,sam,11451843,slurm,,132112168.0,corral-repl,,"""48e8c18ac4f211e79164005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32177644}]","""LENIENT""",32.0,,,1510194987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-09 02:46:29.591772,114535,592.0
2017-11-09 02:04:30.015327,slurm_normal,1510197521.0,0,,1.0,main_w3_handler0,3317629,17389808,False,,5719928582,5719928582,sam,sam,11452083,slurm,,132112168.0,corral-repl,,"""48e8c18ac4f211e79164005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32177642}]","""LENIENT""",32.0,,,1510196848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-09 03:18:46.529508,114535,673.0
2017-11-09 02:04:28.571215,slurm_normal,1510197546.0,0,,1.0,main_w3_handler0,3317629,17389806,False,,5810703234,5810703234,sam,sam,11452086,slurm,,132112168.0,corral-repl,,"""48e8c18ac4f211e79164005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32177641}]","""LENIENT""",32.0,,,1510196879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-09 03:19:13.802279,114535,667.0
2017-11-14 17:19:36.270848,slurm_normal,1510679987.0,0,,1.0,main_w4_handler1,3322963,17456576,False,,244353,244353,bam,bam,11514379,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32312664}]","""LENIENT""",32.0,,41920412.0,1510679982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-14 17:19:49.751458,112457,5.0
2017-11-15 07:40:23.722203,slurm_normal,1510731924.0,0,,1.0,main_w3_handler0,3306738,17464214,False,,484817563,484817563,bam,bam,11522652,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32325869}]","""LENIENT""",32.0,,41661094.0,1510731634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-15 07:45:29.178692,114865,290.0
2017-11-16 11:25:43.522927,slurm_normal,1510831596.0,0,,1.0,main_w3_handler0,2864482,17480209,False,,32849657,32849657,bam,bam,11537824,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32311243}]","""LENIENT""",32.0,,42033815.0,1510831569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-16 11:26:41.573575,86828,27.0
2017-11-17 15:19:47.308754,slurm_normal,1510932021.0,0,,1.0,main_w4_handler1,2864482,17494141,False,,32849657,32849657,bam,bam,11552875,slurm,,132112168.0,corral-repl,,"""bbb2a96acbaa11e78127005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32311243}]","""LENIENT""",32.0,,,1510931993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-17 15:20:22.852519,86828,28.0
2017-11-18 17:58:38.872447,slurm_normal,1511028186.0,0,,1.0,main_w4_handler0,3309848,17503537,False,,423890016,423890016,bam,bam,11563889,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/baciSubt.len""","""baciSubt""","[{'src': 'hda', 'id': 32388946}]","""LENIENT""",32.0,,41316765.0,1511027927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-18 18:03:12.445448,113729,259.0
2017-11-19 15:32:10.822496,slurm_normal,1511105555.0,0,,1.0,main_w4_handler1,2864482,17508356,False,,29316235,29316235,bam,bam,11568786,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32399317}]","""LENIENT""",32.0,,42100423.0,1511105533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-19 15:32:36.289174,86828,22.0
2017-11-20 16:03:31.852479,slurm_normal,1511193833.0,0,,1.0,main_w3_handler0,2864482,17521544,False,,33223867,33223867,bam,bam,11581374,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32423945}]","""LENIENT""",32.0,,42119042.0,1511193816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-20 16:03:55.518417,86828,17.0
2017-11-21 07:58:31.701573,slurm_normal,1511255650.0,0,,1.0,main_w3_handler1,3333439,17531697,False,,84657000,84657000,bam,bam,11591495,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32442448}]","""LENIENT""",32.0,,42116405.0,1511255606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-21 09:14:11.069043,59391,44.0
2017-11-22 12:53:22.607054,slurm_normal,1511356164.0,0,,1.0,main_w4_handler0,3335118,17549087,False,,1892293015,1892293015,bam,bam,11609200,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32468993}]","""LENIENT""",32.0,,42173580.0,1511355210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-22 13:09:27.018535,95904,954.0
2017-11-25 11:03:26.926405,slurm_normal,1511608391.0,0,,1.0,main_w4_handler1,3336481,17577651,False,,1898579200,1898579200,bam,bam,11640157,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32524005}]","""LENIENT""",32.0,,42229584.0,1511607809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 11:13:13.879518,117144,582.0
2017-11-25 17:04:50.863750,slurm_normal,1511631152.0,0,,1.0,main_w4_handler1,3338636,17579489,False,,3204540881,3204540881,bam,bam,11641994,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32526705}]","""LENIENT""",32.0,,42246305.0,1511629495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 17:32:34.751875,117175,1657.0
2017-11-25 21:46:14.347747,slurm_normal,1511646398.0,0,,1.0,main_w4_handler0,3339724,17580980,False,,9716507,9716507,bam,bam,11643451,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529266}]","""LENIENT""",32.0,,41862339.0,1511646377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 21:46:40.485742,115718,21.0
2017-11-25 21:47:23.415030,slurm_normal,1511646465.0,0,,1.0,main_w4_handler0,3339724,17580982,False,,12873607,12873607,bam,bam,11643453,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529268}]","""LENIENT""",32.0,,41862339.0,1511646447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 21:47:46.487783,115718,18.0
2017-11-25 21:45:36.209374,slurm_normal,1511646353.0,0,,1.0,main_w4_handler1,3339724,17580978,False,,9780642,9780642,bam,bam,11643449,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529265}]","""LENIENT""",32.0,,41862339.0,1511646339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 21:45:54.773135,115718,14.0
2017-11-25 22:30:31.092258,slurm_normal,1511649053.0,0,,1.0,main_w3_handler0,3339759,17581138,False,,18290990,18290990,bam,bam,11643582,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529558}]","""LENIENT""",32.0,,41862339.0,1511649036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 22:30:55.490611,115718,17.0
2017-11-25 22:30:55.560851,slurm_normal,1511649065.0,0,,1.0,main_w4_handler1,3339759,17581140,False,,13158918,13158918,bam,bam,11643585,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529559}]","""LENIENT""",32.0,,41862339.0,1511649057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 22:31:06.806946,115718,8.0
2017-11-25 22:31:04.356080,slurm_normal,1511649086.0,0,,1.0,main_w4_handler1,3339759,17581143,False,,13864640,13864640,bam,bam,11643588,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32529563}]","""LENIENT""",32.0,,41862339.0,1511649070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-25 22:31:28.228710,115718,16.0
2018-01-13 08:48:30.563628,slurm_normal,1515833953.0,0,,1.0,main_w3_handler0,3389990,18025484,False,,1218738924,1218738924,bam,bam,12102880,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33276547}]","""LENIENT""",32.0,,43152103.0,1515833316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-13 08:59:16.085143,109920,637.0
2017-11-27 12:16:43.325972,slurm_normal,1511789456.0,0,,1.0,main_w4_handler0,3338723,17602619,False,,6694352495,6694352495,bam,bam,11662167,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32559795}]","""LENIENT""",32.0,,42279357.0,1511785010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-11-27 13:30:58.020727,114197,4446.0
2018-01-13 13:40:11.582229,slurm_normal,1515853116.0,0,,1.0,main_w4_handler0,3339767,18026169,False,,8071769804,8071769804,bam,bam,12103557,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33299932}]","""LENIENT""",32.0,,43170528.0,1515850823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-13 14:18:39.302742,117234,2293.0
2017-12-01 18:52:31.220833,slurm_normal,1512157306.0,0,,1.0,main_w4_handler1,3342977,17666853,False,,5333782298,5333782298,bam,bam,11727179,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32675096}]","""LENIENT""",32.0,,42389494.0,1512154363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-01 19:41:48.393012,117175,2943.0
2017-12-02 17:32:12.932250,slurm_normal,1512238674.0,0,,1.0,main_w3_handler1,3342977,17676370,False,,5333804658,5333804658,bam,bam,11738851,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32693933}]","""LENIENT""",32.0,,42411516.0,1512235938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-02 18:17:56.519241,117175,2736.0
2017-12-06 23:03:58.783072,slurm_normal,1512603239.0,0,,1.0,main_w3_handler0,3355442,17725703,False,,3141701532,3141701532,bam,bam,11791746,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32779700}]","""LENIENT""",32.0,,42502682.0,1512601451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-06 23:34:02.555456,117175,1788.0
2017-12-07 12:38:44.365226,slurm_normal,1512653317.0,0,,1.0,main_w4_handler1,3355501,17735129,False,,4862310567,4862310567,bam,bam,11801621,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32794676}]","""LENIENT""",32.0,,42499443.0,1512650337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-07 13:28:39.707277,114197,2980.0
2017-12-07 16:39:05.721354,slurm_normal,1512666639.0,0,,1.0,main_w3_handler1,3355442,17737925,False,,3141695356,3141695356,bam,bam,11804286,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32798559}]","""LENIENT""",32.0,,42514641.0,1512664760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-07 17:10:47.192415,117175,1879.0
2017-12-11 10:36:48.595356,slurm_normal,1512988692.0,0,,1.0,main_w4_handler1,3361295,17771054,False,,78643076,78643076,bam,bam,11839764,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32855582}]","""LENIENT""",32.0,,42173580.0,1512988616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2017-12-11 10:38:15.116842,95904,76.0
2018-01-19 14:00:34.492346,slurm_normal,1516370446.0,0,,1.0,main_w3_handler0,2691788,18084059,False,,130512,130512,bam,bam,12163153,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33390889}]","""LENIENT""",32.0,,43304812.0,1516370441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-19 14:00:48.122687,83698,5.0
2018-01-19 13:58:55.670042,slurm_normal,1516370354.0,0,,1.0,main_w4_handler0,2691788,18084034,False,,161420,161420,bam,bam,12163124,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33390876}]","""LENIENT""",32.0,,43304812.0,1516370345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-19 13:59:16.595731,83698,9.0
2018-01-25 23:32:10.080560,slurm_normal,1516924416.0,0,,1.0,main_w3_handler0,3205620,18159825,False,,64071663,64071663,bam,bam,12241267,slurm,,132112168.0,corral-repl,,"""e3810a28022711e8b68a005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33506087}]","""STRICT""",32.0,,,1516924350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-25 23:53:43.265885,98370,66.0
2018-01-23 17:20:12.325146,slurm_normal,1516728037.0,0,,1.0,main_w3_handler1,3400159,18136181,False,,13160027,13160027,bam,bam,12215748,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466996}]","""STRICT""",32.0,,43364160.0,1516728018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-23 17:20:40.071856,120336,19.0
2018-01-23 17:21:17.228054,slurm_normal,1516728110.0,0,,1.0,main_w3_handler1,3400159,18136190,False,,18494174,18494174,bam,bam,12215760,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466995}]","""STRICT""",32.0,,43364160.0,1516728084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-23 17:21:51.663646,120336,26.0
2018-01-23 17:18:17.137005,slurm_normal,1516727934.0,0,,1.0,main_w3_handler0,3400159,18136175,False,,13864639,13864639,bam,bam,12215743,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33466997}]","""STRICT""",32.0,,43364160.0,1516727906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-23 17:18:57.113459,120336,28.0
2018-01-26 00:03:39.022440,slurm_normal,1516927587.0,0,,1.0,main_w4_handler0,3405787,18160168,False,,108095330,108095330,bam,bam,12241657,slurm,,132112168.0,corral-repl,,"""4605fa10022c11e8bb8d005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33506514}]","""STRICT""",32.0,,,1516927518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-26 00:46:31.815917,98370,69.0
2018-01-30 15:11:44.320235,slurm_normal,1517325788.0,0,,1.0,main_w4_handler0,3400735,18201692,False,,25330254,25330254,bam,bam,12282556,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33572414}]","""LENIENT""",32.0,,43378764.0,1517325757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-30 15:23:12.726977,106632,31.0
2018-01-30 16:54:45.207674,slurm_normal,1517334012.0,0,,1.0,main_w4_handler0,3409004,18202851,False,,23069736,23069736,bam,bam,12283796,slurm,,132112168.0,corral-repl,,"""43a52a7e05de11e8a4a9005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33574462}]","""LENIENT""",32.0,,,1517333981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-30 17:40:16.789826,106632,31.0
2018-01-30 16:47:56.863754,slurm_normal,1517333476.0,0,,1.0,main_w3_handler0,3397982,18202808,False,,343,343,bam,bam,12283745,slurm,,132112168.0,corral-repl,,"""4ef0bc0a05dd11e886c5005056ba2773""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33574388}]","""LENIENT""",32.0,,,1517333471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-30 17:31:19.096005,106632,5.0
2018-01-31 18:54:37.551945,slurm_normal,1517431148.0,0,,1.0,main_w3_handler1,3397982,18215465,False,,44858538,44858538,bam,bam,12297070,slurm,,132111800.0,corral-repl,,"""2d8d188406b811e8880b005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33596074}]","""LENIENT""",32.0,,,1517431105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-31 20:39:11.906566,106632,43.0
2018-01-31 22:40:37.086632,slurm_normal,1517443188.0,0,,1.0,main_w3_handler1,3409004,18217856,False,,23099266,23099266,bam,bam,12298441,slurm,,132112168.0,corral-repl,,"""bdb42bae06d711e8a0b1005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33600689}]","""LENIENT""",32.0,,,1517443158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-31 23:59:49.544499,106632,30.0
2018-01-31 22:43:24.288891,slurm_normal,1517439609.0,0,,1.0,main_w4_handler1,3397982,18217878,False,,44823911,44823911,bam,bam,12298059,slurm,,132112168.0,corral-repl,,"""2330f48a06d811e8bd2c005056ba55fb""","""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33600737}]","""LENIENT""",32.0,,,1517439555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-01-31 23:00:11.129189,106632,54.0
2018-02-01 12:47:45.142759,slurm_normal,1517491765.0,0,,1.0,main_w4_handler0,3408634,18222094,False,,4646077974,4646077974,bam,bam,12302690,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 33606132}]","""LENIENT""",32.0,,43508908.0,1517489271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-02-01 13:29:28.400281,120826,2494.0
2018-02-01 12:47:55.702887,slurm_normal,1517496325.0,0,,1.0,main_w4_handler1,3408634,18222097,False,,8305544620,8305544620,bam,bam,12303026,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 33607209}]","""LENIENT""",32.0,,43508908.0,1517491511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,2.7.1.0,,2018-02-01 14:45:28.991465,120826,4814.0
