chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.input,parameters.input.values,parameters.mapq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-25 22:14:11.701780,slurm_normal,1456438530.0,0,1.0,14791488,tabular,main_w1_handler1,2606103,11945936,False,,4674,bed,6176127.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23519285,,23519004,,"""255""",32.0,,28508621,1456438524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-25 22:15:35.428903,68927.0,6.0
,,2016-02-26 12:51:43.862197,slurm_normal,1456491250.0,0,1.0,715,bed,main_w1_handler0,2582349,11950420,False,,43196,bed,6183511.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528000,,23528020,,"""255""",32.0,,28615226,1456491246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-26 12:54:14.583945,14166.0,4.0
,,2016-02-26 12:59:14.309219,slurm_normal,1456491702.0,0,1.0,715,bed,main_w1_handler1,2582349,11950442,False,,39815,bed,6183545.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528000,,23528042,,"""255""",32.0,,28615226,1456491697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-26 13:01:47.352756,14166.0,5.0
,,2016-02-26 13:08:13.680156,slurm_normal,1456492176.0,0,1.0,715,bed,main_w1_handler1,2582349,11950482,False,,39815,bed,6183605.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528000,,23528085,,"""255""",32.0,,28615226,1456492172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-26 13:09:40.966490,14166.0,4.0
,,2016-02-26 13:15:59.586775,slurm_normal,1456492684.0,0,1.0,715,bed,main_w1_handler1,2582349,11950525,False,,39815,bed,6183675.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528000,,23528145,,"""255""",32.0,,28615226,1456492681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-26 13:18:08.731135,14166.0,3.0
,,2016-02-27 12:08:55.500308,slurm_normal,1456575340.0,0,1.0,715,bed,main_w1_handler2,2556939,11957116,False,,2825663630,bed,6190494.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23537495,,23535097,,"""255""",32.0,,28659228,1456574977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-27 12:15:44.520408,67670.0,363.0
,,2016-02-27 12:08:38.793105,slurm_normal,1456575454.0,0,1.0,715,bed,main_w1_handler0,2556939,11957115,False,,3439681136,bed,6190493.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23537495,,23535089,,"""255""",32.0,,28659228,1456574975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-27 12:17:41.944353,67670.0,479.0
,,2016-02-27 16:24:02.232246,slurm_normal,1456590510.0,0,1.0,715,bed,main_w1_handler2,2556931,11957728,False,,50135040,bed,6191098.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528049,,23537476,,"""255""",32.0,,28646598,1456590278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-27 16:28:34.488733,14166.0,232.0
,,2016-02-27 22:00:11.392158,slurm_normal,1456619107.0,0,1.0,715,bed,main_w1_handler1,2556931,11958647,False,,357525375,bed,6192160.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",23528049,,23540068,,"""255""",32.0,,28665656,1456618984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-02-28 00:25:15.506128,14166.0,123.0
,,2016-03-02 09:19:31.722906,slurm_normal,1456910679.0,0,1.0,5393302583,interval,main_w2_handler0,2616285,11987381,False,,593019385,bed,6219118.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23587537,,23579683,,"""255""",32.0,,28741019,1456910385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-02 09:24:41.980151,79607.0,294.0
,,2016-03-02 07:18:54.166729,slurm_normal,1456903818.0,0,1.0,617450563,interval,main_w1_handler0,2616285,11986736,False,,593019385,bed,6218511.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23579651,,23579683,,"""255""",32.0,,28741019,1456903577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-02 07:30:22.413937,79607.0,241.0
,,2016-03-02 13:49:46.099839,slurm_normal,1456926687.0,0,1.0,2058358,interval,main_w2_handler1,2579842,11994126,False,,1063700,bed,6222540.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23527165,,23604538,,"""255""",32.0,,27824067,1456926681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-02 13:51:35.917421,,6.0
,,2016-03-02 13:50:17.585802,slurm_normal,1456926716.0,0,1.0,1833762,interval,main_w2_handler1,2579842,11994129,False,,961277,bed,6222548.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23527167,,23604612,,"""255""",32.0,,27824067,1456926709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-02 13:52:06.705928,,7.0
,,2016-03-15 15:32:51.153840,slurm_normal,1458056061.0,0,1.0,1971,tabular,main_w2_handler1,2133820,12142244,False,,298313576,bed,6359912.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,23848008,,"""1""",32.0,,28447967,1458056030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-15 15:34:26.113680,3102.0,31.0
,,2016-03-15 15:33:51.016699,slurm_normal,1458056235.0,0,1.0,1971,tabular,main_w2_handler1,2133820,12142251,False,,945238400,bed,6359929.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,23848013,,"""1""",32.0,,28447967,1458056142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-15 15:37:17.732795,3102.0,93.0
,,2016-03-15 15:33:15.899492,slurm_normal,1458056173.0,0,1.0,1971,tabular,main_w1_handler2,2133820,12142246,False,,308620275,bed,6359930.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,23848012,,"""1""",32.0,,28447967,1458056142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-15 15:36:17.658721,3102.0,31.0
,,2016-05-03 18:59:57.422160,slurm_normal,1462302101.0,0,1.0,6181959,tabular,main_w1_handler0,2693486,12761202,False,,24115616,bed,6958924.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/267.len""","""267""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5688c72965a0bdd91'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59fb133af0d37ec27'}]","""255""",32.0,,30019018,1462302094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-03 19:01:46.262006,,7.0
,,2016-03-03 10:17:19.808034,slurm_normal,1457000488.0,0,1.0,593019385,bed,main_w2_handler0,2615276,12004564,False,,353,bed,6234518.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23549067,,23639030,,"""255""",32.0,,28673969,1457000262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-03 10:21:32.864805,,226.0
,,2016-03-16 14:14:39.711642,slurm_normal,1458137822.0,0,1.0,1971,tabular,main_w2_handler1,2133820,12155242,False,,550819405,bed,6371919.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22855997,,23866620,,"""1""",32.0,,28447967,1458137767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-16 14:17:05.412855,3102.0,55.0
,,2016-03-04 20:18:01.075288,slurm_normal,1457124035.0,0,1.0,5318007,bed,main_w1_handler2,2621649,12023612,False,,553682637,bed,6253073.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23674660,,23674664,,"""255""",32.0,,28815525,1457123979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-04 20:40:38.704802,,56.0
,,2016-03-04 20:18:24.325692,slurm_normal,1457124111.0,0,1.0,5318007,bed,main_w1_handler2,2621649,12023617,False,,537766595,bed,6253088.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23674660,,23674669,,"""255""",32.0,,28815525,1457124053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-04 20:41:54.613044,,58.0
,,2016-05-09 16:54:13.480894,slurm_normal,1462812909.0,0,1.0,38036425,tabular,main_w2_handler1,2507400,12833971,False,,36352,bed,7035206.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9bf5cd200470fd5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d665d4469859a10'}]","""255""",32.0,,30107115,1462812903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-09 16:55:14.581400,45912.0,6.0
,,2016-05-14 03:19:11.270009,slurm_normal,1463195988.0,0,1.0,162493484,tabular,main_w1_handler0,2697436,12894888,False,,250087,bed,7090942.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f495b97d216edd2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59587ebc7f3f6c25c'}]","""255""",32.0,,29557356,1463195977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-14 03:19:50.274939,38175.0,11.0
,,2016-05-14 03:18:17.289354,slurm_normal,1463196029.0,0,1.0,162493484,tabular,main_w1_handler0,2697436,12894882,False,,319030,bed,7090943.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f495b97d216edd2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a00196ea2a4fcfeb'}]","""255""",32.0,,29557356,1463196023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-14 03:20:31.142407,38175.0,6.0
,,2016-05-14 03:19:23.990145,slurm_normal,1463195999.0,0,1.0,162493484,tabular,main_w1_handler0,2697436,12894889,False,,320927,bed,7090948.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f495b97d216edd2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b46f55a2a581730a'}]","""255""",32.0,,29557356,1463195993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-14 03:20:01.106182,38175.0,6.0
,,2016-03-22 01:07:40.086895,slurm_normal,1458609224.0,0,1.0,585,bed,main_w1_handler0,2597019,12221913,False,,1859638128,bed,6433936.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23969720,,"""255""",32.0,,28867719,1458609076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-22 01:13:49.794799,34556.0,148.0
,,2016-03-22 01:07:40.521922,slurm_normal,1458609538.0,0,1.0,585,bed,main_w1_handler1,2597019,12221914,False,,2017371771,bed,6433990.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,23969721,,"""255""",32.0,,28867719,1458609378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-22 01:19:01.985589,34556.0,160.0
,,2016-03-22 15:00:35.898629,slurm_normal,1458658982.0,0,1.0,284096,bed,main_w1_handler2,2642818,12227247,False,,284096,bed,6440595.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23978492,,23978492,,"""255""",32.0,,29009079,1458658943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-22 15:03:07.804712,80620.0,39.0
,,2016-03-22 15:00:38.374775,slurm_normal,1458659245.0,0,1.0,878282,bed,main_w1_handler1,2642815,12227248,False,,878282,bed,6440665.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23978491,,23978491,,"""255""",32.0,,29080134,1458659234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-22 15:07:27.044948,78891.0,11.0
,,2016-05-18 07:12:00.479030,slurm_normal,1463555565.0,0,1.0,439587,bed,main_w1_handler0,2709777,12926033,False,,439587,bed,7120361.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6a67ceab6353274'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6a67ceab6353274'}]","""255""",32.0,,29754868,1463555561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-18 07:12:50.775764,75697.0,4.0
,,2016-05-18 07:12:00.992037,slurm_normal,1463555576.0,0,1.0,64083,bed,main_w1_handler0,2709777,12926034,False,,64083,bed,7120362.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51acc10500d100619'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51acc10500d100619'}]","""255""",32.0,,29754868,1463555565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-18 07:13:00.702066,75697.0,11.0
,,2016-03-23 01:49:51.853592,slurm_normal,1458697848.0,0,1.0,585,bed,main_w1_handler1,2594322,12231700,False,,434335960,bed,6446137.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,23985780,,"""255""",32.0,,28867719,1458697814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 01:50:49.653275,34556.0,34.0
,,2016-03-23 01:49:51.361061,slurm_normal,1458697863.0,0,1.0,585,bed,main_w2_handler1,2594322,12231699,False,,588553836,bed,6446136.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,23985779,,"""255""",32.0,,28867719,1458697814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 01:51:05.989511,34556.0,49.0
,,2016-03-23 02:08:52.125193,slurm_normal,1458698966.0,0,1.0,3074528,bed,main_w2_handler1,2541177,12231742,False,,3074528,bed,6446186.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23985864,,23985864,,"""255""",32.0,,29156134,1458698960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 02:09:28.148236,25270.0,6.0
,,2016-03-23 01:49:50.949969,slurm_normal,1458697846.0,0,1.0,585,bed,main_w2_handler1,2594322,12231698,False,,416227902,bed,6446135.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,23985778,,"""255""",32.0,,28867719,1458697810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 01:50:51.267372,34556.0,36.0
,,2016-03-23 19:10:10.591453,slurm_normal,1458763058.0,0,1.0,1972,gg,main_w1_handler2,2312125,12238622,False,,5492705095,bed,6452732.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23570638,,23997095,,"""255""",32.0,,28975786,1458762591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 19:57:41.977080,29072.0,467.0
8254837.0,len,2016-03-23 23:42:48.432972,slurm_normal,1458776664.0,0,1.0,493836706,tabular,main_w1_handler2,2637311,12240461,False,,10358382,bed,6453772.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/main/files/014/875/dataset_14875908.dat""","""?""",23915150,,23963908,,"""255""",32.0,,29172551,1458776628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-23 23:44:28.283248,63520.0,36.0
,,2016-03-24 11:34:37.816636,slurm_normal,1458819734.0,0,1.0,1972,gg,main_w2_handler0,2312125,12242453,False,,15590,bed,6455024.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23570638,,23991557,,"""255""",32.0,,28975786,1458819726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-24 11:42:17.529725,29072.0,8.0
,,2016-05-23 10:19:07.913330,slurm_normal,1463998980.0,0,1.0,2093999,gtf,main_w1_handler1,2211498,12962942,False,,2656864842,bed,7152787.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5764ff60b090ef6f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd4e0505f7f2f2f2'}]","""255""",32.0,,28867719,1463998779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-23 10:23:02.315766,34556.0,201.0
,,2016-03-24 16:51:19.915191,slurm_normal,1458839856.0,0,1.0,493836706,tabular,main_w2_handler0,2637311,12244430,False,,20776420,bed,6455887.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/main/files/014/875/dataset_14875908.dat""","""D.citri""",23915150,,24005941,,"""255""",32.0,,29172551,1458839847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-24 17:17:40.592501,63520.0,9.0
,,2016-05-25 21:30:28.427806,slurm_normal,1464212113.0,0,1.0,2093999,gtf,main_w1_handler1,2211498,12987911,False,,3358213644,bed,7174067.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5764ff60b090ef6f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a6c87df72b20d85'}]","""255""",32.0,,28867719,1464211862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-25 21:35:17.818068,34556.0,251.0
,,2016-05-23 21:26:21.700399,slurm_normal,1464108332.0,0,1.0,2093999,gtf,main_w2_handler0,2211498,12967738,False,,3630872683,bed,7161880.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5764ff60b090ef6f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edae08fd6b27789c'}]","""255""",32.0,,28867719,1464107705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-05-24 16:49:22.903747,34556.0,627.0
,,2016-03-24 23:43:22.996538,slurm_normal,1458863515.0,0,1.0,2093999,gtf,main_w1_handler1,2211498,12247136,False,,3630872683,bed,6459081.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24001221,,24001230,,"""255""",32.0,,28867719,1458863218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-24 23:52:01.271825,34556.0,297.0
,,2016-03-24 23:43:22.489343,slurm_normal,1458863389.0,0,1.0,2093999,gtf,main_w1_handler2,2211498,12247135,False,,3358213644,bed,6459064.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24001221,,24001229,,"""255""",32.0,,28867719,1458863099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-24 23:49:52.366363,34556.0,290.0
,,2016-03-24 23:33:25.438030,slurm_normal,1458864952.0,0,1.0,3924,tabular,main_w2_handler1,2557147,12247083,False,,4299034002,bed,6459223.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23649610,,24009715,,"""255""",32.0,,29178324,1458864586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-25 00:15:54.458367,76207.0,366.0
,,2016-03-25 02:31:47.483985,slurm_normal,1458873555.0,0,1.0,3924,tabular,main_w2_handler0,2557147,12247894,False,,4299034002,bed,6460254.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23649610,,24009735,,"""255""",32.0,,29178324,1458873157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-25 02:39:20.076636,76207.0,398.0
,,2016-03-25 02:31:55.928786,slurm_normal,1458876330.0,0,1.0,3924,tabular,main_w2_handler0,2557147,12247901,False,,4299034002,bed,6460508.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23649610,,24011011,,"""255""",32.0,,29178324,1458875981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-25 03:25:33.251533,76207.0,349.0
,,2016-03-25 02:31:53.252691,slurm_normal,1458876431.0,0,1.0,3924,tabular,main_w1_handler0,2557147,12247898,False,,4299034002,bed,6460514.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23649610,,24011008,,"""255""",32.0,,29178324,1458876082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-25 03:27:13.446887,76207.0,349.0
,,2016-03-26 02:29:55.204043,slurm_normal,1458959670.0,0,1.0,2093999,gtf,main_w2_handler1,2211498,12256094,False,,3630872683,bed,6467169.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022303,,24022306,,"""255""",32.0,,28867719,1458959412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-26 02:34:32.477590,34556.0,258.0
,,2016-03-26 02:29:54.240305,slurm_normal,1458959650.0,0,1.0,2093999,gtf,main_w1_handler1,2211498,12256093,False,,3358213644,bed,6467168.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24022303,,24022305,,"""255""",32.0,,28867719,1458959408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-26 02:34:11.858707,34556.0,242.0
,,2016-03-26 18:03:02.051824,slurm_normal,1459015431.0,0,1.0,71781082,tabular,main_w2_handler1,2647256,12257799,False,,6256319,bed,6468476.roundup,slurm,,132112168.0,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Mt4.len""","""Mt4""",24025165,,24021076,,"""255""",32.0,,29207505,1459015425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,2.22.0,,2016-03-26 18:03:55.621229,68732.0,6.0
