create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.gap,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-11 21:56:27.300375,slurm_normal,1431381424.0,1.0,,1.0,main_w2_handler0,2297275,9447557,False,,1298,fasta,3773133.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19667878,,,"""12""",32.0,,22914679.0,1431381420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-05-11 21:57:07.427413,6865.0,4.0
2015-05-11 22:00:40.050326,slurm_normal,1431381720.0,1.0,,1.0,main_w2_handler0,2297275,9447592,False,,1298,fasta,3773170.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19667878,,,"""6""",32.0,,22914679.0,1431381669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-05-11 22:02:04.981595,6865.0,51.0
2015-05-11 22:09:13.073547,slurm_normal,1431382187.0,1.0,,1.0,main_w2_handler1,2297275,9447628,False,,1406,fasta,3773220.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19667978,,,"""6""",32.0,,22914679.0,1431382182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-05-11 22:09:51.058262,6865.0,5.0
2015-05-11 22:12:25.711630,slurm_normal,1431382391.0,1.0,,1.0,main_w2_handler1,2297275,9447648,False,,1408,fasta,3773237.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19668009,,,"""6""",32.0,,22914679.0,1431382386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-05-11 22:13:16.719138,6865.0,5.0
2015-05-11 16:16:23.281474,slurm_normal,1431361154.0,1.0,,1.0,main_w1_handler1,2301829,9445350,False,,222698,fasta,3771272.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",19664469,,,"""10""",32.0,,23006435.0,1431361135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-05-11 16:19:18.384640,,19.0
2015-04-25 07:20:09.354397,slurm_normal,1429946437.0,1.0,,1.0,main_w2_handler1,2281092,9328552,False,,1375,fasta,3670243.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19453722,,,"""6""",32.0,,22589630.0,1429946433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-04-25 07:20:40.306480,59536.0,4.0
2015-06-01 13:37:05.244482,slurm_normal,1433165870.0,1.0,,1.0,main_w1_handler0,2297275,9573839,False,,4748,fasta,3886771.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19876155,,,"""6""",32.0,,22914679.0,1433165865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-01 13:37:56.096398,6865.0,5.0
2015-06-01 13:43:25.116929,slurm_normal,1433166241.0,1.0,,1.0,main_w2_handler0,2297275,9573902,False,,4795,fasta,3886844.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",19877436,,,"""6""",32.0,,22914679.0,1433166236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-01 13:44:05.502308,6865.0,5.0
2015-06-15 16:53:23.147533,slurm_normal,1434387318.0,1.0,,1.0,main_w1_handler0,2297275,9655592,False,,18901,fasta,3966219.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",20010239,,,"""30""",32.0,,22914679.0,1434387313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-15 16:55:21.841450,6865.0,5.0
2015-06-15 16:51:05.505597,slurm_normal,1434387103.0,1.0,,1.0,main_w1_handler0,2297275,9655558,False,,18901,fasta,3966196.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",20010239,,,"""6""",32.0,,22914679.0,1434387096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-15 16:51:45.862534,6865.0,7.0
2015-06-15 17:18:52.960917,slurm_normal,1434388772.0,1.0,,1.0,main_w1_handler1,2297275,9655782,False,,4054,fasta,3966480.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",20010552,,,"""15""",32.0,,22914679.0,1434388769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-15 17:19:35.922597,6865.0,3.0
2015-06-15 17:13:30.846704,slurm_normal,1434388446.0,1.0,,1.0,main_w1_handler2,2297275,9655715,False,,1698,fasta,3966421.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",20010481,,,"""15""",32.0,,22914679.0,1434388442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-15 17:14:08.529913,6865.0,4.0
2015-06-15 17:18:43.306666,slurm_normal,1434388752.0,1.0,,1.0,main_w2_handler0,2297275,9655781,False,Job output deleted by user before job completed.,4054,fasta,3966473.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",20010552,,,"""6""",32.0,,22914679.0,1434388745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-06-15 17:19:17.130756,6865.0,7.0
2017-07-03 12:32:27.064409,slurm_normal,1499085160.0,1.0,,1.0,main_w4_handler0,3162736,16248505,False,,16349,fasta,10322679.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275582}]",,"""9""",32.0,,38774062.0,1499085154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-03 12:32:43.232955,107866.0,6.0
2016-02-03 07:38:33.404653,slurm_normal,1454485134.0,1.0,,1.0,main_w1_handler0,2587109,11690960,False,,9048,fasta,5948538.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23156419,,,"""6""",32.0,,27861015.0,1454485130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-03 07:38:57.488738,2108.0,4.0
2016-02-04 05:11:50.414887,slurm_normal,1454562738.0,1.0,,1.0,main_w2_handler0,2587109,11707786,False,,3186,fasta,5965324.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23178165,,,"""8""",32.0,,27861015.0,1454562733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-04 05:12:22.364797,2108.0,5.0
2016-02-04 05:25:05.266554,slurm_normal,1454563530.0,1.0,,1.0,main_w2_handler0,2587109,11707850,False,,3175,fasta,5965430.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23178122,,,"""8""",32.0,,27861015.0,1454563526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-04 05:25:35.246964,2108.0,4.0
2016-02-04 18:20:17.717532,slurm_normal,1454610058.0,1.0,,1.0,main_w2_handler0,2586315,11712299,False,,456,fasta,5970072.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23186473,,,"""6""",32.0,,28033550.0,1454610043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-04 18:21:06.863187,77910.0,15.0
2016-02-04 18:20:17.091388,slurm_normal,1454610058.0,1.0,,1.0,main_w2_handler1,2586315,11712298,False,,461,fasta,5970074.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23186443,,,"""6""",32.0,,28033550.0,1454610046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-04 18:21:07.958344,77910.0,12.0
2017-07-03 14:00:28.826740,slurm_normal,1499090446.0,1.0,,1.0,main_w4_handler0,3162736,16249502,False,,5770,fasta,10323660.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""3""",32.0,,38774062.0,1499090442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-03 14:00:49.251262,107866.0,4.0
2017-07-03 14:01:12.591571,slurm_normal,1499090492.0,1.0,,1.0,main_w3_handler1,3162736,16249505,False,,5770,fasta,10323667.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""4""",32.0,,38774062.0,1499090487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-03 14:01:34.072170,107866.0,5.0
2016-02-08 17:38:23.115173,slurm_normal,1454953162.0,1.0,,1.0,main_w1_handler0,2586782,11751579,False,,373,fasta,6006222.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23241862,,,"""6""",32.0,,28072838.0,1454953140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 17:39:27.880203,77955.0,22.0
2016-02-08 17:39:01.828633,slurm_normal,1454953213.0,1.0,,1.0,main_w2_handler1,2586782,11751589,False,,456,fasta,6006239.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23241844,,,"""6""",32.0,,28072838.0,1454953203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 17:40:27.464466,77955.0,10.0
2016-02-08 17:39:16.394945,slurm_normal,1454953212.0,1.0,,1.0,main_w1_handler1,2586782,11751607,False,,355,fasta,6006238.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23241820,,,"""6""",32.0,,28072838.0,1454953203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 17:40:23.585699,77955.0,9.0
2016-02-08 17:39:27.889505,slurm_normal,1454953213.0,1.0,,1.0,main_w1_handler1,2586782,11751611,False,,461,fasta,6006236.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23241781,,,"""6""",32.0,,28072838.0,1454953203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 17:40:23.000222,77955.0,10.0
2016-02-08 20:28:36.847060,slurm_normal,1454963341.0,1.0,,1.0,main_w1_handler1,2586782,11752891,False,,461,fasta,6008424.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23242440,,,"""6""",32.0,,28072838.0,1454963337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 20:29:05.953721,77955.0,4.0
2016-02-08 20:48:26.775449,slurm_normal,1454964541.0,1.0,,1.0,main_w2_handler1,2586782,11753031,False,,373,fasta,6008756.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23241862,,,"""6""",32.0,,28072838.0,1454964536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 20:49:12.114012,77955.0,5.0
2016-02-08 20:48:26.290407,slurm_normal,1454964533.0,1.0,,1.0,main_w2_handler0,2586782,11753030,False,,456,fasta,6008749.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23241844,,,"""6""",32.0,,28072838.0,1454964528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 20:49:00.044019,77955.0,5.0
2016-02-08 20:48:25.140293,slurm_normal,1454964527.0,1.0,,1.0,main_w1_handler2,2586782,11753028,False,,461,fasta,6008745.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23241781,,,"""6""",32.0,,28072838.0,1454964522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 20:48:50.984814,77955.0,5.0
2016-02-08 20:48:25.544840,slurm_normal,1454964529.0,1.0,,1.0,main_w1_handler0,2586782,11753029,False,,355,fasta,6008746.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23241820,,,"""6""",32.0,,28072838.0,1454964525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-08 20:48:52.520217,77955.0,4.0
2016-02-11 02:57:59.847168,slurm_normal,1455159499.0,1.0,,1.0,main_w1_handler0,2595976,11784161,False,,355,fasta,6039457.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23288949,,,"""6""",32.0,,28282354.0,1455159496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-11 02:58:24.860343,,3.0
2016-02-12 01:05:14.007826,slurm_normal,1455239181.0,1.0,,1.0,main_w2_handler1,2597193,11796794,False,,461,fasta,6051506.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23305858,,,"""6""",32.0,,28320141.0,1455239175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-12 01:06:27.361342,,6.0
2016-02-12 01:05:14.589238,slurm_normal,1455239153.0,1.0,,1.0,main_w1_handler2,2597193,11796795,False,,456,fasta,6051505.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23305861,,,"""6""",32.0,,28320141.0,1455239149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-12 01:05:55.835080,,4.0
2016-02-12 01:37:46.167385,slurm_normal,1455241119.0,1.0,,1.0,main_w1_handler1,2597193,11796907,False,,1645,fasta,6051630.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23306186,,,"""6""",32.0,,28320141.0,1455241114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-12 01:38:43.225771,,5.0
2016-02-11 02:58:02.290015,slurm_normal,1455159514.0,1.0,,1.0,main_w1_handler0,2595976,11784163,False,,373,fasta,6039462.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23288951,,,"""6""",32.0,,28282354.0,1455159509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-11 02:58:35.302681,,5.0
2016-02-11 02:57:57.494978,slurm_normal,1455159500.0,1.0,,1.0,main_w2_handler1,2595976,11784160,False,,461,fasta,6039458.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23288948,,,"""6""",32.0,,28282354.0,1455159496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-11 02:58:23.695265,,4.0
2016-02-11 02:58:00.944412,slurm_normal,1455159533.0,1.0,,1.0,main_w2_handler1,2595976,11784162,False,,456,fasta,6039463.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23288950,,,"""6""",32.0,,28282354.0,1455159528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-11 02:58:57.542943,,5.0
2017-06-19 10:14:26.900455,slurm_normal,1497867289.0,1.0,,1.0,main_w4_handler0,3162736,16130701,False,,31498,fasta,10210928.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077558}]",,"""15""",32.0,,38774062.0,1497867285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-19 10:14:52.880682,107866.0,4.0
2016-02-15 15:56:52.726835,slurm_normal,1455551902.0,1.0,,1.0,main_w2_handler0,2586315,11835519,False,,461,fasta,6078819.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23186443,,,"""6""",32.0,,28033550.0,1455551861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-15 15:58:27.484069,77910.0,41.0
2016-02-14 02:14:09.503309,slurm_normal,1455416095.0,1.0,,1.0,main_w2_handler1,2596050,11818774,False,,596,fasta,6068255.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23333275,,,"""6""",32.0,,28283846.0,1455416087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-14 02:14:58.198482,,8.0
2016-02-14 03:35:01.439856,slurm_normal,1455420978.0,1.0,,1.0,main_w2_handler1,2595046,11818974,False,,461,fasta,6068444.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23273599,,,"""6""",32.0,,28260922.0,1455420934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-14 03:36:20.020119,71906.0,44.0
2016-02-14 03:34:59.914658,slurm_normal,1455420978.0,1.0,,1.0,main_w2_handler0,2595046,11818973,False,,456,fasta,6068445.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23273586,,,"""6""",32.0,,28260922.0,1455420945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-14 03:36:22.625104,71906.0,33.0
2016-02-15 15:56:54.927793,slurm_normal,1455551896.0,1.0,,1.0,main_w2_handler1,2586315,11835520,False,,355,fasta,6078816.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23186452,,,"""6""",32.0,,28033550.0,1455551849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-15 15:58:19.462842,77910.0,47.0
2016-06-20 08:56:04.012118,slurm_normal,1466413054.0,1.0,,1.0,main_w1_handler1,2743948,13207951,False,,1763155,fasta,7392397.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""100""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c38ae8b2ce33b5c'}]",,"""10""",32.0,,30959670.0,1466412975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-06-20 08:57:38.456373,,79.0
2016-02-17 01:10:48.583778,slurm_normal,1455671494.0,1.0,,1.0,main_w2_handler0,2601879,11853886,False,,373,fasta,6096077.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10""",23384828,,,"""6""",32.0,,28432906.0,1455671487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-17 01:11:36.773999,78769.0,7.0
2016-02-19 23:57:51.276789,slurm_normal,1455926320.0,1.0,,1.0,main_w2_handler0,2603200,11882327,False,,355,fasta,6122055.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23394719,,,"""6""",32.0,,28453862.0,1455926315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-19 23:58:44.368003,78839.0,5.0
2016-02-19 23:57:52.367328,slurm_normal,1455926316.0,1.0,,1.0,main_w1_handler1,2603200,11882330,False,,461,fasta,6122051.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23426927,,,"""6""",32.0,,28453862.0,1455926308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-19 23:58:41.623082,78839.0,8.0
2016-02-19 23:59:45.056244,slurm_normal,1455926433.0,1.0,,1.0,main_w1_handler2,2603200,11882341,False,,461,fasta,6122069.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",23426927,,,"""6""",32.0,,28453862.0,1455926429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-20 00:00:36.826317,78839.0,4.0
2016-02-19 23:57:52.042942,slurm_normal,1455926419.0,1.0,,1.0,main_w1_handler2,2603200,11882329,False,,373,fasta,6122059.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23394784,,,"""6""",32.0,,28453862.0,1455926335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-20 00:00:23.597271,78839.0,84.0
2016-02-19 23:57:51.629264,slurm_normal,1455926323.0,1.0,,1.0,main_w1_handler2,2603200,11882328,False,,456,fasta,6122053.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23394767,,,"""6""",32.0,,28453862.0,1455926314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-02-19 23:58:45.523289,78839.0,9.0
2017-06-19 10:20:26.487309,slurm_normal,1497867652.0,1.0,,1.0,main_w3_handler0,3162736,16130773,False,,10910,fasta,10211001.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""6""",32.0,,38774062.0,1497867647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-19 10:20:54.460184,107866.0,5.0
2017-06-19 10:01:36.814603,slurm_normal,1497866517.0,1.0,,1.0,main_w3_handler0,3063625,16130621,False,,31498,fasta,10210823.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077478}]",,"""40""",32.0,,38773945.0,1497866512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-19 10:02:00.308244,2860.0,5.0
2016-03-18 08:20:32.756757,slurm_normal,1458289341.0,1.0,,1.0,main_w2_handler0,2638212,12175800,False,,28169,fasta,6392342.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23901184,,,"""30""",32.0,,29055397.0,1458289333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-03-18 08:22:24.118280,,8.0
2016-03-18 08:26:46.757742,slurm_normal,1458289685.0,1.0,,1.0,main_w2_handler0,2638212,12175830,False,,28169,fasta,6392382.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",23901184,,,"""50""",32.0,,29055397.0,1458289681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-03-18 08:28:07.827981,,4.0
