chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
36.0,len,2015-10-17 13:30:31.747976,slurm_normal,1445088646.0,0.0,,1.0,main_w1_handler0,2475201,10613728,False,,28639,fasta,4882536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/833/dataset_12833518.dat""","""?""",21579943,,32.0,,25741153,1445088642.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-17 13:30:49.723116,55109.0,4.0
26.0,len,2015-10-15 09:06:13.756876,slurm_normal,1444900001.0,0.0,,1.0,main_w1_handler2,2469143,10579739,False,,5096,fasta,4851000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/790/dataset_12790214.dat""","""?""",21531463,,32.0,,25696790,1444899996.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-15 09:06:44.887491,6835.0,5.0
36.0,len,2015-10-15 13:27:28.135991,slurm_normal,1444915674.0,0.0,,1.0,main_w1_handler0,2472608,10582557,False,,28639,fasta,4853258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/793/dataset_12793490.dat""","""?""",21534159,,32.0,,25696790,1444915670.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-15 13:27:57.045740,6835.0,4.0
36.0,len,2015-10-18 20:09:49.555955,slurm_normal,1445199017.0,0.0,,1.0,main_w1_handler1,2473957,10632612,False,,28639,fasta,4893082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/857/dataset_12857529.dat""","""?""",21605111,,32.0,,25763652,1445199012.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-18 20:10:22.884156,6835.0,5.0
26.0,len,2015-10-30 18:30:34.867260,slurm_normal,1446229870.0,0.0,,1.0,main_w1_handler1,2405541,10775787,False,,359,fasta,5034050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/036/dataset_13036423.dat""","""?""",21815093,,32.0,,24634916,1446229865.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-30 18:31:17.012324,67618.0,5.0
36.0,len,2015-10-19 07:22:22.937212,slurm_normal,1445239370.0,0.0,,1.0,main_w1_handler1,2476531,10636098,False,,28639,fasta,4899604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861703.dat""","""?""",21609727,,32.0,,25767473,1445239366.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:54.985124,71618.0,4.0
36.0,len,2015-10-19 07:21:28.295004,slurm_normal,1445239317.0,0.0,,1.0,main_w1_handler0,2476491,10636074,False,,28639,fasta,4899580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861685.dat""","""?""",21609677,,32.0,,25767321,1445239312.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:11.055320,71606.0,5.0
36.0,len,2015-10-19 06:51:43.300784,slurm_normal,1445237534.0,0.0,,1.0,main_w1_handler2,2476508,10635865,False,,28639,fasta,4899187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861696.dat""","""?""",21609672,,32.0,,25767375,1445237522.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 06:52:19.653557,71611.0,12.0
36.0,len,2015-10-19 07:21:38.239313,slurm_normal,1445239334.0,0.0,,1.0,main_w1_handler0,2476511,10636079,False,,28639,fasta,4899585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861701.dat""","""?""",21609710,,32.0,,25767392,1445239325.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:23.214535,71613.0,9.0
36.0,len,2015-10-19 07:21:14.229511,slurm_normal,1445239292.0,0.0,,1.0,main_w2_handler0,2476504,10636066,False,,28639,fasta,4899574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861688.dat""","""?""",21609683,,32.0,,25767365,1445239288.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:21:35.148500,71609.0,4.0
36.0,len,2015-10-19 07:21:27.296173,slurm_normal,1445239314.0,0.0,,1.0,main_w1_handler2,2476520,10636071,False,,28639,fasta,4899577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861706.dat""","""?""",21609693,,32.0,,25767416,1445239309.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:06.137572,71616.0,5.0
36.0,len,2015-10-19 07:21:37.849659,slurm_normal,1445239335.0,0.0,,1.0,main_w1_handler0,2476503,10636078,False,,28639,fasta,4899583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861708.dat""","""?""",21609671,,32.0,,25767356,1445239323.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:21.955703,71608.0,12.0
36.0,len,2015-10-19 07:21:46.957210,slurm_normal,1445239341.0,0.0,,1.0,main_w1_handler1,2476507,10636087,False,,28639,fasta,4899592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861692.dat""","""?""",21609670,,32.0,,25767371,1445239332.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:28.052454,71610.0,9.0
36.0,len,2015-10-19 07:21:53.736345,slurm_normal,1445239341.0,0.0,,1.0,main_w2_handler1,2476512,10636092,False,,28639,fasta,4899591.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861694.dat""","""?""",21609678,,32.0,,25767394,1445239332.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:27.697936,71614.0,9.0
36.0,len,2015-10-19 07:21:50.853723,slurm_normal,1445239343.0,0.0,,1.0,main_w1_handler1,2476525,10636089,False,,28639,fasta,4899598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861690.dat""","""?""",21609694,,32.0,,25767441,1445239338.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:29.235598,71617.0,5.0
36.0,len,2015-10-19 07:21:38.988422,slurm_normal,1445239339.0,0.0,,1.0,main_w1_handler2,2476509,10636080,False,,28639,fasta,4899588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861697.dat""","""?""",21609651,,32.0,,25767378,1445239329.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:22:24.375331,71612.0,10.0
36.0,len,2015-10-19 07:49:01.448221,slurm_normal,1445240961.0,0.0,,1.0,main_w1_handler0,2476592,10636408,False,,28639,fasta,4900053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862399.dat""","""?""",21610414,,32.0,,25767858,1445240955.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:49:25.534703,71639.0,6.0
36.0,len,2015-10-19 07:56:12.049688,slurm_normal,1445241393.0,0.0,,1.0,main_w1_handler1,2476595,10636543,False,,28639,fasta,4900215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862244.dat""","""?""",21610252,,32.0,,25767868,1445241389.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:56:41.666962,71641.0,4.0
36.0,len,2015-10-19 07:53:48.334440,slurm_normal,1445241250.0,0.0,,1.0,main_w2_handler0,2474100,10636506,False,,28640,fasta,4900158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862410.dat""","""?""",21610069,,32.0,,25767309,1445241246.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:54:13.282887,71459.0,4.0
36.0,len,2015-10-19 07:50:29.174190,slurm_normal,1445241046.0,0.0,,1.0,main_w1_handler2,2476550,10636435,False,,28639,fasta,4900079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862397.dat""","""?""",21610432,,32.0,,25767544,1445241043.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 07:50:52.382249,71628.0,3.0
36.0,len,2015-10-19 08:05:55.260962,slurm_normal,1445242074.0,0.0,,1.0,main_w2_handler0,2476548,10636607,False,,28639,fasta,4900354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862421.dat""","""?""",21610483,,32.0,,25767536,1445242040.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 08:08:03.051722,71627.0,34.0
15.0,len,2015-10-19 15:43:05.416770,slurm_normal,1445269420.0,0.0,,1.0,main_w1_handler1,2316191,10640941,False,,4947706,fasta,4905671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/817/dataset_12817814.dat""","""?""",21562469,,32.0,,25775402,1445269416.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 15:43:49.588280,63987.0,4.0
36.0,len,2015-10-19 19:30:09.127916,slurm_normal,1445283050.0,0.0,,1.0,main_w2_handler0,2463770,10645221,False,,1849491,fasta,4908514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/874/dataset_12874236.dat""","""?""",21622691,,32.0,,25553186,1445283043.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-19 19:30:55.414050,70673.0,7.0
33.0,len,2015-10-22 07:59:02.397871,slurm_normal,1445500759.0,0.0,,1.0,main_w2_handler0,2476660,10682246,False,,17310,fasta,4946466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/917/dataset_12917800.dat""","""?""",21610928,,32.0,,25524572,1445500750.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-22 07:59:22.049108,70530.0,9.0
23.0,len,2015-11-02 11:02:28.337422,slurm_normal,1446462180.0,0.0,,1.0,main_w1_handler0,2476634,10794379,False,,234177,fasta,5049052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/059/dataset_13059176.dat""","""?""",21841372,,32.0,,26044537,1446462170.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 11:03:02.947294,6835.0,10.0
215120.0,len,2015-10-20 11:24:05.087518,slurm_normal,1445340270.0,0.0,,1.0,main_w2_handler1,2477007,10652645,False,,45834607,fasta,4918642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/883/dataset_12883012.dat""","""?""",21632213,,32.0,,25788210,1445340264.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-20 11:24:33.450117,71753.0,6.0
38.0,len,2015-11-04 15:48:01.766330,slurm_normal,1446652125.0,0.0,,1.0,main_w1_handler0,2495240,10816846,False,,2263993,fasta,5072502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/088/dataset_13088019.dat""","""?""",21871449,,32.0,,26091086,1446652122.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-04 15:48:48.654361,72643.0,3.0
49.0,len,2015-11-02 02:49:31.188163,slurm_normal,1446432592.0,0.0,,1.0,main_w1_handler0,2486324,10791353,False,,6264507,fasta,5046276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/055/dataset_13055806.dat""","""pseuAeru""",21837745,,32.0,,25911941,1446432588.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 02:49:54.402823,72164.0,4.0
36.0,len,2015-11-02 07:25:40.628990,slurm_normal,1446449158.0,0.0,,1.0,main_w1_handler2,2476545,10792138,False,,28639,fasta,5048010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/018/dataset_13018774.dat""","""?""",21795360,,32.0,,26040881,1446449154.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:25:59.563787,71624.0,4.0
36.0,len,2015-11-02 07:23:58.767599,slurm_normal,1446449057.0,0.0,,1.0,main_w2_handler1,2476542,10792121,False,,28639,fasta,5047995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861829.dat""","""?""",21609833,,32.0,,26040859,1446449046.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:20.088090,71621.0,11.0
36.0,len,2015-11-02 07:23:51.368598,slurm_normal,1446449060.0,0.0,,1.0,main_w1_handler0,2476552,10792106,False,,28639,fasta,5047988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862385.dat""","""?""",21610422,,32.0,,26040885,1446449039.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:23.443320,71629.0,21.0
36.0,len,2015-11-02 07:25:11.360866,slurm_normal,1446449166.0,0.0,,1.0,main_w1_handler1,2476547,10792134,False,,28639,fasta,5048007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861857.dat""","""?""",21609862,,32.0,,26040884,1446449122.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:26:07.555612,71626.0,44.0
36.0,len,2015-11-02 07:24:03.387559,slurm_normal,1446449062.0,0.0,,1.0,main_w2_handler0,2476546,10792125,False,,28639,fasta,5048002.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862394.dat""","""?""",21610437,,32.0,,26040834,1446449057.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:27.177082,71625.0,5.0
36.0,len,2015-11-02 07:23:51.460039,slurm_normal,1446449063.0,0.0,,1.0,main_w2_handler0,2476538,10792107,False,,28639,fasta,5047994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861823.dat""","""?""",21609832,,32.0,,26041237,1446449047.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:29.523956,71619.0,16.0
36.0,len,2015-11-02 07:23:52.649603,slurm_normal,1446449058.0,0.0,,1.0,main_w2_handler0,2476576,10792111,False,,28639,fasta,5047998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862360.dat""","""?""",21610416,,32.0,,26040871,1446449049.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:25.906319,71635.0,9.0
36.0,len,2015-11-02 07:24:06.280131,slurm_normal,1446449063.0,0.0,,1.0,main_w1_handler1,2476557,10792129,False,,28639,fasta,5047999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862404.dat""","""?""",21610429,,32.0,,26040857,1446449052.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:26.463313,71632.0,11.0
36.0,len,2015-11-02 07:23:52.752530,slurm_normal,1446449059.0,0.0,,1.0,main_w2_handler0,2476543,10792112,False,,28639,fasta,5048000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/862/dataset_12862400.dat""","""?""",21610430,,32.0,,26040845,1446449054.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-02 07:24:26.317758,71622.0,5.0
36.0,len,2015-10-23 09:47:05.885875,slurm_normal,1445593655.0,0.0,,1.0,main_w2_handler0,2476544,10697346,False,,28639,fasta,4960575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/861/dataset_12861850.dat""","""?""",21609860,,32.0,,25851889,1445593648.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-23 09:47:38.538505,71623.0,7.0
36.0,len,2015-10-23 14:40:08.236342,slurm_normal,1445611234.0,0.0,,1.0,main_w2_handler1,2478520,10701018,False,,28639,fasta,4963563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/891/dataset_12891415.dat""","""?""",21642509,,32.0,,25792857,1445611230.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-23 14:40:37.029770,55109.0,4.0
36.0,len,2015-10-23 15:05:29.297169,slurm_normal,1445612777.0,0.0,,1.0,main_w1_handler0,2478520,10701505,False,,28639,fasta,4963888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/940/dataset_12940994.dat""","""?""",21700184,,32.0,,25792857,1445612773.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-23 15:06:33.525327,55109.0,4.0
38.0,len,2015-11-06 18:26:07.816271,slurm_normal,1446834439.0,0.0,,1.0,main_w2_handler1,2482872,10838122,False,,4100765,fasta,5092789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/115/dataset_13115695.dat""","""?""",21710658,,32.0,,26142915,1446834383.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-06 18:27:22.966435,67439.0,56.0
8264.0,len,2015-11-06 18:07:50.466646,slurm_normal,1446833306.0,0.0,,1.0,main_w1_handler0,1139014,10837968,False,,11682671,fasta,5092428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/113/dataset_13113970.dat""","""?""",21903484,,32.0,,26139819,1446833288.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-06 18:08:32.178328,26638.0,18.0
15.0,len,2015-11-03 17:48:56.201720,slurm_normal,1446572951.0,0.0,,1.0,main_w1_handler1,2485470,10809667,False,,13136,fasta,5064442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/078/dataset_13078567.dat""","""?""",21860270,,32.0,,25896948,1446572948.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-03 17:49:15.446673,46448.0,3.0
4389.0,len,2015-11-03 19:53:47.940293,slurm_normal,1446580443.0,0.0,,1.0,main_w2_handler0,2477496,10810564,False,,809789,fasta,5065617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/079/dataset_13079586.dat""","""dm3""",21851583,,32.0,,26054779,1446580438.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-03 19:54:06.274887,70381.0,5.0
64649.0,len,2016-10-12 03:20:36.230709,slurm_normal,1476242468.0,0.0,,1.0,main_w4_handler0,2847957,14059854,False,,1075546369,fasta,8276802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/466/dataset_17466670.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b37ba2c7d0394393'}]",32.0,,33621213,1476242439.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2016-10-12 03:21:10.892961,89188.0,29.0
132.0,len,2015-10-22 18:06:07.328822,slurm_normal,1445537354.0,0.0,,1.0,main_w1_handler0,2469920,10690083,False,,24011,fasta,4953509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/927/dataset_12927403.dat""","""?""",21684841,,32.0,,25665297,1445537313.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-22 18:09:21.365630,71132.0,41.0
22.0,len,2015-11-03 22:46:43.458845,slurm_normal,1446590822.0,0.0,,1.0,main_w1_handler0,2474749,10811728,False,,10876,fasta,5067192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/081/dataset_13081190.dat""","""?""",21617725,,32.0,,25732781,1446590817.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-03 22:47:06.410692,71497.0,5.0
100.0,len,2015-10-23 06:15:26.108143,slurm_normal,1445580957.0,0.0,,1.0,main_w1_handler0,2477823,10696104,False,,102291840,fasta,4959525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/934/dataset_12934720.dat""","""?""",21630381,,32.0,,25784708,1445580952.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-10-23 06:15:59.714375,65576.0,5.0
37.0,len,2016-01-31 07:24:36.298743,slurm_normal,1454225098.0,0.0,,1.0,main_w2_handler0,2583719,11643088,False,,51771533,fasta,5906485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/130/dataset_14130389.dat""","""?""",23098141,,32.0,,27943061,1454225090.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2016-01-31 07:25:03.483609,77690.0,8.0
27.0,len,2015-11-05 12:48:03.009985,slurm_normal,1446727700.0,0.0,,1.0,main_w1_handler2,2496734,10826587,False,,2399405,fasta,5081897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/101/dataset_13101084.dat""","""lactLact""",21888495,,32.0,,26114419,1446727694.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 12:48:24.382289,69452.0,6.0
1593.0,len,2015-11-05 14:25:01.884425,slurm_normal,1446733519.0,0.0,,1.0,main_w2_handler0,2489431,10827376,False,,2888673,fasta,5082734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/101/dataset_13101914.dat""","""?""",21889620,,32.0,,25814800,1446733514.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 14:25:23.171642,64883.0,5.0
,,2015-11-05 14:40:13.400445,slurm_normal,1446734441.0,0.0,,1.0,main_w1_handler1,2495377,10827493,False,,494439610,fasta,5082840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21810376,,32.0,,26043670,1446734426.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 14:40:46.361680,72243.0,15.0
22.0,len,2015-11-05 15:18:56.927632,slurm_normal,1446736752.0,0.0,,1.0,main_w2_handler1,2480523,10828133,False,,190,fasta,5083319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/102/dataset_13102828.dat""","""?""",21684448,,32.0,,25260800,1446736747.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 15:19:15.951044,51853.0,5.0
7.0,len,2015-11-05 18:59:10.592979,slurm_normal,1446750107.0,0.0,,1.0,main_w1_handler2,2436613,10829586,False,,849,fasta,5084818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/430/dataset_12430698.dat""","""?""",21090033,,32.0,,25481861,1446749984.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 19:01:50.936634,69131.0,123.0
19.0,len,2015-11-05 19:57:39.035184,slurm_normal,1446753472.0,0.0,,1.0,main_w2_handler0,2497200,10829998,False,,10890,fasta,5085154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/105/dataset_13105176.dat""","""?""",21893457,,32.0,,26126068,1446753468.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 19:57:56.595892,35618.0,4.0
109291.0,len,2015-11-05 19:55:55.318937,slurm_normal,1446753403.0,0.0,,1.0,main_w1_handler2,2493696,10829987,False,,252397562,fasta,5085142.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/103/dataset_13103098.dat""","""?""",21889251,,32.0,,26126677,1446753368.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 19:56:46.046612,72366.0,35.0
,,2015-11-09 16:46:48.251880,slurm_normal,1447087632.0,0.0,,1.0,main_w2_handler0,2226980,10856480,False,,26752034,fasta,5110307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/132/dataset_13132116.dat""","""Tbrucei927v4""",21923299,,32.0,,25979824,1447087627.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-09 16:47:17.916597,55863.0,5.0
16.0,len,2015-11-05 21:43:26.687455,slurm_normal,1446759823.0,0.0,,1.0,main_w1_handler0,1887169,10830619,False,,173782,fasta,5085820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/106/dataset_13106141.dat""","""EBV_akata_v3""",21894547,,32.0,,26127850,1446759819.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-05 21:43:47.424026,40569.0,4.0
18.0,len,2015-11-06 04:31:30.305481,slurm_normal,1446784306.0,0.0,,1.0,main_w2_handler0,2496734,10832594,False,,2399396,fasta,5087701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/109/dataset_13109277.dat""","""?""",21897503,,32.0,,26133847,1446784300.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-06 04:31:50.257529,69452.0,6.0
36.0,len,2015-11-06 15:45:22.065171,slurm_normal,1446824753.0,0.0,,1.0,main_w1_handler2,2443833,10835949,False,,316,fasta,5090856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/113/dataset_13113301.dat""","""?""",21902597,,32.0,,25250506,1446824748.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-06 15:46:01.048577,39242.0,5.0
11.0,len,2015-12-12 12:44:08.979708,slurm_normal,1449924270.0,0.0,,1.0,main_w2_handler1,2525896,11163691,False,,16905,fasta,5433405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/494/dataset_13494509.dat""","""?""",22428086,,32.0,,26649928,1449924266.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-12-12 12:44:33.107921,64540.0,4.0
29.0,len,2015-11-07 00:42:44.623964,slurm_normal,1446856978.0,0.0,,1.0,main_w2_handler0,2477306,10840018,False,,2995321,fasta,5095044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/117/dataset_13117371.dat""","""?""",21898345,,32.0,,26054805,1446856973.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-07 00:43:01.229044,72409.0,5.0
,,2015-11-07 10:30:42.063721,slurm_normal,1446892257.0,0.0,,1.0,main_w1_handler1,2497710,10840823,False,,5482,fasta,5095826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21897761,,32.0,,26136854,1446892250.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-11-07 10:30:58.101378,72841.0,7.0
134.0,len,2015-12-14 05:07:05.922871,slurm_normal,1450069651.0,0.0,,1.0,main_w2_handler1,2537385,11169769,False,,9254878,fasta,5439130.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/547/dataset_13547248.dat""","""?""",22438393,,32.0,,26786952,1450069646.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-12-14 05:07:34.057129,69243.0,5.0
