create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genome_version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-26 19:05:30.946746,slurm_normal,1456513891.0,0,,1.0,main_w2_handler1,2607004,11953694,False,,6187018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Desulfovibrio_vulgaris_Hildenborough_uid57645""",32.0,,28524524.0,1456513558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-02-26 19:11:44.364525,79047.0,333.0
2016-03-01 08:51:06.481213,slurm_normal,1456822432.0,0,,1.0,main_w1_handler1,2612591,11978411,False,,6209481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,28698370.0,1456822287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-01 08:53:58.063524,16149.0,145.0
2016-03-01 23:56:34.530111,slurm_normal,1456876697.0,0,,1.0,main_w2_handler0,2613177,11985162,False,,6215256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,28630308.0,1456876606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-01 23:58:20.587136,67361.0,91.0
2016-03-02 00:00:32.606964,slurm_normal,1456876943.0,0,,1.0,main_w2_handler0,2613177,11985172,False,,6215286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,28630308.0,1456876847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-02 00:02:27.327852,67361.0,96.0
2016-03-02 21:29:07.764304,slurm_normal,1456954907.0,0,,1.0,main_w1_handler1,2397892,11999902,False,,6228528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""m_tuberculosis""",32.0,,28120746.0,1456954551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-02 21:41:51.916985,11616.0,356.0
2016-03-02 22:16:22.712061,slurm_normal,1456957407.0,0,,1.0,main_w1_handler2,2618918,12000498,False,,6229032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""m_tuberculosis""",32.0,,28120746.0,1456957013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-02 22:23:29.925738,11616.0,394.0
2016-05-03 18:02:29.071624,slurm_normal,1462298668.0,0,,1.0,main_w1_handler2,2658738,12760496,False,,6957727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pf3D7v91""",32.0,,29201454.0,1462298589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-03 18:04:35.547372,77707.0,79.0
2016-03-16 09:45:21.351798,slurm_normal,1458121604.0,0,,1.0,main_w1_handler0,2633950,12150931,False,,6369415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""R64-1-1.75""",32.0,,29013213.0,1458121547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-16 09:46:45.423879,80713.0,57.0
2016-03-16 10:15:25.026238,slurm_normal,1458123449.0,0,,1.0,main_w1_handler0,2633950,12151107,False,,6369617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.75""",32.0,,29013213.0,1458123355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-16 10:17:32.540974,80713.0,94.0
2016-06-23 04:14:01.022301,slurm_normal,1466655374.0,0,,1.0,main_w2_handler1,2747528,13243412,False,,7429431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,31035445.0,1466655260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-23 04:16:20.688287,55619.0,114.0
2016-05-04 18:02:16.132584,slurm_normal,1462385515.0,0,,1.0,main_w1_handler1,2658738,12774424,False,,6976134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29201454.0,1462384977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-04 18:12:05.350326,77707.0,538.0
2016-06-24 12:08:37.463064,slurm_normal,1466770964.0,0,,1.0,main_w1_handler0,2224107,13253962,False,,7440937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,31060167.0,1466770151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-24 12:22:50.763204,60401.0,813.0
2016-03-04 09:51:39.721839,slurm_normal,1457085251.0,0,,1.0,main_w2_handler1,2612028,12018007,False,,6247502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,28805688.0,1457085122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-04 09:54:16.073476,50962.0,129.0
2016-03-17 14:28:52.046699,slurm_normal,1458226074.0,0,,1.0,main_w1_handler2,2629782,12166533,False,,6383702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,28931194.0,1458225012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-17 14:48:01.533604,80412.0,1062.0
2016-06-28 01:43:07.767713,slurm_normal,1467078307.0,0,,1.0,main_w2_handler1,2751481,13273257,False,,7461926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,31121413.0,1467078218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-28 01:45:10.372456,,89.0
2016-05-11 04:16:17.430873,slurm_normal,1462940306.0,0,,1.0,main_w1_handler0,2701480,12851818,False,,7052270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,30147835.0,1462940209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-11 04:18:29.149908,28672.0,97.0
2016-05-12 08:18:31.906830,slurm_normal,1463041294.0,0,,1.0,main_w1_handler1,2694488,12865222,False,,7065918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000475135.2.22""",32.0,,30037265.0,1463041136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-12 08:21:39.312983,,158.0
2016-06-29 21:21:24.168652,slurm_normal,1467235465.0,0,,1.0,main_w1_handler0,2751481,13290443,False,,7489229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""EF4.74""",32.0,,31121413.0,1467235300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-29 21:24:37.849581,,165.0
2016-06-30 16:23:56.745162,slurm_normal,1467304282.0,0,,1.0,main_w2_handler1,2742285,13297900,False,,7499634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""TAIR10.21""",32.0,,31179337.0,1467303858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-30 16:32:06.374145,86268.0,424.0
2016-06-30 16:21:45.118625,slurm_normal,1467303925.0,0,,1.0,main_w1_handler1,2742285,13297887,False,,7499619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""athalianaTair10""",32.0,,31179337.0,1467303717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-30 16:25:36.682406,86268.0,208.0
2016-06-30 17:01:46.576644,slurm_normal,1467306360.0,0,,1.0,main_w2_handler0,2742281,13298224,False,,7499988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""athalianaTair10""",32.0,,30930503.0,1467306115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-30 17:06:11.261163,86267.0,245.0
2016-03-20 05:50:02.419229,slurm_normal,1458453545.0,0,,1.0,main_w1_handler1,2633950,12197503,False,,6412248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29013213.0,1458453036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-20 05:59:11.314813,80713.0,509.0
2016-03-20 06:17:37.784165,slurm_normal,1458455038.0,0,,1.0,main_w2_handler0,2633950,12197549,False,,6412419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000258245.1.21""",32.0,,29013213.0,1458454694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-20 06:24:05.914368,80713.0,344.0
2016-07-06 13:35:35.715990,slurm_normal,1467812332.0,0,,1.0,main_w2_handler0,2758886,13344034,False,,7553024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg38""",32.0,,29905733.0,1467812167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-06 13:38:55.898548,60534.0,165.0
2016-07-06 13:21:44.587089,slurm_normal,1467811493.0,0,,1.0,main_w2_handler0,2758886,13343954,False,,7552935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,29905733.0,1467811341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-06 13:24:56.117423,60534.0,152.0
2016-07-06 13:30:58.925343,slurm_normal,1467812050.0,0,,1.0,main_w2_handler1,2758886,13344008,False,,7553001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,29905733.0,1467811900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-06 13:34:13.949597,60534.0,150.0
2016-05-16 20:41:32.544104,slurm_normal,1463431908.0,0,,1.0,main_w1_handler0,2636035,12911442,False,,7105647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29183347.0,1463431327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-16 20:51:53.441988,81206.0,581.0
2016-07-06 10:35:54.901756,slurm_normal,1467801428.0,0,,1.0,main_w1_handler0,2723908,13342785,False,,7551522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cAlbicansv21""",32.0,,31128762.0,1467801391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-06 10:37:12.285361,81625.0,37.0
2016-03-22 06:48:39.339294,slurm_normal,1458629865.0,0,,1.0,main_w1_handler0,2633950,12222734,False,,6435882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29013213.0,1458629368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-22 06:57:50.597926,80713.0,497.0
2016-09-16 13:31:36.523327,slurm_normal,1474032938.0,0,,1.0,main_w3_handler1,2789562,13864939,False,,8088254.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.75""",32.0,,32128088.0,1474032714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-09-16 13:35:40.622939,,224.0
2016-03-22 12:55:35.350386,slurm_normal,1458651791.0,0,,1.0,main_w2_handler1,2632678,12225354,False,,6439027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000007565.1.21""",32.0,,27268718.0,1458651387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-22 13:03:27.378093,75878.0,404.0
2016-09-17 14:14:38.215206,slurm_normal,1474121782.0,0,,1.0,main_w3_handler0,2605234,13871472,False,,8094769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000014385.1.21""",32.0,,32892534.0,1474121693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-09-17 14:16:27.725382,70632.0,89.0
2016-05-17 09:33:44.649858,slurm_normal,1463478100.0,0,,1.0,main_w1_handler1,2694488,12916461,False,,7111323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""IRGSP-1.0.21""",32.0,,30281199.0,1463477666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-17 09:41:48.849936,84387.0,434.0
2016-03-23 00:51:21.209229,slurm_normal,1458694377.0,0,,1.0,main_w1_handler1,2641147,12231501,False,,6445947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""taeGut3.2.4.76""",32.0,,29091351.0,1458694312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-23 00:52:59.473220,4358.0,65.0
2016-03-23 01:33:13.449369,slurm_normal,1458696978.0,0,,1.0,main_w1_handler2,2636035,12231648,False,,6446098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,29027433.0,1458696832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-23 01:36:23.960337,,146.0
2016-03-23 04:24:54.021984,slurm_normal,1458707174.0,0,,1.0,main_w1_handler1,2643654,12232217,False,,6446611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""m_tuberculosis""",32.0,,29159079.0,1458707117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-23 04:26:16.132867,,57.0
2016-07-11 08:44:33.175542,slurm_normal,1468226752.0,0,,1.0,main_w2_handler1,2762622,13372943,False,,7583719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""EF4.74""",32.0,,31389397.0,1468226718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-11 08:45:57.619630,,34.0
2016-07-11 10:07:22.398649,slurm_normal,1468231745.0,0,,1.0,main_w2_handler1,2762622,13373343,False,,7584193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""EF4.74""",32.0,,31389397.0,1468231671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-11 10:09:07.187903,,74.0
2016-05-19 06:19:49.693862,slurm_normal,1463639001.0,0,,1.0,main_w1_handler1,2689298,12936879,False,,7131480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,29267056.0,1463638856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-19 06:23:24.186037,79293.0,145.0
2016-03-23 17:04:47.388526,slurm_normal,1458754165.0,0,,1.0,main_w1_handler0,2152077,12237116,False,,6451099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29167787.0,1458752754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-23 17:29:35.600717,43909.0,1411.0
2016-10-17 19:08:43.256378,slurm_normal,1476731722.0,0,,1.0,main_w3_handler1,2394836,14101463,False,,8316537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,33533892.0,1476731358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-10-17 19:15:33.472859,54947.0,364.0
2016-05-20 16:28:00.820641,slurm_normal,1463762212.0,0,,1.0,main_w1_handler0,2658865,12950203,False,,7143768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Escherichia_coli_K_12_substr__DH10B_uid58979""",32.0,,30326747.0,1463761721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-05-20 16:37:01.069740,49906.0,491.0
2016-03-25 16:58:32.300121,slurm_normal,1458926540.0,0,,1.0,main_w2_handler1,2636035,12253196,False,,6464547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29183347.0,1458925133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-25 17:22:29.303996,81206.0,1407.0
2016-03-31 18:53:13.889109,slurm_normal,1459450788.0,0,,1.0,main_w1_handler0,2645881,12303627,False,,6511675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,29321300.0,1459450405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-31 18:59:54.318106,81354.0,383.0
2016-03-31 19:25:22.756838,slurm_normal,1459452635.0,0,,1.0,main_w1_handler1,2645881,12303933,False,,6512031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,29321300.0,1459452432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-31 19:30:36.702364,81354.0,203.0
2016-03-31 23:25:26.166385,slurm_normal,1459466939.0,0,,1.0,main_w1_handler2,2645881,12305690,False,,6513653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,29321300.0,1459466741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-03-31 23:29:01.631713,81354.0,198.0
2016-04-05 02:08:18.886398,slurm_normal,1459822633.0,0,,1.0,main_w2_handler0,2607568,12339640,False,,6545326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000006765.1.21""",32.0,,28532782.0,1459822115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-05 02:17:34.534550,52629.0,518.0
2016-04-07 01:37:44.024204,slurm_normal,1459993178.0,0,,1.0,main_w1_handler2,2107302,12357931,False,,6562497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,29399976.0,1459993077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-07 01:39:42.898174,28228.0,101.0
2016-04-08 12:21:32.256705,slurm_normal,1460118764.0,0,,1.0,main_w1_handler1,2662340,12386806,False,,6584852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29441323.0,1460118152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-08 12:33:05.563079,,612.0
2016-04-11 07:16:04.413193,slurm_normal,1460359101.0,0,,1.0,main_w1_handler2,2552170,12414968,False,,6615488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,29530461.0,1460359006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-11 07:18:26.416124,75943.0,95.0
2016-04-11 08:02:05.104446,slurm_normal,1460361850.0,0,,1.0,main_w1_handler1,2552170,12415326,False,,6615816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,29530461.0,1460361761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-11 08:04:15.596245,75943.0,89.0
2016-04-12 19:03:55.181527,slurm_normal,1460488502.0,0,,1.0,main_w1_handler0,2036577,12434553,False,,6634297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Escherichia_coli_B_REL606_uid58803""",32.0,,29010889.0,1460488081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-12 19:15:19.389333,52610.0,421.0
2016-04-14 15:55:55.476717,slurm_normal,1460649619.0,0,,1.0,main_w1_handler0,2662624,12453561,False,,6650698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,29499315.0,1460649400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-14 16:00:24.152521,36216.0,219.0
2016-04-14 15:59:33.126219,slurm_normal,1460649705.0,0,,1.0,main_w1_handler1,1986649,12453581,False,,6650720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Galgal4.76""",32.0,,29027374.0,1460649603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-14 16:01:47.362231,51402.0,102.0
2016-04-14 19:29:42.554948,slurm_normal,1460662259.0,0,,1.0,main_w1_handler2,2618379,12456259,False,,6652131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pf3D7v91""",32.0,,28750651.0,1460662219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-14 19:31:02.393416,,40.0
2016-04-14 19:45:37.114952,slurm_normal,1460663213.0,0,,1.0,main_w1_handler0,2618379,12456403,False,,6652249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pf3D7v90""",32.0,,28750651.0,1460663169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-14 19:46:55.214517,,44.0
2016-04-15 13:11:41.643693,slurm_normal,1460725981.0,0,,1.0,main_w1_handler1,2661643,12469404,False,,6659467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pf3D7v91""",32.0,,29484992.0,1460725933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-15 13:13:04.023106,,48.0
2016-04-18 06:37:12.077693,slurm_normal,1460962070.0,0,,1.0,main_w1_handler2,2622069,12500381,False,,6691821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,29656214.0,1460961473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-18 06:47:56.716947,65503.0,597.0
2016-04-19 12:57:43.033476,slurm_normal,1461070752.0,0,,1.0,main_w2_handler0,1969012,12521477,False,,6709430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Pf3D7v91""",32.0,,29667210.0,1461070718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-19 12:59:15.656917,50916.0,34.0
2016-04-19 21:40:16.308502,slurm_normal,1461102433.0,0,,1.0,main_w1_handler0,2036577,12528813,False,,6715454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000011585.1.22""",32.0,,29010889.0,1461102072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-19 21:47:18.469217,52610.0,361.0
2016-04-19 21:40:35.107963,slurm_normal,1461102442.0,0,,1.0,main_w1_handler0,2036577,12528815,False,,6715462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Desulfovibrio_vulgaris_Hildenborough_uid57645 """,32.0,,29010889.0,1461102103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-04-19 21:47:28.572461,52610.0,339.0
