bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,flattened_gtf_in,flattened_gtf_in_filetype,galaxy_memory_mb,galaxy_slots,gtffile,gtffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bamfile|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.aggregate,parameters.mode.bamfile.values,parameters.mode.flattened_gtf_in.values,parameters.mode.gtffile.values,parameters.mode.mode_select,parameters.mode.order,parameters.mode.paired,parameters.mode.qual,parameters.mode.stranded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1247908439.0,bam,,,2018-01-17 18:11:06.493015,slurm_normal,1516215442.0,0,51438846.0,gtf,,1.0,,,main_w4_handler0,3389394,18064144,False,,12142178,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268184}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516213890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 18:57:27.921725,119750.0,1552.0
1088409517.0,bam,,,2018-01-17 18:11:05.459209,slurm_normal,1516217395.0,0,51438846.0,gtf,,1.0,,,main_w3_handler1,3389394,18064142,False,,12142678,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268165}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516216173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:29:59.387763,119750.0,1222.0
1215516503.0,bam,,,2018-01-17 18:11:03.560573,slurm_normal,1516215593.0,0,51438846.0,gtf,,1.0,,,main_w3_handler1,3389394,18064139,False,,12142179,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268134}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516213901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 18:59:55.681535,119750.0,1692.0
1347852443.0,bam,,,2018-01-17 18:11:07.946642,slurm_normal,1516216168.0,0,51438846.0,gtf,,1.0,,,main_w3_handler0,3389394,18064146,False,,12142218,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268201}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516214194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:09:30.366614,119750.0,1974.0
1266918916.0,bam,,,2018-01-17 18:11:07.004851,slurm_normal,1516217079.0,0,51438846.0,gtf,,1.0,,,main_w4_handler0,3389394,18064145,False,,12142484,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268191}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516215453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:24:41.132543,119750.0,1626.0
1293906070.0,bam,,,2018-01-17 18:11:10.580007,slurm_normal,1516217515.0,0,51438846.0,gtf,,1.0,,,main_w4_handler0,3389394,18064150,False,,12142539,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268230}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516215577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:31:56.843028,119750.0,1938.0
1011871831.0,bam,,,2018-01-17 18:11:11.440532,slurm_normal,1516217646.0,0,51438846.0,gtf,,1.0,,,main_w3_handler0,3389394,18064151,False,,12142677,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268235}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516216173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:34:09.541109,119750.0,1473.0
1458065627.0,bam,,,2018-01-17 18:11:05.972674,slurm_normal,1516217720.0,0,51438846.0,gtf,,1.0,,,main_w4_handler1,3389394,18064143,False,,12142546,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268174}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516215598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:35:22.738180,119750.0,2122.0
1288888736.0,bam,,,2018-01-17 18:11:08.378347,slurm_normal,1516219305.0,0,51438846.0,gtf,,1.0,,,main_w3_handler1,3389394,18064147,False,,12142893,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268206}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516217403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 20:01:48.115056,119750.0,1902.0
1055596463.0,bam,,,2018-01-17 18:11:09.124799,slurm_normal,1516218913.0,0,51438846.0,gtf,,1.0,,,main_w4_handler1,3389394,18064148,False,,12142894,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268211}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516217403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 19:55:14.909572,119750.0,1510.0
1309091627.0,bam,,,2018-01-17 18:11:09.726818,slurm_normal,1516219609.0,0,51438846.0,gtf,,1.0,,,main_w4_handler1,3389394,18064149,False,,12142944,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 33268218}]","[{'src': 'hda', 'id': 33356523}]",,count,pos,false,10,no,32.0,,43137840.0,1516217725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 20:06:51.099948,119750.0,1884.0
,,,,2017-12-08 22:08:47.229275,slurm_normal,1512771266.0,0,,,,1.0,1243657604.0,gtf,main_w3_handler1,3356198,17752020,False,,11819178,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,,"[{'src': 'hda', 'id': 32808288}]",prepare,,,,,32.0,,42124260.0,1512770938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-08 22:14:29.009783,76356.0,328.0
4438140734.0,bam,,,2017-12-08 22:36:49.372971,slurm_normal,1512779049.0,0,146555266.0,gtf,,1.0,,,main_w3_handler1,3356198,17752242,False,,11819514,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32818593}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512772618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 00:24:11.620715,76356.0,6431.0
,,,,2017-12-08 22:28:00.789749,slurm_normal,1512772417.0,0,,,,1.0,1243657604.0,gtf,main_w4_handler0,3356198,17752206,False,,11819477,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,true,,,"[{'src': 'hda', 'id': 32808288}]",prepare,,,,,32.0,,42124260.0,1512772087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-08 22:33:39.005943,76356.0,330.0
4453567521.0,bam,,,2017-12-08 22:36:47.349494,slurm_normal,1512779352.0,0,146555266.0,gtf,,1.0,,,main_w3_handler1,3356198,17752237,False,,11819512,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32810712}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512772612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 00:29:14.783909,76356.0,6740.0
9059155961.0,bam,,,2017-12-13 11:15:20.191235,slurm_normal,1513173005.0,0,43721648.0,gtf,,1.0,,,main_w3_handler0,3284337,17795722,False,,11865001,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 32896213}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42629459.0,1513163729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 13:50:07.179862,60535.0,9276.0
4408937007.0,bam,,,2017-12-08 22:36:47.838152,slurm_normal,1512778981.0,0,146555266.0,gtf,,1.0,,,main_w4_handler0,3356198,17752239,False,,11819516,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32810720}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512772622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 00:23:02.680892,76356.0,6359.0
4274331083.0,bam,,,2017-12-08 22:36:47.634246,slurm_normal,1512778829.0,0,146555266.0,gtf,,1.0,,,main_w3_handler0,3356198,17752238,False,,11819513,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32810716}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512772614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 00:20:33.076012,76356.0,6215.0
4568808548.0,bam,,,2017-12-08 22:36:48.369515,slurm_normal,1512785687.0,0,146555266.0,gtf,,1.0,,,main_w3_handler0,3356198,17752241,False,,11820106,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32818585}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512778839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 02:14:49.754064,76356.0,6848.0
4196587512.0,bam,,,2017-12-08 22:36:48.088489,slurm_normal,1512785076.0,0,146555266.0,gtf,,1.0,,,main_w4_handler0,3356198,17752240,False,,11820107,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32810732}]","[{'src': 'hda', 'id': 32825970}]",,count,pos,false,10,reverse,32.0,,42124260.0,1512778839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 02:04:38.135284,76356.0,6237.0
6048600536.0,bam,,,2017-12-09 17:08:45.389222,slurm_normal,1512843418.0,0,6151330.0,gtf,,1.0,,,main_w3_handler1,3200217,17756428,False,,11823968,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32829828}]","[{'src': 'hda', 'id': 32832690}]",,count,pos,true,10,yes,32.0,,42549837.0,1512839332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-09 18:17:00.080413,109288.0,4086.0
,,,,2018-01-17 23:35:52.653833,slurm_normal,1516232164.0,0,,,,1.0,30079.0,gtf,main_w4_handler0,3337959,18066807,False,,12145003,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,true,,,"[{'src': 'hda', 'id': 33361134}]",prepare,,,,,32.0,,41977437.0,1516232157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-17 23:36:06.124454,23822.0,7.0
,,,,2017-12-10 15:52:50.023106,slurm_normal,1512921501.0,0,,,,1.0,1175571066.0,gtf,main_w3_handler1,3360531,17764731,False,,11833388,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,true,,,"[{'src': 'hda', 'id': 32846367}]",prepare,,,,,32.0,,42566241.0,1512921198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-10 15:58:24.201305,116840.0,303.0
22437.0,bam,,,2018-01-18 05:21:10.074117,slurm_normal,1516252880.0,0,2018.0,gtf,,1.0,,,main_w3_handler1,3337959,18068359,False,,12146818,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 33361369}]","[{'src': 'hda', 'id': 33361318}]",,count,pos,true,10,no,32.0,,41977437.0,1516252872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 05:21:22.703424,23822.0,8.0
2069049877.0,bam,,,2017-12-11 18:06:29.437979,slurm_normal,1513017952.0,0,254686180.0,gff3,,1.0,,,main_w4_handler0,3360540,17775117,False,,11844084,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859369}]","[{'src': 'hda', 'id': 32860218}]",,count,pos,false,10,no,32.0,,42552045.0,1513015598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-11 18:45:54.124001,118155.0,2354.0
2010542782.0,bam,,,2017-12-11 19:22:26.001983,slurm_normal,1513022333.0,0,254686180.0,gff3,,1.0,,,main_w3_handler1,3360540,17775611,False,,11844585,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859363}]","[{'src': 'hda', 'id': 32860218}]",,count,pos,false,10,no,32.0,,42552045.0,1513020155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-11 19:58:55.811635,118155.0,2178.0
1795620488.0,bam,,,2017-12-11 19:22:26.885753,slurm_normal,1513022231.0,0,254686180.0,gff3,,1.0,,,main_w4_handler0,3360540,17775615,False,,11844587,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859368}]","[{'src': 'hda', 'id': 32860218}]",,count,pos,false,10,no,32.0,,42552045.0,1513020159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-11 19:57:13.600418,118155.0,2072.0
2226732124.0,bam,,,2017-12-11 19:22:26.626080,slurm_normal,1513022593.0,0,254686180.0,gff3,,1.0,,,main_w4_handler1,3360540,17775614,False,,11844588,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859367}]","[{'src': 'hda', 'id': 32860218}]",,count,pos,false,10,no,32.0,,42552045.0,1513020162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-11 20:03:15.450147,118155.0,2431.0
2432462270.0,bam,,,2017-12-11 19:22:26.179508,slurm_normal,1513022872.0,0,254686180.0,gff3,,1.0,,,main_w3_handler1,3360540,17775612,False,,11844586,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859364}]","[{'src': 'hda', 'id': 32860218}]",,count,pos,false,10,no,32.0,,42552045.0,1513020155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-11 20:07:54.599070,118155.0,2717.0
8779838456.0,bam,,,2017-12-12 10:08:59.880014,slurm_normal,1513082542.0,0,43721648.0,gtf,,1.0,,,main_w3_handler1,3284337,17782503,False,,11850819,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 31983494}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42605585.0,1513073353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-12 12:42:23.522460,60535.0,9189.0
,,,,2017-12-12 10:03:03.297594,slurm_normal,1513073096.0,0,,,,1.0,279830209.0,gtf,main_w4_handler1,3284337,17782405,False,,11850724,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",0,true,,,"[{'src': 'hda', 'id': 31983464}]",prepare,,,,,32.0,,42605585.0,1513072993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-12 10:04:57.886901,60535.0,103.0
,,,,2018-01-18 10:30:18.856728,slurm_normal,1516271580.0,0,,,,1.0,270826373.0,gtf,main_w3_handler0,3191294,18070518,False,,12149102,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,true,,,"[{'src': 'hda', 'id': 33365933}]",prepare,,,,,32.0,,43241478.0,1516271422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 10:33:02.991548,86979.0,158.0
,,,,2018-01-18 21:09:11.812500,slurm_normal,1516309770.0,0,,,,1.0,2076.0,gtf,main_w4_handler0,3337959,18076380,False,,12155015,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,true,,,"[{'src': 'hda', 'id': 33376416}]",prepare,,,,,32.0,,41977437.0,1516309762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 21:09:32.817135,23822.0,8.0
16317821819.0,bam,,,2018-01-18 11:11:09.425531,slurm_normal,1516285401.0,0,188996669.0,gtf,,1.0,,,main_w4_handler0,3191294,18070905,False,,12149405,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30467530}]","[{'src': 'hda', 'id': 33367625}]",,count,pos,false,10,no,32.0,,43241478.0,1516273874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 14:23:23.267651,86979.0,11527.0
286947.0,bam,,,2018-01-18 23:28:32.011533,slurm_normal,1516323668.0,0,2080.0,gtf,,1.0,,,main_w3_handler0,3337959,18078400,False,,12157485,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro4.len""","""panTro4""",1,,"[{'src': 'hda', 'id': 33379077}]","[{'src': 'hda', 'id': 33377128}]",,count,pos,true,10,no,32.0,,41977437.0,1516323663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-19 01:01:09.519169,23822.0,5.0
,,,,2018-01-18 15:55:34.684727,slurm_normal,1516290947.0,0,,,,1.0,30235.0,gtf,main_w4_handler0,3337959,18073101,False,,12151634,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,true,,,"[{'src': 'hda', 'id': 33371758}]",prepare,,,,,32.0,,41977437.0,1516290938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 15:55:48.869147,23822.0,9.0
8779838456.0,bam,,,2017-12-12 15:22:22.472051,slurm_normal,1513102177.0,0,43721648.0,gtf,,1.0,,,main_w4_handler0,3284337,17785603,False,,11853892,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 31983494}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42612447.0,1513092163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-12 18:09:39.485902,60535.0,10014.0
8786724559.0,bam,,,2017-12-12 15:23:22.901678,slurm_normal,1513101813.0,0,43721648.0,gtf,,1.0,,,main_w4_handler0,3284337,17785612,False,,11853906,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 32019103}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42612447.0,1513092220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-12 18:03:35.262342,60535.0,9593.0
7396129141.0,bam,,,2017-12-12 13:59:57.331253,slurm_normal,1513094993.0,0,43721648.0,gtf,,1.0,,,main_w4_handler1,3284337,17784560,False,,11852890,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 32019083}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42605585.0,1513087204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-12 16:09:54.557284,60535.0,7789.0
22437.0,bam,,,2018-01-18 16:16:14.516756,slurm_normal,1516292186.0,0,2054.0,gtf,,1.0,,,main_w3_handler0,3337959,18073283,False,,12151858,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 33361369}]","[{'src': 'hda', 'id': 33371790}]",,count,pos,true,10,no,32.0,,41977437.0,1516292176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2018-01-18 16:16:29.268885,23822.0,10.0
9005430656.0,bam,,,2017-12-13 07:52:15.450810,slurm_normal,1513160369.0,0,43721648.0,gtf,,1.0,,,main_w3_handler1,3284337,17794549,False,,11863775,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,,"[{'src': 'hda', 'id': 32046432}]","[{'src': 'hda', 'id': 32873702}]",,count,pos,true,10,no,32.0,,42629459.0,1513151544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 10:19:30.993908,60535.0,8825.0
2010542782.0,bam,,,2017-12-13 01:33:30.642928,slurm_normal,1513131147.0,0,254686180.0,gff3,,1.0,,,main_w4_handler0,3360540,17791870,False,,11860975,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859363}]","[{'src': 'hda', 'id': 32860218}]",,count,name,false,10,no,32.0,,42552045.0,1513128818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 02:12:29.848511,118155.0,2329.0
2432462270.0,bam,,,2017-12-13 01:33:30.908611,slurm_normal,1513131535.0,0,254686180.0,gff3,,1.0,,,main_w3_handler1,3360540,17791871,False,,11860974,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859364}]","[{'src': 'hda', 'id': 32860218}]",,count,name,false,10,no,32.0,,42552045.0,1513128818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 02:18:56.307263,118155.0,2717.0
2822363522.0,bam,,,2017-12-13 01:33:31.191563,slurm_normal,1513131930.0,0,254686180.0,gff3,,1.0,,,main_w4_handler1,3360540,17791872,False,,11860976,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859366}]","[{'src': 'hda', 'id': 32860218}]",,count,name,false,10,no,32.0,,42552045.0,1513128824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 02:25:35.454236,118155.0,3106.0
1795620488.0,bam,,,2017-12-13 01:33:31.699589,slurm_normal,1513130967.0,0,254686180.0,gff3,,1.0,,,main_w4_handler0,3360540,17791874,False,,11860979,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,,"[{'src': 'hda', 'id': 32859368}]","[{'src': 'hda', 'id': 32860218}]",,count,name,false,10,no,32.0,,42552045.0,1513128827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-12-13 02:09:28.667572,118155.0,2140.0
