chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-31 06:39:14.808061,slurm_normal,1501483176.0,0,,1.0,main_w3_handler0,3205031,16463684,False,,139447536,fastqsanger.gz,10531697.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30650178}]",,32.0,,38712604.0,1501483165.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 06:39:39.192965,107224.0,11.0
,,2017-07-31 10:08:58.711743,slurm_normal,1501498495.0,0,,1.0,main_w4_handler1,3207533,16465168,False,,5740494546,fastqsanger.gz,10533566.roundup,slurm,,132112168.0,corral-repl,,,"""42bac7fe75d811e7940a005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30690313}]",,32.0,,,1501498295.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 10:54:57.799347,31580.0,200.0
,,2017-10-01 04:49:25.045339,slurm_normal,1506833461.0,0,,1.0,main_w3_handler1,3272006,16979360,False,,217971486,fastqsanger.gz,11046742.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31490903}]",,32.0,,40980563.0,1506833446.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 04:51:02.997152,,15.0
,,2017-10-01 22:49:27.696598,slurm_normal,1506898312.0,0,,1.0,main_w4_handler1,3253652,16981849,False,,47815066,fastqsanger.gz,11049042.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494439}]",,32.0,,40520571.0,1506898304.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:56.580091,111553.0,8.0
,,2017-10-01 22:49:12.756388,slurm_normal,1506898180.0,0,,1.0,main_w4_handler1,3253652,16981809,False,,40636228,fastqsanger.gz,11048993.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494314}]",,32.0,,40520571.0,1506898172.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:49:41.276092,111553.0,8.0
,,2017-10-01 22:49:00.971025,slurm_normal,1506898175.0,0,,1.0,main_w4_handler1,3253652,16981776,False,,35183836,fastqsanger.gz,11048985.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494145}]",,32.0,,40520571.0,1506898167.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:49:38.441041,111553.0,8.0
,,2017-10-01 22:49:22.113348,slurm_normal,1506898285.0,0,,1.0,main_w4_handler1,3253652,16981835,False,,26328255,fastqsanger.gz,11049033.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494383}]",,32.0,,40520571.0,1506898277.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:26.874665,111553.0,8.0
,,2017-10-01 22:49:19.277238,slurm_normal,1506898248.0,0,,1.0,main_w4_handler1,3253652,16981828,False,,66815465,fastqsanger.gz,11049018.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494376}]",,32.0,,40520571.0,1506898240.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:50:49.644711,111553.0,8.0
,,2017-10-01 22:49:18.626206,slurm_normal,1506898270.0,0,,1.0,main_w3_handler1,3253652,16981826,False,,39416215,fastqsanger.gz,11049028.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494365}]",,32.0,,40520571.0,1506898263.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:13.916577,111553.0,7.0
,,2017-10-01 22:49:25.345789,slurm_normal,1506898247.0,0,,1.0,main_w4_handler0,3253652,16981843,False,,52861944,fastqsanger.gz,11049017.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494419}]",,32.0,,40520571.0,1506898237.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:50:48.852600,111553.0,10.0
,,2017-10-01 22:49:30.556089,slurm_normal,1506898260.0,0,,1.0,main_w4_handler0,3253652,16981855,False,,25816028,fastqsanger.gz,11049024.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494454}]",,32.0,,40520571.0,1506898253.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:02.429868,111553.0,7.0
,,2017-10-01 22:49:26.906900,slurm_normal,1506898282.0,0,,1.0,main_w3_handler0,3253652,16981847,False,,60930572,fastqsanger.gz,11049032.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494432}]",,32.0,,40520571.0,1506898274.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:25.149012,111553.0,8.0
,,2017-10-01 22:49:26.531339,slurm_normal,1506898312.0,0,,1.0,main_w3_handler1,3253652,16981846,False,,56313284,fastqsanger.gz,11049043.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494427}]",,32.0,,40520571.0,1506898304.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:54.026487,111553.0,8.0
,,2017-10-01 22:49:29.581962,slurm_normal,1506898326.0,0,,1.0,main_w3_handler1,3253652,16981852,False,,54041785,fastqsanger.gz,11049046.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494441}]",,32.0,,40520571.0,1506898319.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:52:09.272750,111553.0,7.0
,,2017-10-01 22:49:32.376108,slurm_normal,1506898298.0,0,,1.0,main_w3_handler0,3253652,16981859,False,,116080568,fastqsanger.gz,11049039.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494488}]",,32.0,,40520571.0,1506898289.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:42.289922,111553.0,9.0
,,2017-07-31 09:13:28.785111,slurm_normal,1501492429.0,0,,1.0,main_w3_handler0,3205031,16464764,False,,201086987,fastqsanger.gz,10532844.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30688746}]",,32.0,,38712604.0,1501492418.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 09:13:51.387454,107224.0,11.0
,,2017-07-31 10:10:31.626419,slurm_normal,1501498191.0,0,,1.0,main_w4_handler1,3207536,16465206,False,,4821276392,fastqsanger.gz,10533527.roundup,slurm,,132112168.0,corral-repl,,,"""7aae5a0e75d811e7ad97005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30690368}]",,32.0,,,1501498020.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 10:49:54.116149,31580.0,171.0
,,2017-07-31 10:15:29.387665,slurm_normal,1501499464.0,0,,1.0,main_w4_handler1,3207540,16465303,False,,6881202419,fastqsanger.gz,10533700.roundup,slurm,,132112168.0,corral-repl,,,"""2b8887f075d911e78cb1005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30690503}]",,32.0,,,1501499228.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 11:11:08.430946,31580.0,236.0
,,2017-10-01 22:49:09.015676,slurm_normal,1506898189.0,0,,1.0,main_w3_handler0,3253652,16981798,False,,38291,fastqsanger.gz,11048999.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494248}]",,32.0,,40520571.0,1506898184.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:49:51.266470,111553.0,5.0
,,2017-10-01 22:49:20.887812,slurm_normal,1506898269.0,0,,1.0,main_w3_handler0,3253652,16981832,False,,9021372,fastqsanger.gz,11049025.roundup,slurm,,132112168.0,corral-repl,,1,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31494380}]",,32.0,,40520571.0,1506898263.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-01 22:51:11.424971,111553.0,6.0
,,2017-07-31 10:13:44.082079,slurm_normal,1501498027.0,0,,1.0,main_w4_handler1,3207538,16465268,False,,4059142215,fastqsanger.gz,10533509.roundup,slurm,,132112168.0,corral-repl,,,"""ec7fd3a675d811e79471005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30690450}]",,32.0,,,1501497857.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 10:47:09.817657,31580.0,170.0
,,2017-10-05 22:23:08.226521,slurm_normal,1507245179.0,0,,1.0,main_w3_handler0,1550125,17035356,False,,4020476749,fastqsanger.gz,11092409.roundup,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31576826}]",,32.0,,39994516.0,1507245007.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-10-05 23:13:06.325509,29919.0,172.0
,,2017-07-31 12:47:39.669599,slurm_normal,1501505319.0,0,,1.0,main_w4_handler0,3207675,16467007,False,,1440528417,fastqsanger,10534938.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30693445}]",,32.0,,39611775.0,1501505267.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 12:48:40.330793,108467.0,52.0
,,2017-07-31 18:00:48.935879,slurm_normal,1501524091.0,0,,1.0,main_w4_handler0,3014858,16471109,False,,757771277,fastqsanger.gz,10539314.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30683915}]",,32.0,,39618678.0,1501524059.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 18:01:35.596521,101095.0,32.0
,,2017-07-31 12:58:52.521045,slurm_normal,1501506008.0,0,,1.0,main_w3_handler0,3207623,16467110,False,,1569622483,fastqsanger.gz,10535098.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30694142}]",,32.0,,39612595.0,1501505940.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:00:10.778190,105608.0,68.0
,,2017-07-31 13:39:12.558318,slurm_normal,1501508543.0,0,,1.0,main_w4_handler0,3205031,16468367,False,,51320873,fastqsanger.gz,10536452.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691744}]",,32.0,,38712604.0,1501508538.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:42:25.986540,107224.0,5.0
,,2017-07-31 13:40:29.520240,slurm_normal,1501508744.0,0,,1.0,main_w4_handler0,3205031,16468455,False,,65986208,fastqsanger.gz,10536639.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691796}]",,32.0,,38712604.0,1501508739.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:45:50.863408,107224.0,5.0
,,2017-07-31 13:39:22.630792,slurm_normal,1501508618.0,0,,1.0,main_w4_handler0,3205031,16468378,False,,51411330,fastqsanger.gz,10536520.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691753}]",,32.0,,38712604.0,1501508612.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:43:39.199937,107224.0,6.0
,,2017-07-31 13:39:59.260155,slurm_normal,1501508707.0,0,,1.0,main_w4_handler0,3205031,16468423,False,,85097599,fastqsanger.gz,10536595.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691776}]",,32.0,,38712604.0,1501508699.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:45:08.504584,107224.0,8.0
,,2017-07-31 12:58:51.930605,slurm_normal,1501506015.0,0,,1.0,main_w4_handler0,3207623,16467109,False,,1559518086,fastqsanger.gz,10535099.roundup,slurm,,132112168.0,corral-repl,,1,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30694128}]",,32.0,,39612595.0,1501505940.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:00:17.348317,105608.0,75.0
,,2017-07-31 13:40:41.582664,slurm_normal,1501508768.0,0,,1.0,main_w3_handler1,3205031,16468467,False,,129257997,fastqsanger.gz,10536656.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691804}]",,32.0,,38712604.0,1501508759.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:46:10.052186,107224.0,9.0
,,2017-07-31 13:38:58.098253,slurm_normal,1501508707.0,0,,1.0,main_w3_handler1,3205031,16468347,False,,111355435,fastqsanger.gz,10536597.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691718}]",,32.0,,38712604.0,1501508699.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:45:09.424135,107224.0,8.0
,,2017-07-31 13:40:22.407759,slurm_normal,1501508759.0,0,,1.0,main_w3_handler1,3205031,16468449,False,,58837242,fastqsanger.gz,10536650.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691792}]",,32.0,,38712604.0,1501508754.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:46:02.063946,107224.0,5.0
,,2017-11-03 16:55:55.289233,slurm_normal,1509728429.0,0,,1.0,main_w4_handler0,3307973,17320045,False,,5496264397,fastqsanger.gz,11380103,slurm,,132112168.0,corral-repl,,0,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32052448}]",,32.0,,40543970.0,1509728193.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-11-03 17:00:40.821158,93964.0,236.0
,,2017-07-31 13:39:28.706098,slurm_normal,1501508779.0,0,,1.0,main_w4_handler1,3205031,16468386,False,,65216389,fastqsanger.gz,10536674.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691757}]",,32.0,,38712604.0,1501508772.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:46:23.219495,107224.0,7.0
,,2017-07-31 13:39:11.462926,slurm_normal,1501508747.0,0,,1.0,main_w4_handler1,3205031,16468365,False,,62456029,fastqsanger.gz,10536640.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691742}]",,32.0,,38712604.0,1501508740.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:45:49.140892,107224.0,7.0
,,2017-07-31 13:39:38.184136,slurm_normal,1501508793.0,0,,1.0,main_w4_handler1,3205031,16468396,False,,109906213,fastqsanger.gz,10536680.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691762}]",,32.0,,38712604.0,1501508785.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:46:38.145629,107224.0,8.0
,,2017-07-31 13:38:25.164121,slurm_normal,1501508399.0,0,,1.0,main_w3_handler0,3205031,16468309,False,,138265580,fastqsanger.gz,10536314.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691698}]",,32.0,,38712604.0,1501508391.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:40:00.977987,107224.0,8.0
,,2017-07-31 13:36:22.460403,slurm_normal,1501508209.0,0,,1.0,main_w3_handler0,3205031,16468134,False,,111532176,fastqsanger.gz,10536125.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690558}]",,32.0,,38712604.0,1501508200.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:36:53.682667,107224.0,9.0
,,2017-07-31 13:39:07.040045,slurm_normal,1501508487.0,0,,1.0,main_w3_handler0,3205031,16468359,False,,63618850,fastqsanger.gz,10536399.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691739}]",,32.0,,38712604.0,1501508480.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:41:30.693302,107224.0,7.0
,,2017-07-31 13:39:03.703988,slurm_normal,1501508497.0,0,,1.0,main_w3_handler0,3205031,16468355,False,,67244180,fastqsanger.gz,10536413.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691737}]",,32.0,,38712604.0,1501508490.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:41:40.703466,107224.0,7.0
,,2017-07-31 13:38:47.086897,slurm_normal,1501508490.0,0,,1.0,main_w3_handler0,3205031,16468335,False,,150916984,fastqsanger.gz,10536397.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691712}]",,32.0,,38712604.0,1501508480.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:41:34.752801,107224.0,10.0
,,2017-07-31 13:39:30.683904,slurm_normal,1501508515.0,0,,1.0,main_w3_handler0,3205031,16468388,False,,54784584,fastqsanger.gz,10536428.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691758}]",,32.0,,38712604.0,1501508509.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:41:59.645350,107224.0,6.0
,,2017-07-31 13:37:10.720150,slurm_normal,1501508355.0,0,,1.0,main_w4_handler0,3205031,16468209,False,,80484435,fastqsanger.gz,10536270.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690592}]",,32.0,,38712604.0,1501508348.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:39:17.504722,107224.0,7.0
,,2017-07-31 13:37:22.592474,slurm_normal,1501508364.0,0,,1.0,main_w4_handler0,3205031,16468223,False,,84160559,fastqsanger.gz,10536282.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690600}]",,32.0,,38712604.0,1501508357.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:39:27.424523,107224.0,7.0
,,2017-07-31 13:39:05.385815,slurm_normal,1501508607.0,0,,1.0,main_w4_handler0,3205031,16468357,False,,68010307,fastqsanger.gz,10536513.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691738}]",,32.0,,38712604.0,1501508601.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:43:31.518272,107224.0,6.0
,,2017-07-31 13:36:21.233776,slurm_normal,1501508204.0,0,,1.0,main_w3_handler0,3205031,16468132,False,,114139952,fastqsanger.gz,10536115.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690557}]",,32.0,,38712604.0,1501508194.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:36:49.949822,107224.0,10.0
,,2017-07-31 13:36:24.506392,slurm_normal,1501508225.0,0,,1.0,main_w3_handler0,3205031,16468139,False,,67244180,fastqsanger.gz,10536139.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690560}]",,32.0,,38712604.0,1501508219.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:37:08.287959,107224.0,6.0
,,2017-07-31 13:36:42.014247,slurm_normal,1501508265.0,0,,1.0,main_w3_handler0,3205031,16468170,False,,59533650,fastqsanger.gz,10536178.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690572}]",,32.0,,38712604.0,1501508259.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:37:46.429593,107224.0,6.0
,,2017-07-31 13:39:25.529727,slurm_normal,1501508773.0,0,,1.0,main_w4_handler1,3205031,16468382,False,,65540126,fastqsanger.gz,10536667.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691755}]",,32.0,,38712604.0,1501508767.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:46:15.388117,107224.0,6.0
,,2017-07-31 13:36:52.569543,slurm_normal,1501508282.0,0,,1.0,main_w4_handler0,3205031,16468185,False,,108804099,fastqsanger.gz,10536193.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690579}]",,32.0,,38712604.0,1501508274.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:38:04.181295,107224.0,8.0
,,2017-07-31 13:36:43.194880,slurm_normal,1501508253.0,0,,1.0,main_w4_handler0,3205031,16468172,False,,65540126,fastqsanger.gz,10536165.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690574}]",,32.0,,38712604.0,1501508246.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:37:34.588762,107224.0,7.0
,,2017-07-31 13:36:50.544670,slurm_normal,1501508280.0,0,,1.0,main_w4_handler0,3205031,16468180,False,,54784584,fastqsanger.gz,10536192.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690577}]",,32.0,,38712604.0,1501508274.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:38:03.858938,107224.0,6.0
,,2017-07-31 13:36:56.766254,slurm_normal,1501508326.0,0,,1.0,main_w4_handler0,3205031,16468191,False,,125936057,fastqsanger.gz,10536231.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690583}]",,32.0,,38712604.0,1501508318.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:38:50.833089,107224.0,8.0
,,2017-07-31 13:38:11.047664,slurm_normal,1501508453.0,0,,1.0,main_w4_handler0,3205031,16468286,False,,144552830,fastqsanger.gz,10536361.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30691686}]",,32.0,,38712604.0,1501508443.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:40:57.054490,107224.0,10.0
,,2017-07-31 13:36:46.398135,slurm_normal,1501508262.0,0,,1.0,main_w4_handler0,3205031,16468175,False,,59725057,fastqsanger.gz,10536177.roundup,slurm,,132112168.0,corral-repl,,0,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 30690575}]",,32.0,,38712604.0,1501508256.0,ok,1023996.0,CONVERTER_fastqsangergz_to_fastqsanger,1.0.0,,2017-07-31 13:37:46.891516,107224.0,6.0
