chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-22 17:50:40.035173,slurm_normal_16gb,1471994883.0,0,,1.0,main_w3_handler0,2797763,13699750,False,,16533824139,bam,7924361.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b09cdfdb0835f2b3'}]",,"""LENIENT""",32.0,,32065860.0,1471990114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-23 23:28:07.424421,73652.0,4769.0
,,2016-08-25 23:50:16.623136,slurm_normal_16gb,1472202281.0,0,,1.0,main_w3_handler0,2800982,13721685,False,,12479164033,bam,7941122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eff5cce855fe98b2'}]",,"""LENIENT""",32.0,,32091340.0,1472199299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-26 09:04:42.491078,73652.0,2982.0
,,2016-08-24 06:24:25.901898,slurm_normal_16gb,1472019900.0,0,,1.0,main_w4_handler0,2793030,13709612,False,,52837,bam,7926257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a73f0d7ff0daad5'}]",,"""LENIENT""",32.0,,32485713.0,1472019895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-24 06:25:02.929880,88374.0,5.0
,,2016-08-23 16:08:05.389231,slurm_normal_16gb,1472043064.0,0,,1.0,main_w3_handler0,2800006,13705986,False,,10106170651,bam,7927751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581ba5895879c0334'}]",,"""LENIENT""",32.0,,32065860.0,1472040628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-24 12:51:07.353618,73652.0,2436.0
,,2016-08-23 14:30:14.538038,slurm_normal_16gb,1472063778.0,0,,1.0,main_w3_handler0,2799241,13705146,False,,23420674538,bam,7929224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e2a464b23a8308b'}]",,"""LENIENT""",32.0,,32472952.0,1472055953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-24 18:36:20.832096,88880.0,7825.0
,,2016-08-24 12:12:36.102773,slurm_normal_16gb,1472056398.0,0,,1.0,main_w3_handler0,2800094,13711135,False,,6884339160,bam,7928985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef4edc06232bc22d'}]",,"""LENIENT""",32.0,,32091340.0,1472053993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-24 16:33:22.899635,73652.0,2405.0
,,2016-10-23 18:32:55.235988,slurm_normal,1477247624.0,0,,1.0,main_w4_handler1,2865676,14152067,False,,33236403,bam,8363824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbd57b7307e80b38'}]",,"""LENIENT""",32.0,,33559699.0,1477247608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-23 18:33:45.721380,91857.0,16.0
,,2016-08-25 05:40:02.829512,slurm_normal_16gb,1472127463.0,0,,1.0,main_w4_handler1,2801702,13715578,False,,12862460,bam,7934156.roundup,slurm,,132112168.0,corral-repl,,"""575f679a6a8611e68555005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0e76a579acc276d'}]",,"""LENIENT""",32.0,,32355490.0,1472127452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-25 12:17:45.719811,88374.0,11.0
,,2016-10-23 23:12:34.337437,slurm_normal,1477264415.0,0,,1.0,main_w3_handler0,2865935,14153364,False,,6203,bam,8364858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5577ec7c76c1d6b'}]",,"""LENIENT""",32.0,,33402514.0,1477264408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-23 23:13:36.843516,89434.0,7.0
,,2016-08-25 20:26:08.026861,slurm_normal_16gb,1472180034.0,0,,1.0,main_w4_handler1,2800943,13720754,False,,14696966914,bam,7939153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d0f6ca8bead2c64'}]",,"""LENIENT""",32.0,,32091340.0,1472176596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-26 02:53:58.012065,73652.0,3438.0
,,2016-08-26 06:38:35.911209,slurm_normal_16gb,1472193542.0,0,,1.0,main_w3_handler1,2799591,13723269,False,,31494388,bam,7940585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553429ecd22175a99'}]",,"""LENIENT""",32.0,,32247138.0,1472193531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-26 06:39:04.249448,88525.0,11.0
,,2016-10-22 17:03:44.965699,slurm_normal,1477156148.0,0,,1.0,main_w3_handler1,2862681,14147585,False,,5543301058,sam,8360159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51637eeb1f9866658'}]",,"""LENIENT""",32.0,,33851005.0,1477155851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 17:09:11.765974,92702.0,297.0
,,2016-10-22 17:04:00.294062,slurm_normal,1477156178.0,0,,1.0,main_w3_handler0,2862905,14147588,False,,5679187720,sam,8360161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f96485bd131a61'}]",,"""LENIENT""",32.0,,33851005.0,1477155873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 17:09:40.900152,92702.0,305.0
,,2016-08-22 14:28:03.142493,slurm_normal_16gb,1471876122.0,0,,1.0,main_w4_handler0,2798822,13698077,False,,31401444,bam,7914010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f12f29593952be9'}]",,"""LENIENT""",32.0,,32435752.0,1471876103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-22 14:28:44.953486,85858.0,19.0
,,2016-10-24 04:02:11.911393,slurm_normal,1477281812.0,0,,1.0,main_w3_handler0,2865894,14154528,False,,30574378,bam,8365835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5108672434ac6b324'}]",,"""LENIENT""",32.0,,33403845.0,1477281800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-24 04:03:32.528450,91402.0,12.0
,,2016-10-22 18:45:35.012953,slurm_normal,1477162147.0,0,,1.0,main_w3_handler0,2862905,14148003,False,,1064534417,bam,8360551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d39e3d1c1bae5161'}]",,"""LENIENT""",32.0,,33851005.0,1477161957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 18:49:11.221499,92702.0,190.0
,,2016-10-22 18:45:52.945915,slurm_normal,1477162210.0,0,,1.0,main_w3_handler0,2862681,14148005,False,,1036012546,bam,8360554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbc3275dd49b845e'}]",,"""LENIENT""",32.0,,33851005.0,1477161975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 18:50:14.545090,92702.0,235.0
,,2016-10-22 21:39:30.726692,slurm_normal,1477172619.0,0,,1.0,main_w3_handler1,2862904,14148381,False,,1098497112,bam,8360882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53968b390b8a4da2c'}]",,"""LENIENT""",32.0,,33851005.0,1477172406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 21:43:43.718823,92702.0,213.0
,,2016-10-22 21:39:19.825157,slurm_normal,1477172584.0,0,,1.0,main_w4_handler1,2862677,14148379,False,,1050204529,bam,8360880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6caaa1bba28fa41'}]",,"""LENIENT""",32.0,,33851005.0,1477172387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-22 21:43:08.575026,92702.0,197.0
,,2016-08-22 13:15:43.226394,slurm_normal_16gb,1471912108.0,0,,1.0,main_w4_handler0,2795065,13697619,False,,17552535881,bam,7917697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5100b598f6de7a42e'}]",,"""LENIENT""",32.0,,32065860.0,1471908575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-23 00:28:29.077231,73652.0,3533.0
,,2016-08-27 19:43:40.351578,slurm_normal_16gb,1472327161.0,0,,1.0,main_w4_handler1,2797734,13732170,False,,263093006,bam,7950775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0ff95c5e377cefd'}]",,"""LENIENT""",32.0,,32288269.0,1472327097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-27 19:46:03.719321,88572.0,64.0
,,2016-08-28 03:09:41.220013,slurm_normal_16gb,1472353810.0,0,,1.0,main_w4_handler0,2802704,13733954,False,,33209938,bam,7952779.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdb31179b5734a16'}]",,"""LENIENT""",32.0,,32413321.0,1472353796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-28 03:10:11.377333,88498.0,14.0
,,2016-08-28 00:08:08.591962,slurm_normal_16gb,1472342910.0,0,,1.0,main_w3_handler0,2803878,13733285,False,,6128,bam,7952046.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56125cdfbac9fd0fb'}]",,"""LENIENT""",32.0,,32595898.0,1472342904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-28 00:08:31.358786,89147.0,6.0
,,2016-08-28 02:00:13.938751,slurm_normal_16gb,1472349651.0,0,,1.0,main_w4_handler1,2803986,13733736,False,,29747856,bam,7952552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c211b5f25834073'}]",,"""LENIENT""",32.0,,32599737.0,1472349625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-28 02:00:56.214986,23231.0,26.0
,,2016-09-29 20:01:30.002408,slurm_normal_16gb,1475179462.0,0,,1.0,main_w3_handler1,2828228,13977946,False,,210651190,sam,8197342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d98da5e6a2497fa6'}]",,"""LENIENT""",32.0,,33084452.0,1475179428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-29 20:04:26.100558,89341.0,34.0
,,2016-08-28 18:51:01.248776,slurm_normal_16gb,1472410283.0,0,,1.0,main_w4_handler0,2804399,13736240,False,,2408,bam,7955357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f83a4c3f66a92370'}]",,"""LENIENT""",32.0,,32618462.0,1472410279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-28 18:51:24.719892,89158.0,4.0
,,2016-08-28 19:13:57.515955,slurm_normal_16gb,1472411659.0,0,,1.0,main_w4_handler0,2804412,13736367,False,,7697,bam,7955498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a3e72cf59444641'}]",,"""LENIENT""",32.0,,32618462.0,1472411654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-28 19:14:20.409226,89158.0,5.0
,,2016-08-29 00:54:25.596938,slurm_normal_16gb,1472432081.0,0,,1.0,main_w3_handler1,2804575,13737834,False,,459062,bam,7957132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf13edc936093a74'}]",,"""LENIENT""",32.0,,32618462.0,1472432078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-29 00:54:44.074769,89158.0,3.0
,,2016-08-29 04:28:38.862817,slurm_normal_16gb,1472444977.0,0,,1.0,main_w3_handler0,2804694,13738329,False,,6121,bam,7957731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df8d2ac216e0b8b5'}]",,"""LENIENT""",32.0,,32106112.0,1472444973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-29 04:29:38.940141,88343.0,4.0
,,2016-08-29 16:47:40.421115,slurm_normal_16gb,1472489384.0,0,,1.0,main_w4_handler0,2805283,13741704,False,,29780034,bam,7961194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fced8bb93b4ce45'}]",,"""LENIENT""",32.0,,32244116.0,1472489278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-29 16:49:49.338540,88519.0,106.0
,,2016-08-29 18:01:56.518550,slurm_normal_16gb,1472494287.0,0,,1.0,main_w4_handler0,2804443,13742175,False,,29780105,bam,7961771.roundup,slurm,,132112168.0,corral-repl,,"""a6739f1a6e1211e6a4fd005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5772a3f3fc2b98769'}]",,"""LENIENT""",32.0,,32559067.0,1472494256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-29 18:11:30.531562,88308.0,31.0
,,2016-08-30 01:04:40.639405,slurm_normal_16gb,1472519107.0,0,,1.0,main_w3_handler1,2804681,13744826,False,,29780201,bam,7964935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5648227fca3b6a0c4'}]",,"""LENIENT""",32.0,,32603634.0,1472519095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 01:05:09.138218,88489.0,12.0
,,2016-08-30 03:55:00.347676,slurm_normal_16gb,1472529326.0,0,,1.0,main_w3_handler0,2805690,13745359,False,,29780200,bam,7965653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520d5e6ebc1294481'}]",,"""LENIENT""",32.0,,32603634.0,1472529317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 03:55:28.452892,88489.0,9.0
,,2016-08-30 02:20:36.985470,slurm_normal_16gb,1472543124.0,0,,1.0,main_w3_handler1,2803138,13745066,False,,14004042699,bam,7966424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53175ca62945b2a45'}]",,"""LENIENT""",32.0,,32091340.0,1472540315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 07:45:26.438438,73652.0,2809.0
,,2016-08-30 12:59:44.849833,slurm_normal_16gb,1472562015.0,0,,1.0,main_w3_handler0,2783703,13748048,False,,6980751,bam,7968485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f077d2882d723de'}]",,"""LENIENT""",32.0,,31930963.0,1472562005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 13:00:17.684910,88095.0,10.0
,,2016-08-30 13:38:54.912880,slurm_normal_16gb,1472564561.0,0,,1.0,main_w3_handler0,2806068,13748370,False,,31413953,bam,7968791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5257194dd09fc182d'}]",,"""LENIENT""",32.0,,32660550.0,1472564363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 13:42:44.660561,89158.0,198.0
,,2016-08-30 02:34:47.739984,slurm_normal_16gb,1472583396.0,0,,1.0,main_w3_handler0,2803175,13745123,False,,14981254572,bam,7970092.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fd55e6e00613006'}]",,"""LENIENT""",32.0,,32091340.0,1472580001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-30 18:56:39.497222,73652.0,3395.0
,,2016-08-31 02:01:43.834231,slurm_normal_16gb,1472631343.0,0,,1.0,main_w4_handler0,2806310,13752439,False,,6365546940,bam,7974147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bca44172261c0bd8'}]",,"""LENIENT""",32.0,,32091340.0,1472629926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-31 08:15:46.124707,73652.0,1417.0
,,2016-08-27 11:00:51.663779,slurm_normal_16gb,1472300048.0,0,,1.0,main_w3_handler1,2196193,13730807,False,,17418265363,bam,7949212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1cec516d95f8825'}]",,"""STRICT""",32.0,,32559175.0,1472295673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-27 12:14:09.880818,37892.0,4375.0
,,2016-08-31 15:29:20.803646,slurm_normal_16gb,1472657568.0,0,,1.0,main_w3_handler1,2807106,13756084,False,,6236,bam,7976698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b31b47e4809ec52e'}]",,"""LENIENT""",32.0,,32204449.0,1472657400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-31 15:32:50.597436,87222.0,168.0
,,2016-08-31 19:09:49.810423,slurm_normal_16gb,1472674923.0,0,,1.0,main_w3_handler0,2789481,13757863,False,,1890170971,bam,7979403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5bfb09392ac0aa1'}]",,"""STRICT""",32.0,,32694907.0,1472672983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-08-31 20:22:06.138356,72214.0,1940.0
,,2016-09-01 01:36:21.399388,slurm_normal_16gb,1472700195.0,0,,1.0,main_w4_handler1,2789481,13759953,False,,3964167012,bam,7981523.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53681e6fbc26d6077'}]",,"""STRICT""",32.0,,32704493.0,1472699227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-01 03:23:17.595040,72214.0,968.0
,,2016-09-29 23:32:12.608055,slurm_normal_16gb,1475192105.0,0,,1.0,main_w4_handler0,2837576,13979103,False,,29771714,bam,8198527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaff93aa63a06cbb'}]",,"""LENIENT""",32.0,,33118918.0,1475192038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-29 23:35:07.959151,88540.0,67.0
,,2016-09-29 23:23:35.401379,slurm_normal_16gb,1475194052.0,0,,1.0,main_w3_handler0,2838162,13979022,False,,180796719,bam,8198621.roundup,slurm,,132112168.0,corral-repl,,"""ba5d590c869b11e68fdf005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5835d9341a3042bdf'}]",,"""LENIENT""",32.0,,33340143.0,1475193390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-30 00:07:36.263373,79979.0,662.0
,,2016-08-31 21:34:46.962692,slurm_normal_16gb,1472723135.0,0,,1.0,main_w3_handler0,2807199,13759041,False,,8075900738,bam,7982459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5cf79896cf4327e'}]",,"""LENIENT""",32.0,,32091340.0,1472721542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-01 09:45:37.683794,73652.0,1593.0
,,2016-09-01 16:55:19.907031,slurm_normal_16gb,1472780971.0,0,,1.0,main_w4_handler0,2807081,13763992,False,,13176952767,bam,7988415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3f0aaae7aca1e66'}]",,"""LENIENT""",32.0,,32065860.0,1472777936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-09-02 01:49:35.137351,73652.0,3035.0
,,2016-10-21 09:52:20.878009,slurm_normal,1477330389.0,0,,1.0,main_w3_handler1,2863382,14138339,False,,31772765,bam,8371770.roundup,slurm,,132112168.0,corral-repl,,"""0b718032977411e680d8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5641f7b6fce351241'}]",,"""LENIENT""",32.0,,33648143.0,1477330324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-24 17:33:25.213319,87179.0,65.0
,,2017-02-22 07:26:48.497033,slurm_normal,1487748435.0,0,,1.0,main_w4_handler0,3001303,15103240,False,,77654392,bam,9258382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28456069}]",,"""LENIENT""",32.0,,36211112.0,1487748412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-02-22 07:27:19.942090,52423.0,23.0
