chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.reverse,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-08 16:50:33.523140,slurm_normal,1494262534.0,0.0,,1.0,main_w4_handler1,3102749,15782067,False,,1760297,fasta,9888284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""no""","""?""",,"[{'src': 'hda', 'id': 29520426}]",,"""fasta""","""yes""",32.0,,37836782.0,1494262531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 16:59:29.778427,,3.0
,,2017-05-08 21:17:40.965833,slurm_normal,1494278270.0,0.0,,1.0,main_w4_handler0,3103054,15784451,False,,7581,fasta,9890723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29523999}]",,"""fasta""","""yes""",32.0,,37837426.0,1494278266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 21:17:54.098864,105500.0,4.0
,,2017-05-08 17:13:13.869715,slurm_normal,1494264390.0,0.0,,1.0,main_w3_handler0,3102749,15782228,False,,1790400,fasta,9888425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29520425}]",,"""fasta""","""yes""",32.0,,37836782.0,1494264385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 17:26:48.130156,,5.0
,,2017-05-08 22:32:13.196894,slurm_normal,1494282750.0,0.0,,1.0,main_w3_handler1,3103158,15785004,False,,2532694,fasta,9891280.roundup,slurm,,132112168.0,corral-repl,,"""2ab67eea343e11e7a3f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29525399}]",,"""fasta""","""yes""",32.0,,,1494282746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 22:32:33.131601,105500.0,4.0
,,2017-05-08 23:30:16.201475,slurm_normal,1494286236.0,0.0,,1.0,main_w4_handler1,3103198,15785326,False,,7581,fasta,9891512.roundup,slurm,,132112168.0,corral-repl,,"""47e0d6c0344611e7b937005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29525902}]",,"""fasta""","""yes""",32.0,,,1494286232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 23:30:37.587145,105500.0,4.0
,,2017-06-12 15:23:03.644021,slurm_normal,1497281013.0,0.0,,1.0,main_w4_handler1,3097251,16082886,False,,22780886,fasta,10169574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998323}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:39.380603,57895.0,7.0
,,2017-06-12 15:23:01.285888,slurm_normal,1497281022.0,0.0,,1.0,main_w4_handler0,3097251,16082878,False,,22297750,fasta,10169575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998148}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:46.340530,57895.0,5.0
,,2017-06-12 15:23:00.975006,slurm_normal,1497281000.0,0.0,,1.0,main_w3_handler1,3097251,16082877,False,,22810482,fasta,10169571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998125}]",,"""fasta""","""yes""",32.0,,37745077.0,1497280995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:26.140798,57895.0,5.0
,,2017-06-12 15:23:03.926038,slurm_normal,1497281063.0,0.0,,1.0,main_w3_handler1,3097251,16082887,False,,22781470,fasta,10169585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998328}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:26.133549,57895.0,7.0
,,2017-06-12 15:23:03.018272,slurm_normal,1497281009.0,0.0,,1.0,main_w3_handler0,3097251,16082884,False,,23007110,fasta,10169572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998313}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:33.483496,57895.0,6.0
,,2017-06-12 15:23:02.379678,slurm_normal,1497281053.0,0.0,,1.0,main_w4_handler0,3097251,16082882,False,,1412712,fasta,10169583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998297}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:16.999408,57895.0,11.0
,,2017-06-12 15:23:02.149757,slurm_normal,1497281038.0,0.0,,1.0,main_w4_handler0,3097251,16082881,False,,1519731,fasta,10169580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998272}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:03.651861,57895.0,4.0
,,2017-06-12 15:23:00.706683,slurm_normal,1497281000.0,0.0,,1.0,main_w3_handler1,3097251,16082876,False,,22842935,fasta,10169570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998111}]",,"""fasta""","""yes""",32.0,,37745077.0,1497280995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:25.930777,57895.0,5.0
,,2017-06-12 15:23:01.898305,slurm_normal,1497281026.0,0.0,,1.0,main_w3_handler1,3097251,16082880,False,,1518026,fasta,10169576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998242}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:23:47.853037,57895.0,5.0
,,2017-06-12 15:23:02.688350,slurm_normal,1497281038.0,0.0,,1.0,main_w3_handler1,3097251,16082883,False,,1415125,fasta,10169579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998305}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:01.919910,57895.0,4.0
,,2017-06-12 15:23:01.628784,slurm_normal,1497281036.0,0.0,,1.0,main_w4_handler0,3097251,16082879,False,,22286102,fasta,10169578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998182}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:02.748313,57895.0,5.0
,,2017-06-12 15:23:03.325424,slurm_normal,1497281063.0,0.0,,1.0,main_w4_handler0,3097251,16082885,False,,23014954,fasta,10169586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29998316}]",,"""fasta""","""yes""",32.0,,37745077.0,1497281058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-12 15:24:29.486535,57895.0,5.0
,,2017-05-09 15:52:47.462587,slurm_normal,1494345247.0,0.0,,1.0,main_w4_handler1,3097251,15795309,False,,30561200,fasta,9901197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29539372}]",,"""fasta""","""yes""",32.0,,37745077.0,1494345175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-09 15:54:12.896860,57895.0,72.0
,,2017-05-09 15:52:46.904501,slurm_normal,1494345180.0,0.0,,1.0,main_w4_handler1,3097251,15795308,False,,30550568,fasta,9901196.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29539363}]",,"""fasta""","""yes""",32.0,,37745077.0,1494345173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-09 15:53:05.440285,57895.0,7.0
,,2017-06-13 10:13:36.427676,slurm_normal,1497348840.0,0.0,,1.0,main_w3_handler1,3152824,16089055,False,,33049,fasta,10175101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""yes""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30007699}]",,"""fasta""","""yes""",32.0,,38628258.0,1497348836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-13 10:14:03.663509,,4.0
,,2017-06-14 06:20:29.911574,slurm_normal,1497421256.0,0.0,,1.0,main_w4_handler1,3152824,16096562,False,,23078,fasta,10181794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022414}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:00.365944,,3.0
,,2017-06-14 06:20:30.503200,slurm_normal,1497421295.0,0.0,,1.0,main_w4_handler0,3152824,16096563,False,,24196,fasta,10181798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022415}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:37.447699,,4.0
,,2017-06-14 06:20:32.464967,slurm_normal,1497421303.0,0.0,,1.0,main_w4_handler0,3152824,16096567,False,,33583,fasta,10181799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022419}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:46.948814,,3.0
,,2017-06-14 06:20:31.224626,slurm_normal,1497421284.0,0.0,,1.0,main_w3_handler1,3152824,16096564,False,,25359,fasta,10181797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022416}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:26.830965,,3.0
,,2017-06-14 06:20:31.689176,slurm_normal,1497421266.0,0.0,,1.0,main_w4_handler1,3152824,16096565,False,,20543,fasta,10181795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022417}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:09.886448,,3.0
,,2017-06-14 06:20:29.088199,slurm_normal,1497421246.0,0.0,,1.0,main_w4_handler1,3152824,16096561,False,,36521,fasta,10181793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022412}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:20:50.776596,,3.0
,,2017-06-14 06:20:32.825086,slurm_normal,1497421317.0,0.0,,1.0,main_w4_handler1,3152824,16096568,False,,33049,fasta,10181800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022420}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:58.159713,,4.0
,,2017-06-14 06:20:32.097338,slurm_normal,1497421277.0,0.0,,1.0,main_w3_handler0,3152824,16096566,False,,38532,fasta,10181796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30022418}]",,"""fasta""","""yes""",32.0,,38628258.0,1497421273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 06:21:19.024721,,4.0
,,2017-06-14 09:08:19.896332,slurm_normal,1497431316.0,0.0,,1.0,main_w4_handler0,3152824,16097760,False,,125735,fasta,10182748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30024311}]",,"""fasta""","""yes""",32.0,,38628258.0,1497431312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 09:08:39.542882,,4.0
,,2017-06-14 12:46:48.576213,slurm_normal,1497444425.0,0.0,,1.0,main_w4_handler0,3151140,16099234,False,,1152,fasta,10184028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30023415}]",,"""fasta""","""yes""",32.0,,38651042.0,1497444422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 12:47:09.000102,89708.0,3.0
,,2017-06-14 07:38:07.959698,slurm_normal,1497425902.0,0.0,,1.0,main_w3_handler0,3152824,16097035,False,,35409,fasta,10182155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30023235}]",,"""fasta""","""yes""",32.0,,38628258.0,1497425898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 07:38:24.498044,,4.0
,,2017-06-14 08:53:04.502301,slurm_normal,1497430408.0,0.0,,1.0,main_w3_handler0,3152824,16097564,False,,206433,fasta,10182606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30024013}]",,"""fasta""","""yes""",32.0,,38628258.0,1497430405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 08:53:37.587301,,3.0
,,2017-06-14 08:55:49.126947,slurm_normal,1497430570.0,0.0,,1.0,main_w3_handler1,3152824,16097574,False,,172209,fasta,10182619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30024004}]",,"""fasta""","""yes""",32.0,,38628258.0,1497430566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-14 08:56:15.074325,,4.0
,,2017-06-15 08:53:06.970146,slurm_normal,1497516809.0,0.0,,1.0,main_w3_handler1,3151140,16106747,False,,14839,fasta,10190443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30037602}]",,"""fasta""","""yes""",32.0,,38682116.0,1497516802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-15 08:53:31.324418,89708.0,7.0
,,2017-06-22 08:55:49.433843,slurm_normal,1498121773.0,0.0,,1.0,main_w4_handler0,3152824,16161886,False,,100819,fasta,10239654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30123192}]",,"""fasta""","""yes""",32.0,,38628258.0,1498121769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-22 08:56:25.184445,,4.0
,,2017-06-22 09:01:35.491674,slurm_normal,1498122119.0,0.0,,1.0,main_w4_handler1,3152824,16161946,False,,59268,fasta,10239719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30123232}]",,"""fasta""","""yes""",32.0,,38628258.0,1498122115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-22 09:02:04.378792,,4.0
,,2017-06-22 09:31:20.507974,slurm_normal,1498123911.0,0.0,,1.0,main_w4_handler0,3152824,16162221,False,,81685,fasta,10240004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30123513}]",,"""fasta""","""yes""",32.0,,38628258.0,1498123906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-22 09:31:53.239983,,5.0
,,2017-06-22 10:03:40.776925,slurm_normal,1498125834.0,0.0,,1.0,main_w3_handler1,3152824,16162460,False,,81956,fasta,10240232.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30124222}]",,"""fasta""","""yes""",32.0,,38628258.0,1498125830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-22 10:03:55.357569,,4.0
,,2017-06-22 10:06:16.297265,slurm_normal,1498125994.0,0.0,,1.0,main_w3_handler0,3152824,16162476,False,,58038,fasta,10240257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30124226}]",,"""fasta""","""yes""",32.0,,38628258.0,1498125990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-22 10:06:37.385139,,4.0
,,2017-06-23 05:20:26.547848,slurm_normal,1498195243.0,0.0,,1.0,main_w3_handler0,3152824,16170506,False,,66780,fasta,10247598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30135315}]",,"""fasta""","""yes""",32.0,,38628258.0,1498195240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-23 05:20:45.777256,,3.0
,,2017-06-23 05:21:58.076788,slurm_normal,1498195339.0,0.0,,1.0,main_w4_handler0,3152824,16170508,False,,81945,fasta,10247603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30135874}]",,"""fasta""","""yes""",32.0,,38628258.0,1498195336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-23 05:22:23.059042,,3.0
,,2017-06-23 05:23:12.813742,slurm_normal,1498195417.0,0.0,,1.0,main_w3_handler1,3152824,16170512,False,,47682,fasta,10247608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30135877}]",,"""fasta""","""yes""",32.0,,38628258.0,1498195413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-23 05:23:38.800016,,4.0
,,2017-06-23 06:10:47.910584,slurm_normal,1498198274.0,0.0,,1.0,main_w3_handler1,3126503,16170792,False,,13420749,fasta,10247862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30136182}]",,"""fasta""","""yes""",32.0,,38867761.0,1498198267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-23 06:11:24.454970,86767.0,7.0
,,2017-06-25 14:26:17.578490,slurm_normal,1498400791.0,0.0,,1.0,main_w3_handler0,3161536,16181587,False,,274,fasta,10257024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30150750}]",,"""fasta""","""yes""",32.0,,38889830.0,1498400787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-25 14:26:35.457295,55407.0,4.0
,,2017-06-25 14:25:10.583738,slurm_normal,1498400722.0,0.0,,1.0,main_w3_handler0,3161536,16181579,False,,274,fasta,10257022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30150750}]",,"""fasta""","""no""",32.0,,38889830.0,1498400718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-25 14:25:22.902286,55407.0,4.0
,,2017-06-25 14:29:55.408330,slurm_normal,1498401008.0,0.0,,1.0,main_w3_handler0,3161536,16181595,False,,917,fasta,10257033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30150772}]",,"""fasta""","""yes""",32.0,,38889830.0,1498401005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-25 14:30:10.377077,55407.0,3.0
,,2017-06-29 14:57:04.400131,slurm_normal,1498748442.0,0.0,,1.0,main_w4_handler1,3175670,16223873,False,,7788,fasta,10299941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30226476}]",,"""fasta""","""yes""",32.0,,38980728.0,1498748344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-29 15:00:45.093233,,98.0
,,2017-06-29 14:52:56.415985,slurm_normal,1498748003.0,0.0,,1.0,main_w4_handler1,3175670,16223820,False,,1019,fasta,10299875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30226477}]",,"""fasta""","""yes""",32.0,,38980728.0,1498747997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-29 14:53:25.644623,,6.0
,,2017-06-29 14:56:54.969265,slurm_normal,1498748327.0,0.0,,1.0,main_w3_handler1,3175670,16223871,False,,8647,fasta,10299925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30226475}]",,"""fasta""","""yes""",32.0,,38980728.0,1498748236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-06-29 14:58:53.315022,,91.0
,,2017-07-06 17:58:21.987477,slurm_normal,1499363918.0,0.0,,1.0,main_w3_handler0,3175670,16275019,False,,40638,fasta,10345685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 30336363}]",,"""fasta""","""yes""",32.0,,38980728.0,1499363914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-07-06 17:58:39.925258,,4.0
