chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,in_file,in_file_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.in_file,parameters.in_file.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-08 11:34:20.144232,slurm_normal,1454931285.0,0,,1.0,main_w1_handler0,2547029,11745400,False,73070,tabular,,6000556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23234229,,32.0,,28199009.0,1454931281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 11:34:48.589649,75745.0,4.0
,,2016-02-08 11:34:23.049200,slurm_normal,1454931297.0,0,,1.0,main_w2_handler1,2547029,11745404,False,205061,tabular,,6000555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23234233,,32.0,,28199009.0,1454931281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 11:35:05.747624,75745.0,16.0
,,2016-02-08 11:34:20.748317,slurm_normal,1454931314.0,0,,1.0,main_w1_handler1,2547029,11745401,False,77226,tabular,,6000567.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23234230,,32.0,,28199009.0,1454931310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 11:35:16.911184,75745.0,4.0
,,2016-02-08 12:09:34.816915,slurm_normal,1454933400.0,0,,1.0,main_w1_handler1,2547029,11745736,False,122861,tabular,,6001315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23234678,,32.0,,28199009.0,1454933397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-08 12:10:02.795695,75745.0,3.0
,,2016-01-19 21:08:05.074882,slurm_normal,1453237699.0,0,,1.0,main_w2_handler0,1669989,11553045,False,11165,tabular,,5818996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22965299,,32.0,,27520558.0,1453237696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-01-19 21:08:22.188646,34662.0,3.0
,,2016-02-09 17:57:00.483154,slurm_normal,1455040879.0,0,,1.0,main_w1_handler1,2573393,11765669,False,19100263,tabular,,6019326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23259576,,32.0,,27615674.0,1455040676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-09 18:01:33.301339,77235.0,203.0
,,2016-02-10 18:32:22.178817,slurm_normal,1455129178.0,0,,1.0,main_w1_handler2,2595577,11780650,False,62173519,tabular,,6033235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284284,,32.0,,28269289.0,1455129166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-10 18:33:03.435508,75857.0,12.0
,,2016-02-11 05:56:14.744124,slurm_normal,1455170197.0,0,,1.0,main_w2_handler1,2595577,11784664,False,62173519,tabular,,6039944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284443,,32.0,,28269289.0,1455170189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-11 05:56:41.479019,75857.0,8.0
,,2016-02-11 06:00:49.957861,slurm_normal,1455170483.0,0,,1.0,main_w1_handler0,2595577,11784671,False,165062409,tabular,,6039954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23290199,,32.0,,28269289.0,1455170472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-11 06:01:25.564867,75857.0,11.0
,,2016-02-11 05:55:09.317566,slurm_normal,1455170129.0,0,,1.0,main_w1_handler2,2595577,11784663,False,31284623,tabular,,6039941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23284201,,32.0,,28269289.0,1455170124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-11 05:55:31.143756,75857.0,5.0
,,2016-02-19 16:49:32.631083,slurm_normal,1455901021.0,0,,1.0,main_w1_handler2,2605682,11878671,False,6946506,tabular,,6118794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23422111,,32.0,,28498807.0,1455901012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-19 16:57:06.073727,65283.0,9.0
,,2016-02-19 15:34:13.632006,slurm_normal,1455896301.0,0,,1.0,main_w1_handler2,2605682,11878096,False,124089322,tabular,Job output deleted by user before job completed.,6118288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23421399,,32.0,,28498807.0,1455896289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-02-19 15:38:26.777423,65283.0,12.0
,,2016-05-08 15:06:25.350967,slurm_normal,1462720213.0,0,,1.0,main_w1_handler2,2692501,12822197,False,4584,tabular,,7023157.roundup,slurm,,132112168.0,corral-repl,,"""6cd31b74152e11e6b839005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57235b30865317df7'}]",32.0,,29272078.0,1462720208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-08 15:10:14.708554,72145.0,5.0
,,2016-05-08 15:06:10.112105,slurm_normal,1462720150.0,0,,1.0,main_w1_handler1,2692501,12822191,False,7235,tabular,,7023151.roundup,slurm,,132112168.0,corral-repl,,"""614f81e8152e11e6a0b5005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57894eeeda31fd64a'}]",32.0,,29272078.0,1462720145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-08 15:09:12.562254,72145.0,5.0
,,2016-05-08 15:06:37.132774,slurm_normal,1462720203.0,0,,1.0,main_w1_handler0,2692501,12822203,False,9593,tabular,,7023156.roundup,slurm,,132112168.0,corral-repl,,"""749c5a82152e11e6977a005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c924bff7d180986d'}]",32.0,,29272078.0,1462720198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-08 15:10:04.972175,72145.0,5.0
,,2016-05-08 10:44:31.201498,slurm_normal,1462704495.0,0,,1.0,main_w1_handler0,2692501,12821236,False,1770,tabular,,7022227.roundup,slurm,,132112168.0,corral-repl,,"""d569a3b2150911e6a50e005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb123ded7756a2fc'}]",32.0,,29272078.0,1462704490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-08 10:48:17.049828,72145.0,5.0
,,2016-05-08 10:54:15.101501,slurm_normal,1462706690.0,0,,1.0,main_w2_handler1,2682180,12821272,False,14913,tabular,,7022368.roundup,slurm,,132112168.0,corral-repl,,"""31b175d6150b11e6bdf6005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4b812615a72879d'}]",32.0,,29272078.0,1462706686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-08 11:24:52.223544,72145.0,4.0
,,2016-05-13 18:02:44.753489,slurm_normal,1463162637.0,0,,1.0,main_w2_handler0,2673092,12890311,False,5013618,tabular,,7086461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fca5440baa1c835'}]",32.0,,29653036.0,1463162622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-13 18:04:00.320942,,15.0
,,2017-01-10 14:16:19.053421,slurm_normal,1484057797.0,0,,1.0,main_w4_handler1,2704142,14723881,False,692,tabular,,8892582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27866799}]",32.0,,34597519.0,1484057786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-01-10 14:16:42.022425,46771.0,11.0
,,2016-03-09 02:03:25.711291,slurm_normal,1457489425.0,0,,1.0,main_w1_handler2,2607672,12078411,False,323836093,tabular,,6302624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751065,,32.0,,28576997.0,1457489403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:10:33.547242,79084.0,22.0
,,2016-03-09 02:03:18.574522,slurm_normal,1457489196.0,0,,1.0,main_w1_handler1,2607672,12078403,False,323430497,tabular,,6302565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751057,,32.0,,28576997.0,1457489176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:06:40.462656,79084.0,20.0
,,2016-03-09 02:03:25.176738,slurm_normal,1457489246.0,0,,1.0,main_w1_handler1,2607672,12078410,False,344606200,tabular,,6302574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751064,,32.0,,28576997.0,1457489223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:07:26.858289,79084.0,23.0
,,2016-03-09 02:03:23.182782,slurm_normal,1457489291.0,0,,1.0,main_w1_handler2,2607672,12078408,False,342498011,tabular,,6302587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751062,,32.0,,28576997.0,1457489270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:08:14.949555,79084.0,21.0
,,2016-03-09 02:03:27.105898,slurm_normal,1457489668.0,0,,1.0,main_w2_handler0,2607672,12078414,False,338821708,tabular,,6302696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751067,,32.0,,28576997.0,1457489645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:14:30.778074,79084.0,23.0
,,2016-03-09 02:03:20.823695,slurm_normal,1457489383.0,0,,1.0,main_w1_handler2,2607672,12078405,False,337475265,tabular,,6302612.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751059,,32.0,,28576997.0,1457489360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:09:46.265151,79084.0,23.0
,,2016-03-09 02:03:17.569907,slurm_normal,1457489501.0,0,,1.0,main_w1_handler1,2607672,12078401,False,338101578,tabular,,6302643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751056,,32.0,,28576997.0,1457489463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:11:45.727959,79084.0,38.0
,,2016-03-09 02:03:26.471138,slurm_normal,1457489683.0,0,,1.0,main_w2_handler0,2607672,12078412,False,396341410,tabular,,6302688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751066,,32.0,,28576997.0,1457489602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:14:48.943958,79084.0,81.0
,,2016-03-09 02:03:21.332702,slurm_normal,1457489639.0,0,,1.0,main_w2_handler1,2607672,12078406,False,367347723,tabular,,6302693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751060,,32.0,,28576997.0,1457489615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:14:03.557990,79084.0,24.0
,,2016-03-09 02:03:21.889781,slurm_normal,1457489714.0,0,,1.0,main_w1_handler0,2607672,12078407,False,322596126,tabular,,6302701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751061,,32.0,,28576997.0,1457489689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:15:16.607926,79084.0,25.0
,,2016-03-09 02:03:20.036416,slurm_normal,1457489683.0,0,,1.0,main_w2_handler0,2607672,12078404,False,385840900,tabular,,6302687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751058,,32.0,,28576997.0,1457489601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:14:48.947008,79084.0,82.0
,,2016-03-09 02:03:24.570829,slurm_normal,1457489800.0,0,,1.0,main_w1_handler0,2607672,12078409,False,303833269,tabular,,6302713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23751063,,32.0,,28576997.0,1457489753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-03-09 02:16:44.488371,79084.0,47.0
,,2016-05-26 04:18:26.753338,slurm_normal,1464277856.0,0,,1.0,main_w1_handler1,2692501,12989338,False,10462,tabular,,7177425.roundup,slurm,,132112168.0,corral-repl,,"""e36729ba22f811e681a3005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef7e727f9e2c6d58'}]",32.0,,29272078.0,1464277803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 15:51:02.159521,72145.0,53.0
,,2016-05-27 03:06:37.372133,slurm_normal,1464318644.0,0,,1.0,main_w1_handler0,2719401,12997470,False,7846,tabular,,7184716.roundup,slurm,,132112168.0,corral-repl,,"""03efc6fa23b811e6a152005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589390e89cc55660d'}]",32.0,,29272078.0,1464318641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:10:48.796087,72145.0,3.0
,,2016-05-26 03:53:19.326948,slurm_normal,1464280956.0,0,,1.0,main_w1_handler0,2692501,12989191,False,10462,tabular,,7178170.roundup,slurm,,132112168.0,corral-repl,,"""6127c39a22f511e6b413005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f69e3d15a4b7c8e'}]",32.0,,29272078.0,1464280951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 16:42:51.267934,72145.0,5.0
,,2016-05-26 03:51:06.992443,slurm_normal,1464275723.0,0,,1.0,main_w1_handler1,2692501,12989179,False,14006,tabular,,7176995.roundup,slurm,,132112168.0,corral-repl,,"""11d352dc22f511e69072005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c33416800e61efa'}]",32.0,,29272078.0,1464275637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 15:16:29.325470,72145.0,86.0
,,2016-05-26 17:00:19.464869,slurm_normal,1464282586.0,0,,1.0,main_w1_handler1,2692501,12992955,False,5023,tabular,,7178717.roundup,slurm,,132112168.0,corral-repl,,"""4edcf1c4236311e69072005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e599835745f5684d'}]",32.0,,29272078.0,1464282538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 17:09:47.887981,72145.0,48.0
,,2016-05-26 03:51:57.088801,slurm_normal,1464275828.0,0,,1.0,main_w1_handler0,2692501,12989186,False,6739,tabular,,7177040.roundup,slurm,,132112168.0,corral-repl,,"""2f7e924222f511e69242005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519bfea5132def67d'}]",32.0,,29272078.0,1464275758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 15:18:43.296088,72145.0,70.0
,,2016-05-27 02:10:21.678935,slurm_normal,1464315287.0,0,,1.0,main_w1_handler1,2692501,12997203,False,9774,tabular,,7184496.roundup,slurm,,132112168.0,corral-repl,,"""2867d25a23b011e69888005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54980f5a13e011006'}]",32.0,,29272078.0,1464315284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 02:14:48.265157,72145.0,3.0
,,2016-05-27 03:08:12.549432,slurm_normal,1464318794.0,0,,1.0,main_w2_handler1,2719403,12997486,False,9593,tabular,,7184740.roundup,slurm,,132112168.0,corral-repl,,"""3c7aca5623b811e6a8a9005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1dc4298e56ce63d'}]",32.0,,29272078.0,1464318791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:13:16.696366,72145.0,3.0
,,2016-05-27 03:08:29.842278,slurm_normal,1464318727.0,0,,1.0,main_w1_handler1,2719405,12997496,False,9774,tabular,,7184734.roundup,slurm,,132112168.0,corral-repl,,"""47aef8b623b811e6b897005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24da7ba48b9a389'}]",32.0,,29272078.0,1464318725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:12:09.982733,72145.0,2.0
,,2016-05-26 16:59:43.001015,slurm_normal,1464282493.0,0,,1.0,main_w2_handler0,2692501,12992943,False,7724,tabular,,7178674.roundup,slurm,,132112168.0,corral-repl,,"""36b83054236311e6ac1b005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b660f037c47296e9'}]",32.0,,29272078.0,1464282458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 17:08:23.171537,72145.0,35.0
,,2016-05-26 17:01:16.515040,slurm_normal,1464283369.0,0,,1.0,main_w2_handler1,2692501,12992971,False,10343,tabular,,7178901.roundup,slurm,,132112168.0,corral-repl,,"""720b6a5e236311e6ac1b005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a84a0819afd35703'}]",32.0,,29272078.0,1464283366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-26 17:22:56.291921,72145.0,3.0
,,2016-04-02 15:01:26.043741,slurm_normal,1459609302.0,0,,1.0,main_w1_handler0,2655351,12320305,False,427,gg,,6527199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24116070,,32.0,,29375346.0,1459609298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-04-02 15:01:46.644762,,4.0
,,2016-05-27 03:08:20.863559,slurm_normal,1464318728.0,0,,1.0,main_w1_handler1,2719404,12997491,False,10343,tabular,,7184735.roundup,slurm,,132112168.0,corral-repl,,"""411e7e9023b811e6b47d005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504261f40d8ddfe8b'}]",32.0,,29272078.0,1464318725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:12:10.073386,72145.0,3.0
,,2016-05-27 03:08:04.261474,slurm_normal,1464318832.0,0,,1.0,main_w1_handler1,2719402,12997481,False,7853,tabular,,7184742.roundup,slurm,,132112168.0,corral-repl,,"""390d4e5223b811e6aa8b005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569087d650c14fb88'}]",32.0,,29272078.0,1464318829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:13:54.217241,72145.0,3.0
,,2016-05-27 03:31:41.687700,slurm_normal,1464320149.0,0,,1.0,main_w1_handler0,2692501,12997564,False,9774,tabular,,7184813.roundup,slurm,,132112168.0,corral-repl,,"""84c3f31623bb11e6aa8b005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5066d0efb04c23d29'}]",32.0,,29272078.0,1464320146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-27 03:35:55.149973,72145.0,3.0
,,2016-07-14 14:30:24.434533,slurm_normal,1468506690.0,0,,1.0,main_w1_handler0,2766087,13410440,False,23385651,bed,,7622498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a863fba0145e0695'}]",32.0,,31474797.0,1468506679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-07-14 14:31:32.207835,,11.0
,,2016-07-15 02:10:00.352842,slurm_normal,1468548651.0,0,,1.0,main_w2_handler1,2766758,13416145,False,704947,tabular,Job output deleted by user before job completed.,7628317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f39d3506a9821420'}]",32.0,,31490572.0,1468548646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-07-15 02:11:05.674094,,5.0
,,2016-05-28 17:34:47.442596,slurm_normal,1464456938.0,0,,1.0,main_w2_handler1,2698509,13013277,False,408350938,tabular,,7198261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad1bb60fd79ccc27'}]",32.0,,28755894.0,1464456917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-28 17:35:40.982372,68312.0,21.0
,,2016-05-31 16:52:19.986833,slurm_normal,1464713971.0,0,,1.0,main_w2_handler1,2723240,13031673,False,9774,tabular,,7211228.roundup,slurm,,132112168.0,corral-repl,,"""06df5038275011e6ae0a005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e1ebd8b802269f2'}]",32.0,,29764180.0,1464713966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2016-05-31 16:59:35.476638,72145.0,5.0
37513.0,len,2017-01-10 21:07:30.734041,slurm_normal,1484083868.0,0,,1.0,main_w3_handler1,2694174,14734251,False,116269887,tabular,,8898290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/417/dataset_18417739.dat""","""?""",,"[{'src': 'hda', 'id': 27882449}]",32.0,,35054282.0,1484083853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,1.0.6,,2017-01-10 21:31:16.313572,58582.0,15.0
